onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0137	3.5367999999999995	control	3.5367999999999995	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.0219	2.916500000000001	control	2.916500000000001	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0301	2.6311	control	2.6311	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.0383	1.5137999999999998	control	1.5137999999999998	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0465	1.3554999999999993	control	1.3554999999999993	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0547	1.0061000000000035	control	1.0061000000000035	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0629	1.4478000000000009	emotion	1.4478000000000009	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0711	1.2554000000000016	emotion	1.2554000000000016	right	correct	n/a	male	black	black	black	anger
50.0793	1.9039999999999964	emotion	1.9039999999999964	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0875	1.5596000000000032	emotion	1.5596000000000032	right	incorrect	n/a	male	black	black	black	fear
60.0957	2.383200000000002	emotion	2.383200000000002	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1039	1.9138999999999982	emotion	1.9138999999999982	left	incorrect	n/a	female	asian	black	asian	fear
70.1121	1.2956000000000074	control	1.2956000000000074	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
75.1203	1.3242000000000047	control	1.3242000000000047	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1285	1.4177999999999997	control	1.4177999999999997	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
85.1367	0.7544999999999931	control	0.7544999999999931	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1449	0.9710999999999927	control	0.9710999999999927	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1531	0.8657000000000039	control	0.8657000000000039	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1613	1.595399999999998	emotion	1.595399999999998	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1695	1.2980000000000018	emotion	1.2980000000000018	right	incorrect	n/a	male	black	black	black	anger
110.1777	1.4967000000000041	emotion	1.4967000000000041	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1859	1.2682999999999964	emotion	1.2682999999999964	left	incorrect	n/a	male	black	black	black	fear
120.1941	1.402000000000001	emotion	1.402000000000001	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2023	1.7026000000000039	emotion	1.7026000000000039	left	correct	n/a	female	asian	black	asian	anger
130.2105	0.9882000000000062	control	0.9882000000000062	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
135.2187	1.0327999999999804	control	1.0327999999999804	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2269	1.1175000000000068	control	1.1175000000000068	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2351	0.968100000000021	control	0.968100000000021	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2433	0.7957999999999856	control	0.7957999999999856	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
155.2515	1.2934000000000196	control	1.2934000000000196	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2597	1.7580999999999847	emotion	1.7580999999999847	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2679	1.7057000000000073	emotion	1.7057000000000073	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2761	2.504299999999972	emotion	2.504299999999972	left	incorrect	n/a	male	black	black	black	anger
175.2843	1.941900000000004	emotion	1.941900000000004	right	incorrect	n/a	female	black	asian	asian	anger
180.2925	1.3386000000000138	emotion	1.3386000000000138	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3007	1.2001999999999953	emotion	1.2001999999999953	left	incorrect	n/a	female	asian	asian	black	fear
190.3089	0.7569000000000017	control	0.7569000000000017	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
195.3171	0.6385999999999967	control	0.6385999999999967	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.3253	0.904200000000003	control	0.904200000000003	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.3335	0.9328000000000145	control	0.9328000000000145	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3417	1.780399999999986	control	1.780399999999986	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3499	0.8851000000000226	control	0.8851000000000226	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
220.3581	1.506699999999995	emotion	1.506699999999995	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3663	1.0622999999999934	emotion	1.0622999999999934	right	incorrect	n/a	female	black	asian	asian	fear
230.3745	1.1689999999999827	emotion	1.1689999999999827	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3827	1.7795999999999879	emotion	1.7795999999999879	right	incorrect	n/a	male	black	black	black	fear
240.3909	1.7072000000000003	emotion	1.7072000000000003	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3991	1.5658999999999992	emotion	1.5658999999999992	left	incorrect	n/a	female	asian	asian	black	anger
