onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0355	6	active_change	incorrect	0.677999999999999	left
20.0519	6	active_change	incorrect	1.5482000000000014	left
26.06	6	active_nochange	correct	1.6509	left
36.0764	6	passive	n/a	2.633099999999999	right
42.0846	6	active_change	incorrect	0.7387999999999977	left
52.1009	6	active_nochange	incorrect	1.244099999999996	right
60.1174	6	active_change	incorrect	1.5512999999999977	left
66.1255	6	active_nochange	correct	1.9769000000000005	left
72.1337	6	active_change	correct	0.8425999999999902	right
78.1419	6	active_change	correct	1.4251999999999896	right
86.1583	6	active_nochange	correct	1.4265000000000043	left
92.1665	6	active_nochange	incorrect	1.1401000000000039	right
100.1829	6	active_nochange	correct	1.6543999999999954	left
106.1911	6	passive	miss	n/a	right
112.1992	6	active_change	correct	1.5486999999999966	right
118.2074	6	active_nochange	incorrect	2.0611999999999995	right
126.22380000000001	6	passive	n/a	1.6015999999999906	right
134.2403	6	active_nochange	correct	1.3108000000000004	left
140.2484	6	active_nochange	incorrect	1.5304999999999893	right
150.2648	6	active_nochange	correct	0.8576999999999941	left
156.273	6	passive	miss	n/a	right
162.2811	6	passive	n/a	1.8769999999999811	left
172.2975	6	active_change	correct	1.661299999999983	right
180.3139	6	active_change	correct	1.1646000000000072	right
188.3304	6	active_nochange	correct	1.5127999999999986	left
194.3385	6	active_change	correct	1.359499999999997	right
204.3549	6	passive	n/a	2.1557000000000244	left
210.3631	6	active_nochange	correct	1.8573000000000093	left
216.3712	6	active_change	correct	1.099000000000018	right
222.3794	6	active_change	incorrect	0.7306000000000097	left
228.3876	6	active_nochange	incorrect	1.428200000000004	right
238.4039	6	active_change	correct	1.0326000000000022	right
244.4121	6	active_change	incorrect	1.2360999999999933	left
252.42849999999999	6	active_change	correct	1.3045000000000186	right
258.4367	6	active_change	correct	1.334100000000035	right
264.4449	6	active_nochange	incorrect	1.243599999999958	right
272.4613	6	passive	n/a	2.693899999999985	right
280.4777	6	passive	n/a	1.9611999999999625	left
296.4939	6	active_nochange	correct	1.430499999999995	left
302.5021	6	active_nochange	correct	1.3391000000000304	left
