name	volume	thickness	area	meancurv
Left-bankssts	3368.0	2.565	1299.0	0.115
Left-caudalanteriorcingulate	1388.0	2.693	552.0	0.12
Left-caudalmiddlefrontal	6683.0	2.58	2337.0	0.111
Left-cuneus	3166.0	1.919	1603.0	0.149
Left-entorhinal	2695.0	3.798	450.0	0.122
Left-fusiform	9456.0	2.944	2789.0	0.128
Left-inferiorparietal	13723.0	2.557	4969.0	0.125
Left-inferiortemporal	10844.0	2.73	3295.0	0.129
Left-isthmuscingulate	2959.0	2.9960000000000004	907.0	0.127
Left-lateraloccipital	12441.0	2.3680000000000003	4907.0	0.14
Left-lateralorbitofrontal	7963.0	2.975	2439.0	0.132
Left-lingual	6052.0	2.21	2601.0	0.142
Left-medialorbitofrontal	5381.0	2.654	1722.0	0.125
Left-middletemporal	11192.0	2.8160000000000003	3085.0	0.138
Left-parahippocampal	2159.0	3.322	538.0	0.109
Left-paracentral	4099.0	2.508	1547.0	0.11599999999999999
Left-parsopercularis	5245.0	2.9339999999999997	1558.0	0.124
Left-parsorbitalis	2859.0	2.812	736.0	0.14400000000000002
Left-parstriangularis	3213.0	2.459	1152.0	0.11
Left-pericalcarine	2180.0	1.8219999999999998	1397.0	0.138
Left-postcentral	11152.0	2.173	4609.0	0.114
Left-posteriorcingulate	3184.0	3.074	975.0	0.115
Left-precentral	14840.0	2.639	5094.0	0.10099999999999999
Left-precuneus	12034.0	2.635	4381.0	0.11900000000000001
Left-rostralanteriorcingulate	3183.0	3.24	880.0	0.133
Left-rostralmiddlefrontal	15717.0	2.3480000000000003	5660.0	0.13699999999999998
Left-superiorfrontal	25479.0	2.8369999999999997	7512.0	0.121
Left-superiorparietal	15805.0	2.247	6309.0	0.12300000000000001
Left-superiortemporal	15147.0	2.823	4734.0	0.11699999999999999
Left-supramarginal	14675.0	2.4819999999999998	5343.0	0.126
Left-frontalpole	1187.0	2.8760000000000003	280.0	0.165
Left-temporalpole	2535.0	3.633	493.0	0.146
Left-transversetemporal	1697.0	2.543	600.0	0.11800000000000001
Left-insula	8833.0	3.278	2564.0	0.10800000000000001
BrainSegVolNotVent	1189710.0	1189710.0	89314.8	1189710.0
eTIV	1457519.582271	1457519.582271	1189710.0	1457519.582271
