csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
46762.26171875	n/a	n/a	2186709121.0528717	28828.927734375	n/a	n/a	831107074.3138161	28400.6015625	n/a	n/a	806594169.1118773	n/a	n/a	n/a	0.0437259061	-0.0775978192	0.0347541294	-0.134427461	0.031468393500000004	-0.030317902799999998	0.0284775413	-0.1825674055	0.0126781871	-0.0992254074	0.08586879060000001	-0.2217361561	0.0021601877	-0.2060100952	0.13971999570000002	-0.033496669300000004	0.10185731640000001	-0.0391119932	0.1501453036	-0.0061706849	0.0156717762	-0.0749955228	0.1008140717	-0.023132925099999996	0.0775383721	-0.023822966400000003	0.044410971699999996	-0.1008156074	0.1202207543	-0.016642186899999998	0.0720927401	-0.20456741579999999	0.0662963892	-0.07495699900000001	0.0033190124	-0.0264917184	0.06709976299999999	-0.10037722619999999	0.0380745981	-0.06123686530000001	0.0265673485	-0.0287964356	0.034337988	-0.10872129009999999	0.0379291161	-0.1516358877	0.0316235956	-0.0524188351	0.1107870338	-0.0038217889000000003	0.0551157345	-0.10368852529999999	0.0888955441	-0.1991218943	0.26217354789999997	-0.0244701823	0.0828073938	-0.0019175673000000001	0.118418635	-0.13201077390000002	0.055471182	-0.0054445584	-0.0640246921	0.1394975419	-0.054349914699999995	0.017033595	-0.0838535413	0.07824665389999999	-0.0405033672	0.1021296192	-0.0633509664	0.1971488409	-0.011173651100000001	0.14045267320000002	-0.048676320499999995	0.0066573731999999995	-0.0206323034	0.0715405091	-0.029522052200000006	0.0497950843	0.0362888508	-0.1472513699	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.00050308	n/a	2.530894864e-07	n/a	-0.0233305	n/a	0.00054431223025	n/a	-0.329102	n/a	0.108308126404	n/a	0.00478287	n/a	2.28758454369e-05	n/a	0.00140465	n/a	1.9730416225e-06	n/a	0.00157132	n/a	n/a	2.4690465424e-06	0.0
46404.08984375	-358.171875	128287.09204101562	2153339554.226822	28757.46484375	-71.462890625	5106.944736480713	826991784.2395173	28380.69140625	-19.91015625	396.41432189941406	805463644.6967926	1.166348	18.014097	0.10460127300000004	-0.1242472741	-0.12002397349999999	0.0235284197	-0.005619620600000001	0.2771476093	0.2054233954	0.0853650567	-0.23303672379999998	-0.1024499774	-0.0778783834	0.0949320843	-0.0284843114	-0.0204062015	-0.1053920873	0.0768728533	-0.08692528699999999	0.1630604742	-0.0197433781	0.0108550991	0.0357789248	-0.1388078757	0.030944235	0.015634158000000002	-0.0150480368	-0.0480507616	-0.034466237000000004	0.223179063	-0.0228530442	-0.045070112300000006	0.0438664025	-0.1376347442	0.0470003876	0.06590528450000001	0.0518646806	0.015236763899999999	0.0357063206	0.0380656139	-0.018917976	0.07818490410000001	0.150291637	-0.018908227	-0.0936311471	0.0505334146	-0.33557545689999996	-0.09033959220000001	-0.09911475539999999	-0.2768049615	0.0792751269	0.2576911575	0.0871470913	0.016329333	-0.0400201616	0.014477895900000001	-0.1501501277	0.1149997831	0.0552689374	0.0864674325	0.06421056809999999	0.13189142269999998	-0.036713944500000005	0.025474385099999997	-0.1415954148	0.0416318189	-0.020444526799999998	0.06630019150000001	-0.019058044	0.1373308081	0.17670537579999998	0.0558592292	-0.0300814883	-0.0762051999	0.0448380498	-0.005175079	-0.1113224102	0.049461886100000005	-0.0898141827	-0.0054468149	0.0468637344	-0.0165034358	0.0581048602	0.09464064330000001	-0.0016887086	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.000476857	-2.622300000000008e-05	2.27392598449e-07	6.876457290000041e-10	-0.012925	0.0104055	0.00016705562500000002	0.00010827443025	-0.37264	-0.04353800000000002	0.1388605696	0.0018955574440000017	0.00492303	0.00014016000000000026	2.42362243809e-05	1.964482560000008e-08	0.00130369	-0.00010095999999999998	1.6996076160999995e-06	1.0192921599999996e-08	0.0007998089999999997	-0.0007715110000000003	5.952292231210003e-07	6.396944364809995e-07	0.0
46815.75390625	411.6640625	169467.3003540039	2191714813.810562	28888.712890625	131.248046875	17226.049808502194	834557732.476963	28638.337890625	257.646484375	66381.71091079713	820154397.1376076	1.565852	24.184378	0.17465707500000002	0.023002115899999998	-0.1158235031	-0.0804708254	0.0332169093	-0.11319238150000001	0.1512501531	0.1065005902	-0.048032984400000006	0.038635030699999996	-0.1056023845	-0.0166983096	0.0975087576	0.0452244813	-0.17539603809999998	0.11737858720000001	-0.0333127923	0.09140590130000001	0.0360348511	0.0667145333	-0.009607190699999999	0.0244643829	-0.0356352613	-0.0322330262	0.021088119199999998	-0.1358027863	-0.011716000700000001	0.1027442517	-0.022040131600000002	0.11684960789999999	-0.0477290004	-0.0010450281	0.0897895509	0.0525712917	0.0145128436	0.0683942766	-0.0557777405	0.0341804864	-0.053287947800000006	-0.1065475932	0.002990881	-0.0791348374	-0.133548633	0.0615944279	-0.0030879367999999997	-0.1555763996	0.047674621699999996	0.08394411859999999	0.1507127723	0.06337371110000001	0.0477848525	0.1404064983	0.0788245055	-0.0484565551	-0.11119152439999999	0.0982191256	0.0019088873999999999	0.07316334299999999	0.1217048223	0.0383739867	-0.0398122473	-0.0348575607	-0.0027101657	0.023325689700000003	0.027505783399999997	-0.0382013385	-0.1630968171	0.0221478609	0.0959122597	-0.0026386758000000003	-0.0031711923	0.018917218	-0.0386106694	0.048573311699999996	-0.018281598	-0.0321007355	-0.0353637834	0.0433207293	0.1447406014	-0.0504398579	-0.0654839084	-0.1075514559	-0.0685452635	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.000512932	3.607500000000005e-05	2.6309923662399996e-07	1.3014056250000035e-09	-0.0272595	-0.014334500000000003	0.0007430803402500003	0.00020547789025000005	-0.267148	0.10549200000000004	0.071368053904	0.011128562064000008	0.00400796	-0.0009150700000000004	1.6063743361599992e-05	8.373531049000007e-07	0.00148451	0.00018082000000000018	2.2037699401e-06	3.2695872400000056e-08	0.0007998089999999997	0.0	0.0	6.396944364809995e-07	1.0
46856.26171875	40.5078125	1640.8828735351562	2195509262.2559967	28891.05859375	2.345703125	5.5023231506347665	834693266.6674957	28575.35546875	-62.982421875	3966.785465240479	816550940.1654205	1.116399	17.24263	0.07612977800000001	0.1056966392	-0.026331384500000003	-0.0559327439	-0.0879127104	-0.1665000708	0.0666024422	0.11267863730000001	-0.0183407775	0.012430581999999999	-0.0977391732	0.0125520332	-0.029978305299999997	0.2120652845	-0.1138439234	0.0111847452	0.1084986284	0.030764425699999997	-0.0497479508	0.0384862224	0.0562645842	0.0759428439	0.0238222043	0.0455768196	-0.0637855678	0.011185849	-0.0370107029	-0.0803263572	-0.0065602613	0.0849475575	0.0835803766	0.08604414939999999	0.0078829309	-0.0129671993	-0.0774082425	-0.1664313101	-0.0004388548	0.057999665199999995	-0.0141508931	0.0659009401	-0.0696501063	-0.1053482385	-0.08499826880000001	0.0023568997	0.0309531336	-0.0677224045	-0.081498494	0.1801855907	0.1140537541	-0.0361739789	0.0063781997	0.0792871605	0.0867186945	0.1463533648	-0.1474925699	0.0317036394	-0.11189700550000001	-0.022686734700000002	0.0731208143	0.0509611689	0.0198274338	-0.0398176123	0.11096286550000001	-0.058639482300000004	0.0332063164	-0.0553049519	0.0636021605	0.0263123509	-0.0041630437	0.05583321559999999	0.0886778295	-0.029316225	-0.0682439797	0.1589946575	0.036786154700000004	-0.0231621387	0.1986790089	0.0779720673	-0.0717627187	-0.0010240204	-0.0097672772	-0.0655508239	0.102480986	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.00551526	0.0050023279999999995	3.04180928676e-05	2.5023285419583998e-05	0.00454595	0.03180545	2.06656614025e-05	0.0010115866497025	-0.26169000000000003	0.005457999999999963	0.06848165610000002	2.9789763999999596e-05	0.00333068	-0.0006772799999999997	1.10934292624e-05	4.587081983999997e-07	0.00148451	0.0	2.2037699401e-06	0.0	0.0007998089999999997	0.0	0.0	6.396944364809995e-07	0.0
46663.3671875	-192.89453125	37208.300186157234	2177469837.275452	28832.42578125	-58.6328125	3437.8067016601562	831308776.4312898	28471.966796875	-103.388671875	10689.217472076416	810652893.2823523	1.361186	21.02334	0.12603737800000006	-0.0728024469	-0.0345460643	-0.0874294585	0.0077963747999999986	0.08465589789999999	0.2063448859	0.0649919334	-0.1818293375	-0.010814593300000001	-0.0736992529	0.028956907599999998	-0.1013532133	0.08153034099999999	-0.0014885707	-0.153137595	0.013648273899999999	0.0798272152	-0.0744257756	-0.1424113564	-0.1983802789	-0.0051296455	-0.163279567	-0.0132425527	0.0334745325	-0.056745391900000004	0.10834361029999999	-0.0673311057	0.044884628899999994	0.1100903794	0.0770985443	-0.11444427130000001	-0.0285415366	-0.0379856347	0.0420256757	-0.0410699374	-0.1119976742	-0.1335289207	-0.1025093634	0.0166799886	0.0701475842	0.0738778951	-0.1089829135	-0.0585454992	-0.2182969263	-0.13576285400000002	-0.026734931099999998	-0.0935959077	0.1543828455	0.20717306489999998	0.0603629149	0.0751548921	-0.0502410087	0.1302365106	-0.113115996	-0.12655147560000002	0.0838659848	-0.0825472936	-0.0251523205	0.0858138208	0.04672696269999999	0.2094677871	-0.018701185500000002	0.0507860794	-0.0028075113	-0.0940960492	-0.1098026399	0.0248675488	-0.0677653417	-0.06446756969999999	0.06618197049999999	-0.19233221350000002	0.0117775516	-0.0240601296	0.0403185891	0.07777988549999999	0.0264267721	-0.0920289033	0.0090717604	-0.1167562512	0.0075622286	-0.0747646351	0.095950063	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.000512932	-0.0050023279999999995	2.6309923662399996e-07	2.5023285419583998e-05	0.021563	0.01701705	0.000464962969	0.00028957999070249995	-0.332035	-0.07034499999999994	0.11024724122499996	0.004948419024999991	0.00400414	0.0006734599999999999	1.6033137139599993e-05	4.535483715999998e-07	0.00148451	0.0	2.2037699401e-06	0.0	0.0007998089999999997	0.0	0.0	6.396944364809995e-07	0.0
46797.51953125	134.15234375	17996.851333618164	2190007834.277725	28806.166015625	-26.259765625	689.5752906799316	829795200.5197487	28467.740234375	-4.2265625	17.86383056640625	810412234.0518532	1.117721	17.263054	0.220241878	0.0011376035	-0.0454945075	-0.0789690203	-0.05857937570000001	0.1063875753	0.014014362800000001	-0.0997478587	-0.0205125898	-0.0906679242	-0.0680376229	0.0095519236	-0.1667170346	-0.07921536929999999	-0.07365613389999999	0.067003038	-0.0273111912	-0.12742910429999998	-0.007651619599999999	0.1262603104	-0.0645564963	0.0547702738	0.0520863277	0.0233506286	-0.0522038451	0.0033597548	-0.1223322733	-0.0649011791	0.104426611	0.0346306655	-0.0146634103	-0.0371491738	0.0635035087	-0.0835389506	-0.2739792709	0.1243590876	-0.0540519239	-0.0585929267	0.17355626789999998	-0.1272007896	-0.0268073826	0.15085845109999999	-0.0708664004	-0.0295511534	-0.0943485331	0.0333560568	-0.0650599435	-0.1053728694	-0.0199652523	-0.0078931248	0.046496492800000004	-0.09166170970000001	-0.032265122	0.0338805123	-0.0761623951	0.1854608675	-0.034715957400000004	0.046491678200000004	-0.12568937560000001	-0.0835535347	-0.0569839876	-0.06421593889999999	-0.038942344500000003	-0.14208272289999999	0.11988956199999999	-0.0201865871	-0.0165813011	-0.0066833263	-0.0584944259	0.043167562	-0.1594230025	-0.050880197800000006	-0.1509717579	-0.08664070189999999	0.0884536548	-0.1736693395	-0.0150859997	-0.1269537006	-0.0727231584	0.1237028176	-0.2107959679	-0.002005144	0.0264979721	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.00268811	0.002175178	7.2259353721e-06	4.731399331683999e-06	-0.00576735	-0.02733035	3.32623260225e-05	0.0007469480311225	-0.219015	0.11301999999999995	0.047967570225000006	0.012773520399999991	0.00328927	-0.0007148699999999997	1.08192971329e-05	5.110391168999998e-07	0.001071	-0.00041351	1.1470410000000005e-06	1.7099052009999995e-07	0.000373862	-0.00042594699999999976	1.814308468089998e-07	1.3977279504400001e-07	0.0
46733.765625	-63.75390625	4064.560562133789	2184044849.492432	28836.654296875	30.48828125	929.5352935791016	831552631.0374794	28490.35546875	22.615234375	511.44882583618164	811700354.735733	1.425792	22.02117	0.11201553	0.0686496972	-0.0787794563	0.0226964305	-0.047381067199999995	-0.0691302649	0.0330164235	0.0393410153	-0.0195754687	-0.0144787131	0.0800649045	0.0320655986	0.07330734480000001	0.0813553859	-0.0076741125	-0.0026582301	-0.051347612	0.0514359713	0.11784785539999999	0.0748151945	-0.0772707747	0.0595640163	0.027513243700000002	0.0770849519	-0.1063247424	-0.023085915	-0.0554248433	-0.0538408167	0.1123694941	0.058141899800000015	0.0868758624	0.1522999606	-0.027021994	-0.1562686828	0.126573934	-0.1212891257	0.037660913	0.0491125544	0.006708325	-0.0023440175	-0.0479862673	-0.10529857710000001	-0.0455736997	0.09149874779999999	0.043127745	-0.021776387400000003	-0.039701434	0.0692411991	0.0519848179	0.020662341	-0.0385700461	-0.0101283047	-0.0062127656000000005	0.010894111399999998	-0.006988860600000001	-0.0693490396	0.09117539109999999	0.035297881600000004	0.1266222702	-0.1040000477	-0.0369608404	-0.0163545654	0.039297833	-0.0672937363	0.1060398202	-0.098358719	0.0005484134999999999	0.0594881126	-0.06947053610000001	0.0511243609	0.0154903728	0.0757521436	-0.1145816939	0.046502077	0.11657765099999999	0.1905802079	0.14587497619999998	0.09520787289999999	0.032565752	-0.018231215500000002	-0.0620342826	0.0936464713	-0.045831112800000004	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.00584304	0.00315493	3.41411164416e-05	9.953583304899997e-06	0.0287506	0.03451795	0.0008265970003599999	0.0011914888722025	-0.209748	0.009267000000000023	0.043994223503999993	8.587728900000046e-05	0.00237135	-0.00091792	5.6233008225e-06	8.425771264e-07	0.000758401	-0.00031259900000000016	5.75172076801e-07	9.771813480100008e-08	0.000444856	7.099399999999999e-05	5.0401480359999996e-09	1.97896860736e-07	0.0
46864.10546875	130.33984375	16988.474868774414	2196244381.3861237	28884.95703125	48.302734375	2333.1541481018066	834340742.6971588	28502.0859375	11.73046875	137.60389709472656	812368902.7886353	1.118811	17.279882	0.16131960999999995	0.07787387700000001	-0.009044605	0.0101388846	-0.0600013728	-0.178945125	-0.0025275912	0.0577456903	-0.1013823116	0.0957218953	0.0372901541	-0.0577315925	0.07745833	0.0037784055	0.1051321309	0.021819764199999998	0.0482357634	0.064053136	-0.0814085608	0.0981808444	-0.07983378669999999	-0.0121797339	0.0679739675	0.0903523783	-0.017476838999999997	-0.0638372603	0.0843882374	0.0877564704	0.0038254778	-0.1358191383	0.1419785751	0.0720456059	0.12985135720000002	0.014006758000000001	-0.0359028348	0.08949315	0.0200855473	0.0387760749	0.0588581641	0.0702020716	-0.0625354675	-0.0644696137	-0.0011917466	0.0018492313000000001	-0.006648311600000001	0.08949015240000001	-0.025631451200000002	0.2158187087	0.0436073542	0.0759999879	-0.022001525499999997	0.0661610767	0.024627816400000002	-0.0565428015	0.06341144209999999	-0.0495147918	0.1083304655	-0.0867021141	0.0798366408	0.0830208312	0.0419806247	-0.1601591083	-0.0119101905	0.011981983	0.08064147049999999	-0.0196351811	0.0070026961	0.09157697029999999	0.1284751335	0.050707698899999994	0.0580619014	0.0419845074	-0.14446890310000002	-0.1528647105	-0.044618707699999996	-0.049310187699999994	0.0101041971	-0.0134554577	-0.011694789399999999	-0.0167665805	0.030780524500000007	0.0312213961	-0.011462616	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.0088918	0.00304876	7.906410723999999e-05	9.294937537600003e-06	-0.0370976	-0.0658482	0.00137623192576	0.004335985443239999	-0.147798	0.06194999999999998	0.021844248804	0.0038378024999999967	0.0023879	1.655000000000016e-05	5.702066410000002e-06	2.7390250000000525e-10	0.00017470700000000002	-0.000583694	3.0522535849000005e-08	3.406986856360001e-07	0.000435647	-9.20900000000004e-06	8.480568100000073e-11	1.8978830860899997e-07	0.0
46720.71484375	-143.390625	20560.871337890625	2182825195.5110016	28808.9375	-76.01953125	5778.969131469727	829954879.8789062	28494.876953125	-7.208984375	51.96945571899414	811958012.5737343	1.173429	18.123465	0.21331471	-0.030490821	0.07020154070000001	-0.0013348185999999998	0.0466320572	0.08095338980000001	0.068280743	0.0276153296	0.08285933150000001	-0.0005004667	0.0097636478	0.042182719699999996	0.0166299808	0.049379446699999996	0.11161485199999999	-0.068520401	0.09089141960000001	-0.058757072699999996	0.0533543011	-0.0207364021	-0.1658066385	0.1191317831	0.0410362019	-0.0517242708	0.0884022141	0.0398009138	0.059380808099999995	-0.08476317679999999	-0.0250261298	-0.0716685023	-0.0797281065	-0.0847985405	0.09280938289999999	-0.0902395429	0.1483938243	0.149158075	-0.0506314444	0.0634643998	0.1175934066	0.0741361259	0.043316863600000005	-0.0231422652	0.0155380979	-0.0832831739	-0.038031285	-0.1500126932	0.026505648700000002	-0.1108955466	0.053499833499999996	-0.052263702999999995	-0.017944488	0.0204087321	0.014406269099999999	0.0155805198	-0.0105756716	-0.1131815188	0.10332894869999999	-0.1579163389	0.0382485162	-0.09988540779999999	0.0657096429	-0.0075318	0.0493344521	-0.0642900423	-0.027496312400000004	0.0390715742	-0.0130462679	-0.1340115828	-0.10869570390000001	-0.049119057300000005	-0.0529282145	0.024885267200000002	-0.08964849220000001	-0.004898016	-0.1091607815	0.08198723549999999	-0.17564324809999998	-0.078898143	0.1309879087	0.0755066811	0.0011650013	0.089206539	0.06380027070000001	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.00459734	-0.00429446	2.11355350756e-05	1.84423866916e-05	0.108918	0.1460156	0.011863130724	0.02132055544336	-0.159827	-0.012028999999999984	0.025544669929	0.00014469684099999958	0.00178672	-0.00060118	3.1923683584e-06	3.614173924e-07	0.00017470700000000002	0.0	3.0522535849000005e-08	0.0	0.0008539799999999997	0.0004183329999999998	1.7500249888899983e-07	7.292818403999995e-07	0.0
46752.94921875	32.234375	1039.054931640625	2185838260.651016	28790.9921875	-17.9453125	322.03424072265625	828921231.140686	28454.89453125	-39.982421875	1598.5940589904785	809681022.7845613	1.220297	18.847322	0.08386420599999997	-0.0568681459	0.0811409134	-0.0287837614	-0.005215383400000001	0.1350015206	-0.04875446940000002	-0.0690459334	0.08562483439999999	-0.1088929888	-0.0959734472	0.060155474800000004	-0.1137442332	-0.0196834773	0.059201417699999995	0.0122879732	0.0695607377	0.025692514	0.0730561078	-0.08725446699999999	-0.1594092396	0.0115270029	-0.0669143563	0.0738710292	-0.0832935249	-0.07011119440000001	0.1014295733	0.0573432128	0.052055687999999996	-0.1259356783	0.0019855453	-0.07155404110000001	-0.0188012218	0.026703823300000002	-0.0273477861	0.0943135091	-0.0048088963	-0.0984789886	0.0846420581	-0.0533060823	0.0239260287	0.1378811735	0.0825270583	-0.1665135549	-0.0801645996	-0.13981360810000001	-0.0199452279	-0.138033297	-0.0731271945	-0.0782815184	0.051170241500000005	-0.0980418303	0.0100483936	0.047494914400000005	-0.0349452165	0.0512370888	0.053327147000000005	-0.11450719960000001	0.001582753	-0.0561945912	0.0033199597999999998	0.10735158460000001	-0.0267741924	-0.0213618562	0.0932129833	-0.07802173429999999	0.035764163599999996	0.14789287980000002	0.0105328269	-0.0724522288	0.029722799700000007	-0.0383514321	0.0022890617	-0.0542999556	-0.0597106854	0.013998496200000002	-0.1649275393	0.021691910800000002	-0.0982137933	0.059922499500000004	-0.060355065599999994	-0.077624605	0.0871256859	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.000246634	-0.004350706	6.0828329956e-08	1.8928642698435998e-05	0.108806	-0.000112000000000001	0.011838745636	1.254400000000022e-08	-0.214202	-0.054375000000000014	0.045882496804	0.0029566406250000014	0.00228725	0.0005005299999999997	5.231512562499999e-06	2.505302808999997e-07	0.00017470700000000002	0.0	3.0522535849000005e-08	0.0	0.0008539799999999997	0.0	0.0	7.292818403999995e-07	0.0
