csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
46377.9375	n/a	n/a	2150913086.7539067	28673.703125	n/a	n/a	822181250.9006348	28419.65625	n/a	n/a	807676861.3681642	n/a	n/a	n/a	-0.0481572025	-0.0018666262	-0.0560125285	0.0350252307	-0.0123250047	0.0019541163	-0.0872352393	0.0280940875	-0.13395259	0.0150748419	-0.0959426417	0.0873896718	-0.0416840798	0.0780620203	-0.0621274883	-0.0219747927	0.074368917	-0.047479702699999994	0.0258511246	-0.0306816008	0.0392029165	-0.0971737058	0.0303044525	-0.0339356621	0.0334405547	-0.0346686917	0.1147052684	-0.078699998	0.029135347599999997	-0.036328430099999996	-0.0111941679	-0.0454864812	0.1137822152	-0.1459491416	0.0095237594	-0.0302096414	0.031466575	-0.1529393851	0.0945412907	-0.0128645093	0.0661364525	-0.0422489556	0.0752739424	-0.0255065729	0.0773721478	-0.0838944535	-0.0126425345	-0.029034422400000006	0.0146201441	-0.1502834009	0.0223017194	-0.0939268608	0.0762446309	-0.010389025	0.0074332845	-0.09527336939999999	0.0865517686	-0.055503164199999996	0.0018824538000000001	-0.09441256390000001	0.0173234094	-0.0717506688	0.08410101140000001	-0.0531807242	0.0311109808	-0.0203563431	0.0474146094	-0.0283029368	0.001549455	-0.0349008356	0.0250131163	-0.0762640896	0.062318241399999995	-0.01844038	0.013898733	-0.10851827689999999	0.0135135221	-0.046994498600000004	0.0941539575	-0.0354608498	-0.0043252316	-0.054741323	0.08446855029999999	4.37616e-05	-0.1463059252	0.1143239226	-0.0486915904	0.1141781298	-0.0241171843	0.0761169479	-0.0235705008	0.0372160635	-0.0017362726999999999	0.0016632094	-0.0024914446	0.0745349198	-0.1051143191	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	0.014662200000000004	n/a	0.00021498010884000006	n/a	4.09357e-05	n/a	1.6757315344900002e-09	n/a	-0.0667583	n/a	0.004456670618890001	n/a	-0.000448883	n/a	2.01495947689e-07	n/a	-0.000126472	n/a	1.5995166784e-08	n/a	7.07834e-05	n/a	n/a	5.0102897155600014e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46427.5234375	49.5859375	2458.7651977539067	2155514932.5396123	28684.49609375	10.79296875	116.48817443847656	822800316.152359	28420.603515625	0.947265625	0.8973121643066406	807730704.1923561	1.167135	21.455889000000006	0.1958264504	0.0477919361	0.0101200161	0.0720675812	0.026877343199999997	-0.043167119000000004	-0.0878223875	-0.0527704392	0.18815364059999998	0.0107736472	0.0359341169	0.0052201829	0.0325567967	-0.10957563990000001	0.061992178099999996	-0.0204576009	-0.0636209211	-0.0482138376	0.043124610599999995	0.042168337400000006	-0.0168642606	-0.0751237454	0.0013728215	0.053229154800000004	0.0354810198	-0.12669481130000002	0.0722147301	0.1026859453	0.0648134779	-0.094498556	0.0063166596	-0.0827297446	0.114417319	-0.0140277631	-0.04952850599999999	-0.0648446701	0.0397854883	0.0695346504	0.0230983788	0.0338565413	-0.1652775571	0.0326144323	0.1551936695	0.019195939	0.0808061309	0.058197717999999996	-0.064043793	0.07763750230000001	-0.0376477144	-0.14497155650000002	-0.006868224	0.0475186634	-0.0397726993	-0.04955375150000002	0.04612963230000002	-0.036455657	-0.0360815406	0.1244073666	0.1452457902	-0.0904261334	-0.039459147400000005	0.0665218329	-0.0502020247	0.057617785899999996	-0.0573529063	-7.53907e-05	0.0332445011	-0.09223468060000001	0.0676240379	-0.0019419479000000002	-0.0805026267	0.066528522	0.0147866252	0.0015602279	0.0967978603	-0.1289981583	-0.0438205248	0.0322707755	0.0966727792	-0.0666124545	-0.143176967	-0.0504285059	-0.0164992737	0.0023186416	0.067471511	0.044145630400000004	-0.0093097498	-0.0015671985999999999	0.029065132599999998	-0.0372840481	0.0241471143	-0.14033713890000002	-0.0974173708	-0.19248663789999998	0.0459539341	-0.055695609699999996	0.023540172999999998	-0.0109466426	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	-7.661609999999999e-05	-0.0147388161	5.870026779209999e-09	0.00021723270002961924	0.0451514	0.0451104643	0.00203864892196	0.002034953989361575	-0.11906000000000005	-0.05230170000000005	0.014175283600000012	0.002735467822890005	0.000611454	0.001060337	3.73875994116e-07	1.1243145535689998e-06	-0.000425498	-0.000299026	1.81048548004e-07	8.941654867599998e-08	-0.000243363	-0.0003141464	9.868796063295998e-08	5.9225549769000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46506.83984375	79.31640625	6291.092300415039	2162886152.2522125	28714.806640625	30.310546875	918.7292518615724	824540120.4084816	28513.5546875	92.951171875	8639.920352935791	813022800.9170532	1.2201799999999998	22.43103	0.1155814661	0.0131588866	0.0206873156	0.0777479393	-0.1078746131	0.019964936399999998	-0.0018124598999999999	0.0281110754	0.0769944161	0.0221999642	0.091100085	0.06941520080000001	0.1179239367	-0.0626677857	-0.019704133000000002	-0.0327718783	0.1096704834	-0.0234917106	-0.1117660218	0.053988451900000005	0.042148002999999996	-0.08232893549999999	0.0119816299	-0.0585172747	-0.051476934	0.0675805292	0.048614331600000005	0.1336125391	-0.09092815550000001	0.0953771939	-0.10316544529999999	-0.0485829242	0.0366816576	-0.0320816305	-0.0217879709	-0.0749299713	-0.04005997	0.0223743541	0.052111777699999993	0.048234575599999996	-0.0056413999	-0.1326546335	0.0203170861	-0.0552499272	0.0654852395	-0.0365022514	-0.016400001299999998	0.0024018451	0.0370612512	0.1034069732	-0.0180448082	0.11007074929999999	-0.09628802019999999	-0.12698379529999998	-0.0384971104	0.0107622583	0.012134268899999998	0.0941740414	0.08550895720000001	-0.1108353567	-0.0169937162	0.0310526715	0.039253562400000004	-0.0319785752	0.0397557923	0.0007074405	-0.0607352879	0.076213814	0.0808283397	0.050362866500000006	-0.015493971	0.0058356808	0.0846676904	0.0294884366	-0.0357815301	0.034697298700000004	-0.0404855092	0.1711832183	-0.1115996166	0.0407029837	-0.028636729	0.029386749700000006	-0.0290090696	-0.0184369983	0.0718795302	-0.0093661138	-0.0654909707	-0.0209733579	-0.033815996800000005	-0.014216369599999999	-0.0953069193	-0.1143100051	0.0334280613	0.0222971279	0.1253047799	-0.0176524934	0.09555803289999999	0.011978986899999999	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	0.010007	0.010083616099999998	0.00010014004899999997	0.00010167931365217917	0.0255459	-0.0196055	0.00065259300681	0.00038437563025	-0.0662299	0.05283010000000006	0.004386399654009999	0.0027910194660100067	0.000463466	-0.000147988	2.14800733156e-07	2.1900448144e-08	-0.000155604	0.000269894	2.4212604816e-08	7.2842771236e-08	0.0	0.000243363	5.9225549769000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46454.3984375	-52.44140625	2750.101089477539	2158011134.1900024	28734.9375	20.130859375	405.2514991760254	825696633.1289062	28362.470703125	-151.083984375	22826.370334625244	804429744.3856238	1.2537140000000002	23.047499	0.06704019	0.0006119267	0.034634678599999996	0.0230784725	-0.06060879230000001	-0.0775966215	0.0532994151	-0.027021653599999997	0.0315740163	-0.0619639749	-0.0798605006	0.08924381699999999	-0.0929015245	-0.0998267309	-0.09579616279999999	0.0034643755999999998	-0.0394136995	0.0190316802	-0.0334496793	0.07919302889999999	-0.0080862068	0.068917103	-0.0268956936	0.0250900851	-0.007697398399999999	-0.057456563499999995	0.0203876657	0.0184937128	0.0271423625	0.0352572044	-0.0078843481	-0.0690786436	0.07370107349999999	-0.0560240029	-0.0026570758000000003	-0.013124458700000001	-0.024669047000000003	0.1354564018	0.0234313361	-0.1292778109	-0.1063779436	-0.0561020966	-0.0296525336	0.04538062019999999	-0.0363863913	0.0529131614	-0.061950807000000004	0.0060292143	0.0333087197	-0.08940548470000001	0.0356676124	0.0329348764	0.07483341660000001	-0.042784937599999996	-0.057941408	-0.0724417957	-0.0622013629	0.0386572819	-0.0830180474	-0.0435133288	0.1032500958	0.1323601633	-0.0163814176	-0.0647368598	0.0390689441	0.1018501648	0.0429771563	-0.0632049682	0.0471254834	-0.0140895448	0.0147384352	0.0033556269	-0.059871284500000004	-0.0039361402	0.026476188799999998	-0.0471444504	0.030672033900000006	0.013707481200000001	0.027545172799999997	-0.027993422799999997	-0.0026268154	-0.0180135381	-0.0659170217	0.0010910881	0.028033446400000002	0.040531865800000004	0.0218843202	-0.1001417711	-0.1494987492	-0.06774164120000001	0.0789806866	-0.018555766799999998	0.0422612346	0.0381451471	-0.06316092179999999	-0.0340770709	-0.0079073743	-0.09038008119999999	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	0.00864776	-0.0013592399999999975	7.478375301760001e-05	1.8475333775999938e-06	0.07550549999999999	0.049959599999999986	0.005701080530249997	0.00249596163216	-0.0547913	0.011438599999999991	0.0030020865556900003	0.00013084156995999983	0.000545771	8.230500000000002e-05	2.9786598444099997e-07	6.774113025000003e-09	-0.000158954	-3.35e-06	2.5266374116e-08	1.1222500000000002e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46600.90234375	146.50390625	21463.394546508793	2171644099.251724	28696.650390625	-38.287109375	1465.902744293213	823497743.641758	28387.732421875	25.26171875	638.1544342041017	805863352.055973	1.3014770000000002	23.92556	0.1186403973	0.0653267231	0.038673721200000004	0.0431046206	0.0401767118	-0.0190411492	0.051608882800000005	0.0497135997	-0.0401501513	0.0769165399	0.1434880908	0.1225812449	0.0711060346	0.0493442712	-0.1552072569	-0.05698090030000001	0.0220397754	0.0699284169	-0.0602533686	0.0541431187	-0.0234478233	0.0235114064	0.0774118224	0.06476291599999999	0.1232240127	-0.0790162169	0.008730994399999999	-0.056198864	0.0014705952	0.0766702596	0.0072454901	-0.0824212242	-0.0376759995	0.071412425	-0.0912244575	-0.1196164175	-0.08162589049999999	-0.0413273523	-0.0145419169	-0.08423897429999999	-0.0272608368	0.0642657854	0.0110433132	-0.0592191484	-0.1522329835	0.0394247152	0.0201138009	0.018152495600000002	0.0781969178	0.12658524529999998	0.0858310393	0.10139714609999999	0.0422907532	-0.029885439	0.0719737702	-0.0638208225	0.021509720899999998	-0.0089753596	0.0817598009	-0.0361739351	0.0558482435	-0.05996354860000001	-0.0172235865	-0.1310296004	0.0017105875	0.0929743342	-0.11912736550000001	0.08782685890000001	-0.0630418289	0.07539736	-0.0308164825	-0.0794472391	-0.0318771279	-0.025775493599999998	0.1873959683	-0.0387870646	0.0651631664	-0.06592458429999999	-0.0051674767	0.10008435019999999	0.0449914263	0.0709305502	-0.1211312641	0.0597358053	0.0107860148	-0.07430943799999999	-0.096506848	-0.037612634	0.027916261499999998	0.0015296066	0.0876854398	0.0425121024	-0.0781325119	0.1193842449	-0.0059189261	-0.0013028093	-0.0573856256	-0.1283965115	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	-5.04473e-05	-0.0086982073	2.5449300772899997e-09	7.565881023377329e-05	-0.00783439	-0.08333988999999999	6.13776666721e-05	0.006945537265212098	-0.0548331	-4.1800000000001565e-05	0.0030066688556100005	1.7472400000001303e-09	0.000810437	0.000264666	6.568081309689999e-07	7.004809155599999e-08	-0.000425498	-0.000266544	1.81048548004e-07	7.1045703936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46660.890625	59.98828125	3598.5938873291016	2177238713.918213	28676.734375	-19.916015625	396.6476783752442	822355094.4143066	28257.4140625	-130.318359375	16982.87479019165	798481449.4995728	1.262666	23.212084	0.13871391730000002	-0.0471595847	0.0754074386	-0.0692089896	0.0017112788	0.0297199962	0.10069351060000001	0.0153247134	0.0395799769	-0.0142906212	0.0413822286	0.0384051273	-0.011778176299999998	-0.0177682311	0.0652050116	0.1531561172	0.0158693606	-0.0589982955	0.1506289274	-0.10409066900000001	-0.057428385400000004	0.0109281159	0.0275775096	-0.0410242907	0.0038074602	-0.0688230056	-0.018718264199999998	-0.1086000988	0.012023346200000002	-0.0760899121	-0.0790466091	0.0853132554	0.0033767865000000003	-0.14115436720000002	-0.0674938861	-0.012958768300000001	-0.0057485257	-0.0009304045	-0.0561330277	-0.035963199700000004	0.020790113	0.0146935376	0.0158515174	0.1245795287	-0.0372637125	-0.0099267571	0.0700636335	-0.0669302549	0.077338676	-0.0581239752	0.0326192351	-0.07615690809999999	0.1216227937	0.056528286500000004	-0.016120611599999998	0.042843844000000006	-0.0247057935	0.059812402199999996	0.0050584453000000005	0.0157395785	0.0530225832	-0.0672163473	0.025195818199999997	0.101273639	0.118479365	-0.10512892189999999	-0.0413541554	-0.0881582741	-0.0766811292	-0.0838192285	0.0252283516	0.0386768338	0.033924150099999995	-0.0411852832	-0.022303408900000002	-0.06970509	0.034163099599999996	-0.1417101972	-0.08809370150000001	-0.0217481406	0.018879663300000002	0.0436095723	0.10018998800000001	-0.0925189366	0.064193315	-0.0077723548	0.016480613600000003	-0.018726872	-0.0134736571	0.0655385117	0.1258255715	-0.05277109519999999	-0.0030460582	-0.050327599199999996	-0.0744663915	-0.0166023847	0.010923121499999999	-0.007291393599999999	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	0.00911069	0.0091611373	8.300467227609999e-05	8.392643662945126e-05	0.0477849	0.05561929	0.00228339666801	0.0030935054201041	-0.00960966	0.04522344	9.234556531560002e-05	0.0020451595254336	0.000236236	-0.000574201	5.5807447696e-08	3.29706788401e-07	-0.000425498	0.0	1.81048548004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46305.43359375	-355.45703125	126349.70106506348	2144193180.305191	28661.63671875	-15.09765625	227.9392242431641	821489419.3975983	28292.974609375	35.560546875	1264.5524940490725	800492412.2467384	1.275634	23.450478	0.2101389	0.1046667137	-0.0904465679	0.1034711686	-0.0101082189	0.0983201706	-0.0112678229	-0.0019194401000000002	-0.024716661	-0.0111463777	0.0004833848	0.072843572	0.0906880469	0.0939191744	-0.0245448076	0.0118080431	-0.020986895099999996	-0.0481335734	0.07939489599999999	0.0258874829	-0.0491682845	0.0265899792	0.0276858712	0.024535115	0.08745767759999999	-0.1454544109	0.14962162199999998	0.1038561165	-0.1362683114	-0.0051354198	-0.1055802533	0.0345269465	0.09577296960000001	0.0480868833	0.08034435599999999	0.09453208390000001	0.029270064300000002	0.0118230604	0.1335320013	0.0159066218	-0.0134939032	0.0631734436	-0.0870473849	-0.0440443686	-0.016512048999999997	-0.0673746049	-0.0689635892	0.07872558219999999	-0.006740051600000001	0.12293542439999999	0.1127304309	-0.0409705081	0.028815466499999998	-0.10405558529999999	0.0529416322	0.06485515830000001	0.013033153899999999	-0.0101706911	-0.0197797604	-0.0631523107	-0.006074961899999999	-0.1304434474	-0.0214420346	-0.0506005033	-0.0198361994	-0.0257891202	-0.0189370965	-0.0991185249	-0.0077150336	-0.038514379700000004	-0.1094233673	0.0037333220000000003	-0.0282583704	-0.0316752468	0.0869978923	-0.1396350345	-0.0107970958	0.1468243684	-0.0999117537	0.1189027052	0.0149749065	-0.1470244193	0.004172828	-0.011729984399999999	-0.024161690899999998	0.09200066380000001	0.0120384926	-0.0184103666	-0.068305879	-0.1073697742	-0.0771304324	0.1711737671	-0.026080295	-0.0031381401000000002	-0.0162886111	-0.0639104943	0.021575044900000003	0.0190011899	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	0.0154415	0.006330809999999999	0.00023843992225	4.007915525609999e-05	-0.00870197	-0.05648687	7.572428188089999e-05	0.0031907664823969	-0.101297	-0.09168734	0.010261082209	0.0084065683162756	0.000745443	0.000509207	5.556852662490001e-07	2.5929176884899997e-07	-1.22694e-05	0.0004132286	1.5053817636e-10	1.7075787585796e-07	-0.000190242	-0.000190242	3.6192018564e-08	3.6192018564e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46633.640625	328.20703125	107719.85536193848	2174696437.9416504	28685.419921875	23.783203125	565.6407508850098	822853316.0943031	28274.60546875	-18.369140625	337.4253273010254	799453314.4134674	1.363742	25.070196	0.2226956	-0.0855878128	0.0259901214	-0.0399674723	-0.055748554900000004	0.040059186000000004	0.0153041091	0.0260794495	0.052924934400000005	0.0289243382	-0.0265464493	-0.036367452200000004	-0.0145556781	-0.0925505808	0.0345234484	0.0769563804	0.006839424300000001	0.013872203100000001	-0.0509680808	-0.0870947602	0.0659610029	-0.0405840171	0.0853990413	-0.0041274989	0.0772529146	0.006745789300000001	0.043584659000000005	-0.1152408229	-0.0420779168	-0.0795179092	-0.0078669089	0.0375082079	-0.0136712094	0.1462651314	0.011437486	-0.0389947343	-0.0230604551	0.01828772	-0.054915592400000005	0.0769783309	-0.0321999612	-0.0655229813	0.052141737300000005	-0.0519336346	0.0661288827	0.0046141753	0.05997918360000001	-0.08454361810000001	0.0225095367	-0.0443561256	-0.0152341447	-0.0918445659	0.0043863483000000005	0.006364229399999999	-0.0530559207	0.0599994122	0.044071306799999994	0.0201679237	0.0258822197	-0.013475086599999998	-0.014414359	0.0723391355	0.005520269300000001	0.0632160431	0.0608400202	-0.0012962455	0.0221547725	0.0722728337	0.0217797205	-0.047885993099999996	0.0445066338	0.015525032900000001	0.0702294537	-0.0418616478	0.0664816729	0.021447222400000004	0.1089540661	-0.0547815361	0.0223245651	0.0781716817	-0.031569457999999995	-0.0428742658	0.1052270066	0.0892238343	-0.06919192860000001	-0.0327360856	-0.0170247229	-0.0311310286	0.0799822405	-0.0622474009	-0.0602277134	-0.1191597739	0.013239921799999999	-0.0087800846	0.0157413487	0.0578056551	-0.035217035099999995	-0.0180267894	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	0.0133868	-0.0020547	0.00017920641423999995	4.221792089999998e-06	0.069483	0.07818497	0.0048278872890000005	0.006112889533900901	-0.00619244	0.09510456	3.83463131536e-05	0.0090448773327936	0.000151049	-0.000594394	2.2815800401e-08	3.5330422723600006e-07	0.000150122	0.00016239139999999998	2.2536614884000004e-08	2.6370966793960004e-08	0.0	0.000190242	3.6192018564e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46269.7578125	-363.8828125	132410.70123291016	2140890488.0274048	28702.29296875	16.873046875	284.69971084594727	823821621.6639558	28301.330078125	26.724609375	714.2047462463379	800965284.1909827	1.260741	23.176689	0.18015395	0.10691234	-0.0742299652	0.1186290271	-0.0071438434	-0.0188461073	-0.0349067975	-0.057330172400000004	-0.0459605979	-0.014323228	-0.0479472462	0.1193595728	0.0649216108	0.0007812386000000001	-0.0605939743	-0.0395686675	0.021676380099999996	-0.00042174519999999997	0.0836841196	-0.0608607671	0.1995162954	0.0542619605	0.012638018	0.0410417489	-0.0474667362	0.04926231389999999	0.050986106600000004	-0.054134443399999996	-0.0367544482	0.0581301552	0.0353480962	-0.071461306	-0.035234946	0.0434833906	-0.021896604	-0.0208804194	0.2063848402	0.0051242629	0.094158857	-0.0036171309999999996	-0.0677183661	0.007075361999999998	-0.0912980914	0.021242971099999997	0.1207766183	0.05980974980000001	-0.023782824900000003	0.10153694740000001	-0.042853456500000005	0.0672054041	0.053556100700000005	0.0024665343	0.038995950099999996	-0.1110559891	0.0349798052	-0.0497280303	-0.0338727679	-0.0412143009	-0.036178296	-0.1310908175	0.0263983323	-0.013891698999999999	-0.066951992	-0.0729458866	-0.0390745953	-0.09484804470000001	0.0255852478	-0.025171678500000003	-0.0084960668	0.0624658358	0.1980175844	-0.0385526847	0.009655340600000001	0.050182948899999996	-0.0084467285	0.0017426097	0.0881121662	0.0374292219	0.0302176609	0.0394052059	-0.04201237730000002	0.075763693	-0.0568521547	0.0634858777	-0.0039656021999999996	0.1707899537	0.0464324317	0.07092112769999999	0.0039046628999999996	-0.1448481059	0.07415637650000001	0.0432174471	-0.0079751306	-0.10587088119999999	0.1277660968	-0.0285652565	-0.0390251064	0.0182470103	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	0.00727226	-0.006114539999999999	5.28857655076e-05	3.7387599411599985e-05	0.0301348	-0.0393482	0.0009081061710399999	0.00154828084324	-0.110492	-0.10429956	0.012208482064	0.010878398216193602	0.000758882	0.000607833	5.75901889924e-07	3.69460955889e-07	0.000150122	0.0	2.2536614884000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46728.38671875	458.62890625	210340.4736480713	2183542125.3370514	28699.40234375	-2.890625	8.355712890625	823655694.888443	28365.564453125	64.234375	4126.054931640625	804605246.7443887	1.223458	22.491297	0.17344292500000005	-0.0918312078	0.0276067696	-0.0908873684	-0.0236664973	-0.0078803547	0.070458239	-0.0106175555	0.0620548698	0.0194009072	0.0375895526	0.1184324939	-0.030696906099999997	0.0272026882	0.060578382199999996	-0.0524053497	-0.036407592999999995	0.12108239130000001	-0.1312314442	-0.0417605862	0.019650160700000002	-0.0378794871	-0.0339430071	-0.0028221353000000005	0.034212066	0.025462329199999998	-0.0163617921	-0.07479173559999999	-0.00020718490000000002	-0.0901544834	0.017737731399999998	0.0579773558	-0.060555015499999996	0.043064886399999995	0.1161265829	-0.011306729599999999	0.0082136845	-0.08985569980000001	-0.09275819	0.133210715	0.0269981609	0.051678559699999994	0.0344691998	0.0378556974	0.0151423628	-0.11123693050000001	-0.0359511004	-0.1068858067	0.0331265236	-0.037179852799999996	0.046197088	-0.0222657544	-0.0346459441	0.06458244769999999	-0.0549651246	-0.0017204723000000001	-0.050618374	0.043945644400000004	0.0414842873	-0.036864819900000005	0.1009716491	-0.039255646899999996	0.0439258016	0.0179740995	-0.0689951862	0.0800626794	0.029250119300000002	0.1892232368	-0.06998604	0.0335541667	0.0091272076	0.0172039105	-0.018960799599999998	-0.0356033037	-0.0273526935	0.0013498860999999998	0.0016572471	-0.0478993088	-0.0099658352	-0.0027245165000000003	0.0147500926	0.0210907433	0.092701609	-0.0140500402	-0.1488238021	-0.0155613249	0.0008346056	0.0261010427	0.1309148021	-0.0028043670000000003	-0.0766448401	-0.0135749072	0.0239631171	-0.0344516258	-0.067614786	0.0641288158	0.1458080632	-0.0297288584	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	0.00392428	-0.0033479800000000004	1.5399973518399998e-05	1.1208970080400003e-05	0.00115895	-0.02897585	1.3431651025e-06	0.0008395998832225	-0.00315912	0.10733288	9.9800391744e-06	0.0115203471290944	8.31577e-05	-0.0006757242999999999	6.91520306929e-09	4.5660332961049005e-07	0.000150122	0.0	2.2536614884000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
