csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
34676.77734375	n/a	1202478886.9480133	n/a	23074.56640625	n/a	532435614.836441	n/a	22561.16015625	n/a	509005947.5959625	n/a	n/a	n/a	n/a	0.0429802468	-0.0504921626	0.1158012784	-0.1083040661	0.0141642547	-0.1041954661	-0.031227196000000002	0.0764572917	-0.043535498799999996	0.0139193382	-0.0876042501	0.020614983899999998	-0.06068668820000001	0.020079811200000002	-0.0224692552	0.0859356637	-0.0744595122	0.007426291800000002	-0.0188995574	0.1494875161	-0.0004354812	0.06107176070000001	-0.1158249976	0.0532330686	-0.0019156662	-0.07856066469999999	0.15299305300000002	-0.1003450804	0.022643996	0.0491782762	-0.0708634607	-0.0556201856	0.0520351638	-0.0637804146	0.0157360905	-0.0800662164	0.0512526247	-0.077144142	0.0749930014	-0.012672610700000001	0.101451126	-0.0436322071	0.0546381863	-0.0518247732	0.1084686375	-0.013752305900000001	0.030005200200000002	-0.0403146151	0.0294063118	-0.0490081846	0.0006437245	0.04390191139999999	-0.0470353195	-0.06434384580000001	-0.015318820300000001	0.017066351	-0.0275299615	0.09349424099999999	-0.0501404836	0.1123000067	-0.029842732900000002	-0.07543757599999999	0.018939641599999998	-0.0170822381	0.12990326119999998	-0.090532965	0.0579942413	-0.0193127481	0.0067941065	0.0354115228	-0.0093799013	0.09121061039999999	-0.0964952766	0.0377029583	-0.010254112099999999	0.0778298376	-0.009586369499999999	0.0086623823	-0.1404585965	0.060824729	-0.09993059439999999	0.0511899704	0.072813154	-0.1048281623	0.0584101093	0.0644141374	0.07330241700000001	-0.0742753176	0.09431838050000001	-0.0015431389000000002	0.0160300093	-0.04374253559999999	0.014153789699999999	-0.0460229962	0.0754446504	-0.053312262699999995	0.0344236783	-0.0594131256	0.10231437	-0.0579310995	0.0244745139	-0.0384136341	0.0530977701	-0.0549447528	0.08618289369999999	-0.0447543109	0.13331906359999998	-0.028891676600000006	0.0338615041	0.094488795	0.0944818252	0.09447020939999999	0.09445394789999999	0.09443304179999999	0.0944074919	0.0121121	n/a	n/a	0.00014670296640999998	-0.00209279	n/a	n/a	4.379769984100002e-06	-0.052349	n/a	n/a	0.0027404178009999996	-0.000269318	n/a	7.2532185124e-08	n/a	-0.0	n/a	0.0	n/a	0.0006751460000000001	n/a	4.5582212131600007e-07	n/a
34798.265625	121.48828125	1210919290.5080564	14759.402481079102	23069.169921875	-5.396484375	532186600.8843422	29.12204360961914	22605.099609375	43.939453125	510990528.34976584	1930.6755409240725	1.273506	17.43149	0.12295971000000006	-8.92429e-05	-0.0839937488	0.13386606939999998	-0.1357598867	0.0200071071	-0.0267104966	0.0334315325	0.0352355315	-0.063747843	0.0407221414	-0.1190713665	0.1549944309	-0.0998714766	-0.0498241678	0.0241794424	0.010423523399999999	-0.1255179968	0.14141085220000002	0.11568078720000001	0.1293878169	0.0468257437	0.11331584300000001	0.0075408922	-0.0024102713	0.0420459675	-0.0114647391	0.12339261289999999	0.057849128	0.140381723	-0.17502586679999999	0.024699605099999997	0.0020592389	-0.1265988258	-0.08055077299999999	0.0191688536	-0.0032981579	-0.0047718155	0.0969025357	-0.0686490338	-0.0626743579	-0.0314542068	-0.0199137459	-0.046781230300000004	-0.0052055511	0.0005831939	-0.1921724203	-0.0274391227	0.0360848791	0.0304027129	-0.0714343689	0.0379203404	0.0042250021	0.0392713837	-0.0182744592	0.0423591871	-0.0136689453	-0.10790681	0.1048516758	0.014701529	0.1341270467	0.0076258302	-0.0147218051	-0.019231825	0.0460261076	0.12485090039999999	-0.1161589851	0.11170666119999999	-0.036284745699999996	-0.0319059533	-0.0700584154	0.0455163632	-0.0644655061	-0.1809670175	-0.0208108214	0.1745922507	0.0519376847	0.0935169268	0.1173626084	0.0059815983999999996	0.0401007548	-0.006742723199999999	-0.024734349500000002	-0.1486967178	-0.21222470850000005	-0.13254601189999998	-0.031608678	0.0703573584	-0.061012211	-0.0122299073	0.0323570092	-0.0661091806	0.0423513259	0.0019561294	0.0708564871	-0.0206229153	-0.0975636251	-0.0456634884	-4.8881499999999996e-05	-0.0542436554	-0.0368708501	-0.0376966241	-0.1066717264	0.0282940156	0.0947948871	-0.0085003564	0.0274665056	0.0576665631	-0.0352088675	-0.1178096591	0.09447020939999999	0.0944074919	0.09430299369999999	0.0941567609	0.0939688583	0.093739369	0.00921241	-0.00289969	8.4082020961e-06	8.486849800810001e-05	-0.0584846	-0.05639181	0.0031800362350761	0.00342044843716	-0.0168556	0.0354934	0.00125978144356	0.00028411125136	0.000120255	0.00038957300000000005	1.4461265025000003e-08	1.51767122329e-07	4.46062e-05	4.46062e-05	1.98971307844e-09	1.98971307844e-09	0.0005458290000000001	-0.000129317	2.9792929724100005e-07	1.6722886489e-08
34869.421875	71.15625	1215876581.8967285	5063.2119140625	23091.546875	22.376953125	533219537.0803223	500.72803115844727	22605.263671875	0.1640625	510997945.6749916	0.02691650390625	0.998205	13.663216	0.021637195	0.0026519166999999996	-0.1177422428	0.1465295898	-0.1563626283	-0.0360475752	-0.07415484530000001	-0.015296918799999996	0.0202102446	-0.0172013226	0.0493742121	-0.09016233539999999	0.1333397524	0.049002256900000006	-0.017309507	-0.0691511027	0.0952454291	0.0485676645	-0.0191176263	-0.0175243873	-0.0086087697	-0.0527485487	0.0463992101	-0.035847803399999996	0.0509338738	0.0977487098	-0.0935115291	-0.0033312231	0.0955672848	0.048294858499999996	0.0236260854	-0.0433927613	-0.055250194100000004	0.0377295158	0.032280802000000004	0.0075932255	0.0895146782	0.1391498516	0.0381142317	0.024777620299999997	-0.0811380122	-0.0415897427	-0.055048663899999996	0.049582315999999994	0.0903210095	-0.1614509602	-0.0638578746	-0.027377565	0.0654199442	0.040202609	0.110687563	-0.0101667559	-0.152436521	0.0503531708	0.0029068164	0.0283903625	0.0557096925	-0.1295017304	0.1416762884	0.037091865099999996	0.15650709869999999	-0.0682192997	-0.0329954224	0.0187578703	-0.0133329055	0.0714791759	-0.044013163499999994	0.0814778292	0.0702682137	-0.07777233509999999	-0.059820543	-0.012252244399999999	0.07683580599999999	0.053659455	0.0148526776	-0.0187728681	-0.0374510417	0.0630890117	0.0114317836	-0.0642108414	-0.026162940899999997	-0.0347591044	-0.09646807519999999	-0.030611605299999997	0.0204201624	-0.1122910454	-0.031768680699999996	-0.015435026499999999	-0.1384160218	-0.0160293676	-0.1079917869	0.1176823093	-0.0463042491	-0.0962504735	-0.011178954199999999	-0.024119115099999998	0.0640029357	0.0399367228	0.03339653	-0.0315883919	-0.0732911668	-0.09162056380000001	-0.1298577959	-0.0852746819	0.026569711	-0.0279068869	0.0056114053	-0.1633343898	-0.0118110596	-0.0626929346	0.09443304179999999	0.09425888380000001	0.0939688583	0.0935633218	0.09304277289999999	0.0924078514	0.00563701	-0.0035754000000000007	1.2783485160000007e-05	3.1775881740099994e-05	-0.0584871	-2.5000000000025002e-06	6.250000000012501e-12	0.00342074086641	-0.00546225	0.011393349999999998	0.00012980842422249996	2.98361750625e-05	0.0	-0.000120255	0.0	1.4461265025000003e-08	5.76701e-05	1.3063900000000004e-05	3.32584043401e-09	1.7066548321000006e-10	0.0005458290000000001	0.0	2.9792929724100005e-07	0.0
34780.74609375	-88.67578125	1209700298.8379061	7863.394180297852	23014.857421875	-76.689453125	529683662.1492348	5881.272220611572	22487.498046875	-117.765625	505687568.4082069	13868.742431640625	1.2440950000000002	17.028914999999998	0.118747396	0.0124229792	-0.1013704398	0.0776391401	-5.82157e-05	0.0384460463	-0.0320805045	-0.0114047958	-0.038214367	0.05391593	0.0438474683	0.08859550640000001	-0.0914837491	0.0721742778	0.0355864853	0.046977903200000004	0.0008357963000000001	0.19752255670000002	0.0641842128	0.0614158507	0.06620702219999999	0.0106568472	0.09373793150000001	-0.0507324544	0.1336046118	0.08674777089999999	-0.066894835	-0.1458687908	-0.0468656743	-0.0080484715	0.0885262032	0.0053285351	-0.1350849135	0.023552221600000003	-0.0073664343	0.043338571	0.0065881633	0.189152795	0.0219896409	0.1121542327	-0.0206037123	-0.1289949189	0.029519097999999997	-0.0753830418	-0.11568621189999999	0.0813398289	-0.0971736021	-0.06462501820000001	-0.058652778499999995	-0.1771752543	0.0220666914	-0.0674476785	-0.1355352155	0.029536242400000006	-0.0376774452	0.0512361368	0.0222199322	-0.066066915	0.0666829793	-0.09939428310000001	0.0076058286	0.026534495	-0.0188625578	0.0197621453	-0.0174150621	-0.053973716100000006	0.0936402026	-0.10303332529999999	0.040403924	0.058955179800000014	0.15424065480000002	0.0460124871	-0.013507911200000002	0.0780781074	-0.0799239496	0.036763143	0.0514664027	0.0640517057	0.0419027275	-0.1635880853	0.0283877485	0.0689224808	-0.0257148848	0.109918474	0.0936269056	-0.022767760800000002	0.0911451107	-0.0126354003	-0.2161640016	0.0281712827	-0.11535512640000001	-0.051600477199999994	-0.0550316602	-0.0333435376	0.0648577343	0.0502828219	0.0322370778	0.0451747329	0.0446844921	-0.1233720599	0.1060542664	-0.0001501645	-0.0185023663	0.1996794881	0.0560632159	-0.103492938	-0.0945051978	-0.0818372964	-0.0086813436	0.0197366959	0.0943772996	0.09403611769999999	0.0934683946	0.09267549789999999	0.09165933789999996	0.0904223624	0.0156216	0.009984590000000002	9.969203746810004e-05	0.00024403438656000006	0.0290407	0.0875278	0.007661115772840002	0.00084336225649	-0.000621824	0.004840426	2.3429723861476e-05	3.8666508697600004e-07	-0.000281363	-0.000281363	7.9165137769e-08	7.9165137769e-08	1.1141500000000003e-05	-4.6528599999999994e-05	1.2413302225000008e-10	2.16491061796e-09	0.0005458290000000001	0.0	2.9792929724100005e-07	0.0
34571.76171875	-208.984375	1195206708.338028	43674.46899414063	22982.244140625	-32.61328125	528183545.73929214	1063.6261138916016	22460.564453125	-26.93359375	504476955.55298233	725.4184722900391	1.079025	14.769474	0.075314221	0.0747914042	-0.0405152304	-0.0185565553	0.0797862883	0.1083229321	-0.009677348399999999	-0.0140702503	0.002543367	0.055775445199999996	0.0115258435	0.0039476846	0.0588649053	0.1039302466	0.0517367517	0.017760343799999998	-0.0120637639	0.0374538733	-0.036069646600000005	-0.0918339228	-0.053640161299999996	-0.029346667400000002	0.15328924689999998	-0.026356032799999998	0.0014065232	-0.0259668434	-0.0844277199	-0.0682766029	-0.0369983748	0.0098272611	-0.0913225523	-0.0138652436	0.0063048464	0.0675632078	-0.0572799848	0.0070789432999999995	0.08967317609999999	-0.1211610702	0.0471636307	0.0018671782	-0.0012992614999999999	-0.0016481582000000001	-0.1242133883	-0.0059107497	0.018312339599999998	0.0706936245	0.1102101726	0.0283616311	0.0709215128	-0.0901471746	0.0401576866	0.0820472121	-0.017161480700000002	0.0563927949	-0.1052830235	0.0132374878	-0.0324851309	-0.0080685615	-0.0069179326	-0.020980141299999998	-0.07329565589999999	0.0988181642	-0.0368478235	0.0214784441	-0.0543311029	-0.014963891799999999	-0.0020294079	-0.031147972599999997	0.1345775651	-0.00044457949999999997	-0.0158250151	0.0106427108	0.007909542	0.0872054127	0.0578099047	-0.070188015	-0.0171088181	0.016617226699999998	0.1274561049	-0.0237948381	0.0734212979	-0.0354248661	-0.029138669300000006	0.0589891533	0.0458591271	-0.0702472423	-0.012395768400000002	-0.026137448599999998	0.038893336	-0.0035840473	0.1380606557	0.036131057200000004	0.058065815199999996	-0.0132530754	-0.0176642761	0.0208285021	0.055743540099999996	0.0734558149	-0.12166805550000001	0.029952858399999997	0.0093606688	0.0363980012	0.0129664674	0.0617536757	-0.0036748604	-0.0393083251	0.0086723321	0.0402075349	-0.0071915262	-0.1081253488	0.09430299369999999	0.093739369	0.0928024885	0.0914960826	0.0898253534	0.0877969533	0.010693200000000002	-0.0049284	2.428912656e-05	0.00011434452624000005	-0.014882499999999996	-0.0439232	0.00192924749824	0.00022148880624999994	-0.00545073	-0.004828906	2.3318333156835997e-05	2.97104575329e-05	6.48897e-05	0.0003462527	4.210673166089999e-09	1.1989093225728998e-07	9.75631e-05	8.642159999999999e-05	9.51855848161e-09	7.468692946559998e-09	0.0005458290000000001	0.0	2.9792929724100005e-07	0.0
34671.2578125	99.49609375	1202096118.3008425	9899.472671508787	22971.140625	-11.103515625	527673301.6135254	123.28805923461914	22471.6328125	11.068359375	504974281.25982666	122.5085792541504	1.088169	14.894637	0.113099815	0.0291954268	-0.015363628300000001	0.045635688	0.1107866201	0.0778192345	0.031226955	-0.014871006	0.0529802156	0.028858392400000002	0.0176182624	-0.0325780526	0.0049450718	-0.0591321143	-0.0712242443	-0.0042258546000000004	-0.08540262859999999	-0.0066219038000000004	0.1351142058	0.11852976900000001	-0.0356984532	-0.00014624940000000002	0.1473443053	0.0559851771	-0.086001804	0.0277003282	-0.05595743190000002	0.045993874500000004	0.0657493059	-0.0778418253	-0.0671611476	-0.0356467943	0.0163915159	0.1353391659	-0.0378763538	-0.1099672673	0.1124556283	-0.1118529024	0.0588335121	-0.0111213897	-0.027282300899999997	-0.1104196824	0.0678386185	0.0098389251	0.0498278674	-0.0138158137	0.025818729	-0.039598693500000004	0.023106582400000002	0.0764550139	0.0103386808	-0.024816143	-0.04679568059999999	-0.08131044059999999	-0.0413689391	0.0142388627	-0.0362977799	-0.0415734841	0.012655870500000001	0.049579449299999995	-0.10878634710000001	0.09290790089999999	-0.0012598164	0.0216868947	-0.0599158883	0.050435153499999996	-0.0275977663	-0.012545885	-0.0736259026	-0.037706695	0.0470915059	-0.0389270517	-0.0946915826	-0.024150667799999997	-0.0798182491	0.099454076	-0.0795139715	0.0507341507	0.1513760469	0.0568091588	0.028291398399999997	-0.0764634021	-0.113841065	-0.0199180463	-0.0119253201	-0.0085776779	-0.014084965900000001	0.0017293642000000002	0.0747801998	0.0454764481	0.0882041855	0.17168720899999998	0.0803522319	0.0520806324	-0.0190391486	0.0284282813	-0.0060032277000000005	0.055011565899999997	0.0463109631	-0.10633341589999999	0.08544648869999999	0.054464304500000005	0.0211594971	-0.08565993109999999	0.011563525900000001	0.0002748827	0.056246451100000004	-0.0670613207	-0.0038037546999999997	0.07593740389999999	0.09421013869999999	0.0933688711	0.09197231859999999	0.0900287868	0.08754983429999999	0.0845502041	0.00901984	-0.0016733600000000024	2.8001336896000074e-06	8.135751362559999e-05	0.0618546	0.07673709999999999	0.005888582516409998	0.00382599154116	-0.0152674	-0.00981667	9.63670098889e-05	0.00023309350275999997	-3.29738e-05	-9.78635e-05	1.0872714864399999e-09	9.57726463225e-09	-8.96331e-05	-0.0001871962	8.034092615609999e-09	3.504241729444e-08	0.000333435	-0.00021239400000000008	1.11178899225e-07	4.511121123600003e-08
34714.06640625	42.80859375	1205066406.4575348	1832.575698852539	23032.3671875	61.2265625	530489938.25982666	3748.6919555664062	22478.080078125	6.447265625	505264083.9986	41.56723403930664	1.131973	15.494210999999998	0.13566521999999998	0.0135575269	0.0556396103	-0.0051495872	0.0255924566	-0.0660327984	0.018513551	-0.034397025899999996	0.10984708189999999	4.09446e-05	0.041184957200000004	0.07807565150000001	0.0887294138	0.0056815592	-0.030992494	-0.059744683300000004	0.16397919460000002	-0.0732716395	-0.039952028	0.0293429093	0.0511866958	-0.042859440199999994	-0.0711896882	-0.0694857856	-0.0373866726	-0.0047690078999999995	-0.0240924463	-0.0022181758	-0.057903022	0.0187910955	0.0798070396	0.091719552	-0.0862791197	-0.09249405960000001	0.1476555993	-0.046568108899999995	-0.0375615149	0.0440433072	-0.051261038499999995	-0.1411767343	0.0269393034	0.0173772484	-0.1091829478	-0.1193119848	0.006007008	-0.08135999690000001	0.08690519869999999	0.0727356428	-0.0182711866	-0.0714768396	-0.0367736649	-0.0405330244	0.0432258978	-0.0372850725	0.059976854	-0.0715532888	0.0271035146	-0.0644062343	-0.0383138565	0.0811605105	-0.033064919500000005	-0.060813856799999996	0.0400475785	-0.0035827587	-0.009616764	0.06400774719999999	-0.045089984400000005	-0.11177629800000001	0.0158868917	-0.0679079502	-0.06931713540000001	-0.015950494	0.17786586280000002	-0.0674318601	-0.0048416751	0.0022421289000000002	0.031802686000000004	0.0456897276	-0.0854100741	-0.0229642762	0.050491746	0.0310894342	0.023455552	-0.0036799210999999997	0.0326241657	0.013405158	0.0049802379	-0.0666075673	-0.0628192164	0.020739023	-0.1243557339	-0.0671448747	-0.0030408803000000002	0.0688492966	0.0198403869	-0.1457541361	0.0232290349	-0.1374390786	-0.1516019542	0.048832489400000005	-0.0473571416	-0.0812282764	0.0796297708	-0.10279721630000001	-0.0856942929	-0.08656794720000001	0.0245991419	-0.0154266681	0.0097849126	0.0729150095	0.09409875289999999	0.09292491550000001	0.0909793543	0.08827822710000001	0.08484396609999999	0.0807050921	0.0144111	0.00539126	2.90656843876e-05	0.00020767980321	-0.0505918	-0.11244639999999999	0.01264419287296	0.00255953022724	-0.00542215	0.00984525	9.69289475625e-05	2.93997106225e-05	-0.000120863	-8.78892e-05	1.4607864769e-08	7.724511476639999e-09	-8.96331e-05	0.0	8.034092615609999e-09	0.0	0.000261678	-7.175699999999997e-05	6.847537568400001e-08	5.149067048999998e-09
34641.21875	-72.84765625	1200014036.4853516	5306.781021118164	23049.56640625	17.19921875	531282511.5161285	295.8131256103516	22481.087890625	3.0078125	505399312.74600595	9.04693603515625	0.936089	12.812996	0.03341139499999999	0.0230711971	0.0807064232	-0.054797178200000005	-0.017739100600000002	-0.05893490150000001	0.0351933049	-0.0656671062	0.0037826727	-0.0584547162	0.012850131599999998	0.0631895611	-0.06519944030000001	0.1009797469	-0.0837513161	-0.0681673244	0.0422056827	-0.0074256867000000015	-0.0849158831	0.0860230895	-0.0418289934	0.045264417599999995	-0.014978480800000001	0.0778980918	0.036768884700000004	-0.082511656	0.0370103465	0.0177588002	0.045176727199999996	-0.043368328	-0.0006063129	-0.0810476554	0.0818516988	-0.055745763399999995	0.0555291006	0.09276468630000001	-0.0414129302	0.0309132369	-0.0257286821	0.0915050841	0.0288246469	-0.046961426699999996	-0.0574147137	0.0460214399	0.023863032200000002	-0.0389008831	0.0333444746	-0.0241321442	0.0532321239	0.0730765921	0.0596783302	-0.05748559280000001	-0.0332787111	0.07132899599999999	0.0428911108	-0.0869304799	0.0479265144	0.021094439700000002	-0.0679984379	-0.0410187437	0.015144018600000001	-0.0644572056	0.0917855195	0.038683402799999995	0.0452036632	-0.0310932883	0.062345138700000004	-0.0355210094	-0.008709319699999999	-0.11724508300000001	0.027101109900000003	-0.0419117135	0.0808847804	-1.36595e-05	-0.0931521177	0.016661081799999998	-0.022835145600000002	-0.0273124877	0.0383466866	0.008677489	-0.1011344095	-0.0078730905	0.0356222134	0.0105516172	0.0032504388	0.0781232945	-0.082110847	-0.0364334709	0.0578616828	-0.1415513592	-0.024389952799999996	-0.0376974946	-0.0738451826	-0.0476285257	-0.0696624247	0.061689944000000003	0.1161041366	0.03472184	-0.0328364634	-0.023445891200000003	0.0079884243	0.0067507314	-0.0381825944	-0.0212623714	0.0020079680999999998	0.1135348976	0.0380331588	-0.0105024756	-0.0337117797	-0.0011175948	0.0939688583	0.0924078514	0.0898253534	0.0862499114	0.0817210491	0.0762888293	0.015732200000000002	0.001321100000000002	1.7453052100000058e-06	0.00024750211684000005	-0.038927	0.011664800000000005	0.00013606755904000008	0.0015153113289999994	-0.00540395	1.819999999999947e-05	3.3123999999998065e-10	2.9202675602500006e-05	-0.000381264	-0.0002604010000000001	1.4536223769600005e-07	6.780868080100004e-08	-0.000172751	-8.311789999999999e-05	2.9842908001e-08	6.90858530041e-09	0.000197051	-6.462700000000003e-05	3.8829096600999986e-08	4.176649129000002e-09
34588.05078125	-53.16796875	1196333256.8463287	2826.832901000977	23052.693359375	3.126953125	531426671.12137216	9.777835845947266	22481.017578125	-0.0703125	505396151.3479653	0.00494384765625	0.962628	13.176256	0.063911865	0.0421038476	0.0586955283	-0.0347355626	-0.125045195	0.0635490303	-0.027072397999999998	-0.022492824300000002	-0.1015355392	-0.013333733899999999	-0.0472157432	0.0820612401	-0.0541576383	0.0629597722	0.0170432419	0.08591450710000001	-0.1255881755	-0.051432759800000005	-0.0240450549	-0.010384212700000001	-0.0597091721	-0.0632050378	0.0087805451	0.09164093390000001	-0.0006306554	-0.025013672200000003	0.0451999073	-0.0786611325	0.023306942400000003	0.011284456399999998	-0.0512276636	-0.0077837272	0.0137201866	-0.0392511316	0.0442810625	0.0120722495	-0.027439815299999996	0.0214611333	-0.0565751729	-0.1038592478	0.0563384117	-0.08505239	-0.13569179720000002	0.0251609175	0.0184099202	0.08524818890000001	0.1518670784	-0.0344324835	-0.0318651509	0.032060049199999996	0.0351857567	0.0212865117	0.030464260099999998	-0.043929519900000005	-0.0233663825	-0.0652072129	0.021493317	0.0728872103	-0.0091248923	-0.0314228944	0.1325683531	0.0391969102	-0.0462968953	0.05343634480000002	0.06094262690000001	-0.1056913215	0.0686426836	-0.0517917008	0.0367083409	0.024782595299999998	0.0229165721	0.044736514299999995	-0.1285279962	-0.04241546349999999	0.0289311577	-0.0848149709	-0.033840501	-0.0207912292	0.06419422820000001	0.057043495300000004	-0.0521072963	0.043933736200000004	0.035368054700000005	0.01359961	0.0126543977	-0.055558459299999995	-0.0550946661	-0.0670171014	0.022488404	0.0152591551	0.020588833799999998	-0.0694923534	-0.034357890499999995	-0.0236855406	-0.039051378500000004	-0.1302773057	0.0465850311	0.010157900899999999	-0.1392035885	-0.0454667646	-0.005925194599999999	0.1042083036	0.06653998030000001	-0.0292527264	-0.0250744205	0.0290983914	0.0036765174	0.0057478547	0.0523296505	0.0315668036	0.0938204803	0.0918180858	0.0885123583	0.0839502217	0.0781964342	0.0713326694	0.0148459	-0.0008863000000000012	7.855276900000023e-07	0.00022040074681	-0.0162962	0.0226308	0.0005121531086399998	0.00026556613444	-0.00538391	2.0039999999999815e-05	4.0160159999999264e-10	2.8986486888100008e-05	9.70696e-05	0.0004783336	9.422507244159998e-09	2.2880303288896002e-07	-8.96331e-05	8.311789999999999e-05	8.034092615609999e-09	6.90858530041e-09	0.000443094	0.00024604300000000004	1.96332292836e-07	6.053715784900003e-08
34632.3125	44.26171875	1199397069.0976562	1959.0997467041016	23020.134765625	-32.55859375	529926604.62753683	1060.062026977539	22486.080078125	5.0625	505623797.27985	25.62890625	0.95598	13.085249	0.08437658	0.019935065	0.0133123727	0.017568511999999998	0.0594573006	-0.0062521304	-0.0156317552	-0.0502085582	-0.09469652619999999	0.0635995776	-0.0879843992	-0.0361098178	0.0486946008	0.1189137016	0.0376888463	0.021124544199999998	0.1071492831	0.0358390303	-0.0560107449	0.0432045183	0.0667658378	0.0850047241	-0.07952520099999999	0.020687500600000002	-0.0677338631	-0.0259123681	-0.0247127891	0.046109285599999994	-0.0366218683	-0.0092990328	0.024558489300000003	-0.0320757536	0.050612140599999994	0.010316114599999999	-0.05328304019999999	-0.09839764640000001	-0.0014564246	-0.056011596799999994	0.0660097467	0.0342019658	0.07089678599999999	-0.0036367494	-0.0018785928	-0.0223473517	-0.026194868700000002	0.0880626249	-0.0489560518	-0.051538441399999996	-0.0403131594	-0.0075197751	-0.12915006	0.1199145625	0.0016999811	0.0284638808	-0.027379183799999998	-0.0037425219	-0.055593862599999995	0.0092392948	0.0368977869	-0.0148485164	-0.0553150191	-0.0112303634	-0.0331896322	0.0543992963	-0.041433813300000004	-0.1290992855	-0.027018999100000003	0.06810345	0.125769704	-0.0325547268	0.0103491935	0.0562410322	0.123339763	0.0044209738	-0.06346337889999999	0.0562459316	0.0873388318	-0.0107305253	-0.051805312699999995	0.066936834	-0.0256277585	-0.098026979	0.0058681587	-0.00786433	0.0028738489000000003	0.0396074395	0.035032287200000005	0.05236788	0.08899597990000001	0.0461529677	0.0312306651	0.030717552000000002	0.0748734258	0.0013074107	0.0465341462	-0.014234536200000003	-0.0396106178	0.0011359136	-0.0453282859	0.0042326675	0.0001822134	0.011688354299999999	-0.007335691899999998	0.1365989041	0.1187795569	-0.0084815807	-0.0214177452	0.034563767999999995	0.1004610129	-0.0074879533	0.0936536481	0.0911560825	0.0870426931	0.08138639339999999	0.0742874465	0.0658716875	0.00954903	-0.00529687	2.8056831796900005e-05	9.11839739409e-05	0.0287305	0.0450267	0.00202740371289	0.00082544163025	-0.019467	-0.014083089999999996	0.00019833342394809996	0.000378964089	-5.21738e-05	-0.0001492434	2.7221054064399998e-09	2.227359244356e-08	-8.96331e-05	0.0	8.034092615609999e-09	0.0	0.000192939	-0.00025015499999999995	3.7225457721e-08	6.257752402499998e-08
