onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0118	1.1458000000000013	control	1.1458000000000013	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.02	1.5444999999999993	control	1.5444999999999993	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.0282	2.3531000000000013	control	2.3531000000000013	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0365	0.8726999999999983	control	0.8726999999999983	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0447	0.7574000000000005	control	0.7574000000000005	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
35.0529	0.6559999999999988	control	0.6559999999999988	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0611	1.5296999999999983	emotion	1.5296999999999983	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0693	1.5992999999999995	emotion	1.5992999999999995	left	incorrect	n/a	male	black	black	black	anger
50.0775	1.080999999999996	emotion	1.080999999999996	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0858	1.3155000000000001	emotion	1.3155000000000001	right	incorrect	n/a	male	black	black	black	fear
60.094	1.7931999999999988	emotion	1.7931999999999988	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1022	1.0738000000000056	emotion	1.0738000000000056	left	incorrect	n/a	female	asian	black	asian	fear
70.1104	0.7764999999999986	control	0.7764999999999986	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1186	0.6491999999999933	control	0.6491999999999933	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1269	0.5936999999999983	control	0.5936999999999983	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
85.1351	1.0023000000000053	control	1.0023000000000053	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1433	0.7939999999999969	control	0.7939999999999969	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1515	0.7036999999999978	control	0.7036999999999978	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.1597	1.1602999999999923	emotion	1.1602999999999923	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1679	0.8858999999999924	emotion	0.8858999999999924	right	incorrect	n/a	male	black	black	black	anger
110.1762	0.8375000000000057	emotion	0.8375000000000057	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1844	1.072100000000006	emotion	1.072100000000006	right	correct	n/a	male	black	black	black	fear
120.1926	1.0477999999999952	emotion	1.0477999999999952	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2008	0.9765000000000015	emotion	0.9765000000000015	left	correct	n/a	female	asian	black	asian	anger
130.209	0.7461999999999875	control	0.7461999999999875	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
135.2172	0.6727999999999952	control	0.6727999999999952	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2255	0.6563999999999908	control	0.6563999999999908	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
145.2337	0.61099999999999	control	0.61099999999999	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2419	0.565700000000021	control	0.565700000000021	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2501	0.9052999999999827	control	0.9052999999999827	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2583	1.4588999999999999	emotion	1.4588999999999999	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2665	1.1265999999999963	emotion	1.1265999999999963	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2748	1.0492000000000132	emotion	1.0492000000000132	left	incorrect	n/a	male	black	black	black	anger
175.283	1.335800000000006	emotion	1.335800000000006	right	incorrect	n/a	female	black	asian	asian	anger
180.2912	1.17349999999999	emotion	1.17349999999999	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.2994	0.9241000000000099	emotion	0.9241000000000099	left	incorrect	n/a	female	asian	asian	black	fear
190.3076	0.8137999999999863	control	0.8137999999999863	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3158	0.5694000000000017	control	0.5694000000000017	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.3241	0.5500000000000114	control	0.5500000000000114	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.3323	0.5756000000000085	control	0.5756000000000085	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3405	0.5833000000000084	control	0.5833000000000084	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
215.3487	0.6818999999999846	control	0.6818999999999846	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3569	1.590599999999995	emotion	1.590599999999995	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3652	1.0411000000000001	emotion	1.0411000000000001	right	incorrect	n/a	female	black	asian	asian	fear
230.3734	1.6666999999999916	emotion	1.6666999999999916	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3816	1.4924000000000035	emotion	1.4924000000000035	right	incorrect	n/a	male	black	black	black	fear
240.3898	1.1950999999999965	emotion	1.1950999999999965	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.398	1.3706999999999994	emotion	1.3706999999999994	left	incorrect	n/a	female	asian	asian	black	anger
