csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
36753.61328125	n/a	1350828089.2276766	n/a	24654.568359375	n/a	n/a	607847740.9870949	24210.5	n/a	n/a	586148310.25	n/a	n/a	n/a	-0.026064411200000002	-0.0902806607	0.019942525	-0.0263483115	0.07033750679999999	-0.008344483199999999	0.0788828396	-0.0592644387	0.049864985	-0.1134256325	0.0677745538	-0.20414910390000002	0.0455676	-0.1033982506	0.1113326103	-0.0017294607999999998	0.022761133700000002	-0.0603264011	0.047075373499999996	-0.1169256847	0.0097211407	0.026201082	-0.0448440388	0.1459529409	-0.153794557	0.0076638602	-0.0870772707	0.035983094300000004	-0.1228184244	0.028789640499999998	-0.0301331102	0.0338706151	-0.0707222083	0.1250670265	-0.1437621885	0.0629500401	-0.19706105850000002	0.0639567488	-0.037180566	0.040502981	-0.0851408365	0.0014496268	-0.025572910299999998	0.0232882055	-0.0152541266	0.037750810600000004	-0.033171272200000004	-0.0690920003	0.0018171398999999998	-0.0879345884	0.0202394922	-0.0254544864	0.0473834025	-0.1127009812	0.0675619575	-0.1773559059	0.0184767074	-0.0198092692	0.0430869722	-0.2095767022	0.0102944379	-0.0948661142	0.1000632013	-0.0002179775	0.0337605917	-0.15488963220000002	0.12379087550000001	-0.0521100912	0.0214854534	-0.14173690349999998	0.0607558845	-0.062415193499999994	0.0872465918	-0.0549943989	0.0020350988	-0.0625710754	0.0739434934	-0.055574927999999996	0.0534051375	-0.031019897	0.0583751853	0.020982268199999998	-0.1573447155	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.0465881	n/a	0.00217045106161	n/a	0.164893	n/a	n/a	0.027189701449000004	-0.08383419999999997	n/a	n/a	0.0070281730896399955	-0.00035402	n/a	n/a	1.2533016039999998e-07	0.000310907	n/a	9.666316264900002e-08	n/a	0.000783135	n/a	6.13300428225e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36478.87109375	-274.7421875	1330708036.2744293	75483.26959228517	24644.966796875	-9.6015625	92.19000244140624	607374388.4190713	24231.6953125	21.1953125	449.24127197265625	587175057.7178345	1.442056	22.395844	0.11380315	0.0800292713	0.0534079867	0.0534094552	-0.0407165491	0.04793207519999999	-0.0114342699	-0.0800320482	-0.21598856789999998	-0.0065295147999999996	-0.050007489100000004	0.11187517849999999	-0.0251625741	-0.0180001501	-0.1548814669	0.0020945495	-0.1485519009	0.0303660756	-0.1057794037	-0.0042007155	0.0712371978	0.0166464227	0.0507304425	-0.0160140585	0.010218133	0.0216643817	0.0931832752	0.0657913493	-0.0663555692	0.0691205518	-0.05748150780000001	-0.0670139057	-0.0720579642	-0.0210613933	-0.0244976852	0.161142803	-0.022736241400000003	-0.0083376384	0.0745456518	-0.020748131	0.0170623222	0.021865045	0.0856072493	0.0705274386	0.08970361939999999	-0.0293291767	-0.0262264173	-0.0378343161	-0.047821472999999996	0.0036226385	-0.22762024079999998	0.0125516047	-0.005351898000000001	0.1070332266	0.0636670538	0.0114894089	-0.09539446689999999	0.139336614	0.1013589734	0.0371135928	-0.0858833144	0.0039244384	0.0648410521	-0.048371170199999994	-0.0532356641	0.0052184416	-0.006867408100000001	-0.0396353939	0.0558201122	0.10769918349999999	0.18071540940000005	-0.014191221	0.0237399415	0.012300502900000001	0.082705349	-0.048289353099999995	-0.0221258699	-0.0319136762	0.13940737	-0.0779411661	0.044038501900000006	-0.07042127150000001	0.0177619104	0.050894137	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.0644807	-0.017892599999999998	0.004157760672489999	0.0003201451347600001	0.201165	0.036272000000000006	0.001315657984	0.040467357225000014	-0.08740399999999998	-0.003569800000000012	1.2743472040000085e-05	0.007639459215999997	0.000302655	0.000656675	4.31222055625e-07	9.160004902499997e-08	0.000659812	0.00034890499999999994	4.3535187534399995e-07	1.2173469902499996e-07	0.00066734	-0.00011579500000000005	4.453426756e-07	1.3408482025000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36744.92578125	266.0546875	1350189570.6695712	70785.09674072267	24648.189453125	3.22265625	10.385513305664062	607533243.3171425	24276.859375	45.1640625	2039.7925415039065	589365901.1135254	1.4377430000000002	22.328861	0.08425114999999997	-0.0214558282	-0.0439701803	-0.1159351732	-0.01864531	0.0486007362	-0.0232871102	0.0013915336	-0.1159145029	0.0761363368	-0.12925527679999999	-0.013230556999999999	0.0781127561	-0.0801758212	0.0630269609	0.007855556999999999	-0.0715111994	0.07200978059999999	-0.0676848815	-0.09392417480000001	-0.0554052908	-0.013940579199999999	-0.0596554796	0.0386707702	-0.078664829	-0.176595897	-0.022041024300000003	0.1368702718	-0.004452461	-0.0543354592	-0.0865200565	-0.021201281699999998	0.0343490746	0.029639279700000007	-0.0097669187	-0.0160051424	-0.0082490941	-0.2076953634	0.054032549900000004	0.07326592929999999	-0.0259649478	0.0119109092	-0.029388215699999998	-0.10542922699999999	0.0347361975	0.0263086744	-0.0193395855	-0.022651300899999997	-0.0487218971	0.019057916799999998	-0.1588770531	0.0252344638	0.0377006409	-0.027076615800000002	-0.0523377937	0.052362951799999995	0.1046746233	0.09269643470000001	-0.0148392097	0.0943903025	-0.024348877	-0.14900168560000002	0.0752319074	0.0032480442	0.0425118631	-0.016500446000000002	0.0345395907	0.0654816995	-0.197533042	0.0277427515	0.0385668062	0.0853418999	0.031147963100000002	0.065855368	-0.040357684399999996	-0.0181616235	-0.0520410262	-0.018295171399999997	0.0096759325	0.040328128	0.039036819300000004	0.2163918761	0.068852617	-0.1250851603	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.0440624	0.0204183	0.00194149509376	0.00041690697489	0.173994	-0.027170999999999997	0.0007382632410000001	0.030273912036000005	-0.0872992	0.00010479999999998825	1.0983039999997534e-08	0.007621150320639998	-6.2803e-05	-0.00036545800000000004	1.3355954976400002e-07	3.944216809000001e-09	0.000469795	-0.00019001699999999995	2.20707342025e-07	3.610646028899998e-08	0.0008430060000000001	0.0001756660000000001	7.106591160360001e-07	3.0858543556000045e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36733.89453125	-11.03125	1349379007.432999	121.6884765625	24674.4375	26.248046875	688.9599647521973	608827865.9414062	24273.28515625	-3.57421875	12.775039672851562	589192372.2766267	1.2383030000000002	19.231459	0.10098205	0.0410382844	0.0245261774	0.0943801806	-0.0091884175	0.0462471645	0.08694585	-0.0274185114	-0.0996934223	0.0399577826	0.06045535940000001	0.0058671886	-0.0430535004	-0.0112326292	-0.1447071808	-0.023189541600000002	-0.1087315232	-0.0269457623	-0.0458460563	0.010968988700000001	-0.11728249710000001	-0.0616812673	-0.05263643900000002	0.0623985955	0.0307317071	-0.0777949441	-0.013251338400000002	0.0976319675	0.017353556000000003	0.15675981960000002	-0.0722226729	0.0351560717	0.043419512300000004	-0.0669681796	0.012620453899999998	0.0018158357999999999	-0.0876210016	-0.0709187977	0.0413908537	0.022076120499999997	0.1942745827	-0.0151121304	0.051745205499999995	0.0876777172	-0.0387076234	-0.0095104891	-0.0192570729	-0.011474071200000002	-0.040563132	-0.08646196910000001	-0.0740229495	-0.04960159	0.0409555749	0.011447922099999999	0.0785536961	0.0220718141	-0.1293888073	0.0847379561	0.1030675058	-0.0304159614	-0.0633212239	0.0147291253	0.0685985473	0.0698050104	0.050292918799999996	0.0297071096	0.026186914300000003	0.1228737651	-0.1246871432	0.011414283400000001	0.1029962336	-0.0343125192	0.0377428588	-0.0244833533	0.05721229	0.1177976919	-0.1007871868	-0.0295616479	0.0141881876	0.0470122858	-0.1322576336	0.0245518529	0.09902391949999999	-0.1051003686	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.0401932	0.003869200000000003	0.0016154933262399998	1.4970708640000025e-05	0.116647	-0.05734700000000001	0.003288678409000001	0.013606522609	-0.0687529	0.018546299999999988	0.00034396524368999955	0.004726961258410001	-0.000308477	-0.00024567400000000003	6.035571427599999e-08	9.5158059529e-08	0.000462774	-7.021000000000012e-06	2.14159775076e-07	4.929444100000018e-11	0.00067131	-0.00017169600000000004	4.506571161000001e-07	2.9479516416000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36847.81640625	113.921875	1357761573.908707	12978.193603515625	24643.69140625	-30.74609375	945.3222808837892	607311526.1264801	24239.365234375	-33.919921875	1150.5611000061035	587546826.9654274	1.268463	19.699858	0.036462	-0.0219060939	-0.0910047436	-0.08040453809999999	-0.0232018053	0.0688481086	-0.0105492129	0.0565618963	-0.08656789529999999	0.09693783550000001	-0.108259941	0.0242738032	0.0258625798	-0.09996224220000001	0.0058214626	-0.063797428	0.0296747998	0.0183611846	0.0253245583	-0.0779380901	0.0205280325	0.0404438028	0.08122996730000001	0.012225600500000001	-0.037035238399999997	-0.015012718400000001	-0.1605028439	0.0323901431	-0.0772762396	0.0926509248	-0.058329140700000004	0.0364553584	-0.0536059104	0.0237294673	0.200280596	0.034301913999999996	0.030070629900000007	0.09552470240000001	0.1206638868	-0.061482983	0.0336223596	-0.052058059299999994	-0.0037111540999999995	-0.1230166131	0.1504498444	-0.0127894202	0.0007861287	-0.0246521938	-0.0727380946	0.0041488331	-0.11449322890000001	-0.0273596292	0.0668114163	0.010659800700000001	-0.1232541786	0.0802920162	0.0262244883	-0.0093448109	-0.0024601764000000003	0.0475863132	0.0877197184	-0.0679365206	-0.008240824	0.000890158	-0.0450177088	-0.08053582769999999	-0.043180567999999996	-0.0286144019	-0.0690925791	-0.1025557927	0.0245751345	0.0214707913	0.058833587	0.0286416996	0.031468776000000004	0.19541469190000002	-0.025900270299999997	0.10431634449999999	0.09506285810000001	-0.08833691269999999	0.1385309966	-0.1736529613	-0.0237817229	-0.051028034699999995	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.0389892	0.0012039999999999967	0.0015201577166400002	1.4496159999999922e-06	0.13450299999999998	0.017855999999999983	0.00031883673599999936	0.018091057009	-0.07438810000000001	-0.005635200000000007	3.1755479040000074e-05	0.005533589421610002	-0.000261461	4.7015999999999985e-05	2.2105042559999987e-09	6.8361854521e-08	0.000515786	5.301199999999996e-05	2.66035197796e-07	2.810272143999996e-09	0.000806618	0.000135308	6.506325979240001e-07	1.8308254864e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36607.8203125	-239.99609375	1340132508.0322876	57598.12501525879	24629.076171875	-14.615234375	213.60507583618164	606591393.0800209	24186.3515625	-53.013671875	2810.449405670166	584979601.9048463	1.3248540000000002	20.575647	0.04973019999999999	0.0609803307	0.023236752000000003	0.1053379848	-0.0812043253	0.1332567705	0.0488308067	-0.0249798694	-0.1242061876	-0.073263102	-0.05799651910000001	-0.057073211	-0.1070654966	-0.033094337599999996	-0.0107481726	0.0210221218	-0.12420408390000001	-0.095451955	-0.0919013212	-0.0618960393	-0.1748470877	-0.0373372413	0.0528790212	-0.0187422144	-0.1182154334	-0.0066267871	0.09479355199999999	-0.1224736193	-0.1600071783	0.13076502550000002	0.0372996939	-0.0364775314	0.0591326541	0.0320589277	0.1257306657	-0.0353320327	0.1200477707	0.07993117799999999	0.009900706	0.0758729935	-0.1152780996	-0.028935108199999997	0.0690732065	0.09204117560000001	0.0633919441	0.0112783674	0.1524326885	-0.0839976907	-0.12241256810000001	-0.060933423099999995	-0.1154521525	0.0783880116	-0.0778000592	-0.0567386606	0.06385036919999999	0.0741880068	-0.028584717599999997	0.08371664179999999	0.11329156300000001	-0.09264630089999999	-0.1111417351	-0.0755642007	0.0135791386	0.1448345804	0.08504458880000001	-0.1114187061	0.0381443847	-0.0998108395	0.0596831635	0.09625146679999999	0.049646812400000004	0.0502571697	-0.1504691539	0.0753428235	0.0189264214	0.1701408567	0.030168242999999997	0.0733713782	-0.1126645846	-0.0235896275	0.14182062439999998	0.0964940033	0.026829479399999998	0.109211444	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.0440679	-0.005078699999999999	0.00194197981041	2.5793193689999984e-05	0.16253399999999998	0.028031	0.000785736961	0.026417301156	-0.065568	0.008820100000000011	7.779416401000021e-05	0.004299162624000001	-0.000369266	-0.000107805	1.1621918024999996e-08	1.36357378756e-07	0.000497849	-1.7936999999999988e-05	2.47853626801e-07	3.217359689999996e-10	0.0008368839999999997	3.0265999999999605e-05	7.003748294559994e-07	9.16030755999976e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36542.1875	-65.6328125	1335331467.2851562	4307.666076660156	24647.673828125	18.59765625	345.87281799316406	607507825.1376381	24265.548828125	79.197265625	6272.206882476807	588816859.9301187	1.226484	19.047901	0.0433791	0.0427393292	0.1325357444	-0.021023783900000002	-0.05994068230000001	0.0955281864	0.049211415099999996	-0.1263200803	-0.021922632799999998	-0.0029008438	-0.1188671107	0.0697402102	-0.07247072	0.0097722216	0.0351008874	-0.011375716599999999	0.0525522249	-0.1093333625	-0.053444606799999995	0.1423477025	-0.006851100400000001	-0.0487551811	-0.1352991993	0.0911171642	-0.1521637165	0.050614829900000005	0.0566904192	0.11398012140000001	0.0682178336	0.025565540499999997	0.0057568175	0.1498349667	-0.0324388996	0.1188384932	-0.0468140225	-0.0678035923	-0.0057927039000000005	0.0188024591	0.034605359	-0.18691354129999999	0.0037565989	0.13384728640000002	0.0104266428	0.031430448300000004	0.0129319476	0.0476553546	0.05635145110000001	-0.0609176717	-0.08524843230000001	-0.0516401866	-0.1050621844	-0.005285049399999999	-0.1212707534	0.0560017989	-0.0429520724	0.0241983855	0.0117725055	-0.06365190849999999	-0.046184025999999996	-0.1478627538	-0.048629582000000005	0.059173875099999995	0.1082189508	0.0251886623	0.043959650499999996	0.0156708297	0.2529510593	-0.0275456169	-0.0629172824	-0.0457543482	0.0620638903	0.0036422315000000003	0.0336953832	-0.0847784001	-0.1136456701	-0.0232079627	0.079355731	0.034593389599999996	0.1003971889	-0.0573520412	-0.1008760385	0.1275616298	-0.0846576941	0.030220873199999998	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.0441293	-6.140000000000312e-05	0.0019473951184900003	3.769960000000383e-09	0.152152	-0.010381999999999976	0.00010778592399999948	0.023150231104000003	-0.0737686	-0.008200600000000002	6.724984036000002e-05	0.005441806345960001	-0.000322112	4.715399999999999e-05	2.223499715999999e-09	1.03756140544e-07	0.000407801	-9.004799999999996e-05	1.66301655601e-07	8.108642303999992e-09	0.000479384	-0.00035749999999999964	2.2980901945599998e-07	1.2780624999999974e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36971.640625	429.453125	1366902210.5041506	184429.9865722656	24694.533203125	46.859375	2195.801025390625	609819970.1202432	24309.845703125	44.296875	1962.213134765625	590968598.109745	1.368864	21.259148	0.0974845	-0.07786487660000001	-0.091086195	-0.054031718799999996	0.0217600374	0.0050561094	0.0687951007	-0.0026566884999999997	0.0864902409	0.10465431160000001	-0.1677204415	0.0592078688	-0.1424707527	0.1573777332	0.0363589506	0.0259599733	-0.025297873199999998	0.017753891100000002	0.0778383285	0.070413239	-9.01909e-05	0.0309847723	-0.012006004399999999	-0.027664527999999997	-0.0089515878	0.1174493251	-0.040287915	-0.037633222599999995	0.010811591899999999	-0.0004993879	0.0028513446000000002	-0.08991859029999999	0.0977705648	0.2160405894	-0.12298099929999999	0.1264021092	-0.1122793266	0.0857694586	0.029230214100000002	-0.0516296522	0.0034711121	-0.0522527883	-0.0621317986	-0.0899738117	-0.1417129874	0.0702425892	-0.0039412587	0.0235232143	-0.0104451843	-0.0640548114	-0.0406357294	-0.0913467322	-0.1652961251	0.0545972391	-0.19620461260000002	-0.0616251439	0.0057439551	-0.0056413326	0.0010324842	-0.0053729249	-0.0124685604	0.1193317362	-0.0979665352	0.0677948703	0.0181993309	0.0715989617	0.0086297148	-0.0446200573	0.0633994357	-0.0890778931	-0.0611908646	-0.058456156399999994	0.0025308605	0.1533915794	-0.1171359522	-5.27755e-05	0.0027746021999999998	-0.1554983951	0.1190786932	-0.021687139700000004	-0.060625358399999996	-0.0046197507	-0.0328691498	0.1550949783	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.044175	-4.569999999999574e-05	0.001951430625	2.088489999999611e-09	0.0984787	-0.05367330000000002	0.0028808231328900018	0.00969805435369	-0.0576986	0.016070000000000008	0.00025824490000000023	0.00332912844196	-0.0006880930000000001	-0.00036598100000000014	1.3394209236100005e-07	4.7347197664900007e-07	0.000357666	-5.013500000000003e-05	1.2792496755599999e-07	2.5135182250000034e-09	0.00034159	-0.000137794	1.1668372810000003e-07	1.8987186436000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36695.64453125	-275.99609375	1346570327.563858	76173.84376525879	24685.79296875	-8.740234375	76.39169692993164	609388374.4959869	24290.5390625	-19.306640625	372.7463722229004	590030287.9468384	1.286562	19.980947	0.054322849999999985	0.0219517186	0.0364777716	0.0888450456	0.0885994281	-0.08935575359999999	-0.09928163849999999	-0.0388448543	-0.08521425140000001	-0.08998979060000001	0.0037683695000000003	-0.065358022	-0.042651395099999996	0.060422840199999994	0.09460216949999999	-0.073275288	-0.0271327029	-0.0157145792	0.08603005820000001	-0.034765658399999996	0.2122063547	-0.031310153199999996	-0.1428779013	-0.0232681646	-0.0818584975	-0.0805935154	-0.0982996536	0.0710764436	0.0576364489	0.0534768038	-0.046889191600000005	-0.1180590834	0.0773293496	-0.061206165	-0.0866262176	-0.1480684357	-0.0493583807	0.0751031326	-0.1078397182	0.0728449525	0.0021008356	-0.0075486427	0.025067306299999998	0.1055716096	-0.053194130199999995	-0.0413664877	0.017225928799999998	0.09308102859999999	0.08124124070000001	0.1024721457	-0.0602765396	0.1122848872	-0.0250718498	-0.0591277309	0.0213855691	-0.0038961089	0.0676375678	-0.0610706591	0.0683250468	-0.0302389524	0.1120335838	0.0095749267	-0.0982647629	-0.200927324	-0.021129474900000004	0.1108140796	0.08162996360000001	-0.0803816968	-0.1771883091	-0.0074723171	0.019788017800000002	-0.006669999	0.012544163	0.08527144960000001	0.0199476503	-0.0188999581	0.0463477225	-0.0113435898	-0.1425409209	0.0469151271	-0.1932661812	-0.026479947	0.050890745099999996	0.0471192468	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.0358057	0.008369300000000003	0.0012820481524899994	7.004518249000005e-05	0.0831722	-0.015306499999999987	0.0002342889422499996	0.006917614852840001	-0.0420144	0.015684199999999995	0.00024599412963999983	0.00176520980736	-0.00049752	0.0001905730000000001	3.6318068329000034e-08	2.475261504e-07	0.000335479	-2.2186999999999955e-05	1.12546159441e-07	4.92262968999998e-10	0.000428087	8.649699999999994e-05	1.83258479569e-07	7.48173100899999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36675.20703125	-20.4375	1345070810.7850494	417.69140625	24649.69921875	-36.09375	1302.7587890625	607607671.5748444	24251.193359375	-39.345703125	1548.0843544006348	588120379.3537941	1.24213	19.290903	0.10216685	-0.0173351129	0.0219706622	-0.0816397579	0.023191385499999998	-0.0418507385	-0.133878565	-0.0497275796	-0.0494562428	-0.0493929875	-0.16044109869999998	-0.0859077372	0.0533679883	-0.017374424	0.12213571849999999	-0.07574033	0.0028280490999999996	0.0074326256	-0.0761147809	0.0579551778	-0.0872535876	0.022612547400000002	-0.0808708662	0.048157163600000004	0.0251552752	-0.0732098762	0.0499110546	0.10104578	-0.0937337543	-0.0390711765	-0.0653917192	-0.19261562329999998	0.0813883517	-0.064270932	-0.0903578308	0.0760911613	0.022196466	0.0823782989	-0.1206044967	0.0772711754	-0.0969371142	0.0479646427	-0.0397445055	-0.0727548722	0.086931984	-0.0826903509	-0.0081710818	0.026562828700000003	0.038537051	0.1303213049	-0.11582103029999999	0.073322054	-0.08879976460000001	-0.0889816721	-0.0261978318	-0.00044148129999999996	0.16166415650000002	-0.048028299	-0.0021867042000000003	-0.0285848309	0.0059466276	-0.0159462782	0.11291624480000001	0.0703362171	-0.0184057743	0.059364373099999986	-0.0205349632	0.0623063265	-0.0572896737	0.1151312935	0.0765400028	0.0303130125	0.024261169	0.19957725469999998	0.0684756019	-0.1298280069	0.0025615020000000002	-0.0864077611	-0.1547815668	0.0653135396	0.0272011986	0.0084372274	-0.0004613103	0.09410853400000001	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.026189	0.0096167	0.0006858637209999997	9.248091888999996e-05	0.145344	0.062171800000000006	0.00386533271524	0.021124878336	-0.05998530000000001	-0.0179709	0.0003229532468100002	0.003598236216090001	-0.000334329	0.00016319099999999998	2.6631302480999996e-08	1.1177588024100001e-07	0.000306615	-2.886400000000003e-05	9.4012758225e-08	8.331304960000015e-10	0.000484181	5.609400000000002e-05	2.34431240761e-07	3.1465368360000025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
