onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0121	3.3324999999999996	control	3.3324999999999996	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
15.0203	4.913099999999998	control	4.913099999999998	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0285	3.6158	control	3.6158	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.0368	4.7574000000000005	control	4.7574000000000005	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.045	4.690999999999995	control	4.690999999999995	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
35.0532	4.527700000000003	control	4.527700000000003	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0615	4.567299999999996	emotion	4.567299999999996	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0697	4.971900000000005	emotion	4.971900000000005	left	incorrect	n/a	male	black	black	black	anger
50.0779	4.523600000000002	emotion	4.523600000000002	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0861	3.3522999999999996	emotion	3.3522999999999996	right	incorrect	n/a	male	black	black	black	fear
60.0944	5.006899999999995	emotion	5.006899999999995	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1026	4.974500000000006	emotion	4.974500000000006	left	incorrect	n/a	female	asian	black	asian	fear
70.1108	4.286200000000008	control	4.286200000000008	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
75.1191	4.041799999999995	control	4.041799999999995	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1273	4.503399999999999	control	4.503399999999999	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1355	4.803100000000001	control	4.803100000000001	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1438	4.112700000000004	control	4.112700000000004	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.152	3.7852999999999923	control	3.7852999999999923	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.1602	4.716999999999999	emotion	4.716999999999999	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1685	4.464500000000001	emotion	4.464500000000001	right	incorrect	n/a	male	black	black	black	anger
110.1767	4.569200000000009	emotion	4.569200000000009	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1849	2.9359000000000037	emotion	2.9359000000000037	right	correct	n/a	male	black	black	black	fear
120.1932	4.369500000000002	emotion	4.369500000000002	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2014	4.592099999999988	emotion	4.592099999999988	right	incorrect	n/a	female	asian	black	asian	anger
130.2096	3.8148000000000195	control	3.8148000000000195	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2179	2.676400000000001	control	2.676400000000001	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
140.2261	0.7161999999999864	control	0.7161999999999864	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2343	4.0537000000000205	control	4.0537000000000205	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2426	4.35929999999999	control	4.35929999999999	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2508	2.6200000000000045	control	2.6200000000000045	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
160.259	4.485600000000005	emotion	4.485600000000005	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2673	4.077200000000005	emotion	4.077200000000005	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2755	4.303799999999995	emotion	4.303799999999995	left	incorrect	n/a	male	black	black	black	anger
175.2837	4.4044999999999845	emotion	4.4044999999999845	right	incorrect	n/a	female	black	asian	asian	anger
180.2919	4.0741999999999905	emotion	4.0741999999999905	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3002	4.011800000000022	emotion	4.011800000000022	left	incorrect	n/a	female	asian	asian	black	fear
190.3084	3.0515000000000043	control	3.0515000000000043	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3166	0.8992000000000075	control	0.8992000000000075	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3249	0.8507999999999925	control	0.8507999999999925	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.3331	4.539299999999997	control	4.539299999999997	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3413	2.5170999999999992	control	2.5170999999999992	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3496	3.1645999999999788	control	3.1645999999999788	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3578	4.144200000000012	emotion	4.144200000000012	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.366	3.858899999999977	emotion	3.858899999999977	right	incorrect	n/a	female	black	asian	asian	fear
230.3743	2.6784999999999854	emotion	2.6784999999999854	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3825	4.466200000000015	emotion	4.466200000000015	right	incorrect	n/a	male	black	black	black	fear
240.3907	4.29079999999999	emotion	4.29079999999999	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.399	4.398400000000009	emotion	4.398400000000009	left	incorrect	n/a	female	asian	asian	black	anger
