csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
36523.44140625	n/a	1333961772.155777	n/a	23606.837890625	n/a	n/a	557282795.1942482	23882.646484375	n/a	n/a	570380803.0976295	n/a	n/a	n/a	-0.07569420339999999	-0.0798872987	-0.0016293326999999999	0.1349307735	-0.042754693200000006	0.065883644	0.2300250436	-0.11151249449999999	0.055516306900000006	-0.08314710980000001	0.0435978759	-0.0625619978	0.0080345612	-0.044021022800000004	0.038810875099999996	-0.2106918419	0.1426602763	-0.0781487996	0.0170075818	-0.0140589982	0.032246618	-0.1995605784	0.009538357800000001	-0.0567939634	0.0157162819	-0.0231137653	0.0685651679	-0.0792993905	0.0013096446	-0.0840441112	0.025523140099999998	-0.1152040912	0.15660170710000001	-0.0804506157	-0.0137816273	-0.11126545880000001	0.0771061042	-0.008931575	0.1589148997	-0.1845466281	0.1020265336	-0.017985375	0.18338198530000002	-0.0628799702	0.0225533179	-0.097902835	0.0860121952	0.0367958897	-0.0336066487	0.0744019194	-0.012717413600000001	0.17990534940000005	-0.10895541289999999	0.1263873272	-0.0132929226	0.0049880417	-0.0736230159	0.0124573697	-0.023783465499999996	0.0449882593	-0.0841433829	0.2031344273	-0.049698054000000005	0.1217078847	0.1216831682	0.1216419777	0.0419672	n/a	0.0017612458758399995	n/a	-0.0821688	n/a	0.0067517116934399995	n/a	-0.22006	n/a	n/a	0.04842640359999999	-0.00461616	n/a	n/a	2.13089331456e-05	-0.00283983	n/a	n/a	8.064634428899999e-06	0.000816867	n/a	n/a	6.672716956890001e-07	0.0	0.0	0.0	0.0
36787.8046875	264.36328125	1353342573.725647	69887.9444732666	23658.974609375	52.13671875	2718.2374420166016	559747079.5670509	23921.890625	39.244140625	1540.1025733947754	572256851.0744629	1.046824	21.973469	0.21350315000000009	0.0319781105	0.0660356167	0.0091987887	-0.059101385	0.0030281590000000003	-0.0066370739	0.0475492477	-0.0386635924	0.0702763609	-0.0467234637	-0.2348019571	0.0225209481	0.1557938731	-0.014628087	0.0189929232	0.0603700564	-0.0410419957	-0.014504666999999999	-0.1061716964	0.0658876205	0.0402500337	-0.0111901366	-0.0162256356	0.0451873493	-0.0294790725	0.1168067625	0.0222862921	-0.195882883	-0.0507109558	0.0541861606	-0.0320015333	0.0233525598	-0.0384368354	-0.0095276818	-0.0023482511	0.041907928500000004	-0.0144668706	0.0124313384	0.1657074949	-0.0130462006	-0.033174341600000004	-0.0374489654	-0.1781542837	0.0735057333	-0.10329161140000001	-0.0640378932	0.0159034767	-0.071191926	0.1500741887	-0.0031501245	0.0395579955	0.049266105	0.1028434881	0.044910348600000004	-0.11501371390000001	-0.0698040444	0.055579618600000005	-0.0863059622	0.1134486535	0.1251233011	0.0673920992	0.0119096036	-0.05376695769999999	0.1216419777	0.12141962949999999	0.12104935019999999	0.0330755	-0.008891699999999995	0.0010939887002499999	7.906232888999992e-05	-0.122958	-0.0407892	0.015118669764	0.00166375883664	-0.149534	0.07052599999999998	0.0049739166759999965	0.022360417156	-0.00320398	0.0014121800000000005	1.994252352400001e-06	1.02654878404e-05	-0.00283535	4.479999999999849e-06	2.0070399999998643e-11	8.039209622499999e-06	0.000367602	-0.000449265	2.01839040225e-07	1.3513123040399994e-07	0.0	0.0	0.0	0.0
36575.93359375	-211.87109375	1337798918.2544098	44889.36036682129	23619.392578125	-39.58203125	1566.7371978759766	557875705.7595863	23953.54296875	31.65234375	1001.8708648681641	573772220.7557527	1.053244	22.108236	0.1963495	-0.0610246109	-0.0850982222	0.0171319671	0.0955046084	-0.10956604199999999	0.12243637369999999	0.22222248760000002	-0.105018368	0.0792169199	-0.0543085751	-0.0668179398	0.0499327538	0.1558450292	-0.0114582385	-0.12137096789999999	0.0204348419	0.0389453763	-0.10526049369999999	-0.026609432599999996	0.0651887479	0.0328121091	-0.0129129384	-0.15347614240000002	0.0385086786	-0.1312803892	-0.0699354808	-0.2011078036	-0.1253443585	-0.0161840641	-0.0728128948	0.0317489058	-0.0892700639	0.1776611126	-0.0449075524	-0.0335533012	-0.051639312400000005	0.1530141878	-0.0214104984	0.21262563510000002	-0.1522030816	0.033577071	-0.0771103149	0.0231084702	0.0925805119	-0.099922273	-0.1393636865	-0.1237556791	-0.0030443732	0.0522834012	0.0297548896	0.011673340800000001	0.1349092866	0.1603869008	-0.059643691299999996	0.0759440819	0.029251924500000002	0.1716490006	-0.1567462065	0.027790262000000003	0.0251761192	-0.06662683900000001	0.0367071178	-0.0389835223	0.1215101995	0.120893123	0.1198669825	0.0356357	0.0025601999999999986	0.00126990311449	6.554624039999992e-06	-0.0521981	0.07075989999999999	0.0027246416436100002	0.00500696344801	-0.205713	-0.056179000000000014	0.003156080041000001	0.04231783836900001	-0.00389233	-0.0006883499999999999	4.738257224999998e-07	1.5150232828899997e-05	-0.00234877	0.0004865799999999999	2.3676009639999992e-07	5.5167205129e-06	0.00052968	0.00016207800000000007	2.6269278084000024e-08	2.8056090240000004e-07	0.0	0.0	0.0	0.0
36870.84765625	294.9140625	1359459406.890396	86974.30426025389	23671.97265625	52.580078125	2764.6646156311035	560362289.4382477	24004.134765625	50.591796875	2559.52991104126	576198485.8462868	1.0602140000000002	22.254541	0.15520870000000006	0.0293045207	0.1019533858	-0.022545857000000002	-0.0708331535	0.0461874318	-0.1326711994	0.052319572800000005	-0.0505325725	0.1355448021	-0.052626759	-0.0719271695	0.0047316898	0.15781268099999998	-0.0374001206	0.0244166719	0.0324210775	-0.0130606166	0.0988047094	-0.0188120616	-0.0368679006	-0.09294547289999999	0.12571911759999999	0.06686567269999999	-0.1013796718	0.0884924772	0.1622876257	0.0239799721	-0.0418074802	-0.1097402235	0.0577083367	-0.0385119321	0.0520781128	-0.002729288	-0.013268957	0.0364411011	0.0461099482	-0.1390859756	-0.0157413422	0.10724201359999999	-0.052781418499999996	0.0836402607	-0.08620197939999999	-0.0599033511	0.0313855841	-0.13243857779999998	-0.0466749783	0.1065592984	-0.0967740151	0.0002210805	0.0027064829	0.0514432392	-0.1441360648	-0.0817212426	-0.106989395	-0.1326494195	-0.1317301474	0.0329964037	0.1081587866	-0.0006791507	-0.0001588259	0.0605932465	0.1525421438	-0.1975588422	0.1213126213	0.12010478890000001	0.1181006348	0.030061900000000006	-0.005573799999999997	0.00090371783161	3.1067246439999964e-05	-0.117454	-0.06525589999999999	0.013795442116	0.00425833248481	-0.141307	0.06440600000000002	0.004148132836000002	0.019967668248999995	-0.00349287	0.00039945999999999987	1.5956829159999993e-07	1.22001408369e-05	-0.00234877	0.0	0.0	5.5167205129e-06	0.00052968	0.0	0.0	2.8056090240000004e-07	0.0	0.0	0.0	0.0
36604.2890625	-266.55859375	1339873977.7710571	71053.48390197754	23641.1796875	-30.79296875	948.2069244384766	558905377.0166626	23936.1640625	-67.970703125	4620.016483306885	572939950.0269165	1.089775	22.875053	0.1688694	-0.068282535	-0.049673116600000004	-0.0106822457	0.0409610621	-0.11222419759999999	0.1204836404	0.1140659509	-0.1335815809	0.1543159324	-0.22200381989999998	0.11871722	-0.0876005799	0.058414680499999996	0.0748046294	-0.1218774045	-0.18509292260000001	0.15109313900000002	0.0249338373	0.0313961854	-0.0513252395	-0.0574385868	0.0579719287	0.0650341104	-0.0539220553	0.0246724883	0.0547567588	0.1905619874	0.1619615039	0.0237602643	-0.0708433891	0.008995476899999999	-0.054991322300000006	0.0689884408	-0.14451470789999998	0.0039106272	-0.0053625224	0.1422310236	-0.0482468083	0.0660896451	-0.1310302723	0.27691139649999996	0.042707185	0.15279870439999998	0.1032125113	-0.1483019995	-0.0749687579	0.11755346189999999	0.0684229516	-0.0561628104	0.0997511418	-0.1344419049	-0.0386211341	-0.1549808121	-0.0375959408	-0.044978873600000004	-0.0308771163	-0.1993042892	0.0428032431	0.0569056835	0.047257735599999996	0.0283973317	-0.1647850374	0.2184999873	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0298889	-0.000173000000000003	0.0008933463432100001	2.9929000000001035e-08	-0.0385571	0.07889689999999999	0.0014866499604099998	0.006224720829610001	-0.209192	-0.06788500000000003	0.004608373225000004	0.043761292864	-0.0038516	-0.0003587299999999998	1.2868721289999987e-07	1.4834822559999996e-05	-0.00242833	-7.955999999999979e-05	6.329793599999966e-09	5.896786588899999e-06	0.00052968	0.0	0.0	2.8056090240000004e-07	0.0	0.0	0.0	0.0
36883.6171875	279.328125	1360401216.8340454	78024.20141601562	23685.59765625	44.41796875	1972.9559478759768	561007536.3337555	23979.255859375	43.091796875	1856.90295791626	575004711.5693703	1.161641	24.383549	0.32211115	0.045351132300000006	0.0814184615	-0.0062465045	-0.1291487939	0.0223400346	-0.0843510605	-0.0516301554	0.0118202549	0.0118219901	0.022465042	-0.0471520529	-0.05166782	0.2098446845	-0.099201611	-0.1017019169	0.1110700014	0.18802377829999997	0.09635097150000001	-0.14960507380000002	0.25505700000000003	-2.7844699999999998e-05	-0.0206920263	0.1400059077	-0.03440621	-0.0612121326	0.0027262264	-0.08250152969999999	0.0514035408	-0.0846528858	0.0896381312	-0.0450621417	0.0690331668	-0.037300329900000005	0.045109158600000004	0.0194306871	0.1060169472	-0.10280656140000001	0.0180555841	-0.024018884700000003	0.033079782	-0.0724507246	-0.0259272892	-0.0128444123	0.18604009289999998	-0.1249546757	-0.1703834421	-0.062252034500000004	-0.20797549920000002	-0.0254373152	0.280921485	0.0302589415	-0.0920665837	0.0704139136	0.1257702786	0.0808720325	-0.0932368586	0.0129813397	0.020105532199999998	0.029650444900000007	-0.1349259632	-0.0036555478999999997	0.011344768	-0.12314001849999999	0.1207205288	0.11775003070000001	0.11285322490000001	0.021899900000000003	-0.007988999999999996	0.0004796056200100001	6.382412099999994e-05	-0.162212	-0.1236549	0.026312732944	0.01529053429401	-0.107875	0.10131700000000002	0.010265134489000004	0.011637015625	-0.00241721	0.0014343899999999998	2.0574746720999992e-06	5.8429041840999985e-06	-0.00255771	-0.00012938000000000012	1.6739184400000034e-08	6.5418804441e-06	0.000310445	-0.000219235	4.806398522500001e-08	9.6376098025e-08	0.0	0.0	0.0	0.0
36684.453125	-199.1640625	1345749101.0803225	39666.32379150391	23674.419921875	-11.177734375	124.94174575805664	560478158.6372719	23956.65234375	-22.603515625	510.9189186096192	573921191.5193024	1.093368	22.950462	0.12889765	-0.062388066799999996	-0.0479740507	-0.0263467763	-0.0037920374	-0.1311969804	-0.0178552327	0.1393548233	0.0208621663	-0.040542398199999996	-0.1040089504	0.033656096	0.1012998184	0.1020854691	-0.0582782357	0.0310020702	-0.039839177	0.0752467245	0.0803223484	-0.0547199454	-0.0717583471	0.08924716199999999	0.013179910800000002	0.12802646369999998	0.0104424224	0.007387505	-0.041985267199999995	-0.1529557777	0.0058976968	-0.0420150309	-0.0657838542	0.023354792599999997	-0.0361415614	0.10827894369999999	-0.0954276314	0.023579719199999998	0.0708242187	0.027011382400000002	-0.0628493934	0.1699913305	-0.0465787386	0.0010450401	-0.1373396339	0.1288382008	0.0310915416	0.0195685256	0.0428693167	0.037150888199999996	-0.1204928583	0.0196542811	0.0057230775	-0.0050302384	-0.0779845186	-0.0518218587	0.053224563899999994	0.2095388826	-0.044938043899999995	-0.0158590956	-0.10963851210000004	-0.15821366679999999	0.129075403	0.11454967619999999	-0.1931718127	0.004044491	0.120326335	0.1161887065	0.1093977275	0.0215233	-0.0003766000000000047	0.00046325244289	1.4182756000000356e-07	-0.060617	0.101595	0.003674420689	0.010321544025	-0.109605	-0.0017299999999999954	2.9928999999999837e-06	0.012013256025	-0.00254522	-0.00012801000000000002	1.6386560100000003e-08	6.4781448483999985e-06	-0.00229876	0.00025895	6.705510249999999e-08	5.2842975375999986e-06	0.000193484	-0.000116961	1.3679875521e-08	3.7436058256e-08	0.0	0.0	0.0	0.0
36873.83984375	189.38671875	1359680064.822525	35867.3292388916	23626.357421875	-48.0625	2310.00390625	558204765.0261879	24041.740234375	85.087890625	7239.949131011963	578005273.4971657	1.285931	26.992485	0.08307519999999999	0.027163553599999998	-0.0212427644	0.021433004500000002	0.0288630044	0.015388388400000001	0.0530591903	0.0405696841	-0.020060856000000002	-0.08429012050000001	0.0585373762	-0.0084129431	-0.0480302656	0.0567621836	0.081037708	-0.010643060800000001	0.0469475607	-0.0883804651	0.0091047896	0.0049111171	-0.1458248687	-0.0993784133	-0.169152555	-0.1231561181	0.1201831398	-0.0283026031	0.10818006460000001	-0.08252742769999999	-0.0002790784	0.15570768810000002	0.007923055699999999	0.0301147522	0.0142802874	-0.0574049896	0.06425627269999999	-0.0234130628	-0.0370269863	0.0562275063	0.0307756564	0.0176715359	-0.036282146099999996	-0.058717106399999996	0.044898973099999996	0.0583326905	0.0172718059	-0.0756901968	0.1607640343	-0.0401984882	-0.001733379	0.012361648700000002	-0.1384014938	-0.0548467053	0.1335525094	0.0981839828	0.0636324642	-0.1736257596	0.0061067464	0.1118986592	0.0122871363	0.06869558190000001	0.0339000436	-0.0052260074	0.1115737675	0.1243131725	0.1198669825	0.1143757435	0.10540925529999999	0.016253999999999998	-0.005269300000000001	0.0002641925159999999	2.7765522490000012e-05	-0.07802200000000001	-0.01740500000000001	0.006087432484000001	0.00030293402500000037	-0.07968749999999998	0.029917500000000014	0.0008950568062500008	0.006350097656249997	-0.00213903	0.0004061899999999999	1.6499031609999987e-07	4.5754493409000006e-06	-0.0021541	0.00014466	2.0926515600000004e-08	4.640146809999999e-06	0.000134666	-5.881800000000001e-05	3.459557124000001e-09	1.8134931556e-08	0.0	0.0	0.0	0.0
36985.578125	111.73828125	1367932989.2404785	12485.443496704102	23677.525390625	51.16796875	2618.161026000977	560625208.6236916	23992.720703125	-49.01953125	2402.9144439697266	575650646.738163	1.210198	25.402792	0.13816425	0.0725109265	0.1715401022	0.0287723888	-0.1661754583	0.1535926931	-0.0738019526	-0.029168920299999998	0.039164840299999996	-0.0118298979	0.056347075	-0.0068810022999999994	0.1458387455	-0.038550333799999996	0.09778689789999999	-0.0263022531	0.1878043015	0.129485307	-0.1330359974	-0.023166319900000003	-0.096415197	-0.1296391203	0.0792120806	0.0903972615	0.0815895339	-0.1463514248	-0.0632586537	0.0690220214	-0.0793584721	-0.13186050929999998	0.174031833	-0.0706785192	0.074243707	0.0399290053	-0.0360450881	-2.65177e-05	0.0856161827	-0.1289013103	0.1311711443	-0.06150195	0.0054017138	-0.0716661431	-0.0962318999	-0.1503581262	-0.0831838571	-0.016333473799999998	0.0117977273	-0.2022977666	-0.021689899	-0.0638741371	-0.0261956951	-0.18389473	-0.11395322390000001	0.036878946600000004	-0.0490130425	-0.0272686592	-0.0047590040999999994	-0.0654497112	-0.059025210999999994	0.166498155	0.0348620203	0.06957953559999999	0.057338151399999995	0.037612629700000004	0.11934271980000001	0.112315068	0.1009072399	0.0326935	0.016439500000000003	0.00106886494225	0.0002702571602500001	-0.0239984	0.054023600000000005	0.0005759232025599999	0.0029185493569600005	-0.0354423	0.044245199999999985	0.001957637723039998	0.00125615662929	-0.00219199	-5.29599999999999e-05	2.8047615999999887e-09	4.8048201601e-06	-0.0021541	0.0	0.0	4.640146809999999e-06	-0.000281493	-0.000416159	1.7318831328100006e-07	7.9238309049e-08	0.0	0.0	0.0	0.0
36641.4765625	-344.1015625	1342597804.6802368	118405.8853149414	23602.3203125	-75.205078125	5655.8037757873535	557069524.1338501	23959.28125	-33.439453125	1118.1970252990725	574047158.0166017	1.110055	23.300735	0.07638219999999997	-0.0169465315	-0.1224741921	0.0042409465	0.1467985518	0.0379919482	-0.0908442297	-0.030009230499999998	-0.08393313300000001	-0.0103736721	0.0139710746	0.07283944099999999	-0.0680897021	0.0133183594	0.14284069119999998	0.025506791600000002	0.0475656928	-0.0024523831	-0.0021876485999999997	-0.1806438679	-0.0405523748	0.1317632027	-0.0313658231	-0.0233834483	-0.0046523143	-0.202029873	-0.0686048444	-0.0184769465	-0.0359276136	0.1639183588	-0.0845493607	0.0713255151	-0.060210216799999994	-0.0038633947	0.0074480906	-0.0177233481	-0.1469221677	-0.0893496286	-0.0856882649	-0.0863461073	-0.0325428546	0.0078236966	0.0539058337	0.0106877894	-0.0424619545	-0.0963590916	0.09930122300000001	-0.11921639140000001	-0.079135926	0.156571211	-0.0662958345	0.022492587400000003	0.11080655689999999	-0.0086337946	0.0554273116	0.2303389103	-0.055919316399999995	-0.09324168880000001	-0.0100332746	-0.105392747	0.0621753801	-0.1899497648	0.0757402212	-0.0033318303	0.11875383099999999	0.1100111431	0.0959136145	0.0326837	-9.80000000000425e-06	0.0010682242456899998	9.60400000000833e-11	-0.0343004	-0.010302000000000002	0.0011765174401600002	0.00010613120400000004	-0.0715914	-0.0361491	0.0013067574308099998	0.0051253285539600004	-0.00172904	0.00046295	2.143227025e-07	2.9895793216e-06	-0.00225008	-9.597999999999984e-05	9.212160399999972e-09	5.062860006399999e-06	-0.000241997	3.9495999999999996e-05	1.5599340160000002e-09	5.8562548009000004e-08	0.0	0.0	0.0	0.0
