csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
39696.5625	n/a	n/a	1575817074.3164062	27854.048828125	n/a	n/a	775848036.1195718	26841.25390625	n/a	720452911.2597809	n/a	n/a	n/a	n/a	-0.0796876922	-0.062129813	0.1732493605	-0.0338664008	-0.025338678599999997	0.0511392455	-0.0599015504	0.09988958519999999	-0.10548969550000001	0.0629722907	-0.0186320792	0.0328904272	-0.043651217699999995	0.0964444571	-0.10253238529999999	0.1772342034	-0.20132514370000001	0.0201757096	0.031946613	-0.0620131796	0.1272187281	-0.1696846231	0.0066641154	-0.0542229306	0.0634143523	-0.075424885	0.09202970619999999	-0.3016374935	0.0101016781	-0.1101846695	0.0219092467	-0.0443237774	0.016680906000000002	-0.060933158	0.007507358100000002	-0.1816843724	0.0631592233	-0.06689699389999999	0.18695757359999998	0.0246918665	-0.044743799699999996	0.0600860731	-0.09049498800000001	-0.07486399490000001	0.0403845011	-0.0593142316	0.0750294123	-0.059121197699999996	0.0279804685	-0.1376441356	0.09247905619999999	-0.270467474	0.0633553385	-0.0148913943	-0.1287164415	0.0510372737	-0.1491272141	0.0649916988	-0.0282833377	0.0765204231	-0.2413942556	0.1271557407	-0.1579650192	0.1029635961	-0.0319179846	0.062360021200000004	-0.0539237884	0.0274895377	0.1217078847	0.1216831682	0.1216419777	0.0588206	n/a	0.00345986298436	n/a	0.13397	n/a	n/a	0.0179479609	-0.0410162	n/a	n/a	0.0016823286624399994	0.00935051	n/a	n/a	8.743203726009999e-05	-0.00119479	n/a	n/a	1.4275231441e-06	0.00139149	n/a	n/a	1.9362444201e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39815.1796875	118.6171875	14070.037170410156	1585248533.5479126	27860.37890625	6.330078125	40.06988906860352	776200712.7998201	26836.49609375	-4.7578125	720197522.589859	22.63677978515625	1.0659999999999998	18.237349	0.07434900000000003	-0.052416235	0.0974335897	0.06930687940000001	-0.0157668752	-0.0670167863	0.0201041226	-0.0358872625	0.2045221842	-0.10890027140000001	-0.0850947909	-0.0826714825	0.0750063338	-0.0725993124	0.1118181226	0.0680062175	0.0655853033	-0.1009361117	0.0329750411	0.13785727220000002	-0.0382324333	-0.016351528	-0.0399776695	-0.0385973027	-0.000728508	-0.0191589816	0.009409763	-0.1450919645	-0.0818419257	-0.0222591052	-0.12086379119999999	0.09832401119999999	0.0029421803	0.1469782148	-0.035889473399999997	-0.1190517557	-0.0583716025	-0.0309688958	-0.0852600085	0.1579862266	0.0643136928	-0.013548534499999999	0.059901019800000004	-0.2018656868	-0.0961227016	-0.047402423	0.0021554887	0.1161692663	0.034023487000000005	0.1624396178	-0.0608785925	0.0828797515	-0.020756086	0.0841124783	-0.09821002109999999	-0.0625224824	0.0488300438	-0.0040324453000000005	0.028887605400000002	-0.034291157200000005	-0.1062694711	-0.0239483895	0.1431719321	0.0341966437	0.1108928609	0.08892576960000001	-0.033287481699999996	0.0991590169	0.18950654100000008	0.1216419777	0.12141962949999999	0.12104935019999999	0.0577563	-0.001064300000000004	0.00333579018969	1.1327344900000088e-06	0.100743	-0.033227000000000007	0.0011040335290000004	0.010149152049	-0.013111500000000002	0.027904699999999998	0.0007786722820899997	0.00017191143225000005	0.00945694	0.00010643000000000112	1.1327344900000235e-08	8.943371416360001e-05	-0.00128945	-9.465999999999988e-05	8.960515599999978e-09	1.6626813025e-06	0.00134952	-4.19699999999999e-05	1.7614808999999914e-09	1.8212042304e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39873.78515625	58.60546875	3434.6009674072266	1589918742.6867828	27936.25390625	75.875	5757.015625	780434282.3144684	26837.822265625	1.326171875	720268703.961277	1.7587318420410156	1.141379	19.52696	0.14081484000000002	0.0580944954	0.0884423688	0.0954160633	0.1300367932	-0.21844121870000002	0.0163598328	-0.029441182000000007	0.1427750706	0.0078376642	-0.1240579293	-0.089267319	-0.0205478511	0.0787442195	0.0875615719	0.1137257366	0.10274567230000001	-0.1355549021	-0.0174258915	-0.08673290560000001	0.2071202683	0.1229154411	0.023059768900000003	0.13506673730000002	-0.0849677914	0.11260506699999999	0.21762859760000008	-0.0985148074	-0.0005310016	-0.1577042271	0.1130347008	-0.1976790734	0.0278080519	0.0699487017	0.053586095	-0.1184431541	-0.10389016529999999	-0.0846875007	0.029843426800000006	0.0437476071	0.2154698703	-0.0217949723	0.05993355490000001	-0.1355487319	-0.0017129641	-0.14928504380000002	0.0254968815	0.07238782349999999	-0.0332183765	0.1496093738	0.065128379	-0.0303597385	-0.1965143373	0.014733290800000003	-0.08626159970000001	0.1751347268	-0.07530051509999999	-0.0244041017	-0.1260258326	-0.1393544559	-0.1409402366	-0.1196286856	-0.1449838392	0.0527181787	-0.1272421812	0.11789580919999999	0.0804843375	0.21941453600000002	-0.0324009996	0.1215101995	0.120893123	0.1198669825	0.0545571	-0.0031991999999999928	0.0029764771604100003	1.0234880639999953e-05	0.08886249999999997	-0.01188050000000003	0.00014114628025000068	0.007896543906249994	-0.00296286	0.010148640000000002	0.00010299489384960003	8.7785393796e-06	0.007612759999999999	-0.0018441800000000015	3.400999872400006e-06	5.7954114817599975e-05	-0.00150781	-0.00021836000000000013	4.768108960000006e-08	2.2734909961e-06	0.00159871	0.00024918999999999983	6.209565609999991e-08	2.5558736641e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39621.4296875	-252.35546875	63683.28260803223	1569857690.4815063	27842.666015625	-93.587890625	8758.693271636963	775214050.8576393	26765.74609375	-72.076171875	716405163.9550934	5194.974552154541	1.19528	20.449102	0.19689504	-0.0447047537	-0.0802881806	0.021502248199999997	-0.0336077002	0.0080717272	0.0834507278	-0.009135639499999999	0.17344820530000002	-0.0280979104	-0.0313083644	-0.1157628307	0.06915950480000001	0.0829160159	0.171986992	0.08712189029999999	0.1023549749	-0.0231488119	0.1252995437	-0.008133713	-0.0106731542	-0.0045358297	0.09895246099999999	-0.124718041	0.08397202529999999	0.0119220933	0.0238144207	-0.040196219	-0.1548483181	-0.1180130565	0.1730932854	0.0871312118	-0.0173931126	-0.0056678155	-0.039900143	0.0260625391	-0.0478530862	-0.0387634296	-0.0819428966	0.14677027880000001	-0.0133595448	-0.0815678376	0.031870311	-0.1786381936	0.0172645479	-0.1040823335	-0.0105573421	0.1558021302	-0.073770096	0.1510336916	-0.0129686569	-0.0694518026	-0.029666594100000002	0.10104601560000001	0.045356901799999995	-0.0273703836	-0.046683953	0.1303365071	0.1466344509	0.047836445899999996	-0.11027372699999999	-0.1305730426	0.0764977259	-0.0486197626	-0.1998877666	-0.0526658846	-0.0562186571	-0.09670218289999999	0.019537818000000002	0.1213126213	0.12010478890000001	0.1181006348	0.071825	0.017267899999999996	0.005158830625	0.0002981803704099999	0.142742	0.05387950000000004	0.0029030005202500047	0.020375278564000003	-0.0135909	-0.01062804	0.0001129552342416	0.00018471256281	0.00912022	0.0015074600000000013	2.272435651600004e-06	8.317841284840001e-05	-0.000962068	0.000545742	2.97834330564e-07	9.25574836624e-07	0.00134952	-0.00024918999999999983	6.209565609999991e-08	1.8212042304e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39610.6015625	-10.828125	117.248291015625	1568999756.1431274	27842.830078125	0.1640625	0.02691650390625	775223186.7593423	26769.46875	3.72265625	716604457.1572267	13.858169555664062	1.118495	19.135441	0.312574585	-0.005446146800000001	0.0144429288	-0.0608385487	0.09990581789999999	0.0155203594	0.036264508	-0.0556594733	0.1880039041	-0.0041267082	-0.1290925836	-0.0412923131	0.08977902550000001	-0.0183770176	0.0659519759	-0.019551236200000002	-0.035168597200000005	0.1079971749	-0.08600919789999999	-0.1925437941	0.0669485901	-0.16325877390000001	-0.1111572583	-0.0826421384	0.0903650098	-0.0350557206	-0.1815293032	-0.046725584800000004	-0.1316356757	0.0202121819	0.016092371100000002	-0.0552902977	0.1180151567	0.24001311739999998	-0.010000830799999999	-0.0346876753	0.026587662999999997	-0.18138322269999999	-0.0456777475	0.13846143449999998	-0.0215449547	-0.028487641600000002	0.0873620259	-0.1756319615	-0.0135247673	-0.0409270044	0.0716811275	0.0804305829	-0.0001426931	0.026777525299999997	-0.055526158	-0.0016702001000000002	0.1033085024	-0.19498644440000001	0.1500661765	0.1274154534	0.1732749916	-0.0873447533	0.15713608810000002	0.0402840929	-0.09924251710000001	0.0245052188	0.0138919161	-0.1240437238	0.1019146632	-0.0544526183	-0.1457776884	0.2022983067	0.0414353844	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.062085	-0.00974	0.003854547225	9.486759999999996e-05	0.047215	-0.095527	0.009125407729	0.002229256225	0.00679121	0.02038211	0.00041543040805209987	4.61205332641e-05	0.00630088	-0.00281934	7.9486780356e-06	3.97010887744e-05	-7.410849999999997e-05	0.0008879595000000002	7.884720736402502e-07	5.492069772249996e-09	0.00138073	3.120999999999983e-05	9.740640999999896e-10	1.9064153329e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39566.6015625	-44.0	1936.0	1565515959.2056274	27833.439453125	-9.390625	88.183837890625	774700351.7907753	26737.70703125	-31.76171875	714904977.2889558	1008.8067779541016	1.094877	18.731394	0.169354185	0.0460532549	0.047318330199999994	-0.07553622480000001	0.1186506359	0.0478157876	0.024287445499999998	0.0790463101	0.1136530477	-0.1407053367	-0.0395402887	-0.050766921799999996	-0.0203866788	0.0333557023	0.0093583038	0.0009548292999999999	-0.18301854609999998	0.1121791498	-0.069001025	-0.0118410763	0.0928600486	-0.0775909807	-0.2096739343	-0.0015152819	-0.0234908069	0.0406362602	-0.0875148834	0.12180894	0.049142299400000006	-0.06394124849999999	0.19194986449999998	-0.0813000042	-0.076260911	-0.1238258655	0.0262846483	0.0002790309	0.0357134979	-0.1118719468	0.1081855169	0.0004962625	-0.0513252994	-0.0271106683	-0.0739952552	-0.1335733792	-0.1238479904	-0.0374779243	-0.0526881604	8.22794e-05	-0.07421463219999999	-0.028138552999999997	0.039600214700000004	0.0565986496	0.16316374	-0.0444597334	0.0145327534	0.09941301529999999	0.1669711475	-0.1829155191	0.0667380411	-0.04714756480000002	0.1108554684	0.025039553500000002	-0.10184300060000001	0.08631666539999999	-0.17509872350000005	-0.1011708082	0.062119477	-0.024360854300000002	-0.1367073704	0.1207205288	0.11775003070000001	0.11285322490000001	0.0487575	-0.0133275	0.0023772938062500003	0.00017762225624999998	0.102742	0.05552700000000002	0.0030832477290000013	0.010555918564000002	-0.0299976	-0.03678881	0.0013534165412160998	0.00089985600576	0.00672615	0.00042527000000000016	1.808545729000001e-07	4.52410938225e-05	-0.0006690760000000001	-0.0005949675000000001	3.5398632605625016e-07	4.4766269377600013e-07	0.00112675	-0.00025398	6.45058404e-08	1.2695655624999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39408.640625	-157.9609375	24951.657775878906	1553040955.9104006	27835.00390625	1.564453125	2.4475135803222656	774787442.4609528	26744.763671875	7.056640625	715282383.8644447	49.79617691040039	1.04844	17.936935000000005	0.1043104	-0.0246799425	-0.1629864905	-0.008711943199999999	0.0013761304	0.0153657668	-0.0034290419	-0.029091448199999998	0.09869794890000001	0.0039546838	0.0287807008	-0.0684529777	0.0126698856	0.0448958655	0.0123480278	-0.0067563937	0.0568881926	-0.0428053371	-0.0354996745	-0.1110216707	-0.0499998332	0.0943731736	-0.0701482848	0.0850529584	-0.0770866635	0.1260926538	0.0111623159	-0.2102228923	0.18333614899999998	-0.027251048700000002	-0.0003111549	0.10851541619999999	0.0448317825	-0.0780938927	-0.0432283722	0.1518012067	-0.017829452	-0.016248004099999998	0.0371023678	0.049603813600000005	-0.0128370078	0.0070829686	0.0327069709	-0.10142508619999999	0.0308928367	-0.0502311909	-0.0376258495	0.0465879934	-0.0196182794	0.0097618076	-0.0042977642	0.023976092400000003	-0.1123761827	-0.053550265199999995	0.0644435246	-0.044227650300000004	-0.05289303769999999	-0.1191678004	-0.0872529829	-0.14040283509999998	-0.14421206460000002	0.1873003552	-0.0338076724	0.0910217758	-0.0579360374	0.1370854191	-0.0274876781	-0.1587945241	0.0208091542	0.120326335	0.1161887065	0.1093977275	0.040169300000000005	-0.008588199999999997	0.0016135726624900005	7.375717923999995e-05	0.07993749999999998	-0.022804500000000037	0.0005200452202500015	0.006390003906249997	-0.0186489	0.011348700000000001	0.00012879299169	0.00034778147121	0.00628849	-0.0004376600000000003	1.9154627560000027e-07	3.95451064801e-05	-0.0006690760000000001	0.0	0.0	4.4766269377600013e-07	0.00033303	-0.0007937199999999999	6.299914383999998e-07	1.109089809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39455.953125	47.3125	2238.47265625	1556772237.0021973	27823.548828125	-11.455078125	131.21881484985352	774149869.3910562	26814.61328125	69.849609375	719023485.4229889	4878.967929840088	1.004895	17.191961	0.05116129999999998	-0.019858532800000002	-0.0981604757	-0.0590360733	0.013248517	0.0312502949	0.0223956166	-0.1045233068	0.1167994483	-0.0203288289	0.0965547859	-0.0353600893	-0.0008590930999999999	0.0337185063	-0.123753871	0.0178090862	-0.0327265022	-0.0029243477	0.0259517627	-0.0061947411	-0.023951141000000002	-0.0280552359	-0.10103437970000001	0.0553120417	-0.08240111809999999	-0.0289316935	-0.08899568710000001	-0.13459347800000002	0.0066990810999999996	0.0087558194	-0.0850744965	0.0354979425	0.07297213309999999	-0.2353690088	-0.0347415431	0.1220614853	5.897550000000001e-05	0.0291052004	-0.0191902992	-0.0549436141	-0.0284766912	-0.0166320159	0.11784910900000001	-0.0957506684	0.007949269699999999	0.0059226122	-0.109228466	-0.0272966795	0.0564401821	-0.0709147471	0.0645751794	-0.0195176364	-0.0376121451	0.036893628399999996	0.0434475361	-0.00727481	0.087786393	-0.0966972118	-0.0449888792	-0.0209355125	-0.0603586141	0.0861378596	0.1394055796	-0.0597437758	-0.0059950617	0.055500052800000005	-0.0147381454	-0.2156409593	-0.1519324669	0.1198669825	0.1143757435	0.10540925529999999	0.0299993	-0.010170000000000005	0.0008999580004899998	0.00010342890000000012	0.06535629999999999	-0.014581199999999987	0.00021261139343999968	0.004271445949689999	-0.017286799999999998	0.0013621000000000015	1.855316410000004e-06	0.00029883345423999987	0.00578753	-0.00050096	2.5096092159999994e-07	3.34955035009e-05	-0.0006690760000000001	0.0	0.0	4.4766269377600013e-07	0.00033303	0.0	0.0	1.109089809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39570.19140625	114.23828125	13050.384902954102	1565800047.9272616	27849.7890625	26.240234375	688.5499000549316	775610750.8257446	26828.384765625	13.771484375	719762229.1324196	189.65378189086914	0.959979	16.423521	0.13775739999999995	0.0457256676	-0.0414438607	-0.051355562599999995	0.043999906500000005	0.0223267492	-0.010166716	0.0302857131	0.0282917376	-0.0054654166	0.0465045817	-0.060267095599999994	-0.025532852999999998	0.0118693431	-0.08896735369999999	0.0346869808	-0.0556347205	-0.0142086807	0.012062633100000001	-0.1017106399	-0.025927014300000002	0.1901018447	-0.0087196184	0.023405269	0.021359499900000002	-0.034676554500000005	-0.1320431945	0.0954744475	-0.047152409699999995	0.1521443442	0.1077746809	-0.2199828551	0.09328138970000001	-0.0137911253	0.0462105388	0.0604478383	0.023948715	-0.0368894846	-0.0399238631	-0.0819104745	-0.0217791606	0.0071521994999999994	-0.0257397683	-0.0355276404	0.0028198877000000003	-0.0435682508	-0.09736200769999999	-0.0433507416	0.044560824699999994	-0.035404029	0.0743523071	0.026843623799999997	-0.055398347199999996	-0.022378934399999998	0.1081251071	0.022455795299999998	-0.1322632746	-0.1467248179	-0.0025509594	0.09812153720000001	0.0313677884	-0.0226126096	-0.0886740765	-0.0516051139	0.0644359633	-0.1871133207	-0.0055820673	0.18910560440000002	-0.1763381162	0.11934271980000001	0.112315068	0.1009072399	0.0263291	-0.0036701999999999993	0.0006932215068099999	1.3470368039999987e-05	0.08432189999999999	0.0189656	0.00035969398335999994	0.007110182819609998	0.0057381	0.0230249	0.0005301460200099998	3.2925791610000004e-05	0.00440439	-0.0013831399999999995	1.913076259599999e-06	1.93986512721e-05	-0.00112787	-0.0004587939999999999	2.104919344359999e-07	1.2720907369e-06	0.00033303	0.0	0.0	1.109089809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39568.40625	-1.78515625	3.1867828369140625	1565658773.165039	27828.748046875	-21.041015625	442.7243385314941	774439217.8564491	26826.5078125	-1.876953125	719661521.4141235	3.5229530334472656	1.007193	17.231272	0.13137535	0.0517936771	0.07367931259999999	-0.10944244210000001	0.0425972369	0.0444128838	-0.010027901	-0.00601006	0.023362803199999997	0.024440474	0.0141760671	-0.033783194100000004	-0.1213074503	0.013814721399999999	-0.1074644473	-0.013388788600000001	-0.0607304776	0.1572318965	0.04619829860000002	0.0394299974	0.1068350773	-0.1311207797	-0.0008277721000000001	-0.034065433799999996	-0.0050099527000000005	-0.0147880979	-0.0241643779	-0.0314076089	0.0784532801	0.021788993399999998	-0.1708037022	0.1593546725	0.0602098534	0.12037917029999999	0.023934167200000002	0.0167728027	0.1234830324	-0.0076783678000000005	0.1509920474	-0.0680716914	-0.0440391042	0.0096790824	0.0034234552000000002	-0.024091958700000003	0.0228137658	-0.0564569125	-0.0577957871	-0.1374711552	0.0219339412	-0.0906545602	0.0037057066	-0.1217814169	0.1430870499	0.0357313619	-0.035045225	0.0503423675	0.1119481088	0.0585678292	0.0047660456	-0.013027314199999999	0.0224838787	0.1338386516	0.0741042614	-0.0468853895	0.09739999279999999	0.118955595	-0.1209247065	-0.13479089630000002	0.13355291730000002	0.11875383099999999	0.1100111431	0.0959136145	0.035931300000000006	0.009602200000000005	0.0012910583196900007	9.22022448400001e-05	0.155064	0.07074210000000003	0.005004444712410003	0.024044844096	0.0136926	0.0079545	6.327407025000001e-05	0.00018748729476000006	0.00368279	-0.0007216000000000003	5.207065600000002e-07	1.35629421841e-05	-0.0012678	-0.00013992999999999992	1.9580404899999976e-08	1.6073168399999995e-06	0.000333031	9.999999999615353e-10	9.999999999230703e-19	1.1090964696099999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
