csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
35384.9375	n/a	n/a	1252093801.8789062	24128.53125	n/a	n/a	582186020.2822267	19823.875	n/a	392986020.015625	n/a	n/a	n/a	n/a	-0.0751327479	-0.0261770443	0.0116936601	0.0009019017999999999	-0.06683635389999999	0.1015197828	-0.0023823196	-0.0452298143	0.1603274462	-0.020971797	0.0042897091	-0.028594014900000006	0.044631388499999994	-0.015285236	0.0361765566	0.026970999300000003	-0.1045964538	0.0009313114	-0.026749169700000002	0.0737270738	-0.0160650747	0.0649698938	-0.1105145218	0.0824715284	-0.0046908558	0.0529988105	-0.0389642202	0.0850835294	-0.18892530940000002	0.06385416349999999	-0.1233800907	0.1230096429	-0.0392710778	0.071328738	0.07624403190000001	-0.0210010545	-0.0522023502	0.049075714699999995	-0.0819136298	0.020781683999999998	-0.0316240106	0.107747623	-0.0897049487	0.0030566597999999996	-0.0596559383	0.1129173057	-0.025653077200000002	0.024648302999999996	-0.1603399767	0.026420495699999998	-0.0181814453	0.0153784498	-0.0304906642	0.07229185169999999	-0.06658095	-0.1161200297	0.016193283899999997	-0.0756795874	0.0223859794	-0.0080307951	0.0465153562	-0.016568551299999998	0.0082557441	-0.1435104331	0.0757580863	-0.1296850206	0.0784477606	-0.037841593199999995	0.0789065315	-0.0106885868	0.0590970461	-0.1089442516	0.0043290533	0.0523368082	-0.07921706049999999	-0.0271376979	0.0439748203	-0.1527782617	0.1217078847	0.1216831682	0.1216419777	0.0	n/a	n/a	0.0	0.0542725	n/a	0.0029455042562499998	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35310.64453125	-74.29296875	5519.445205688477	1246841617.2122955	24061.59765625	-66.93359375	4480.105972290039	578960481.7712555	19724.556640625	-99.318359375	389058134.66922385	9864.13650894165	1.474745	23.920126	0.10593105	-0.037955461600000004	-0.1682200468	0.064115425	-0.1606636015	-0.028804333799999998	0.1118703366	-0.0081603957	0.0259970116	0.0538842587	-0.0005946069	-0.1319494498	-0.12159708220000001	-0.0567675891	-0.0774987935	0.0249636848	-0.032947871000000004	0.004947569000000001	0.0241594041	0.024884294700000004	0.0232490835	0.0923007888	-0.0594829816	0.0132991124	-0.058145942199999995	0.0241488581	-0.022139504100000002	-0.0650536807	0.0331528714	0.0123411802	0.2432920275	-0.0249794272	0.0279615172	-0.0870393101	0.0557609963	-0.0403776358	-0.07122831639999999	-0.0371337285	0.0393889301	-0.10343421720000001	-0.1466233988	0.0315425971	0.0309909035	-0.0200792347	-0.1649072053	-0.016374531799999998	0.1057058424	0.0159496085	-0.0159860993	-0.0354553327	-0.1283673888	-0.0847901744	-0.1023504109	0.016235154499999998	0.0037123321999999997	-0.039204693900000004	-0.0050898864	-0.0402185625	0.0380092694	-0.024094611499999998	0.1114402451	-0.0013038697999999999	0.0469136363	-0.0570505391	0.0062346303	-0.0178654065	-0.0906504741	0.0834407332	-0.079550098	-0.1498643035	0.0612787685	0.08102036160000001	-0.1635262635	0.0066793488	-0.0653372693	-0.0199414152	-0.0856600705	-0.0012475189	-0.10373983769999999	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0172444	-0.0172444	0.00029736933136	0.00029736933136	0.0866375	0.032365000000000005	0.007506056406250001	0.0010474932250000002	0.0253929	0.0253929	0.00064479937041	0.00064479937041	0.000311856	0.000311856	9.7254164736e-08	9.7254164736e-08	0.000147416	0.000147416	2.1731477056000003e-08	2.1731477056000003e-08	0.000159303	0.000159303	2.5377445809e-08	2.5377445809e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35090.921875	-219.72265625	48278.045669555664	1231372798.0373535	24092.9140625	31.31640625	980.7173004150392	580468508.0230103	19799.140625	74.583984375	392005969.4885254	5562.770725250244	2.112159	34.258865	0.1524678	0.0315050747	-0.0355828173	-0.0037305141	-0.0828382689	-0.0282504642	-0.0786050905	-0.035125251499999996	0.047942195800000004	-0.007771354100000002	-0.11772647160000001	-0.0054175879000000005	-0.0825038147	0.0294610925	-0.0337711616	0.0687569346	0.0034880586	0.0335456983	0.0527364822	0.0875155002	-0.0038847934000000002	0.0134597265	-0.0388815935	0.0071724181	-0.0268516564	0.0084402646	-0.05786278	-0.0986220769	-0.039519187000000004	-0.0926708972	0.0061654818999999994	-0.0735611806	0.0206535164	0.0664972121	0.0436357065	0.0074469496	0.0246376752	0.0786564064	0.0088038504	0.019806020900000002	-0.0316110427	0.0256259193	-0.0470251196	-0.0675342191	-0.0783218185	-0.0450233608	-0.0925023257	0.0410321444	-0.0455117862	-0.04421959809999999	-0.1049538045	-0.004719764699999999	0.0392026926	0.046074139400000005	-0.0041942347	-0.08867494869999999	0.0116027382	-0.041075842599999995	0.1098278357	0.040703585	0.0125198851	-0.0182598437	0.020876056	-0.0436966811	-0.0351821191	-0.065177318	-0.0382464816	0.09394862679999999	-0.0169930781	0.08119128860000001	-0.0050849662	0.0018248904000000002	0.0422136449	-0.0559894634	-0.07933412990000001	-0.053929025	0.0586833407	0.0044531354	0.0274966007	0.1215101995	0.120893123	0.1198669825	-0.0057654	0.011479000000000001	0.000131767441	3.3239837159999985e-05	0.0296891	-0.05694840000000001	0.0008814426588099998	0.003243120262560001	0.06554220000000001	0.04014930000000001	0.004295779980840001	0.001611966290490001	-0.000129804	-0.00044166	1.950635556e-07	1.6849078416e-08	-0.000129443	-0.000276859	7.665090588099999e-08	1.6755490249e-08	0.0	-0.000159303	0.0	2.5377445809e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35210.44140625	119.51953125	14284.918350219728	1239775184.0229645	24125.580078125	32.666015625	1067.068576812744	582043614.1060219	19788.150390625	-10.990234375	391570895.88199234	120.78525161743164	1.867492	30.290421	0.10231841	0.0261688085	0.045296490599999996	-0.0001098157	-0.0276745094	0.0567736124	0.0017542541	-0.08415867839999999	-0.08190823679999999	-0.043426988799999997	0.1328063391	-0.22335233300000001	0.0025545542999999998	-0.0120650426	0.0175375834	0.0013429842	-0.0587659278	-0.1136449492	-0.0340008203	0.0236743812	-0.0004079193	-0.0172556825	0.136311787	-0.06853054139999999	0.0376337488	0.1398970204	-0.08146776650000001	0.0166933795	-0.0168000071	-0.1394878998	-0.1301883698	0.0501166921	0.0388914728	-0.0716862841	-0.0515712105	-0.0277426717	-0.0236714717	0.0280795148	0.03246607	0.0355327285	0.030474929100000006	0.0114148043	-0.0460956313	0.1469946577	-0.0314489481	0.042640391	0.0335268274	0.1047702506	0.1409544186	0.0506009862	-0.0200936435	-0.21578492	-0.09661923730000001	0.0026192439999999997	-0.0826619785	0.038761009	-0.0458092472	-0.0313231882	-0.1218364759	0.0239059697	-0.056863153799999996	0.0414183255	-0.09332612480000001	0.0318174371	0.0410015521	-0.0051164093	-0.097949156	0.0459121667	0.0099196505	0.1653195273	-0.060432812	0.0902631815	0.0053755083999999995	-0.0528528237	0.046139432800000005	0.0738470539	-0.0265060438	0.1227438923	-0.070014939	0.1213126213	0.12010478890000001	0.1181006348	-0.00141001	0.00435539	1.89694220521e-05	1.9881282001e-06	0.0378747	0.008185600000000001	0.0014344929000899998	6.700404736000002e-05	0.00983153	-0.05571067000000001	9.66589821409e-05	0.003103678751848901	0.000437805	0.0005676090000000001	3.2217997688099993e-07	1.91673218025e-07	-0.000243169	-0.000113726	1.2933603076e-08	5.9131162561e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35318.2265625	107.78515625	11617.639907836914	1247377127.5200806	24180.607421875	55.02734375	3028.008560180664	584701775.2908362	19843.482421875	55.33203125	393763794.6272621	3061.633682250977	1.179548	19.13208	0.11637468	0.0421121182	0.028015415099999996	-0.1238791332	0.12439659980000001	-0.0046498658	0.0588835486	0.033706155099999996	-0.0656194614	-0.1973836098	-0.047790709199999996	-0.0937889697	0.1874474357	-0.1268602961	0.0635637434	0.1305631855	0.0733077941	0.0325516831	0.0054890054	-0.0097485251	0.0263113033	-0.0040092644	-0.1647367949	0.0105147095	-0.036020029700000004	0.0167097839	0.1387588861	0.0233479475	-0.17198484879999998	-0.057997649400000004	-0.0188722108	0.09253962560000001	-0.1067844724	0.11196172630000001	0.23468339289999998	-0.10240049039999999	0.1204952563	-0.0556563273	-0.038594924100000004	0.0741677924	-0.015138233000000001	-0.0845858374	0.08917155550000001	0.1361820351	0.1335067638	-0.0114400109	0.0625259553	-0.0536795896	-0.0120792001	0.1447267277	0.025623309	-0.0411980371	-0.0405427475	0.2112902323	-0.22722515829999998	0.0456396339	-0.0737106478	-0.0217360146	0.0789519021	-0.0054332932	0.0010654426	0.08739952529999999	0.14497697810000001	-0.0858645884	-0.0372478366	0.10453843410000001	0.0829055385	0.04392013769999999	0.1494586016	0.048490422699999994	-0.0741986918	-0.1998262721	0.052213464400000006	-0.012963408899999999	-0.182254731	0.1038744135	0.0005343813	-0.0423872585	-0.0714954465	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.004083	0.00549301	3.0173158860099995e-05	1.6670889e-05	0.07919339999999997	0.04131869999999997	0.006271594603559996	0.0017072349696899978	0.0252149	0.01538337	0.0006357911820099999	0.0002366480725569	-0.000645787	-0.001083592	1.1741716224639999e-06	4.17040849369e-07	-0.000243169	0.0	0.0	5.9131162561e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35286.0546875	-32.171875	1035.029541015625	1245105655.4092407	24129.142578125	-51.46484375	2648.630142211914	582215521.5554848	19780.392578125	-63.08984375	391263930.54474264	3980.328384399414	1.4145390000000002	22.943588	0.11685278	-0.0387946037	-0.035065739500000005	0.0029014439	0.0221547034	-0.0329878905	0.0439842303	0.1509550497	-0.1136348618	-0.0008922496000000002	-0.0536591341	-0.050371911299999995	-0.1352493656	-0.011594458	0.039562985499999995	0.0829564601	0.1068588462	-0.1667521054	0.1250045256	0.10356599150000001	-0.10590012019999999	0.0664226815	0.0822850234	-0.0188446715	0.1220631107	0.031235434500000006	-0.0184610227	0.1088619608	-0.1744833925	0.07990196690000001	-0.1553946395	-0.1051155818	-0.0456771526	0.0347658677	0.1016596043	0.1064373282	-0.1205763821	-0.0625861075	-0.014348463	-0.0393210876	-0.021683286	0.0042205053	0.0727730298	-0.0709322939	0.0300173119	0.0005105999	0.0481672072	-0.1776623939	0.07189822809999999	-0.027586055699999997	-0.1466686849	-0.0274733052	0.0157105424	0.031476101299999996	0.017556466200000002	-0.053777085599999996	-0.15228203140000002	-0.1452415027	0.020582176100000002	-0.0484117342	-0.03108061	-0.1728835111	-0.1370146995	0.13433109740000002	0.030555665299999996	0.0072567288	0.11093867	0.0669080065	0.1695171326	0.038461364399999996	-0.0011636219	0.1155654208	0.1603756125	0.0227654006	-0.0858376698	-0.0715010889	-0.12352076279999999	0.0805008678	-0.0494367328	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0172775	-0.021360499999999998	0.0004562709602500001	0.00029851200625000005	0.0548671	-0.02432629999999997	0.0030103986624099997	0.0005917688716899987	0.00937644	-0.01583846	8.79176270736e-05	0.0002508568151716	0.000372195	0.001017982	1.0362873523239998e-06	1.38529118025e-07	-0.000243169	0.0	0.0	5.9131162561e-08	-8.856839999999997e-05	-8.856839999999997e-05	7.844361478559995e-09	7.844361478559995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35193.26953125	-92.78515625	8609.085220336914	1238566220.2992096	24115.375	-13.767578125	189.5462074279785	581551311.390625	19777.314453125	-3.078125	391142166.977787	9.474853515625	1.1713790000000002	18.999575	0.06991244	0.0261378745	-0.007757856899999999	-0.0125104673	-0.017906212	-0.0227826317	0.021502453799999998	0.0990428832	0.033248042400000004	-0.062231894800000014	-0.08702428640000001	0.1762485014	-0.0159650093	-0.02804904	0.0363621546	0.038684091600000005	0.014550066499999997	-0.1553237522	-0.0064112304000000005	-0.0782266221	-0.021369689	-0.0320668379	0.0522197167	0.067384359	0.20305685140000002	-0.0765481601	0.0837285349	0.139774385	0.0656528063	-0.0098761429	0.0809921813	0.0314959442	-0.0421222842	-0.079003771	0.0391048085	0.0210067273	0.0569112225	-0.014333998	0.0647864713	0.011223356200000001	-0.0044233083000000005	0.0056822414	0.0230539568	-0.0576684053	-0.012028258	-0.026086373399999998	0.0005406209	-0.1248915925	-0.0720470258	0.0560192864	-0.031516750499999996	0.16784654149999995	0.1055480359	0.0335192084	0.0089995504	-0.0342806582	-0.0395046723	-0.08864964730000001	-0.1164937626	-0.0271687321	0.0200924011	0.010818690700000001	-0.0613922374	0.2283765545	-0.0711380809	0.1220526877	0.0188432052	-0.1003570026	0.0072567915	-0.0073203514	0.0316358061	-0.0294003618	-0.0346338091	0.0625583052	-0.0034237915000000004	0.0553791392	0.0298646979	-0.015395076	0.041891512400000004	0.120326335	0.1161887065	0.1093977275	-0.00442419	0.01285331	0.00016520757795610006	1.95734571561e-05	0.0401527	-0.014714399999999997	0.00161223931729	0.00021651356735999987	0.022174400000000004	0.012797960000000004	0.0004917040153600002	0.0001637877801616001	-0.000130172	-0.0005023670000000001	2.5237260268900015e-07	1.6944749584000004e-08	-0.000243169	0.0	0.0	5.9131162561e-08	0.0	8.856839999999997e-05	0.0	7.844361478559995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35130.56640625	-62.703125	3931.681884765625	1234156696.023941	24088.482421875	-26.892578125	723.2107582092285	580254985.3889809	19784.201171875	6.88671875	391414616.0092201	47.42689514160156	1.121039	18.183065	0.03671481	0.0160410825	-0.0451139095	-0.0276374015	-0.0894660437	0.028685796	-0.0639101243	0.11648658349999999	0.10780643460000001	-0.019824359399999998	-0.036670073	0.10383562390000001	0.0125748106	0.0065499611	0.0397917081	-0.0313233988	0.07969523419999999	0.0267879098	0.11734301359999999	0.0646420146	0.0347066718	0.0359158685	0.0253178464	-0.08894967990000001	-0.0044792446000000005	0.0042420128	-0.0527954054	-0.18679073359999998	-0.0314096725	-0.051395674599999996	0.11130701529999999	0.11418211589999999	0.0166022195	-0.0192387313	0.08837464769999999	-0.046808504199999997	-0.0456818813	-0.2217671619	-0.0954007899	0.0097157231	-0.0461843172	-0.0208065285	-0.0694750721	-0.0558111838	-0.09271001220000001	0.0348808387	-0.0867760805	-0.10797257560000001	-0.1070180268	0.0337450943	0.0362666958	0.0862129929	0.0291547366	-0.0128004281	0.062197244699999994	0.024540276200000002	-0.07552978769999999	-0.0195009394	0.11652368169999999	-0.0010513511	-0.0444695038	-0.017848839	-0.034046486	-0.0845448828	-0.0685546543	-0.08681013230000001	-0.044950425499999995	0.1726138447	-0.1526058664	-0.062300502199999996	-0.048142123200000005	-0.0767668918	-0.058307559	0.06771082269999999	-0.0647193172	0.1260660972	-0.17162546120000002	-0.0061826811	-0.12161362939999999	0.1198669825	0.1143757435	0.10540925529999999	-0.0103572	-0.005933010000000001	3.5200607660100015e-05	0.00010727159184	0.0401508	-1.8999999999991246e-06	0.0016120867406400003	3.609999999996674e-12	0.0251671	0.002992699999999994	0.0006333829224099999	8.956253289999962e-06	0.000425572	0.0005557439999999999	3.0885139353599995e-07	1.8111152718399998e-07	-0.000243169	0.0	0.0	5.9131162561e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35254.12890625	123.5625	15267.69140625	1242853604.9384918	24084.923828125	-3.55859375	12.663589477539062	580083555.8065834	19807.8671875	23.666015625	392351602.5176392	560.0802955627441	0.914798	14.837878	0.0617001	-0.0088223253	-0.0573281437	-0.0050198508000000005	-0.1036064949	0.0266479287	-0.060778840199999996	0.0004907819	0.11581062199999999	0.0118627998	0.0714718862	0.1648513399	0.027203709399999998	0.1915051064	-0.0247121986	0.041007315	0.0027994103	0.1421990166	0.05736189980000001	0.15560971710000002	-0.0081510304	-0.045110259900000005	-0.0360603707	-0.11907478380000001	-0.0094941513	0.0394041148	-0.0804810154	0.008488674	0.0172673806	-0.0173656128	-0.0179796786	-0.0736798911	-0.021807066200000003	0.048661329	0.0664870537	-0.04657273309999999	0.0173853689	0.0218295736	-0.01120175	-0.015068228400000001	-0.0366119455	-0.0126535726	-0.102536852	-0.0137665091	-0.11194411380000001	0.0332347137	-0.0681690076	0.0137775317	-0.058385958499999994	0.0521398747	0.12861055400000002	0.05045299599999999	0.1355500351	-0.017810806000000002	0.09063334029999999	-0.1067319825	0.08593458650000001	0.0371047898	0.1876616684	0.0741573351	-0.0403151145	-0.119164122	0.0003765503	-0.0299485371	-0.024478421400000002	-0.048124952199999994	-0.13669632539999998	0.0299206087	0.022602532400000003	0.036852641	-0.0070766165000000015	0.0249615491	0.0304235544	-0.0807584586	-0.0688532678	0.0308205899	0.0574331307	0.0880207249	-0.021074983199999998	0.11934271980000001	0.112315068	0.1009072399	-0.00757695	0.002780250000000001	7.729790062500003e-06	5.74101713025e-05	-0.0165117	-0.05666250000000001	0.00027263623689	0.0032106389062500004	0.0251454	-2.1699999999996028e-05	0.0006322911411600001	4.708899999998278e-10	0.000470285	4.471299999999999e-05	1.999252368999999e-09	2.21167981225e-07	-0.000243169	0.0	0.0	5.9131162561e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35055.1796875	-198.94921875	39580.79164123535	1228865622.9229126	24078.646484375	-6.27734375	39.40504455566406	579781216.5195045	19781.84765625	-26.01953125	391321496.6950836	677.0160064697267	1.187956	19.268454	0.097263246	0.1030505433	0.041725990899999996	-0.0161859999	-0.1166722868	0.0494439983	-0.0609880604	-0.0819910004	-0.0072205568999999985	-0.0297538644	-0.0533635162	-0.028538719599999998	0.1177366075	-0.14223962210000002	0.1174341117	-0.12473592189999999	-0.006513495500000001	0.010639843500000001	-0.10819512880000001	0.1237964558	-0.0536594372	0.0359358133	0.0356389612	-0.006564092	0.07549124759999999	0.10449621390000001	-0.0631574313	-0.0574764575	-0.0456815963	0.1301732699	-0.0863326252	0.027099325299999998	-0.1095395682	0.1163717764	-0.1243763161	0.060290530700000004	-0.007193430600000002	-0.0411613522	0.046564071299999996	0.1150182047	0.0176465059	0.0360421036	-0.1402241457	-0.04058213	-0.1173664686	0.0157317094	-0.0501132571	0.08500560050000001	-0.011676868100000001	-0.0154470735	0.015082051200000004	0.0391485092	-0.0670417688	-0.0052594035	-0.1861955045	0.26475059300000003	0.020062537	0.0052358217	0.007420379499999998	0.0623867517	-0.0560019183	-0.0306355634	-0.0605264421	0.0810193303	0.0656285994	-0.0440768971	0.0098039798	0.0206883108	-0.0025966819	-0.043707577000000004	0.059618076900000004	-0.0781114964	0.20703449170000002	-0.06061082690000001	0.0923470092	0.010968031999999999	-0.0557336099	0.0147195359	0.0691281679	0.11875383099999999	0.1100111431	0.0959136145	-0.000678364	0.006898586	4.7590488799396e-05	4.60177716496e-07	0.0544571	0.0709688	0.00296557574041	0.00503657057344	0.0251786	3.319999999999712e-05	0.0006339618979599999	1.1022399999998086e-09	8.30318e-05	-0.0003872532	1.4996504091023994e-07	6.894279811239999e-09	-0.000243169	0.0	0.0	5.9131162561e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
