csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
34163.60546875	n/a	1167151938.6244051	n/a	21797.984375	n/a	n/a	475152122.81274414	21612.234375	n/a	n/a	467088674.6799317	n/a	n/a	n/a	-0.173665505	0.048089260599999996	-0.0688665162	0.1732919061	-0.018680301	0.0994703119	-0.0827864684	-0.0847555063	0.0928758551	-0.050142329299999996	1.78199e-05	-0.0245862768	0.0041255642	-0.0233159157	0.0183698636	-0.033391506	-0.0098771122	0.0446173347	-0.0265805057	0.0554399384	-0.0759809608	0.05766579400000001	-0.0007276958	0.0439010004	-0.0501162243	0.13793091970000002	-0.0271290526	0.0965419758	-0.0330461214	0.1179491067	-0.0761282235	0.0009426057	0.10334338119999999	-0.10572929119999999	0.08481635039999999	0.0576230849	-0.1115509359	0.0888067039	0.11914310800000001	-0.18606869010000002	-0.0329870933	0.0092223675	-0.0450201899	0.0556853051	0.1654146994	-0.018564791299999998	0.08831900449999999	-0.0786832027	-0.11928747390000001	0.0741205962	-0.009671115899999999	0.0429100813	-0.0576288258	0.0455707738	-0.0010152485	0.015522473500000003	-0.056309904699999996	0.0276077947	-0.045052408700000005	0.0347084167	-0.0355815521	0.0837793923	-0.021824597299999998	0.012597569	-0.0218108669	0.0784580975	-0.0350261324	0.1263147598	-0.09558525289999999	0.031062460899999998	-0.0054131961999999995	0.1578110597	-0.0333760085	-0.0030885484999999997	0.1212604115	-0.0653669504	-0.22593159559999998	5.08604e-05	0.0233944257	0.042415083	0.1217078847	0.1216831682	0.1216419777	0.007870149999999998	n/a	n/a	6.193926102249996e-05	0.00911191	n/a	n/a	8.302690384810003e-05	0.175059	n/a	n/a	0.030645653481000002	0.00309128	n/a	9.5560120384e-06	n/a	-0.000443497	n/a	1.9668958900899998e-07	n/a	0.00123402	n/a	n/a	1.5228053604e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33897.24609375	-266.359375	1149023292.7402494	70947.31665039062	21764.578125	-33.40625	1115.9775390625	473696860.9592285	21513.12890625	-99.10546875	9821.893936157228	462814715.3369293	1.228131	22.168428	0.08061444000000001	0.0131242024	-0.1306871065	0.013694098899999998	0.0244767931	-0.0727820872	-0.0408092178	0.0197177377	0.1424386667	0.1050755317	-0.0330505745	-0.023050633900000003	0.15722623	0.0499071612	-0.0491885103	0.07715214940000001	-0.0989061982	-0.0673891154	0.1007083251	0.1041097917	0.0030775393	-0.0488519424	0.1550101589	0.0206839587	0.0552826797	0.0464528216	-0.1701140072	-0.11876303460000001	0.1874446546	-0.031647731899999997	0.11999763460000001	0.0062511922	0.0156802292	-0.1442404622	-0.0868444534	0.0011239412	-0.11956242	0.1207263782	0.049378262	-0.00027584939999999997	0.0373178881	0.1261295367	-0.0441373608	0.10034622509999999	-0.029695274900000002	0.0461701571	0.0970672816	-0.0547567304	0.037114387400000004	-0.0643711386	0.0648265805	-0.0812541794	-0.06470953980000001	-0.0349971945	-0.0012865206	-0.2239117729	-0.0523348493	-0.0700280477	-0.09164181210000001	0.1211725509	0.0113928459	0.0232921214	0.1292415769	0.0404205717	0.1374796166	-0.0072962239	-0.137550582	0.0336324079	0.0066205889	-0.0334328667	0.1057366419	0.0867811331	0.1205762533	0.07990044240000001	0.140323607	0.0431575769	0.1911482241	-0.0065461892	0.07785875490000001	0.017467803100000002	0.1902312756	0.1216419777	0.12141962949999999	0.12104935019999999	0.0186354	0.010765250000000002	0.00011589060756250004	0.00034727813316	0.06422699999999999	0.055115089999999985	0.0030376731457080986	0.004125107529	0.179173	0.004114000000000007	1.6924996000000055e-05	0.032102963929	0.00300154	-8.974000000000005e-05	9.0092423716e-06	8.053267600000009e-09	-0.000566159	-0.00012266200000000005	3.20536013281e-07	1.5045966244000014e-08	0.00123402	0.0	0.0	1.5228053604e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34034.1640625	136.91796875	1158324323.4331665	18746.530166625977	21774.822265625	10.244140625	104.9424171447754	474142884.6995583	21554.611328125	41.482421875	1720.7913246154785	464601269.5065347	1.085402	19.592091	0.12456689999999998	0.0570182978	0.033440192	-0.09004138	-0.0094736355	-0.1571803577	-0.043270583700000004	0.0423260015	0.0526605512	0.0013484023000000002	-0.1583434745	0.06974880730000001	0.0125494134	0.051021768700000004	-0.027652691899999998	-0.009307584499999999	0.049020697800000006	0.0181563784	0.0837425598	0.0123447554	-0.0621524554	0.012353409099999999	0.0643184591	-0.018960586	0.0977690294	-0.028544589300000006	-0.0092487897	0.0180326959	0.0641636148	0.0693455955	-0.0210804493	0.06303748370000001	0.08651537109999999	-0.06777209320000001	-0.0630691045	-0.11818472949999999	-0.0334936192	-0.2536148293	-0.06114277980000001	-0.0739275355	0.037341566	-0.05446990610000002	0.0820799873	0.0108527154	0.0046547205	0.0049715747	0.1702851705	-0.0423982049	0.0313334907	0.0308569773	0.1105345599	0.0722329831	-0.0253310717	-0.1332593587	0.019241416	-0.043695894400000004	0.0359555163	0.0423341932	-0.0682883562	0.008580026999999999	0.0002719441	0.05949485190000001	0.0634221197	-0.023211164700000002	-0.0005695826	0.0329123921	-0.0620029987	-0.06827751509999999	0.0271363611	-0.0667922588	0.0616609524	0.0482234593	-0.0348541707	-0.0882819391	-0.0289857833	-0.2187830888	0.1741473834	0.0279298261	-0.1554556784	0.1738865839	0.0006675375	0.1215101995	0.120893123	0.1198669825	0.0245111	0.005875699999999998	3.452385048999997e-05	0.0006007940232099999	0.0694641	0.0052371000000000075	2.742721641000009e-05	0.004825261188810001	0.114295	-0.06487799999999999	0.004209154884	0.013063347025000002	0.00349318	0.0004916399999999998	1.22023065124e-05	2.417098895999998e-07	-0.0004888669999999999	7.729200000000007e-05	2.3899094368899987e-07	5.974053264000011e-09	0.00163661	0.00040259	1.6207870809999995e-07	2.6784922921e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34147.546875	113.3828125	1166054957.5803225	12855.662170410156	21774.79296875	-0.029296875	0.000858306884765625	474141608.8319245	21576.796875	22.185546875	492.1984901428223	465558163.38500977	1.155369	20.855026	0.12565929999999995	-0.1818758415	0.0354083905	-0.060677650599999994	0.1835918361	-0.0795430475	-0.041952069800000005	-0.1466783206	-0.0424541387	-0.0850887622	-0.009100093299999999	0.08554316470000001	0.0097995913	0.0010044311	-0.043700606100000004	-0.0597177651	0.035855682400000005	-0.0416931128	0.13297731869999999	0.0583050799	-0.1914028419	0.1397188153	0.1058349403	-0.0158641609	0.1701626795	0.048027743600000006	0.038978697400000005	0.10977460730000001	-0.221710716	0.045584999	0.15885179300000002	0.053625920599999995	-0.043104196100000006	0.0682083887	-0.0540372626	-0.0462901326	0.0218480215	0.0542042474	0.1318296474	0.0497908582	-0.1875803945	-0.0187316944	0.0036271031	-0.051341883399999996	0.0318061577	0.1762034347	0.048982529299999994	-0.0739238388	-0.1550410046	-0.001090622	-0.0527064973	0.069681592	-0.0226188862	-0.051668459900000005	0.0492258323	0.0743040875	0.133050549	0.0315290265	-0.2361288241	0.0336001553	-0.0397682536	0.13397696609999998	0.1410627595	-0.06148137400000001	-0.14682625259999998	0.1117515645	0.1510569241	-0.0428395614	0.1230203233	0.13047249390000001	-0.0459270612	0.0014554209	0.10888612210000001	0.077744272	-0.0006307832	0.0840903227	-0.0231332509	-0.0023462163	-0.0900950174	-0.0053161822	0.0157650318	0.1213126213	0.12010478890000001	0.1181006348	0.019774400000000004	-0.004736699999999993	2.2436326889999932e-05	0.00039102689536000016	0.07869149999999997	0.009227399999999969	8.514491075999941e-05	0.0061923521722499954	0.16215099999999996	0.04785599999999995	0.002290196735999996	0.026292946800999983	0.00247788	-0.0010152999999999998	6.1398892944e-06	1.0308340899999997e-06	-0.000589881	-0.00010101400000000009	3.47959594161e-07	1.0203828196000014e-08	0.00147614	-0.00016047	2.5750620900000003e-08	2.1789892996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33926.74609375	-220.80078125	1151024100.5097811	48752.98500061035	21749.658203125	-25.134765625	631.7564430236816	473047631.9527626	21517.72265625	-59.07421875	3489.763320922852	463012388.31129456	1.237233	22.332718	0.0803095	0.0011878092999999998	-0.1494733323	0.0167139244	0.0410060591	0.0120156369	0.0226696891	-0.1358352954	0.1816990322	0.0007826847999999999	0.005782789	0.0259965246	0.09690456039999999	-0.0048465011	0.0208825115	-0.0139056714	-0.0719820322	-0.0740412495	-0.0495598163	0.0083380051	-0.0278759285	-0.0810322421	-0.0969787367	-0.1407573123	0.09768054220000001	-0.13157670429999999	0.0491821696	-0.0902204234	-0.0035882608	0.0182378445	0.0168678975	-0.0377728327	-0.0041766027	-0.12619332800000002	-0.1004018864	0.07012518969999999	-0.0166819614	0.0884699072	0.06313158599999999	0.021952222799999997	0.030786480800000002	0.1484727731	-0.0377071997	0.05028426	-0.0346550576	0.0617921225	0.0157325951	-0.0318317562	-0.1545358104	0.0155851426	0.0626845964	-0.0183234098	-0.081446451	0.0251673342	-0.0938634033	-0.0659531543	-0.0198208326	-0.0924825465	0.0269123059	0.053054688200000005	0.0659191278	-0.14173382939999998	0.0186337284	-0.1172424407	-0.1214664793	-0.15280882269999999	-0.0532334646	-0.0125770243	0.0420239659	0.0411654019	-0.0118900995	-0.0285103109	-0.0392988028	0.0592777061	0.08490637529999999	0.0329320792	0.0296574602	-0.0291542808	-0.0652042116	-0.054681764199999996	-0.0560350866	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.027520099999999995	0.007745699999999991	5.9995868489999864e-05	0.0007573559040099997	0.0353164	-0.04337509999999997	0.0018813993000099973	0.0012472481089600002	0.163645	0.0014940000000000508	2.2320360000001517e-06	0.026779686025000003	0.00264914	0.0001712599999999999	7.0179427396e-06	2.9329987599999965e-08	-0.000244647	0.00034523400000000004	5.985215460900001e-08	1.1918651475599999e-07	0.00143874	-3.739999999999993e-05	1.3987599999999949e-09	2.0699727876e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34052.4453125	125.69921875	1159569031.7608032	15800.293594360352	21750.205078125	0.546875	0.299072265625	473071420.94049454	21582.251953125	64.529296875	4164.030155181885	465793599.3681679	1.17373	21.186459	0.21175275	0.0742305792	0.060571513499999986	-0.10803293230000001	-0.0637248616	-0.0590259688	-0.0609500367	0.0075179821	-0.071385556	0.0833541547	-0.0925941814	0.0950292794	0.022078936400000002	0.0242789733	0.0682125096	0.064379495	0.0737895615	-0.0835550969	-0.06880297219999999	-0.099462701	0.023486065	0.0806073519	0.037334505	-0.0495180572	-0.19063301440000002	0.0164652459	0.0306556279	0.0232608049	0.0133232122	0.12150253189999999	-0.1199644984	-0.11596397189999999	-0.0385335087	-0.1510088985	-0.10334006550000001	0.0060845609	-0.018676103500000003	0.0215240121	0.0447107701	-0.034164090099999996	0.05128927269999999	-0.0795953213	0.1030274956	0.0259484193	0.0751570609	-0.06715967980000001	0.053836451699999996	-0.0369909676	0.029633463199999998	-0.1170336236	0.0293731435	0.0557581674	-0.07436770059999999	-0.10825774369999999	0.0537578375	0.0803463011	-0.09772463699999999	-0.04700120309999999	0.0353105467	-0.0518655533	-0.1098683449	0.0611095492	-0.0934952748	0.1042454026	0.0794737749	-0.1183156966	0.0457774632	-0.0806212949	-0.04625080610000002	0.00021375830000000008	-0.0758898991	-0.17392503420000002	-0.0958587102	-0.0681167142	0.1048102883	0.022138766	0.0985220081	0.0034883853	-0.042051323499999994	-0.0172045799	-0.0696682207	0.1207205288	0.11775003070000001	0.11285322490000001	0.011490299999999998	-0.016029799999999997	0.0002569544880399999	0.00013202699408999995	0.0714334	0.036117	0.0013044376889999995	0.005102730635559999	0.089122	-0.074523	0.005553677529000001	0.007942730884000002	0.00315295	0.0005038099999999999	9.941093702499997e-06	2.538245160999999e-07	-0.0006466180000000001	-0.000401971	4.181148379240001e-07	1.6158068484100005e-07	0.000642862	-0.0007958780000000001	6.33421790884e-07	4.13271551044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34077.78125	25.3359375	1161295174.9228516	641.9097290039062	21742.591796875	-7.61328125	57.96205139160156	472740298.045536	21574.861328125	-7.390625	54.621337890625	465474641.3278237	1.098714	19.832384	0.128032	-0.1341909547	0.0215848311	0.0181020095	0.0803956978	0.0586114194	-0.0307425946	-0.1136283799	-0.0893367416	0.0702982664	0.0307659106	0.024922016	0.014098702099999999	0.0106955492	0.0050924372	0.1688464495	0.0274738836	0.1125732656	0.0408994835	0.0183859533	-0.11448812289999999	0.0557021208	0.09299837	0.044240714199999996	-0.0222932693	0.0811408275	-0.0623411408	-0.026325826	0.0044455711	-0.11290868679999999	-0.0456827738	0.07783774360000001	0.0510369274	-0.0858606524	0.029575041200000006	0.0345356281	0.026079809199999998	-0.11326441470000001	-0.10791776019999999	-0.0781922047	-0.1279835072	0.0093179984	-0.044248955599999994	-0.0145163883	0.1474217693	0.0601318694	-0.0712656124	-0.04373538	-0.0770158319	-0.14676731640000001	-0.027013421200000002	0.001766161	0.0227143753	-0.042572493600000004	0.1149848444	0.0327843714	-0.0297443305	0.0742862822	0.021348488399999997	0.0729999836	0.0162753606	0.1939611666	-0.0143787231	0.0434571734	0.042492353600000005	0.10722669230000001	-0.1331603492	0.086532187	-0.0060854387	-0.0174403967	0.10499232210000001	0.0596957524	-0.0547813333	0.0054681007999999994	0.0351002567	-0.1439459451	-0.0134331625	0.0123436175	-0.035176948300000004	-0.0167042655	-0.1973693564	0.120326335	0.1161887065	0.1093977275	0.014111000000000004	0.002620700000000004	6.868068490000019e-06	0.00019912032100000005	0.121609	0.050175599999999994	0.00251759083536	0.014788748881000001	0.104976	0.01585399999999999	0.00025134931599999976	0.011019960576	0.00228725	-0.0008657000000000001	5.231512562499999e-06	7.494364900000002e-07	-0.0006466180000000001	0.0	4.181148379240001e-07	0.0	0.000964796	0.0003219340000000001	1.0364150035600004e-07	9.30831321616e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33926.11328125	-151.66796875	1150981162.3722074	23003.172744750977	21741.056640625	-1.53515625	2.3567047119140625	472673543.85086435	21544.302734375	-30.55859375	933.8276519775392	464156980.31039816	1.191185	21.501522	0.10635715	0.0199427057	-0.13247496460000002	0.0366811605	-0.0336208824	0.0102339222	0.006778351899999999	-0.0880986219	0.1414505624	0.0291493179	0.0596079554	0.0777177209	0.0944545545	-0.06939054160000001	-0.0131358247	0.0148008583	0.20222305280000002	-0.1254211674	-0.0027462785999999998	-0.0396950539	0.1674678676	0.09357370599999999	-0.0775405312	-0.16345825960000002	0.0401889286	0.052801100999999996	-0.037383958700000004	-0.010637553899999999	-0.05749236820000001	-0.032535203799999995	-0.1173972831	0.0427644321	-0.0570101321	-0.0950706383	-0.0531117442	-0.011195944499999999	0.0181978574	-0.0147168998	-0.1643552355	0.046489792099999996	0.0472130977	0.1455645482	-0.053037049	0.0702588279	0.0427207198	-0.024690077400000003	0.0197025286	-0.026642875	-0.1036283653	-0.0166791188	-0.0133908072	0.0528997141	-0.0608870354	0.0316616155	-0.0371808835	-0.0643464826	-0.1793227925	0.0938691117	-0.1090446833	-0.1185456557	-0.2023186665	-0.1275500639	-0.07686762230000001	0.026685201600000003	-0.16009516	0.0278516675	-0.044352027800000006	0.07803873389999999	0.035362800000000014	-0.0731742425	-0.056101009699999996	-0.0530546938	-0.1768310019	0.017821754199999998	0.11962301880000001	-0.11276771279999999	0.0659361255	-0.0360186799	0.0935102676	0.0781622388	-0.0019856488	0.1198669825	0.1143757435	0.10540925529999999	0.018281	0.004169999999999997	1.7388899999999972e-05	0.000334194961	0.0304236	-0.09118539999999999	0.008314777173159999	0.0009255954369600001	0.107	0.002023999999999998	4.096575999999992e-06	0.011449	0.00245478	0.00016753000000000037	6.025944848400001e-06	2.8066300900000125e-08	-0.0006466180000000001	0.0	4.181148379240001e-07	0.0	0.000976821	1.2025000000000035e-05	1.4460062500000084e-10	9.541792660410005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34023.5390625	97.42578125	1157601210.3374634	9491.782852172852	21735.875	-5.181640625	26.84939956665039	472448262.015625	21577.96484375	33.662109375	1133.1376075744631	465608566.79811096	1.0472340000000002	18.903141	0.07387304999999998	0.0603532433	0.0350044998	-0.05763785160000001	-0.0537947009	0.0642774817	0.0329046296	-0.022084590299999998	-0.0442116739	0.059839699800000014	-0.0022385873000000003	-0.0438498014	0.043829069299999995	-0.0433325439	0.1347488435	-0.1124612934	0.160982804	-0.0298655529	-0.0013674257	-0.0352525319	-0.09987829890000001	-0.1306127309	-0.0214439757	-0.09756167130000001	-0.050238806	-0.023559612599999998	-0.0010605936999999999	-0.06230819150000001	0.0062500699	-0.0506225737	0.0169570842	0.0253971346	0.0839000025	0.0695936485	-0.015535839899999999	-0.1135078872	-0.0956556397	0.0376367514	-0.1786127496	0.1771944517	0.052582980099999996	-0.0350320757	0.0639178825	0.0054575247	0.0921560682	-0.0559335692	-0.0729538542	0.0444277466	-0.0279595196	-0.0573823496	0.0337770094	-0.0766480435	-0.09201953539999999	0.0311264815	-0.0919383316	0.1503536802	-0.0478782371	0.1140977539	-0.0490157672	-0.0118098549	0.0585510276	-0.0627779108	0.0599429959	0.009788575	-0.0434544861	-0.11410406769999999	-0.0356127986	0.132139601	-0.0405848556	0.0518031339	-0.006198215500000001	0.1256968645	0.0429903788	-0.0871758167	0.0322675256	-0.10996862880000001	-0.0831106184	0.08806177539999999	0.1371805505	0.1243388362	0.11427896400000001	0.11934271980000001	0.112315068	0.1009072399	0.0107835	-0.007497499999999998	5.6212506249999986e-05	0.00011628387225000001	0.0396752	0.009251599999999995	8.559210255999991e-05	0.0015741214950399994	0.055449	-0.051551	0.002657505601	0.003074591601	0.00248933	3.4549999999999945e-05	6.1967638489e-06	1.1937024999999964e-09	-0.0006466180000000001	0.0	4.181148379240001e-07	0.0	0.00105373	7.690899999999979e-05	5.914994280999968e-09	1.1103469128999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33962.921875	-60.6171875	1153480062.2873535	3674.4434204101562	21710.662109375	-25.212890625	635.6898536682129	471352849.22745126	21590.765625	12.80078125	163.86000061035156	466161160.2736816	1.000398	18.057718	0.1442267	0.0336112634	-0.015514218100000001	-0.1239358539	-0.0806378134	0.109286485	-0.08556143349999999	-0.031120123700000002	-0.1152979302	0.09529105660000001	-0.00045671970000000004	0.2051514579	-0.0042593556	0.0136025273	0.0340005004	-0.042475075	-0.1021930407	0.029670119100000007	0.0168930946	-0.1198610288	-0.0058403069999999994	-0.0469713746	-0.057482877	-0.0563275966	0.132043704	-0.0079550504	0.0300351522	-0.006176845699999999	0.10971692699999999	-0.08361911	0.0229878354	-0.054155262	0.06885264440000001	-0.0002318432	-0.048232002	-0.1310306809	-0.0017025301	0.094208925	-0.11468411070000001	-0.0194625843	0.023757493199999997	-0.0092826522	0.1469959972	-0.0238055835	0.062167302599999995	-0.1097929912	-0.1135808267	-0.0678759877	0.0068547154	-0.1509123221	-0.0476493109	0.1470495638	-0.044138997400000005	-0.0471622261	-0.028700856099999998	-0.0136310245	0.08620769460000001	-0.09065377960000001	0.0364535463	-0.1331946902	0.0720758409	-0.0594812933	0.0460042515	-0.1046166023	-0.0663107864	-0.0188091173	-0.0603649096	0.0552205363	-0.0462233869	-0.0227951389	0.1081548282	0.0083490404	0.0329181465	-0.0977561455	0.1647781882	0.031942065	-0.0417979753	0.0635190432	0.0152144868	0.0070193930000000005	0.0652016799	0.11875383099999999	0.1100111431	0.0959136145	0.01347	0.0026865	7.217282249999997e-06	0.0001814409	0.08361030000000001	0.04393510000000002	0.001930293012010001	0.006990682266090002	0.0934708	0.038021800000000015	0.0014456572752400006	0.008736790452640001	0.00180023	-0.0006891	3.240828052900001e-06	4.7485881e-07	-0.0008708439999999997	-0.00022422599999999965	7.583692723359995e-07	5.027729907599986e-08	0.00133207	0.0002783400000000002	7.747315560000009e-08	1.7744104849000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
