onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0354	6	active_change	correct	1.264100000000001	right
20.0518	6	active_change	correct	1.019400000000001	right
26.06	6	active_nochange	correct	0.7260000000000026	left
36.0764	6	passive	miss	n/a	right
42.0845	6	active_change	correct	1.4099000000000004	right
52.101	6	active_nochange	correct	1.2321000000000026	left
60.1174	6	active_change	correct	1.2724999999999937	right
66.1256	6	active_nochange	correct	1.3470999999999975	left
72.1338	6	active_change	correct	1.7057000000000073	right
78.1419	6	active_change	correct	1.3533999999999935	right
86.1584	6	active_nochange	incorrect	1.448599999999999	right
92.1666	6	active_nochange	correct	1.6381999999999977	left
100.183	6	active_nochange	correct	2.0154999999999887	left
106.1912	6	passive	miss	n/a	right
112.1994	6	active_change	correct	1.203800000000001	right
118.2076	6	active_nochange	correct	1.8673000000000002	left
126.22399999999999	6	passive	miss	n/a	left
134.2405	6	active_nochange	correct	1.2009999999999934	left
140.2487	6	active_nochange	correct	1.4615999999999758	left
150.2651	6	active_nochange	correct	1.2908000000000186	left
156.2732	6	passive	miss	n/a	right
162.2814	6	passive	miss	n/a	right
172.2978	6	active_change	incorrect	1.4994000000000085	left
180.3143	6	active_change	incorrect	1.3196999999999832	left
188.3307	6	active_nochange	incorrect	1.5229999999999961	right
194.3389	6	active_change	incorrect	1.542599999999993	left
204.3553	6	passive	miss	n/a	left
210.3635	6	active_nochange	correct	1.4425000000000239	left
216.3717	6	active_change	incorrect	1.5020999999999844	left
222.3798	6	active_change	incorrect	1.555800000000005	left
228.388	6	active_nochange	correct	1.3893999999999949	left
238.4044	6	active_change	incorrect	1.4676999999999794	left
244.4126	6	active_change	incorrect	1.5593000000000075	left
252.4291	6	active_change	correct	1.4184999999999945	right
258.4372	6	active_change	incorrect	1.3301999999999907	left
264.4454	6	active_nochange	correct	1.5118999999999687	left
272.4619	6	passive	miss	n/a	right
280.4783	6	passive	miss	n/a	left
296.4946	6	active_nochange	correct	1.3215999999999894	left
302.5027	6	active_nochange	correct	1.4572999999999752	left
