onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0392	6	active_change	correct	2.6133000000000006	right
20.0555	6	active_change	incorrect	2.407600000000002	left
26.0637	6	active_nochange	correct	1.272199999999998	left
36.0801	6	passive	miss	n/a	right
42.0883	6	active_change	correct	1.3961000000000041	right
52.1047	6	active_nochange	correct	2.1133999999999986	left
60.1211	6	active_change	incorrect	2.0837000000000074	left
66.1293	6	active_nochange	correct	1.5592999999999932	left
72.1375	6	active_change	correct	1.1358999999999924	right
78.1456	6	active_change	correct	1.3516000000000048	right
86.1621	6	active_nochange	correct	1.7509000000000015	left
92.1703	6	active_nochange	incorrect	1.413499999999999	right
100.1867	6	active_nochange	correct	2.0518	left
106.1949	6	passive	miss	n/a	right
112.2031	6	active_change	correct	1.2680999999999898	right
118.2113	6	active_nochange	correct	1.4746000000000095	left
126.2277	6	passive	miss	n/a	left
134.2442	6	active_nochange	incorrect	1.505200000000002	right
140.2523	6	active_nochange	correct	1.3370000000000175	left
150.2687	6	active_nochange	incorrect	2.0331999999999937	right
156.2769	6	passive	miss	n/a	right
162.2851	6	passive	miss	n/a	right
172.3015	6	active_change	correct	1.1217000000000041	right
180.3179	6	active_change	correct	1.5460999999999956	right
188.3344	6	active_nochange	incorrect	1.6363000000000056	right
194.3426	6	active_change	incorrect	1.5919000000000096	left
204.359	6	passive	miss	n/a	left
210.3672	6	active_nochange	correct	1.8447000000000173	left
216.3753	6	active_change	correct	2.4653999999999883	right
222.3835	6	active_change	correct	1.3380999999999972	right
228.3917	6	active_nochange	correct	1.3877000000000237	left
238.4081	6	active_change	incorrect	2.002900000000011	left
244.4163	6	active_change	correct	1.3415999999999997	right
252.4327	6	active_change	incorrect	1.7758999999999787	left
258.4409	6	active_change	correct	1.6695000000000277	right
264.4491	6	active_nochange	incorrect	1.4481000000000108	right
272.4655	6	passive	miss	n/a	right
280.482	6	passive	miss	n/a	left
296.4982	6	active_nochange	incorrect	1.1859999999999786	right
302.5064	6	active_nochange	correct	1.4086000000000354	left
