csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
35554.4609375	n/a	n/a	1264119692.5562134	23142.3046875	n/a	535566266.2490845	n/a	22729.841796875	n/a	516645708.1109657	n/a	n/a	n/a	n/a	-0.12247217949999999	-0.10728676529999999	0.0237940184	-0.056377491900000014	0.010625457	-0.0288101048	0.0620782996	-0.1412528949	0.11739127419999999	-0.0548106698	0.0916115905	-0.0176010296	0.011895399499999999	-0.10424234689999999	0.0223489357	-0.12066081699999999	0.1351882755	-0.012705453	0.2118193602	-0.051278060300000004	0.17895220109999999	-0.013542788	0.0372896852	-0.0316604713	0.0334750865	-0.0740796643	0.10379790130000001	-0.0658607479	0.1329189522	-0.01982108	0.0058709708	0.0022085989000000003	-0.0681002842	0.043207620999999995	0.0447081111	-0.09898867630000001	0.08289752759999999	0.11073142960000001	-0.1055102411	-0.0898370179	-0.1245683726	0.1510510032	0.0354728265	-0.1216211105	-0.0839486156	0.0013743795000000002	-0.0136293849	0.0027077801	-0.1266732945	0.0373670388	-0.20877836019999998	-0.0011649712	0.0204846219	-0.060924083899999995	0.1380487923	-0.1453217361	0.0219890001	-0.0354619875	0.0189882376	-0.0181243649	0.10418071050000001	-0.082109904	0.0688083281	-0.1326472295	0.0501635697	-0.2447618016	0.1263493651	-0.0864232184	0.062526832	-0.0112864331	0.0471050742	-0.1021896947	0.07299139269999999	-0.07065267019999999	0.0218538256	-0.1016917234	0.0940228285	-0.028057127799999998	-0.1245890164	0.0715246332	-0.028505672599999997	-0.0506902282	0.10158965710000001	0.0347361842	-0.1032294637	0.1386926912	0.0195219071	0.0267608156	-0.021244551	0.1217078847	0.1216831682	0.1216419777	0.0113736	n/a	n/a	0.00012935877696000002	0.0566436	n/a	n/a	0.00320849742096	-0.00615801	n/a	n/a	3.79210871601e-05	-0.000191994	n/a	n/a	3.686169603600001e-08	0.000449522	n/a	n/a	2.02070028484e-07	0.000105786	n/a	1.1190677796000002e-08	n/a	0.0	0.0	0.0
35602.37109375	47.91015625	2295.383071899414	1267528827.4970856	23147.552734375	5.248046875	535809197.59067154	27.541996002197266	22761.83203125	31.990234375	518100997.4188385	1023.3750953674316	1.081192	14.315127	0.06483457999999999	-0.0978895241	-0.0908927759	0.050715372	-0.0798532121	-0.0427284016	0.016617801499999998	0.0937161062	-0.1041310452	0.0203134185	-0.056969161799999994	-0.019617257	0.138752556	0.0396069612	0.0207433196	0.0117516752	0.0566826047	-0.0908657769	0.0872791772	0.0853239745	0.0623385949	-0.0202971961	-0.0312957251	-0.024452596899999998	0.0625712681	0.0888776472	0.0561497037	-0.0303916012	-0.025424799799999998	-0.0323014326	0.0455413629	-0.007715294799999999	-0.018650963700000002	0.1069820172	-0.0192155682	0.0152278407	-0.0989762633	0.011929418300000001	-0.0321352979	0.0368252416	-0.00029852540000000003	-0.04766501980000002	0.0690506451	-0.0997175077	-0.0935228541	-0.0640706099	-0.023649125899999998	-0.0402075269	0.08492231830000001	-0.1674006903	0.16940688899999998	-0.1940157321	0.040104081	-0.0161086281	-0.0927497933	0.1105484941	0.014332821899999999	-0.0918344626	-0.0778164956	0.0601338289	0.0691901237	-0.0226832142	0.0440371841	-0.0109591803	0.0971412893	-0.0696229682	-0.0308200304	0.0860278114	0.055697452300000005	-0.0429459205	-0.0643099603	-0.060009362699999985	0.1040569361	0.025978920899999997	0.0175178399	0.0086629358	0.0164929241	-0.0761072892	-0.013372606799999999	-0.0711351581	-0.1579705546	-0.08979333449999999	-0.0478977069	0.0267136233	0.0096917465	0.045722941399999995	-0.0354364818	-0.0581835031	-0.0401051286	0.016754568	0.1216419777	0.12141962949999999	0.12104935019999999	0.0110613	-0.00031230000000000147	9.753129000000092e-08	0.00012235235768999998	0.05466080000000001	-0.001982799999999993	3.931495839999972e-06	0.002987803056640001	-0.014459	-0.00830099	6.890643498009999e-05	0.000209062681	0.00042641	0.000618404	3.82423507216e-07	1.818254881e-07	6.351720000000001e-05	-0.0003860048	1.4899970562303994e-07	4.0344346958400015e-09	0.000186147	8.0361e-05	3.4650705609e-08	6.457890321e-09	0.0	0.0	0.0
35907.48046875	305.109375	93091.73071289062	1289347153.6136627	23190.693359375	43.140625	537808258.4885597	1861.113525390625	22790.3203125	28.48828125	519398699.9463501	811.5821685791016	1.265211	16.751556	0.05915836	0.1278228626	-0.15593752619999998	0.0760298834	-0.0742070639	-0.2137378386	0.0428206155	0.033361589500000004	-0.0286754407	-0.0530307495	-0.0663517892	0.0732143131	0.0951964423	0.0971929986	-0.1209591217	0.022432235099999996	0.0519960356	0.0152998756	0.0233649775	0.12099275289999999	-0.034292762000000004	-0.1173339378	0.05539403230000002	-0.015241783100000001	-0.19432080699999998	0.0064987375	-0.0228214066	0.039395126600000004	0.0443367696	-0.1119631661	0.010513466	0.0080121063	0.0193644675	0.1300633042	-0.015604938	-0.1832902546	-0.0093215119	-0.1046418684	-0.0892181485	0.06949983230000001	-0.0851794817	0.0857601518	-0.012820341499999999	-0.1427534752	0.1095378551	-0.1822933309	-0.0336770237	-0.0964855903	0.061323586799999996	0.1946537706	0.1677205362	0.0006112946	0.22219374949999998	-0.037469172	-0.0056547859	0.08452371630000001	0.042068937599999995	-0.0565333189	-0.0855231765	-0.0239948687	0.0741004429	0.0924337199	0.0410447833	-0.0130463573	0.04840211	-0.0595698475	-0.0329671324	0.0005074208999999999	0.0938925822	0.0610109349	0.0291382723	-0.054535697	-0.1351398793	0.0085314733	-0.0602006678	0.0281328834	0.0521681543	-0.0380530664	-0.0390556886	0.0697008777	-0.021184959	-0.0179083663	-0.1658084775	0.0243797428	-0.04819991269999999	0.018087172	-0.1858524613	0.061593163099999994	0.1130066168	0.010509952900000001	0.1215101995	0.120893123	0.1198669825	0.00813032	-0.00293098	8.590643760399998e-06	6.61021033024e-05	0.0353793	-0.01928150000000001	0.00037177624225000026	0.0012516948684900002	-0.00769361	0.00676539	4.57705018521e-05	5.91916348321e-05	4.70711e-05	-0.0003793389	1.4389800105321e-07	2.2156884552099997e-09	0.000163523	0.0001000058	1.0001160033639996e-08	2.6739771528999998e-08	6.18819e-05	-0.0001242651	3.829369547609999e-09	1.5441815078009998e-08	0.0	0.0	0.0
35737.7890625	-169.69140625	28795.17335510254	1277189567.0757446	23177.494140625	-13.19921875	537196234.6387062	174.21937561035156	22728.03125	-62.2890625	516563404.50097656	3879.927307128906	1.211235	16.036904999999994	0.0509371781	0.1679171354	0.0194878893	0.1035014231	0.0946685177	-0.16823987070000002	-0.06676679860000001	-0.1224823339	0.0249493265	-0.2271222402	0.060363067	0.10372883449999999	0.0457453138	-0.014228873000000001	-0.09245121320000001	0.13624070359999998	-0.050065629800000004	-0.18840537510000002	-0.0879542934	-0.017894146200000002	-0.0046702613	0.0075857315	-0.0828522663	0.0386541853	0.1040627221	-0.15943886869999999	-0.0095592178	0.1229091692	0.1570417053	-0.057900278300000003	-0.0693024283	0.0799528677	0.040210200099999996	0.0944652117	0.08304974700000001	-0.0509541584	-0.10263510810000001	-0.0379235357	0.0333121454	0.15117409	0.0252405599	0.030793465699999998	-0.0380455321	-0.1276353367	0.16517010669999999	0.0206646596	0.0314534562	-0.12076145070000001	-0.1050656123	0.024340487400000003	0.0280626164	-0.0505174043	0.1689449678	0.070577213	0.1649640859	0.0232540607	0.1361589219	-0.08864444710000001	0.15551581539999998	9.51995e-05	-0.0097806065	0.1349566666	0.1891007391	0.0933022933	-0.0653843962	-0.12096996619999999	-0.0057299415	-0.0406268478	-0.0598301316	-0.0663891873	0.039401194300000005	0.1900552939	0.0271965158	0.0236079364	-0.1117010767	-0.11168353140000001	0.07502466	-0.025066539900000004	0.1128294144	0.0591769898	-0.0503139196	-0.12254394730000001	-0.0217398796	0.05665715480000001	-0.12224061539999999	-0.084599083	-0.1100196037	-0.0422552987	-0.08813798949999999	-0.08572248689999999	0.1213126213	0.12010478890000001	0.1181006348	0.0112858	0.0031554799999999987	9.957054030399993e-06	0.00012736928163999996	0.0692456	0.0338663	0.00114692627569	0.0047949531193599996	2.67231e-05	0.007720333100000001	5.9603543174955615e-05	7.141240736099999e-10	7.465e-05	2.7578899999999998e-05	7.605957252100001e-10	5.5726225e-09	0.000247293	8.376999999999999e-05	7.0174128999999985e-09	6.1153827849e-08	4.93295e-05	-1.25524e-05	2.4333995702499995e-09	1.5756274575999997e-10	0.0	0.0	0.0
35656.96484375	-80.82421875	6532.554336547852	1271419141.8684235	23115.951171875	-61.54296875	534347198.5805092	3787.537002563477	22695.75	-32.28125	515097068.0625	1042.0791015625	1.449919	19.197119	0.09652517050000001	0.12240028230000001	0.078024803	0.0760919385	0.17977647239999994	-0.0027348811	-0.047382265599999994	-0.17496750390000002	0.0043202908	-0.1153322356	0.0399565661	0.054304807000000004	0.0191155511	-0.0831616513	-0.09393849230000001	-0.1293397442	0.0112581733	0.016032268	0.108318249	0.0352358362	-0.0475876039	-0.0628237359	-0.1113759169	-0.11408003539999999	0.0319123427	-0.18562147469999998	-0.0582523869	-0.0478972493	0.0299238349	0.11843400800000001	-0.029036657599999998	0.0859192198	-0.0850746342	-0.1500148925	-0.07078173360000001	0.0660833071	0.0397514654	0.1007789559	0.0717294924	-0.08687629710000001	-0.0919744767	-0.051282189400000004	-0.0124784921	-0.0215370425	0.1305401032	0.1106260801	0.1377131731	-0.0626088801	0.0284979674	0.0792647248	-0.0133955651	0.0051295019	0.0093818597	0.043308248099999995	0.17839407899999998	-0.0035649305999999998	0.0503252307	0.0179957253	0.0447326919	0.1031943561	0.024575728199999997	0.1172100735	-0.1165175465	-0.0150640021	0.09329671769999999	0.0444750744	0.001502204	0.0285971431	0.10439699720000001	-0.1356538423	-0.050263817	0.1620216647	-0.032908646800000003	-0.0011263202	0.0806020277	-0.0342132234	0.0905167943	0.1324228892	0.09122062630000001	-0.0258413548	0.1174088869	0.1581266204	0.12034840029999999	0.032690766600000004	-0.0196224402	-0.1070730924	0.1342756939	0.1790432485	-0.0396481132	-0.0203823429	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00676776	-0.0045180399999999975	2.0412685441599984e-05	4.58025754176e-05	0.0250256	-0.04422000000000001	0.0019554084000000006	0.0006262806553599999	4.43786e-05	1.7655499999999994e-05	3.1171668024999986e-10	1.9694601379599995e-09	0.000554218	0.00047956800000000004	2.29985466624e-07	3.07157591524e-07	3.0125399999999995e-23	-0.000247293	6.1153827849e-08	9.075397251599996e-46	0.000277858	0.0002285285	7.720506816399997e-08	5.2225275312249985e-08	0.0	0.0	0.0
35412.84375	-244.12109375	59595.10841369629	1254069502.461914	23109.96875	-5.982421875	534070655.62597656	35.78937149047852	22655.02734375	-40.72265625	513250263.9460602	1658.334732055664	1.445182	19.134399	0.06659707890000001	-0.054845085099999996	0.0957102957	-0.0776875815	0.0676182711	0.029591353100000002	-0.0585630687	-0.1650060383	-0.1132365751	0.0062250601	0.0573415246	0.0213356268	0.0482678593	-0.0925837053	-0.0095275182	-0.1257718791	0.0025541332999999998	-0.0166015956	-0.0149192403	0.0486229166	0.1136065864	-0.13614409689999998	-0.0474360759	-0.029081811000000006	0.008730993900000001	0.0570577006	-0.0665895572	-0.1252169567	0.0831827778	-0.0232065669	0.1479608311	-0.10442770130000001	0.2001583916	-0.039553009900000005	-0.061514980999999996	0.0175412839	-0.0645129508	-0.08445158900000001	0.0069937029	-0.0261675671	0.0537708558	-0.0569725609	-0.1754242982	-0.0650776294	-0.07668833809999999	0.047506498499999994	0.0397124541	0.0971764326	-0.1576578264	0.1421813828	0.0067350807	-0.012379549299999999	-0.0243045384	0.0539922315	0.1692798755	0.0784572071	-0.057209299400000004	-0.035117269799999996	-0.008756851999999999	0.1111397667	0.026201590099999998	-0.012423131799999999	-0.0765827216	-0.0222330762	0.0194425132	-0.0595665857	0.0759512535	0.093253628	0.1710298139	-0.0545255803	-0.0194421773	-0.0666381165	0.0767690877	-0.0600729169	-0.0741034293	0.06717069690000001	0.015367591100000001	0.0909781235	-0.091315141	0.1435498681	-0.023169957400000003	0.0363752714	0.0646945329	-0.1300058614	-0.0378211928	-0.09158153529999999	-0.0647693128	-0.0823825814	-0.1008200392	0.0726262812	0.1207205288	0.11775003070000001	0.11285322490000001	4.731600000000001e-05	-0.006720444	4.5164367557135996e-05	2.2388038560000006e-09	0.0342727	0.009247099999999998	8.550885840999995e-05	0.0011746179652899998	0.011126700000000002	0.0110823214	0.00012281784761289795	0.00012380345289000005	-3.42657e-06	-0.0005576445699999999	3.1096746645048484e-07	1.17413819649e-11	-0.0	-3.0125399999999995e-23	9.075397251599996e-46	0.0	4.45583e-05	-0.0002332997	1.9854420988899997e-09	5.442875002009e-08	0.0	0.0	0.0
35334.91015625	-77.93359375	6073.645034790039	1248555875.7502596	23060.96484375	-49.00390625	531808099.5246735	2401.382827758789	22650.76953125	-4.2578125	513057360.35780334	18.12896728515625	1.2201229999999998	16.154579000000002	0.0893950902	-0.124981928	0.10820281890000001	-0.1016170098	0.028343911099999997	0.1717503176	-0.0345311319	-0.0837728292	-0.0412222085	0.04277150019999999	-0.0429433658	-0.1472495846	0.0335471496	0.08072828230000001	0.056303210199999995	-0.0626145326	-0.1000393557	0.0194445435	0.1058700502	0.0076584626	-0.0647039046	0.0017666254	-0.084546859	0.029314927799999998	0.0273425877	0.0536858355	0.11789107189999999	-0.0431569105	0.133039434	0.0360228031	-0.24150369730000001	0.1121904602	0.0657658279	0.0359166941	-0.021664044599999998	-0.016680352199999998	0.0841872758	-0.1532017003	0.0033360115000000004	-0.0137760429	-0.0478061179	0.046084157300000005	-0.2130203274	-0.0904029225	-0.09889782970000001	0.0984720946	0.0281498272	0.127205399	0.0180026231	-0.012067851200000002	0.1297151277	0.0060642854	-0.17639969789999999	0.0315337106	0.0864746613	-0.013646506899999999	0.0117898004	0.0063947454	-0.1814557587	-0.034694758	0.0610047349	-0.0847227592	-0.0630360211	0.10275524550000001	0.055098168200000006	0.0164842074	-0.052406035999999996	-0.047404063899999994	-0.0329959181	-0.0988281927	0.056167828899999994	-0.08448209400000001	-0.010685793899999999	0.10327023369999999	0.0348070401	-0.22742081050000001	0.011259632299999999	-0.018715136	0.09764438	0.058946092699999994	0.015163953899999999	0.0896969534	-0.1168139016	-0.0983943779	-0.0949168192	-0.010796209	0.0227258446	0.0819083878	0.0023237007	0.061300007300000015	0.120326335	0.1161887065	0.1093977275	0.00782906	0.007781744	6.0555539681536e-05	6.12941804836e-05	0.0716069	0.037334200000000005	0.0013938424896400006	0.00512754812761	1.82173e-05	-0.011108482700000002	0.0001233983878961993	3.3187001929e-10	0.0005686069999999999	0.0005720335699999999	3.272224052069448e-07	3.2331392044899986e-07	-0.0	0.0	0.0	0.0	0.000135938	9.137969999999999e-05	1.8479139844e-08	8.35024957209e-09	0.0	0.0	0.0
35457.51171875	122.6015625	15031.143127441406	1257235137.2852936	23117.333984375	56.369140625	534411130.5451394	3177.480014801025	22717.044921875	66.275390625	516064129.9824867	4392.427402496338	1.39155	18.424301	0.0972225006	-0.1176867805	-0.019248255	-0.0706176037	-0.0807077896	0.065456367	0.0211444606	0.10409313279999999	-0.0323342232	0.21077522510000002	-0.0147080822	0.0133764159	-0.1246789475	-0.036501527	0.0367163669	0.0708858279	-0.1019993561	-0.006123756700000001	0.0539900287	-0.0039783725	0.0839619209	-0.0704928109	-0.0514359179	0.050617154299999995	-0.0687837725	-0.0468348608	-0.0597683968	-0.07115771139999999	0.0598231849	0.0442528125	-0.0093486778	0.010359228199999999	-0.0166661538	-0.046028706100000004	-0.0007936375	-0.057718205999999994	-0.0023614485	-0.0833360693	0.059597265499999996	-0.0865045966	-0.05787438480000001	-0.0145473354	0.10001358390000001	-0.012331658799999999	-0.1247563797	-0.0131427496	-0.0329369341	0.09011363900000001	-0.1109969953	-0.054116081399999995	0.0158939504	-0.0901039387	-0.0676558894	-0.025037322400000003	-0.123958205	0.0011412835	-0.1890098536	0.0924189138	0.0034693053000000003	-0.0328457239	-0.11994847060000001	-0.0713184694	0.0208370963	0.1302547586	0.0301583983	-0.0059743823	-0.029224922099999998	0.0375649025	0.0904069426	0.0284994071	0.0402026015	0.0036119208	-0.0053512303	-0.0298687499	0.0243109629	-0.0128567378	0.0577623108	0.0309636308	-0.006426659499999999	-0.0004626594	0.0897061816	0.1029300465	-0.1307039996	-0.076249379	-0.0062645099	-0.0501297026	0.0485474516	-0.0131886078	0.0632786515	0.050624120300000006	0.1198669825	0.1143757435	0.10540925529999999	3.51467e-05	-0.007793913300000002	6.0745084527916895e-05	1.23529052089e-09	0.017319399999999995	-0.0542875	0.0029471326562500004	0.00029996161635999983	3.07546e-05	1.25373e-05	1.5718389128999996e-10	9.458454211600001e-10	0.00017805400000000005	-0.00039055299999999986	1.5253164580899994e-07	3.1703226916000006e-08	-0.0	0.0	0.0	0.0	0.000447956	0.000312018	2.00664577936e-07	9.7355232324e-08	0.0	0.0	0.0
35758.56640625	301.0546875	90633.92486572266	1278675071.430191	23140.330078125	22.99609375	535474876.12457657	528.8203277587892	22737.796875	20.751953125	517007406.72875977	430.64355850219727	1.320354	17.481651	0.02759580000000001	0.051172233899999996	-0.133831706	-0.0563431615	-0.1572001968	0.0002132436	0.0407931442	0.1566330477	0.0360308776	0.0636915073	0.1337089866	0.1044742902	0.0436403833	0.0198614004	-0.040423949	0.263493842	-0.0232053952	-0.0629360608	0.1053814282	0.105916175	-0.1735346453	-0.0020685503	0.13279643730000001	-0.027935115899999998	-0.0205379175	0.0062672265000000005	-0.0348437014	0.0844463212	0.0926174977	0.0569776757	0.0683383855	-0.050702858499999996	0.064459657	-0.1901099674	0.0465387445	-0.0641435097	0.0236584598	-0.0639579272	-0.10275685779999999	0.0521226865	0.12238151929999999	0.0480964425	0.0074794877000000015	0.1327791733	0.0189271864	-0.17284943390000002	-0.087912481	0.0359779726	0.2123757747	0.0686693741	-0.2157215678	-0.0224407987	0.0030969017	-0.0250299927	-0.12450121130000001	-0.021284774	-0.1091741231	-0.1500961769	0.1237897114	-0.045558751200000004	-0.0666743753	0.0573347696	0.1700476105	0.0699279532	0.123657454	-0.0323508129	-0.1620959651	-0.0527153534	-0.0711252931	0.0060371501	-0.1728284085	-0.0295097822	-0.0772285112	0.11132536779999999	-0.1335949084	0.0215733843	0.0019110147	0.10462818480000001	-0.07622207519999999	0.0956084468	0.1590789529	-0.0599655558	0.045938388	-0.06396251480000001	0.0389394827	0.0786882906	-0.09076914679999999	-0.0644990607	0.12511775519999999	0.0279678169	0.11934271980000001	0.112315068	0.1009072399	3.51467e-05	0.0	0.0	1.23529052089e-09	0.0449152	0.027595799999999997	0.00076152817764	0.0020173751910399994	3.07546e-05	0.0	0.0	9.458454211600001e-10	0.00017805400000000005	0.0	0.0	3.1703226916000006e-08	-0.0	0.0	0.0	0.0	0.000447956	0.0	2.00664577936e-07	0.0	0.0	0.0	0.0
35689.12109375	-69.4453125	4822.651428222656	1273713364.4443512	23170.033203125	29.703125	536850438.63391495	882.275634765625	22765.9921875	28.1953125	518290400.28131104	794.9756469726562	1.2119430000000002	16.046284	0.0798562079	0.1399127855	-0.0003536639	0.001079398	-0.1110480771	-0.1452596593	0.0630500797	0.028351869100000007	0.0274166026	-0.0722094123	0.0453267196	0.0530309863	-0.028081133799999998	-0.17072286399999995	-0.1334960675	0.006115267099999999	-0.1424361698	4.00856e-05	-0.09289056050000001	-0.2002698069	-0.07079541639999999	0.0825850622	-0.0685118299	0.0282039835	-0.0507242635	-0.0023393469	0.1070050468	-0.0360511673	-0.1272434996	-0.0937559211	0.0029622612	0.0041232155	-0.0005719193	-0.143968138	0.11250408640000001	0.0416829738	-0.0644028742	0.0932986675	0.0192587187	0.0352905712	0.1773815051	-0.0581198365	-0.0351631865	-0.1000850366	0.1007381726	-0.0437720639	-0.1587600945	0.0083467246	-0.1075559842	-0.029443829300000002	-0.0196047825	0.0574313193	0.146667485	-0.0510544412	-0.0146658136	0.0005633205	0.0290100385	-0.0071229095	0.10489895460000001	0.1001038054	-0.1097461729	0.1229747974	-0.048731851900000005	0.1204777114	-0.1212010877	0.0103816014	0.0486037259	-0.1527416115	-0.06855164379999999	-0.0862983224	0.12113227060000001	-0.0076584662	-0.061346972	-0.0225014696	0.1596129062	0.0628488106	-0.0572926074	-0.0696259284	-0.0694276794	0.0209736745	0.049384505499999995	-0.0920546493	0.22836289489999997	0.038864369700000005	0.0601618915	0.002200992	0.064011837	-0.051418926	-0.1027060176	0.159398817	0.11875383099999999	0.1100111431	0.0959136145	0.0151428	0.015107653300000001	0.00022824118823300087	0.00022930439184	0.0503039	0.005388700000000003	2.9038087690000035e-05	0.00253048235521	-0.0263068	-0.0263375546	0.000693666782307981	0.0006920477262399999	0.000478518	0.000300464	9.027861529600001e-08	2.2897947632400004e-07	0.00011352100000000005	0.00011352100000000005	1.2887017441000012e-08	1.2887017441000012e-08	0.000201495	-0.000246461	4.0600235025e-08	6.0743024521e-08	0.0	0.0	0.0
