csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
41733.76953125	n/a	n/a	1741707519.2874908	26322.5078125	n/a	n/a	692874417.5391235	25783.2109375	n/a	n/a	664773966.2476196	n/a	n/a	n/a	0.09290818740000001	-0.10155545460000001	0.0166197529	-0.1701138336	0.037700408399999996	-0.009655832	-0.033119796	0.00505169	-0.0488527426	0.030797970299999998	-0.0583767767	0.1113547992	-0.0626203647	0.050981412999999996	-0.11180739449999999	0.0443703902	-0.0218293382	0.0431543863	-0.0357581207	0.0030255634000000003	-0.076236519	0.0728676473	-0.0724234334	0.0602210704	-0.0276553556	0.14526739619999998	-0.009360022800000001	0.035979347599999996	-0.0789887755	0.08806618109999999	-0.0107509644	-0.024151729900000002	0.0563962247	-0.0072815164	0.0153219185	-0.0967245418	-0.1311891132	0.022533266899999998	-0.023556108399999998	0.0263758817	-0.0536645531	-0.0141766045	0.0074771031	-0.1707172088	0.045132594299999995	-0.0263649459	0.0354019965	-0.041278663300000004	0.0538321988	-0.1023691966	0.038006155699999995	-0.0457905547	0.07835321099999999	-0.1079374431	-0.0328068754	0.054405176799999996	-0.0383911533	0.056023997699999994	-0.0979542773	0.1450697902	-0.0374356057	0.0709845087	-0.0025633149	0.0223165183	-0.0192518639	0.0425014314	-0.048637147	0.0286188776	-0.0112059661	-0.1274447315	0.0283577271	-0.1225456134	-0.023825185699999998	0.0043274001	-0.0180303039	0.0405569766	-0.07374293900000001	0.049406165700000004	0.09578014210000001	0.0957726828	0.0957602511	0.0957428477	0.0957204735	2.92129e-05	n/a	n/a	8.533935264099998e-10	-0.06343210000000002	n/a	0.004023631310410002	n/a	-0.18346	n/a	0.033657571599999984	n/a	0.00126854	n/a	1.6091937316000005e-06	n/a	0.000327398	n/a	1.07189450404e-07	n/a	0.000929665	n/a	n/a	8.64277012225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41772.3046875	38.53515625	1484.958267211914	1744925438.9053345	26397.552734375	75.044921875	5631.7402992248535	696830790.364109	25883.57421875	100.36328125	10072.788223266602	669959414.3375398	1.257062	20.349293	0.13564923550000002	0.0577943456	0.0053997293	0.0436500777	-0.0451178084	-0.0203359547	-0.0031124534000000004	-0.18560142579999997	-0.0125353652	-0.0754519711	-0.062158055	-0.0685007706	-0.0379498636	-0.0453126711	0.0762436993	-0.0028686533	-0.0022676079	0.013486833200000001	-0.0521188638	-0.1486089499	-0.11395925220000001	0.0278737837	0.0432528686	-0.0212667822	0.0646049329	-0.0117169186	0.161146176	-0.0044490152	0.0318044605	0.0358034293	0.011133756100000001	-0.012971028	-0.020734411799999998	0.1334796159	0.1937712425	0.063156646	-0.0334365796	-0.048418002800000005	-0.0544985475	-0.042286189	0.10340811529999999	0.0016135127	0.2056716332	-0.0330069089	-0.0334405925	0.0065421506	0.023808616499999997	0.16988658829999995	-0.0669979295	0.1293728353	0.008294699	0.0435500565	-0.0347496439	0.015708913600000003	-0.0137589479	0.1474047688	0.0760034869	-0.07174011820000001	-0.0001763132	-0.0678031455	0.0270364298	-0.0897574094	0.0742168468	0.1094654217	0.0946987844	-0.09386601900000001	0.0504554184	0.0318070384	-0.1023757011	0.0249129542	0.012045981499999999	-0.0265502096	-0.0590717916	0.08417933710000003	-0.0963817301	-0.17301757199999998	0.115495851	0.09795169779999999	0.0428531416	0.0957602511	0.09569312949999999	0.0955812949	0.09542479960000001	0.0952237168	6.849840000000001e-05	3.9285500000000015e-05	1.543350510250001e-09	4.6920308025600006e-09	-0.0686486	-0.005216499999999985	0.00471263028196	2.7211872249999843e-05	-0.117981	0.065479	0.013919516360999995	0.004287499441000001	0.000493934	-0.0007746060000000001	2.43970796356e-07	6.000144552360001e-07	0.0006358959999999999	0.00030849799999999993	4.04363722816e-07	9.517101600399996e-08	0.0011448500000000002	0.00021518500000000025	4.63045842250001e-08	1.3106815225000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41776.74609375	4.44140625	19.726089477539066	1745296514.1816561	26409.361328125	11.80859375	139.44288635253906	697454365.7594643	25958.59375	75.01953125	5627.930068969727	673848589.4775392	1.120322	18.135754	0.08664602840000002	-0.0007777964999999999	0.022053425	0.0051422875	-0.023199201099999997	-0.0072998789	-0.0014628014999999999	-0.0052387045	0.0143921169	-0.1340279918	-0.0388087271	0.0009697572	0.025454968900000003	0.0931460708	-0.066594159	0.0537035913	0.0044960178	0.0380338249	-0.0385758611	0.09113581800000001	-0.1193686092	0.0017013539000000002	0.0387484226	-0.0694794582	0.017220918	-0.0374957234	-0.0482253056	0.0262424487	0.0044203144	0.034110084	0.0677522297	0.0017740682999999996	-0.031239155499999997	0.051448686900000005	0.102130789	0.0282826258	-0.0025687778	-0.0371205846	-0.055414726399999996	0.0824565099	0.07568305089999999	0.0557178696	0.0252674802	0.040702804599999996	-0.023429483100000002	-0.0109415213	-0.0113414995	0.0089285062	0.028965676200000002	0.09653255179999999	-0.0519905223	-0.0998857054	0.050632270800000004	0.0032613057	0.0477962676	0.0139125385	-0.019375666200000002	-0.1267127853	-0.028286401200000002	0.05415693059999999	0.0012269933000000001	0.0376916537	-0.021059167200000003	-0.0251629716	0.0240373569	0.0099467911	0.0059906013000000004	0.0552741425	0.0052413439	-0.00969753	-0.0147739897	-0.038633095299999996	0.0136072351	-0.010477998399999999	0.0018093757	0.0254996373	-0.015591530800000001	-0.0013264457000000001	0.012288856499999999	0.0957204735	0.09553408890000001	0.0952237168	0.0947897599	0.0942327815	-0.00631353	-0.006382028400000001	4.073028649840657e-05	3.986066106090001e-05	-0.0332068	0.0354418	0.00110269156624	0.0012561211872400002	-0.101654	0.016326999999999994	0.010333535715999998	0.0002665709289999998	0.00041176	-8.217400000000003e-05	1.695462976e-07	6.752566276000004e-09	0.000443254	-0.00019264199999999992	1.9647410851600002e-07	3.7110940163999966e-08	0.000849762	-0.0002950880000000002	8.707692774400013e-08	7.22095456644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41875.8671875	99.12109375	9824.991226196287	1753588252.7051392	26423.328125	13.966796875	195.07141494750977	698192269.201416	26008.00390625	49.41015625	2441.363540649414	676416267.1875153	1.176413	19.043741	0.09054251322000001	-0.0377894581	-0.0821636779	0.016302900800000002	-0.0004587646	0.1304683903	0.106863865	0.0591671963	0.0165719647	-0.0235197231	0.0620814075	-0.0291259967	0.0311379904	0.0729456601	-0.059058383	-0.0339868102	-0.0183587328	0.0036064982	0.0105614859	0.0218557054	-0.1426048459	0.07900106009999999	0.051917217800000005	0.05024731440000002	0.044402055700000005	-0.055246055999999995	0.045312033099999996	0.039210683999999996	0.0340951072	0.10453538279999999	0.0885814967	0.0337428656	-0.0150756378	0.0583100542	-0.0195086312	-0.1413697286	0.11241476560000001	-0.0540658916	0.0567358781	0.0440537967	-0.0511983408	-0.0109574376	-0.033909724	0.0357156734	0.0105426224	0.16902116329999994	-0.0180911736	-0.09880906810000001	0.008498785200000001	0.0194932507	-0.051065175	-0.0563248206	0.0664913136	0.0370268807	-0.038433928799999996	0.0065754941	-0.0271022645	-0.0862023711	-0.0383610431	0.049017110700000005	-0.0584200069	0.0002561243	0.024825641800000003	0.018285865800000002	0.1136469336	0.0120802164	-0.0050643683	0.022773919	0.09159333759999999	0.018880065	0.0061612338	0.0293535207	0.055515352999999996	-0.0668537156	0.0956011783	-0.1041416369	0.1638454479	-0.0500147741	-0.046065538600000004	0.09566081720000001	0.0952956932	0.0946881851	0.0938398382	0.0927528101	2.53322e-06	0.00631606322	3.989265459903677e-05	6.4172035684000004e-12	-0.0496216	-0.0164148	0.00246230318656	0.00026944565904000003	-0.145404	-0.04375000000000001	0.021142323216	0.0019140625000000013	0.000493935	8.217500000000002e-05	2.4397178422500005e-07	6.752730625000006e-09	0.000276914	-0.00016634	7.6681363396e-08	2.7668995600000006e-08	0.00108248	0.00023271800000000006	5.4157667524000016e-08	1.1717629504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41720.875	-154.9921875	24022.57818603516	1740631410.765625	26404.984375	-18.34375	336.4931640625	697223199.8439941	25898.802734375	-109.201171875	11924.895938873291	670747983.07407	1.27651	20.664108	0.14640029678000002	0.0011907649	0.016873513700000002	-0.0314892196	-0.0080354213	-0.020355737	-0.0220392531	-0.044689689299999995	-0.028956535499999998	-0.0130218408	0.0586673053	0.048939446	-0.0408687075	-0.0007459488	0.027595976	-0.0731447193	-0.0207821376	-0.047115549699999995	0.048539536900000006	0.0531605405	-0.011149304099999998	-0.0120259268	-0.0051416812	-0.026814771499999997	-0.048870707199999995	0.0453896549	-0.0473918717	-0.0264593374	-0.0180919881	0.0838538488	0.0625003887	0.048573006200000005	-0.0386631354	0.0027912711999999998	-0.09954561740000001	0.011396151	0.1255648457	0.026647982400000002	-0.0023733212	-0.0088140666	0.048230945899999995	-0.0674112003	-0.083929095	-0.008505100500000001	-0.011064681399999998	-0.0131218861	0.0085254759	0.0503558563	-0.0006168438	-0.0037657278000000002	0.055667323399999996	0.0065128679	0.040926928599999995	0.0325793364	-0.0215846884	-0.061201556500000004	0.0350163369	-0.061132103300000004	0.0560912185	-0.0077425188	-0.022290993500000002	-0.029661956200000002	-0.0579570326	0.024445212	-0.04757738190000002	0.0003586892	-0.1219625407	0.0114938459	0.0398870985	-0.036579758999999996	0.0772980043	-0.0031751016	0.0734426691	-0.07879083860000001	0.0955733507	0.1075792892	-0.0858591844	0.0022879877	-0.0421597789	0.0955812949	0.0949781404	0.0939757006	0.0925781899	0.0907914833	0.00587008	0.00586754678	3.442810521548837e-05	3.4457839206399995e-05	-0.0132953	0.036326300000000006	0.00017676500209000003	0.0013196000716900005	-0.08197749999999998	0.06342650000000002	0.006720310506249997	0.004022920902250003	7.739399999999997e-05	-0.00041654100000000014	5.9898312359999964e-09	1.735064046810001e-07	0.000443254	0.00016634	1.9647410851600002e-07	2.7668995600000006e-08	0.000849762	-0.00023271800000000006	5.4157667524000016e-08	7.22095456644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41810.32421875	89.44921875	8001.162734985352	1748103211.2769928	26379.974609375	-25.009765625	625.4883766174316	695903060.3912697	25894.306640625	-4.49609375	20.214859008789066	670515116.398716	1.167316	18.896492	0.16000112	0.0395881868	-0.0736979472	-0.0202691009	-0.0611533227	0.0289289625	-0.0278963168	0.07191959049999999	0.0309424721	0.0647607472	-0.012770239	0.0046362233	-0.1141509404	-0.0618248899	0.0656834255	-0.0214924531	-0.00883945	-0.08927072130000001	0.0272517844	-0.0858797593	-0.005223763	0.0082991375	0.0165065649	0.11476405449999999	-0.058192477199999995	0.016727193600000002	0.057130549	0.050460209400000004	0.0257432068	-0.0415389795	-0.0077256866	0.0029583654	-0.0301893102	0.0430496009	-0.041607698900000004	-0.0199872779	0.0065083243999999995	-0.0546721853	0.0236605137	-0.0350155678	-0.0392491584	-0.0214771721	0.0119742377	-0.0047439695	-0.0645896207	-0.0048218711	-0.0490040518	-0.0733835627	-0.0064070663	-0.041351225299999995	0.1345693278	0.09140774460000001	-0.018697289	-0.0195720687	-0.030968004700000006	-0.0248817015	0.0410776492	0.0321328771	-0.024171477400000002	-0.10671852039999999	-0.0746754171	-0.0836470962	0.0449315403	0.0402389446	0.015393671599999999	0.059136332800000004	0.0021110545	-0.029531517599999998	-0.0753957052	-0.0030908519000000002	-0.024734374700000002	0.0152183206	-0.038004711600000005	0.0119102572	0.047470209900000004	-0.1329967328	0.08812827720000001	0.0365229237	-0.1561258733	0.09548192289999999	0.0945816942	0.0930875949	0.09100900619999999	0.08835897949999999	0.0106735	0.004803420000000001	2.3072843696400008e-05	0.00011392360225000002	-0.08547300000000001	-0.07217770000000001	0.007305633729000002	0.005209620377290001	-0.13736199999999998	-0.0553845	0.018868319044	0.0030674428402500003	0.000547565	0.00047017099999999997	2.9982742922499995e-07	2.21060769241e-07	0.000525793	8.253899999999996e-05	2.76458278849e-07	6.812686520999994e-09	0.000849762	0.0	0.0	7.22095456644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41767.15234375	-43.171875	1863.810791015625	1744495014.906021	26391.505859375	11.53125	132.9697265625	696511581.525425	25956.654296875	62.34765625	3887.230239868164	673747902.2874794	1.131675	18.319536	0.0933221	0.0516049825	0.0677330545	-0.0131963697	-0.0284623377	-0.0969758504	-0.0728047825	-0.0535407404	0.0411039506	0.0229105489	-0.0586756252	-0.0718679129	0.0596445686	-0.0974170055	0.0390524202	-0.003643837	0.0002636427	0.0278459437	-0.1246633383	-0.10063233369999999	0.048427683	0.056679544400000004	-0.0483018993	0.046265285499999996	0.0790810721	0.1107746693	0.056576506299999996	-0.059804463899999986	0.0137899338	0.022722098599999997	-0.0751796015	0.0679624234	-0.025912269900000003	-0.044604976399999996	-0.002958263	0.0453901538	0.10274637140000001	0.0192881145	-0.060247626900000004	-0.0719946313	0.0625906172	0.0035107590999999996	0.0982700038	-0.046595608200000006	-0.0295198606	-0.1102189941	0.0176906373	0.0340473838	-0.0617351178	0.0109294031	-0.0808269546	0.0926162602	-0.06434622870000001	-0.0609700801	-0.0499482746	0.0934453266	0.074219141	0.1460838162	-0.0209241688	0.0153657323	0.0502040389	-0.0412921028	-0.0322975469	0.060837792	-0.015525048500000001	-0.044233796799999996	0.12698176419999999	-0.0628353423	0.021997074300000002	-0.010832894	0.07473455799999999	0.0609456209	0.065759459	0.0310798195	0.0740915109	-0.0862854185	-0.0823369545	0.048713667599999996	-0.0773610519	0.095362722	0.09410668400000001	0.0920255275	0.0891374998	0.0854679228	0.011793	0.0011195000000000007	1.2532802500000016e-06	0.00013907484900000004	-0.0657237	0.019749300000000008	0.00431960474169	0.0003900348504900005	-0.0845471	0.052814899999999984	0.00714821211841	0.002789413662009998	0.000266587	-0.000280978	7.106862856900001e-08	7.894863648399999e-08	0.000414004	-0.000111789	1.7139931201599998e-07	1.2496780520999999e-08	0.0008497610000000001	-9.99999999907325e-10	9.9999999981465e-19	7.220937571210002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41847.703125	80.55078125	6488.428359985352	1751230256.8381348	26429.466796875	37.9609375	1441.0327758789062	698516715.1671182	25998.6015625	41.947265625	1759.5730934143066	675927283.2056273	1.08303	17.532063	0.114671861459	-0.0027769418	0.010365011300000001	-0.1094515968	0.0060779042	-0.010796325700000001	-0.0063508737	0.0209820052	0.061922499699999994	-0.0542422218	-3.59453e-05	-0.0321474681	-0.00048005169999999997	-0.1340780059	-0.1381917033	0.0825863175	-0.0481381171	0.0949390532	-0.0324147126	0.0073130463	-0.006629213	0.0720735941	0.0273742574	-0.047408123899999995	-0.04615130940000002	0.0849585794	0.0001240414	-0.006476875	-0.0294748313	0.0053430153	-0.0966565165	-0.0188374698	-0.06302207230000001	0.0365581819	-0.0747115332	-0.0778759142	-0.0459162526	0.005413021999999999	-0.0162967732	0.0507696288	0.06509869019999999	0.0780614908	-0.013729477700000001	-0.0028754827	0.0044915929	-0.0216112993	-0.0012568244999999999	-0.0512955799	-0.0570800539	0.0353797745	-0.043355500199999994	0.09609133759999999	-0.0437406729	0.09068831279999999	0.1051412448	0.0866057672	-0.0683646206	0.0391411448	-0.07834457780000001	0.1321721812	-0.025834442200000002	0.023446346	-0.0206112452	0.0028487312	-0.1162812454	0.0679960346	0.1089856035	0.0313944087	0.0183927292	-0.0801898262	-0.0074519267	-0.0865843473	-0.030627584300000007	0.021153171600000003	0.0824954347	0.0603279354	0.11277987099999999	0.04362509	0.0042301314	0.0952237168	0.0935535044	0.0907914833	0.0869698875	0.0821333167	6.58541e-07	-0.011792341458999999	0.00013905931708565027	4.33676248681e-13	-0.0990521	-0.033328400000000015	0.00981131851441	0.0011107822465600003	-0.114757	-0.0302099	0.013169169049	0.00091263805801	0.000599061	0.00033247400000000003	3.58874081721e-07	1.1053896067600002e-07	9.33476e-05	-0.0003206564	8.71377442576e-09	1.0282052686096e-07	0.0007160669999999999	-0.00013369400000000017	1.7874085636000048e-08	5.127519484889999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41783.8203125	-63.8828125	4081.0137329101562	1745887639.9072876	26421.611328125	-7.85546875	61.70838928222656	698101545.1745032	26033.259765625	34.658203125	1201.1910438537598	677730614.0245094	1.062471	17.199263000000002	0.050518581159	-0.0160016696	-0.0236457997	-0.06528513820000001	0.0136783338	0.026735300400000002	0.0205505613	0.0431939018	-0.0036614192	-0.026199807999999998	0.0210318394	-0.0068210139	0.0769498735	0.0694749756	-0.08614820599999999	-0.028048431800000002	0.038032994300000005	-0.0149816543	-0.0130921496	-0.016924056399999998	-0.11403058699999999	-0.045585607800000004	-0.0454183117	-0.050984384	0.0642407821	-0.050794392800000004	-0.028795511200000002	0.0220683412	0.1492552299	-0.0091386749	-0.0575408373	0.0176847123	-0.0994991417	-0.0824044362	-0.1443864292	0.1322798311	0.011215146100000002	-0.01004531	0.0229013689	0.048686872699999995	0.0037739640000000003	-0.030510991	-0.0324903345	-0.0054362637	0.0104803093	0.0265378888	0.0018359398	-0.045687567199999994	0.0368257067	-0.0005563357	-0.1021020324	-0.0719933899	0.0668217703	0.022310169900000003	-0.040437565099999996	-0.0258444017	0.0495328726	-0.0347070316	-0.0468752233	-0.044145863	0.0144192673	0.1540013163	-0.0169808822	-0.0203284234	0.0622963821	0.0550810825	0.0711847248	-0.13760932369999998	-0.0235727142	0.00012087299999999999	0.05123743099999999	-0.1037537209	-0.0124929144	0.035461102200000004	-0.070482961	-0.05504455849999999	-0.149393775	0.0524769942	0.0368489337	0.09506493630000001	0.0929226147	0.0893877684	0.08451337	0.0783724666	3.57197e-05	3.5061159e-05	1.2292848704232808e-09	1.2758969680899995e-09	-0.099046	6.0999999999949975e-06	0.009810110116000002	3.7209999999938976e-11	-0.08897669999999999	0.02578030000000001	0.007916853142889998	0.0006646238680900003	0.000431347	-0.00016771400000000007	1.8606023440899998e-07	2.812798579600002e-08	0.000370606	0.0002772584	1.3734880723599998e-07	7.687222037055999e-08	0.000667097	-4.896999999999996e-05	2.398060899999996e-09	4.45018407409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41714.08203125	-69.73828125	4863.4278717041025	1740064639.709854	26392.357421875	-29.25390625	855.7910308837891	696556530.2840004	25922.724609375	-110.53515625	12218.020767211914	671987651.1734962	1.149985	18.61594	0.090913771	0.0110827625	-0.0157204887	-0.0413327202	-0.0320038863	-0.0573826884	-0.0902391289	0.13710217449999998	0.046025177300000004	0.0035404754999999997	0.0157568666	0.029031799599999998	0.0369199065	0.015715585	0.048735815599999996	-0.0500387979	-0.047248145199999994	0.0288276744	-0.027638051299999997	0.0886666947	0.0134886053	0.005702023499999999	0.0714071063	-0.0904746568	-0.025632231800000002	-0.0723808563	0.040450380099999995	-0.0193932285	0.07493961219999999	0.0428169855	-0.10994401279999999	0.10189537470000001	0.017684903000000002	-0.0150072297	0.0051287667	0.0381400022	-0.134278881	0.0030850138	0.0135609272	0.0194050524	-0.00750928	-0.069813791	-0.0649811596	-0.021872677400000002	-0.044791533200000004	-0.1182393561	-0.033370588799999996	-0.1199681619	0.012007233899999999	-0.0089341674	-0.0168035586	-0.011702535900000002	0.0017584954999999998	-0.0704585395	-0.0329989762	0.0052007327	-0.0451132625	-0.099962157	0.1341854545	0.0639190699	0.08388610519999999	-0.0477158009	0.0323086903	-0.1382248793	-0.009287073199999999	-0.021745652200000003	0.0773093336	0.05729380730000001	-0.023247754	0.0639565049	0.058223637	-0.0205062454	-0.0781765546	-0.0143549621	-0.10777706710000001	0.049428589	-0.12601722880000002	0.033337257599999996	-0.1581747291	0.0948864133	0.0922145392	0.0878170061	0.0817761076	0.0742048901	2.65987e-05	-9.120999999999996e-06	8.319264099999993e-11	7.074908416899999e-10	-0.0479767	0.05106930000000001	0.00230176374289	0.002608073402490001	-0.07714949999999997	0.011827200000000024	0.005952045350249995	0.00013988265984000056	0.0006817510000000001	0.0002504040000000001	4.647844260010001e-07	6.270216321600008e-08	0.000277109	-9.3497e-05	7.6789397881e-08	8.741689009e-09	0.000450835	-0.00021626199999999994	4.6769252643999985e-08	2.03252197225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
