csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
36939.7890625	n/a	n/a	1364548015.9819946	27064.9609375	n/a	n/a	732512110.5484009	26075.38671875	n/a	679925792.5323639	n/a	n/a	n/a	n/a	-0.0770092251	-0.18656203429999998	0.12185785460000001	-0.1636480337	0.094745225	-0.056105965599999995	0.00144624	-0.0637438713	-0.0962379225	0.0179337303	-0.1029536925	0.0624191946	-0.1684906018	0.0339942838	-0.08368381379999999	0.24990871539999998	-0.0289888801	0.0834011719	-0.2764563926	0.001071002	-0.0902810981	-0.031637143300000004	0.044253983600000005	-0.16069902460000002	0.046492560999999995	-0.0753273145	0.0554419971	-0.0312103904	0.029609440499999997	-0.11056592890000001	0.1098074387	-0.0494917529	0.0555140356	-0.011762488799999998	0.0375325216	-0.014375418999999999	-0.0138939158	0.0423922162	0.0034639536	-0.0858506973	-0.0682335995	0.0746866443	-0.1700689736	-0.0414519987	0.0003195349	0.0148425651	0.1122190532	-0.11673197800000001	0.0596466441	-0.1605336963	0.0475831367	-0.1079099759	0.0392107294	-0.07996582299999999	0.2522663757	-0.0831395799	0.038544633599999996	-0.137723906	0.2221939591	-0.19159107530000002	0.1133999556	-0.10360228939999999	0.0505758064	-0.0798424548	-0.0397283919	0.1441974343	-0.0496428558	0.11337208039999999	-0.21156728309999998	0.0177986805	-0.2472331255	0.0978465036	-0.033793227200000005	0.12130034960000001	-0.2009262657	0.0379140811	-0.12591189960000002	0.0030571434999999998	-0.06597425	0.0521106292	-0.057311978799999996	0.0591391634	-0.08364474	0.1487911387	-0.0338445595	0.0230886785	-0.0289295407	0.0150538844	-0.0116108944	-0.0461533455	0.11009808039999999	-0.032128443300000004	-0.015794336699999998	0.051591997599999995	0.1850615223	-0.0415885047	-0.0552944591	0.0504521249	0.0535323239	0.1217078847	0.1216831682	0.1216419777	-5.84457e-05	n/a	n/a	3.4158998484899997e-09	-0.000155793	n/a	2.4271458849000002e-08	n/a	0.00017878799999999998	n/a	3.1965148943999985e-08	n/a	0.00269294	n/a	n/a	7.2519258436e-06	-0.0010087	n/a	1.01747569e-06	n/a	0.0	n/a	0.0	n/a
37003.66015625	63.87109375	4079.516616821289	1369270864.9592438	27081.966796875	17.005859375	289.1992530822754	733432925.5870401	26047.078125	-28.30859375	678450278.8498535	801.3764801025391	1.286101	15.799178	0.0181371457	-0.11773571960000001	-0.0784218344	0.0143603416	-0.1150315331	0.2006978371	-0.1591686934	-0.2619599978	0.0365046248	-0.150538527	-0.0793476362	-0.1556234818	0.0317287216	-0.036424447400000004	-0.22540291469999998	0.17605330190000001	0.0441425134	-0.0563099616	-0.1101329427	-0.0194533747	0.0485535383	0.027422492799999997	-0.08967411039999999	-0.041076739300000005	-0.0024577954999999998	0.0487990663	-0.0672046699	0.1666176261	-0.0245003432	0.13381972050000002	-0.0258469789	0.0302342331	-0.014845679399999999	0.15948820449999998	0.0071153876	-0.1340872608	-0.047270315800000004	-0.0092881125	-0.18746916530000002	0.0447475989	-0.0174693554	-0.09687171550000001	0.1362625976	0.1488607787	-0.0382371684	0.1048235346	-0.024016079	0.0767710198	0.057775677000000004	0.013839883700000001	-0.1403538837	0.030907251200000006	-0.1617430006	0.18139116649999998	0.0720708363	0.23773700609999998	0.028018732299999998	-0.12048746029999999	0.08777138779999999	0.2990242868	0.0562949601	0.22732030039999998	-0.1608060948	-0.0736601726	-0.1308954865	-0.0997154167	0.0598494857	0.1532876932	-0.21526700640000002	-0.09421920060000001	-0.06943495870000001	-0.0365411947	-0.0869813693	-0.023273298900000003	-0.1080907167	-0.0078972735	0.0196521621	-0.0665438181	-0.0802734718	-0.0613842689	0.15853722050000002	-0.1444232901	-0.039328039599999996	-0.053759929299999995	0.0425562762	-0.0317065813	0.1574156059	0.092406135	-0.026389630299999998	0.09955240609999999	0.1461420061	0.0789220315	-0.0598678611	0.1405766979	-0.1591530351	-0.0217065414	0.048500660099999995	-0.029028856699999998	-0.09598000039999999	-0.1071576652	0.1216419777	0.12141962949999999	0.12104935019999999	0.00684345	0.0069018957	4.763616425367849e-05	4.68328079025e-05	-0.000152201	3.5919999999999886e-06	2.3165144400999998e-08	1.290246399999992e-11	0.00017613	-2.657999999999973e-06	3.10217769e-08	7.064963999999859e-12	0.00275492	6.198000000000011e-05	3.841520400000012e-09	7.589584206400002e-06	-0.0011713	-0.00016259999999999994	1.3719436899999998e-06	2.643875999999998e-08	-4.235169999999998e-22	-4.235169999999998e-22	1.7936664928899987e-43	1.7936664928899987e-43
37054.5546875	50.89453125	2590.2533111572266	1373040023.0889282	27056.8203125	-25.146484375	632.3456764221191	732071525.4229126	26086.88671875	39.80859375	680525658.6768951	1584.724136352539	1.203323	14.782282	0.021698523	-0.0070480846999999985	-0.0213835998	0.027581257	-0.1655702681	0.1522114457	-0.18139918870000002	-0.0174620214	-0.0579250266	-0.0863474145	0.0718923536	-0.1666915604	0.0447451933	-0.0424070428	-0.1271237092	0.2363283983	-0.0857162741	0.09928658619999996	-0.013995133799999998	-0.0671084289	0.009787158	0.0223949834	0.0090300654	0.1736578593	0.0749170218	-0.1447986276	0.09288429890000001	-0.04958518519999999	0.0491732435	-0.0516775139	-0.0173789765	-0.06355304440000001	-0.005941123	0.140486731	-0.0086910856	-0.0717662776	-0.0501085066	-0.05989949	0.0935906842	0.1523768325	-0.08401334460000001	0.067288505	0.0011197506	-0.0245207886	0.0840018845	0.0877811919	-0.0596361656	-0.0288218188	0.0706764232	0.0628155691	-0.1360606272	-0.0852559967	-0.1607849179	0.043669886	-0.093294495	0.17379171969999999	0.0675863541	-0.0353363226	-0.0087139299	-0.0020021663	0.1747891584	-0.0171756708	-0.09372217070000001	0.08327025769999999	-0.1554203051	-0.0928862219	0.0574165952	0.0593931509	-0.2659617118	0.0536506283	0.0795615615	-0.054040923899999996	0.0233887704	0.021914241400000003	0.0675636618	-0.0005173116	-0.1667756142	0.18306179399999997	0.0069614498	0.0915802317	-0.0563612044	0.0408467267	-0.027768422200000004	0.0245237591	-0.0078203276	-0.030992094799999998	0.14166729320000002	0.0538014315	-0.037093382	-0.12041004429999999	-0.0866443417	0.0815097628	-0.0977027652	0.0144527568	0.1371359148	-0.0051300095	0.08667954509999999	0.0592922513	-0.08063293719999999	-0.0554271855	0.1215101995	0.120893123	0.1198669825	0.00692404	8.059000000000019e-05	6.494748100000029e-09	4.794232992160001e-05	-0.000148516	3.6849999999999884e-06	2.2057002256000003e-08	1.357922499999992e-11	0.000169282	-6.848e-06	2.8656395524000008e-08	4.689510399999999e-11	0.00260194	-0.00015298000000000004	2.3402880400000013e-08	6.770091763600001e-06	-0.0010087	0.00016259999999999994	1.01747569e-06	2.643875999999998e-08	0.00011656800000000005	0.00011656800000000005	1.3588098624000012e-08	1.3588098624000012e-08
36972.19140625	-82.36328125	6783.710098266602	1366942937.3803866	27020.03515625	-36.78515625	1353.147720336914	730082299.8449861	26053.287109375	-33.599609375	678773769.2035255	1128.9337501525881	1.1267950000000002	13.842175	0.034181672	-0.011626853400000001	0.0620092141	0.0839304782	-0.1044738968	0.132243275	0.0310821091	-0.0265637892	-0.0228746797	-0.0016052234	0.0827277029	0.0120665571	0.10367308509999999	-0.0742473217	-0.20927246600000002	0.0796939737	0.058213783399999997	-0.1699496225	0.0801366003	-0.0566430698	0.0891972518	0.0381709673	-0.0634237349	0.0469143987	0.1141898013	0.0437498258	-0.08982486449999999	0.0218387884	0.0867220326	-0.17793716739999998	-0.0236405389	-0.0292960877	-0.0377494584	-0.1214353067	-0.0254287263	0.0591261606	-0.0574553713	-0.02254642	0.0290057799	0.137898635	0.1877990436	0.20569325019999998	-0.006747100000000001	0.0461127431	-0.079465715	-0.20937489550000002	-0.0028162459	-0.0115158862	0.0713461455	0.1448259557	-0.1000430808	0.0474684738	-0.0401868493	0.0505357499	-0.17085902600000002	0.044286150499999996	-0.0782605309	-0.07135558360000001	0.1141185394	-0.1016965657	0.0729602815	-0.1058953066	-0.0063726402	0.08618390710000001	0.0413178836	-0.15987237740000002	0.0720270784	0.1294209184	-0.09720336119999999	-0.08641683119999999	-0.2009812721	-0.1111940341	0.0831652028	0.0153375302	-0.0823354537	-0.042044585	-0.0027906841	0.06951936610000001	-0.11784704289999999	-0.0175331828	0.0032134572	0.2082163454	-0.0265012942	-0.0142157085	0.042839355999999995	0.020374760500000002	-0.1424397535	-0.047641024000000004	-0.0159308777	-0.1528415368	0.07173726849999999	-0.1205021282	0.0805324808	0.21466729140000002	0.0834745081	-0.08799715779999999	-0.006975577199999999	-0.0085333276	0.1617047872	0.11967670720000001	0.1213126213	0.12010478890000001	0.1181006348	-5.8447e-05	-0.006982487	4.8755124705169e-05	3.4160518090000003e-09	0.00407942	0.004227936	1.6641667536400002e-05	1.7875442820096e-05	0.000158933	-1.0349000000000019e-05	2.5259698488999997e-08	1.071018010000004e-10	0.00225929	-0.00034264999999999984	1.1740902249999993e-07	5.104391304100001e-06	-0.0010087	0.0	1.01747569e-06	0.0	0.0	-0.00011656800000000005	0.0	1.3588098624000012e-08
36987.03125	14.83984375	220.2209625244141	1368040480.6884766	26982.96484375	-37.0703125	1374.2080688476562	728080391.7590486	26012.458984375	-40.828125	676648022.4137918	1666.935791015625	1.118244	13.737132999999998	0.0898183285	0.0345921971	0.0827407582	0.1287391505	-0.0038004281	0.2186310466	0.041441032999999995	0.040117741	0.0511692184	0.108204816	0.0935879814	0.007963223	0.0057620208999999995	0.0628485615	-0.1608052318	0.1206714433	-0.013749060700000001	-0.06674006440000001	-0.0608601705	0.042435237300000005	0.1664463799	-0.1157192123	-0.019135463300000002	0.1169827521	-0.0125666386	0.0038149764	0.008142968	-0.0409475089	-0.0390516	0.017955037099999998	0.1822447986	0.0912935209	-0.0621991879	-0.1036809133	-0.2305330964	-0.0243589547	-0.0024719799	0.06861510929999999	0.1614744441	-0.0553483267	-0.042043829299999995	-0.050374309299999996	0.0868215539	0.0691416958	-0.0655902516	0.1435644877	-0.0271902104	-0.1245906609	0.09874803089999999	0.1464534305	-0.14878819810000002	0.0919014506	-0.09600970939999999	0.0176335484	-0.0636526152	-0.1287144918	-0.0354328125	-0.1639501577	0.09582736539999999	-0.0265234598	-0.0995084499	-0.1217089678	0.10835318869999999	0.0705618132	0.0145044845	-0.0695256945	-0.0529304314	0.116250199	-0.1541526498	-0.023642287799999998	-0.0711337257	0.0397963941	-0.0171959634	-0.1695689245	0.0103229764	-0.029647374599999998	-0.0615588062	-0.0336037857	-0.07592262799999999	0.0708649844	-0.06956126	-0.0485244416	0.031950514900000004	-0.059420546399999996	-0.14212812519999998	0.10586729939999999	0.0008207051	-0.24677486510000002	-0.2161956954	-0.036733605	0.0180603705	-0.0733658286	-0.0954926598	-0.036781199199999996	-0.1504396579	0.0811972148	0.039789887999999995	-0.0902744822	-0.1110737923	0.008009799599999999	0.12104935019999999	0.11905633460000001	0.11575891279999999	-6.02625e-05	-1.815500000000003e-06	3.296040250000012e-12	3.63156890625e-09	0.065022	0.06094258	0.004227860484000001	0.0037139980570564	-0.0172255	-0.017384433	0.00029671785025	0.00030221851073148904	0.00229334	3.404999999999988e-05	1.159402499999992e-09	5.2594083556e-06	-0.00120444	-0.00019574	1.4506757136e-06	3.831414760000001e-08	0.0	0.0	0.0	0.0
36907.30078125	-79.73046875	6356.947647094727	1362148850.9576569	27001.390625	18.42578125	339.5094146728516	729075095.6838379	26041.294921875	28.8359375	678149041.2080728	831.5112915039062	1.1708610000000002	14.383512	0.0300176906	-0.011910223700000002	0.0601423152	0.22583807190000002	-0.0846316793	-0.009555321700000001	0.0741628246	0.017825411399999998	0.1062478076	0.1040815385	0.0729071099	0.017112246499999997	-0.0030596722	0.0897580825	-0.1242714573	0.0245348177	0.07803874150000001	0.0716590904	-0.0088224453	-0.1023570484	-0.0147514194	0.0194977483	-0.1326216476	-0.0554873866	-0.06664187740000001	-0.0653500424	-0.125685458	-0.11436432869999999	-0.0727008926	0.026010235	0.0455127274	-0.0524630408	0.1476228991	-0.1800386104	0.088153295	0.0094944752	0.00012511049999999998	-0.1075625058	0.0734001519	-0.058615099500000004	-0.0818276864	-0.1324614085	-0.1622559907	-0.1242829008	0.18695868969999999	-0.1387025989	-0.1139651346	0.0474219555	-0.0066240452	0.187463607	0.0111109844	0.041238267	-0.1161212776	0.054343398700000003	-0.0611066496	-0.0463278347	-0.1036252149	-0.0887924048	-0.14528341919999999	0.0258925514	0.0155285306	-0.1009686232	0.102174313	0.0676932968	0.0231399973	-0.017988698	-0.09796770699999999	0.0947395385	-0.0692941629	-0.0395726408	0.0854584522	-0.0909389169	-0.038982372700000004	0.0309992735	-0.1039557205	-0.1151764667	-0.0245623145	-0.0158241244	0.049044209000000005	-0.09305690890000001	-0.10376535640000001	-0.0562900768	0.0408931353	0.1125315108	-0.1382927694	-0.0223134537	-0.1794764204	0.055917545	-0.027272403100000002	0.0194419205	-0.0962766016	0.1703940172	0.06378845849999999	-0.171763622	0.08073440259999999	0.055481978	-0.0467467595	0.1579664305	-0.037065595	0.20003870940000001	0.1207205288	0.11775003070000001	0.11285322490000001	-5.84459e-05	1.8165999999999988e-06	3.300035559999996e-12	3.4159232268100008e-09	0.06500700000000001	-1.4999999999987244e-05	0.0042259100490000005	2.2499999999961738e-10	0.000158374	0.017383874	2.5082323875999998e-08	0.00030219907524787603	0.00234994	5.659999999999997e-05	3.2035599999999967e-09	5.5222180036000005e-06	-0.0010087	0.00019574	1.01747569e-06	3.831414760000001e-08	0.0	0.0	0.0	0.0
36930.71484375	23.4140625	548.2183227539061	1363877698.8703766	27039.052734375	37.662109375	1418.434482574463	731110372.7723122	26064.818359375	23.5234375	679374756.1072121	553.3521118164061	1.135159	13.944920000000002	0.080348984	-0.0103317465	0.0364606833	0.2135887401	-0.06307721919999999	-0.1561904983	0.0728873704	0.0080335409	0.0727444706	-0.0254261501	0.1212830001	-0.005876195	-0.0203008638	0.0433827711	0.030007042400000006	0.09797944789999999	0.1069094842	0.0324304873	0.0952885729	0.0338297407	0.0664212009	0.014051431999999999	0.2071866453	-0.0631867763	0.1459670158	-0.068616143	-0.0891342243	-0.0311866105	0.0300734775	0.08519324869999999	-0.057944348799999996	0.0179948449	-0.079239858	0.0749647904	0.029805211800000002	0.0233204656	-0.1135104503	-0.09415108289999999	0.0028862189	0.0837142555	-0.045201169699999995	0.1552233231	-0.0703672955	0.0466116229	0.0782763266	-0.05585653610000002	0.1715895148	0.0861087327	-0.0884799782	0.20276610109999998	0.12561304269999998	0.0413521281	-0.017941433	-0.0010974047	-0.0279328041	-0.0277296296	0.0015812475	-0.0646498644	-0.10793794949999999	-0.024673522599999997	0.0312159417	-0.0274231362	-0.0312588027	0.1167092785	0.008311795600000001	0.0453612949	-0.0575543521	-0.0623742405	-0.0975934175	-0.0735240221	-0.0412559008	0.015146301899999999	0.12783101449999998	-0.0693307171	0.0399283612	0.1975172593	0.0107572971	0.1229880451	-0.0021010797	-0.1224683065	-0.0166122005	-0.055101499299999995	-0.0381264969	-0.056923084900000004	0.0844864952	0.0626095854	0.023456720499999997	0.0388501975	0.0592480362	-0.1385176475	0.013124436699999999	0.0325213253	0.0668434151	0.021090928199999998	0.0359137375	-0.1242339142	0.11316276230000001	0.043001267	0.09941011029999999	-0.2123796791	0.120326335	0.1161887065	0.1093977275	-5.84459e-05	0.0	0.0	3.4159232268100008e-09	0.00526975	-0.05973725000000001	2.77702650625e-05	0.0035685390375625008	-0.00694436	-0.007102734	4.82241358096e-05	5.044883027475601e-05	0.00207976	-0.00027018000000000007	7.299723240000003e-08	4.3254016576e-06	-0.0010087	0.0	1.01747569e-06	0.0	0.0	0.0	0.0	0.0
37128.33984375	197.625	39055.640625	1378513619.5529938	27030.916015625	-8.13671875	66.20619201660156	730670420.6437721	26144.6484375	79.830078125	683542641.9204713	6372.8413734436035	1.167882	14.346912	0.08978194379999999	0.0791482234	-0.046854227199999994	-0.027731821	-0.1290907735	-0.258962299	0.024179979900000002	0.0491019657	0.0811510426	0.0372467487	0.022585713599999998	0.1539055541	0.011031721999999999	0.06992941059999999	0.0656700283	0.0213023035	0.043557028899999996	0.12473259240000001	-0.0459250719	-0.052673469199999996	-0.1008315156	-0.1112828059	0.1769710589	-0.0691352812	0.08784169970000001	-0.0538347192	-0.13701573539999998	-0.029774295699999998	-0.0444519397	0.059412380099999995	0.0207391609	0.19553341719999998	0.10946322019999999	-0.1217372425	-0.1733485361	-0.05175065349999999	0.0763942315	-0.0686328216	-0.0670330025	-0.11314886869999999	0.0618925546	0.1407361429	0.16303697949999998	0.0200745061	-0.12737036699999998	-0.0480240236	0.1100066014	0.0417738823	-0.1612730051	0.0349800078	0.1044057156	-0.1776178243	-0.0388839769	0.0542473702	-0.0131338609	-0.1220755992	0.0119121891	-0.112848498	0.1298100881	0.0293880502	-0.05735877740000001	-0.0287519158	0.0451565665	0.0084131143	0.1548407925	0.0192075111	-0.07002715940000001	-0.0745488525	-0.010554365900000001	0.013382795800000001	0.1315128893	-0.0528922629	-0.0465950489	-0.0649603203	0.1367118624	0.0896214967	0.0637266406	0.0710663635	-0.0014791556	-0.17712685920000001	-0.004443774	-0.0916959474	0.1040334502	-0.1571726551	-0.11257388089999999	-0.0424443586	-0.1124264861	-0.1318553043	-0.0812248463	0.1851250411	0.016036826	-0.1009630594	0.1438606077	0.1150253507	0.024936039700000003	-0.010284962	0.06632680490000001	-0.1772046116	0.083420747	-0.1687288927	0.1198669825	0.1143757435	0.10540925529999999	-5.05671e-05	7.878800000000003e-06	6.207548944000003e-11	2.5570316024099997e-09	0.0319506	0.02668085	0.0010208408403599998	0.0007118677567224997	-0.0170539	-0.01010954	0.00029083550520999995	0.0001022027990116	0.0014001	-0.0006796599999999999	4.619377155999999e-07	1.96028001e-06	-0.000684697	0.000324003	4.68809981809e-07	1.04977944009e-07	-5.60105e-05	-5.60105e-05	3.137176110250001e-09	3.137176110250001e-09
37096.1484375	-32.19140625	1036.286636352539	1376124228.8970337	26997.125	-33.791015625	1141.832736968994	728844758.265625	26138.16015625	-6.48828125	683203416.353775	42.09779357910156	1.079252	13.258132000000002	0.06434072569999998	0.1342770077	-0.0659245753	-0.09428452279999999	-0.0518555907	-0.1648880557	0.018541226299999998	-0.014512162700000001	0.0275021829	0.0895312409	-0.0052109024	0.1435715698	0.0763473697	-0.1435062066	0.07893238400000001	0.0449775095	0.0596356688	-0.0200089296	-0.0823522566	0.021550231	-0.1405253092	-0.009374596899999999	0.1942645707	0.024968243900000003	0.0648183333	-0.043203530899999995	-0.0768309639	0.09325915539999999	-0.0008514321000000001	-0.1578850252	0.1535843322	-0.0476587142	-0.1611517328	-0.06535087690000001	0.1229030179	-0.12080522910000001	0.1314385586	0.038233467	0.028183731	-0.0670346067	0.0043823312	0.0045195415	-0.0275307867	-0.0279078062	-0.032423359900000004	0.2498353706	-0.0333332958	-0.042527536	-0.1509484999	-0.1144873423	0.049116027300000004	-0.1604400717	0.0676730148	0.11176798619999999	-0.038696163799999996	-0.1475596526	-0.1000807269	0.09696906359999999	0.031737732000000005	0.0018910703	0.07726645110000001	0.0488944977	0.0960091992	0.0004109788	0.1343922197	-0.053427836799999996	0.1577443432	-0.10042050970000001	0.0148607324	-0.0443941556	-0.0113877563	0.0178206404	-0.0791608138	0.0511793773	0.17754540359999998	0.12926234550000001	-0.0028548183	0.0446880956	0.0356975844	-0.1312913752	0.09842265730000001	0.1720861956	-0.0742033499	-0.0153449145	-0.053221035199999996	0.22063755350000008	0.0200534495	0.1014930729	-0.0779376044	0.050426629	-0.1201593725	-0.1520668368	-0.11489388619999999	-0.09524410720000001	-0.024287459700000003	0.0113909971	-0.0067102798	-0.0787463263	-0.1815852331	0.0308856405	0.11934271980000001	0.112315068	0.1009072399	-4.19164e-05	8.650699999999995e-06	7.483461048999991e-11	1.7569845889600005e-09	0.0693944	0.037443800000000006	0.004815582751359999	0.00140203815844	-0.0273341	-0.010280200000000001	0.0007471530228100001	0.00010568251204	0.00159969	0.00019958999999999992	3.983616809999997e-08	2.5590080961e-06	-0.0005972109999999999	8.748600000000001e-05	3.5666097852099993e-07	7.653800196000002e-09	-0.000101096	-4.5085500000000014e-05	1.0220401216e-08	2.032702310250001e-09
36995.0625	-101.0859375	10218.366760253906	1368634649.3789062	27020.47265625	23.34765625	545.1130523681642	730105942.5671539	26119.642578125	-18.517578125	682235728.4090004	342.9006996154785	1.087582	13.360461	0.08280333620000001	0.0381699259	-0.1191104925	-0.03018622	0.11894691130000001	-0.1234158816	0.12694130550000002	8.11444e-05	-0.0513622748	-0.0366504095	-0.0889599813	0.2230985321	-0.0372735658	-0.0395520148	0.0415221056	0.0012511126	0.033115814199999996	-0.0404856225	0.0592692765	0.1253616877	-0.22762427510000002	-0.0267235979	0.0629804926	0.038285348399999995	0.0928856137	-0.11141431560000001	-0.060621094699999996	0.0827287372	-0.0012550967999999999	-0.0298293509	0.0014720374	-0.16931548559999998	0.0701009599	0.019433906100000002	0.17092506640000002	-0.0060483799	0.1080684667	0.0731771451	-0.014042800900000001	-0.0517258617	-0.0198797705	-0.0347136546	-0.0218776726	-0.0810897817	0.0551012004	0.1090973248	-0.1863074645	0.0365771079	-0.14338654439999998	-0.0624122957	0.0221639703	0.026639028500000002	0.1314741224	-0.0087241673	0.0195472273	-0.1332051161	0.1228288396	0.1623731507	0.0531965013	-0.0634034737	0.199056825	0.0868251244	-0.023149069799999998	-0.08911608050000001	0.2291353861	0.057532266	0.038047835099999996	-0.0320392906	0.0270899651	0.0137504732	-0.064491824	0.1263520263	-0.047148618499999996	0.1468870715	0.1588171063	-0.0065573121	-0.0037569412	0.1361342868	0.0778304314	-0.1170794705	0.083879942	0.0366254886	-0.0913175366	0.1535923613	0.013860644699999999	-0.06467035639999999	-0.0299053623	0.108081006	0.0782497413	0.0753427445	-0.059071745700000004	-0.058019013099999996	-0.0786753694	-0.08481253779999999	0.06583633230000001	0.08882024279999999	-0.0191863611	0.048688296	-0.14008689130000002	0.12184689630000001	0.11875383099999999	0.1100111431	0.0959136145	-3.83002e-05	3.6162000000000015e-06	1.3076902440000009e-11	1.4669053200400005e-09	0.0268776	-0.042516799999999993	0.0007224053817600001	0.0018076782822399997	-0.00795498	0.01937912	6.32817068004e-05	0.0003755502919744	0.00128271	-0.00031697999999999986	1.0047632039999994e-07	1.6453449441000004e-06	-0.0005972109999999999	0.0	3.5666097852099993e-07	0.0	0.0	0.000101096	0.0	1.0220401216e-08
