onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0168	2.5657999999999994	control	2.5657999999999994	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.0251	2.282400000000001	control	2.282400000000001	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.0333	2.4700999999999986	control	2.4700999999999986	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.0415	2.3857999999999997	control	2.3857999999999997	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0497	1.5524999999999984	control	1.5524999999999984	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.058	1.0390000000000015	control	1.0390000000000015	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0662	2.242599999999996	emotion	2.242599999999996	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0744	2.3223000000000056	emotion	2.3223000000000056	left	incorrect	n/a	male	black	black	black	anger
50.0827	2.1588999999999956	emotion	2.1588999999999956	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0909	2.4466000000000037	emotion	2.4466000000000037	right	incorrect	n/a	male	black	black	black	fear
60.0991	2.569200000000002	emotion	2.569200000000002	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1074	2.2867999999999995	emotion	2.2867999999999995	left	incorrect	n/a	female	asian	black	asian	fear
70.1156	1.0875000000000057	control	1.0875000000000057	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
75.1238	1.1890999999999963	control	1.1890999999999963	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1321	1.0618000000000052	control	1.0618000000000052	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
85.1403	0.8813999999999993	control	0.8813999999999993	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1485	0.5460999999999956	control	0.5460999999999956	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1568	1.3265999999999991	control	1.3265999999999991	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.165	1.8602999999999952	emotion	1.8602999999999952	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1732	2.6899000000000086	emotion	2.6899000000000086	right	incorrect	n/a	male	black	black	black	anger
110.1815	2.166499999999999	emotion	2.166499999999999	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1897	1.7672000000000025	emotion	1.7672000000000025	left	incorrect	n/a	male	black	black	black	fear
120.1979	1.2648999999999972	emotion	1.2648999999999972	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2062	2.0704000000000065	emotion	2.0704000000000065	right	incorrect	n/a	female	asian	black	asian	anger
130.2144	0.9860999999999933	control	0.9860999999999933	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
135.2226	1.5738000000000056	control	1.5738000000000056	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2309	1.0734000000000208	control	1.0734000000000208	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2391	1.532999999999987	control	1.532999999999987	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2473	1.1537000000000148	control	1.1537000000000148	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
155.2556	1.2572000000000116	control	1.2572000000000116	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2638	2.47890000000001	emotion	2.47890000000001	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.272	3.3774999999999977	emotion	3.3774999999999977	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2803	1.484199999999987	emotion	1.484199999999987	left	incorrect	n/a	male	black	black	black	anger
175.2885	2.3877999999999986	emotion	2.3877999999999986	right	incorrect	n/a	female	black	asian	asian	anger
180.2967	1.3064999999999998	emotion	1.3064999999999998	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3049	2.5870999999999924	emotion	2.5870999999999924	left	incorrect	n/a	female	asian	asian	black	fear
190.3132	1.4937000000000182	control	1.4937000000000182	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
195.3214	1.1663999999999817	control	1.1663999999999817	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3296	0.8970999999999947	control	0.8970999999999947	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.3379	1.11160000000001	control	1.11160000000001	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
210.3461	1.4033000000000015	control	1.4033000000000015	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
215.3543	0.8100000000000023	control	0.8100000000000023	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
220.3626	1.5745000000000005	emotion	1.5745000000000005	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3708	2.549199999999985	emotion	2.549199999999985	right	incorrect	n/a	female	black	asian	asian	fear
230.379	1.6239000000000203	emotion	1.6239000000000203	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3873	1.405399999999986	emotion	1.405399999999986	right	incorrect	n/a	male	black	black	black	fear
240.3955	1.3430999999999926	emotion	1.3430999999999926	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4037	3.244700000000023	emotion	3.244700000000023	left	incorrect	n/a	female	asian	asian	black	anger
