csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
34362.86328125	n/a	1180806372.8858795	n/a	20680.40234375	n/a	427679041.0993805	n/a	20880.421875	n/a	n/a	435992017.6779785	n/a	n/a	n/a	-0.06902332679999999	-0.0625012205	0.0753369431	-0.0791169607	0.0160005578	-0.0637056427	0.088494074	-0.07528765230000001	0.041345460099999995	-0.09785193910000001	0.09126018849999999	-0.06624196610000001	0.0100478635	-0.1285655216	0.0147222243	-0.0298422529	0.0540083838	-0.0569507842	0.009035653900000001	-0.1522514297	0.0117472622	-0.055462056399999994	0.07468157660000001	-0.0894558205	0.0500803726	-0.015121903600000004	0.0284028169	-0.0065180361	0.1122172173	-0.0337011773	0.1497253008	-0.0031378135	0.015944391699999998	-0.0400141432	-0.0174558755	-0.04218977610000001	0.011648852	0.0811066214	-0.0333690557	0.1170519187	-0.012381016299999999	0.0195168454	-0.0221127893	0.0907875158	-0.0714706979	0.006652173000000001	-0.1095220686	0.0438111816	0.0248715585	-0.13745396140000002	0.0032300671	-0.0441540237	0.0213541741	-0.079865859	0.057470201	-0.0840951491	0.0115855659	-0.10204679289999999	0.1421515893	-0.092376396	0.0668817333	-0.066731315	0.1043312307	-0.0009493539	0.0014472925	-0.0144555628	0.1428903111	-0.0886856618	0.0933824531	-0.0060737973	0.075885359	-0.0426607062	0.07994340429999999	0.0173709783	-0.0606152759	0.044282775	0.0188183056	-0.09397631630000004	-0.053971850599999996	0.1217078847	0.1216831682	0.1216419777	-0.00325594	n/a	1.06011452836e-05	n/a	-0.0502651	n/a	0.00252658027801	n/a	0.0668606	n/a	n/a	0.004470339832360001	0.000198811	n/a	n/a	3.9525813721e-08	0.000216334	n/a	n/a	4.680039955600001e-08	-0.000236547	n/a	n/a	5.5954483209000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34349.29296875	-13.5703125	1179873927.4530182	184.15338134765625	20662.271484375	-18.130859375	426929462.89401627	328.7280616760254	20869.96875	-10.453125	109.267822265625	435555595.62597656	1.177846	16.911749	0.04195220849	-0.0043521676	-0.0162317652	-0.0849097116	-0.0327307915	-0.0367206057	-0.0060382636	0.043340369100000005	0.166919428	-0.08727006779999999	0.0073591066	0.09420507759999999	0.043818688099999996	0.0588814772	-0.0470558087	0.0457263156	0.15004747699999998	0.1501753307	-0.048619452300000005	0.0388089569	0.10071973869999999	-0.011951273200000001	0.0921128093	0.106489476	-0.051096225999999995	-0.025061885899999997	0.06946384	-0.0905541056	-0.060078922199999996	0.1478001492	0.1630751044	0.1004877948	0.07652527419999999	-0.0356594051	-0.058357038	-0.0977406398	-0.1060332759	-0.033147809900000005	0.0353773675	0.0171638877	-0.015029154199999999	0.0901474463	0.0401993188	-0.1482797273	-0.0228464173	-0.0389447784	-0.0391616432	-0.0444211389	0.08937672029999999	-0.022875103900000002	0.0286283536	0.0198158705	0.2249655252	-0.0053783956	-0.1201019613	0.048549954400000005	-0.0327208486	0.1233315852	0.0277965692	0.0060745714	0.1294191721	0.0165351266	-0.140317833	0.06586214809999999	0.013088663899999999	-0.02628391	0.1177464228	0.032708616600000004	0.0427624533	-0.0440813579	0.0123678994	0.0241715702	0.0198221701	0.2217213657	-0.006790170600000001	-0.0387578651	0.1075508114	0.0694903206	-0.016351725	0.0179704898	0.1216419777	0.12141962949999999	0.12104935019999999	-9.58151e-06	0.0032463584899999997	9.18053338801e-11	1.0538843445595081e-05	-0.0502556	9.500000000002562e-06	0.0025256253313600003	9.025000000004869e-11	0.0496674	-0.017193200000000006	0.0002956061262400002	0.0024668506227600003	0.000382624	0.00018381300000000004	3.3787218969000014e-08	1.4640112537600003e-07	0.000226037	9.702999999999983e-06	9.41482089999997e-11	5.1092725369000005e-08	0.0	0.000236547	5.5954483209000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34413.0078125	63.71484375	1184255106.703186	4059.581314086914	20675.337890625	13.06640625	427469596.8915138	170.73097229003906	20810.724609375	-59.244140625	3509.8681983947754	433086258.7672463	1.297903	18.635551	0.07324369848999998	0.030217115	-0.0628230003	0.066118391	-0.0965032558	-0.22010548989999998	-0.0605930742	0.0942476652	0.0374699991	0.043940216799999994	0.11916954960000001	0.04504908269999999	-0.0258446881	0.074194842	-0.07996262650000001	0.06343852	0.0090197496	0.11963611960000001	-0.049822951500000004	0.0135595089	0.0236373515	0.0948564103	0.0866350558	-0.08161480559999999	0.1298857591	0.043794696200000004	-0.10549069550000001	-0.0468373667	-0.1278672375	0.0673086039	0.0043629537	-0.0057156149	-0.1262331472	-0.0409948419	0.0793593346	-0.06318841759999999	-0.1446681158	0.11003184449999999	-0.1003826921	0.0633320534	0.049381105	-0.0664855798	-0.15329161019999998	-0.0442606055	0.0387051192	-0.1119181824	-0.2133389177	-0.0493603526	0.08432700119999999	-0.0602694033	-0.0393494921	0.0791671725	0.0756670654	-0.102529665	-0.1101839578	0.090223704	-0.0712490289	0.0297209354	-0.0201964225	0.0043784896	0.0466946887	-0.0803271562	0.0414885229	-0.1223938542	-0.059533157999999996	-0.001165665	0.0018823684	0.0462774642	-0.0586942982	-0.09542793710000001	-0.0542881701	-0.0944380675	-0.15336086570000002	-0.0057514151	-0.1603130034	0.0493700697	0.0444400463	0.1569140202	-0.0110459091	0.0140744209	0.1215101995	0.120893123	0.1198669825	-0.00788018	-0.00787059849	6.20972368324e-05	6.194632059079029e-05	-0.0359177	0.014337899999999999	0.0012900811732899998	0.00020557537640999998	0.06598150000000001	0.016314100000000012	0.0002661498588100004	0.0043535583422500005	0.000220351	-0.00016227300000000005	2.6332526529000017e-08	4.8554563200999995e-08	0.000322121	9.608399999999997e-05	9.232135055999996e-09	1.0376193864099999e-07	-0.000436065	-0.000436065	1.90152684225e-07	1.90152684225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34390.22265625	-22.78515625	1182687414.3464508	519.1633453369142	20631.310546875	-44.02734375	425650974.8815956	1938.406997680664	20735.51953125	-75.205078125	5655.8037757873535	429961770.2308502	1.681602	24.144791	0.10142782	0.12836779339999999	-0.0418065012	0.0848342302	0.07334097490000001	-0.0446642201	0.1136639327	0.1028156258	0.0433396197	0.0471478667	-0.0766311749	0.0458630389	-0.031492861000000004	0.1434010917	-0.022439141800000003	-0.0505868655	0.07173862389999999	0.0363207863	-0.09165019529999999	0.13557797900000002	-0.018656676100000002	-0.2406257941	0.1815538943	0.0338104285	0.09415762849999999	0.0327967424	-0.0302929108	-0.0069539904	0.0042408545	-0.19721720980000002	-0.2216346143	-0.025730700800000002	0.1264779912	0.1569951731	0.029027806	0.0649798001	0.1092537341	-0.0456024587	-0.0646457507	0.1154586943	0.018900182800000002	-0.0786492713	0.1141563416	-0.15459383529999998	-0.0150106302	0.0614174828	-0.016597641399999998	0.0683018598	0.1545517928	-0.0623303074	-0.07535214900000001	-0.013915791299999999	-0.0625524022	-0.0113289952	-0.0785220859	-0.0803586411	0.058023509	0.1499725064	-0.0559009278	0.09355988800000001	0.16997486190000002	0.17505138309999999	-0.028776378300000002	-0.1570542512	-0.0665724546	-0.0782367054	-0.007649518599999999	-0.1115560932	0.07754217620000001	0.1961459524	-0.12042775	0.0607488202	0.077303092	-0.158182966	0.0080930354	-0.0852328899	-0.08544972099999999	-0.054409125999999995	0.0863903836	0.0404266896	0.1213126213	0.12010478890000001	0.1181006348	-0.023058900000000004	-0.015178720000000003	0.0005317128692100001	0.0002303935408384001	-0.0501542	-0.014236500000000001	0.00251544377764	0.00020267793225	0.06600160000000001	2.0099999999995122e-05	4.0400999999980384e-10	0.0043562112025600005	0.00133808	0.001117729	1.2493181174409999e-06	1.7904580864e-06	-0.0	-0.000322121	1.0376193864099999e-07	0.0	-0.000436065	0.0	0.0	1.90152684225e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34253.8984375	-136.32421875	1173329558.166565	18584.292617797848	20603.953125	-27.357421875	424522884.37719727	748.4285316467285	20697.61328125	-37.90625	1436.8837890625	428391195.5401764	1.595074	22.902397	0.13172946	0.14561372	0.08386793	0.021738185299999997	0.1417123783	-0.028162251099999997	0.045044533899999996	0.0108527155	0.2055164751	0.1085509475	-0.0428445784	0.0547183193	-0.054461216500000006	-0.053740114000000005	0.0956670772	0.0904009389	0.0515708942	-0.10126856210000001	0.0709034788	-0.0082359707	0.0167889222	-0.0332938695	0.17847252170000005	0.0043849224	0.029010184700000007	-0.1149919879	-0.0049661198	0.22845582809999998	0.0105239775	-0.200293203	-0.07028141660000001	0.0617205969	-0.024305493799999998	-0.18747276429999998	0.112146136	-0.0245655983	-0.0108345247	-0.09692464320000001	0.24727814620000002	0.0654606193	-0.1340293169	-0.0658624883	-0.0201407675	-0.0764795147	0.0225069225	0.1382315965	-0.0243129094	0.0442874586	0.055763914299999995	-0.20207973559999998	0.022361142200000003	0.0382131981	0.0515978163	0.1706748481	-0.0418689686	-0.0179605482	0.0868194023	-0.0639008422	-0.035374815	-0.1333803003	0.0732212183	0.1595994231	0.0505865195	-0.1689762258	0.0129269017	0.0817295258	0.0689427194	0.09576527859999999	0.1710515343	0.0722725211	0.1733171141	-0.051488236500000006	0.09994154050000001	0.0614678265	-0.019014850700000002	0.0455928291	0.046478723799999996	-0.17369609649999998	0.07691375360000001	-0.095861023	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0104857	0.033544600000000015	0.00010994990449000003	0.0011252401891600006	-0.00795449	0.04219971	6.32739111601e-05	0.0017808155240840995	0.0538793	-0.01212230000000001	0.00014695015729000022	0.00290297896849	0.0008053219999999999	-0.000532758	2.8383108656400005e-07	6.485435236839999e-07	0.000344499	0.000344499	1.18679561001e-07	1.18679561001e-07	-0.000436065	0.0	0.0	1.90152684225e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34472.90234375	219.00390625	1188380996.0017242	47962.71095275879	20572.994140625	-30.958984375	423248087.91019064	958.458713531494	20700.533203125	2.919921875	8.525943756103517	428512074.89368063	1.147769	16.479908	0.04534073	0.1306226179	-0.015354157700000001	0.0994565483	0.2295941153	0.055874303099999995	0.024010352599999996	0.1617987342	0.0112812444	0.17871116420000002	-0.0337277879	0.0007424535000000001	-0.1633366682	-0.0139853415	0.083937531	0.0265714115	0.05710015070000001	0.0368881354	0.049050717699999996	0.0947587933	0.1123117234	-0.08424019890000001	0.0747979095	-0.0400737823	-0.0035177788	0.0118866115	-0.0517679934	0.005795525300000001	-0.00742643	-0.0862442516	0.13562783679999998	-0.0718572398	-0.0440390559	0.001632067	-0.0901665016	-0.011281529399999999	-0.0299601531	0.05831378860000001	0.0485689291	0.1062285611	0.0012678855	-0.13764022039999999	0.08855852119999999	0.0365572515	-0.0462983069	0.2363047582	0.0491442435	-0.0556882879	0.1232239967	-0.1567938642	-0.0681249717	0.1243915962	-0.0881794808	0.054940459299999994	0.0194641558	0.0306299363	0.0584753867	0.042204477000000004	0.0937826573	-0.0017842497	0.1480782782	0.011669958000000001	0.00011447129999999999	-0.0233119792	-0.0016422820000000001	0.0021947376	-0.0455453329	-0.0665700985	0.1042883175	-0.140958984	0.048221776699999996	-0.061354307300000015	0.0260200331	-0.0291063196	-0.0088789976	-0.0333386054	0.004284413	0.0837622555	-0.19872837329999998	-0.0645489293	0.1207205288	0.11775003070000001	0.11285322490000001	0.0150108	0.004525100000000001	0.00022532411664000004	2.0476530010000005e-05	-0.00131621	0.00663828	1.7324087640999996e-06	4.40667613584e-05	0.0659905	0.012111199999999996	0.0001466811654399999	0.004354746090249999	0.0007615779999999997	-4.3744000000000176e-05	1.913537536000016e-09	5.800010500839997e-07	0.000190394	-0.000154105	2.3748351025e-08	3.6249875236e-08	-0.000192591	0.00024347400000000006	5.927958867600001e-08	3.7091293280999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34269.671875	-203.23046875	1174410410.420166	41302.623428344734	20602.15625	29.162109375	424448842.14941406	850.4286231994629	20688.912109375	-11.62109375	135.04981994628906	428031084.2694435	1.2474459999999998	17.911087	0.11481750400000006	0.0838592556	0.1562208328	0.049093337300000005	0.14572905560000002	0.0235661655	0.0031408559999999996	0.1087516877	0.1656608741	-0.053013201399999994	-0.0145821296	-0.0069737499	-0.10421961789999999	0.094405826	-0.0422348857	-0.011607298700000001	-0.0510041605	-0.002310302	0.1575085202	-0.06332331	0.039565108599999996	-0.053571175	-0.0236453425	0.0743462691	-0.08178931639999999	-0.1608757928	-0.1402126148	-0.0607539116	0.0653316805	0.054711664400000005	0.11486015220000001	0.0124490014	-0.18977686059999999	-0.12212390279999999	0.0957111567	0.10173348269999999	-0.0875464557	-0.0417990519	-0.0134164549	-0.0087813417	-0.11935342880000001	-0.09050197189999999	0.0686032343	-0.17569504260000002	0.0062065172	0.1427767937	0.0102724857	-0.0198251478	0.1553230157	-0.0297372486	0.046134416	0.0874475929	-0.0313913625	-0.0045708452000000005	-0.1192051777	-0.0403741723	-0.0716924905	-0.062318879699999996	0.1173401641	-0.13325438	-0.0119275346	0.1464462591	-0.06006940650000001	0.0430735996	0.1789513469	-0.0131478481	-0.0211241042	0.0056007193	-0.0022524751	-0.0777122391	0.1068071849	-0.1234486451	-0.19229991510000002	0.0662290429	0.0559852843	0.10478483109999999	-0.09088664099999999	0.0604693117	0.1383101465	0.0926634403	0.120326335	0.1161887065	0.1093977275	0.0104132	-0.0045976	0.00010843473424000003	2.113792576e-05	-0.0275964	-0.02628019	0.00076156129296	0.0006906483864361001	0.0815179	0.015527400000000009	0.00024110015076000036	0.006645168020410001	0.00147154	0.0007099620000000003	5.040460414440004e-07	2.1654299716e-06	0.0006479519999999999	0.000457558	2.0935932336399996e-07	4.198417943039999e-07	8.13528e-06	0.00020072628	4.02910394826384e-08	6.61827806784e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34337.72265625	68.05078125	1179079197.2175446	4630.9088287353525	20610.189453125	8.033203125	424779909.293705	64.53235244750978	20793.287109375	104.375	10894.140625	432360788.8129005	1.378421	19.791649	0.05826844100000001	-0.0869451902	0.1491569202	0.1374516136	0.10055149039999996	0.0590440951	-0.2049032671	0.0784075267	0.0924326957	0.0047280240999999995	-0.1386293034	-0.14251356769999998	0.0057642491	-0.0800923689	0.1563791969	-0.0308511708	-0.0112136857	-0.0922487585	-0.0197554343	-0.08704524949999999	0.044986679800000005	-0.0629880312	-0.10611702449999999	0.029347042900000002	0.0267156392	-0.0089893126	0.0154463251	-0.0830942546	-0.0801184679	0.1575909789	0.0806993225	-0.17849332739999998	0.1606651603	-0.023163239900000004	-0.17397298739999995	0.141414101	0.042118687	-0.0489293689	-0.0684581935	-0.1675429963	-0.0356024099	-0.1681270523	0.1426153893	-0.0464970122	-0.0299790142	0.1038305309	-0.014522678600000003	-0.198588013	0.024077066499999997	-0.0763437766	0.1470751867	-0.036939914	-0.0937546269	0.1384811028	0.1368143579	-0.044920090700000005	0.0643618981	-0.0500610411	-0.0017869309	-0.0389458896	-0.0635060906	-0.0245074442	-0.045096706900000005	0.0359073896	0.072570205	0.0239543763	-0.0273528575	-0.046091842599999995	-0.0656747448	-0.09357922839999999	-0.1559034093	-0.0186913147	0.1840281503	0.077506235	0.0989271194	-0.0039599451	-0.058716807	-0.0034993815999999995	-0.029165179	-0.0079025527	0.1198669825	0.1143757435	0.10540925529999999	0.01602	0.0056067999999999995	0.0002566404	3.143620623999998e-05	-0.025018	0.002578399999999998	0.0006259003240000001	6.64814655999999e-06	0.0659987	-0.015519200000000009	0.00024084556864000035	0.004355828401689999	0.00101919	-0.00045235	2.046205225e-07	1.0387482560999997e-06	0.000439995	-0.00020795699999999996	4.324611384899997e-08	1.93595600025e-07	3.91091e-05	3.097382e-05	9.593775253923999e-10	1.5295217028100002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34307.42578125	-30.296875	1176999463.7359774	917.900634765625	20669.93359375	59.744140625	427246154.7700348	3569.3623390197754	20870.546875	77.259765625	5969.071384429932	435579726.86157227	1.222961	17.559529999999995	0.071319195	-0.17064565760000006	0.1483505506	0.011915452	-0.0438836323	0.09998996689999999	-0.1457643284	0.0583036583	0.17098337800000002	-0.0702949209	0.0347601919	0.059133867	-0.005786649699999999	-0.1571880334	-0.0862372289	0.05757763	-0.17745948120000002	-0.0040932842	-0.0485830206	-0.2039875361	0.1963840134	0.0523213904	-0.1053853576	-0.1554275284	-0.08384803610000001	0.0007422198	0.12258625050000001	-0.0643773341	0.0921580512	0.0067387459999999995	0.0111362721	-0.0012749032	0.08596011	0.018477903	0.1541962584	-0.0518842653	-0.0673271042	0.0983037795	-0.0042786774	-0.2096084637	-0.0633805195	-0.0579087538	-0.0444629458	-0.11925961480000001	-0.049510745099999996	-0.0390540427	0.0673808912	-0.1547842124	0.0505551137	0.023479937599999997	0.0538166937	0.0638801514	0.08464733279999999	0.1225746844	0.0694514431	0.1604997662	-0.2032374552	-0.0757356158	-0.0238138592	-0.2129329039	-0.0782141365	-0.10442896970000001	0.0770257554	0.0820058573	0.0288151996	-0.1419434555	0.023014633399999998	0.0133739647	-0.0021435185000000002	-0.0082261777	0.0915314144	0.0671331898	0.0045512354	0.0702987388	-0.1691845003	-0.09772194109999999	-0.0393328867	-0.005996006	-0.058131277599999996	-0.0913722092	0.11934271980000001	0.112315068	0.1009072399	0.0152779	-0.0007421000000000007	0.00023341422841	5.507124100000012e-07	-0.06277569999999999	-0.037757699999999984	0.003940788510489999	0.0014256439092899993	0.0539674	-0.012031299999999995	0.00014475217968999989	0.0029124802627600002	0.00107598	5.679000000000013e-05	3.225104100000016e-09	1.1577329604000002e-06	0.00017816599999999995	-0.000261829	6.8554425241e-08	3.174312355599999e-08	0.00013625200000000004	9.714290000000004e-05	9.436743020410006e-09	1.856460750400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34223.20703125	-84.21875	1171227899.5037994	7092.7978515625	20670.83984375	0.90625	427283619.8459625	0.8212890625	20921.361328125	50.814453125	2582.1086463928227	437703359.82196426	1.221227	17.534628	0.0908795	-0.2027515105	0.0349370673	0.0550933281	-0.040000687	0.17917123920000005	-0.1076056289	0.022739404700000004	0.0213342683	0.0379913357	-0.1620347551	-0.0837581297	0.08669024019999999	-0.0789095172	-0.0380795493	0.0969240759	0.09507813890000001	0.0324875502	-0.0917775087	0.050723917699999996	0.0208645462	0.0637984982	-0.0735173331	-0.0391438063	0.1455046202	-0.0776715124	0.2429484026000001	0.001738468	0.0057024811	0.0613459638	-0.0917230176	0.014091423600000003	-0.0061897864	-0.10102481740000001	-0.042438366500000005	0.0082981598	0.0306239637	0.0675803629	-0.0712270689	-0.192738557	0.08988165039999997	0.0053212692	0.1076649632	0.0004853585	0.1200052892	-0.0202507986	0.1541748756	-0.1480150931	-0.0348953513	-0.0577561757	0.0848521764	-0.1370931208	-0.041525423799999996	0.1241777649	-0.031254770099999996	0.0649550751	0.10078649199999999	0.1126829047	-0.0017995882999999999	0.0586638725	-0.0179343025	-0.1553762173	0.0218555829	-0.058449843200000004	0.0257320586	0.0074275491	0.18098474739999998	0.0870831782	-0.11048749960000001	0.0344160703	-0.0145039012	0.0055765658	0.0667078434	-0.0058927754	0.0203297619	0.103720727	0.07669021179999999	0.0005921052	-0.0432737193	-0.0314871532	0.11875383099999999	0.1100111431	0.0959136145	0.018194	0.0029161	0.00033102163599999987	8.503639209999997e-06	-0.0381081	0.02466759999999999	0.00145222728561	0.0006084904897599995	0.0257202	-0.028247199999999997	0.00079790430784	0.00066152868804	0.000621376	-0.0004546040000000001	2.0666479681600002e-07	3.86108133376e-07	0.00019661	1.8444000000000032e-05	3.4018113600000113e-10	3.86554921e-08	0.000364176	0.00022792399999999995	5.194934977599997e-08	1.3262415897599996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
