onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0125	3.828100000000001	control	3.828100000000001	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
15.0207	1.7608000000000015	control	1.7608000000000015	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0289	0.8734000000000002	control	0.8734000000000002	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.0371	2.9239999999999995	control	2.9239999999999995	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0453	1.4776999999999987	control	1.4776999999999987	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
35.0535	1.0623000000000005	control	1.0623000000000005	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0617	1.5529999999999973	emotion	1.5529999999999973	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0699	1.1976000000000013	emotion	1.1976000000000013	left	incorrect	n/a	male	black	black	black	anger
50.0781	1.8622000000000014	emotion	1.8622000000000014	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0863	1.1918999999999969	emotion	1.1918999999999969	right	incorrect	n/a	male	black	black	black	fear
60.0945	2.6765000000000043	emotion	2.6765000000000043	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1027	4.644999999999996	emotion	4.644999999999996	left	incorrect	n/a	female	asian	black	asian	fear
70.1109	0.9737999999999971	control	0.9737999999999971	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1191	0.892399999999995	control	0.892399999999995	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1273	1.075099999999992	control	1.075099999999992	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
85.1355	0.7677000000000049	control	0.7677000000000049	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
90.1437	0.7203999999999979	control	0.7203999999999979	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
95.1519	0.8560000000000088	control	0.8560000000000088	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1601	1.7776000000000067	emotion	1.7776000000000067	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1683	2.2631999999999977	emotion	2.2631999999999977	right	incorrect	n/a	male	black	black	black	anger
110.1765	1.798899999999989	emotion	1.798899999999989	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1847	2.6624999999999943	emotion	2.6624999999999943	right	correct	n/a	male	black	black	black	fear
120.1929	1.9960999999999984	emotion	1.9960999999999984	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2011	2.4908000000000072	emotion	2.4908000000000072	right	incorrect	n/a	female	asian	black	asian	anger
130.2093	1.6504999999999939	control	1.6504999999999939	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
135.2175	0.5940999999999974	control	0.5940999999999974	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2257	1.4527000000000214	control	1.4527000000000214	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2339	0.8963999999999999	control	0.8963999999999999	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
150.2421	1.592000000000013	control	1.592000000000013	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2503	0.7296999999999798	control	0.7296999999999798	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2585	2.316200000000009	emotion	2.316200000000009	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2667	1.5759000000000185	emotion	1.5759000000000185	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2749	2.9044999999999845	emotion	2.9044999999999845	left	incorrect	n/a	male	black	black	black	anger
175.2831	1.6122000000000014	emotion	1.6122000000000014	right	incorrect	n/a	female	black	asian	asian	anger
180.2913	2.027799999999985	emotion	2.027799999999985	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.2994	1.3436000000000092	emotion	1.3436000000000092	left	incorrect	n/a	female	asian	asian	black	fear
190.3076	0.7121999999999957	control	0.7121999999999957	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
195.3158	0.6449000000000069	control	0.6449000000000069	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.324	1.1464999999999748	control	1.1464999999999748	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.3322	0.5592000000000041	control	0.5592000000000041	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3404	1.511700000000019	control	1.511700000000019	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3486	0.683400000000006	control	0.683400000000006	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
220.3569	1.5348999999999933	emotion	1.5348999999999933	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.365	2.3016999999999825	emotion	2.3016999999999825	right	incorrect	n/a	female	black	asian	asian	fear
230.3733	4.113100000000003	emotion	4.113100000000003	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3815	1.8408000000000015	emotion	1.8408000000000015	right	incorrect	n/a	male	black	black	black	fear
240.3896	1.7095999999999947	emotion	1.7095999999999947	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.3978	12.548900000000032	emotion	12.548900000000032	left	incorrect	n/a	female	asian	asian	black	anger
