onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0364	6	active_change	correct	1.0710999999999995	right
20.0528	6	active_change	correct	1.2572999999999972	right
26.0609	6	active_nochange	correct	0.7810999999999986	left
36.0773	6	passive	miss	n/a	right
42.0855	6	active_change	correct	0.9758999999999958	right
52.1019	6	active_nochange	incorrect	1.8181999999999974	right
60.118399999999994	6	active_change	correct	1.0444000000000102	right
66.1265	6	active_nochange	correct	1.0522000000000133	left
72.1347	6	active_change	correct	1.119799999999998	right
78.1429	6	active_change	correct	2.270300000000006	right
86.1593	6	active_nochange	incorrect	1.131699999999995	right
92.1675	6	active_nochange	miss	n/a	left
100.184	6	active_nochange	correct	0.9136000000000024	left
106.1921	6	passive	miss	n/a	right
112.2003	6	active_change	correct	0.9608999999999952	right
118.2085	6	active_nochange	correct	1.2634999999999934	left
126.22489999999999	6	passive	miss	n/a	left
134.2414	6	active_nochange	correct	1.4350000000000023	left
140.2496	6	active_nochange	incorrect	1.5436000000000263	right
150.266	6	active_nochange	correct	1.3179000000000087	left
156.2741	6	passive	miss	n/a	right
162.2823	6	passive	miss	n/a	right
172.2987	6	active_change	correct	1.3965000000000032	right
180.3152	6	active_change	incorrect	2.969699999999989	left
188.3316	6	active_nochange	correct	1.4920999999999935	left
194.3398	6	active_change	correct	1.254700000000014	right
204.3562	6	passive	miss	n/a	left
210.3644	6	active_nochange	correct	1.7404999999999973	left
216.3725	6	active_change	incorrect	1.6382999999999868	left
222.3807	6	active_change	incorrect	1.5039000000000158	left
228.3889	6	active_nochange	incorrect	1.241500000000002	right
238.4053	6	active_change	correct	1.0877999999999872	right
244.4135	6	active_change	correct	1.2933999999999912	right
252.42989999999998	6	active_change	correct	1.1007000000000176	right
258.4381	6	active_change	incorrect	1.974299999999971	left
264.4463	6	active_nochange	correct	1.1838999999999942	left
272.4627	6	passive	n/a	0.7123000000000275	right
280.4792	6	passive	n/a	1.3754999999999882	right
296.4954	6	active_nochange	correct	1.3777999999999793	left
302.5036	6	active_nochange	incorrect	1.7113999999999692	right
