csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
39834.1796875	n/a	1586761871.3760376	n/a	24209.388671875	n/a	586094499.8659097	n/a	24799.17578125	n/a	614999119.4293365	n/a	n/a	n/a	n/a	-0.1468979242	-0.0765106709	0.1798649753	-0.0763131977	0.1404349049	-0.171526305	0.1434387562	-0.1151333634	0.0484283538	0.027971369	-0.2099975017	0.09798578720000001	-0.0630756051	0.023196815200000002	-0.0926594582	0.055973813899999995	-0.09287504869999999	0.09355708609999999	-0.0849868131	0.0823580445	-0.0832768433	0.1533994436	-0.0390962282	0.0626759119	-0.09152198480000001	0.06255812570000001	-0.20814138969999998	0.07083766379999999	-0.07053738799999999	0.1311160173	-0.0264596391	0.0160596098	-0.12086944919999999	0.0755739235	-0.0533362655	0.1310175718	-0.1929440599	0.0449276154	-0.0809021803	-0.1211764731	-0.0631050494	-0.2209162343	0.1243973508	-0.006101064399999999	0.1864640024	0.082150691	-0.1484548413	0.1171804707	-0.1727038759	0.0874197701	-0.0508760382	0.1317383647	-0.028866721499999998	0.19543434899999998	-0.0416862227	0.0096653551	-0.0842858414	0.0434758346	-0.022782457000000002	0.1723304899	-0.021959610600000002	0.0186801365	-0.12149055660000001	0.1582687242	-0.0464173793	0.0395746125	-0.0906398318	0.18971191850000002	-0.1308939181	0.014446649399999999	-0.1186314516	0.038246829100000004	-0.0743759976	0.0712701142	-0.16131028779999998	0.0276241202	-0.0656175349	0.043229847800000006	-0.1028470695	0.025722496	-0.0344422868	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.0131477	n/a	0.00017286201528999998	n/a	-0.0910056	n/a	0.008282019231359999	n/a	-0.15856099999999998	n/a	n/a	0.025141590720999998	0.0006219169999999999	n/a	3.86780754889e-07	n/a	1.20892e-22	n/a	n/a	1.4614875664000005e-44	0.00111503	n/a	n/a	1.2432919009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39589.30078125	-244.87890625	1567312736.348282	59965.67872619629	24140.375	-69.013671875	582757705.140625	4762.886905670166	24796.365234375	-2.810546875	614859728.8365211	7.8991737365722665	1.621417	27.054646	0.043355909000000005	0.0103110136	-0.2859046052	0.1388643944	0.2006706431	-0.0615783245	-0.0673938134	0.0670500771	-0.12344245960000001	-0.0401059978	0.1176489725	-0.043602187800000004	0.05054319559999999	-0.0131131582	-0.0685903242	-0.1334670232	0.050648936	-0.09782382140000001	0.0092361246	-0.1229712962	0.0969154651	-0.004649852800000001	0.1279413826	0.0002725569	0.10312585699999999	-0.06899537230000001	0.08316241070000001	-0.0562432365	0.0175544349	-0.031782603799999996	-0.0781407565	0.0641629591	0.1811402979	-0.2116461988	0.0232749464	0.0408354908	0.041715019900000004	0.1678301012	0.0315298568	0.0013907331	-0.0063221714	0.2091312143	-0.218922925	-0.09828033230000001	-0.1885498969	-0.0008890530999999998	-0.18935813399999998	0.028653603599999997	0.0497936745	-0.1735560385	0.017179246699999998	-0.06222587070000001	-0.0136327625	0.017895943799999998	0.08854232570000001	-0.0823681439	0.1183156434	-0.06939665589999999	0.027616945299999997	-0.0150839804	0.12419445900000001	0.0460255427	0.0205973725	-0.0865518542	0.1244416982	-0.0142799317	0.0698410844	-0.030154603199999998	0.0407999502	-0.0484325859	-0.011173467	0.0547833075	-0.032808508300000004	0.1565165232	0.1570973664	-0.1589899058	0.0288778667	-0.0181387991	-0.0268020353	0.0769192871	0.0809393803	0.19026296809999999	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.00021720900000000005	-0.013364909	4.717974968100001e-08	0.000178620792578281	-0.0914934	-0.00048779999999999657	0.00837104224356	2.3794883999999665e-07	-0.151346	0.007214999999999971	5.205622499999959e-05	0.022905611716	0.0006558789999999999	3.396200000000001e-05	4.30177262641e-07	1.1534174440000007e-09	-0.000183616	-0.000183616	3.3714835456e-08	3.3714835456e-08	0.0008868439999999998	-0.000228186	5.206885059600001e-08	7.864922803359998e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39848.0625	258.76171875	1587868085.0039062	66957.6270904541	24219.068359375	78.693359375	586563272.1960793	6192.6448097229	25153.3046875	356.939453125	632688736.7022095	127405.77319717409	1.869302	31.190794	0.020605185999999973	0.15464456529999998	-0.0396319502	-0.0813948763	-0.0031369552000000004	-0.1674720791	0.0595844016	-0.056226470300000005	-0.0466350896	-0.1290070734	0.2098417665	0.09294058289999999	-0.1406866114	-0.1455785915	-0.15391678	-0.0777581688	-0.0932346834	0.0062310798	0.0212731711	-0.1753117199	0.09040335279999999	0.0163137935	-0.1332097773	0.012755174199999999	-0.0239630175	-0.0129072445	0.0625153157	0.0181863022	0.1985388117	-0.1161062886	-0.0352881227	0.0734852562	-0.0787629245	-0.08521364199999999	0.0404974012	0.20912443309999998	0.1784376211	0.0797800546	0.0642387842	0.0677381863	0.1375894154	0.1313719724	0.1857260967	-0.2198646464	-0.2748320475	-0.0158768709	0.010788808300000001	0.1644479297	-0.023750237799999997	-0.0776123104	0.023820070099999997	-0.05961136070000001	-0.1789696241	-0.0556950332	-0.0767594277	0.08407730890000001	0.1875103885	0.05486137519999999	-0.0739461466	0.0719905765	0.1395121059	0.1460002649	-0.0898488291	0.1260719152	-0.0212628483	0.0373822768	-0.0663520146	0.0264320483	0.0864378824	-0.046111553099999994	0.0930297554	0.0060133122	0.083308477	0.0142085893	0.0488853028	-0.1283640806	-0.0010686068	-0.0475827012	0.25033396739999997	-0.0308352837	-0.09907387349999999	0.0366394491	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.000198023	1.918600000000003e-05	3.9213108529000004e-08	3.681025960000011e-10	-0.0849689	0.0065245000000000025	0.00721971396721	4.256910025000003e-05	-0.158513	-0.007167000000000006	5.13658890000001e-05	0.02512637116900001	0.0007473869999999999	9.150799999999991e-05	5.585873277689996e-07	8.373714063999984e-09	-0.000197703	-1.4087000000000006e-05	1.9844356900000008e-10	3.9086476208999996e-08	0.0008545489999999999	-3.2295e-05	1.042967025e-09	7.302539934009998e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39648.14453125	-199.91796875	1571975364.7708893	39967.194229125984	24302.009765625	82.94140625	590587678.6485329	6879.276870727539	25159.634765625	6.330078125	633007221.5396461	40.06988906860352	1.614922	26.946274	0.075900003	0.0354447498	0.2021968179	-0.24089285600000002	-0.2184173082	-0.0287418882	0.0945038473	-0.1311292702	0.06068390200000001	-0.0012455526	0.0296693255	0.032353185699999995	0.0379479455	-0.0928387327	-0.044229324699999996	-0.0509315213	0.0916804819	0.0245901103	-0.26989033149999997	0.0847196693	-0.0180290778	-0.0737172049	0.058571502699999986	-0.1947343556	0.0720844892	0.0351655028	-0.0165206533	-0.0524618965	0.1757881616	0.0354867985	-0.0258751139	-0.132318619	0.043648851600000003	0.16887329399999998	0.0402373433	0.08627878259999999	-0.0279769421	-0.0733112212	-0.0886648803	-0.0275249619	0.026604102	-0.0666061711	0.29269237730000003	-0.0729112251	0.163172221	0.11874218310000001	0.2207744438	0.0554946775	-0.0505361358	0.0879298381	-0.0285537612	0.0180264068	-0.0316554751	0.0410787846	0.0753099428	0.1014826075	0.10068617980000001	-0.074626823	-0.1004237408	0.0452357625	-0.1246169327	0.0559751529	0.1371342918	0.0228101173	0.025499323900000002	-0.0675830991	0.0754721084	0.0043096137	0.0998544039	-0.0326294033	0.1640619182	-0.09140873470000001	0.0354714502	0.0835013237	0.0818992613	0.22023433690000002	-0.0214472392	0.0346219884	0.0306952461	-0.0483151185	-0.0315758473	-0.017166047099999998	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.00841727	0.008615293000000001	7.085043425289997e-05	7.422327347584899e-05	-0.117121	-0.032152099999999996	0.013717328640999999	0.00103375753441	-0.171733	-0.013219999999999982	0.00017476839999999952	0.029492223289000002	0.00100126	0.00025387300000000005	1.0025215875999998e-06	6.445150012900003e-08	-4.85078e-05	0.0001491952	2.2259207703040004e-08	2.3530066608399998e-09	0.0008193649999999999	-3.518400000000006e-05	1.2379138560000045e-09	6.713590032249998e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39780.67578125	132.53125	1582502165.6129305	17564.5322265625	24215.1640625	-86.845703125	586374170.5737915	7542.176151275635	25024.86328125	-134.771484375	626243782.2452545	18163.35300064087	1.607579	26.823734	0.122456669	-0.1595501521	0.0838778069	-0.0453761645	0.020653511200000002	0.0420254968	0.0763388279	0.0272468588	0.0237715717	0.0624825589	0.0635119694	-0.0167474785	0.1462767279	-0.22352686440000002	0.1360743371	0.1123747875	-0.1591692612	-0.0950087149	0.0546430657	-0.009155214200000001	-0.0706403462	0.0058155972	0.0632847812	-0.0772090234	0.0436637801	0.0284992596	-0.1499171156	-0.10980686220000001	0.0963318251	0.0613766376	0.12496796240000001	0.0915329975	0.0124918005	0.10704084550000001	-0.0005507051	-0.0991425644	-0.0034095613	-0.0303215912	0.0528233992	0.0496761942	-0.1430728788	-0.048804556	0.059391747599999996	0.0740404591	0.12157750869999999	-0.0757721171	-0.0323302965	-0.0053675845	-0.0731530569	0.0052494364	0.048365075199999996	-0.0651777777	-0.0470761152	0.057396636200000004	0.1900090116	0.1732842616	-0.0228570713	0.13403841119999998	0.046281948899999995	-0.022343512200000002	0.11182869779999999	-0.1579897328	0.0512744595	-0.033259873599999996	-0.0171905601	-0.0109805342	0.055060363099999995	-0.0162763144	0.2181548812	0.1349940888	0.0658210536	-0.0308332287	-0.0742484679	-0.024380260499999997	-0.0756578178	0.067748402	0.1346172329	-0.0348533651	-0.0995060131	0.0188474561	5.44434e-05	-0.047084654299999994	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.000220944	-0.008638214	4.881625113600001e-08	7.461874110979599e-05	-0.0406397	0.0764813	0.00165158521609	0.0058493892496899996	-0.158439	0.013294	0.00017673043600000002	0.025102916721000002	0.00131106	0.00030980000000000005	1.7188783235999996e-06	9.597604000000002e-08	8.23003e-05	0.0001308081	1.711075902561e-08	6.7733393800899996e-09	0.0007791099999999999	-4.0255e-05	1.620465025e-09	6.070123920999998e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39659.9765625	-120.69921875	1572913740.9380493	14568.301406860352	24195.47265625	-19.69140625	585420897.0593414	387.7514801025391	24983.658203125	-41.205078125	624183177.2105751	1697.8584632873535	1.435831	23.957983	0.102545454	0.0469733674	0.030621137599999997	0.077262987	0.0828666395	-0.0885115665	0.0322431261	0.09807801869999999	0.0711329	-0.11395112859999999	0.0341689805	-0.0550345425	-0.0197385677	0.0166450553	0.037835161299999996	-0.09442968480000001	-0.0229612305	-0.1805542979	-0.11228261789999999	0.10342746289999999	-0.0611730863	0.0259466268	0.0163106097	-0.1422934277	-0.0381001495	0.1478130737	-0.0027790853000000003	0.0504749193	-0.0255464842	0.0070674709	-0.054785771100000005	-0.0555657649	0.0314508471	0.1636890481	-0.0238136392	-0.1117910568	0.0372400229	0.0258809994	0.0399878144	-0.058182891500000014	0.059355894900000004	-0.0169879931	-0.0937052768	-0.1302435672	0.0832445398	0.0123781128	-0.0984060313	0.08736933150000001	-0.0046260559	0.0009104467999999999	0.1522483862	0.025396336600000003	-0.0960211784	-0.07038653240000001	0.019509123700000002	-0.046223861100000006	0.091998685	-0.10326410859999999	-0.0181656018	-0.061817254	0.006805928399999999	-0.0500377618	0.1649553569	0.0488490247	-0.0840101134	-0.1134995326	0.0047253484	0.0780461784	-0.0641622509	0.07356358269999999	-0.0059907697	-0.0323792461	0.057205315199999995	0.1168767821	-0.0449621382	0.1611886709	0.0657383692	-0.10523294359999999	-0.0354482815	-0.1261838734	-0.10016787349999999	-0.0058441052000000005	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.000217355	3.5890000000000223e-06	4.7243196025e-08	1.2880921000000163e-11	-0.06979010000000001	-0.029150400000000007	0.00487065805801	0.0008497458201600004	-0.132563	0.025875999999999986	0.0006695673759999991	0.017572948969000003	0.000821262	-0.0004897980000000001	6.744712726439999e-07	2.39902080804e-07	-0.00016434200000000002	-0.00024664230000000004	6.083242414929002e-08	2.700829296400001e-08	0.000565241	-0.00021386899999999991	4.573994916099995e-08	3.19497388081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39703.7578125	43.78125	1576388384.4336548	1916.7978515625	24229.955078125	34.482421875	587090723.0879555	1189.0374183654785	25111.7109375	128.052734375	630598026.2085571	16397.50278091431	1.400559	23.369453	0.09303864499999998	0.09809659	0.048920001100000006	-0.0018327236999999999	-0.0494835102	-0.0933405849	-0.029298297799999998	0.035343234700000004	0.0434366724	-0.033610764700000004	0.0037240984999999996	0.0584968186	-0.08774554849999999	-0.0067668632	0.0030744186	-0.0672987685	0.1351725915	0.0186665907	-0.0581637253	0.0336555163	0.0708823935	0.14186929199999998	-0.030282688999999998	-0.0822721154	0.0215729095	0.0625345549	-0.006743939599999999	-0.09259093550000001	-0.0169390426	-0.0157720289	0.0021091013	-0.012776028100000001	-0.09260273220000001	-0.07090567730000001	-0.0180417669	-0.0508132591	-0.0715501185	0.0078333502	-0.0365987348	0.0515171783	0.114439976	-0.0246521202	0.0984086498	-0.009459941	-0.1450046241	0.1146245707	0.039679970499999995	0.09571786619999999	0.0497748854	-0.013511559499999999	0.0406454808	0.010761391799999999	0.0046869625	-0.019027824199999998	-0.0630674201	0.0036051405	-0.0527494201	-0.1280657986	-0.0278640445	-0.0470114859	-0.0174323997	0.1022249196	0.0938015101	0.0714987011	-0.1236263583	-0.0029403416999999998	0.0685188533	0.050859465199999995	0.0820230563	-0.0260504823	-0.0007738474000000001	-0.0010350828	0.1058876411	-0.0686127003	0.0151016096	-0.0006678189	-0.0764897031	0.026196772099999998	-0.08704617390000001	0.085655013	0.0162842063	-0.0343384781	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.00235888	-0.002141525	5.5643148544e-06	4.586129325625e-06	-0.0242048	0.04558530000000001	0.0005858723430399999	0.0020780195760900008	-0.118771	0.013792000000000013	0.00019021926400000037	0.014106550441	0.000548372	-0.00027289	3.00711850384e-07	7.446895210000001e-08	-1.53136e-05	0.00014902840000000002	2.220946400656001e-08	2.3450634496e-10	0.000356763	-0.00020847799999999995	4.346307648399998e-08	1.2727983816900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39765.25390625	61.49609375	1581275418.2285311	3781.769546508789	24276.908203125	46.953125	589368271.9029579	2204.595947265625	25121.76171875	10.05078125	631102911.8536531	101.01820373535156	1.175253	19.610044	0.08073881	-0.0005756314	0.10536644710000001	-0.13662352349999998	-0.17260925579999994	0.0682875414	0.012384971699999999	-0.09081352599999999	0.001691515	-0.0695369209	-0.0935658524	0.0387769833	-0.1383770452	0.043729427300000005	-0.16019212929999999	-0.11213357630000001	-0.022964509900000003	-0.12120129019999999	0.014478913500000001	0.0958733445	-0.0346759334	0.0710086438	-0.066499693	0.034746654700000004	-0.0055717867	-0.2233075609	0.0168298454	-0.0438046429	-0.0554223219	0.0363769536	-0.0965779157	-0.055707342800000004	-0.009590655600000001	0.033138321299999995	-0.0080979456	-0.006358155999999999	-0.0540096716	-0.0161172203	0.0011824466	0.2347788653	0.0080913754	-0.0710139122	0.15130639869999998	0.0743960717	-0.0049647858000000005	0.10303429630000001	0.1754036202	-0.0751365588	-0.0174043478	0.059158388	-0.0428686526	0.11896059380000001	-0.0086356695	-0.0937794126	-0.1855488661	-0.029959618599999998	0.1514162324	-0.09956867789999999	-0.0501454562	-0.0902009907	0.0294681137	-0.0824951751	0.055224714	0.0806778908	0.0073017297	0.1444511823	-0.039895767900000004	-0.072601469	-0.030634028100000002	-0.09991465210000001	-0.0562570929	0.0927922615	0.012118333700000001	0.0493008465	0.0656627174	0.0734274318	-0.0279194821	-0.0071570013	0.0814044991	0.20386798309999998	-0.0863510049	-0.1298833683	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.00322593	-0.0008670500000000003	1.04066243649e-05	7.517757025000005e-07	-0.0581814	-0.0339766	0.0033850753059599995	0.0011544093475599998	-0.144209	-0.025438	0.0006470918440000001	0.020796235681000003	0.000416136	-0.000132236	1.73169170496e-07	1.7486359695999995e-08	6.52916e-05	8.060519999999999e-05	6.49719826704e-09	4.2629930305599984e-09	0.000160461	-0.000196302	3.8534475204e-08	2.5747732521000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39776.15625	10.90234375	1582142606.024414	118.86109924316406	24215.18359375	-61.724609375	586375116.4790193	3809.927402496338	25092.857421875	-28.904296875	629651493.5945473	835.4583778381348	1.246017	20.790791	0.04537892199999999	-0.0484227638	0.0600432253	-0.1448654489	0.0612452134	0.0052428628	0.0175602446	-0.11135041890000001	-0.0485835924	-0.0131108676	0.1226874218	0.0761436652	0.0881352321	0.049417578	0.20865139719999998	0.0046257681	-0.00012030190000000001	-0.1651678439	0.029446943599999997	-0.0735588444	-0.037496018900000004	0.0007821171000000001	0.0093374149	-0.0635844588	0.018131833700000002	0.0312547667	0.0374119644	0.0063780564	-0.04472483519999999	-0.0653198924	0.0650551603	-0.1620791076	-0.0200405395	-0.076374803	-0.11803851789999999	-0.1568835786	-0.2225844975	-0.1717319886	-0.09598133560000001	0.110270392	-0.0633976499	0.050775620300000004	0.0725399723	-0.06867036559999999	0.18926677530000002	-0.0406756619	-0.0473495336	-0.0071635268	-0.018031263	0.0126717353	-0.1028813426	-0.0760619673	-0.2181795682	0.058739925599999986	0.08435289019999999	-0.0392048496	-0.0791202944	-0.0766319608	0.10409743279999999	0.0277763007	0.1211596029	-0.080738559	0.1060535324	-0.0042410535	-0.0215459096	-0.0425408429	-0.0039998004	0.0624143588	-0.0659034619	0.0159006789	-0.0542021876	-0.1375389903	0.1425088992	-0.0874388651	-0.0025643645	0.008715606400000001	-0.0809715223	0.16259229779999998	-0.1605470491	0.13846202330000001	0.13102372240000001	-0.1961963837	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.000133028	0.003092902	1.7696448783999997e-08	9.566042781604002e-06	-0.0698007	-0.0116193	0.00487213772049	0.00013500813248999995	-0.154826	-0.010616999999999988	0.00011272068899999973	0.023971090276	0.000619353	0.000203217	3.83598138609e-07	4.1297149088999995e-08	0.000263068	0.0001977764	3.9115504396960004e-08	6.9204772624e-08	0.00016046	-1.0000000000157452e-09	1.0000000000314906e-18	2.57474116e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39797.8359375	21.6796875	1583867745.3081665	470.00885009765625	24197.513671875	-17.669921875	585519667.9005775	312.2261390686035	24991.01171875	-101.845703125	624550666.7266997	10372.547245025637	1.447195	24.147608	0.06945999599999997	-0.1307321574	0.09535383880000001	0.0513999547	0.048291615	0.08026907280000001	-0.1642758072	0.0105161022	0.0487216862	0.16222599570000001	-0.030677457	0.0866419132	0.0695191461	-0.0171987566	0.1786572201	-0.0542320584	-0.2537743359	0.0036299623999999997	1.82735e-05	0.056149851699999996	0.0100320715	0.024908832000000002	0.0957705563	0.0779133666	-0.1406164953	-0.020833268999999998	0.16263214980000001	0.0025095754	0.0092950074	0.09348686880000001	0.0459562537	0.018850443600000003	-0.09653665480000001	0.0482808526	-0.028680007799999997	0.1281984147	-0.0754760062	-0.0602941617	0.1059920841	-0.0042092959	-0.09315537939999999	-0.12487538390000001	-0.0425330418	0.0572519035	0.1249267992	-0.1175192843	-0.0601853794	-0.0643807129	0.1448679655	0.0349668911	-0.12099897050000001	-0.040951071	0.032664761699999996	0.0746595509	0.0739359196	-0.0317780141	-0.0899814255	0.17017282600000005	-0.11760012550000001	-0.130557758	0.0423228696	-0.0370907319	0.1409218974	-0.076416083	0.0251944464	-0.0403545149	-0.2096779792000001	0.0420500533	0.011820343799999999	-0.0916862168	0.033840529700000004	0.0415926614	-0.1019294858	-0.0791922197	-0.0384361454	0.0021266826	0.0274101811	0.12598669980000002	-0.0966219778	-0.042496178899999994	-0.1171678984	0.0654200149	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.000216624	-8.359600000000003e-05	4.6925957376e-08	6.988291216000003e-09	-0.0394211	0.030379599999999993	0.0015540231252100002	0.0009229200961599996	-0.12448	0.030346	0.0009208797159999998	0.0154952704	0.0006960260000000001	7.667300000000008e-05	4.844521926760001e-07	5.878748929000014e-09	0.000221575	-4.1492999999999984e-05	1.721669048999998e-09	4.9095480625e-08	0.00021531	5.485000000000001e-05	3.008522500000001e-09	4.63583961e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
