Measure:volume	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	MaskVol	EstimatedTotalIntraCranialVol
sub-0032	1522.0	2428.6	4953.8	3262.6	633.2	5947.7	7361.2	4943.8	3906.7	8912.6	6546.3	6254.4	2616.6	4569.9	1381.3	3493.9	3264.5	1236.0	2594.4	4145.3	6142.5	4481.1	10738.2	9954.7	2443.9	11108.3	16273.6	12317.5	10269.1	8655.7	290.6	544.7	857.8	9623.4	1881.9	2852.6	4975.5	2798.3	819.4	5159.8	10180.7	6479.9	3866.9	7560.2	6772.1	6917.7	3265.4	5352.4	1350.6	4913.9	2295.4	1192.3	2658.8	3827.8	6494.9	4141.0	11877.3	9727.8	1870.4	10537.9	14937.7	11270.0	6282.6	8434.8	351.0	908.6	617.1	8892.6	25959.3	23808.5	210154.550777	205917.829289	416072.380065	1417315.0	1246161.583717
sub-0033	2480.7	3118.3	6092.7	2373.0	848.3	6411.7	9481.0	6212.8	3387.2	9607.9	6201.9	5383.0	3641.1	5560.0	1466.8	3652.2	3312.9	1161.5	3774.7	3150.3	6614.3	4323.3	11664.3	8219.7	2161.6	13837.1	17459.9	11001.6	7025.0	8140.3	367.3	650.8	799.2	9665.7	3110.2	2904.0	5422.5	2499.0	507.0	6040.7	11380.0	5430.5	3466.6	9006.8	6003.5	5413.1	3401.9	6148.3	1630.3	5054.0	3378.6	1364.2	3539.7	3092.5	6643.2	4434.6	11497.4	8409.9	1633.8	13567.1	16142.2	10853.7	6014.1	7993.9	471.9	669.5	606.9	9160.9	29249.0	29149.3	220738.240668	217721.188444	438459.429112	1416491.0	1282027.556818
sub-0034	2421.9	2699.0	7107.9	2729.7	994.3	6159.3	8558.1	5772.2	4416.7	10046.4	7325.5	6158.7	3562.6	5238.2	1713.1	3953.4	4077.0	1109.2	3472.7	3143.6	8181.5	5060.5	15620.5	8786.4	3266.1	13499.5	19563.9	11159.7	7441.6	8099.2	343.8	716.8	723.7	9755.6	2993.4	2611.0	6837.6	2902.2	910.3	6139.9	11182.6	5499.1	4343.2	11053.6	6916.0	6508.2	4048.9	6035.1	1623.6	5211.5	3672.4	1302.1	4008.3	2838.5	7329.2	4647.4	14240.4	9017.3	1733.6	14253.6	20594.3	11594.9	6564.5	7115.4	444.9	807.6	695.5	9889.6	39355.5	37177.7	244485.842614	245895.738994	490381.581608	1536602.0	1281517.339249
sub-0035	3168.8	2655.9	6077.4	2417.2	881.6	6795.4	10865.0	6110.7	2835.5	8908.5	6827.5	4127.6	3622.9	6656.4	1568.7	4959.4	3241.6	1024.7	2940.2	2526.0	7501.4	4921.9	13162.0	9600.1	3093.8	13431.4	19356.1	9727.3	8617.5	9199.3	215.7	611.6	817.2	11061.3	2447.1	3119.7	5964.4	2080.8	783.1	6528.2	13577.0	6698.3	2921.7	9337.5	7716.9	4067.0	3986.6	7121.4	1246.7	5541.6	3081.0	1317.7	3323.4	2743.3	6744.0	4365.5	13603.3	10273.6	1809.5	14269.4	17287.1	10457.9	6701.1	8116.1	463.6	593.5	579.7	9733.4	30652.6	31218.5	231061.225956	230926.54306	461987.769017	1428516.0	1487893.384555
sub-0036	2492.4	3296.0	5852.5	2246.8	850.5	6240.5	7420.2	5773.0	3301.8	9773.7	6461.7	4928.0	3203.1	5194.4	1420.5	3621.8	2846.6	846.6	3083.6	3054.9	6056.4	4516.7	10093.7	7445.8	2181.1	12103.0	15697.0	9886.2	6962.7	7720.0	294.1	608.1	656.9	9363.5	3072.5	2202.5	5719.0	2255.5	749.8	5976.6	9650.7	5381.0	2785.9	9913.9	6329.8	5397.5	3614.3	5478.4	1577.2	5070.0	2650.1	1206.4	2690.5	3222.7	5816.0	3716.6	10672.6	8474.5	1540.1	12108.6	15448.1	10098.8	5795.0	8022.0	328.9	563.5	512.2	9239.9	28536.0	25973.9	205331.02245	205544.304688	410875.327139	1364068.0	1170094.984101
sub-0037	2522.1	2653.4	7091.4	1843.1	544.5	5614.4	9597.5	6188.5	3394.2	8649.8	6403.2	4453.3	3529.8	6766.8	1118.2	3883.7	3277.4	834.0	3192.4	2766.3	7766.3	4084.1	12033.8	8873.9	2678.4	11232.1	17557.8	11751.1	6099.4	8179.9	255.5	548.4	807.5	8802.0	2508.6	2526.3	6705.9	2041.9	627.9	5300.9	12145.3	5495.5	3412.5	8417.7	6074.0	5089.3	3534.5	6946.4	1395.1	5011.2	3315.8	1052.9	3156.8	3117.1	7561.0	4099.7	12419.3	8609.2	1747.3	11073.6	18189.9	10348.9	5685.6	8383.6	313.9	679.6	482.1	8420.5	27592.5	23973.9	213040.949397	212110.960162	425151.909559	1402744.0	1313579.750429
sub-0038	2941.1	2458.7	7103.7	2151.3	683.9	5833.3	9499.1	5334.7	3784.4	8563.2	6396.6	4662.2	3232.5	4528.8	1432.9	4061.8	3074.9	994.4	2957.9	2508.9	6276.2	4186.9	13201.4	9891.6	2972.4	10643.3	16803.6	11256.9	7578.7	8244.8	256.6	694.7	658.4	8835.1	1788.0	2683.9	6408.5	2060.2	689.4	5778.4	10353.4	5367.0	3177.3	7249.8	6066.2	4552.2	3691.7	5883.4	1473.4	4065.8	3129.3	1229.8	2759.1	2251.8	6722.6	4209.9	12835.6	9694.3	1885.2	11458.0	17105.0	9942.4	6018.5	8473.7	365.7	704.1	468.5	8959.7	28124.4	26120.9	212151.74754	208641.720841	420793.46838	1404665.0	1155574.165384
sub-0039	2917.2	2311.4	6000.4	2325.4	1059.0	5643.8	12559.4	5751.6	3930.7	8801.0	5116.4	4947.6	3146.5	5455.9	1634.9	3503.9	3381.4	952.5	3236.4	3327.5	6628.3	4586.2	11075.1	8854.7	2308.4	10654.2	14569.4	12733.1	6838.9	6686.3	299.9	597.7	677.3	8594.0	3058.0	2409.4	5328.6	2393.6	809.1	5330.7	13142.8	5374.9	3514.1	9165.2	5366.8	5752.0	3320.8	5728.4	1447.6	3944.4	2795.4	1290.2	2831.6	3335.2	5820.9	3526.1	11857.7	9384.6	1473.5	12163.7	14373.8	11468.0	5434.6	6869.3	346.9	698.4	459.4	8049.3	30275.9	28839.3	211474.01241	208749.273449	420223.28586	1380129.0	1216281.240076
sub-0040	3682.3	2838.0	7407.9	2866.2	1079.5	6462.9	9571.7	6035.6	3766.2	10783.9	6664.5	6062.9	3636.1	5538.7	1426.9	4235.0	4102.0	945.5	2716.3	4308.5	6686.6	4654.3	12759.6	8631.0	2469.0	12598.9	18400.8	12329.5	7407.5	7868.8	246.4	780.3	864.5	9536.5	2868.4	2845.7	6527.1	2806.1	869.8	5923.5	9867.1	5341.8	3721.1	9093.8	7055.4	6643.9	4078.1	6696.8	1324.6	4967.3	3345.6	1086.1	2716.7	4366.7	6898.0	4372.6	13146.2	8683.2	1960.8	13301.9	18229.2	11541.1	7547.9	8485.5	370.8	673.5	563.8	8479.1	31251.2	30179.0	230784.345721	228833.858238	459618.203959	1496274.0	1299590.7541
sub-0041	3350.3	5282.3	8340.8	1798.4	1414.6	8265.8	12397.2	7675.2	4889.2	8483.2	7281.9	5270.5	5022.8	6409.9	2423.7	3830.9	3821.4	1334.7	3041.2	2223.0	9052.8	3763.1	16623.8	12948.6	2870.0	15201.8	23460.8	15201.4	9951.8	13831.1	373.2	942.2	1196.1	11273.3	3087.7	3433.0	8718.4	2561.6	1398.5	8144.8	12239.0	6978.7	3927.4	10316.7	7630.4	5311.8	4634.4	7521.3	2163.9	4099.7	3740.6	1507.1	3743.2	2154.7	10224.8	5500.2	15713.0	13266.9	3043.5	18180.2	24490.8	13255.8	7541.2	10580.9	474.7	943.0	528.2	12476.5	42586.7	41124.6	284285.256344	282355.06704	566640.323384	1764415.0	1809842.58152
sub-0042	1879.3	2745.1	6314.8	3066.9	585.6	6827.6	9801.5	5977.3	3655.2	10499.1	6373.9	5083.4	4235.7	5698.6	1809.8	3816.2	3231.7	805.9	2995.2	2786.2	7405.8	4262.4	11832.9	9353.1	2294.8	13030.2	18415.5	12071.2	8762.5	8546.9	291.3	644.0	831.7	9702.4	2375.1	2893.4	5630.7	2896.4	734.9	5407.3	10153.5	5269.2	3504.3	10018.5	6900.8	5223.0	3731.3	5883.9	1464.7	4421.5	3195.4	1324.3	3597.6	3971.4	7406.2	4201.1	13165.8	10351.5	1944.6	12270.0	18066.3	11859.7	7569.7	9832.5	336.3	688.1	665.3	10806.4	29245.4	30670.3	227875.366635	229525.775978	457401.142613	1468601.0	1233708.303119
sub-0043	2577.3	2736.9	7564.2	3086.0	703.0	6871.2	9638.5	6260.1	4072.9	9679.0	6306.8	6227.9	3049.8	4946.0	1617.7	4108.3	4561.0	1027.0	4150.4	4694.5	7018.1	4264.0	13932.3	9246.2	1924.3	14208.0	19684.4	11915.3	7722.3	9398.5	332.9	594.3	901.3	10734.1	2344.1	2801.2	6619.6	3134.2	623.4	5757.4	10146.0	5696.2	3156.5	11102.5	7030.5	6536.7	3879.1	5766.4	1594.1	5064.1	4269.6	1176.1	5018.1	4467.4	7501.1	4329.4	14473.3	9257.6	1850.5	13178.3	20002.8	10721.3	6988.6	8508.6	376.8	810.3	532.9	9608.4	27650.4	29155.6	234719.905166	234472.220112	469192.125278	1471211.0	1488278.352641
sub-0044	2410.7	2875.9	6296.8	2162.1	702.8	5990.8	10092.3	6253.4	3556.2	9471.3	5348.8	5614.0	3535.1	5775.8	1523.8	3506.7	2703.7	650.7	2517.0	3463.9	5970.9	4617.6	12619.7	7069.0	2271.4	11625.1	15175.5	10558.4	7910.6	7854.1	282.0	532.3	633.8	8627.6	2386.0	2811.8	4374.9	2409.5	644.3	5941.1	9808.3	6824.5	2990.0	9491.8	4787.3	5636.4	3178.0	7100.9	1473.4	5182.0	3354.1	1056.9	2883.8	3004.3	6142.1	3653.4	13054.4	6933.5	1741.8	11591.6	17483.6	9961.3	6512.8	7745.7	387.6	706.4	498.5	9030.1	28450.2	28067.1	208746.510583	210507.086097	419253.596681	1422573.0	1358076.168294
sub-0045	2799.8	3740.9	6985.8	3421.5	645.8	5501.6	7821.0	5986.2	4072.1	10438.0	6042.2	6676.2	3150.7	4863.4	1355.4	3456.4	3224.3	1061.7	3510.3	4131.8	8583.8	4949.5	12509.2	9205.1	2834.0	14920.4	16409.7	11622.7	8624.5	10352.9	269.1	586.7	733.1	10017.1	2813.1	3013.8	5509.0	3191.9	632.2	6197.6	10710.2	5665.2	3740.0	10578.9	6423.9	7857.5	3305.2	5791.3	1401.6	4387.9	2899.5	1133.3	3439.2	4238.0	8272.4	4053.8	13378.0	10890.6	1935.5	15075.3	16505.6	10468.7	6463.7	8696.9	359.2	631.4	668.9	9792.2	39268.2	38479.6	242981.485348	241980.321186	484961.806533	1440463.0	1210231.412956
sub-0046	3619.5	2603.9	6419.2	3997.5	1204.6	8572.0	13253.6	8640.9	4480.8	12446.5	8667.3	6720.3	4396.3	6356.3	1994.2	4633.5	4448.3	1435.8	4185.5	4260.4	9603.2	5062.7	14791.5	10629.3	2852.8	15359.1	21961.4	14204.6	7606.9	10265.3	512.2	772.9	789.2	10564.9	4080.6	2735.0	6419.5	3085.3	1155.5	9045.4	13950.2	7642.6	3965.5	12070.0	8164.0	6448.4	4678.8	7852.2	2158.4	5701.3	3967.1	1639.6	4863.3	4175.9	9619.8	5226.3	15013.6	9943.7	2451.1	16065.8	21706.9	14155.1	6744.2	9476.9	619.5	764.0	670.6	10569.1	49684.9	49233.9	290405.662383	289105.833776	579511.496159	1674353.0	1606098.295409
sub-0047	3361.8	2874.5	7125.4	2884.6	1222.5	7863.2	11404.9	7422.2	4363.0	11605.1	6694.3	5119.8	4705.4	6456.6	1689.1	4498.4	4173.2	981.4	3846.6	3477.3	8530.4	4487.5	12391.1	11321.4	2960.3	12419.2	22360.4	14264.1	10262.0	11581.3	321.8	641.9	925.8	11146.9	2922.0	2827.3	7951.3	2827.9	1116.5	6259.6	11685.5	7109.1	4342.1	10484.4	6606.8	6567.9	3547.0	8016.9	1501.5	5575.8	3928.1	1133.1	3736.1	3457.4	8946.7	4201.1	12502.4	12486.6	2556.7	13163.0	22922.7	13185.0	8773.3	11870.7	392.4	813.4	719.0	11871.0	32081.4	29528.6	258050.745857	257535.526811	515586.272668	1727456.0	1620396.617557
sub-0048	2909.1	2331.0	6231.2	2573.9	924.6	6617.1	8478.7	5113.6	2873.1	10669.3	5790.9	5814.3	2932.7	5162.0	1549.2	4331.5	4344.7	1037.8	3567.7	2871.0	6588.7	4484.1	13161.5	10618.8	2377.4	12749.3	15776.4	13954.5	8642.9	7803.1	259.8	753.8	891.6	10639.8	2712.0	2624.4	6149.2	2770.1	790.5	5963.2	10922.7	5464.1	2724.3	9329.6	6491.5	5018.2	3830.3	5780.5	1613.6	5553.2	3697.6	1507.2	3769.5	3211.0	7523.8	4231.0	12485.2	9727.3	1697.7	13129.4	15803.4	13173.0	7144.5	7795.5	477.2	645.8	609.8	10204.9	27852.7	30356.5	224782.293208	225840.48003	450622.773238	1457554.0	1301696.092796
sub-0049	3228.3	2511.6	6650.5	2794.7	975.5	7253.2	9588.1	6496.9	2730.8	9390.4	6310.3	5798.1	3751.5	4427.8	1545.5	3353.3	3356.4	914.4	3088.3	3673.1	6735.3	4438.8	13480.5	9313.9	1963.5	12406.4	19663.4	11969.5	7945.6	7720.8	273.3	743.5	867.7	8446.3	2643.6	2477.3	6397.4	3102.6	793.6	5080.6	10367.4	6364.0	3005.1	9494.5	6528.6	6654.8	4030.9	6215.9	1641.4	4346.0	2943.5	1072.0	3219.1	4644.8	6601.3	4413.4	13796.8	8351.2	1731.5	13248.4	19183.1	10861.1	6323.8	6298.4	333.5	802.9	613.6	8340.7	32848.5	32579.6	228461.386919	226726.932048	455188.318967	1387598.0	1184629.23971
sub-0050	4612.8	2525.8	9891.7	3496.7	1171.0	7011.1	9458.5	6913.2	4031.2	9979.1	7180.8	4925.6	4836.0	7336.4	1825.0	4676.4	4629.3	948.7	3326.1	3370.3	8173.7	5154.0	15585.4	11533.4	2509.5	14214.5	24550.0	16145.7	10084.2	13209.9	347.6	645.5	982.7	10134.9	3559.5	2667.1	8146.3	3181.4	841.5	6419.0	13624.8	6213.3	4128.5	10742.9	7506.0	6358.7	5101.2	7698.2	1506.8	4933.9	3439.3	1310.1	3431.0	3308.8	7750.9	4634.5	15729.5	12634.9	2536.4	14948.2	24019.6	13829.0	7345.9	9893.6	507.1	637.0	547.2	10157.9	47380.8	48014.2	286300.327819	277946.241048	564246.568867	1735846.0	1621316.504598
sub-0051	2821.3	2742.3	7774.1	3669.2	977.4	8667.4	11579.8	7990.7	3889.2	13974.1	8402.1	6175.4	4666.1	7362.8	1791.1	4978.0	4065.8	1349.3	3792.7	4390.4	8681.2	4677.0	15067.1	12057.5	2661.1	15276.7	21750.2	16177.6	9147.0	11158.2	362.6	697.4	1300.0	10607.3	3480.0	2714.4	7363.9	3819.5	718.1	7162.9	13061.3	7148.5	4017.3	14843.0	8070.8	8437.0	4375.6	6906.6	1690.1	4970.1	4467.3	1712.5	4798.1	5697.4	8687.5	4868.4	16241.9	11546.4	2073.3	16207.2	20762.2	13070.2	8326.3	11722.7	461.1	940.2	741.3	10834.9	40296.9	35844.2	283148.456272	280743.63076	563892.087032	1650892.0	1498996.190611
sub-0052	1873.6	2757.0	7178.3	2170.3	815.1	7451.3	9367.4	7813.7	4377.7	8875.8	6506.4	6500.0	3858.4	4364.7	1819.0	5303.4	3436.5	893.2	2500.3	3170.0	7190.2	5536.0	13981.4	7244.4	2630.0	12758.7	21846.6	11156.6	5384.0	9095.2	280.8	575.9	1067.7	10064.2	3118.1	3041.9	6588.3	2285.2	824.2	6919.6	10167.6	6442.9	3441.9	9639.5	7378.8	5356.7	3903.7	6014.8	1520.8	6308.3	3119.6	1283.1	3052.1	3227.6	6727.3	4999.8	13208.4	9555.7	2271.4	14149.3	18842.5	9751.4	5840.3	9477.1	421.0	687.0	863.3	9407.8	33281.8	33896.2	235628.183222	235806.311803	471434.495025	1413370.0	1372640.288417
sub-0053	1882.2	2667.6	6472.6	2585.2	893.5	6564.1	10803.5	5472.4	3964.9	10390.9	7137.2	4968.3	3687.1	6187.0	1508.5	3958.1	3949.8	1227.8	3778.9	2884.5	8678.1	4993.0	12630.4	9711.1	2620.5	14590.3	18890.3	11981.3	8370.4	10322.2	348.8	742.4	909.7	9963.2	2636.2	2394.0	5823.9	2448.4	881.7	5591.5	11631.2	5776.4	3242.1	10137.8	8062.5	5612.6	4558.0	6138.6	1387.3	4110.4	3587.0	1391.1	3305.9	2974.5	8926.1	4358.9	12574.3	10593.7	2353.3	14275.9	20251.0	10640.1	6678.2	10745.2	414.4	853.6	670.1	9853.1	36828.3	35481.0	245697.344822	243137.614051	488834.958873	1468878.0	1262352.865019
sub-0054	4060.4	3003.7	6529.1	2729.5	1307.1	7138.8	12175.4	6760.3	3761.5	10387.1	6427.8	5213.8	4178.8	6367.1	1644.5	4542.4	3129.4	1328.7	2992.3	3096.5	7968.0	4777.1	12927.1	9941.7	2741.8	15397.2	20094.1	14186.7	9690.5	11190.3	374.9	577.7	760.3	9253.1	3603.5	3221.7	6552.0	2632.5	853.6	6487.2	13193.0	6511.9	3048.2	9194.8	6576.3	5560.3	3970.8	6931.1	1534.9	5389.5	2901.1	1255.3	3106.0	3402.7	7776.3	4601.3	12795.7	10205.3	2073.6	16090.9	18632.6	14216.0	8218.1	10400.5	353.5	672.8	810.8	9428.3	40105.8	37293.6	256873.957934	253047.65895	509921.616884	1589820.0	1354248.342829
sub-0055	3040.0	2623.5	5307.0	2182.9	731.4	6220.7	8798.0	5030.8	3531.2	7499.0	6003.3	4685.7	3198.5	4589.8	1468.3	4273.7	2694.0	823.8	2580.9	2751.0	8319.9	4529.9	11986.0	9380.5	2204.9	10195.7	17061.4	12265.8	7792.1	10448.1	269.1	601.1	624.8	8949.0	3088.8	2345.9	4384.2	2432.1	728.5	6786.8	8748.9	5422.1	2853.3	8850.9	6745.6	4969.9	3580.3	6061.1	1407.4	4255.9	2414.9	1209.7	2849.2	2463.3	7428.1	4450.4	10541.4	10205.9	1857.3	10962.7	17490.9	12288.2	6512.7	8899.1	290.8	643.1	523.2	9043.5	25647.2	26678.8	210076.477291	210837.86768	420914.344971	1403905.0	1220870.241676
sub-0056	3614.4	2701.9	7322.6	2260.1	635.9	6352.4	12424.0	7315.7	3559.9	9424.9	7134.7	4720.9	4123.0	6800.8	1143.7	3419.0	4587.2	992.9	3475.2	2548.3	6852.2	4396.4	13204.1	11319.5	2931.6	12363.8	16539.7	11141.8	8317.4	10584.2	289.2	559.1	717.4	8900.9	3419.4	2515.9	6259.8	1867.3	834.6	7395.2	15705.8	6974.1	3167.0	10220.8	7362.5	4304.9	4170.5	6792.2	1485.3	4570.3	4193.4	1219.3	4259.8	2075.3	6403.2	3960.8	13224.6	11094.4	1733.7	12042.0	17418.0	11590.4	6758.8	8032.0	327.4	695.0	809.9	9536.5	33099.8	32710.1	237771.395936	237643.310846	475414.706781	1476395.0	1323288.326223
sub-0057	2546.9	2281.5	5874.4	2234.4	856.8	6142.5	9986.2	5371.1	3464.9	9873.3	6387.2	4961.5	3726.7	5087.2	1257.1	3795.3	3223.3	1092.0	3201.3	3180.0	7474.8	4297.9	12220.4	9669.1	2463.4	12187.5	17331.0	13871.6	8716.9	9393.2	299.3	513.3	791.5	9709.4	2629.8	2940.0	7113.5	2799.5	716.1	5683.2	13695.0	6250.8	2967.0	9188.3	6118.7	5031.2	3725.3	6335.4	1275.1	4942.0	3865.1	1064.2	3309.0	3147.9	7014.2	4209.5	12159.3	11140.6	1979.0	12739.1	14948.2	11097.9	6082.5	8236.9	351.9	660.9	511.9	9544.2	34163.7	33911.4	229604.919598	228588.695012	458193.61461	1420452.0	1471361.003633
sub-0058	3125.3	2501.1	5392.6	2752.6	841.8	6961.7	10412.1	6962.2	4647.6	10405.7	7962.4	6671.6	3393.1	5591.9	1592.8	4835.3	3534.7	1381.8	3091.9	4204.7	8258.7	4076.2	14185.2	9576.3	2698.6	12066.9	18321.2	14132.4	8329.8	9693.6	367.5	591.4	841.1	9929.1	3226.2	2416.4	5008.3	2931.4	948.3	6341.6	11912.9	6242.3	3994.6	11216.1	7396.1	7167.9	3699.6	6254.4	1722.7	5572.7	3158.2	1383.2	3340.9	4396.1	8113.5	4642.0	13548.1	9272.1	1875.2	12048.7	18869.7	12787.5	6877.6	9145.6	432.9	632.2	504.5	10352.4	33828.2	34825.4	245370.990889	244522.187607	489893.178496	1475889.0	1272362.251359
sub-0059	1993.3	2253.2	6585.7	2855.0	1206.8	7085.4	9853.4	5549.3	3828.5	11924.3	7295.1	5971.1	4202.4	6262.8	1906.3	5016.8	3461.8	1095.7	3107.9	3203.4	7868.9	4739.9	12864.9	8743.7	2356.1	13114.2	18432.1	13070.1	8585.5	9706.4	311.0	577.2	795.6	10346.4	2685.5	3085.2	6026.8	2912.1	1131.6	7275.1	11270.9	6196.2	3570.4	11423.0	7034.9	6130.5	3756.0	6267.5	1981.6	4974.3	3573.6	1370.6	3741.2	3843.3	6928.9	4760.2	13726.7	10024.5	2334.0	13567.4	16249.8	12772.9	7431.1	8793.4	378.1	576.0	608.2	9963.8	34426.4	34976.1	241213.363706	241611.097026	482824.460732	1603642.0	1637677.191224
sub-0060	2863.5	2308.9	6712.9	3500.6	989.6	6216.4	8551.8	6132.2	3327.0	9914.9	6542.7	6240.1	3754.0	4933.0	1796.7	3973.9	3544.6	1046.1	2916.0	4296.6	6464.7	3983.0	13777.4	8163.6	2425.7	12452.0	19040.3	11402.5	7896.3	9723.9	449.4	605.5	1032.1	8524.0	2441.7	2678.2	5264.9	3509.9	811.7	5864.9	11608.3	6406.4	3701.0	9316.1	6892.6	7546.6	3543.6	5852.4	1733.3	4089.9	2477.3	1209.9	3451.2	4585.9	6078.1	3613.1	13631.9	8687.9	1909.6	13200.2	17152.5	10917.3	6225.3	6379.9	343.8	502.8	607.4	7847.4	33086.9	33674.3	231515.194161	228990.518628	460505.712788	1382350.0	1152295.99882
sub-0061	2301.8	1827.7	5533.4	1987.2	753.9	5563.8	6808.0	4739.5	3098.2	6915.6	5139.9	4874.3	2962.5	4012.8	1292.8	3368.1	2857.0	892.0	2451.8	2737.3	6213.0	3251.2	10411.9	7591.0	2109.3	9943.2	15651.3	11810.7	6650.6	7802.8	267.4	681.3	525.8	8503.6	1769.2	2413.3	5073.6	1765.6	525.4	4837.8	8128.6	4365.1	2746.9	7865.2	5371.0	5100.6	2681.8	4359.3	1250.2	4103.0	2139.1	909.9	2191.2	2450.2	6140.5	4006.8	10118.9	7624.1	1639.0	10228.5	14505.9	9962.0	5095.8	7849.6	291.0	501.3	368.9	7693.0	26086.3	24376.1	189120.407369	182729.852438	371850.259808	1256486.0	1029870.371546
sub-0062	3599.1	2618.3	7232.7	3425.6	1301.9	7738.8	10022.9	6891.2	4177.7	11876.8	7350.7	5990.2	3343.5	5860.6	2003.3	4099.7	4456.7	1056.3	3863.0	4485.9	8512.7	4887.5	14735.5	10170.6	2387.7	13064.2	19177.6	12408.9	8611.5	8466.8	244.2	657.3	958.4	9970.6	2411.7	2701.3	6986.4	3181.7	1196.1	6754.8	12291.1	6515.4	3604.1	11224.1	7397.0	8215.2	3473.7	6994.6	1835.0	5142.4	3284.9	1089.8	3186.2	4549.6	7564.2	4835.9	15292.0	10948.4	1900.6	14267.3	18648.3	12433.0	6494.0	8889.8	392.8	862.1	630.3	9885.1	38299.4	36437.7	255759.593368	255691.568817	511451.162185	1456952.0	1505539.037986
sub-0063	3143.1	2872.4	7923.4	3141.8	1359.2	7969.5	13949.4	8107.1	4092.4	12832.7	7842.1	6880.4	5269.7	6778.5	1853.3	5193.9	3682.3	1110.8	3318.5	4086.2	9367.8	5006.8	17651.4	10675.1	2407.9	13826.2	19502.5	13461.6	8817.9	10374.3	250.7	798.3	713.6	11320.5	2804.1	3031.3	7034.3	3061.9	987.8	7479.3	14586.7	7215.2	4514.9	12983.1	9740.4	6996.6	4360.5	8352.4	1887.2	6019.6	3129.3	1560.5	3138.5	4671.9	8677.1	4687.4	17159.4	10098.7	2185.2	14368.0	20737.1	13679.6	8235.4	8408.9	402.4	825.9	717.3	10047.1	47621.8	47210.2	285355.977585	283035.766314	568391.743899	1668672.0	1778611.402802
sub-0064	3109.9	2786.5	6436.8	2253.9	882.8	6116.5	9605.4	5798.6	3533.1	9246.1	6607.2	5297.7	3698.5	5746.6	1753.2	4018.2	3494.4	889.0	2877.5	3781.8	9060.1	3927.7	14915.5	8913.4	2657.5	11766.4	17668.3	13386.9	8116.9	8688.6	246.1	712.2	931.8	8572.3	2203.5	2914.0	5984.3	2236.5	765.9	5496.5	12268.9	5464.9	3463.6	8300.2	6287.7	5979.9	4159.5	6091.1	1539.2	4872.3	3360.0	1186.0	3329.5	3564.4	7429.2	4711.6	12931.4	8826.3	2083.3	12308.8	16940.5	13353.6	6899.2	9392.0	452.0	637.2	479.5	9263.7	31319.3	32083.0	231151.594458	229006.650163	460158.244622	1459257.0	1288546.246772
sub-0065	2534.8	2347.6	7419.1	2328.5	655.8	7299.3	10941.7	6800.1	4149.3	11964.4	6153.9	5806.9	3455.2	4625.8	1640.2	4133.6	3719.2	1260.8	3317.7	3076.8	7847.2	4181.1	13505.2	11539.9	3033.7	12550.0	20426.2	12029.6	8122.5	9438.3	297.8	711.6	765.3	9857.5	3269.7	2950.8	6046.4	2793.1	508.4	7270.6	11852.3	6023.5	3727.8	9942.9	7254.6	6042.0	4109.5	5734.9	1730.6	4637.6	3212.4	1507.2	3731.7	3375.5	7870.4	4749.7	12987.8	12458.2	1626.9	13818.0	18558.4	12994.5	6585.7	9019.5	483.6	666.7	703.7	9250.6	32519.5	32761.0	242878.096813	242354.941283	485233.038096	1532969.0	1323655.107233
