Measure:volume	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	BrainSegVol	BrainSegVolNotVent	BrainSegVolNotVentSurf	lhCortexVol	rhCortexVol	CortexVol	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	SubCortGrayVol	TotalGrayVol	SupraTentorialVol	SupraTentorialVolNotVent	SupraTentorialVolNotVentVox	MaskVol	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol
sub-0039	8850.7	166.0	13118.0	52889.6	7393.1	3558.8	4568.3	1697.7	1000.6	1428.3	19080.5	4116.6	1315.6	1312.6	713.4	3839.4	47.2	600.8	8944.0	323.4	12571.4	51110.5	6872.9	3604.4	4709.3	1651.3	3935.4	1358.3	724.1	3886.0	22.1	529.0	0.0	1079.4	0.0	0.0	0.0	0.0	0.0	185.5	1041.3	672.3	534.4	447.2	974.5	1064872.0	1042272.0	1041602.008019	220600.176303	217114.545857	437714.72216	211474.01241	208749.273449	420223.28586	55522.0	596793.72216	934136.008019	915222.008019	914015.0	1380129.0	0.875515	1.134712	10.0	11.0	21.0	1216281.240076
sub-0040	7298.8	447.5	14900.2	58937.2	7066.6	3584.8	4971.6	1924.2	863.2	2398.4	20608.0	3860.8	1417.6	1031.2	817.9	3946.4	8.2	403.0	6263.0	240.6	14691.0	57544.8	6936.4	3787.6	4928.7	1850.5	3895.7	1548.0	741.3	3993.6	25.0	459.7	0.0	1101.0	0.0	0.0	0.0	0.0	0.0	123.1	1018.3	640.0	601.2	543.2	1018.9	1177856.0	1159406.0	1158699.507705	252046.126203	245374.177543	497420.303746	230784.345721	228833.858238	459618.203959	57151.0	670754.303746	1030619.507705	1016166.507705	1014805.0	1496274.0	0.906328	1.151342	11.0	8.0	19.0	1299590.7541
sub-0041	3792.8	164.6	15592.6	67020.2	8803.9	4272.9	5862.0	1875.7	764.3	1742.3	22440.5	5071.8	1835.6	980.8	914.6	4698.5	35.3	354.1	3815.9	124.4	14701.3	66149.0	8188.7	4542.1	5686.2	1797.8	4937.7	1664.6	697.4	4523.4	40.9	332.7	0.0	1959.0	0.0	0.0	0.0	0.0	0.0	184.5	970.9	616.1	818.8	796.3	1004.6	1414719.0	1403826.0	1403148.629363	302968.768745	303819.537235	606788.30598	284285.256344	282355.06704	566640.323384	67312.0	807227.30598	1250154.629363	1242390.629363	1241321.0	1764415.0	0.781681	0.9749	13.0	12.0	25.0	1809842.58152
sub-0042	6196.7	205.0	14773.4	62044.9	6755.6	3718.3	4711.2	1746.3	775.7	1776.5	21407.7	3465.2	1478.9	1051.3	873.3	3902.3	15.1	346.4	5895.8	341.8	14797.0	61655.9	6861.4	3992.2	4710.4	1760.8	3762.7	1539.9	889.5	3916.7	22.0	406.8	0.0	1392.0	0.0	0.0	0.0	0.0	0.0	189.6	1243.0	704.2	585.3	753.4	892.3	1169813.0	1153841.0	1153712.470478	242666.125879	246520.201986	489186.327865	227875.366635	229525.775978	457401.142613	55956.0	668038.327865	1016938.470478	1004303.470478	1002562.0	1468601.0	0.948209	1.190396	12.0	8.0	20.0	1233708.303119
sub-0043	5130.5	395.2	13595.8	53843.6	7287.8	3070.4	4814.0	1688.4	1095.7	1518.7	19543.0	4147.3	1459.6	996.3	710.2	3907.4	23.0	336.2	5515.7	300.2	13368.3	55569.4	6970.1	3358.1	4883.9	1641.5	4101.8	1776.6	537.1	3855.7	13.3	469.9	1.0	1216.3	0.0	0.0	1.6	0.0	0.0	156.8	879.5	501.9	460.5	443.3	795.7	1162912.0	1148252.0	1147660.829079	243228.175805	244708.527996	487936.703801	234719.905166	234472.220112	469192.125278	55887.0	652558.703801	1025856.829079	1014571.829079	1013493.0	1471211.0	0.781381	0.988532	7.0	8.0	15.0	1488278.352641
sub-0044	9551.7	220.2	14481.5	55583.8	6436.3	3657.7	5012.0	1856.7	1116.4	2060.4	20951.0	3599.4	1501.3	1239.6	800.3	3852.0	32.9	485.2	15065.3	333.3	13840.6	53635.1	6177.8	4127.1	5109.5	1757.5	3609.7	1549.1	719.6	4012.6	29.1	552.1	0.0	1374.2	0.0	0.0	0.0	0.0	0.0	148.5	1041.1	542.0	436.1	450.5	769.1	1128393.0	1098496.0	1098048.405144	242243.016668	244931.791794	487174.808463	208746.510583	210507.086097	419253.596681	55546.0	651684.808463	989583.405144	963954.405144	962345.0	1422573.0	0.830876	1.047491	7.0	16.0	23.0	1358076.168294
sub-0045	4818.7	176.9	14244.5	54020.5	7099.8	4132.3	4864.6	2061.7	690.8	2151.8	21756.7	3968.5	1207.5	812.8	851.9	4452.5	21.0	372.6	4934.7	384.5	13794.5	53339.6	6830.1	4348.3	4721.3	1954.4	4187.1	1465.6	784.9	4181.4	23.8	373.7	0.0	1673.7	0.0	0.0	0.0	0.0	0.0	189.7	920.0	601.6	750.7	536.3	1021.0	1131060.0	1117416.0	1117082.281461	219579.853681	220756.621247	440336.474928	242981.485348	241980.321186	484961.806533	58772.0	605397.474928	995703.281461	985448.281461	984299.0	1440463.0	0.934582	1.190238	3.0	10.0	13.0	1210231.412956
sub-0046	4707.8	473.6	14679.7	58765.0	7866.4	4116.1	5295.9	2242.8	1139.6	2171.4	23836.3	4582.1	1755.6	1116.7	918.3	4394.6	27.6	472.3	5342.8	386.4	14480.4	58368.8	7641.3	4620.9	5226.9	2113.5	4490.8	1792.5	672.6	4459.7	25.5	480.8	0.0	2236.3	0.0	0.0	0.0	0.0	0.0	158.2	885.0	564.4	759.9	729.7	887.2	1320455.0	1305197.0	1304465.735856	260646.920125	255565.319572	516212.239697	290405.662383	289105.833776	579511.496159	63925.0	696879.239697	1172297.735856	1161212.735856	1160287.0	1674353.0	0.822151	1.042497	4.0	5.0	9.0	1606098.295409
sub-0047	11910.9	375.5	14515.6	63252.5	7631.0	3913.5	5161.6	1869.1	1205.0	2435.0	21404.9	4393.1	1723.7	1408.1	1098.4	3905.6	85.0	589.9	8053.9	233.7	14987.0	64516.0	7574.1	4137.8	5498.2	1750.9	4676.6	1758.5	830.9	3983.8	71.7	607.6	0.0	1880.3	0.0	0.0	0.0	0.0	0.0	181.7	983.9	555.4	549.0	600.4	1195.2	1340869.0	1315037.0	1314551.015706	288137.440929	293681.302109	581818.743038	258050.745857	257535.526811	515586.272668	61754.0	770517.743038	1181778.015706	1160742.015706	1159624.0	1727456.0	0.827494	1.06607	8.0	7.0	15.0	1620396.617557
sub-0048	6888.0	221.7	11995.4	50689.8	6725.5	3699.3	5167.8	1862.6	636.4	1187.0	16796.6	3932.0	1309.1	847.9	759.3	3662.4	56.4	567.4	5729.0	103.7	11204.5	48405.3	6472.9	3772.9	5139.3	1741.1	4043.4	1583.9	791.4	3568.3	16.9	580.5	0.0	1432.8	0.0	0.0	0.0	0.0	0.0	128.0	774.1	577.4	702.6	601.5	872.7	1151961.0	1136284.0	1136019.936542	256535.536692	251923.626613	508459.163304	224782.293208	225840.48003	450622.773238	56063.0	663384.163304	1029907.936542	1016661.936542	1015356.0	1457554.0	0.884969	1.119734	11.0	11.0	22.0	1301696.092796
sub-0049	2387.8	126.2	13091.3	51837.9	7094.7	2963.6	4907.5	1773.8	636.2	2222.5	21893.5	3742.7	1307.6	706.6	744.7	3909.2	38.8	353.6	1807.3	191.6	13093.2	50737.6	6835.4	3094.0	5009.6	1739.1	3606.1	1306.3	598.3	4153.4	39.3	356.6	0.0	2439.7	0.0	0.0	0.0	0.0	0.0	203.7	597.0	569.0	666.4	599.5	591.6	1078631.0	1070706.0	1070094.871767	216678.736142	216860.816658	433539.5528	228461.386919	226726.932048	455188.318967	54601.0	590080.5528	949205.871767	944568.871767	943834.0	1387598.0	0.910522	1.171335	7.0	8.0	15.0	1184629.23971
sub-0050	16681.9	577.7	13587.0	53815.9	7679.1	3657.5	5399.9	2011.6	1515.7	1987.6	22818.3	4624.0	1666.9	1237.3	728.8	4184.4	45.5	625.0	16971.0	445.1	12863.6	51988.4	7228.6	3941.6	5505.1	2116.3	4209.5	1620.7	774.8	4282.6	44.0	555.7	0.0	1766.0	0.0	0.0	0.0	0.0	0.0	179.7	1326.6	715.3	565.6	585.3	1281.2	1381264.0	1341559.0	1341244.810782	293438.851291	291121.390623	584560.241914	286300.327819	277946.241048	564246.568867	61716.0	751792.241914	1247253.810782	1212128.810782	1210747.0	1735846.0	0.85194	1.07064	6.0	8.0	14.0	1621316.504598
sub-0051	10344.2	328.0	13741.5	52622.1	8396.7	3559.7	4004.1	1673.2	1012.1	1574.3	21434.3	4035.7	1522.0	1279.2	649.1	3751.3	27.5	503.0	6876.1	850.3	12939.2	51186.5	7874.8	3569.7	4096.0	1704.1	4268.5	1692.9	721.7	3921.5	27.4	510.7	0.0	1978.8	0.0	0.0	0.0	0.0	0.0	180.0	1096.7	600.1	520.9	528.4	1317.0	1317801.0	1295666.0	1295062.083484	269304.410941	275310.585512	544614.996452	283148.456272	280743.63076	563892.087032	57463.0	705732.996452	1186179.083484	1167696.083484	1166478.0	1650892.0	0.879122	1.101332	11.0	6.0	17.0	1498996.190611
sub-0052	4403.9	289.3	13327.8	49118.0	7914.0	4111.6	5498.9	1788.5	773.1	1626.3	19428.2	4471.1	1526.4	751.9	927.4	3924.4	20.3	456.2	3831.7	460.2	13312.8	49554.7	7699.7	4488.1	5749.6	1753.4	4522.5	1576.4	889.2	4107.8	30.5	395.8	0.0	1109.2	0.0	0.0	0.0	0.0	0.0	77.5	987.9	696.0	581.0	728.1	838.3	1180925.0	1168873.0	1167561.441896	253752.608427	255335.338444	509087.946871	235628.183222	235806.311803	471434.495025	62923.0	670620.946871	1054516.441896	1045352.441896	1044716.0	1413370.0	0.860331	1.029673	22.0	20.0	42.0	1372640.288417
sub-0053	2991.6	137.8	15195.3	56771.7	7311.4	3261.4	4781.8	1695.5	661.9	1463.2	21588.4	3792.0	1545.3	958.6	625.1	3983.0	32.3	201.2	3276.7	399.4	14490.0	54852.1	6947.7	3418.3	4888.2	1688.7	3794.3	1349.2	681.7	3984.5	21.2	225.2	0.0	1713.2	0.0	0.0	0.0	0.0	0.0	191.6	1015.6	541.5	791.6	887.0	969.7	1173531.0	1164251.0	1163535.394394	240999.758721	238496.6768	479496.435521	245697.344822	243137.614051	488834.958873	55464.0	645746.435521	1032341.394394	1025870.394394	1024403.0	1468878.0	0.929638	1.163603	7.0	10.0	17.0	1262352.865019
sub-0054	8993.7	192.9	15282.3	54293.0	7608.8	3523.1	5851.6	2046.4	1063.7	1787.4	23563.9	4660.1	1788.1	1141.2	927.6	4285.1	20.1	562.9	6386.3	297.5	14717.3	51894.4	7402.0	3667.0	5856.2	2006.3	4906.7	1894.4	824.3	4278.2	17.5	501.1	0.0	1155.1	0.0	0.0	0.0	0.0	0.0	160.1	1100.9	676.5	536.6	579.6	991.4	1241019.0	1220922.0	1220590.798904	257618.87386	255037.30816	512656.182019	256873.957934	253047.65895	509921.616884	63208.0	682166.182019	1103555.798904	1087300.798904	1086022.0	1589820.0	0.91639	1.17395	8.0	10.0	18.0	1354248.342829
sub-0055	4559.4	327.6	13214.5	57908.6	6975.8	3915.7	5445.1	1491.5	730.2	2241.8	17436.1	3719.7	1623.8	843.8	826.6	3709.7	19.3	367.7	3347.8	313.2	13244.3	56938.7	7167.3	4131.3	5473.3	1568.2	3797.2	1716.9	956.2	3438.5	16.6	362.0	0.0	855.7	0.0	0.0	0.0	0.0	0.0	152.5	946.1	486.0	599.0	625.0	931.9	1114571.0	1102577.0	1101964.316274	242899.801546	240144.169756	483043.971302	210076.477291	210837.86768	420914.344971	58042.0	655279.971302	972484.316274	964012.316274	962511.0	1403905.0	0.912932	1.149922	10.0	5.0	15.0	1220870.241676
sub-0056	8173.6	300.0	13895.1	54344.3	7221.6	3550.8	5257.8	1937.5	782.7	1632.2	20655.4	4122.6	1455.8	1042.3	721.1	3564.5	59.3	476.5	5817.5	259.0	13243.0	53698.9	6497.5	3581.3	4965.2	1834.1	3951.8	1627.5	669.9	3832.3	25.4	632.1	0.0	1202.2	0.0	0.0	0.0	0.0	0.0	188.5	928.0	550.4	532.0	490.3	995.0	1170165.0	1152178.0	1151364.347239	243928.211205	241935.429253	485863.640458	237771.395936	237643.310846	475414.706781	56622.0	650092.640458	1034194.347239	1019426.347239	1018623.0	1476395.0	0.884286	1.115702	6.0	9.0	15.0	1323288.326223
sub-0057	9397.1	625.0	12059.8	49943.4	6733.9	3347.3	3809.0	1780.0	1216.2	3259.3	21506.3	3730.8	1460.0	1194.2	662.5	3900.6	11.7	471.8	15053.2	632.4	11895.5	48592.6	6469.4	3540.0	3771.1	1735.4	3579.8	1457.6	561.9	3970.9	21.2	429.2	0.0	1435.6	0.0	0.0	0.0	0.0	0.0	172.7	1115.0	583.5	482.7	569.6	874.9	1096913.0	1065511.0	1065323.861616	216532.641651	217487.605355	434020.247006	229604.919598	228588.695012	458193.61461	52465.0	584581.247006	971963.861616	946011.861616	944745.0	1420452.0	0.745509	0.9654	4.0	8.0	12.0	1471361.003633
sub-0058	4622.3	186.7	14767.6	52904.8	6549.9	3563.9	5152.3	2047.6	536.7	1591.4	19358.9	3633.5	1488.0	863.0	763.9	3971.5	32.2	376.4	4707.1	219.8	13976.1	52807.2	6546.2	3748.1	5077.9	2078.5	3871.9	1670.6	676.9	3821.2	19.1	450.9	0.0	1085.7	0.0	0.0	0.0	0.0	0.0	161.3	1034.7	604.1	593.8	472.2	1102.7	1158805.0	1146292.0	1145599.713679	233364.488633	232787.04655	466151.535183	245370.990889	244522.187607	489893.178496	56337.0	628036.535183	1024200.713679	1014382.713679	1012977.0	1475889.0	0.910751	1.15996	4.0	5.0	9.0	1272362.251359
sub-0059	14822.4	358.4	15780.9	63311.8	7716.6	4018.2	5332.2	2058.8	1448.8	2549.4	25691.4	4649.8	1637.7	1241.6	885.1	4685.7	40.9	618.2	13769.9	281.2	15609.4	60379.1	7325.6	4232.1	5619.9	2104.3	4719.4	1507.4	797.7	4633.2	20.4	645.7	0.0	1311.0	0.0	0.0	0.0	0.0	0.0	174.1	1140.5	493.9	500.3	527.5	962.8	1242065.0	1207003.0	1206496.901973	252387.364798	254026.076443	506413.441241	241213.363706	241611.097026	482824.460732	63575.0	693516.441241	1084937.901973	1054901.901973	1053203.0	1603642.0	0.758431	0.979217	8.0	3.0	11.0	1637677.191224
sub-0060	4878.8	414.0	14202.4	50658.1	6654.5	3141.3	4537.0	1707.1	800.0	1366.7	19912.8	3713.3	1164.0	949.5	670.8	3769.0	23.9	438.8	4635.3	409.9	13869.9	49407.3	6487.0	3213.0	4432.1	1799.7	3611.1	1366.1	718.1	3713.8	8.1	407.5	0.0	1538.4	0.0	0.0	0.0	0.0	0.0	182.4	1151.9	665.2	609.0	646.5	994.7	1072482.0	1059213.0	1058190.463557	215727.20561	202407.545159	418134.750769	231515.194161	228990.518628	460505.712788	52524.0	570603.750769	943642.463557	933221.463557	932074.0	1382350.0	0.930735	1.199648	9.0	8.0	17.0	1152295.99882
sub-0061	4613.0	288.8	13032.9	49742.1	5848.2	2467.0	5011.9	1636.5	764.3	1576.7	17723.5	3512.6	1385.3	806.5	665.0	3803.8	14.3	302.9	4013.0	216.4	12863.2	49556.8	5763.6	2630.7	4788.9	1459.6	3751.4	1556.6	614.3	3855.8	19.5	381.6	0.0	1284.0	0.0	0.0	0.0	0.0	0.0	138.8	885.8	503.8	429.0	616.2	747.4	972062.0	959967.0	959846.320043	211372.285868	202583.774368	413956.060236	189120.407369	182729.852438	371850.259808	50485.0	563002.060236	846967.320043	837816.320043	836317.0	1256486.0	0.943868	1.220043	18.0	14.0	32.0	1029870.371546
sub-0062	4153.2	388.1	10214.5	42420.4	7145.7	3858.5	4673.8	1734.3	890.9	2145.4	18286.8	4067.7	1314.5	1174.9	850.4	3526.0	3.4	526.6	4489.4	338.9	10305.7	41656.0	6577.2	4060.3	4638.2	1674.6	4299.8	1443.5	616.1	3650.4	22.3	489.8	0.0	1267.6	0.0	0.0	0.0	0.0	0.0	157.7	940.4	519.7	680.5	537.0	1037.0	1153663.0	1139987.0	1139449.717106	236726.86998	232316.68494	469043.55492	255759.593368	255691.568817	511451.162185	55773.0	608798.55492	1047267.717106	1037561.717106	1036702.0	1456952.0	0.766279	0.967728	5.0	3.0	8.0	1505539.037986
sub-0063	15021.1	299.1	16542.1	69586.6	8365.4	3621.8	5532.2	2223.4	1589.5	3850.0	26188.0	4738.5	1563.6	1302.8	692.6	4662.0	34.2	778.9	15339.3	706.7	15851.9	70279.1	8058.4	3980.9	5345.0	2052.3	4779.4	1551.3	801.4	4758.5	20.9	697.0	0.0	1470.2	0.0	0.0	0.0	0.0	0.0	218.2	1247.6	855.4	569.7	608.5	1220.9	1327557.0	1288682.0	1288419.676879	243035.890013	242244.042967	485279.93298	285355.977585	283035.766314	568391.743899	64402.0	688725.93298	1152215.676879	1119834.676879	1118199.0	1668672.0	0.746401	0.938188	6.0	3.0	9.0	1778611.402802
sub-0064	6304.3	333.4	13772.8	58037.3	7315.0	4013.0	5845.0	1785.7	726.5	2037.0	20537.0	4421.3	1766.3	920.6	903.0	3852.5	21.5	411.0	4693.1	128.1	13368.4	57900.5	7155.8	3965.4	5713.4	1807.0	4450.4	1757.8	873.4	3660.1	41.8	443.0	0.0	1275.7	0.0	0.0	0.0	0.0	0.0	130.3	851.6	526.5	689.3	482.1	829.9	1145354.0	1130362.0	1129769.079818	235917.93845	231139.896747	467057.835196	231151.594458	229006.650163	460158.244622	61204.0	643915.835196	1001655.079818	990061.079818	988941.0	1459257.0	0.888873	1.132483	7.0	4.0	11.0	1288546.246772
sub-0065	7334.1	102.9	14456.0	60194.5	7098.1	3663.7	4960.9	1819.0	1047.1	2398.9	22598.0	3847.1	1381.2	769.5	832.8	4110.3	22.1	533.9	6517.0	230.9	14292.0	60649.5	6801.2	3890.7	5058.4	1810.4	4049.8	1627.9	728.5	4126.0	24.4	400.6	0.0	1649.8	0.0	0.0	0.0	0.0	0.0	196.2	987.0	618.9	422.1	432.0	932.7	1190259.0	1171889.0	1171303.468298	238328.165636	242002.264566	480330.430202	242878.096813	242354.941283	485233.038096	57434.0	658550.430202	1039672.468298	1025224.468298	1023449.0	1532969.0	0.899221	1.158133	6.0	14.0	20.0	1323655.107233
sub-0066	8624.9	246.2	14479.1	60540.5	7930.3	4302.2	5767.5	1948.5	1213.7	2886.2	21894.0	4141.7	1736.6	1133.4	721.6	3901.0	18.1	658.1	12608.0	427.5	14389.6	61353.8	7480.6	4375.7	5899.9	1928.6	4314.0	1971.3	636.3	3993.3	36.5	551.7	0.0	1569.2	0.0	0.0	0.0	0.0	0.0	152.6	1014.7	553.5	458.9	465.2	844.5	1318001.0	1290488.0	1289342.061433	293760.266043	292927.623179	586687.889222	244999.483775	246664.688435	491664.172211	62411.0	770163.889222	1164912.061433	1142382.061433	1141835.0	1697094.0	0.762822	0.982231	10.0	16.0	26.0	1727795.132291
sub-0067	5616.1	306.8	13160.9	46012.0	7947.5	3807.5	5737.7	2029.2	922.0	1590.9	20209.0	4027.6	1624.8	1397.8	939.6	4026.9	46.4	409.0	5685.6	213.7	12504.8	45421.8	7433.8	3974.3	5899.2	1921.5	3988.6	1754.1	924.9	4066.8	33.6	466.9	0.0	1829.5	0.0	0.0	0.0	0.0	0.0	130.9	1137.7	749.0	1062.7	1086.1	1029.3	1177818.0	1162188.0	1160538.472289	247488.855137	247535.066377	495023.921514	244579.829065	243749.72171	488329.550775	61706.0	647729.921514	1058545.472289	1046540.472289	1046642.0	1473271.0	0.849518	1.062618	11.0	11.0	22.0	1386454.233187
sub-0068	5408.6	188.7	14580.0	57474.6	7272.9	3212.9	4909.0	1578.9	775.2	1816.1	20882.1	3734.2	1415.6	898.7	636.3	3715.8	27.1	368.3	4116.5	162.4	14550.0	55164.8	6534.4	3304.4	4942.2	1616.4	3915.9	1433.0	579.1	3792.2	22.7	417.2	0.0	1608.2	0.0	0.0	0.0	0.0	0.0	209.7	937.3	561.7	519.2	513.0	793.5	1152589.0	1139525.0	1138898.608884	241312.701071	236573.35013	477886.051201	234671.298148	231469.259535	466140.557683	54412.0	644719.051201	1010488.608884	1000649.608884	998933.0	1460674.0	0.961218	1.21815	3.0	2.0	5.0	1199092.022668
sub-0069	5464.2	173.6	15611.4	55605.5	7144.1	3713.7	5992.4	1894.0	721.4	1463.6	21105.6	4292.7	1668.4	876.1	1056.5	4281.5	61.1	292.1	4148.9	236.0	15371.2	55346.2	7104.0	3736.6	6277.0	1935.3	4252.6	2094.5	837.8	4105.7	63.0	348.0	0.0	2263.1	0.0	0.0	0.0	0.0	0.0	190.0	944.4	697.6	707.7	581.8	967.4	1258263.0	1245457.0	1245053.967683	260527.253522	257986.950829	518514.204351	261169.297426	262304.465906	523473.763332	62045.0	691342.204351	1116154.967683	1106179.967683	1104368.0	1558233.0	0.91983	1.139118	5.0	6.0	11.0	1367929.754538
sub-0070	8290.2	279.4	15512.1	64607.8	7853.3	3953.3	5883.2	2030.3	1168.9	1902.6	22915.1	4967.4	1855.4	972.0	863.5	4546.8	29.6	480.7	8133.1	381.3	14481.4	62344.4	7590.6	4071.0	5984.3	1988.7	4485.9	1681.1	653.8	4304.3	19.9	511.8	0.0	1453.3	0.0	0.0	0.0	0.0	0.0	221.5	778.0	525.4	428.2	453.1	867.0	1275916.0	1254884.0	1254703.392369	262364.547759	269919.228552	532283.776312	250382.663355	252059.952702	502442.616057	64399.0	723526.776312	1118682.392369	1101457.392369	1099174.0	1603431.0	0.841705	1.057762	5.0	11.0	16.0	1515870.740779
sub-0071	4490.9	240.5	13586.4	47906.8	6696.9	3454.2	3884.0	1726.9	623.2	2035.3	20453.2	3380.9	1314.5	1144.1	790.5	3727.4	27.8	323.2	5422.3	118.7	13560.5	46187.4	6555.8	3513.3	4038.1	1600.8	3646.2	1184.4	552.7	3882.6	20.2	411.3	0.0	1454.7	0.0	0.0	0.0	0.0	0.0	138.4	1062.8	562.2	680.6	560.2	1024.5	1009478.0	995751.0	994639.007338	197706.475577	194851.649224	392558.124801	214998.304798	215572.577738	430570.882537	51930.0	538031.124801	886593.007338	876377.007338	876089.0	1320716.0	1.012577	1.32477	3.0	6.0	9.0	996939.894887
sub-0072	3061.0	101.6	12798.0	51720.2	7216.9	3772.6	4768.3	1876.2	587.2	1411.7	18733.0	4029.5	1436.8	928.5	791.5	3833.2	19.9	340.7	2353.3	120.9	12573.6	49890.6	6900.2	3906.0	4825.9	1841.9	3847.9	1530.9	747.0	3789.6	15.9	293.5	0.0	1128.8	0.0	0.0	0.0	0.0	0.0	144.0	1051.2	621.9	733.4	687.6	1124.7	1072412.0	1064176.0	1063711.320849	223653.819745	224105.648251	447759.467996	218401.515389	215946.337464	434347.852853	56677.0	605287.467996	945615.320849	940023.320849	939159.0	1351397.0	0.886907	1.117634	1.0	3.0	4.0	1209159.270659
sub-0073	6416.7	252.0	13958.7	52870.1	6384.2	4208.4	5000.1	1707.0	1277.4	2349.8	19647.3	4452.2	1351.7	927.8	856.7	3816.7	55.1	270.8	4148.9	250.8	13653.6	53355.6	5963.0	4238.2	5027.1	1682.6	4422.4	1524.9	703.9	3873.5	36.9	347.8	0.0	975.9	0.0	0.0	0.0	0.0	0.0	154.7	755.2	512.2	537.7	441.9	886.4	1082106.0	1066774.0	1066142.163408	224588.841947	220289.768226	444878.610173	215424.461843	216856.091392	432280.553235	56937.0	607407.610173	946786.163408	935808.163408	934670.0	1387836.0	0.916165	1.175011	6.0	8.0	14.0	1181125.577119
sub-0074	5182.2	273.8	15725.8	67754.9	7644.5	4013.1	5515.4	2292.0	924.1	2324.7	23922.4	4760.1	1687.5	1066.7	782.6	4759.5	29.2	324.0	9998.8	249.6	15267.0	62697.4	7313.4	4450.4	5410.8	2159.5	4290.1	1693.3	681.0	4419.0	16.2	363.5	0.0	1787.5	0.0	0.0	0.0	0.0	0.0	208.5	1054.6	687.0	556.0	527.9	1101.1	1438859.0	1419259.0	1418323.402343	298839.411544	299614.86925	598454.280795	298770.51379	296879.607758	595650.121548	63793.0	792781.280795	1276426.402343	1260843.402343	1258703.0	1781515.0	0.74632	0.924052	10.0	11.0	21.0	1927938.576503
sub-0075	7615.3	296.7	14615.3	52948.3	7094.0	2967.6	4759.6	1607.5	727.9	1955.0	21052.6	3818.8	1311.5	927.3	704.0	3883.4	26.8	342.4	6352.1	112.4	14658.3	52401.8	6952.6	3134.4	5079.8	1489.2	3655.6	1354.6	577.8	3907.0	50.0	472.8	0.0	999.6	0.0	0.0	0.0	0.0	0.0	172.4	971.2	612.6	580.2	450.0	940.2	1132116.0	1114210.0	1113646.906288	244738.324251	245830.297925	490568.622176	217422.058733	218155.225379	435577.284112	54090.0	650394.622176	996741.906288	982198.906288	980694.0	1427359.0	0.928789	1.171007	4.0	5.0	9.0	1218916.034824
sub-0076	7666.8	163.4	11779.6	52848.0	6799.3	3131.7	5466.5	1778.4	856.3	2061.9	18435.7	4038.4	1310.9	1233.2	725.5	3654.1	22.8	475.3	6179.0	626.0	11405.3	51059.3	6822.0	3149.4	5572.0	1843.5	4033.4	1265.4	657.5	3530.0	4.4	629.6	0.0	910.8	0.0	0.0	0.0	0.0	0.0	175.7	819.3	504.9	425.3	443.2	772.6	1021607.0	1002432.0	1001826.643182	217800.119524	213985.893706	431786.013231	194822.631827	194669.998125	389492.629951	55799.0	590733.013231	893697.643182	878512.643182	877564.0	1313010.0	0.877965	1.128395	12.0	10.0	22.0	1163608.460349
sub-0077	6044.1	214.2	11003.9	47993.8	5736.7	3235.7	4217.6	1472.5	771.1	1432.2	17944.4	3623.2	1190.0	995.9	600.3	3412.7	41.7	420.3	6287.3	330.6	11279.3	46069.1	5595.5	3364.4	4243.6	1399.1	3689.8	1220.4	605.6	3354.9	36.7	398.0	0.0	1257.4	0.0	0.0	0.0	0.0	0.0	160.1	832.3	530.9	419.7	378.2	693.2	952450.0	936290.0	935534.200223	214169.422227	216186.604336	430356.026563	170320.605342	171762.568318	342083.17366	48510.0	572247.026563	835488.200223	822343.200223	821641.0	1233978.0	0.91244	1.182141	6.0	12.0	18.0	1043849.929213
sub-0078	6168.0	86.3	14397.4	57696.4	7206.9	3473.4	5849.9	1991.0	1022.8	2330.5	21781.3	5008.2	1742.9	1126.8	750.6	4051.1	89.2	441.2	5043.1	239.4	13989.5	56678.9	7009.7	3713.4	5880.9	1984.3	4733.0	1766.9	713.4	4180.0	32.3	443.8	0.0	1204.3	0.0	0.0	0.0	0.0	0.0	241.4	927.9	569.5	765.3	666.5	956.2	1296324.0	1280371.0	1279718.695097	272940.822476	272392.743565	545333.566041	264427.787113	266903.341943	531331.129056	61596.0	721244.566041	1152225.695097	1140477.695097	1138791.0	1636317.0	0.945357	1.1933	9.0	4.0	13.0	1371254.112672
