csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
36936.21484375	n/a	1364283966.9836578	n/a	24355.40625	n/a	n/a	593185813.6025392	23584.017578125	n/a	n/a	556205885.125309	n/a	n/a	n/a	-0.17700908	-0.0016718971	0.09865912199999999	-0.0452693608	0.1463093574	-0.0463947239	0.1741208849	0.0508433763	-0.1945845109	0.090277231	-0.0251876502	0.0516718528	-0.0069533678000000005	0.18196893670000008	-0.0567194402	0.1109750195	-0.0342706939	-0.0008093407000000001	0.1095491753	-0.0616894042	0.0474527908	-0.1298038395	0.0827549172	-0.09827968699999999	0.09347300900000001	-0.041548549	0.0663253701	-0.049990500800000004	0.0678555638	-0.0743806644	0.0711810167	-0.20888389350000008	0.0120844225	-0.0884089468	0.0174554969	0.11555102589999999	-0.0251700627	0.18932345109999998	-0.08349064980000001	0.10179919529999999	-0.1755109111	0.0770188126	-0.0560311481	0.0796683148	-0.1330966237	0.044908097300000005	-0.1845981009	0.044201290899999995	-0.1139113527	-0.0619294121	0.1343531514	-0.0614856941	0.0903437499	-0.0665511245	0.0180352498	-0.2073100555	0.0707747558	-0.1049314111	0.0243194091	0.0745878609	-0.0084816394	0.022872725299999997	-0.0174346014	0.0644932164	-0.0700793698	0.0200824509	-0.022996605899999998	0.0407364044	-0.07883793559999999	0.0931056307	-0.0215422579	0.0955854317	-0.1441484266	0.05370834309999999	-0.0439805045	0.053268705599999994	0.1320731943	-0.0346641819	0.1217078847	0.1216831682	0.1216419777	-0.017602	n/a	n/a	0.000309830404	-0.0383831	n/a	n/a	0.0014732623656099994	0.06576180000000001	n/a	0.0043246143392400025	n/a	0.00208632	n/a	4.3527311424e-06	n/a	0.0007842289999999999	n/a	n/a	6.150151244409998e-07	-0.000424118	n/a	1.7987607792400006e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0
36706.14453125	-230.0703125	1347341046.3490145	52932.348693847656	24357.625	2.21875	4.9228515625	593293895.640625	23516.091796875	-67.92578125	4613.9117584228525	553006573.3990517	1.550447	21.455196	0.18488615	-0.0015277182999999998	0.028771541600000002	-0.0781730491	-0.049458673700000004	0.047671677	-0.0654926879	-0.10008869849999999	0.18392124280000002	-0.1793588957	0.0319841616	0.1590221345	0.1352324859	-0.0168061219	0.005622650999999999	0.028920866400000002	-0.1058596535	0.0203895992	0.0958685678	-0.0074256943000000014	-0.0104180837	-0.0821812631	-0.0647328013	0.10323235	0.0319747932	-0.0519100551	0.0659918805	-0.0252215934	0.0533036423	0.06374791839999999	-0.020318563600000002	-0.0513129879	-0.0287795904	0.0568431671	0.0021546729999999997	0.07214631219999999	-0.0967915877	0.0773945001	0.0555940364	-0.22311344190000001	-0.1030374973	-0.0206554682	-0.0291836894	0.0016449829999999998	0.101513475	0.035017034100000004	0.063436483	-0.044341277400000004	0.08909671220000001	0.0862043104	0.0658801771	0.144796875	0.0194472026	-0.09182739720000001	0.0584818471	0.2040752889	-0.12625261769999999	-0.08619639789999999	0.1270896529	0.0505900739	-0.0197623942	0.0503018634	-0.012093018600000002	-0.0129169341	0.09364542740000001	0.034265370499999996	-0.036811233900000004	0.008136677299999999	-0.012316831399999999	0.027734102000000004	0.1274222741	0.0668746588	0.0548730741	-0.0272732408	-0.0398843915	-0.056102990400000004	-0.037585751	0.0704407308	0.1498059166	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0249679	-0.007365900000000002	5.425648281000002e-05	0.0006233960304100001	-0.07273259999999998	-0.034349499999999984	0.0011798881502499989	0.005290031102759997	0.0977673	0.032005499999999985	0.00955844494929	0.0010243520302499994	0.000183548	-0.001902772	3.3689868304e-08	3.6205412839839997e-06	0.000516237	-0.0002679919999999999	7.181971206399992e-08	2.66500640169e-07	-0.000476659	-5.254099999999997e-05	2.27203802281e-07	2.7605566809999968e-09	1.0	0.0	0.0	0.0	0.0	0.0
36700.51953125	-5.625	1346928133.8636627	31.640625	24355.701171875	-1.923828125	3.701114654541016	593200179.5736732	23517.01171875	0.919921875	0.8462562561035156	553049840.1798248	1.295569	17.928176999999994	0.07404279999999999	0.027130831600000002	0.089486002	0.0798892677	-0.0332612193	-0.1204426743	-0.10066142689999999	-0.046798545899999995	0.0988816925	0.0608832889	-0.0879173677	0.0144495563	0.00658649	-0.1572665859	-0.070611938	-0.1749464826	0.1623640921	-0.0143444503	0.0547944835	-0.045275894000000004	-0.0098155659	-0.043291725	-0.09890915539999999	0.0994557588	-0.1092861732	-0.014559988400000001	0.1705707365	-0.0099227335	-0.002388668	-0.025119532400000002	-0.050089641799999994	0.13702441640000002	0.1443433231	0.039888965400000004	0.09832636189999999	0.050521860099999996	-0.0264415548	0.0339483572	-0.0012779131	0.0061360072	-0.1215229182	-0.2091747914	0.0031111753999999996	0.0900188654	-0.0948161077	0.20491491760000002	0.050162786699999996	0.12094702859999999	0.1403302584	-0.0064896569	0.064109725	-0.088608727	-0.0245673572	-0.0373955763	-0.1576035385	0.1006455969	0.0115582258	-0.0239314069	-0.0502070705	-0.1606373851	-0.0659088367	0.003065413	0.0302636716	-0.1376179851	0.1636182034	-0.0176065544	0.0480989246	0.0250142013	-0.028909261000000002	6.712640000000001e-05	0.0117112078	0.0752035941	0.1834788989	0.0882905422	0.0274495438	-0.0027900627	-0.11634233140000001	-0.047745128899999996	0.1563653206	0.1215101995	0.120893123	0.1198669825	-0.022994	0.0019739000000000007	3.896281210000001e-06	0.000528724036	-0.0513033	0.021429299999999974	0.00045921489848999903	0.0026320285908900004	0.08358789999999999	-0.014179400000000009	0.0069869370264099995	0.00020105538436000024	0.000713322	0.000529774	5.088282756839999e-07	2.8066049107600004e-07	0.000605175	8.8938e-05	7.909967843999999e-09	3.66236780625e-07	-0.000366167	0.000110492	1.3407827188899998e-07	1.2208482064000002e-08	0.0	0.0	0.0	0.0	0.0	0.0
36818.7109375	118.19140625	1355617475.0991821	13969.208511352539	24401.328125	45.626953125	2081.8188514709477	595424814.263916	23537.8515625	20.83984375	434.29908752441406	554030456.1782837	1.2817440000000002	17.736862	0.075383	-0.1817362911	0.0463690041	0.048287858499999996	-0.2095357518	-0.1785381045	0.0158745481	0.030987041899999998	0.0687093577	0.0242634029	-0.20090671640000002	-0.09773273460000001	0.055705954	-0.0043594033	-0.039162100899999996	-0.0963563475	0.10323092369999999	-0.0654681649	0.0475543804	0.0133540623	0.1766871476	0.0706079495	-0.1525640156	-0.1422432861	-0.0213470397	0.0748291549	0.1590596661	-0.0059595155	0.0382671629	-0.09249498029999999	0.0738201825	0.0350863198	0.1243868298	-0.0863499161	-0.0268494489	-0.0232237463	-0.08825557199999999	-0.1843926265	0.021820704399999998	0.0343416386	-0.0121059175	-0.18707584260000001	0.0790075316	0.2084577343	-0.1680659666	-0.0341935294	0.20619860829999997	0.1599149859	-0.0670509835	-0.061796725999999996	0.0186959248	-0.1769247007	-0.14393011320000001	-0.0452980058	-0.021796232000000002	0.0329412281	-0.023579925499999998	-0.0622604476	-0.0692247525	-0.1175855734	-0.0898900698	0.050275909199999996	0.053957260099999994	0.08075978190000001	-0.0612872855	-0.19229361620000002	0.1068630169	-0.0381741402	-0.0489174372	-0.0598420863	0.0803160175	0.1349656541	0.0153086356	0.1454852125	-0.002960439	0.1129302678	0.0883579769	-0.10764965720000001	0.0456956208	0.1213126213	0.12010478890000001	0.1181006348	-0.0169275	0.006066499999999999	3.680242224999999e-05	0.0002865402562500001	-0.0422147	0.009088600000000002	8.260264996000004e-05	0.0017820808960899999	0.0685483	-0.015039599999999988	0.00469886943289	0.0002261895681599996	0.00130461	0.0005912880000000001	1.7020072521000003e-06	3.496214989440002e-07	0.000486862	-0.00011831300000000004	1.3997965969000008e-08	2.37034607044e-07	-0.000560332	-0.000194165	3.1397195022399996e-07	3.7700047225e-08	0.0	0.0	0.0	0.0	0.0	0.0
36737.0078125	-81.703125	1349607743.015686	6675.400634765625	24363.6171875	-37.7109375	1422.1148071289062	593585842.4590454	23505.90234375	-31.94921875	1020.7525787353516	552527444.9939117	1.302396	18.022655	0.06926068000000002	-0.081284836	0.2179201148	0.0047995145	-0.0367227217	-0.0385202505	-0.1058776616	-0.037490013100000004	0.029313638700000002	-0.0673538862	-0.0023071526	0.0766869188	0.18436168079999998	0.176110883	0.062409710800000004	0.06611068	-0.0379507986	0.139633764	0.0077663065	0.0555406987	0.0274134424	-0.0001851576	0.047572613300000004	-0.13224504	0.0985362611	0.036024002799999996	0.0765833814	0.0528550029	-0.0579879267	0.0525673283	-0.0484213313	0.0531331896	0.1608445508	-0.0828345654	0.12210044130000001	-0.0362008032	0.0082276986	0.1133234061	-0.0284092885	-0.1698354809	0.0785836032	-0.0456973817	-0.0207211159	0.1423891558	-0.1739308041	-0.1524426264	0.0626309625	0.046525112699999996	0.0770156372	-0.0050900792	-0.058063140199999995	0.0715080128	0.0273130578	0.0656659776	0.2168499679	0.07072370759999999	-0.1366879833	0.0746370089	0.13575362470000002	0.0057984199	-0.017756456	-0.0173377485	-0.0181508424	0.06289421719999999	-0.0967970658	0.035043857000000005	-0.0324850224	0.0851791465	-0.036590268599999996	-0.035198675	0.043935754800000004	-0.0743065824	0.08266916190000001	0.09547680830000001	-0.018114052	0.10533411779999999	-0.1300416712	-0.0151656284	-0.0919779131	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.020019400000000003	-0.0030919000000000016	9.55984561000001e-06	0.00040077637636000017	-0.00148987	0.04072483	0.0016585117785289005	2.2197126169e-06	0.068547	-1.300000000009627e-06	0.004698691208999999	1.6900000000250298e-12	0.00136282	5.820999999999994e-05	1.8572783524e-06	3.388404099999994e-09	0.0007674169999999997	0.00028055499999999977	7.871110802499986e-08	5.889288518889995e-07	-0.000390244	0.00017008799999999993	1.5229037953600006e-07	2.8929927743999977e-08	0.0	0.0	0.0	0.0	0.0	0.0
36725.3046875	-11.703125	1348748004.3897095	136.963134765625	24326.8203125	-36.796875	1354.010009765625	591794186.5166626	23522.76171875	16.859375	284.238525390625	553320318.8770906	1.215754	16.823692	0.07747521999999997	-0.0878249453	0.0913357041	0.18777953309999998	0.06433914019999999	-0.06720498150000001	-0.07352336599999999	0.0553117921	-0.0628061737	-0.1099412267	0.09361862300000001	0.0186379068	0.1537701076	0.1452348643	0.0895141308	-0.15431889210000002	0.024640894500000003	0.131381665	0.1504184201	-0.18250682140000002	-0.0206984435	-0.046071238099999995	0.07697116650000001	0.0067899677	0.046885281900000006	-0.0577766932	-0.009777565799999999	6.10063e-05	-0.0878315235	-0.014177128600000003	-0.028082605400000002	-0.1312535651	0.1207506404	-0.0003364633	0.150391101	0.10223381720000001	0.1616895667	0.1100426946	0.1327176777	-0.0349200458	0.06858629599999999	-0.1270760256	-0.04377348650000002	0.0399567838	-0.0777363058	0.1026704598	-0.0527892705	0.0637597533	0.053316603899999995	-0.0371866018	-0.1301227065	0.1177007279	0.0162987694	0.2126638433	0.12872093310000002	-0.0084239429	-0.105928255	-0.039865169900000004	0.1425715005	-0.1686468727	-0.1717246905	-0.0034977995	0.0316803002	-0.0762027363	0.1245824834	0.1239843749	-0.0100211963	0.020903575	0.039849196499999996	0.0127214668	0.0011833793	0.0366174415	-0.06513687809999999	0.0726083282	-0.011181810700000001	-0.0243501834	-0.2362955913	-0.0842357376	-0.030460238100000002	0.1207205288	0.11775003070000001	0.11285322490000001	-0.016571599999999995	0.003447800000000008	1.1887324840000054e-05	0.00027461792655999984	-0.00144785	4.2019999999999825e-05	1.7656803999999847e-09	2.0962696225000004e-06	0.0469704	-0.021576599999999998	0.0022062184761599997	0.0004655496675599997	0.00211692	0.0007541000000000001	4.4813502864e-06	5.686668099999999e-07	0.0006143380000000001	-0.00015307899999999962	2.343318024099989e-08	3.774111782440001e-07	-0.000249247	0.00014099700000000002	6.212406700900003e-08	1.988015400900001e-08	0.0	0.0	0.0	0.0	0.0	0.0
36869.87890625	144.57421875	1359387970.5615387	20901.704727172848	24320.9296875	-5.890625	34.699462890625	591507620.8643187	23552.09765625	29.3359375	860.5972290039062	554701304.0095367	1.298144	17.963814000000006	0.13714503	-0.1526151233	0.0609122664	0.0317431348	-0.037263149	0.0039553654	0.1195565116	0.0314180979	-0.0083035179	0.0136588563	-0.0850790681	0.0651602364	0.06376568120000001	-0.001185787	-0.0016293072	-0.14090328359999998	-0.0645116627	0.1299785459	0.2236923145	0.0163800694	-0.1263010043	-0.044116761399999996	0.1854928038	0.015670859	0.0325227387	0.1605166928	-0.08288259690000001	-0.0703261092	-0.0629986537	0.0200414722	0.10641292449999999	-0.0449692013	0.1085742917	-0.0084339707	-0.0737380758	0.013777953400000001	-0.010200328199999999	-0.12635135179999998	0.0076171545	-0.0218477146	-0.0015264275	-0.2089493482	-0.0800106362	0.0043792625	0.0133495853	0.0077618629	0.0062202015000000005	-0.0224069409	-0.109577501	0.0040187278	-0.034450264	-0.058106511	0.0724385343	0.04826804480000002	0.024017834900000003	0.062431665199999986	-0.0150283773	-0.059138400599999995	0.1844635852	-0.0155898447	-0.1513585713	-0.2441311334	-0.0202372207	-0.0146719556	0.022203867000000002	0.0351681715	0.0109654823	0.1658695497	0.1734298074	0.0379350283	0.0734342177	0.018653311000000002	-0.092388544	0.047693209	0.057913801200000004	0.0199000301	0.0738259534	-0.07710187980000001	-0.0199876862	0.120326335	0.1161887065	0.1093977275	-0.0165547	1.689999999999678e-05	2.856099999998912e-10	0.00027405809208999994	0.00397398	0.005421830000000001	2.939624054890001e-05	1.57925170404e-05	0.0977585	0.0507881	0.00955672432225	0.00257943110161	0.0012968	-0.0008201199999999999	1.6816902400000003e-06	6.725968143999999e-07	0.000344487	-0.0002698510000000001	7.281956220100006e-08	1.1867129316899998e-07	-0.00077764	-0.000528393	6.047239696e-07	2.7919916244900003e-07	0.0	0.0	0.0	0.0	0.0	0.0
36701.0703125	-168.80859375	1346968562.0830688	28496.34132385254	24320.876953125	-0.052734375	0.002780914306640625	591505055.7690468	23536.189453125	-15.908203125	253.07092666625977	553952213.9733925	1.2224910000000002	16.916922	0.10146002	0.0101326012	0.1265151552	-0.08541173140000001	0.0157412147	0.041982818600000006	0.0590519852	-0.0773640019	0.0297648888	0.12617637869999998	-0.1190793526	-0.025325565699999997	0.0030385082	-0.0025132473000000002	-0.1316004869	0.06432879150000001	-0.0867300671	-0.0117804452	0.0533403188	0.12295332490000001	0.141357284	-0.1092054916	0.0780572133	0.0816343479	0.0799490269	-0.1133570608	0.120195871	0.1330236518	-0.0826508388	0.037208531	-0.0932382457	0.022225134	0.0007441408000000001	-0.0917555125	0.0302292567	-0.2017351781	0.09042191390000001	-0.051394639900000004	-0.17509551280000002	0.0020026404999999997	0.0222617524	-0.0598097368	-0.0252422488	0.09263121839999999	0.0425852637	-0.0776971458	-0.0313380155	-0.0363571401	-0.036787551200000004	0.052205289	0.09339485439999999	-0.15605153189999998	-0.0001028983	-0.1097841518	0.0616393021	0.0344167507	0.1047342014	-0.0429190118	0.051467674299999995	0.0983738874	-0.0372940589	0.0402689611	-0.2010307932	0.0783489554	0.046475111500000006	0.13902282300000002	0.0126190388	0.0312875185	-0.1482306785	-0.1107736753	0.0370074795	-0.0633439764	0.14920976130000002	0.061523152699999986	-0.0924561549	-0.046657308200000004	0.005860444300000001	-0.085210294	-0.09756765839999999	0.1198669825	0.1143757435	0.10540925529999999	-0.0134894	0.0030652999999999982	9.39606408999999e-06	0.00018196391236	0.0302981	0.02632412	0.0006929592937743999	0.00091797486361	0.05658290000000001	-0.041175599999999986	0.003201624572410001	0.0016954300353599994	0.00157052	0.0002737199999999999	2.4665330704e-06	7.492263839999991e-08	0.00025997	-8.451699999999999e-05	7.143123288999999e-09	6.75844009e-08	-0.000517977	0.00025966300000000004	2.6830017252899995e-07	6.742487356900003e-08	0.0	0.0	0.0	0.0	0.0	0.0
36605.18359375	-95.88671875	1339939465.9321444	9194.262832641602	24304.587890625	-16.2890625	265.33355712890625	590712992.5331154	23517.767578125	-18.421875	339.365478515625	553085391.8587074	1.297876	17.960102	0.05246021000000002	0.0570555723	0.0047320951	0.0688498475	0.07945373809999999	0.0029363451	-0.0525456431	0.046095461100000006	0.0086539184	0.1199842366	0.1897477236	0.0296186087	0.0439432454	0.0550827232	-0.0234049014	0.10594095140000001	0.0357966032	0.0246044724	-0.04515621400000002	0.11237729140000001	0.0182243832	0.0215048869	0.0052710260999999994	0.12121393300000001	0.0413259216	0.07320681679999999	0.0523266179	-0.113128542	-0.023904212200000004	0.0017800879000000004	0.1378827571	-0.0475154414	-0.009181219000000001	0.1735372407	0.1066819308	-0.1271798818	-0.0021749163	0.086277064	0.0005394961	0.079949432	0.0775858664	0.0458817105	-0.0354289418	0.0023093268	-0.0460441696	0.0225746205	-0.0676508132	0.004249919699999999	0.0420258053	-0.065929422	0.1214284766	0.12068713060000001	0.1094633896	0.052237560499999995	0.08360678519999999	0.013602164	0.05683179450000001	0.08719405820000001	-0.0708412163	0.0478238488	0.087362539	0.0128481124	-0.1177243857	-0.0208223021	-0.0086010706	0.054507267000000005	0.0843630989	0.0091961673	0.0958197415	0.07440706849999999	0.0501189454	0.1376975672	-0.0344248764	0.0077658289000000005	0.0716165208	-0.1218799753	0.060607885300000004	-0.0618911424	-0.1679112625	0.11934271980000001	0.112315068	0.1009072399	-0.00717234	0.00631706	3.990524704360001e-05	5.14424610756e-05	0.0327039	0.002405800000000003	5.7878736400000154e-06	0.00106954507521	0.044055800000000006	-0.0125271	0.0019409135136400008	0.00015692823440999998	0.00178739	0.00021687000000000008	3.1947630121000007e-06	4.703259690000003e-08	0.000539572	0.000279602	7.8177278404e-08	2.91137943184e-07	-0.000390244	0.00012773299999999996	1.5229037953600006e-07	1.6315719288999984e-08	0.0	0.0	0.0	0.0	0.0	0.0
36674.6953125	69.51171875	1345033276.2647095	4831.8790435791025	24320.697265625	16.109375	259.511962890625	591496315.4861794	23516.00390625	-1.763671875	3.110538482666016	553002439.7187654	1.286758	17.806248	0.019919210000000003	-0.0241470779	-0.1619131261	-0.052663703	0.0172641204	-0.0615625621	0.06627804309999999	0.0831924825	-0.10511870109999999	-0.0801823559	-0.013242656100000002	-0.0482408572	0.0515754516	0.0740300479	-0.0112504267	0.0537359408	-0.09210715900000001	0.0188359933	-0.12260062990000001	0.1164732342	-0.0143211199	0.12391027560000001	0.1892379455	0.021068484199999998	-0.0170262266	0.0059014411	0.12265901970000001	-0.154592407	0.0160051373	-0.044895934299999996	-0.0691219663	0.04307717	-0.1287093749	0.0069895301	0.0067135392	0.0724423563	0.12102195119999999	-0.037294583199999995	0.06156692530000001	0.0343116069	0.028141411499999998	0.1745177582	-0.15799646679999998	-0.0208170134	-0.1580093477	-0.018001421200000003	-0.025500122599999998	0.0448782338	-0.09648759429999999	-0.052422662300000006	-0.120064633	0.0268532407	-0.0504572037	0.0743653291	0.0712378032	0.044548959699999995	0.006250976899999999	0.011392558799999999	0.0412514295	0.048263950599999994	0.0997435576	-0.050160551500000004	-0.058594173099999994	-0.0681695255	-0.1953605994	0.043276794900000005	0.0131611918	0.0188100381	-0.0605888837	0.0220951472	-0.0827351998	0.1262299911	0.12020247949999999	-0.097785284	-0.018559473700000002	-0.0017667828	-0.0037868922999999997	0.072116259	0.1001611049	0.11875383099999999	0.1100111431	0.0959136145	-0.0075175	-0.0003451599999999997	1.1913542559999983e-07	5.651280625e-05	0.0386085	0.005904599999999996	3.486430115999995e-05	0.0014906162722499998	0.0374565	-0.006599300000000009	0.0014029893922499995	4.355076049000013e-05	0.00174877	-3.862000000000006e-05	3.0581965129e-06	1.4915044000000044e-09	0.000642355	0.00010278300000000006	1.0564345089000014e-08	4.126199460250001e-07	-0.000390244	0.0	1.5229037953600006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
