onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0175	0.7960999999999991	control	0.7960999999999991	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.0256	0.9277999999999995	control	0.9277999999999995	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0338	1.0375000000000014	control	1.0375000000000014	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.042	0.5540999999999983	control	0.5540999999999983	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0502	0.49269999999999925	control	0.49269999999999925	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0584	0.8742999999999981	control	0.8742999999999981	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0666	1.5970000000000013	emotion	1.5970000000000013	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0748	2.217499999999994	emotion	2.217499999999994	left	incorrect	n/a	male	black	black	black	anger
50.083	1.5762	emotion	1.5762	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0911	1.3529000000000053	emotion	1.3529000000000053	right	incorrect	n/a	male	black	black	black	fear
60.0993	2.0604999999999976	emotion	2.0604999999999976	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1075	1.5131999999999977	emotion	1.5131999999999977	left	incorrect	n/a	female	asian	black	asian	fear
70.1157	0.7437999999999931	control	0.7437999999999931	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1239	0.6713999999999913	control	0.6713999999999913	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1321	0.5350999999999999	control	0.5350999999999999	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1403	0.6467000000000098	control	0.6467000000000098	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
90.1485	0.7002999999999986	control	0.7002999999999986	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1567	0.6689999999999969	control	0.6689999999999969	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.1648	1.681600000000003	emotion	1.681600000000003	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.173	1.6672999999999973	emotion	1.6672999999999973	right	incorrect	n/a	male	black	black	black	anger
110.1812	1.4119000000000028	emotion	1.4119000000000028	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1894	1.2414999999999878	emotion	1.2414999999999878	left	incorrect	n/a	male	black	black	black	fear
120.1976	1.394200000000012	emotion	1.394200000000012	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2058	2.6817000000000064	emotion	2.6817000000000064	right	incorrect	n/a	female	asian	black	asian	anger
130.214	0.6884000000000015	control	0.6884000000000015	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2222	1.2280000000000086	control	1.2280000000000086	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
140.2304	0.9416999999999973	control	0.9416999999999973	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
145.2385	0.6114000000000033	control	0.6114000000000033	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2467	0.556999999999988	control	0.556999999999988	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2549	0.9386000000000081	control	0.9386000000000081	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2631	2.4411999999999807	emotion	2.4411999999999807	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2713	2.4767999999999972	emotion	2.4767999999999972	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2795	1.555499999999995	emotion	1.555499999999995	left	incorrect	n/a	male	black	black	black	anger
175.2877	1.1011000000000024	emotion	1.1011000000000024	left	correct	n/a	female	black	asian	asian	anger
180.2959	1.4296999999999969	emotion	1.4296999999999969	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3041	1.113299999999981	emotion	1.113299999999981	left	incorrect	n/a	female	asian	asian	black	fear
190.3122	0.6811000000000149	control	0.6811000000000149	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3204	0.780699999999996	control	0.780699999999996	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3286	0.8693000000000097	control	0.8693000000000097	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.3368	0.6668999999999983	control	0.6668999999999983	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
210.345	0.8366000000000042	control	0.8366000000000042	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
215.3532	0.7122000000000241	control	0.7122000000000241	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3614	1.8397999999999968	emotion	1.8397999999999968	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3696	1.150400000000019	emotion	1.150400000000019	right	incorrect	n/a	female	black	asian	asian	fear
230.3777	1.2151999999999816	emotion	1.2151999999999816	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3859	1.6617999999999995	emotion	1.6617999999999995	right	incorrect	n/a	male	black	black	black	fear
240.3941	2.2383999999999844	emotion	2.2383999999999844	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.4023	1.2230000000000132	emotion	1.2230000000000132	left	incorrect	n/a	female	asian	asian	black	anger
