csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
37112.41015625	n/a	n/a	1377330987.605728	24724.435546875	n/a	n/a	611297713.1115762	24780.115234375	n/a	614054111.028904	n/a	n/a	n/a	n/a	-0.0727975991	-0.019846539099999998	0.21451988789999998	-0.1124240192	0.1393246353	-0.0354717553	0.0754535831	-0.054460328499999995	-0.0163880799	0.1518589769	-0.17615067620000002	0.0699062784	-0.0581896738	0.223391355	-0.0537801604	0.0355757354	-0.0141065522	0.0690824948	-0.0553860695	0.043544706100000004	0.0141886698	-0.1406002564	0.0756340861	-0.0473845922	0.0960310508	-0.0346076001	0.0207796228	-0.0252130242	0.1327072707	-0.0349935885	0.0473423711	-0.040948257200000004	0.0272659133	-0.0285691446	0.0195665772	-0.0152386018	0.0548844587	-0.0027251037	-0.1270046128	0.049889246500000005	-0.0730758965	0.0154481368	0.037816130499999996	-0.0705563925	-0.0537601776	0.2120975145	-0.0629074593	0.07795036400000001	-0.14456592640000002	0.0178936825	-0.11583169380000001	-0.1069194274	0.101436582	-0.0204840939	0.1501627248	0.0368862612	-0.15360525960000002	0.17844319399999994	-0.063376967	0.1271429495	-0.0728170278	0.0209488902	-0.0893843125	0.0049202038	-0.0005169901	0.059894883499999996	-0.0017343269	0.014720446100000001	-0.0861981014	0.0923354323	-0.0256869167	0.0185814393	-0.045160681200000004	0.032705564	-0.038780527599999996	0.0769638898	-0.11298245720000001	0.0553625408	-0.0816430975	0.0244113366	-0.087965114	0.046103258200000004	-0.012174974	0.062227880199999995	-0.1105554849	-0.052098079699999994	0.0266278548	0.048009074299999996	-0.0573061419	-0.0723294764	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.06297040000000001	n/a	n/a	0.0039652712761600005	0.0712162	n/a	0.00507174714244	n/a	0.119604	n/a	n/a	0.014305116816	-0.0019905	n/a	3.9620902500000006e-06	n/a	-0.000975592	n/a	n/a	9.517797504639999e-07	-0.0005100230000000001	n/a	n/a	2.601234605290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37504.0625	391.65234375	153391.55836486813	1406554704.0039062	24742.068359375	17.6328125	310.91607666015625	612169946.6999855	24809.025390625	28.91015625	615487740.8326759	835.7971343994141	1.267325	20.397297	0.059976149999999985	0.0597869221	-0.09402238380000001	0.0203895782	-0.0549171392	0.0664802468	0.0459211768	0.0070678686999999995	-0.1042498121	-0.1442902596	-0.07703567900000001	-0.2042294996	0.07516109530000001	-0.0603310454	0.0544173438	0.0690329991	0.0893925339	0.0742078509	0.10923892460000001	0.002090746	0.1566835399	0.047114719000000006	0.15990027699999998	-0.0232893211	0.0012449333	0.1402886458	0.0490145667	0.0161125539	0.0280101665	-0.06387079400000001	-0.0192972978	-0.0394194049	-0.20423107170000002	0.0298770129	-0.12660692310000002	0.0011845764999999999	0.0780826183	0.0202226402	-0.0337822494	-0.0016878722	0.12687463289999998	0.11442619279999999	0.0623309112	0.016069446799999998	0.0521119144	0.1045198655	0.0635413586	-0.1034007514	0.0029804477	-0.0125573614	0.0769330299	-0.0545899517	-0.0601569596	0.0362933297	-0.0739047312	-0.0833883827	0.0098694701	-0.2280663134	0.08384814809999999	-0.1384265086	0.05719082900000001	0.0167682516	0.09329683529999999	0.0462903979	-0.0541105499	-0.0901158821	0.0625379578	0.1144990324	0.1633906369	0.0751007301	-0.017006565	0.0445866666	0.1843139939	-0.04645417190000002	-0.028862835099999998	0.0333867081	-0.1537485432	-0.059517910300000004	-0.0825829484	0.111621352	-0.0860843615	-0.1127050599	0.1101277972	0.0516414825	-0.0030215628999999996	-0.0658619309	0.044429786299999996	-0.09876589720000001	-0.0066242974	-0.0599491816	0.0042487098	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.0602683	0.002702100000000013	7.3013444100000684e-06	0.00363226798489	0.0378799	-0.033336299999999985	0.00143488682401	0.0011113088976899997	0.113727	-0.005877000000000007	3.4539129000000077e-05	0.012933830529	-0.00212833	-0.0001378299999999998	4.5297885889e-06	1.8997108899999948e-08	-0.0008296809999999998	0.0001459110000000002	2.1290019921000057e-08	6.883705617609996e-07	-0.000432549	7.747400000000006e-05	6.0022206760000094e-09	1.87098637401e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37314.359375	-189.703125	35987.275634765625	1392361415.5666506	24730.9765625	-11.091796875	123.02795791625977	611621201.7349242	24861.396484375	52.37109375	618089035.1532936	2742.731460571289	1.404185	22.600025	0.08464645	-0.1380738092	0.0797015694	0.0371861968	-0.08689632970000001	0.09376875779999999	-0.13507635240000002	0.0359948212	-0.0420721012	-0.0167294687	-0.1676907323	0.0273357533	-0.0031117731	-0.08333543980000001	0.056783080599999994	-0.0423849718	-0.1161309499	-0.1237654542	0.030338949100000002	0.0739929333	-0.1252080196	-0.0830584088	0.0835820034	0.0870939968	-0.0945442995	0.08106011839999999	0.13786666449999999	-0.10976274890000001	-0.0503408089	0.0020408591	0.11065626939999999	0.1103691682	-0.0148732495	-0.042128068	0.13788458369999998	0.1403378323	0.03720121	-0.0067119111	0.1031538421	0.019371554699999998	0.023831896499999998	0.0408981588	0.11231500259999999	-0.0400918237	-0.1297142346	-0.09166285130000001	0.0083943792	-0.11057584849999999	0.1015346533	0.0609488583	-0.0510825974	-0.0886103628	-0.0683500653	0.0813468309	-0.0400822797	-0.1643384074	-0.0115884268	-0.0036590476	-0.026152952	-0.0198449311	-0.07418803139999999	-0.0575692046	-0.1006478576	-0.1054585915	0.1275818917	-0.0774796039	-0.014686567900000001	-0.1384858879	-0.030744826800000007	0.12901297009999999	-0.0060481562	-0.10049975800000001	0.118467364	0.09253965019999999	0.0301536141	-0.0207530485	0.0398783629	-0.09223635710000001	0.1493068676	0.017419038300000002	-0.0632270752	0.1242619241	0.045081471799999995	-0.0627655896	0.1088352281	0.0961645317	0.08585478519999999	-0.059394134	-0.0163372947	-0.053737216399999996	-0.19110590379999998	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.0602156	5.270000000000274e-05	2.777290000000289e-09	0.0036259184833599993	0.0821506	0.044270699999999996	0.006748721080360001	0.00195989487849	0.0955236	-0.01820339999999998	0.0003313637715599993	0.00912475815696	-0.00226705	-0.00013872000000000016	5.1395157025e-06	1.9243238400000045e-08	-0.00105588	-0.00022619900000000014	5.116598760100008e-08	1.1148825744e-06	-0.0005100230000000001	-7.747400000000006e-05	6.0022206760000094e-09	2.601234605290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37508.23046875	193.87109375	37586.00099182129	1406867352.8968658	24764.455078125	33.478515625	1120.8110084533694	613278235.3164711	24913.046875	51.650390625	620659904.5959473	2667.762851715088	1.399239	22.52042	0.13846785	0.0034043164000000002	-0.0792873146	-0.0392396407	-0.1421324433	-0.0601431493	-0.013861459199999999	-0.11748723720000001	-0.1103129487	-0.062305832699999994	0.0445784419	-0.1159170805	-0.0051348085	-0.0345806359	0.0210050159	-0.0584679504	-0.1252976706	0.0132928953	0.1402430666	0.011479296100000001	-0.0057042472	-0.1306447429	0.19464006399999997	-0.023020736	0.11017040869999999	0.0202951011	-0.022920708199999997	0.0582308151	-0.051685752800000005	0.2286643584	-0.0347308817	0.0757707303	0.040017153	0.0063712567	0.0522348059	0.0196527729	-0.0467120705	0.049862029800000006	0.0668781623	0.1188859396	0.0494133153	0.038708809	0.0400699668	0.0921944518	-0.0048921739	0.1101899073	-0.032180978799999996	0.0157711928	0.011077156999999999	0.0450206408	0.1339794819	-0.1450996842	0.054348088200000005	-0.061093874900000004	-0.1215188175	0.0437792513	0.0090383946	-0.1524473327	-0.007539843	-0.0480372339	0.018395794	0.0359539985	-0.11382036949999999	-0.0795803117	0.0479302889	-0.1713325886	0.042414976900000005	-0.1192297591	0.08916343380000001	0.09490432359999999	-0.1192453966	0.2511462558	-0.06626094099999999	0.0031335719000000002	0.0468582621	-0.012880841899999999	0.096049201	-0.05886663480000001	0.083926595	-0.040977198	0.0359815502	-0.028125420499999998	-0.01641147	-0.0443330654	0.07383235099999999	0.044715249699999994	0.1171162872	-0.0304999437	0.0386790087	0.0894207206	0.1673910043	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.0602886	-7.300000000000363e-05	5.329000000000528e-09	0.00363471528996	0.0633115	-0.0188391	0.004008346032250001	0.00035491168880999983	0.0560106	-0.03951300000000001	0.001561277169000001	0.0031371873123600003	-0.00152834	0.0007387100000000001	2.3358231556e-06	5.456924641000001e-07	-0.0004255280000000001	0.0006303519999999997	3.9734364390399974e-07	1.8107407878400003e-07	-0.0007418159999999999	-0.00023179299999999975	5.3727994848999904e-08	5.502909778559998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37672.39453125	164.1640625	26949.839416503906	1419209309.7181551	24762.65625	-1.798828125	3.235782623291016	613189144.5556642	24893.802734375	-19.244140625	619701414.5779762	370.3369483947754	1.427185	22.970205	0.06876945	0.0852675091	0.1094839975	-0.0135055195	-0.12068045039999999	-0.0559435305	0.0262065933	0.09269290460000001	-0.0254444502	0.0215211989	-0.09043235919999999	-0.0218526852	0.059165298099999986	0.0209327894	0.17492520399999995	-0.0885071445	0.0178610549	-0.014195177	0.0483449152	0.06877545339999999	-0.0027968368	-0.1047871132	0.0916898817	0.010429467900000001	0.11412349640000001	0.021793259300000003	0.011706214099999999	-0.045056587800000006	-0.0207106185	0.0751599609	0.0448392462	0.1521229138	0.15032591439999998	0.0665013029	0.04240886519999999	-0.11742907779999999	0.0171932155	0.0284049671	-0.0252218204	0.0673651575	-0.0290073007	-0.0099410352	-0.16508865	0.0482053655	0.09445465119999999	-0.07921325809999999	-0.0227433062	-0.07092794200000001	-0.0665060539	-0.024005608199999997	0.0106549205	-0.1167943574	0.042934479299999995	0.047708214699999994	0.0094737886	-0.0799623417	-0.012058980700000001	0.032514422599999995	0.1112807132	-0.0214433673	0.12067274199999999	-0.0680216989	0.059354110099999996	-0.1250916065	0.08373328990000001	-0.0794595922	-0.0184130393	-0.1113985705	0.0355145456	0.0555560159	-0.044630668600000006	0.11650632220000001	-0.025293897200000002	0.0554140641	0.0517696584	-0.0017350000000000002	0.0435247148	0.09205700609999999	0.1720352893	-0.0821620624	-0.0055885147999999996	0.0240187392	0.0219600483	0.0180434033	0.0022533688000000002	-0.11070771880000001	-0.1083770333	0.025584466099999998	-0.0662639959	0.0723203952	0.027728608	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.0602725	1.609999999999806e-05	2.592099999999375e-10	0.0036327742562499996	0.08215839999999999	0.018846899999999986	0.0067500026905599995	0.00035520563960999944	0.07191189999999999	0.015901299999999986	0.00025285134168999955	0.005171321361609998	-0.00197665	-0.00044831	3.9071452225e-06	2.0098185609999994e-07	-0.0004255280000000001	0.0	0.0	1.8107407878400003e-07	-0.0005100230000000001	0.00023179299999999975	5.3727994848999904e-08	2.601234605290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37241.12890625	-431.265625	185990.03930664065	1386901682.2119293	24745.669921875	-16.986328125	288.535343170166	612348179.8823892	24825.037109375	-68.765625	616282467.4818459	4728.711181640625	1.465335	23.584215	0.08339635	-0.0729146769	-0.0523013631	0.061978762199999995	0.0708421604	0.0708862494	-0.054589425700000006	0.0386048656	0.0554615333	0.0285659729	-0.1763825719	-0.12460502080000001	0.0300851317	0.0836704944	0.08985619380000001	-0.047201444599999996	-0.0364743885	0.0559645871	0.0116669893	-0.1050662936	-0.0775204496	0.04563532730000002	-0.062608799	-0.0142751135	0.057982724299999996	-0.0287890994	-0.022567074	0.0560189571	-0.1521145076	0.0457818257	-0.055316007300000004	0.0476662638	-0.052683373	-0.0039387547	-0.0450243129	-0.0368771971	-0.06152642730000001	0.07358467490000001	-0.0524461265	-0.018319201599999998	-0.0152441803	-0.010415955	0.0813277359	-0.11653436710000001	-0.0718758771	0.0362604208	0.1124321703	-0.06453213969999999	-0.0932603173	-0.1489299087	-0.0522627165	0.0689961227	-0.0321122551	0.044247696399999994	0.0123185248	-0.1788269409	0.1611018487	0.0256089225	0.0811587281	-0.0061486989	0.0525302521	-0.0372478037	-0.0379057713	-0.0751044501	-0.0695994402	0.0332510782	0.08099175230000001	-0.0096201347	-0.0415014513	-0.0072920791	-0.0005287141	0.0473956281	-0.054700229	0.0301683464	0.0835462787	-0.10767425380000001	-0.0228914873	-0.0112246044	-0.0646984428	-0.0459246043	-0.0075542879000000005	-0.1140641968	-0.0045486102	-0.020226888999999998	-0.0941045477	-0.0295675823	0.07886751980000001	0.0070037664	0.0110777331	-0.0328821581	-0.09887667800000001	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.0602867	-1.4199999999998936e-05	2.0163999999996974e-10	0.00363448619689	0.0387434	-0.04341499999999999	0.0015010510435600006	0.0018848622249999988	0.07815569999999998	0.006243799999999994	3.898503843999992e-05	0.006108313442489997	-0.00170979	0.00026685999999999984	2.9233818441000007e-06	7.121425959999992e-08	-0.0004255280000000001	0.0	0.0	1.8107407878400003e-07	-0.00091763	-0.0004076069999999999	1.6614346644899994e-07	8.420448169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37538.8125	297.68359375	88615.52198791504	1409162443.9101562	24751.44921875	5.779296875	33.40027236938477	612634238.42836	24895.119140625	70.08203125	619766957.0259132	4911.4911041259775	1.350839	21.741432	0.1088539	-0.035494852599999994	0.1093149354	-0.018379821299999998	-0.017863982900000002	0.0189745575	-0.0721009334	0.1206716055	-0.0452825925	0.0484985259	-0.010795488300000001	0.0544519745	0.1518570616	0.0443069325	0.09190620869999999	0.0314436112	0.0563026917	0.10857416560000001	0.1010556968	-0.035809925299999996	-0.031432602000000004	0.0015391149	-0.0056071641	-0.092146069	-0.024192001299999998	-0.160420484	-0.0695652064	-0.0662450502	-0.0017972181	-0.0028480624	0.008862906700000001	0.0405915252	0.174303982	-0.0298635784	0.10153434929999999	0.0066336213	-0.0505157052	-0.0176386459	0.08759647460000003	0.083970226	0.014400153300000001	0.035397325800000004	-0.0879801427	-0.0640844884	-0.0298265257	-0.0892713864	-0.0376291543	-0.14223322230000002	0.0612486862	0.0176711653	-0.0078042761	-0.0173208624	-0.010717475	0.1305289312	-0.0389431376	0.001487107	-0.0109716259	0.1330626673	0.0972281546	-0.0771107144	0.0683440674	-0.053098679	0.0741245835	0.0098338896	-0.0933613027	-0.0990925497	0.0784427394	0.0374268532	-0.0751810795	0.004357169	-0.0933497082	-0.0065530198	-0.1558590304	0.0276477964	0.0741705353	0.0587154222	0.0151729122	0.0796835367	0.0582082178	-0.0656725417	0.016196368899999997	0.10277371369999999	-0.1136941008	-0.0255170073	0.031885095499999995	-0.0202871827	-0.0643741361	-0.0404210825	0.0042292764	0.0706523159	-0.1137869625	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.060283	3.6999999999953737e-06	1.3689999999965766e-11	0.003634040089	0.08102430000000001	0.0422809	0.00656493719049	0.0017876745048100004	0.0560506	-0.02210509999999998	0.0004886354460099992	0.00314166976036	-0.00119798	0.0005118100000000001	1.4351560803999996e-06	2.619494761000001e-07	-0.000662892	-0.00023736399999999995	5.634166849599997e-08	4.39425803664e-07	-0.00105774	-0.00014010999999999993	1.963081209999998e-08	1.1188139076e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37643.0390625	104.2265625	10863.176330566406	1416998389.8609009	24772.21484375	20.765625	431.211181640625	613662628.2649077	24964.5703125	69.451171875	623229770.8877562	4823.465274810791	1.4407120000000002	23.187922	0.11846695	0.0103014758	-0.0738020999	-0.1987643628	0.13971675320000002	-0.052116472000000004	0.0382551639	-0.1615171599	-0.0764437958	-0.04690951769999999	-0.0771613924	0.0709156786	0.0621257358	0.010370836500000001	0.0181537741	0.059387017199999996	0.0363774097	0.0435580892	0.028105504700000002	-0.0385188312	-0.0363808149	0.06267851519999999	-0.0358144696	0.1214379645	0.12029689880000001	-0.0025064341	-0.0371928985	0.0360084873	0.05958445690000001	-0.1938647035	0.045668909	-0.0701037409	0.1308460449	0.1106068157	-0.0474139483	-0.0019408269	0.0328960829	0.0189231842	0.09134815019999999	0.0928494193	-0.054115466699999996	0.0537688211	0.1641486077	-0.0817238183	-0.0101301502	0.1122899144	-0.1658237824	0.0223968321	-0.024943987	-0.054153037300000005	-0.059516325999999994	0.1373168411	0.0234014603	-0.1435906377	-0.0779353793	-0.0609119108	-0.077923823	0.0106937008	-0.061076563099999995	-0.0959417931	0.028990752400000007	-0.0243666967	0.0258467863	0.021637712799999997	-0.0620835206	-0.0323796229	0.0462470101	0.0078210889	-0.0187890028	-0.0103863834	0.2329854391	-0.0030705947999999997	0.0195246612	-0.0321077027	-0.08005509570000001	-0.0201248857	-0.0070442846999999986	0.2285327154	-0.0050252164	-0.014033233400000001	-0.027148023700000003	0.0350959284	0.0416542014	-0.0257773708	0.0338559382	0.0057677405	0.10172006980000001	0.0357499128	0.050537947300000004	-0.0806767517	-0.1152542	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.0344132	0.025869800000000002	0.0006692465520400003	0.00118426833424	0.101199	0.02017469999999999	0.010241237601	0.0004070185200899996	0.0112642	-0.044786400000000004	0.00200582162496	0.00012688220164	-0.00109429	0.00010369000000000003	1.1974706041e-06	1.0751616100000006e-08	-0.000580901	8.199100000000001e-05	6.722524081000002e-09	3.3744597180100003e-07	-0.0006907	0.00036703999999999985	1.3471836159999993e-07	4.770664899999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37432.90625	-210.1328125	44155.798889160156	1401222470.321289	24761.4765625	-10.73828125	115.31068420410156	613130721.5552367	24942.8671875	-21.703125	622146623.5332643	471.025634765625	1.3000120000000002	20.923384	0.09832305	-0.0894715708	0.0748523136	-0.06002185400000001	0.0537518793	-0.0258766007	-0.1017710698	-0.0669585762	-0.07306855849999999	0.0580164383	0.0349229264	-0.0007920878	-0.0510383605	0.0010794899	-0.023282959199999998	0.0354625415	0.026173119100000003	-0.0018687365	-0.0289367233	-0.0965752443	-0.09859578710000001	0.0629121375	0.0865587384	-0.1136441478	0.06418639129999999	0.053609088799999996	-0.07279484929999999	0.026883077999999998	0.0293705681	-0.061490203499999986	0.08663137539999999	0.0490090875	0.1148428675	0.036395744	-0.06462653139999999	0.006175111800000001	-0.0155183135	-0.0419046027	-0.12200544619999999	-0.0081331735	-0.1073639101	-0.06883605820000001	0.0376053383	0.0100560849	-0.07675865059999999	-0.0803617091	-0.0590232574	0.043489139100000004	-0.0100596951	-0.045194405300000004	0.06876256780000001	0.049067309	0.028934005099999997	-0.0266492704	-0.1302141202	0.0517195263	0.0370208144	0.011430176499999998	-0.12324542779999999	-0.0040574383000000006	-0.0414087719	-0.0018104776999999998	0.016508364299999998	-0.027030903399999997	-0.042664946399999994	0.0689607785	0.09090281859999999	0.040189189	-0.0899583639	0.0333619889	-0.010750748400000001	0.1235514976	0.0112079954	-0.0576589136	0.0334008989	0.0019908995	-0.062167230899999995	0.14253748730000002	0.0334505417	-0.0053009199	0.0948884983	0.061538821699999996	-0.0050862840999999995	0.0342799706	-0.1526957612	0.0112148576	0.0374362978	0.0208475697	0.1068211353	0.05111877099999999	-0.0491669535	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.041418	-0.007004800000000006	4.906722304000007e-05	0.0017154507240000002	0.06930839999999999	-0.031890600000000005	0.004803654310559999	0.0010170103683600003	0.0265487	0.0152845	0.00023361594025000004	0.0007048334716900001	-0.00175026	-0.0006559700000000001	3.0634100676e-06	4.302966409000001e-07	-0.0004255280000000001	0.00015537299999999996	2.414076912899998e-08	1.8107407878400003e-07	-0.0007622199999999998	-7.151999999999972e-05	5.115110399999961e-09	5.809793283999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37693.4296875	260.5234375	67872.46148681639	1420794641.6065063	24752.927734375	-8.548828125	73.08246231079102	612707431.4231911	24891.35546875	-51.51171875	619579577.0716705	2653.4571685791016	1.475689	23.750866	0.05792040000000001	0.1254019961	-0.0393449154	-0.0289305662	-0.0954849454	-0.032962220800000004	0.0739296204	0.06182724570000001	-0.013451133899999999	-0.030991623500000006	-0.0395358333	-0.0889353107	0.0654732505	0.0694800409	-0.0980039471	0.11131332599999999	-0.0264781519	-0.0099507406	0.0175000296	0.034521099900000005	-0.066260844	0.0281779967	-0.017599613	-0.0627862414	0.031701354	-0.05835649530000001	0.0272528225	-0.0234746811	-0.0418914257	-0.1315593992	-0.14567812619999998	0.0507313032	-0.019609605800000002	-0.0388739288	-0.1526978885	0.007479799699999999	0.0223174773	0.012255146399999998	0.0373213409	0.10794681490000001	-0.0762963693	-0.047830057300000006	-0.1760790347	0.0323122358	0.1231584589	0.0197634754	-0.0155903861	-0.0075474491	-0.027167037400000003	-0.07281422480000001	0.0118889372	-0.09188299330000001	0.0215630731	0.0473853733	-0.0066568044	-0.0429669073	0.0701378498	-0.0041177122	0.0512675857	-0.0402544317	-0.0086629646	0.054609062	-0.0455519347	0.16738247	0.026618390800000002	-0.0086695273	0.0023786174	-0.014485496399999999	-0.1132081724	-0.0087798449	-0.0253752852	0.0033952246000000003	0.033942385299999996	0.0480183707	0.050636735499999995	0.009513739	-0.1052150608	0.011834378000000001	-0.1567758716	-0.044814014900000004	0.0561360243	-0.0654931714	-0.0042599833	0.0218785944	-0.0055812674	0.0005093889	-0.0888074996	0.0874989385	-0.0083996095	0.1223940431	0.0972011074	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.0414281	-1.0099999999999e-05	1.0200999999997978e-10	0.00171628746961	0.0532822	-0.01602619999999999	0.0028389928368400003	0.0002568390864399997	0.011310700000000002	-0.015238	0.00023219664400000003	0.00012793193449000005	-0.00129867	0.00045159	1.6865437689e-06	2.039335281e-07	-0.0004255280000000001	0.0	0.0	1.8107407878400003e-07	-0.000843552	-8.133200000000026e-05	6.614894224000042e-09	7.11579976704e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
