csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
33140.91796875	n/a	1098320443.8114166	n/a	23910.859375	n/a	571729196.0510254	n/a	23172.876953125	n/a	n/a	536982226.2846718	n/a	n/a	n/a	-0.1043604614	-0.1092172	0.0629107133	-0.14338586849999999	0.1250960036	-0.054455723600000006	0.0003160825	-0.1043143564	-0.0733656462	0.0082453598	-0.011102560800000001	0.1611096815	-0.1659852949	0.00044056989999999996	-0.07203189269999999	0.001811422	-0.1019252242	0.0351625615	-0.0698425692	0.1445195882	-0.0274807868	0.0043150426	-0.0009800318	0.029573841400000002	-0.0264244008	0.0374230896	-0.10215536089999999	0.0609171071	-0.0898860316	0.0741317269	-0.17273431670000006	0.049165766900000005	-0.1068969712	0.11877440210000001	-0.0646285578	-0.004123086	0.1672099433	0.0251785643	-0.1005439835	-0.0015409758999999999	-0.014326223899999999	-0.1070081263	0.0119118766	-0.06742390690000001	0.060228192300000004	-0.168662208	0.0348869356	-0.1168364392	0.10946209900000001	-0.0777020078	0.008474181800000001	-0.0557713274	-0.0095799659	0.0827081646	-0.1181496468	0.168621508	-0.055979555599999994	0.0298762419	-0.0863576347	0.0775561084	-0.038141319	-0.1346948348	0.020634204	-0.1403206467	0.0104030216	-0.052301860199999994	0.0568446506	-0.0416830803	0.1112919211	-0.039820099500000004	0.0932420769	-0.0883256706	0.0336163636	-0.0779958807	0.0208870957	-0.2526371979	0.0567299	-0.022129727999999998	-0.066225603	0.0333242471	0.03657841	-0.0758130734	-0.0197483799	-0.0477140055	0.011584947	0.1217078847	0.1216831682	0.1216419777	-0.067106	n/a	0.0045032152360000004	n/a	0.042068400000000006	n/a	0.0017697502785600004	n/a	-0.0596567	n/a	n/a	0.00355892185489	0.000142423	n/a	n/a	2.0284310929e-08	-0.0	n/a	0.0	n/a	-0.00155018	n/a	n/a	2.4030580324e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33146.80859375	5.890625	1098710919.9506989	34.699462890625	23914.171875	3.3125	571887616.467041	10.97265625	23134.771484375	-38.10546875	1452.0267486572266	535217651.6342506	1.13075	17.983336999999995	0.056221165	0.0335368829	-0.13064768300000001	-0.0774438001	-0.1542507971	0.0609331461	0.053944585999999996	0.1152834055	-0.089937524	0.0063200183	-0.0352088609	0.0575044516	0.1789932758	-0.0782930829	-0.007158881	-0.0532342689	-0.13900279470000002	-0.0093729201	-0.0190677619	0.1297563002	0.2760211808	0.0100971765	0.028529666600000007	-0.0647105938	0.08905642859999999	-0.0323444953	0.0666454722	0.0388542631	-0.07879745490000001	-0.037117594500000003	0.015067733600000001	0.0236596756	0.0412531742	0.17919049280000002	0.0402138013	-0.0542835341	0.07507317570000001	0.11469977519999999	0.0162805853	0.044761242199999995	-0.030442115	-0.0065119684	0.0453896758	-0.0130280475	-0.1335246774	0.0692909809	-0.0578175562	-0.0191227004	-0.1305678805	0.09467343519999999	0.0613708033	0.0888944584	-0.08085607110000001	0.0516179957	0.11608553560000001	-0.09019485699999999	0.10907143109999999	0.019592934	0.1064865852	-0.0136031772	0.0783606313	0.0266635088	-0.0505846404	-0.21581770379999998	-0.1273256603	-0.1213882906	-0.0006847475	0.1407140022	-0.09729292939999999	0.014710654299999999	-0.0541524425	-0.0867454514	0.0117197702	0.048765112199999995	0.0620873864	0.031158211600000006	-0.0104677197	-0.1178681399	0.1384919791	-0.054356553200000005	0.0770966996	0.026275920499999997	-0.0724435031	-0.0250665316	-0.0401713523	0.060488666399999995	0.1216419777	0.12141962949999999	0.12104935019999999	-0.060223800000000015	0.00688219999999999	0.0036269060864400006	4.7364676839999875e-05	0.057373300000000016	0.015304900000000003	0.003291695552890001	0.0002342399640100001	-0.0567198	0.002936899999999999	8.625381609999996e-06	0.0032171357120399998	0.00033395	0.000191527	3.6682591729e-08	1.115226025e-07	5.15063e-05	5.15063e-05	2.6528989396899996e-09	2.6528989396899996e-09	-0.00117127	0.0003789099999999999	1.435727880999999e-07	1.3718734129e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33141.73828125	-5.0703125	1098374816.3028717	25.70806884765625	23892.689453125	-21.482421875	570860609.3034706	461.4944496154785	23089.294921875	-45.4765625	2068.1177368164067	533115539.98932266	1.059808	16.855082	0.109473695	0.1092344197	-0.0463495679	-0.1314240326	-0.06446229440000001	-0.036484274500000004	-0.011481420400000001	0.1196533692	-0.1035704519	0.021992632	0.038923971099999996	0.1051141858	0.2805494963	-0.0206166143	-0.0954790037	0.0071346386	0.021879224500000002	-0.0262987469	0.0693926156	0.0113592853	0.0166201453	0.10569682970000001	0.10434377	0.0123635827	-0.06538882879999999	-0.0463680911	-0.057268888	0.0097855926	-0.08982167560000001	0.0047675506	0.096454871	0.10128619470000001	-0.0421233913	-0.0369694846	-0.0719072994	0.0683558569	-0.0159418012	-0.0289775363	-0.0105730923	-0.08899927070000001	0.0952216043	-0.1365186273	0.1272285951	-0.0446844854	-0.13462894279999998	-0.04492188	-0.0269522567	0.08840067689999999	-0.0714426142	0.0059320964000000006	-0.0021397460999999997	0.1351108868	-0.0974166867	-0.0385429005	0.1431045421	-0.0387536289	0.1879338526	0.1706003156	-0.1035799798	-0.0245808784	0.0028727515000000004	-0.0650891647	-0.054714966	0.029627746	-0.0486371293	-0.1088928825	0.0206900907	0.0879935945	0.11431965349999999	-0.1107063947	-0.0439022959	-0.06122106860000001	0.0262267853	0.042438768499999995	0.0318686567	-0.07952376	0.06400215769999999	0.0352247111	-0.0427516335	0.0804784984	-0.09395914039999999	0.0121624878	-0.0744602843	-0.1040553057	0.0724284009	-0.1178354818	0.1215101995	0.120893123	0.1198669825	-0.031948000000000004	0.028275800000000007	0.0010206747040000003	0.0007995208656400003	0.0308477	-0.02652560000000001	0.0009515805952900002	0.0007036074553600003	-0.056712800000000015	6.999999999993123e-06	4.8999999999903716e-11	0.0032163416838400013	0.0005620309999999999	0.00022808099999999996	5.2020942560999974e-08	3.1587884496099994e-07	-6.93486e-05	-0.0001208549	4.80922832196e-09	1.460590685401e-08	-0.0004269	0.0007443700000000001	5.540866969000001e-07	1.8224361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33300.36328125	158.625	1108914194.6632233	25161.890625	23875.388671875	-17.30078125	570034184.2330972	299.3170318603516	23108.09765625	18.802734375	353.54281997680664	533984177.29078674	1.445361	22.986868	0.09468582	0.1393745269	-0.006824199699999999	0.0852425707	-0.1130732053	-0.0713556983	-0.0609033996	0.1106682716	-0.0769271817	0.0282224841	0.0221365358	-0.0238294981	0.1507155634	0.0349899428	-0.1645629495	-0.0801559234	-0.09594431980000001	-0.1074700208	-0.060868974699999995	0.0474267504	-0.0201323274	0.0079809018	0.0845814553	0.0700307285	-0.0629223135	0.0597160104	-0.047717266200000004	0.0758501605	0.0325657728	-0.0187752988	0.0561506207	-0.0127821169	-0.0197031356	0.0124041932	0.0404810762	0.022085075099999997	-0.1896171007	-0.10033590630000001	-0.12443622539999999	0.0543653016	-0.0651295672	0.06046050400000001	0.1400820401	-0.02893118	0.0041971106	0.083019255	-0.1869176828	0.08768902460000001	-0.0738414334	-0.029730037	-0.0513843368	0.1346172379	-0.0703132015	-0.0105285564	-0.0033512105	-0.0495013947	0.1038663609	0.1761400902	0.10522493150000001	-0.0904035783	0.0716286683	0.0403338236	-0.07033673309999999	-0.0074648990000000005	0.0745903367	-0.10474668699999999	-0.0036390742	0.0127955632	0.0539566175	-0.061780935099999996	0.0875507717	-0.05566215	-0.0506490391	-0.0428458641	-0.025639474	0.0023401893	0.0259860833	-0.0489870395	-0.0271200619	0.17317660399999998	0.0375129933	-0.08567815449999999	0.21389774920000001	0.050604957400000004	0.0347572899	0.0415382747	0.1213126213	0.12010478890000001	0.1181006348	-0.025417	0.006531000000000006	0.0006460238889999999	4.265396100000007e-05	0.0701413	0.0392936	0.004919801965690001	0.0015439870009599998	-0.0516078	0.0051050000000000114	2.606102500000013e-05	0.0026633650208399994	1.3845e-05	-0.000548186	3.00507890596e-07	1.91684025e-10	-0.000212582	-0.00014323340000000002	4.5191106724e-08	2.0515806875560002e-08	-0.000610605	-0.00018370499999999996	3.3747527024999976e-08	3.72838466025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33090.47265625	-209.890625	1094979380.614029	44054.07446289063	23851.6328125	-23.755859375	568900387.8223268	564.3408546447754	23002.646484375	-105.451171875	11119.949649810791	529121745.2851296	1.330794	21.164812	0.07381490000000003	0.0789855655	0.12452620730000001	0.0195916522	0.005196204	-0.1522496869	-0.0183605848	0.0907862797	-0.05299168	-0.09402240199999999	-0.0787583153	0.1284938851	0.060167648899999995	-0.0572354072	-0.1595851066	-0.0587323725	-0.0838746249	-0.16303828199999998	-0.0023220878	-0.0431702916	0.0018430975	-0.038211676800000004	-0.0608584113	-0.006688446999999999	-0.0334227005	0.10257942279999999	-0.033269887000000005	-0.1617556423	-0.0737997472	0.1123551095	-0.1329643724	0.0716735567	-0.1087270305	-0.09375835630000001	-0.0158860414	-0.1260585383	-0.0499098038	-0.043283994699999995	-0.0180322809	0.0436903604	0.047603439000000004	-0.0091132548	0.0884958559	-0.1316603035	0.0242563452	-0.0746205289	-0.1225431177	0.0502934485	-0.0838824616	-0.11914083539999999	-0.0084005891	0.1627004399	0.011527146499999998	0.0989620506	0.12920497050000002	0.05656769070000001	0.0751430819	0.0890699153	0.092857125	-0.125314666	0.1267769037	-0.0281735883	-0.1282307477	0.0276050389	0.0355795415	0.08821467279999999	0.007820765	-0.0091661481	0.0283519948	0.10667522800000001	-0.010354412700000001	0.10845488710000001	0.1283294293	0.017284178799999998	0.10859272390000001	0.0487368625	0.16072976	0.0556164604	-0.0494812068	-0.1009927739	-0.0538187029	-0.0654484371	0.012980068899999999	0.0013448455999999999	0.056152524100000004	-0.011120362	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0319516	-0.006534599999999998	0.0010209047425599998	4.270099715999997e-05	0.0452026	-0.0249387	0.00204327504676	0.0006219387576900001	-0.0422604	0.009347399999999992	8.737388675999985e-05	0.0017859414081600005	0.00055751	0.000543665	2.9557163222500004e-07	3.108174001e-07	-0.000109974	0.00010260799999999999	1.2094280676e-08	1.0528401664e-08	-0.000596994	1.3610999999999962e-05	1.852593209999989e-10	3.56401836036e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33038.25390625	-52.21875	1091526221.1738434	2726.7978515625	23836.279296875	-15.353515625	568168210.7186317	235.73044204711914	22962.4765625	-40.169921875	1613.6226234436035	527275329.8833618	1.312355	20.871559	0.07399782	0.0789827282	0.17975364359999998	-0.0316793879	0.011136088999999998	-0.19066206260000002	0.0521154813	-0.0240167591	-0.0149587795	-0.0755490078	-0.0487157439	0.10649559019999999	0.0439265967	-0.05780298	-0.15602417710000002	-0.1107025837	0.0664212329	0.045255349	-0.18373176440000002	-0.056888645700000004	0.09169392	-0.2185650882	0.0171318179	-0.09878110109999999	0.0323138486	0.0288696243	-0.09207040890000001	0.029572104199999998	0.0084118236	-0.0423408571	0.0161347344	0.09260104599999999	0.0562991596	-0.10701618019999999	0.0327376738	0.006918641	0.0415273201	-0.1079947778	-0.0170718601	0.1031160112	-0.074060045	0.0757816355	0.09592373259999999	-0.1898892814	-0.0462670485	-0.1462610882	-0.23008289350000002	-0.09514409830000001	0.0341732583	-0.18844305719999999	0.0570843908	0.045274794900000005	0.019333088300000002	0.0645146261	0.08820386	0.0460433906	0.0920554467	0.0155626971	0.0664404225	-0.16049123140000002	-0.07950094860000001	0.214784692	-0.0796997704	0.0200730152	0.0166992802	0.08178324990000001	-0.1388326547	0.1263588084	0.0022627025	0.09891721199999999	0.0429344067	-0.124266789	-0.022713829799999998	0.0586014653	-0.1048786016	-0.0044930859	0.066127746	-0.0625131211	-0.10029601710000001	-0.0928138683	-0.08768400949999999	0.0770172784	0.0836741475	0.0616498355	-0.053804616	0.1129988618	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0319619	-1.030000000000475e-05	0.00102156305161	1.0609000000009783e-10	0.00189243	-0.04331017	3.5812913049e-06	0.0018757708254289005	-0.0329733	0.009287100000000006	8.625022641000012e-05	0.0010872385128899997	0.00040525	-0.00015225999999999998	2.3183107599999998e-08	1.642275625e-07	-0.000215425	-0.000105451	4.6407930625e-08	1.1119913401e-08	-0.0004269	0.00017009399999999995	2.8931968835999996e-08	1.8224361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33145.71875	107.46484375	1098638671.4541016	11548.692642211914	23864.798828125	28.51953125	569528623.1068764	813.3636627197266	23056.83984375	94.36328125	8904.428848266602	531617863.5803375	1.681218	26.737925	0.07690322	-0.1477677925	0.0244835063	-0.0080278992	0.0984790739	0.027538523	0.0646085121	-0.2575490933	0.051592685	-0.0792541846	0.0994302317	0.059441912	0.09687770679999999	-0.0008306357	-0.0314861019	-0.0285639057	0.0345836478	-0.0406455476	-0.04458514400000002	-0.0853976903	0.1219434257	0.0772636557	0.087176651	0.033684351099999996	-0.0034793181	0.0171038666	0.0398466238	-0.030766248599999997	0.0715937811	0.0951546227	0.0847139058	0.0393347618	0.07109103280000001	-0.0432300605	0.0590512451	0.031776079900000004	0.0754658562	0.0485399475	-0.038680839	-0.0965327349	0.1287718105	-0.1029374388	-0.1472268789	0.0227873375	0.028978441400000002	-0.2312804718	-0.1550051559	0.1310806233	-0.0137917225	-0.06138248440000001	0.048337114699999996	-0.2176106413	0.030798299300000002	-0.1103264853	0.115480728	-0.0577369139	0.0310548223	0.0385756835	-0.0037226447999999996	-0.031848407	-0.0443041491	0.0544907919	-0.1445284358	0.0674856326	-0.0593774212	-0.10293273619999999	-0.015853731399999998	0.0381879828	0.0033478319	0.0022409660999999997	0.043660336200000004	0.1593614094	-0.0586682966	0.0725559952	0.0041347568	-0.019847004799999998	-0.025188977	-0.0670988126	0.0539399567	-0.0340537019	0.0952177315	-0.0263856915	-0.0118233351	-0.288098029	-0.0202533558	-0.0351673956	0.120326335	0.1161887065	0.1093977275	-0.031925	3.689999999999943e-05	0.001019205625	1.3616099999999582e-09	0.0414457	0.03955327	0.0017177460484900002	0.0015644611676929002	-0.0145305	0.018442799999999995	0.0003401368718399998	0.00021113543024999998	0.000489483	8.423299999999996e-05	7.095198288999994e-09	2.3959360728899996e-07	7.7747e-05	0.000293172	6.0445960090000005e-09	8.594982158399997e-08	-0.0004269	0.0	0.0	1.8224361e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32956.29296875	-189.42578125	1086117246.2420807	35882.12660217285	23900.056640625	35.2578125	571212707.4250832	1243.1133422851562	23066.484375	9.64453125	93.01698303222656	532062701.4221192	1.311764	20.862164	0.05893405	-0.0694011769	0.0929800898	-0.043930322800000005	-0.0246125448	0.05746271190000001	-0.09008329849999999	-0.013882656699999999	-0.0831410891	0.0005762276	-0.0041288449	0.0393243531	-0.048164260599999995	-0.13292924949999999	-0.1024722326	-0.039301605	0.080359366	-0.1543253922	0.026060856	-0.0583683001	-0.0703995798	-0.090411117	0.0581612531	0.046979329800000004	0.0878200491	-0.122404742	0.0429403351	0.0725024992	0.1091005339	-0.0802976421	-0.1250486791	0.1228178375	-0.06012796650000001	0.012573013700000002	0.018469876399999998	-0.010878441599999998	0.0640340776	0.0022684742	-0.0079483645	0.013893693300000001	-0.11521899990000001	-0.1183955876	-0.0598324655	-0.09575795050000001	-0.0461497624	-0.0184840184	-0.06697448219999999	-0.0196562001	0.11433129869999999	0.052483198099999996	-0.10172957960000001	0.0074527388	-0.0525870192	-0.0026762685999999996	-0.016926007399999998	0.0801698646	0.0423360849	-0.0407837641	-0.0343709048	-0.1820257699	0.0414015591	-0.0718436787	-0.081007106	0.0734211441	0.0786817968	0.028034047599999997	-0.0796654391	-0.0042641393	-0.143445218	-0.0441528736	-0.0826585946	-0.0178735116	0.020289471599999997	-0.1399735623	-0.028949445600000002	0.050539085899999996	0.0815988043	-0.040095689	-0.093015402	-0.0105581946	0.0449023814	0.08310377690000001	0.0057470496999999995	0.0027559346999999996	-0.0231154291	-0.1468852775	0.1198669825	0.1143757435	0.10540925529999999	-0.0319396	-1.459999999999656e-05	0.00102013804816	2.131599999998996e-10	0.0198586	-0.0215871	0.0003943639939599999	0.00046600288641000017	-0.0225425	-0.008012	6.419214399999999e-05	0.00050816430625	0.000469833	-1.9649999999999966e-05	3.8612249999999853e-10	2.2074304788899998e-07	0.000273575	0.000195828	7.484328062500003e-08	3.834860558400001e-08	-0.0007978289999999999	-0.0003709289999999999	1.3758832304099992e-07	6.365311132409999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33045.65234375	89.359375	1092015138.82399	7985.097900390625	23882.40625	-17.650390625	570369328.2900392	311.5362892150879	23061.689453125	-4.794921875	22.99127578735352	531841520.43237686	1.129739	17.967251	0.10308813	0.0452405684	0.0710929254	-0.12885034210000001	0.012196414099999999	-0.047845358600000006	0.0481400668	0.0977487256	-0.0663864296	0.1367045296	-0.0301254616	0.0237077729	-0.1297187032	-0.060905450199999996	-0.0356512854	-0.0670672346	0.09882331609999999	0.0308311006	-0.0043640632	-0.0859783893	0.0588845682	-0.1408488666	-0.17726319010000002	0.0616445255	-0.0025839917	-0.0689057724	-0.024603975299999997	0.0135121782	-0.0601611816	-0.0245521214	0.022812526	0.137102406	0.0887353223	0.1112725247	0.0414065157	0.0642195466	-0.076425445	-0.1352065149	0.1836855662	-0.09725556769999999	0.052703159900000005	0.009601278100000001	0.0542163733	-0.058464528700000004	-0.0834688745	-0.002246812	0.0547434398	0.0171822916	0.0681959095	-0.011017468899999999	0.056916609000000014	0.09615310769999999	-0.0886315595	0.042534463499999994	-0.11930844880000001	0.1673724069	0.0402705663	-0.04382038480000002	0.0091213773	-0.0328675904	-0.0760347923	0.0188778184	-0.0197246206	0.0194868266	-0.10627564560000001	0.19912233420000008	-0.123182569	-0.0571420262	-0.0195038692	-0.0760511129	-0.0003508942	-0.051071156	0.0442594025	0.0406768431	-0.049624404000000004	-0.0700968367	0.0036013112	-0.19516132890000001	-0.0046085437	0.1561820105	-0.0876690327	0.048545724900000004	-0.22780379739999998	0.0469008557	-0.0095374295	0.0905189799	0.11934271980000001	0.112315068	0.1009072399	-0.0204293	0.011510299999999998	0.00041735629849	0.00013248700608999996	0.0613462	0.0414876	0.00376335625444	0.00172122095376	-0.0148137	0.007728799999999998	5.973434943999999e-05	0.00021944570769	0.00028491	-0.00018492300000000006	3.4196515929000014e-08	8.117370809999999e-08	-7.036560000000001e-05	-0.00034394060000000003	4.951317663360001e-09	1.1829513632836e-07	-0.000479464	0.0003183649999999999	1.0135627322499991e-07	2.29885727296e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32946.40234375	-99.25	1085465427.3962557	9850.5625	23837.044921875	-45.361328125	568204710.6074867	2057.650089263916	23015.71484375	-45.974609375	2113.664707183838	529723129.76881415	1.035025	16.460928	0.08917494	-0.0394479687	0.1257138877	-0.0159340936	0.0247734333	-0.1218511897	0.1343918503	-0.0151848624	0.0014715339000000002	-0.0707183474	0.1841940331	0.0380440403	-0.1597280861	-0.0151367207	0.0712452692	-0.026420762400000002	-0.0129735901	-0.00025612080000000004	0.0157280261	-0.1152680692	-0.037502995899999995	0.0820852622	0.0435081474	0.0477400498	-0.0573951937	-0.1162267851	-0.1746459875	-0.17658037850000002	-0.0411510963	-0.0804657578	0.0148807103	0.0115355047	0.017627985	0.0006164958000000001	-0.008856909100000001	0.044749565899999996	-0.075261807	0.030727240299999996	0.0772603515	0.12509980810000002	-0.045441240099999995	0.1051688171	-0.026959649500000002	-0.09890168619999999	0.0711981305	0.0078748887	0.1269576589	0.0518363606	0.051995281100000006	-0.13437127199999999	0.1285181503	0.0484849138	0.0546255413	-0.1820751662	-0.0199349878	0.0876765636	-0.06648662080000001	-0.1153380728	0.0284002483	0.0231534284	0.031131730299999997	-0.0022566026	-0.036458492099999996	0.1813048634	-0.0348570898	-0.0225860505	0.0243682332	-0.0087898311	0.1802786632	0.0090180316	-0.1880880537	-0.0101324015	0.0677968806	0.0564498913	-0.045933080099999996	-0.037240558300000004	-0.0169355256	-0.0096725345	-0.0690576417	0.0074584030000000015	0.1099268357	-0.0796903008	0.0030995756	0.131929278	-0.1218013944	0.0970285891	0.11875383099999999	0.1100111431	0.0959136145	-0.0122726	0.008156700000000001	0.00015061671076	6.653175489000001e-05	0.07750949999999998	0.016163299999999985	0.0060077225902499965	0.00026125226688999953	0.00726362	0.02207732	0.0004874080583824	5.27601755044e-05	-0.000122215	-0.000407125	1.65750765625e-07	1.4936506225000003e-08	-0.00046623	-0.00039586440000000003	2.173704129e-07	1.5670862318736e-07	-0.000426901	5.2563000000000045e-05	2.762868969000005e-09	1.82244463801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
