csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
36127.57421875	n/a	1305201618.9312894	n/a	24951.740234375	n/a	622589340.7237282	n/a	24172.48828125	n/a	n/a	584309189.7071687	n/a	n/a	n/a	-0.1137426232	0.033672198199999996	-0.0189336845	0.04642983059999999	-0.044920347199999995	0.048638100700000006	-0.0420967483	-0.0032457382000000003	0.019635758	-0.00038142730000000004	0.1231896242	-0.007420969300000002	0.045560123	-0.0520866788	0.0379653843	-0.0702376906	0.0087939115	-0.0589788359	0.0188576435	-0.15262661119999998	0.1478995654	-0.1611752088	0.0279382985	-0.076069025	0.0599456323	-0.0781614485	0.09820939949999999	-0.0584444164	0.0210413533	0.06547794950000001	-0.07841853160000001	0.0042323399	-0.0295843823	0.1877521113	-0.0034587063	0.0031987162	-0.014542358100000001	0.0384371708	-0.0195421892	0.0237585359	-0.0401064758	0.0326598532	-0.07262990820000001	0.0235718296	-0.22684644850000002	0.1954597643	-0.06165931440000001	0.0088164978	-0.13710379050000002	0.0761480298	-0.1056597972	0.0050830104	-0.0123468842	0.043517233499999995	-0.0169639719	-0.0173202691	0.0968396598	-0.0135241912	-0.0351096779	0.05408534	0.0373317072	-0.012350499099999999	0.0272542177	-0.07601806929999999	0.0411301144	-0.1204513465	0.0088205999	-0.0486075609	0.0434181878	-0.0396340556	0.03094867	-0.0801795653	0.037422783599999995	-0.08616815289999999	0.021882897999999998	-0.1430055859	0.0101345229	-0.073735044	0.0324790934	-0.0688292974	0.1534638916	-0.0895162732	-0.0063322175	-0.0749083968	0.112410958	0.0317377762	-0.0650303914	0.0739241705	-0.0501802393	0.0007626382000000001	-0.11873526529999999	0.0764126915	-0.048215673099999995	0.0060855764	-0.0200243223	0.0346693422	-0.2313910966	0.1845199864	-0.0084507737	0.1701634724	-0.0655801592	0.0809557949	-0.0081584176	0.116798375	0.0955612383	0.09555386390000001	0.0955415737	0.0955243683	0.0955022485	-2.22019e-05	n/a	4.929243636100002e-10	n/a	-0.0197948	n/a	0.00039183410704	n/a	-0.0257858	n/a	n/a	0.0006649074816400001	0.000771168	n/a	5.947000842240001e-07	n/a	-0.00102932	n/a	1.0594996624e-06	n/a	0.000208134	n/a	n/a	4.3319761956e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35841.13671875	-286.4375	1284587081.2921295	82046.44140625	24913.66015625	-38.080078125	620690462.3811188	1450.0923500061035	24093.01171875	-79.4765625	6316.523986816406	580473213.6798247	1.311193	19.213726	0.0458342419	0.023012524	-0.0331905756	-0.0153985522	0.020826179099999998	0.0274453205	-0.0354203129	-0.0309037813	-0.0063525601	0.0016147735999999999	0.0275821831	-0.0340315777	0.11944468539999999	0.0015528684	0.0251821655	0.0479321511	0.0648309425	-0.05889968650000001	0.1034051873	0.0596511246	-0.0758324547	0.0298088819	-0.042619251500000004	-0.0170453006	-0.0516513037	-0.058060889000000004	-0.011047935900000002	-0.0785583822	-0.06333629889999999	-0.0087590845	-0.0091889838	0.0336811309	-0.0243658717	0.0240300044	0.022721164500000002	0.0008528222999999999	0.0282116331	0.028093387	-0.0355944217	0.0068415236	0.0594728233	0.0510937825	0.0691959825	0.1914927146	0.0267949319	-0.11724226410000001	0.0137293169	-0.0266557248	0.0662537651	-0.0956097746	0.015612254499999999	0.026711584	-0.022816518100000002	-0.0333962903	0.029280669	-0.028642133599999998	0.0604908658	-0.0593010158	0.08930550609999999	0.0242723103	-0.0321122255	0.0304628293	0.0011688159	0.0046382063	-0.021979153199999997	-0.0959845418	-0.0214303737	-0.050441413399999996	0.0211840531	-0.054504238600000005	0.0323793071	0.011324826699999999	0.0145378981	-0.1471371052	0.0327529629	-0.0530201905	-0.0542740631	-0.0668646468	-0.1027231753	0.0538426697	0.023777137400000002	-0.023081514900000002	0.0478998575	0.0443277803	-0.0070392835	0.0451841299	0.05870045190000001	0.024261437099999998	0.011894371499999999	0.0015226779000000001	0.006049015	-0.0285939669	0.0022191282	-0.1533242497	-0.0477905421	0.010451758299999999	0.1010441302	0.0271671593	-0.053242404400000005	-0.0007040678999999999	0.10261935	-0.0641073291	0.1157211696	-0.0824558137	0.11224915220000001	0.0955415737	0.0954752155	0.0953646527	0.0952099364	0.0950111383	0.00940374	0.0094259419	8.843032598760001e-05	8.884838070217561e-05	-0.0247076	-0.004912800000000003	0.00061046549776	2.4135603840000014e-05	-0.0277126	-0.001926799999999996	3.712558239999984e-06	0.0007679881987599997	0.000323658	-0.00044751	1.04754500964e-07	2.0026520010000006e-07	-0.000968985	6.033500000000001e-05	9.38931930225e-07	3.640312225000001e-09	0.000291663	8.352899999999999e-05	6.977093841e-09	8.5067305569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35840.8046875	-0.33203125	1284563280.647522	0.1102447509765625	24899.86328125	-13.796875	620003191.424942	190.353759765625	24154.2109375	61.19921875	3745.344375610352	583425906.0132446	1.155824	16.937012	0.10658225039999998	0.051720992300000004	-0.0947198918	0.0119706475	-0.045126071799999994	0.0788923916	0.0463279867	-0.0413035115	-0.1448637445	-0.00933428	-0.003543492800000001	0.0461034563	0.1031975075	-0.009234363	-0.1045229092	0.0412919108	-0.0060739304	-0.021928511499999997	0.060646244400000014	-0.0461216856	0.10836447199999999	0.0483040983	-0.055486147199999995	0.0098371814	-0.0166488017	0.1114430377	-0.0643066447	-0.016244079499999998	-0.0579872216	-0.0993578088	-0.0765542208	-0.1014104517	0.0522379229	-0.016622027	-0.0023537329999999998	-0.038827645699999996	0.0452214325	-0.0031817109000000002	0.040256861899999996	0.0853835205	0.0126416157	0.0275899717	0.1422181597	0.0400226919	0.0577820828	0.0527401358	-0.11144011279999999	0.0001964981	0.026499943300000002	-0.05791409700000001	-0.023242045899999998	0.0800842957	-0.0788018407	0.0176321985	-0.0310425592	0.0630786213	0.0400235981	-0.027451631400000003	-0.052764856900000004	0.0750250692	0.050291652699999995	0.0457566941	-0.14533163400000002	0.055146519000000005	-0.058054472999999995	-0.0887448673	-0.0644971107	0.030005352000000002	-0.0456988824	0.0082875929	0.0079646114	-0.029377022000000006	0.0626715579	0.0412460543	0.1275462995	0.004837426	0.0141043166	0.0871929116	0.0041044116	0.0719505041	-0.0104899027	0.074095774	-0.0108795002	-0.0214747983	-0.1201052879	0.1120591002	-0.0754500436	0.0946442778	-0.0184180223	0.0469684634	-0.0034418083000000003	0.023850461	0.0627026863	-0.12379437869999999	-0.0344661687	0.060841092	-0.0615458979	0.0612360241	-0.098883261	-0.008673389	0.1174456257	0.0484937103	-0.0940413266	0.013237498200000001	0.021903179	0.0955022485	0.0953179834	0.0950111383	0.0945821078	0.09403144349999999	2.94396e-05	-0.0093743004	8.666900481600004e-10	8.787750798944017e-05	-0.024694	1.359999999999903e-05	0.0006097936359999999	1.849599999999736e-10	-0.07962330000000001	-0.05191070000000001	0.002694720774490001	0.006339869902890001	0.000226745	-9.6913e-05	5.141329502500001e-08	9.392129568999998e-09	-0.000451888	0.000517097	2.04202764544e-07	2.67389307409e-07	0.0	-0.000291663	8.5067305569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35955.1171875	114.3125	1292770451.966858	13067.34765625	24941.15625	41.29296875	622061275.0869142	1705.1092681884766	24208.0703125	53.859375	2900.832275390625	586030668.2549437	1.195549	17.519119	0.0668258807	0.016888138100000002	-0.0457284145	0.1328976807	-0.07210133610000001	-0.0136718353	-0.0467627357	-0.0500852916	-0.1240842685	0.0125902431	-0.11886359519999999	0.006454912199999999	-0.0423105241	-0.015264489099999999	-0.0093727239	-0.0268819834	-0.0451868452	0.0814129162	0.0680336632	0.028014369700000003	-0.1573591928	-0.0775395863	0.032545253999999996	0.006299365	0.15482210230000001	0.0726434339	0.1095357015	0.017776166399999998	-0.0717815446	-0.0886132849	-0.12399493449999999	0.09081842650000001	-0.0380211155	-0.0440876648	-0.06112584	0.0424054171	-0.07800696559999999	-0.0127036146	-0.0591710379	0.1053909365	-0.067906788	0.0373099456	0.0500216967	0.0600318274	-0.0372453775	0.044080022999999996	0.018729111899999998	-0.09903026109999999	-0.1597043893	0.0304599829	0.0602460013	0.029537439300000006	-0.0203037822	0.10657307769999999	-0.075475922	0.034124802999999995	-0.036467482999999995	0.019191653700000002	0.0566450206	-0.013633791299999998	-0.054145207199999996	0.07495527490000001	-0.11343589400000001	0.0772111994	0.0780322896	0.0286112132	0.0038593516	0.0369751611	-0.002432112	0.0463564347	-0.05340368190000001	0.0991920872	0.022299960299999998	-0.162081081	-0.09635431679999999	-0.1039524369	0.051638717300000005	0.0446562497	0.067396468	-0.08436485939999999	-0.0502349733	-0.0033497909000000004	0.0341358814	-0.1544528782	0.0492965351	0.039982075299999996	0.0480453734	-0.013064427	0.12404404640000001	0.053545536100000006	-0.0431121619	0.0830211792	0.1211310449	-0.0333851156	-0.012149145600000001	0.0360749831	-0.050355619500000004	0.0319866614	-0.058290245899999996	0.0888749313	-0.0684602141	0.0419007879	0.0566512158	0.0585170742	-0.051992783499999994	0.09544327080000001	0.0950822971	0.0944816852	0.09364294880000001	0.0925682019	1.8408900000000006e-05	-1.10307e-05	3.3888759921000014e-10	1.2167634248999999e-10	-0.0246581	3.5900000000001896e-05	0.0006080218956099999	1.2888100000001365e-09	-0.0605603	0.019063000000000004	0.00036339796900000014	0.0036675499360900006	-0.0003465	-0.000573245	1.2006225000000001e-07	3.28609830025e-07	-0.000553214	-0.000101326	3.06045729796e-07	1.0266958276e-08	0.000279748	0.000279748	7.825894350400001e-08	7.825894350400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35925.4453125	-29.671875	1290637620.9014282	880.420166015625	24959.669921875	18.513671875	622985122.6089517	342.756046295166	24168.412109375	-39.658203125	1572.7730751037598	584112143.8885841	1.257842	18.43195	0.0630955311	0.024488457999999998	-0.0163778557	0.08790424179999999	0.032008587799999995	-0.0353377286	-0.0843123592	0.07932647309999999	-0.09840007529999999	-0.05231729190000002	0.06970401679999999	0.12032973949999999	0.0028045186	0.054357929900000004	0.1300818786	0.0723905103	0.033989162999999996	-0.07606614889999999	0.0412291388	-0.006734063100000001	-0.0361290242	0.0669501698	0.0657562349	-0.0504542491	-0.031488498999999996	0.1137652598	0.1428191603	-0.08567525109999999	-0.006650070500000001	0.12360383400000001	0.14674381820000001	-0.0277133748	-0.10732662400000001	-0.0649564194	-0.1051422985	-0.0980167018	0.006848251800000001	0.06147538950000001	-0.1672257496	-0.0964863408	-0.0464431828	-0.012826029899999999	-0.0377803177	-0.0168786664	-0.0605040121	-0.0337994331	-0.0738437954	-0.0155995476	0.0630497989	0.0281047791	-0.0371263474	0.0243429948	0.0114577506	0.08755641859999999	0.0298751877	-0.0339755836	0.0246273106	-0.0574504429	0.0252917154	-0.039445111899999996	-0.0948300587	-0.08713643410000001	-0.0885767284	-0.0003248422	-0.1101334016	0.0763748067	-0.0849881319	-0.0341405719	0.0673026924	-0.13759922289999998	-0.0262051683	0.0029420151	0.0861486592	-0.0665516474	-0.010992440400000001	0.0570209477	0.036867432	-0.0103306411	0.0077990783	0.14225602	-0.1927201945	-0.0286699823	0.0360315645	0.0643272884	0.1189605887	-0.1183843602	-0.1055088307	-0.0607881154	0.1191379124	0.0943758342	0.0006735322	-0.1636878324	-0.0436749559	0.1036525707	0.0032402623	-0.0383302392	0.0238239748	0.11497839160000001	-0.046085214400000005	-0.05077852980000001	0.0617503338	0.0113522285	-0.0099178002	-0.0253384398	0.0128382494	0.0953646527	0.09476835039999999	0.0937772737	0.09239555099999999	0.09062893820000001	0.00952809	0.0095096811	9.07844990481e-05	9.04340346236972e-05	0.00429655	0.02895465	1.84603419025e-05	0.0008383717566224999	-0.058353599999999985	0.002206700000000013	4.869524890000058e-06	0.003405142632959999	-0.000529329	-0.00018282900000000008	2.8018919024100003e-07	3.342644324100003e-08	-0.0003691430000000001	0.00018407099999999995	1.3626655444900005e-07	3.388213304099998e-08	0.000198158	-8.159000000000004e-05	6.656928100000006e-09	3.9266592963999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35971.390625	45.9453125	1293940943.4963381	2110.971740722656	24945.41015625	-14.259765625	622273487.8635406	203.34091567993164	24219.5859375	51.173828125	2618.760684967041	586588342.9839478	1.27503	18.683819	0.13247836	-0.0416723838	-0.056901808	0.042819652400000005	0.009431639399999999	-0.0199568945	0.0227942639	-0.0324064046	-0.108380435	-0.0797700599	-0.1237321908	0.01526034	-0.0963772865	0.0927250345	-0.0103847937	0.0170930238	-0.0208900308	0.026043190600000002	-0.042348836699999996	0.06337711730000001	-0.06773159150000001	0.060552172599999995	0.0699809036	0.0242734062	-0.0639310263	0.00029246830000000004	-0.035392708599999996	-0.14836150609999998	-0.0143837462	0.0253541063	0.0725678629	-0.0563915684	0.09898286519999999	0.0054355729	0.12284442460000004	0.0336559825	0.1161078612	-0.033405497	0.044270693	0.0034562024	0.0490091703	0.1279551414	-0.0005796773	0.0366489746	0.0781521969	0.1247646421	-0.0078180289	0.0338470125	-0.0621931016	0.0669008618	0.002430195	-0.023190187	-0.0612293809	0.0459925578	0.006283447199999999	0.1229817902	0.014722361699999999	-0.047265072000000005	0.0226560814	-0.0187467227	0.025416938700000002	0.0146003081	-0.1466147049	0.0152046105	0.10279713160000001	0.12783423789999998	-0.0530309741	-0.026156521000000002	-0.0287676503	0.008134257399999999	-0.0228014817	0.0048647934	-0.0717180129	-0.0598817363	-0.0809462196	0.1139240363	-0.0185245037	-0.0315269173	-0.0407451772	0.1246604446	0.0364919172	-0.023642436200000002	-0.03510902	0.0717615652	-0.0762418973	0.0774448517	-0.0259875735	0.0487128545	-0.1152411307	-0.057913325999999994	0.045840287599999995	-0.0088478808	-0.0632614957	-0.0354216177	-0.10179622619999999	0.1013247907	0.0163030147	-0.0385768547	-0.0443655233	0.1443838204	-0.18637556030000002	0.0346921257	-0.0491337688	0.026556857200000002	0.08435390599999999	0.09526641050000001	0.09437640189999999	0.0928992083	0.0908440203	0.08822362480000001	0.0090027	-0.0005253899999999988	8.104860729000001e-05	2.760346520999988e-07	-0.0902649	-0.09456145	0.008147752172010001	0.008941867826102498	-0.072739	-0.01438540000000001	0.0002069397331600002	0.005290962121	-0.000281851	0.00024747800000000003	7.943998620100001e-08	6.124536048400001e-08	-0.000477627	-0.00010848399999999988	2.2812755112899994e-07	1.1768778255999977e-08	9.39976e-05	-0.00010416039999999998	1.0849388928159996e-08	8.83554880576e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36224.25390625	252.86328125	1312196571.0644686	63939.8390045166	24937.67578125	-7.734375	621887673.3707428	59.820556640625	24184.921875	-34.6640625	1201.5972290039062	584910446.0998535	1.300995	19.064293	0.2850755161	-0.020190263700000002	0.16255781449999998	0.1119676362	-0.0122468219	-0.0439641093	-0.0277227573	0.0516653387	0.0821353437	0.1488612225	-0.12796032529999998	0.0677182979	0.028699587599999996	0.0687933721	0.0702549584	-0.1380293843	0.0609693192	0.005256419799999999	0.0247546083	0.0634036947	-0.0668339615	-0.0221335223	-0.0193402196	-0.045893264100000004	0.028431027	0.0579315987	-0.0081175334	-0.0720282112	0.0034312935	0.005968996999999999	0.0789798132	0.0091493162	0.0766648735	-0.0372525272	-0.030864715	-0.0536883515	-0.1579248782	-0.0246874615	0.06283603230000001	-0.0799964184	0.0566042201	-0.006989425200000001	-0.0491272372	0.0808606825	0.050611377	0.0069470714	-0.0455535583	-0.0164868476	0.0607553896	0.0879576091	0.0240255885	-0.0584426233	0.1559069743	0.0521752218	-0.0301807937	-0.051488368799999996	0.0730290527	0.0487632529	0.0383723567	-0.0302475143	-0.023438465099999996	-0.023501408900000003	0.1062389751	0.1575212901	0.0498164885	0.0309123506	-0.0562762166	-0.0466578765	0.1464017657	0.061326252699999986	0.09130445849999999	0.0345591284	-0.0609490163	-0.0599357453	-0.045332425499999995	-0.0066656334999999995	0.0406701406	0.009062241700000001	0.0616232158	0.0375818814	-0.046261566500000004	0.014993193	0.0069219984	0.0449099384	0.0820960813	0.0718778234	-0.0249093417	-0.0271520112	0.056980577699999986	-0.0439117309	0.06864824139999999	0.1171595174	-0.1249642384	-0.0099098502	0.06333321759999999	0.027256302799999996	0.09320974439999999	-0.0068240139	-0.0812365662	-0.077354609	0.0018472406	0.0328984092	0.018828911599999998	0.022553942999999996	0.0029147345	0.0951485642	0.0939067741	0.091849115	0.0889934638	0.08536463080000001	-3.99661e-05	-0.0090426661	1.5972891492100002e-09	8.176981019608922e-05	0.058444900000000015	0.1487098	0.003415806336010001	0.02211460461604	0.0245285	0.0972675	0.00946096655625	0.0006016473122499999	4.46416e-05	0.0003264926	1.9928724505599995e-09	1.0659741785476001e-07	-0.000236683	0.000240944	5.6018842488999985e-08	5.8054011135999966e-08	0.000127672	3.3674400000000004e-05	1.1339652153600002e-09	1.6300139584000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35907.0	-317.25390625	1289312649.0	100650.0410308838	24903.634765625	-34.041015625	620191024.5396461	1158.790744781494	24151.572265625	-33.349609375	1112.1964454650881	583298442.9017067	1.301683	19.074371	0.12549646125	-0.0687761525	-0.048444472	0.0043529895	0.0286254716	0.0345133627	-0.046382905599999996	-0.0473379222	-0.0326994173	-0.058714545199999996	0.0019319917000000001	0.0169181708	-0.0510933762	0.1389295525	0.0672378513	-0.0054359728	0.035056931	-0.034906459	-0.0292064036	0.0429130624	0.0713559917	0.0674984805	-0.0025138479	-0.0109820679	0.14079592970000002	-0.0414808638	-0.0477320683	0.1562733878	-0.08288612620000001	-0.023513994500000003	0.044324154299999995	0.1033458265	-0.0538818307	-0.1109651312	-0.0449446978	0.0333116786	0.024108449900000002	-0.010712850800000001	-0.020558699	0.0078393636	-0.0209069371	-0.0399045246	0.0630924935	-0.0102891545	0.1329473713	0.1066338075	-0.0213731714	0.0346993124	-0.1135585618	0.010795609	0.0956459136	-0.0554868629	-0.05915743320000001	0.0426560458	0.0283786083	-0.02420168	-0.085477088	-0.06532071889999999	-0.1057846636	0.0395717208	-0.0391123934	0.0450320312	-0.0608077261	-0.05199503	-0.0006286712	0.1023490732	-0.0314573573	-0.1308115682	0.0036676129999999997	-0.014451116299999999	0.057197785599999995	-0.09479469089999999	0.0033886801000000003	-0.0173786457	0.0584093232	-0.014783617800000001	0.0029458741	-0.0087056489	0.046801907000000004	-0.1238231216	0.09098112189999999	0.06663858339999999	-0.0282233911	-0.09564305470000001	0.07048275379999999	-0.0210502877	-0.06742060799999999	-0.027232682400000003	0.0531156345	-0.0811367644	-0.033531553	-0.0479905632	-0.0341288237	-0.021292892999999997	-0.0404402407	-0.0159848857	-0.0747283857	0.0034175511	-0.1219983566	0.1732331993	0.0266161577	-0.019744808899999997	-0.073660969	0.0389025737	0.0364963786	0.0950111383	0.0933598536	0.09062893820000001	0.08684997289999999	0.0820666583	-9.98485e-06	2.9981250000000007e-05	9.96972295225e-11	8.988753515625002e-10	0.00876234	-0.049682560000000014	7.677860227560001e-05	0.002468356768153601	-0.0250975	-0.049626	0.002462739876	0.0006298845062499999	0.000370983	0.00032634140000000004	1.37628386289e-07	1.0649870935396004e-07	-0.00016753799999999998	6.9145e-05	2.8068981443999995e-08	4.781031025e-09	0.0	-0.000127672	1.6300139584000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35906.9453125	-0.0546875	1289308721.6748655	0.00299072265625	24910.388671875	6.75390625	620527463.7838782	45.61524963378906	24176.765625	25.193359375	634.7053565979004	584515996.0861816	1.366766	20.028078	0.10121968985	0.1106868663	-0.012001731699999999	0.0542663408	0.0785926049	0.028658261600000002	0.10363247589999999	0.1014664138	-0.1152744418	-0.0777854316	-0.1064995296	-0.1577034693	0.08134427	0.009387239	-0.040437014300000004	-0.13887493380000002	0.01583002	-0.0619603445	-0.10038130599999999	0.0751123407	-0.0283677852	-0.0582485354	0.0288941455	0.031163634	-0.0181698252	-0.0772978054	-0.0771439167	0.049640904900000005	0.07844587530000001	0.0038659168	-0.024087157999999997	0.1370169303	0.051494911100000006	0.0121849914	-0.0079497376	-0.031122253199999998	0.0179312559	0.074626767	0.0360079808	-0.0190778204	0.0208848835	-0.0993002537	0.0547913897	0.09512075369999999	-0.026519588700000003	-0.0664393115	0.0387405035	-0.061640629	0.0407314416	0.0037435243	0.092152372	0.1273113854	0.033787941200000005	0.0485500815	0.0668088223	0.0411962468	0.057016355199999987	0.0388480342	0.1043052041	0.0188713382	0.08985350980000001	-0.10834931460000001	-0.15169751869999998	0.0359430704	0.12664144060000002	-0.10358984199999999	0.0994491852	-0.0703263024	0.0327543725	0.1048946007	0.0381677721	-0.11357820789999999	-0.0741907928	-0.0187645785	-0.08729179699999999	0.0200430151	-0.007993061999999999	-0.0178159611	-0.009594815	-0.11092914960000001	0.1245240084	0.0012328973	0.07438450190000001	0.0502708013	0.0488340038	0.0296567299	0.039202855	-0.0570481738	-0.0654582949	-0.0047104417999999995	0.0537836575	0.0034006484999999998	-0.004673425300000001	-0.0226182663	0.078135759	-0.0855547904	0.0091718744	-0.012519771599999998	-0.0403966573	-0.0117711501	0.1030806636	-0.0581946401	0.1035438524	-0.010482826899999999	0.0795049057	0.09485416099999999	0.0927360906	0.0892409375	0.0844206031	0.0783466667	0.00711574	0.00712572485	5.0633755747599987e-05	5.0775954637907516e-05	0.0465954	0.03783306	0.0021711313011600003	0.0014313404289636002	0.00580793	0.03090543	0.0009551456034849	3.37320508849e-05	-8.022649999999998e-05	-0.00045120949999999995	6.436291302249997e-09	2.0359001289025e-07	-0.000111638	5.589999999999999e-05	1.2463043043999998e-08	3.124809999999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36031.23828125	124.29296875	1298250132.0802155	15448.742080688477	24948.0703125	37.681640625	622406212.3174437	1419.9060401916504	24213.390625	36.625	1341.390625	586288285.5588379	1.244816	18.241064	0.13404926552000002	-0.038464138599999996	0.0314756882	0.0228704871	-0.0397755066	-0.051960711799999997	0.059189916900000014	0.0194861853	-0.0079005934	-0.0063483964	-0.1194416605	0.0013912514000000002	-0.052378987099999996	-0.1443385095	-0.0527938381	-0.057863250199999994	-0.0114118007	0.00038526699999999996	-0.0003283789	0.019802306999999998	0.11598105410000001	0.062322398200000004	0.0760314071	0.1042966389	-0.0453540678	0.0456886519	-0.0018163008	0.0388198848	-0.011808254399999999	-0.1289174163	0.0366220664	-0.04682863809999999	-0.0535849673	-0.0214572034	-0.0384563888	0.1134708415	0.1118294691	-0.0315366953	-0.0857500001	-0.0357618046	-0.0290336947	-0.0056649128000000005	0.0392305965	-0.045290601500000006	0.0158002794	0.0287068825	-0.10872023869999999	-0.038268194900000004	-0.0416858997	0.0457935351	-0.062437054900000004	-0.045937854800000004	0.0325655433	0.0534005773	-0.0575685586	0.12049021800000001	-0.0841634264	-0.0288818521	0.010025882	-0.047996327699999994	0.060176162699999994	-0.035657995899999996	-0.0179563127	0.042233589	0.1119381333	-0.021808644900000004	0.0681697989	0.15803234289999998	0.035954166600000004	0.0212559717	-0.0047732034	-0.0357361156	-0.0083123873	0.0292525954	0.059647544800000014	0.1332972849	-0.0443318394	0.07556098730000001	0.0266760302	-0.033552724	0.028814616	0.022659364100000003	-0.059084628099999995	0.0105465407	-0.0011184997999999999	-0.021060636	0.030557371	0.14744605789999998	0.0606135613	-0.018125738500000002	-0.0750961797	-0.12306096970000001	0.0179989831	0.0052252345	-0.0032296189	0.0095860712	-0.0599996449	0.0460709569	-0.009764606700000001	-0.0385172627	0.0074479245	0.1489287706	-0.0762045277	0.029585133700000002	-0.058827939100000004	0.0946776645	0.0920359983	0.0876876832	0.08171335099999999	0.0742237856	1.3344799999999998e-06	-0.00711440552	1.7808368703999993e-12	5.0614765903006456e-05	-0.0314809	-0.0780763	0.00099104706481	0.0060959086216899995	-0.022183900000000003	-0.02799183	0.0007835425467489001	0.0004921254192100001	0.000221271	0.0003014975	4.8960855441e-08	9.090074250624997e-08	4.1991e-06	0.0001158371	1.763244081e-11	1.3418233736409997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
