onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0396	6	active_change	incorrect	1.2379999999999995	left
20.0561	6	active_change	correct	1.6522000000000006	right
26.0643	6	active_nochange	correct	1.4528999999999996	left
36.0808	6	passive	n/a	1.5260999999999996	left
42.089	6	active_change	correct	1.3218000000000032	right
52.1055	6	active_nochange	correct	1.5611000000000033	left
60.122	6	active_change	correct	1.6283999999999992	right
66.1303	6	active_nochange	incorrect	2.059899999999999	right
72.1385	6	active_change	correct	1.5986000000000047	right
78.1467	6	active_change	correct	1.3923000000000059	right
86.1632	6	active_nochange	correct	1.3785999999999916	left
92.1715	6	active_nochange	correct	1.5361000000000047	left
100.188	6	active_nochange	correct	1.8093999999999966	left
106.1962	6	passive	n/a	1.450099999999992	left
112.2045	6	active_change	correct	1.4677000000000078	right
118.2127	6	active_nochange	correct	1.9583000000000084	left
126.22919999999999	6	passive	n/a	1.5176000000000158	left
134.2457	6	active_nochange	incorrect	1.5509999999999877	right
140.254	6	active_nochange	correct	1.9035000000000082	left
150.2705	6	active_nochange	correct	1.7367999999999881	left
156.2787	6	passive	n/a	1.8434000000000026	left
162.2869	6	passive	n/a	1.5601000000000056	left
172.3034	6	active_change	correct	1.5193999999999903	right
180.3199	6	active_change	correct	1.490700000000004	right
188.3365	6	active_nochange	correct	2.0408999999999935	left
194.3447	6	active_change	correct	1.3006000000000029	right
204.3612	6	passive	n/a	1.5477999999999952	left
210.3694	6	active_nochange	correct	1.5044999999999789	left
216.3776	6	active_change	correct	2.001100000000008	right
222.3859	6	active_change	correct	1.381699999999995	right
228.3941	6	active_nochange	correct	1.341399999999993	left
238.4106	6	active_change	correct	1.7136000000000138	right
244.4188	6	active_change	correct	1.766300000000001	right
252.43540000000002	6	active_change	correct	1.426499999999976	right
258.4436	6	active_change	incorrect	1.487199999999973	left
264.4518	6	active_nochange	incorrect	1.5878000000000156	right
272.4683	6	passive	n/a	1.5511000000000195	left
280.4849	6	passive	n/a	1.3663999999999987	left
296.5012	6	active_nochange	correct	1.2777000000000385	left
302.5095	6	active_nochange	correct	2.407199999999989	left
