name	volume	thickness	area	meancurv
Left-bankssts	2659.0	2.387	1217.0	0.084
Left-caudalanteriorcingulate	2607.0	2.862	885.0	0.11900000000000001
Left-caudalmiddlefrontal	7243.0	2.676	2365.0	0.106
Left-cuneus	4191.0	2.042	1957.0	0.13
Left-entorhinal	1797.0	3.719	343.0	0.111
Left-fusiform	9748.0	2.801	2962.0	0.12
Left-inferiorparietal	16406.0	2.5610000000000004	5847.0	0.11699999999999999
Left-inferiortemporal	10754.0	2.572	3557.0	0.12300000000000001
Left-isthmuscingulate	3308.0	2.395	1233.0	0.109
Left-lateraloccipital	15144.0	2.2680000000000002	6258.0	0.13
Left-lateralorbitofrontal	8520.0	2.505	2978.0	0.125
Left-lingual	8913.0	2.189	3833.0	0.124
Left-medialorbitofrontal	6316.0	2.5810000000000004	2198.0	0.114
Left-middletemporal	12547.0	2.7710000000000004	3789.0	0.126
Left-parahippocampal	2499.0	2.9360000000000004	708.0	0.076
Left-paracentral	3833.0	2.5069999999999997	1373.0	0.09699999999999999
Left-parsopercularis	5179.0	2.7460000000000004	1641.0	0.114
Left-parsorbitalis	2599.0	2.497	766.0	0.13699999999999998
Left-parstriangularis	4076.0	2.499	1389.0	0.132
Left-pericalcarine	2819.0	1.665	1941.0	0.136
Left-postcentral	10246.0	2.168	4316.0	0.10300000000000001
Left-posteriorcingulate	4036.0	2.499	1442.0	0.126
Left-precentral	15462.0	2.715	5243.0	0.107
Left-precuneus	11440.0	2.532	4239.0	0.11800000000000001
Left-rostralanteriorcingulate	3561.0	2.864	1037.0	0.131
Left-rostralmiddlefrontal	16041.0	2.336	5899.0	0.128
Left-superiorfrontal	22777.0	2.779	7034.0	0.11900000000000001
Left-superiorparietal	13502.0	2.207	5547.0	0.11900000000000001
Left-superiortemporal	13461.0	2.826	4268.0	0.094
Left-supramarginal	13206.0	2.694	4420.0	0.126
Left-frontalpole	1028.0	2.8089999999999997	251.0	0.153
Left-temporalpole	2205.0	3.341	443.0	0.14
Left-transversetemporal	1445.0	2.733	485.0	0.105
Left-insula	8383.0	3.37	2386.0	0.10800000000000001
BrainSegVolNotVent	1240480.0	1240480.0	94170.6	1240480.0
eTIV	1533023.828853	1533023.828853	1240480.0	1533023.828853
