onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0131	1.153500000000001	control	1.153500000000001	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.0213	2.3201	control	2.3201	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0295	1.370700000000003	control	1.370700000000003	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.0377	1.063399999999998	control	1.063399999999998	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0459	0.6799999999999997	control	0.6799999999999997	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
35.0541	0.8807000000000045	control	0.8807000000000045	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0623	1.7363	emotion	1.7363	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0705	1.6548999999999978	emotion	1.6548999999999978	left	incorrect	n/a	male	black	black	black	anger
50.0787	1.7226	emotion	1.7226	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0869	1.1891999999999996	emotion	1.1891999999999996	right	incorrect	n/a	male	black	black	black	fear
60.0951	1.345799999999997	emotion	1.345799999999997	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1033	1.781499999999994	emotion	1.781499999999994	left	incorrect	n/a	female	asian	black	asian	fear
70.1115	0.9760999999999882	control	0.9760999999999882	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1197	0.8408000000000015	control	0.8408000000000015	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1279	1.2413999999999987	control	1.2413999999999987	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
85.1361	0.5711000000000013	control	0.5711000000000013	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
90.1443	0.5896999999999935	control	0.5896999999999935	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1525	0.7693000000000012	control	0.7693000000000012	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.1607	1.748899999999992	emotion	1.748899999999992	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1689	1.334600000000009	emotion	1.334600000000009	right	incorrect	n/a	male	black	black	black	anger
110.1771	1.1831999999999994	emotion	1.1831999999999994	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1853	1.568799999999996	emotion	1.568799999999996	right	correct	n/a	male	black	black	black	fear
120.1936	1.7334000000000032	emotion	1.7334000000000032	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2018	2.1529999999999916	emotion	2.1529999999999916	right	incorrect	n/a	female	asian	black	asian	anger
130.21	0.8486999999999796	control	0.8486999999999796	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2182	0.6893000000000029	control	0.6893000000000029	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2264	0.8870000000000005	control	0.8870000000000005	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2346	4.671500000000009	control	4.671500000000009	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
150.2428	1.607200000000006	control	1.607200000000006	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.251	4.838699999999989	control	4.838699999999989	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
160.2592	2.285500000000013	emotion	2.285500000000013	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2674	3.159099999999995	emotion	3.159099999999995	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2756	1.4258000000000095	emotion	1.4258000000000095	left	incorrect	n/a	male	black	black	black	anger
175.2838	1.6733999999999867	emotion	1.6733999999999867	right	incorrect	n/a	female	black	asian	asian	anger
180.292	1.6270999999999844	emotion	1.6270999999999844	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3002	1.5237000000000194	emotion	1.5237000000000194	left	incorrect	n/a	female	asian	asian	black	fear
190.3084	0.8564000000000078	control	0.8564000000000078	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
195.3166	0.7630000000000052	control	0.7630000000000052	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3248	1.0575999999999794	control	1.0575999999999794	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.333	3.4731999999999914	control	3.4731999999999914	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3412	0.8099000000000274	control	0.8099000000000274	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
215.3494	4.115399999999994	control	4.115399999999994	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3576	1.6202000000000112	emotion	1.6202000000000112	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3658	2.803699999999992	emotion	2.803699999999992	right	incorrect	n/a	female	black	asian	asian	fear
230.374	1.0405000000000086	emotion	1.0405000000000086	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3822	1.7129999999999939	emotion	1.7129999999999939	right	incorrect	n/a	male	black	black	black	fear
240.3904	1.5877000000000123	emotion	1.5877000000000123	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3986	1.8312999999999988	emotion	1.8312999999999988	left	incorrect	n/a	female	asian	asian	black	anger
