onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0354	6	active_change	incorrect	0.8361000000000001	left
20.0517	6	active_change	correct	0.6504000000000012	right
26.0599	6	active_nochange	incorrect	1.7800000000000011	right
36.0763	6	passive	miss	n/a	right
42.0845	6	active_change	correct	0.6109000000000009	right
52.1009	6	active_nochange	correct	2.0360999999999976	left
60.1174	6	active_change	correct	0.7424000000000035	right
66.1255	6	active_nochange	incorrect	1.3410999999999973	right
72.1337	6	active_change	correct	1.1957000000000022	right
78.1419	6	active_change	correct	1.4202999999999975	right
86.1583	6	active_nochange	incorrect	1.3577000000000083	right
92.1665	6	active_nochange	incorrect	1.618300000000005	right
100.183	6	active_nochange	correct	1.4314999999999998	left
106.1912	6	passive	miss	n/a	right
112.1993	6	active_change	correct	1.2048000000000059	right
118.2075	6	active_nochange	incorrect	1.4144000000000005	right
126.22399999999999	6	passive	miss	n/a	left
134.2404	6	active_nochange	incorrect	1.0109999999999957	right
140.2486	6	active_nochange	incorrect	1.153599999999983	right
150.265	6	active_nochange	correct	1.10390000000001	left
156.2732	6	passive	miss	n/a	right
162.2814	6	passive	n/a	1.6351000000000226	right
172.2978	6	active_change	correct	1.426400000000001	right
180.3142	6	active_change	correct	1.5737000000000023	right
188.3307	6	active_nochange	incorrect	1.5430000000000064	right
194.3389	6	active_change	correct	1.1906000000000176	right
204.3553	6	passive	n/a	2.0498000000000047	left
210.3634	6	active_nochange	correct	1.4395999999999844	left
216.3716	6	active_change	correct	1.3070999999999913	right
222.3798	6	active_change	incorrect	1.9997000000000185	left
228.388	6	active_nochange	correct	1.2484000000000037	left
238.4044	6	active_change	incorrect	1.3135999999999797	left
244.4126	6	active_change	miss	n/a	right
252.42899999999997	6	active_change	correct	1.635500000000036	right
258.4372	6	active_change	correct	1.2361999999999966	right
264.4454	6	active_nochange	correct	1.0097999999999843	left
272.4618	6	passive	n/a	2.087100000000021	right
280.4783	6	passive	n/a	1.499400000000037	left
296.4945	6	active_nochange	incorrect	1.0027000000000044	right
302.5027	6	active_nochange	incorrect	1.2583000000000197	right
