csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
36855.04296875	n/a	1358294192.2284088	n/a	25611.33203125	n/a	655940328.4149323	n/a	25379.9453125	n/a	n/a	644141624.0654907	n/a	n/a	n/a	0.0003269239	-0.033435165	0.006448944200000001	-0.0244593815	0.04454560849999999	-0.0416411318	-0.023436687799999998	0.0343481172	-0.0432118799	0.0433283316	-0.0218727246	0.09331048980000001	-0.0992949361	0.020443311000000002	-0.0128072099	0.0417430403	-0.0248952913	0.0679871197	-0.007508534399999998	0.0544074085	-0.1112881045	0.083040686	-0.08075425259999999	0.014346183600000001	-0.2085295959	0.0642731349	-0.051679951200000004	0.0951723234	-0.047448701600000004	0.0091350948	0.1012056734	-0.1464166837	0.0114658337	0.0487897451	-0.0085547562	0.0914844467	-0.1278407183	0.1052783873	-0.010564662800000001	0.0014145765	-0.0766519879	0.030532584900000007	-0.018711559	0.0315063287	-0.1167043752	0.1980189522	-0.0146057472	0.0304355016	-0.048709403	0.0012118953999999999	0.0086175468	-0.16145404619999998	0.0876553812	0.0343113388	-0.039861084399999996	0.0298853777	-0.0471466563	0.0687701574	-0.08634296220000001	0.0437504855	-0.13154962369999998	0.0392619596	-0.007373996	0.0882279081	-0.026511691	0.0395928219	-0.031031073	0.062381264299999996	-0.0112933567	0.053871690300000004	-0.11245823070000001	0.0024399491	-0.0431223434	0.0130534459	-0.125963714	0.0242291503	-0.0912670466	0.0025798488	-0.0413509921	0.12396870269999999	-0.0717844378	0.0381973299	-0.0446053178	0.1583208897	-0.1567703605	0.07552845700000001	-0.067090366	0.1350492664	-0.1088060933	0.10271292300000001	0.0034934058	0.11268966779999999	0.014722771200000003	-0.0338558725	0.031201955	-0.017864569	0.020289501499999998	-0.0329141467	0.0556013325	-0.025113588	0.007895719	-0.1174167584	0.0909363601	-0.169117851	0.0398453715	-0.0095748489	0.0411148981	-0.034591908399999996	0.036322956499999996	-0.2036348015	0.094488795	0.0944818252	0.09447020939999999	0.09445394789999999	0.09443304179999999	0.0944074919	-0.0367574	n/a	0.0013511064547600002	n/a	0.058304599999999984	n/a	n/a	0.0033994263811599986	-0.044368300000000006	n/a	n/a	0.0019685460448900004	0.000776413	n/a	6.028171465689999e-07	n/a	0.000430899	n/a	1.85673948201e-07	n/a	-0.000547099	n/a	2.99317315801e-07	n/a	0.0
36801.9375	-53.10546875	1354382603.7539062	2820.1908111572266	25580.35546875	-30.9765625	654354585.907608	959.5474243164062	25375.52734375	-4.41796875	19.51844787597656	643917387.9734039	0.891425	13.159668000000005	0.057529400000000015	0.0237935266	0.027431622599999997	-0.023334812000000003	0.0094000103	0.0482123284	-0.0456142996	0.0178872009	0.1645948085	-0.0393239355	-0.0316360829	-0.0831127263	-0.011509411499999999	-0.0103799485	-0.05128879150000002	0.0504752953	0.0264989227	0.0142883574	0.10193307310000001	0.0871588344	0.0614561608	-0.0537867234	0.0811801214	-0.057598962999999996	-0.051912876600000005	0.0210234321	-0.0050735628000000005	-0.0951196009	0.0999505292	0.0646389163	0.0339222701	-0.102198022	0.0131852787	-0.0036880678000000004	0.061715758600000004	0.046641133499999994	0.0037406272	-0.09994257210000004	0.060837138799999996	0.1189259515	-0.12050218060000001	-0.029995677400000007	0.0469896909	-0.045882665700000005	0.0366343101	-0.0386484194	-0.050563324400000005	0.016633453200000002	0.0514280261	-0.0767298657	0.0370002295	-0.0680282023	0.0142164219	0.1658346205	0.0062742142	-0.0884945345	0.027754041299999997	-7.113760000000001e-05	0.062192430099999994	-0.0951689552	0.0252839368	-0.1327325637	0.006842456899999999	-0.020187083999999998	0.1050289215	0.017233244499999998	0.1620983092	-0.0361161087	-0.060786632699999996	-0.0796309895	-0.0378544424	-0.0226955554	-0.0338626041	0.0404015911	0.0228127998	-0.0673700658	-0.06762957900000001	-0.1001796841	-0.0438165059	-0.08592080460000001	0.046475767	-0.0541024057	-0.0935158693	-0.08493478869999999	0.0361328874	-0.0356051467	-0.0840493735	0.0923635637	-0.016427448600000002	-0.010570089	0.0671913289	0.0355999897	0.0234575709	0.0709023032	0.0324737244	-0.0351169927	-0.0910366869	-0.0760202793	-0.11429392	0.0043227469000000004	0.04548737519999999	-0.1127647178	-0.0281600838	0.0634422514	0.064800103	0.0493902242	0.0234795614	0.0014387287	0.1158146609	0.1099492394	-0.0844502076	0.09447020939999999	0.0944074919	0.09430299369999999	0.0941567609	0.0939688583	0.093739369	-0.0240076	0.012749800000000002	0.0005763648577600001	0.00016255740004000004	0.0627159	0.004411300000000014	1.945956769000012e-05	0.0039332841128100005	-0.0559521	-0.011583799999999991	0.0001341844224399998	0.00313063749441	0.0006597689999999999	-0.00011664400000000004	4.3529513336099995e-07	1.3605822736000013e-08	0.000761631	0.00033073200000000003	5.800817801609999e-07	1.0938365582400002e-07	-0.000418785	0.00012831399999999998	1.75380876225e-07	1.6464482595999995e-08	0.0
36797.39453125	-4.54296875	1354048244.2884676	20.63856506347656	25563.21875	-17.13671875	653478152.8603517	293.6671295166016	25401.44140625	25.9140625	671.5386352539062	645233225.515152	0.8515950000000001	12.571689	0.02938303	0.0641832408	0.0017743182	-0.0275018225	0.0406889337	0.0490213858	0.0132879152	0.0723670916	0.136228402	0.052999170400000004	0.013211503500000001	-0.019847090300000002	-0.0236555327	-0.0431635116	-0.0322735715	0.0275458402	0.0633721285	-0.0393809255	-0.010409579300000001	-0.1017592178	-0.0586007422	-0.0746258734	-0.0253897431	-0.1111569744	0.1055140228	-0.0566300153	-0.0142120909	-0.0555150141	0.0090178408	-0.0121547812	-0.08177740230000001	-0.0013795087	0.090289101	-0.0912678883	0.0049085646	0.028695309500000002	-0.0298995506	-0.0918340391	0.0098297988	0.029206667000000002	0.052195679800000006	-0.10125405	-0.0514728162	0.0847382783	0.1427305878	-0.0956764942	-0.0195682507	-0.1206588982	0.0805555818	-0.044455268799999996	-0.0036212355999999998	0.0406210625	0.154045086	-0.0635725312	-0.0565220133	-0.051887789000000004	0.0081256486	0.0310375153	0.0174423066	-0.0442118317	0.0508790876	-0.0970945167	-0.0458550167	-0.0037257728000000003	0.0721362704	0.0807220223	0.13103934	0.0643003937	0.0029787638	-0.0245452741	-0.0318705929	-0.0362989855	-0.024214176400000002	0.018001446	0.0596222557	-0.0664521981	0.1282767681	0.0055453593	-0.0096063126	0.049528779	0.034198879700000004	-0.12820625119999998	0.1169795408	-0.028407352599999998	-0.0064894168999999995	-0.0052918889000000005	-0.044465063099999994	-0.0264312292	0.0321173027	0.124909348	-0.0404715659	0.055996233099999994	0.0724052541	-0.0007118305000000001	-0.0316230625	0.0509858783	-0.0384160823	0.06649286509999999	-0.1255114625	-0.0499567459	-0.1277280764	0.0840201328	0.0318067452	0.1255865344	0.0837818752	0.09424346509999999	-0.05938070860000001	-0.0820312885	-0.0594018175	0.0624136513	0.10914715050000001	0.09443304179999999	0.09425888380000001	0.0939688583	0.0935633218	0.09304277289999999	0.0924078514	-0.0213047	0.002702900000000001	0.00045389024208999994	7.3056684100000065e-06	0.0654617	0.002745799999999993	7.53941763999996e-06	0.00428523416689	-0.0542158	0.0017362999999999964	3.014737689999987e-06	0.0029393529696400003	0.000639906	-1.9862999999999955e-05	4.09479688836e-07	3.9453876899999816e-10	0.0006813110000000001	-8.031999999999994e-05	4.641846787210001e-07	6.451302399999991e-09	-7.500739999999997e-05	0.0003437776000000001	5.626110054759996e-09	1.1818303826176007e-07	0.0
36773.53515625	-23.859375	1352292887.8879547	569.269775390625	25620.046875	56.828125	656386801.8771973	3229.435791015625	25475.25390625	73.8125	5448.28515625	648988561.5879059	1.1112860000000002	16.405367000000002	0.06535043	0.06567294	0.0210033133	-0.08979587800000001	0.052835210099999995	-0.09940893029999999	0.014263585700000001	-0.008385825	0.0490700718	0.0140522264	-0.0779258662	-0.061322396200000004	-0.1038126614	0.086351551	-0.10179026220000001	0.15879973949999998	0.0279238175	0.0209149481	-0.0036845495000000002	-0.0687264791	-0.052625934900000004	0.056488383600000004	0.021392285	-0.0336641651	-0.11846668949999999	-0.0435213766	0.11030397550000001	-0.0697485541	0.0080630688	0.0654301035	-0.015105771	-0.10749558470000001	-0.1068069475	0.049046724900000005	0.0477129772	0.0228655815	0.0072623791000000016	0.069984542	-0.22467148329999997	-0.0506898438	-0.0730252852	0.1118406608	0.0014744025	-0.0135079473	-0.1264984043	-0.09104410460000001	0.1403555016	-0.0056819098	-0.021152362	-0.053401286500000006	-0.0275888643	0.0097609268	-0.041809842	-0.084866586	-0.0561061795	-0.0604311509	-0.04709514769999999	0.0969671896	0.0037261862	-0.0698033398	0.09236446300000001	0.0083022564	0.0575527141	-0.0317897019	0.0498196052	-0.008346312	0.0375643902	-0.0016853989000000002	-0.0907448875	-0.0848863619	-0.0823470411	0.07989495690000001	-0.0686046299	0.15202031859999998	0.0688777028	0.0515210262	0.0800604633	0.0501936558	0.0702689229	0.0254180625	0.0310145639	0.0232854756	-0.11448024150000001	-0.08922517740000001	0.0793088361	-0.0076928943	0.0010505317	0.1001640566	0.0148342971	-0.0294514258	0.1116181837	0.052071085499999996	-0.2247454632	-0.013975578	0.002214471	0.0647212342	0.1840281544	-0.0649850722	0.0520724296	0.19875253710000002	-0.08674476980000001	0.009321770699999999	-0.053728425700000006	0.0470634022	-0.039454711600000004	-0.0209077739	0.0414709763	0.0424920854	-0.0276057008	0.028066675	0.0056236167	0.0943772996	0.09403611769999999	0.0934683946	0.09267549789999999	0.09165933789999996	0.0904223624	-0.013547	0.0077576999999999985	0.00018352120900000003	6.018190928999999e-05	0.0399416	-0.0255201	0.0006512755040099997	0.00159533141056	-0.07042260000000003	-0.01620680000000001	0.00026266036624000047	0.004959342590760002	0.000675178	3.5272000000000044e-05	4.5586533168400004e-07	1.2441139840000026e-09	0.000529823	-0.00015148800000000008	2.8071241132899997e-07	2.2948614144000023e-08	-0.000205564	-0.00013055660000000006	4.225655809600001e-08	1.7045025803560006e-08	0.0
36987.07421875	213.5390625	1368043659.2633212	45598.931213378906	25691.224609375	71.177734375	660039021.9293556	5066.269870758058	25520.703125	45.44921875	2065.631484985352	651306287.9943848	1.050262	15.504511	0.09835106	-0.0452357931	-0.0495587694	-0.042644065300000006	0.011272733899999998	-0.0046934076	-0.02972631	-0.0810038847	-0.114201027	0.013751746100000002	-0.0167880168	-0.0062638899	-0.0708483226	0.0546702805	-0.06663994919999999	0.1072019784	-0.0082907009	0.0188889109	-0.0886746859	0.0025596314000000003	-0.0505877983	0.0066632688	-0.0137501103	0.029305490099999998	-0.0293074889	-0.033031219900000006	-0.0458637758	0.033794614900000006	-0.0610923314	-0.0407796137	0.0985443688	-0.0553247474	-0.126889298	-0.0122896236	-0.0475340811	-0.0309691811	-0.0719918829	0.0877668739	-0.0082450786	0.0269673562	0.08092111440000001	0.0480118525	0.09100999039999999	-0.0530650013	0.1315889367	0.0398701096	-0.0033245094	0.1064540525	-0.0756221656	0.057509179800000004	-0.036632799900000006	-0.079568761	-0.0069312304	-0.049693349500000004	0.0013971601000000002	0.0779646214	-0.0765287394	0.0282543169	0.0019345652	0.0226909118	-0.0182048434	0.062177782	0.021906937400000003	-0.0021146258	0.1147922751	-0.0800294562	-0.1171046609	0.0007007872	-0.007260137099999999	-0.0239791434	-0.057544364	0.0615686303	-0.0504580604	0.09612151210000001	0.0095847989	0.09269376789999999	0.0260061092	0.0733224946	-0.0160161402	-0.024347654500000003	0.0566969737	0.0336177707	0.006397939599999999	0.0835297092	0.007736445400000002	0.0705093812	-0.0061319535	-0.0052147756	-0.0723031282	-0.1331315888	-0.017595869	0.0491436267	-0.1110268623	-0.0144834153	0.0259698942	-0.0230638843	-0.0877018742	0.0926073015	0.12087991099999999	-0.0654059885	0.15524352019999998	0.0167854898	0.0644331552	0.0929603901	-0.055572373099999996	-0.0800910215	0.0478893235	-0.010307914599999999	-0.062254516600000004	0.0821767658	-0.01781469	0.09430299369999999	0.093739369	0.0928024885	0.0914960826	0.0898253534	0.0877969533	-0.00821314	0.005333859999999999	6.745566865960003e-05	2.845006249959999e-05	0.0654684	0.025526799999999995	0.0006516175182399997	0.00428611139856	-0.0494536	0.020969000000000012	0.00043969896100000064	0.00244565855296	0.000171892	-0.000503286	2.9546859664000004e-08	2.532967977960001e-07	0.000430899	-9.892400000000003e-05	1.85673948201e-07	9.785957776000004e-09	0.000122654	0.000328218	1.5044003716e-08	1.0772705552400003e-07	0.0
37062.55078125	75.4765625	1373632670.412735	5696.711486816406	25703.86328125	12.638671875	660688587.581192	159.73602676391604	25475.896484375	-44.806640625	2007.6350440979004	649021301.6825905	1.099223	16.227288999999995	0.12132665	-0.1219004361	0.0340896027	-0.0051092504	-0.049833372800000005	-0.0747216971	-0.1331481058	-0.034032557000000005	-0.2132962618	-0.0023116665	0.0581386023	-0.022852747000000003	-0.0796871388	-0.0467741557	-0.14529522109999998	0.0297459714	0.0187813421	-0.0075812466	0.024268439300000003	-0.0670978485	0.0549305548	0.0164421182	0.1407908955	0.0325946618	0.04014046	0.0014062539000000002	0.0086762963	0.1238879295	-0.1139313321	0.06449547559999999	-0.0385069692	0.0419516133	-0.0936889143	0.0801813302	0.149757342	-0.0160243495	-0.035540199	-0.0104974245	-0.043111383600000004	0.1056208451	-0.0083432783	-0.000995344	-0.0216793191	0.0786531117	0.06652026700000001	-0.0206594497	-0.0165742286	-0.0003848508	-0.0328529913	-0.030867786600000002	-0.05569783	-0.08079205240000001	-0.1337964901	0.0399503879	0.1301103667	0.0025153385	-0.0307447656	-0.0474189109	-0.0204068637	-0.0514357203	0.043568435	0.1933863442	0.059364479500000004	-0.10556450699999999	-0.012076986599999999	-0.029757182000000007	-0.20504975690000002	-0.01117075	0.0838681473	-0.0127815327	-0.09493771699999999	0.0036492625	-0.1373609944	0.030618859900000007	-0.0171744432	-0.0051751454	0.0655348865	-0.06769572809999999	0.0778557782	-0.1177589719	0.009400203000000001	0.028661457	0.0009379069	0.0250461062	-0.0957125067	0.0688465219	0.143265209	-0.0110549878	0.11154006109999999	-0.030541541000000002	0.01469439	-0.0616985659	-0.1121839438	0.1251371199	0.048478328499999994	0.0306074466	-0.049345193899999994	0.00777877	-0.0463973309	0.0626134394	0.0044995847999999995	0.0033595374	0.0856492365	0.0317518578	0.0428419626	-0.0010880649	0.0327845855	0.0845977076	0.0320749198	0.0328121294	-0.1466200155	0.09421013869999999	0.0933688711	0.09197231859999999	0.0900287868	0.08754983429999999	0.0845502041	-0.0164954	-0.00828226	0.00027209822116	6.859583070759999e-05	0.00715217	-0.05831623	0.0034007826814129	5.1153535708900013e-05	-0.0742033	-0.024749700000000003	0.00061254765009	0.00550612973089	0.000520748	0.00034885600000000004	2.71178479504e-07	1.2170050873600006e-07	0.000374161	-5.6738000000000025e-05	1.3999645392099992e-07	3.2192006440000032e-09	-7.13212e-05	-0.0001939752	5.086713569440001e-09	3.762637821504e-08	0.0
36965.29296875	-97.2578125	1366432884.2655182	9459.082092285156	25652.08203125	-51.78125	658029312.5379791	2681.2978515625	25439.662109375	-36.234375	1312.929931640625	647176408.2391701	1.093826	16.147615	0.10576777	-0.076876406	0.0867877743	0.019321271799999998	-0.0343329702	0.009261785500000001	-0.05519089519999999	-0.025577575699999997	-0.0770301349	-0.0037827805	0.0964163724	-0.0179884404	0.0028097839	-0.0367212848	-0.1557652374	0.1146864724	0.0274599864	0.0024914197	-0.0107470755	0.1013904515	-0.0653385009	0.0671098997	-0.0732945513	0.030761284500000007	0.0273524777	-0.0878443008	-0.0156421792	0.0637287915	-0.119086468	-0.0781490622	0.0059505292000000005	0.038202325499999995	-0.0286002233	-0.0281444035	0.0188414392	0.040722582	-0.0038286582	-0.0149427607	-0.060492049299999996	-0.0498267918	-0.0922212499	-0.055569529299999997	-0.0415189037	0.0411513563	0.0015114895000000001	0.0216842544	0.0312794117	-0.0241137565	0.009515567800000001	0.0985537689	-0.06258548809999999	0.0386753025	0.07894337309999999	-0.0170349124	0.052554341799999994	0.0638003546	0.0223832213	0.0220394917	0.021849151	0.09830180960000001	-0.1327075535	0.16829600109999998	-0.0605124363	0.013507529499999999	0.0160208889	-0.0174098553	-0.0679840734	0.009482002199999999	0.1066220532	-0.0429192798	-0.019717626999999998	-0.021849849700000003	-0.1620857384	0.11560541029999999	0.0284560152	0.0720757107	-0.1234106274	0.056220050599999995	0.0335378712	0.0534948605	0.0352049702	0.010835230800000002	0.1064833322	0.0494486033	0.0303807133	0.059607543799999996	0.060776240499999995	-0.1111701514	-0.0022153405	0.023699720299999998	0.0443657324	0.0278994848	-0.0176506121	-0.0164958487	-0.0001770643	0.0340952317	0.09787491539999996	-0.0443041967	-0.1147184546	0.007577780799999999	-0.0439523879	0.0317454571	0.0560385651	-0.0168569774	-0.0085403912	-0.0531594896	-0.021483130099999997	-0.0576135079	-0.06194722	-0.011977141200000001	0.0151619325	0.09409875289999999	0.09292491550000001	0.0909793543	0.08827822710000001	0.08484396609999999	0.0807050921	-0.00589367	0.01060173	3.47353460689e-05	0.0001123966789929	0.031345099999999994	0.024192929999999998	0.0005852978619848997	0.0009825152940099997	-0.0331072	0.0410961	0.0016888894352100007	0.0010960866918399998	0.000171892	-0.00034885600000000004	2.9546859664000004e-08	1.2170050873600006e-07	0.000430899	5.6738000000000025e-05	1.85673948201e-07	3.2192006440000032e-09	0.000120625	0.00019194619999999998	1.4550390625e-08	3.684334369444e-08	0.0
36906.8125	-58.48046875	1362112808.9101562	3419.9652252197266	25623.072265625	-29.009765625	656541832.3294411	841.5665016174316	25457.369140625	17.70703125	313.53895568847656	648077643.562046	1.193354	17.616903	0.078468645	-0.0220411577	0.0022769106	0.085705382	0.0818560954	-0.1824285234	0.0483877792	-0.0064194021	0.0159022025	0.0001744582	0.0477710263	0.0391913252	0.0736998227	-0.0570932063	-0.1355171245	0.0384885035	-0.053151666900000005	0.0011581275	-0.0810995226	0.1323482614	0.0319287548	-0.0878477916	0.0025130997	-0.0881058704	-0.0192911928	0.030007283	0.0067296347	0.0478696058	-0.11972201119999999	-0.0308847231	0.0007262842999999999	0.0042207777	-0.0367306075	-0.038958465299999995	-0.0331890098	-0.061511673899999994	-0.056177141900000005	-0.0058150876	-0.039365505499999995	0.1149769632	0.021482168599999997	0.031243797799999997	-0.0304352015	0.0411235702	-0.037127076200000005	-0.0787522696	-0.0516384087	-0.05988396980000001	-0.0628970236	0.0552996045	0.07367825730000001	0.167745596	-0.0174015062	0.0486451587	-0.0181419933	0.0558985415	0.0816559936	0.0007487738	0.019558336000000003	-0.0991677495	0.0642782751	0.0077485512	0.0235632381	0.11453157539999999	-0.0637191311	-0.010199220699999999	0.0234607025	0.0178596227	0.0240904619	-0.0051529354	0.0469217924	-0.0871813469	-0.1214717836	0.013231383400000001	-0.1029335951	0.022415414900000003	-0.11474737730000001	0.025668813999999998	-0.0708013377	-0.0234167577	0.1004640816	-0.0607958929	0.0175318546	-0.0413592193	-0.0550385055	0.1465175093	0.041198365699999996	-0.0817246989	0.019095300200000002	-0.0364159541	-0.045889602	-0.0366110345	-0.0682329083	-0.0188927536	-0.0025731589999999998	-0.0728277846	-0.029935988700000006	0.0341745445	0.030951543199999997	0.1091507448	-0.0796735117	-0.0003203982	0.0278064483	-0.0824163586	0.0836295291	0.148271362	-0.1322470304	0.0425254784	0.0847461184	-0.0411854547	0.015080462099999999	0.0939688583	0.0924078514	0.0898253534	0.0862499114	0.0817210491	0.0762888293	-0.010867000000000002	-0.004973330000000002	0.00011809168900000004	2.4734011288900008e-05	0.0672334	0.035888300000000005	0.0012879700768900005	0.0045203300755600005	-0.0574582	-0.024351000000000005	0.0005929712010000003	0.0033014447472399996	0.000171892	0.0	2.9546859664000004e-08	0.0	0.00030461	-0.00012628899999999994	9.278725210000002e-08	1.5948911520999988e-08	-1.82063e-05	-0.00013883129999999998	3.314693596900001e-10	1.9274129859689998e-08	0.0
36914.50390625	7.69140625	1362680598.6445465	59.15773010253906	25603.8203125	-19.251953125	655555614.5947876	370.63769912719727	25487.33984375	29.970703125	898.2430458068848	649604492.3108063	1.019205	15.046029	0.035047205	-0.0171157004	-0.0290452854	0.10606948699999999	-0.0084266822	0.0020999129	0.08242134	0.060704775	0.022255704900000003	0.0667670366	0.048002670899999995	0.0913971549	-0.0334736618	-0.0479749862	-0.0284237678	-0.0200028597	-0.0476901956	0.0266926883	-0.0199159374	-0.053222895	-0.08169361929999999	-0.0096369662	-0.089032394	0.0267388553	0.0048936555	-0.0072787042000000005	-0.02530774	-0.0040740007	-0.014247508600000004	-0.042094947699999996	-0.0546006842	0.0200945768	-0.0119303076	-0.07070647299999999	-0.0180923854	0.1261384099	0.0191746016	0.0216177089	-0.017593327199999998	0.05111984730000002	0.1508684881	0.1093357033	-0.0628074774	-0.0121774553	-0.0350468188	0.0496226107	-0.11033708380000001	0.06309135519999999	0.06667486639999999	0.0106244435	0.013873316100000001	0.018738088	0.0190963276	-0.0418196767	-0.0208059908	0.0546846719	0.0523343971	-0.0580052752	-0.022566262200000003	0.0263357504	0.0951225894	-0.0017286518	-0.006691535699999999	0.0694111684	0.005934535699999999	0.0634877013	0.0270101604	0.079094781	0.0322130398	0.1031388157	-0.032076472	-0.005343670500000001	-0.0250904965	0.0009685022000000001	0.0005316255	0.0649751318	0.0421818376	0.0462903136	-0.025790919300000003	0.10226073570000001	0.0399692696	0.034072961	0.059488658300000004	0.0182051594	-0.0028501729999999997	0.0221227579	-0.039394201600000005	-0.0447254935	-0.0066177996	0.0506208692	-0.0138126094	0.0803398285	0.056584634	0.0336116371	0.0108378685	-0.03729282	0.020514718300000002	0.1020465415	0.0776023659	0.0582487246	0.0510938688	0.0720503266	0.0585385279	-0.0634620118	0.1303196406	-0.0377955066	-0.0364262029	0.0360726723	0.0678870454	-0.005487877800000001	0.11339336439999999	0.0938204803	0.0918180858	0.0885123583	0.0839502217	0.0781964342	0.0713326694	-0.00797246	0.002894540000000001	6.35601184516e-05	8.378361811600008e-06	0.0722671	0.005033700000000002	2.533813569000002e-05	0.0052225337424099995	-0.0428168	0.0146414	0.00021437059396	0.00183327836224	0.000171892	0.0	2.9546859664000004e-08	0.0	0.000430899	0.00012628899999999994	1.85673948201e-07	1.5948911520999988e-08	0.000105056	0.0001232623	1.1036763135999999e-08	1.5193594601289998e-08	0.0
36819.41796875	-95.0859375	1355669539.5575106	9041.335510253906	25614.982421875	11.162109375	656127324.4729652	124.59268569946288	25449.95703125	-37.3828125	1397.4746704101562	647700312.8924713	0.972353	14.354379000000002	0.052704159999999986	0.0174927451	0.0096544462	0.0635485752	-0.11140587140000001	0.0031920794	0.0472720208	0.0750998784	0.0028977574	0.0662391047	-0.0526228738	0.0820980876	0.0400618962	-0.0725840168	0.024017946000000002	-0.0236739323	-0.06899713269999999	-0.053090608600000005	0.0598351328	-0.058766255199999985	0.0645427238	0.0350448587	0.0315540772	0.0436907937	0.053549807000000005	0.1480145039	-0.1318850502	0.0585610567	0.09777762300000001	0.1045530866	0.0973768467	-0.0364358472	0.008652787700000001	0.0025329139000000002	0.07581389	0.017396516100000002	0.0024422232	-0.11119790759999999	-0.1124132518	-0.028073538999999998	0.088363376	0.0409692848	-0.0488810914	0.0282985047	0.0208576119	0.0260710318	0.0096964359	0.025317978900000003	-0.0191513621	-0.0163749503	0.1068085369	0.028110547799999996	0.0542329433	-0.0054070308	-0.0245251575	-0.0203693646	0.057721706	-0.0502815842	0.0300396739	0.084164747	-0.0102653009	-0.1035838708	0.1652449499	-0.036213113	-0.0039945615	0.0776965117	-0.0121342322	0.0508547334	-0.06636156110000001	0.1151881692	0.024024645600000002	-0.0749879574	-0.0071083428	0.0103285994	-0.079648354	-0.0565766128	0.048249755400000004	-0.054559164199999996	-0.0048951819	-0.0172061425	-0.1342201609	-0.014344916499999999	-0.0362253754	0.0337617426	-0.137304392	-0.0303450939	-0.00037824610000000003	0.1054005019	-0.0975718815	-0.0308303119	-0.0265556226	-0.0339226002	0.066913353	0.045814753	0.0102958194	0.1544993436	0.0244525263	0.0564479354	0.021392321000000002	0.0491177331	0.0353644066	0.05571229230000002	0.0238393581	-0.034840865299999996	0.0436308165	0.0507135162	0.0328507202	-0.1342316141	0.0097241379	0.06738149660000001	0.0114240148	0.0936536481	0.0911560825	0.0870426931	0.08138639339999999	0.0742874465	0.0658716875	-0.00799737	-2.490999999999952e-05	6.39579269169e-05	6.205080999999759e-10	0.08863650000000001	0.016369400000000006	0.0002679572563600002	0.00785642913225	-0.043695300000000006	-0.0008785000000000043	7.717622500000075e-07	0.0019092792420900009	0.000409715	0.000237823	1.67866381225e-07	5.6559779328999995e-08	0.00020952	-0.000221379	4.38986304e-08	4.900866164099999e-08	-0.000144369	-0.000249425	2.0842408161000002e-08	6.2212830625e-08	0.0
