csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
33301.7109375	n/a	n/a	1109003951.3648071	23552.515625	n/a	n/a	554720992.2658691	23571.171875	n/a	555600143.560791	n/a	n/a	n/a	n/a	-0.029677949300000006	-0.0658144375	-0.049410824900000004	0.0848211993	-0.0894060092	-0.2181395558	0.0304662707	-0.0582690802	0.008698333	-0.0245587706	0.0116102225	0.12086880859999999	-0.0018386176999999999	0.18518321329999998	-0.0956771064	0.058110615899999996	-0.1333152565	0.0764738951	-0.0604587371	0.0654840961	-0.0054545609	-0.08913410470000001	0.042501325	0.1186953519	-0.004313527100000001	0.0985114296	-0.06628075	0.0136638002	-0.0608431151	0.1057510002	-0.030833999700000007	0.015690525	-0.0553089016	0.039253922999999996	-0.052165941699999996	0.0234504887	-0.0162113698	-0.0680995634	-0.0556589628	0.053434330499999995	-0.0469756869	0.090111105	-0.0794916239	-0.0948062298	-0.2182995784	0.030172297400000006	-0.0532061379	0.0045408883	-0.025225152400000003	0.09168652769999999	-0.08799606019999999	0.012605255400000001	-0.1514901214	0.10649919099999999	-0.1006305978	0.0793670901	-0.030322931600000002	0.12013689949999999	-0.051394369100000004	0.0321471531	-0.1459990753	0.07447558480000001	0.0096717005	-0.10562730279999999	0.047535594900000006	-0.0694161985	0.07931295669999999	-0.0050036915999999996	0.024550349300000003	-0.0454821901	0.0081284223	-0.0244947337	0.0708919424	-0.0819244333	0.0599049246	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.0292397	n/a	n/a	0.00085496005609	0.15406199999999998	n/a	0.023735099843999997	n/a	-0.0526474	n/a	0.0027717487267600004	n/a	-0.00171444	n/a	n/a	2.9393045136e-06	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33088.19921875	-213.51171875	45587.2540435791	1094828927.539688	23549.45703125	-3.05859375	9.354995727539062	554576926.4666902	23584.603515625	13.431640625	556233522.9892311	180.4089698791504	0.8759979999999999	16.099098	0.14848915	-0.045271624	0.1419950825	-0.062563601	0.0799994802	-0.054639469	-0.0207911298	0.0066897553	0.0048417485	0.0805804035	0.056618173	-0.0224421015	0.1302711977	-0.1235464486	-0.0482452142	-0.0102553055	-0.0713637411	-0.0949709521	0.1685102693	-0.033499249700000004	-0.05210488889999999	0.014019495600000001	-0.0521653278	0.022479142999999997	-0.0399206643	0.0074086489	0.0113654626	-0.0330610819	-0.0464582933	-0.0688022575	-0.0715186104	0.0389457598	-0.021205086	0.0684655312	0.0729284422	0.078355021	0.013548768899999999	-0.058237702	0.0913329118	0.022409014799999998	0.0934872517	0.014352896	0.0845464123	0.0215526602	-0.056067510599999995	-0.0195898744	0.000954989	0.014664218500000001	-0.0943602125	0.0118181577	0.033733248	-0.10785261310000001	-0.1246286145	0.0158967848	0.0666280039	0.0571722842	0.07403812480000001	-0.1263479582	0.0808707629	-0.1030437015	-0.0465149761	0.0182648019	0.0641769868	-0.012204745	-0.0061649447	0.010508166599999999	-0.0063585876	-0.0727251396	-0.0818629533	-0.08757733949999999	0.0415182592	-0.029495030699999997	-0.1674505484	-0.041226009300000005	0.0499135048	-0.06458282950000001	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.018204	0.0110357	0.00012178667449000006	0.00033138561599999994	0.0831248	-0.07093719999999998	0.00690973237504	0.005032086343839997	-0.060935400000000015	-0.008288000000000005	0.0037131229731600006	6.869094400000006e-05	-0.000986437	0.0007280030000000001	5.299883680090001e-07	9.73057954969e-07	-0.000114083	-0.000114083	1.3014930889e-08	1.3014930889e-08	0.00032247900000000003	0.00032247900000000003	1.03992705441e-07	1.03992705441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33353.12890625	264.9296875	70187.73931884767	1112431207.8369293	23570.85546875	21.3984375	457.8931274414063	555585227.5287019	23686.875	102.271484375	561068047.265625	10459.456516265871	1.2170550000000002	22.367039	0.13629210000000005	-0.0142911022	0.0886009716	0.1299572185	-0.1823054707	-0.0250296696	-0.028736839500000007	0.0183653881	0.0362958241	0.0637166282	-0.0468810727	0.07401217660000001	0.1403471868	0.15569253560000001	0.0780904927	0.1230627039	-0.0721815728	-0.060113112	-0.0259793106	0.0357545444	0.072975875	-0.006729934599999999	-0.0040611423999999995	-0.014049780500000001	0.026128085	-0.10217113359999999	-0.0370064862	-0.09461040289999999	0.0681633304	0.1099383174	-0.0536810393	0.0947583656	0.0023081092	0.123315269	0.0935285706	-0.0631820245	-0.0971674072	-0.0340046845	0.1657609759	-0.0054545466	-0.22459076739999997	-0.004781329	0.0359308359	0.0033832996999999996	-0.027093889399999998	-0.028822119500000007	0.016035535400000002	0.0201587494	-0.0237214474	-0.029797525800000002	0.130584482	-0.08414899460000001	0.1145057433	-0.1219642525	-0.1247268014	0.041441356400000004	0.07467163	-0.0191072756	-0.0124278832	0.0403175661	0.049093572800000006	-0.0127769948	-0.014730173300000001	-0.0756965971	-0.012200918500000001	-0.09889767349999999	-0.0828683038	-0.0159765753	0.15733971830000001	-0.1249382082	0.062854264	-0.0375660258	-0.0795526338	-0.0479666739	0.0085247181	-0.0243728467	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.0161525	0.0020514999999999978	4.208652249999992e-06	0.00026090325625	0.130906	0.0477812	0.017136380835999998	0.0022830430734399995	-0.0929762	-0.03204079999999999	0.008644573766440001	0.0010266128646399992	-0.00178362	-0.0007971830000000001	6.355007354890002e-07	3.181300304400001e-06	-0.0	0.000114083	1.3014930889e-08	0.0	0.000145373	-0.00017710600000000004	3.1366535236000015e-08	2.1133309129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33426.74609375	73.6171875	5419.490295410156	1117347354.4160311	23633.505859375	62.650390625	3925.071445465088	558542599.2051125	23709.11328125	22.23828125	562122052.5831451	494.5411529541016	1.275193	23.435488	0.12360765000000005	-0.0251921927	-0.1653821934	0.05990279	0.037045087000000004	0.0539071017	-0.08719548519999999	-0.1294589576	-0.0206991966	-0.0807289101	-0.0888877217	-0.0292477504	0.1094790964	0.12656357880000002	-0.0927104978	-0.12055694609999999	0.1414648893	-0.012984383200000001	0.15398472119999998	-0.1289030678	0.07250959929999999	-0.0200174814	-0.1075925034	-0.0024624972	0.026173926299999997	-0.0350214985	-0.0944328594	-0.07594981070000001	0.018447106499999998	0.0553574155	0.011595914399999999	0.0296863337	-0.0952947884	0.1202831164	-0.0508026605	-0.0095941964	-0.050842911	-0.0114703535	-0.1193040023	-0.10312960970000001	-0.055145249400000006	-0.07964100889999999	-0.0289649241	-0.063201017	0.05860290610000001	-0.0912572886	-0.1319338426	-0.0027366115999999997	0.0823888623	-0.0600915813	0.026334973199999997	-0.1673110359	0.1170346983	0.1159712088	0.0867354566	-0.1035883147	-0.06394432280000001	-0.06373615980000001	0.1287285652	-0.061773091100000004	0.007481003199999998	-0.0531868932	0.007468748199999998	0.0163849765	0.0440916578	-0.064688381	-0.11505004490000001	-0.0157712964	0.0683325972	-0.0489249154	0.0808415142	-0.0246442942	-0.0029694441	-0.1182396112	-0.0842382241	-0.053861785599999996	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.0292093	-0.013056799999999999	0.00017048002624	0.00085318320649	0.11024	-0.02066599999999999	0.0121528576	0.0004270835559999996	-0.102445	-0.009468800000000013	0.010494978025000002	8.965817344000025e-05	-0.000212218	0.0015714020000000002	2.4693042456040004e-06	4.5036479524e-08	-4.94105e-24	-4.94105e-24	2.44139751025e-47	2.44139751025e-47	0.000182292	3.6919e-05	1.3630125610000002e-09	3.3230373263999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33375.34375	-51.40234375	2642.200942993164	1113913570.430664	23583.16015625	-50.345703125	2534.689823150635	556165442.9553375	23581.1171875	-127.99609375	556069087.8106079	16383.000015258789	1.089443	20.02178	0.1881159	-0.0083256905	-0.1646150748	0.0167438489	0.12642642269999999	0.0024774208	0.0334493041	-0.0418891879	-0.1014619446	-0.056646621200000004	-0.125696864	0.08930000029999999	-0.1281951753	0.0456595578	-0.0848434908	-0.149097376	0.0777366998	-0.1386520265	0.0020656305	-0.1416980689	-0.0425567411	-0.0393055683	-0.0663687675	0.0346629243	-0.025438775499999997	0.021691349900000004	0.05690718860000001	0.1275790352	-0.013200225500000001	-0.0111773617	0.10750329269999999	-0.1353063796	0.0112062357	0.0977534712	0.0049580711	-0.09427419869999999	-0.0063694628000000005	0.0163178673	-0.152964985	-0.0694910891	0.0743988029	-0.1527129706	-0.009803885	-0.028577413	0.0058089508	0.0328788004	-0.042538097999999996	-0.1134077876	0.1264810891	-0.070589899	0.0563027552	0.1325772991	0.1037460464	0.1687983555	0.0642432634	-0.08454431	0.0557771217	0.0027962381	0.1240485858	-0.1062826183	-0.014912862399999999	-0.0315291418	0.0085441205	0.0040980614	0.0075822022	0.029656602599999998	0.1146816393	0.0312716652	-0.0645535334	0.10351159730000001	-0.028417427599999996	0.0959408657	0.0060814068	-0.029799915299999997	-0.1076838045	0.0627238163	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.0193626	0.009846700000000005	9.695750089000006e-05	0.00037491027875999984	0.244276	0.13403600000000002	0.059670764176000014	0.017965649296000006	-0.105417	-0.0029720000000000024	0.011112743889000002	8.832784000000014e-06	-0.0007742209999999999	-0.0005620029999999998	3.1584737200899984e-07	5.994181568409998e-07	-0.000212018	-0.000212018	4.4951632324e-08	4.4951632324e-08	0.000233495	5.120300000000002e-05	2.6217472090000017e-09	5.451991502500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33166.16796875	-209.17578125	43754.50746154785	1099994697.7313383	23587.08203125	3.921875	15.381103515625	556350438.7489166	23561.6015625	-19.515625	555149068.1900023	380.859619140625	1.215799	22.34396	0.22585210000000006	-0.0026380440999999996	0.0580560815	-0.09093854609999999	0.058892079699999995	0.0010934105000000001	-0.062316322199999996	-0.07792730070000001	-0.1489917388	0.0285352036	0.053369052300000004	0.1904121425	-0.0274781202	-0.0467311838	-0.0285373248	-0.0359301151	-0.0139202782	-0.0760881628	-0.07643676690000001	0.07428025719999999	-0.1551703787	-0.0676398683	-0.045244122000000005	-0.031726448500000004	-0.0112934908	0.023126973	-0.029181144300000007	-0.0445824178	0.0539760696	-0.1520966443	-0.0712209717	-0.0141584008	0.0027394333	0.0804810395	-0.0088775421	0.0319602215	0.0328054756	-0.0024752413	0.024014192599999998	0.069382237	0.0892629145	-0.033035638900000004	-0.021092784	0.12287144859999999	0.0045481949	-0.0658274151	-0.0838089562	-0.1310353894	0.0305949769	0.10076901619999999	0.15433985460000002	0.1238586795	-0.0602116589	0.0558640294	0.0044030694	-0.011356576799999999	0.0997901499	0.0176708808	-0.1482986874	-0.1110677467	-0.0721008024	-0.0185713461	0.0040872078	0.0151854124	0.0483239729	0.10017593220000001	0.0049915985	0.0655454222	-0.0683023446	-0.0250529466	0.0666425648	-0.0555501741	0.0137354669	-0.0437482217	0.0317728912	-0.0709797516	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.0292164	-0.009853800000000005	9.709737444000004e-05	0.0008535980289600001	0.08247319999999997	-0.16180280000000005	0.0068018287182399955	0.026180146087840014	-0.105469	-5.1999999999996493e-05	0.011123709961	2.703999999999636e-09	0.000153199	0.00092742	8.601078563999996e-07	2.3469933600999998e-08	-0.000161127	5.0890999999999984e-05	2.5898938809999984e-09	2.5961910129e-08	0.000338054	0.000104559	1.0932584481e-08	1.1428050691600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33316.234375	150.06640625	22519.92628479004	1109971472.9299316	23560.640625	-26.44140625	699.1479644775391	555103786.6604004	23608.37109375	46.76953125	557355185.7002107	2187.3890533447266	1.340823	24.641644	0.13690839999999999	-0.011798533200000001	-0.015951342900000002	0.0568046808	-0.12125834619999999	-0.0210267567	0.0423737963	0.0081206603	-0.0791806787	-0.0164050871	0.0282383004	0.08132801320000001	0.0135930635	0.07870047620000001	0.1655174889	0.0300019888	-0.0188010728	-0.0633578589	-0.0797766858	-0.0244532684	0.10396094859999999	0.0863644267	-0.0455530772	0.029869907400000006	-0.005304125600000001	-0.1650749448	-0.024572048	-0.09169878990000001	0.1639167178	-0.0128253028	-0.0391108931	-0.08581593529999999	0.0371343225	-0.18994142030000002	-0.0107458082	-0.0224585308	0.06813477700000001	-0.022590627999999998	0.024283906400000003	0.0350281203	-0.1418928914	-0.0084788097	-0.037619617	-0.0152370978	-0.0205350716	0.041896884700000005	0.00576599	-0.0769152747	0.0519734017	0.0909247582	0.0799558865	0.018619736499999998	0.0440306146	-0.1875236214	-0.0274830458	0.0176597606	0.060181361100000004	0.062260320599999995	0.0741113763	0.0966852211	-0.0224489187	-0.07552610530000001	-0.0469377816	-0.1280237887	-0.0016837623000000002	-0.0693238608	-0.11391557599999999	0.20798782289999998	-0.0078502145	0.0140369565	-0.0835355526	-0.0513235686	0.1155643819	0.0415642927	0.011086967199999999	-0.0387829233	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.0291901	2.629999999999993e-05	6.916899999999966e-10	0.0008520619380100001	0.14747000000000002	0.06499680000000005	0.0217474009	0.004224584010240007	-0.0905657	0.01490330000000001	0.008202146016489999	0.00022210835089000024	-0.0007318439999999999	-0.0008850430000000001	7.83301111849e-07	5.355956403359999e-07	-0.00031419	-0.000153063	2.3428281969e-08	9.87153561e-08	0.000439588	0.00010153400000000002	1.0309153156000004e-08	1.9323760974400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33137.94921875	-178.28515625	31785.596939086914	1098123678.4244537	23542.3828125	-18.2578125	333.34771728515625	554243788.4902954	23679.23828125	70.8671875	560706325.5802156	5022.158264160156	1.219612	22.414028	0.1962341	-0.0248699763	0.0597754889	0.09564276810000001	0.0489382525	-0.046552520800000004	0.0466616496	0.0509254417	0.0488849029	0.1078682228	-0.0478241053	0.0034678371999999997	-0.1252039634	-0.050501638499999994	-0.0440643325	0.11184831630000001	-0.030114986200000006	0.051722117000000005	0.036754336400000004	-0.13443396	-0.0488016206	-0.1624927938	0.0175682824	-0.0397985816	-0.0709651383	-0.0297336649	0.0735962919	0.0323452527	-0.1352456417	-0.043411929	-0.2700674534	0.160765663	0.026152869199999998	0.0010682562	0.0574665809	0.05127276	-0.1457705351	-0.0315510901	0.0788015967	-0.0613516556	0.09708103380000001	-0.0759183037	0.0664764858	-0.0547022798	-0.0515451507	0.0543812315	0.049710251100000005	0.0020259386	-0.08446967650000001	-0.08007224360000001	-0.05736926	0.0910923382	-0.0208555263	0.0288587444	-0.11475134810000001	0.0516491531	-0.0828728367	0.006051855500000001	0.029132264300000002	-0.2031979193	0.032418767	0.015001958000000001	-0.069620062	-0.0748735343	0.0033498467	0.0377294524	0.08874812380000001	-0.21062969269999998	-0.0291705221	-0.2225472735	-0.077445769	-0.1437065937	-0.0301525775	0.0585737602	0.06491705190000001	0.0732467743	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.0291472	4.290000000000197e-05	1.8404100000001688e-09	0.0008495592678399999	0.06738839999999999	-0.08008160000000003	0.004541196454559997	0.006413062658560005	-0.13103399999999998	-0.04046829999999999	0.017169909155999998	0.001637683304889999	0.000202761	0.000934605	8.734865060249998e-07	4.111202312099999e-08	-0.0	0.00031419	9.87153561e-08	0.0	0.000703619	0.0002640309999999999	6.971236896099995e-08	4.95079697161e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33421.87109375	283.921875	80611.63110351562	1117021467.4072418	23564.505859375	22.123046875	489.42920303344727	555285936.3965187	23690.744140625	11.505859375	561251357.9365578	132.38479995727542	1.08615	19.961258	0.07144985000000001	-0.0113077895	-0.0547308582	0.1301351737	-0.0781182954	-0.0186076148	0.0276567427	0.034321637099999996	0.0160322265	-0.0080213172	-0.0299708987	-0.0603726038	-0.011682118200000001	0.1412389238	-0.0697051548	0.2217969005	-0.08535922039999999	0.1421087955	-0.0118191032	-0.0651360927	0.08214913480000001	-0.060530208899999986	-0.0113985393	-0.0648626646	-0.040828590899999996	-0.0823804503	-0.0317572669	0.051072699000000006	-0.08259870799999999	0.07217014969999999	0.0006539749	0.0330092768	0.0007768695	-0.11501069789999999	0.048165184800000004	0.0225731841	0.1167125075	-0.013576568999999998	-0.0111658282	-0.0067340759	-0.140841156	-0.023300155099999997	-0.1279371748	-0.0027584895	-0.0215703602	0.0313291158	0.032181499700000005	0.0084672209	0.0061675956999999995	-0.0161944395	-0.0789008459	-0.0650390766	0.09866882369999999	0.000810592	-0.2234841589	0.1358890998	-0.1447972319	-0.0373247861	0.0031020434	-0.0064640372	0.0990834759	0.0029924873	-0.127463002	-0.0222832442	-0.0049204093	-0.11148898619999999	-0.019687830700000002	-0.0751013722	0.010965257800000001	0.0318411095	-0.0695689745	-0.0411809348	0.0705108611	0.1544340859	-0.0390683484	-0.0923781963	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.0267032	0.0024439999999999983	5.973135999999991e-06	0.0007130608902399999	0.113852	0.046463600000000015	0.012962277904000001	0.0021588661249600013	-0.130937	9.6999999999986e-05	0.017144497969	9.408999999997282e-09	-0.000189883	-0.000392644	1.5416931073599995e-07	3.6055553689e-08	-0.0	0.0	0.0	0.0	0.000647358	-5.626099999999994e-05	3.165300120999993e-09	4.19072380164e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33361.2109375	-60.66015625	3679.654556274414	1112970395.2163696	23521.5078125	-42.998046875	1848.8320350646973	553261329.7734985	23606.978515625	-83.765625	557289434.6371803	7016.679931640625	1.364084	25.069139	0.0875062	0.048527586399999996	-0.1440776943	-0.0582927479	-0.031215101000000002	-0.036897075	0.0019732458	0.1410590989	-0.0577313146	-0.044930033099999996	-0.0844016565	0.0161234142	-0.0135945934	-0.17790988559999998	-0.10145308310000001	0.05209312730000002	-0.019058354099999997	-0.0105117725	-0.1618594626	0.09459294300000001	0.0418293367	0.1539982269	-0.013643073	-0.0611194646	0.1321617318	-0.0703205271	-0.0086722583	0.10227858990000001	-0.0393879425	0.0872337497	0.0165676093	-0.0642415221	-0.0146744609	-0.0006829695	0.0842240393	-0.1480856384	-0.0779643693	0.0693007663	-0.1429055966	0.0222597771	-0.020243061200000002	-0.07494929389999999	0.0381580665	0.042337930700000005	-0.045322857599999995	0.0039891833	0.1430715296	-0.0417538759	0.057559871	-0.0681686275	0.015185428700000001	0.0566518413	-0.1989070684	0.08611915099999999	-0.0475974134	0.0580382979	0.0739529605	0.0332127332	-0.007279028000000002	0.15322905039999998	-0.0546722649	-0.035230088199999995	-0.0302547369	0.11511081869999999	-0.1031656105	-0.1148814893	0.0769223279	-0.0017268860999999998	0.0210014494	-0.0575548406	-0.110521237	0.004264047	0.0547359521	0.0847513839	-0.0359053227	0.0347256955	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.016458599999999997	0.010244600000000005	0.00010495182916000006	0.0002708855139599999	0.120327	0.006475000000000009	0.014478586928999998	4.192562500000011e-05	-0.170285	-0.039348	0.028996981225	0.0015482651039999994	-0.000304891	-0.00011500800000000002	1.3226840064000005e-08	9.295852188099999e-08	7.242139999999998e-24	7.242139999999998e-24	5.244859177959997e-47	5.244859177959997e-47	0.000133594	-0.000513764	2.63953447696e-07	1.7847356836e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
