csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
29421.423828125	n/a	n/a	865620180.0741615	20649.5390625	n/a	426403463.4937134	n/a	20264.6953125	n/a	410657876.10845953	n/a	n/a	n/a	n/a	-0.01963327	-0.0603359167	-0.18598183640000002	-0.0042408754	0.057551877	-0.0776538948	-0.0404577897	0.1236163144	-0.0410274428	0.09328072529999999	-0.0004188235	0.0476230965	-0.0126814104	0.1048648446	-0.0033794018	0.0099706435	-0.0353569346	0.1935630775	-0.10855075980000001	0.0133866103	-0.0672919318	0.06642488769999999	-0.0759779265	0.0314250217	-0.058404955	0.0073862941	-0.0180371992	0.015150998799999999	-0.02083709	0.000908053	-0.0557061471	0.0319171603	-0.059889454	0.0474081619	-0.086413935	0.0281951615	-0.051214925599999996	0.029557201	0.034784899	-0.1476132043	0.0487282955	0.0131583422	-0.16804315329999994	0.014046603500000001	0.0389502633	0.0182758051	-0.0756688264	-0.0736108109	0.0760425742	0.0513123635	-0.1093232206	-0.1057038501	-0.0257773739	-0.1199389139	0.0741041712	-0.0773177417	0.0160222385	-0.0910526472	0.1367254087	-0.0807621185	-0.0482438288	0.0667493412	-0.0333951333	-0.13499335169999999	0.0037391054999999997	-0.0595285616	0.014159785	-0.0665824126	0.0821168879	-0.1650022683	0.0429328804	-0.032473044	0.0587404907	-0.0939229835	0.07186640799999999	-0.0826327642	0.0921450212	-0.005728450699999999	0.0093856865	-0.0750817082	0.0038899942	-0.0737845294	0.0358145426	-0.0327254815	0.061619355199999996	-0.0361433883	0.0052299983	-0.1233410482	0.039731417000000005	-0.0887815124	0.0200145866	-0.0492388615	-0.023019823	0.1683384994	-0.0825673033	-0.07692988769999999	0.0436032372	0.0171940038	0.06337032320000001	-0.0350333402	-0.050841942599999995	0.1050206189	0.0272455381	-0.1313255189	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-1.57668e-05	n/a	n/a	2.4859198224e-10	-0.0130345	n/a	n/a	0.00016989819024999998	-0.0136513	n/a	n/a	0.00018635799168999998	-0.00110783	n/a	1.2272873089e-06	n/a	0.000269786	n/a	n/a	7.2784485796e-08	0.000189587	n/a	n/a	3.5943230569000014e-08	0.0	0.0
29494.3125	72.888671875	5312.758487701416	869914469.8476562	20635.166015625	-14.373046875	425810076.49240494	206.58447647094727	20304.625	39.9296875	412277796.390625	1594.3799438476562	1.2695010000000002	20.446064	0.05743797320000001	0.10266940699999999	0.0341366892	0.0199349256	0.0754834253	-0.06617362809999999	-0.0017652256	0.0690221436	0.0676031371	-0.0268352969	-0.1309973066	0.0264457298	-0.1054997394	-0.0740745257	-0.0245088756	0.0292851653	0.0644811342	-0.0097009063	-0.0778891275	-0.0809951433	-0.030842199900000002	-0.0031218438	0.1649096753	0.08891324839999999	0.11485444550000001	0.0782994125	0.036722702	-0.0210598251	0.042619635499999996	-0.0748474777	-0.0648493038	0.0316910446	-0.039449870899999996	-0.050451938099999996	-0.0101746451	-0.05917475990000001	0.026950222200000002	0.086489354	-0.0383336439	0.08711238199999999	-0.0576040909	-0.1743172091	-0.10112598369999999	-0.0465676937	0.10298516460000001	0.0321977275	0.0185879361	-0.0085395236	-0.029725758900000007	-0.0404171683	-0.08709540369999999	0.0999735277	-0.08363526190000001	0.0143276449	0.0372304209	-0.0647071775	-0.0729759443	0.0350196561	0.045491080999999996	0.11577344449999999	-0.0038789278999999998	0.0874837623	0.042839282199999995	-0.1045274037	0.047175122800000004	0.030973965	0.0979882321	0.04456534980000002	-0.0458598251	-0.059307009699999996	0.0557579105	0.050196879699999995	-0.053529443899999994	0.050084690599999995	0.047053714	0.1642558008	0.036272713	0.10193934869999999	0.0826276213	-0.0489785335	0.12315219880000006	0.0418716319	0.023778166200000003	0.0025663655	0.1102390513	-0.0080897624	-0.0358842905	0.0531858241	-0.0853204639	-0.022382801	0.0419835553	-0.0508095789	-0.0548545478	-0.0608193004	-0.0637245857	-0.1989547234	0.0477082722	0.0034785408000000003	-0.0103016302	0.0568328437	0.0515174782	-0.1232090891	-0.0126925475	-0.10147924720000001	0.0405055115	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.00454924	-0.004533473200000001	2.0552379255118246e-05	2.0695584577600005e-05	-0.0541305	-0.041096	0.0016888812160000002	0.00293011103025	-0.017041999999999998	-0.0033906999999999982	1.1496846489999989e-05	0.00029042976399999985	-0.0010073	0.00010052999999999992	1.01465329e-06	1.0106280899999988e-08	0.000227506	-4.2280000000000015e-05	1.7875984000000004e-09	5.1758980035999986e-08	0.000215133	2.5545999999999992e-05	6.525981159999994e-10	4.6282207689e-08	0.0	0.0
29510.517578125	16.205078125	262.6045570373535	870870647.7288246	20639.060546875	3.89453125	425970820.2575722	15.167373657226562	20352.298828125	47.673828125	414216067.5892983	2272.793888092041	1.297153	20.891401	0.07843809890000003	-0.0377534093	-0.0161346014	0.0610580163	-0.18818559829999998	-0.0097307939	0.0568634413	0.1481484993	-0.0389199047	-0.0345644561	-0.0492007659	0.0130641103	0.1401954086	0.0579912622	-0.012256284099999999	0.1072276418	-0.0068717765	0.0349154823	-0.0497464907	-0.013538488500000001	0.07737635429999999	0.032347335	-0.0637535978	-0.1728178731	0.028442949900000007	0.0416413177	-0.00040008309999999995	0.057674011	-0.0473000649	-0.0299787175	0.1028234709	0.0028471945	-0.07835263049999999	0.0718359053	0.1113118797	0.059424346399999994	0.100184038	0.0031346053000000005	-0.1917754156	0.0712027101	0.014356724099999999	-0.026532612599999998	0.0734153649	-0.0958234426	0.0515441555	-0.034433300800000004	0.053071350700000006	0.007016545799999999	0.1341143639	-0.0016154203	-0.0158715208	-0.014475545800000001	0.183803301	-0.011053752	-0.0787929529	0.016075104	-0.029195333700000006	0.0323943804	-0.0688732183	-0.0060575407999999996	0.046603858899999996	0.14899255390000002	-0.0488542316	-0.0349190834	0.04285842	0.0389677239	-0.1357079608	-0.0790970208	-0.035633173	-0.028000080299999997	0.0935515851	-0.0104343962	-0.0051293276	-0.0578096767	-0.111864866	-0.1215046173	-0.0165790697	0.1126761314	-0.0444376591	0.0030563145000000002	-0.012868242700000001	0.0058361357999999995	0.0353878685	0.0963510786	-0.0545566463	-0.0805375162	-0.0132720351	-0.142550725	-0.0605108854	0.0935173849	0.19739213879999998	0.0065176897	-0.0027328325	0.0034300356	0.1094406425	-0.057451665199999995	0.0610481338	-0.0631419072	0.0229601891	-0.081354448	-0.036367292200000005	-0.0371114061	0.029003206099999998	0.0432765099	0.1086682027	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	1.67439e-05	0.004565983900000001	2.0848208975059216e-05	2.8035818721000003e-10	-0.00172637	0.05240413	0.0027461928410569	2.9803533769e-06	-0.0098305	0.0072114999999999966	5.2005732249999955e-05	9.663873025e-05	-0.00109588	-8.858e-05	1.2009529744e-06	7.8464164e-09	0.000273379	4.587300000000004e-05	2.104332129000004e-09	7.473607764100003e-08	6.44563e-05	-0.0001506767	2.270346792289e-08	4.15461460969e-09	0.0	0.0
29469.26953125	-41.248046875	1701.4013710021973	868437846.7054597	20641.08203125	2.021484375	426054267.4207916	4.0863990783691415	20384.833984375	32.53515625	415541456.57052994	1058.536392211914	1.203027	19.375456	0.06807674021	0.025404952	0.09696270039999999	0.1322935327	-0.00346552	0.13220939880000002	0.0090999748	0.0662563028	0.0041512054	0.0690531986	-0.0347983456	0.0190603348	0.0319063934	-0.0667681348	0.0646578962	0.1564313292	-0.0474203232	-0.13812541609999998	0.08553955619999999	-0.09483680789999999	-0.0266584153	-0.0739754926	0.0334627888	-0.0541207324	-0.0918643659	0.029676341000000002	-0.0621327759	-0.0434762505	0.10839994789999999	0.076265795	0.07285356400000001	-0.0899206666	-0.059554528499999995	0.047539606100000006	-0.026973786099999997	0.0466157878	0.0209326874	-0.0116193578	0.09523101269999999	-0.048980755300000005	-0.032329796200000004	-0.0644202185	-0.0309825183	0.0752174049	0.0641456074	0.011724368300000001	0.047156375300000004	0.080712093	-0.053885375	0.1360923302	-0.0905940195	0.1184715535	-0.0091968137	-0.0174016237	0.0647368692	0.0853807173	-0.010819243700000002	-0.0221379071	-0.0822536126	-0.1135095267	1.64545e-05	0.0663673555	0.0448713166	0.0271296631	0.035676539300000004	0.037093096	-0.0683704787	0.0360615706	-0.17536773519999999	0.08825048890000001	0.0198807466	0.09070612789999999	0.0328138412	0.0836334409	-0.0186064711	0.0398038868	-0.0463307771	0.032180692000000004	-0.1396304506	-0.0378830937	0.024857791400000002	-0.1308046094	-0.08709549970000001	0.1055765122	0.0425918063	-0.0418648856	0.0074484179000000005	0.0506387499	0.025800103799999998	-0.047293408099999996	0.017492807	0.007729105	0.0355621565	0.1025797509	-0.09797276070000001	0.0120132022	0.0430544824	-0.0260673507	0.00890045	-0.015168440600000001	-0.045068402599999995	0.1012018239	0.041680795699999995	-0.0776759875	-0.0695060284	0.1115394925	0.1107490191	0.1094357105	0.1076057667	9.46869e-06	-7.275210000000003e-06	5.2928680544100025e-11	8.965609031609998e-11	-0.0302559	-0.02852953	0.0008139340820209	0.00091541948481	-0.0246227	-0.0147922	0.00021880918084	0.00060627735529	-0.00141654	-0.00032066	2.0065855716e-06	1.0282283559999996e-07	0.000347942	7.456299999999993e-05	5.559640968999989e-09	1.2106363536399995e-07	0.00016418799999999998	9.973169999999998e-05	9.946411984889997e-09	2.6957699343999994e-08	0.0	0.0
29609.2890625	140.01953125	19605.46913146973	876709998.7866821	20636.4296875	-4.65234375	425862230.24713135	21.644302368164066	20348.857421875	-35.9765625	414075998.37579733	1294.3130493164062	1.205433	19.414206	0.06386144869	-0.0982871317	-0.1027111584	0.0624054301	0.047441450700000005	0.041403668500000004	0.015958883700000003	0.045592288099999996	0.12201778449999999	0.0660266801	0.0672573887	-0.0708633285	-0.0495862672	-0.0116185054	0.0624331017	0.0740775351	-0.0379025323	0.0043896153	0.0551442925	-0.0198010423	-0.07852033580000001	-0.1853338929	-0.017721839399999998	-0.012343741399999998	0.1238406563	0.1844193352	0.0837802783	0.11371739089999999	0.0306482784	0.0404668642	0.2213743768	0.1706820418	0.068083011	0.0970487232	-0.0335418223	-0.063634753	-0.074117241	0.055350311500000006	0.0810612547	0.1498690336	-0.000108359	0.10260134779999999	-0.0096817907	-0.12287593769999999	-0.0066909403	-0.0028452019	0.1208524472	0.10833932140000001	-0.0008463121	-0.055541552300000005	-0.0361416447	-0.0825251539	-0.0508100851	0.10800985269999999	0.09897302919999999	0.0411257525	-0.0720604023	-0.0229559168	0.10964036769999999	-0.0272914157	0.0222270585	0.0425655005	0.1413487186	0.0450633166	-0.052472383399999996	-0.0362179761	-0.0125378218	0.0067793973	-0.07598719429999999	0.034945656	-0.0331759892	-0.0093068809	0.0191052349	0.1064269624	-0.054472754500000005	0.0471628034	-0.18941335420000002	0.0102115001	0.09454717650000001	-0.053996126799999995	0.197715262	-0.1040347583	0.14992284179999998	0.0483517017	-0.22345034390000001	-0.055634618	0.12801888050000002	0.0164183603	0.07509967299999999	0.0199667891	-0.09948735789999999	0.108984265	-0.143599409	-0.0583228072	0.055644417800000005	-0.015643629699999998	0.0392796434	-0.0376228458	0.10742616769999999	-0.012304403600000001	-0.026551952599999998	-0.0402262553	-0.12904135619999998	0.0227123357	0.0801743717	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.009727	-0.009736468690000001	9.479882255135031e-05	9.4614529e-05	-0.00478787	0.025468030000000003	0.0006486205520809001	2.2923699136899995e-05	-0.031083	-0.0064602999999999995	4.173547608999998e-05	0.000966152889	-0.00127513	0.00014141000000000002	1.6259565168999996e-06	1.9996788100000004e-08	0.00016046799999999998	-0.000187474	3.5146500675999985e-08	2.5749979024000002e-08	0.000279237	0.00011504900000000003	1.3236272401000003e-08	7.7973302169e-08	0.0	0.0
29321.255859375	-288.033203125	82963.12610244751	859736045.1709328	20637.681640625	1.251953125	425913903.4997902	1.5673866271972656	20298.0703125	-50.787109375	412011658.41119385	2579.330478668213	1.291124	20.7943	0.06153127000000001	0.09184446660000001	0.0635568692	-0.1206436984	0.006934298	-0.0198654399	0.0022008255999999998	0.0662979905	0.1468277157	0.0131333175	0.043816046399999996	-0.10107977720000001	-0.0107904301	-0.0121890748	-0.1598967972	0.0552891425	-0.0120070431	-0.0123916087	0.0395328358	0.052538175	-0.06019776070000001	0.0382993239	0.1720786459	-0.029736617200000006	-0.0492576921	-0.1364437856	0.1421127395	0.007258711	-0.1038306542	0.0040732757	-0.081327155	-0.018700623899999998	-0.097379181	0.0218551788	-0.0810110172	-0.056166426799999995	0.0084005769	0.098586533	-0.0021789141	-0.05790602230000001	0.0184341745	0.0758491925	-0.10070392310000001	-0.0706898005	-0.0663149504	-0.0424160403	-0.0487324038	-0.0697300857	-0.093465503	-0.04991131309999999	0.065000287	0.0311400525	-0.047133509000000004	-0.0881797416	-0.1149494801	-0.12329638650000001	0.1129272657	-0.0974096718	0.07928275230000001	-0.06811917349999999	0.0008980158999999998	0.0648136318	0.16263877529999998	-0.033604185099999996	-0.0838283865	-0.0495941249	0.017453635800000002	-0.055146183	0.0545684516	0.0059151316	0.0641377475	-0.0854492414	0.11076383449999999	0.0463189787	0.0337267162	0.150077136	0.0359429358	0.1030900463	-0.0175871506	0.17191018530000002	-0.0585479491	0.0722423341	0.0179369211	-0.0474151446	0.0506087909	-0.050491147699999996	-0.1262341996	0.0068623024	0.0273384213	-0.0918251502	-0.0532258892	-0.0055052597	-0.0737613815	0.0266678467	0.010642291699999999	-0.0539977665	-0.0711601567	0.11724036730000001	0.0589930109	0.0444323203	0.10195358130000001	0.1050149749	-0.0102150473	0.0362067695	0.0847259693	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.00426196	0.005465039999999999	2.9866662201599987e-05	1.8164303041600007e-05	-0.0302615	-0.02547363	0.0006489058253769	0.00091575838225	-0.0310881	-5.099999999997468e-06	2.6009999999974172e-11	0.0009664699616099998	-0.000917296	0.00035783399999999985	8.414319516160001e-07	1.2804517155599994e-07	0.000296052	0.000135584	1.8383021056000002e-08	8.7646786704e-08	0.000160905	-0.000118332	1.4002462223999996e-08	2.5890419025e-08	0.0	0.0
29539.740234375	218.484375	47735.42211914063	872596253.1143532	20631.458984375	-6.22265625	425657099.82394785	38.72145080566406	20364.853515625	66.783203125	414727258.71286386	4459.996219635011	1.340338	21.586924	0.0670347	0.0148396594	-0.08806595800000001	0.1038348864	-0.06017686	-0.0212112592	0.0230346603	-0.0031466017	-0.0423202748	0.09520129390000001	-0.0488673739	-0.0660683055	0.0060123777	0.07111914820000001	0.070554076	-0.10229702289999999	0.0241952172	0.0319100657	0.044824571900000006	0.030009726400000002	-0.1123986005	0.0411606002	-0.0127793891	-0.032939358599999996	-0.1347131304	-0.1251481596	-0.047569683499999994	-0.0954580232	-0.05806201480000001	-0.0269626132	0.042135615599999995	0.0698727203	0.0209591102	-0.0238410218	-0.0437350366	-0.1180892702	0.0456740097	0.04852347	0.0098371159	0.024627381299999997	0.050638583	-0.2152371457	0.025555675099999998	0.0276321074	0.030822004500000007	0.0855480469	-0.0195798321	0.0269537527	-0.1052964582	-0.060538798899999996	0.0019260669	0.0344469854	0.1132299862	0.1100994564	-0.0009203080999999999	0.031746524500000005	0.0226053694	-0.0191081547	-0.0489484812	0.1489245065	0.0222507823	-0.0033767844	0.0206682619	0.0547481495	0.10340075720000001	-0.06447005530000001	-0.0226485839	-0.0204970898	0.037682730899999996	0.050116571299999996	-0.1237894266	-0.0509508178	0.0026717041999999996	0.0177154749	0.1442299747	-0.0437387916	0.0035761677	-0.0382875511	-0.14069153869999998	0.0313183002	-0.0993296033	0.0319801619	-0.0321051309	-0.033151096899999996	-0.040204037000000005	-0.08119555490000001	0.0125982146	0.0138691377	-0.1342848483	-0.1507422048	0.0256520049	-0.057823991	-0.0800968291	-0.0543044016	-0.07277145759999999	-0.0054332122	0.118809464	0.0072429484	-0.0875093394	0.0819316326	0.052156078700000004	-0.0976854153	-0.0793397052	-0.1071825299	-0.0745646373	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.007916869999999998	-0.003654909999999997	1.335836710809998e-05	6.267683059689997e-05	-0.0103924	0.019869099999999997	0.0003947811348100001	0.00010800197775999997	-0.00835816	0.02272994	0.0005166501724035999	6.98588385856e-05	-0.00102486	-0.000107564	1.0503380196e-06	1.1570014095999998e-08	0.000485771	0.000189719	3.5993298960999985e-08	2.3597346444099998e-07	0.000279237	0.000118332	1.4002462223999996e-08	7.7973302169e-08	0.0	0.0
29551.892578125	12.15234375	147.67945861816406	873314354.9490395	20618.9375	-12.521484375	425140583.6289063	156.7875709533691	20354.357421875	-10.49609375	414299866.0574379	110.16798400878906	1.181665	19.031412	0.10742937	-0.10913474390000001	0.1400772843	-0.052621426500000006	0.0220864944	0.0476700944	0.020238876	-0.070599692	-0.0253929532	-0.026467112999999997	0.0468061533	0.0030707569	-0.020670053799999998	-0.0485345416	-0.0070100948	0.023967414500000003	-0.079401473	0.0053982525	0.1080415668	-0.0245930652	-0.0557001857	0.0625421804	-0.16871786649999998	-0.011302801299999998	-0.0583785267	-0.0666710708	-0.0783921026	0.080823303	-0.0903043217	-0.0887625863	-0.0150588506	-0.0578958863	0.0665496505	-0.1563173574	-0.0327021967	-0.0324596866	0.0630638572	-0.10795161730000001	0.06653709690000001	-0.0389006246	0.0150941147	0.0437942264	-0.020413768500000002	0.2286924951	-0.07267497719999999	-0.057516325199999996	-0.10174179960000004	0.021115413399999998	0.1001239347	-0.0145601968	0.0349037612	-0.0677331556	0.0050221153	-0.12023678019999999	0.0408865787	0.0227508093	0.178626354	0.022404059599999998	0.0474065954	-0.1037400815	0.0263263691	-0.0640506112	-0.0182803574	0.010992118700000001	-0.020687338899999998	-0.0030512693	0.0132214049	0.0770729147	-0.0386099656	0.1251240879	-0.0310294381	-0.027551395	0.0071454807999999995	0.09781075550000001	-0.0021943165	-0.1519964021	0.048063560899999996	-0.0700740009	-0.048501784699999995	0.050096477	-0.060500114	0.0956973799	0.037288078100000004	-0.030237760099999997	-0.076586869	0.1082536703	-0.0104363293	0.13066487429999998	-0.1094342107	0.0606458091	0.0519099876	0.029181111800000006	0.0677520857	0.0543076822	-0.1332195577	0.1255234984	-0.1543895671	-0.0339657481	-0.1220297036	-0.12767361789999998	0.007455454300000002	0.08542052509999999	-0.0092961517	0.0395165187	0.0459327172	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.00244406	0.010360929999999996	0.00010734887046489997	5.973429283600002e-06	0.0221422	0.032534600000000004	0.00105850019716	0.00049027702084	-0.0310996	-0.02274144	0.0005171730932735999	0.00096718512016	-0.000741635	0.000283225	5.50022473225e-07	8.0216400625e-08	0.000647562	0.000161791	2.6176327681e-08	4.19336543844e-07	0.0006700689999999999	0.00039083199999999987	1.5274965222399995e-07	4.4899246476099996e-07	0.0	0.0
29584.423828125	32.53125	1058.2822265625	875238133.2421303	20615.48046875	-3.45703125	424998034.9574127	11.951065063476562	20346.55078125	-7.806640625	413982128.693985	60.94363784790039	1.091746	17.58321	0.09537218	0.0297825938	0.0199364805	0.0755820329	0.1200160227	-0.0569122995	0.1183058923	0.0408467159	0.0379807071	0.1342525773	0.038130217599999995	0.0207859933	0.0299175901	0.0038047473	0.0071589036	0.0624115957	-0.0675042475	-0.0575930685	0.006317873000000001	0.06528178700000001	-0.0843878643	-0.009469073599999999	0.0078526594	0.0125549273	0.2126811481	0.006091759499999999	0.1786583947	-0.0110759418	-0.0144097646	0.009306967900000001	-0.0294453482	0.0322070604	-0.005555206899999999	-0.1759608468	-0.0150914385	-0.0027737733000000003	-0.0593804202	-0.1146669494	0.0234924429	-0.0707071629	0.06772424099999999	0.0357133115	-0.0064993142	0.0730804862	0.0500259634	-0.0526454769	0.0720593244	0.042024932	0.11910714800000001	-0.0152719954	0.0942067724	0.0678439388	-0.0498174389	0.0401001489	0.1011335932	0.0118549198	-0.1355338261	0.0744939838	-0.0214816154	-0.0346184375	0.1167856962	0.04587897	0.07227559780000001	0.1198621274	0.0035084148	0.0510936589	-0.0638050327	-0.018635649	-0.0223680254	0.091286564	0.0425201959	0.013283058600000001	0.12336013859999999	0.0166388174	0.055808380899999996	-0.0126309583	-0.026713983900000002	0.0493063229	0.2009884123	0.0992781783	0.0913680666	0.0340586175	-0.025430793599999998	-0.0846825098	0.013359748700000002	0.010314115300000001	0.0019030853	0.11063858480000001	-0.048440166500000006	0.10044463039999996	-0.0748106224	-0.0349672219	0.1208442979	0.0055731085999999996	-0.0714022527	0.0367026228	-0.0154831451	-0.018699956	0.0829617711	-0.0725559126	-0.07024662150000001	-0.0392599666	-0.0199209469	0.0696498762	-0.038875446200000004	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.00291327	0.0004692099999999999	2.2015802409999985e-07	8.487142092899999e-06	-0.00489282	-0.02703502	0.0007308923064004	2.39396875524e-05	-0.0174655	0.013634100000000001	0.00018588868281	0.00030504369025	-0.000450411	0.00029122400000000003	2.02870068921e-07	8.481141817600001e-08	0.000244941	-0.000402621	1.6210366964100002e-07	5.999609348099999e-08	0.000279237	-0.00039083199999999987	1.5274965222399995e-07	7.7973302169e-08	0.0	0.0
29544.970703125	-39.453125	1556.549072265625	872905293.8485147	20624.853515625	9.373046875	425384582.54098886	87.85400772094727	20343.705078125	-2.845703125	413866336.30572885	8.098026275634767	1.196138	19.264507	0.1084809724	0.0096569525	-0.0864121482	0.049196081600000004	-0.0396861378	-0.0141963808	-0.0574016638	-0.1697857526	-0.0325356144	-0.0147915626	-0.0933292532	0.0724468034	0.06073785650000001	0.1838734091	0.0364968906	0.032357434500000004	0.0087114096	0.0631195393	-0.059701903499999986	0.0299234532	-0.069627963	-0.0188692976	0.0276852594	-0.08522473	-0.0992151364	0.0658917008	0.007460559	-0.0672234137	0.0456712927	-0.0562209437	0.0368059807	0.0392501501	-0.0328884662	-0.1624321296	-0.068188154	0.022752329100000003	-0.038909594900000004	0.08102295429999999	-0.0075083877	-0.035584194799999996	0.130161213	-0.0053931587	-0.1306691279	0.0698448939	-0.0391168522	-0.1161840432	-0.042836195099999995	-0.0657793976	-0.024455328399999997	-0.156837254	-0.0765068929	-0.0291852104	0.0725873683	0.100951264	-0.0371218377	-0.13100330570000002	0.0477789167	0.0734881309	-0.0560652779	-0.042622807900000004	-0.04891079190000002	-0.15993601640000002	-0.0496684264	-0.0276082865	0.0685680699	0.06774095620000001	-0.028000866699999998	-0.1601103563	-0.04826635519999999	-0.026012430099999997	-0.0242151153	-0.0983713916	-0.0429864562	-0.0826500099	0.055434384	-0.06866739849999999	-0.047501338899999995	0.0336985741	-0.095219521	-0.0169380768	0.071148325	0.0452783948	0.00083426	0.0160084449	0.052400101500000004	-0.0227955444	0.0090992641	0.1528728053	-0.0060783359	-0.0782491588	0.0106853843	-0.0818814798	-0.043319406100000006	-0.06683149099999999	-0.0993470168	-0.0168512301	0.015186612700000001	0.040466033900000004	0.12354036859999999	-0.00951882	0.1264660801	-0.0034643459999999997	-0.0208407726	-0.0492024851	-0.10009846210000001	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-2.85724e-05	-0.0029418424	8.654436706437758e-06	8.163820417599999e-10	-0.0586016	-0.05370878	0.0028846330490884	0.0034341475225599994	-0.0258205	-0.008355000000000001	6.980602500000002e-05	0.0006666982202500001	-0.000917297	-0.000466886	8.414337862089998e-07	2.1798253699599995e-07	0.000647562	0.000402621	1.6210366964100002e-07	4.19336543844e-07	0.000279237	0.0	0.0	7.7973302169e-08	0.0	0.0
