csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
39270.2734375	n/a	1542154375.856018	n/a	26765.580078125	n/a	n/a	716396276.9185219	26415.470703125	n/a	697777092.4676553	n/a	n/a	n/a	n/a	-0.0206235047	-0.1144759184	0.1180241134	-0.048683970099999994	-0.10003630150000001	0.0005700387000000001	-0.0566329479	0.08858150740000001	-0.0067482553	0.0191417165	-0.17103119530000002	0.24958670719999998	-0.1178615524	0.1347245863	-0.147207993	0.11800401320000001	-0.0279137932	0.14230138779999998	-0.1994583876	0.0957792336	0.038128874	-0.0395094402	0.0595428121	-0.0713992126	0.1086874276	-0.0584572215	0.0004171736	-0.1414320979	0.0085804795	-0.126814136	0.0535012301	-0.12169627779999999	0.006746032700000001	-0.0837339361	0.034173532799999996	0.0207415333	-0.16259987439999998	-0.0512911752	-0.044391226900000004	0.1476569153	-0.0168843567	0.0689856154	-0.0123684403	0.0737602692	0.0493696491	-0.10028054380000001	0.0090498249	-0.06567351889999999	0.0969560639	-0.033414766299999996	0.0479145659	-0.297826854	0.0966318657	-0.0142692207	0.1176654216	-0.1595382635	0.096532632	-0.0008059358	-0.2409860099	0.1062685589	0.0564754665	-0.0075427518000000015	0.0481578167	-0.06306825440000001	0.103939596	-0.0834803734	0.0009946583	-0.0143325603	0.16606463970000002	-0.021759661899999998	0.10589377050000001	-0.1130056549	0.0098551596	-0.0583101216	0.0997134975	-0.0904645939	0.11431322390000001	-0.015462345700000001	0.1217078847	0.1216831682	0.1216419777	-1.28886e-05	n/a	n/a	1.6611600995999995e-10	-0.044181300000000014	n/a	n/a	0.0019519872696900009	-0.0473049	n/a	n/a	0.0022377535640100005	0.0008406279999999997	n/a	n/a	7.066554343839996e-07	0.00168285	n/a	n/a	2.8319841225e-06	0.00132963	n/a	1.7679159369e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39491.9609375	221.6875	1559614978.6890259	49145.34765625	26766.830078125	1.25	1.5625	716463192.4312173	26475.0703125	59.599609375	700929348.0518187	3552.113437652588	1.270491	19.395674	0.0966815897	-0.114138733	-0.1805511181	-0.025995683999999998	-0.0565890212	-0.0692965621	-0.002884844	-0.032170109100000004	0.0335976892	0.0213203142	0.1175084459	-0.120115383	0.2645189263	-0.10526167539999999	-0.0564386865	-0.014660470200000001	0.1051910703	-0.0306467012	0.0289470873	-0.1703176363	0.11163342470000001	-0.0153773817	0.058698585899999996	-0.0371196944	-0.0314447569	0.1541132349	0.0385842116	0.0332770205	-0.0144106515	-0.030413266499999998	-0.078212693	-0.09009908330000001	-0.061117173	-0.0559503408	0.024476989700000003	0.070089214	-0.0768775766	0.030835627200000007	0.0362937567	-0.1302344108	0.0926998952	-0.08830940279999999	-0.0027877514000000003	0.0719027288	0.031118178700000002	-0.046377281900000004	-0.0736604221	-0.0091267511	-0.0157723159	0.0356394953	-0.1058037067	-0.042261794000000005	-0.2648270267	0.1471296141	-0.0678439847	-0.013294428700000001	-0.0376151766	0.070297505	0.0222510571	-0.1442495527	0.1846242612	0.0024050820000000002	0.053090605	-0.023944651400000003	-0.0028845936999999998	0.097348542	0.020852657099999998	0.053208074400000006	0.0414322038	0.0465297104	0.034459223	-0.0776406355	-0.1073200265	-0.0218165339	-0.037653229100000005	0.0034050724	0.0668026558	-0.0357290026	-0.0053297093999999995	0.1216419777	0.12141962949999999	0.12104935019999999	-2.11283e-05	-8.2397e-06	6.789265609000001e-11	4.4640506089000005e-10	-0.0600683	-0.01588699999999999	0.0002523967689999997	0.00360820066489	-0.0257073	0.0215976	0.0004664563257600002	0.0006608652732899999	0.00099901	0.00015838200000000031	2.5084857924000095e-08	9.980209801000002e-07	0.000919637	-0.0007632130000000001	5.82494083369e-07	8.457322117689999e-07	0.00106745	-0.0002621800000000001	1.1394495025e-06	6.873835240000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39348.0390625	-143.921875	1548268178.0640259	20713.506103515625	26856.025390625	89.1953125	7955.803771972656	721246099.7818947	26451.697265625	-23.373046875	699692288.2322731	546.2993202209474	1.569716	23.96372	0.3909540783	-0.10848661529999999	-0.0462055922	0.10590677109999999	-0.14043957529999998	0.08637654630000001	0.0062198789	-0.0142504668	0.1313206555	-0.005882798000000001	0.0931157157	0.0109877497	0.0396072291	-0.1388212404	0.2376889639	0.0246616915	-0.1768504014	-0.0752462543	-0.0778902417	-0.0640619314	0.2443375182	-0.0969314977	0.1737913546	-0.096094007	0.0925723918	0.0029907218	-0.1233070609	-0.0434665931	-0.22596979350000002	-0.0826835786	0.1318746784	-0.053911924900000005	-0.1209284866	0.0069802946999999995	-0.19552157609999998	-0.0667295707	0.0748373933	0.0712875696	0.0614600488	-0.0244181316	0.1003488868	0.010192558	0.0101474602	-0.0980899209	0.034381361299999996	0.0097448584	0.08492018009999999	0.0217341118	-0.028593916	0.17738410149999995	-0.09116555529999999	0.1419164935	-0.059285930999999986	-0.0161942334	-0.059539567599999996	0.19373226170000002	0.012745428100000001	-0.1283453099	-0.0866891301	0.046798958099999996	0.1822663712	-0.1551449804	0.1784029	-0.0761207696	0.0333077087	-0.046215182199999996	-0.12291148519999999	-0.0249352233	-0.11674314429999999	0.25146640530000003	0.0268795769	-0.1256166061	0.0266639585	0.092008832	-0.1640630996	0.0581475718	-0.0346931265	-0.061572327300000014	-0.13855842880000002	0.1215101995	0.120893123	0.1198669825	0.0410358	0.041056928300000003	0.0016856713614313405	0.0016839368816399993	-0.0922491	-0.032180800000000016	0.001035603888640001	0.008509896450810003	-0.13183700000000004	-0.10612970000000004	0.011263513222090007	0.01738099456900001	0.00273682	0.00173781	3.0199835961e-06	7.4901837124e-06	-0.00100963	-0.001929267	3.7220711572890006e-06	1.0193527369000005e-06	0.000502794	-0.000564656	2.52801806436e-07	3.1883639833599994e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39913.2421875	565.203125	1593066901.9180298	319454.57250976557	26950.943359375	94.91796875	9009.420791625977	726353347.9602394	26577.7109375	126.013671875	706374718.6773071	15879.445499420166	1.848569	28.220762	0.37075535	-0.18338944629999998	-0.1581421298	-0.0808995225	0.08421874720000001	0.260137468	0.0164590165	-0.1785371661	0.2394313426	0.1258581672	0.0151020604	0.0787869983	-0.153629502	0.0694015105	0.0323683191	0.0685662705	0.10626944810000001	0.0883957861	0.0391363008	-0.1773380952	0.21301086989999998	0.022899936800000003	0.0397362103	0.1524045694	-0.0036554734000000004	-0.0423763258	0.0777103863	0.1883317139	0.0248011552	-0.036774087999999996	0.1761376163	-0.079853645	-0.10896558460000001	-0.0050041833	0.0907660979	0.060047917199999995	0.00774107	0.0753971504	0.1282222872	-0.2991115568	-0.0253338602	-0.0018084084	-0.0555408179	-0.07457938809999999	0.121725961	-0.0562158623	0.24839981449999998	0.0332512193	-0.1961203645	0.1272224676	-0.07001469610000001	0.227921602	0.11445170710000001	-0.0627242632	0.005976186	-0.1249479916	0.07902109389999999	0.0781037906	0.007451736899999999	-0.14662788359999998	0.204981136	-0.0488285546	-0.059953979299999995	0.12803616	0.0815304828	0.0378431627	0.0722285614	-0.1734983984	0.0927516992	-0.0124314186	-0.0700499228	-0.19368178190000002	0.1315266924	0.1472798535	-0.0223313086	-0.012257160500000001	0.0337469567	0.0285218916	0.045125051299999996	0.1213126213	0.12010478890000001	0.1181006348	0.0238784	-0.017157399999999996	0.00029437637475999984	0.0005701779865600001	-0.248829	-0.1565799	0.02451726508401	0.061915871241	0.028284	0.16012100000000004	0.025638734641000013	0.0007999846559999997	0.00221372	-0.0005230999999999999	2.7363360999999986e-07	4.900556238400001e-06	-0.0008381339999999999	0.00017149600000000018	2.941087801600005e-08	7.024686019559999e-07	0.0005461390000000001	4.334500000000008e-05	2.9826780732100005e-07	1.878789025000007e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39877.38671875	-35.85546875	1590205971.5167391	1285.6146392822266	26950.96484375	0.021484375	0.000461578369140625	726354506.0090486	26557.970703125	-19.740234375	705325807.8680457	389.6768531799317	1.946195	29.711157	0.3247005	-0.25846051579999996	0.1366661732	-0.0874821791	0.0967540322	0.2936573102	0.11722825	-0.1401397014	0.1016299633	-0.039079790499999996	0.08987635460000001	0.0058242013	-0.23876174670000005	0.1658485454	-0.0787440382	0.1346093435	0.1888491314	-0.0356549511	-0.1173731641	0.0137539252	-0.10408522740000001	0.1571989615	-0.061519025	0.0532880367	-0.056557681799999995	0.3008479544	-0.0469779793	-0.194170409	-0.0584954174	0.1100474134	0.07760080820000001	-0.186745943	0.18521610789999998	-0.0718701931	0.0627682321	-0.1224933782	-0.046047036	-0.0617073877	0.2808565753	-0.1057925516	-0.0988604597	0.055213526500000006	0.0287455939	-0.1981797031	0.2672331039	0.0195943909	0.2733468121	0.1191190097	-0.1572148149	0.0757862446	-0.061825059	-0.1126993402	0.19109994510000008	-0.14277109710000002	0.0215110803	-0.047373824	0.1616752471	0.208490727	0.1485596967	0.0327498021	0.0220533148	0.1191125252	-0.1641708727	-0.0440891588	-0.0031791595	0.2668337444	-0.0823249708	0.1517595115	-0.148895131	-0.0450193154	0.04231483849999999	-0.1733479659	-0.030472755499999997	-0.1141049026	0.1526451006	-0.1465619466	0.0356613284	-0.1627773717	0.0005709628	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0597375	0.0358591	0.0012858750528099998	0.00356856890625	-0.271813	-0.022984000000000032	0.0005282642560000013	0.07388230696900001	0.09272360000000003	0.06443960000000001	0.004152462048160002	0.008597665996960003	0.00392662	0.0017128999999999994	2.934026409999998e-06	1.5418344624399998e-05	-0.000133179	0.000704955	4.969615520249999e-07	1.7736646041000003e-08	0.00215664	0.001610501	4.6510960896e-06	2.593713471001e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39562.21484375	-315.171875	1565168843.3430328	99333.31079101562	26818.443359375	-132.521484375	17561.94382095337	719228904.220005	26480.45703125	-77.513671875	701214604.5838777	6008.369327545166	1.950819	29.781740000000006	0.497443	-0.1658348707	0.092213058	0.0645194307	0.010622062199999999	0.0399679399	0.10582082550000001	-0.0069514671999999994	-0.0365779924	-0.18931874440000002	-0.0081882063	-0.2640890831	-0.0104514732	0.0328209488	-0.0003644571	-0.0837497871	0.1183403032	-0.09992130119999999	-0.1283109171	-0.0123011027	0.0795952239	0.0926304146	0.1623879019	-0.09352010150000001	-0.1147476773	-0.0776557852	0.1683737124	-0.0827622923	-0.044971146399999995	0.1007559	-0.0899184266	0.129516551	0.1453322682	0.0142333123	0.0359574032	-0.0076724084	0.1206333594	0.109873819	0.1703485938	0.0727957534	0.0607999191	0.0706389296	-0.1615868837	0.019382093	0.122642251	0.1874711657	0.0245264602	0.0876018446	-0.0166681496	0.050296373	0.0665741195	-0.2125721969	-0.1265182576	-0.0950853563	0.0802220268	0.0791115324	-0.0984549492	0.16143665880000002	0.1656765425	0.019402096599999998	0.11254018460000001	-0.1163607434	0.076925413	-0.1544225215	-0.0635647988	-0.0247669519	0.2083407386	0.0073257081000000016	-0.0531638138	-0.023687494700000002	-0.1127824734	0.1392929853	0.0003694868	-0.06888604849999999	-0.039812208599999996	-0.0144269978	0.0796183673	-0.175417928	0.1088617735	0.1207205288	0.11775003070000001	0.11285322490000001	0.0697192	0.009981699999999996	9.963433488999992e-05	0.004860766848639999	0.0212847	0.2930977	0.08590626174529001	0.00045303845408999993	0.09491790000000004	0.002194300000000024	4.814952490000106e-06	0.009009407740410008	0.00147502	-0.0024515999999999995	6.0103425599999976e-06	2.1756840004e-06	-0.000571865	-0.000438686	1.92445406596e-07	3.2702957822499994e-07	0.00120354	-0.0009531	1.4485085315999997e-06	9.083996100000002e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39348.44140625	-213.7734375	1548299841.1010895	45699.082580566406	26865.30078125	46.857421875	2195.6179847717285	721744386.0670319	26412.291015625	-68.166015625	697609116.6940651	4646.605686187744	2.287827	34.926613	0.58605535	0.0923276356	-0.2668674231	0.2011606339	0.2125051795	0.09762912359999999	-0.2300657048	0.3043750577	0.0951232712	-0.3088827804	-0.031841901299999996	0.15276267640000002	0.18752181559999997	0.019856070400000002	-0.0406174998	0.0761452275	-0.037055244300000005	0.1356115845	-0.0635092857	-0.2031650608	-0.2534125824	-0.0054265586999999995	0.0748715306	0.25523794980000003	-0.17246731629999998	-0.1565022733	0.013863988700000001	-0.0546263229	0.0660077458	0.0385831483	-0.0932817197	-0.0894740838	0.0261665129	0.1450648921	-0.1601773272	0.075536792	0.0182987012	0.0367539374	-0.2462397938	-0.1074042234	0.3254846678	0.18996169059999998	0.0969396425	0.36821640780000003	0.25665429489999997	0.27070012050000003	0.137969815	-0.1817692973	0.2903939927	0.18578818309999998	0.1622975269	-0.1312782736	0.0281395705	0.21520937420000005	0.0103902548	-0.0187574276	0.07067079849999999	0.0018368181	-0.1621241014	0.0660115146	0.0757030028	0.27025297579999996	-0.0057329485	-0.057823476	0.0388257542	0.0560992088	0.135018415	-0.1956318501	-0.0502131949	-0.165242788	-0.08595335130000001	0.018006776000000002	-0.061869982000000004	-0.1068817074	-0.0905140232	0.1776611351	-0.0313995523	0.0009644505	-0.0322574013	0.120326335	0.1161887065	0.1093977275	0.0472898	-0.022429399999999995	0.0005030779843599998	0.00223632518404	0.115403	0.0941183	0.008858254394889999	0.013317852409	-0.196855	-0.2917729000000001	0.08513142517441004	0.038751891025	0.00426152	0.0027865000000000003	7.764582250000003e-06	1.8160552710400006e-05	-0.000934057	-0.00036219199999999995	1.3118304486400001e-07	8.724624792489998e-07	0.0007975369999999999	-0.0004060030000000001	6.360652663689998e-07	1.6483843600900007e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39316.83203125	-31.609375	1545813280.973526	999.152587890625	26828.990234375	-36.310546875	1318.4558143615725	719794716.9961891	26381.513671875	-30.77734375	695984263.6193275	947.2448883056641	1.813738	27.689032	0.361837045	-0.0001193987	-0.1294770671	-0.1203545389	0.0231845529	0.0450560017	-0.0877213903	0.1688406882	0.0516946188	0.0401562414	0.134596183	-0.022504098599999998	0.0709381914	0.1732886272	-0.0596131329	0.0045704311	-0.1642401866	-0.0746934379	0.0497043238	0.0574794174	-0.0019854982999999997	-0.1599489861	-0.11392671970000001	0.0009457022	0.0741109068	0.21355755510000002	0.0110285027	0.18661967129999998	0.0135894572	0.029015079500000002	-0.0558451163	-0.1480183469	-0.070846794	-0.05304446349999999	-0.0192334043	-0.2184195836	0.08731130869999999	0.13050993130000002	0.0062182059999999996	-0.1382406819	-0.0021774752	-0.048688984500000004	-0.051303475300000005	0.0960462576	-0.1986157709	-0.0431454321	0.0651407445	-0.049380124000000004	0.1780413579	0.05061315190000002	-0.1359618455	-0.062490297300000004	0.0552094941	0.07557255780000001	0.1417998271	0.0209921028	0.0195127389	-0.15031970220000002	-0.0185095961	-0.0040196139	-0.0606069281	0.0724253624	0.0574652914	0.1494157324	0.0172883737	0.08733734630000001	0.0046533334	0.1083129206	0.2115674302	-0.0031557128999999996	0.053669552	-0.0828484969	-0.0576379935	0.0266322765	-0.12493954380000001	-0.115076699	-0.13176720179999998	-0.0537238105	-0.1121837552	0.1198669825	0.1143757435	0.10540925529999999	0.0406891	-0.006600700000000001	4.3569240490000014e-05	0.0016556028588099998	-0.0190357	-0.13443870000000002	0.01807376405769	0.00036235787449	-0.110795	0.08606	0.0074063236	0.012275532024999999	0.00273803	-0.0015234900000000006	2.3210217801000017e-06	7.496808280899998e-06	-0.00140101	-0.0004669530000000001	2.1804510420900006e-07	1.9628290201e-06	9.32271e-05	-0.0007043098999999997	8.691292174409997e-09	4.960524352380096e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39220.1015625	-96.73046875	1538216366.572815	9356.783584594728	26757.69140625	-71.298828125	5083.522891998291	715974049.3921051	26224.326171875	-157.1875	687715283.1688881	24707.91015625	1.671984	25.524977	0.08845271	0.0916225856	-0.1739269635	0.0549764559	0.17656804539999998	-0.1309585367	-0.148737339	0.060519043499999994	0.1929799502	0.0035453438	-0.1122021867	0.10581722019999999	-0.048607524699999995	-0.0384333737	0.0087814199	-0.10073457820000001	-0.0409310753	-0.0490896572	-0.0204639693	0.0475769133	0.0200231983	-0.09580202869999999	-0.2504282727	-0.0620487572	-0.09837052730000001	0.16602168650000002	0.0366424185	0.031177393199999997	-0.0775370145	-0.19057922089999998	-0.0311380817	0.0798393821	0.1132137276	0.09794074359999999	-0.110149795	-0.0461600575	-0.0180691771	0.060985513	-0.1614664496	-0.2096524122	-0.024316890499999997	0.1713268432	0.0282940315	-0.07652599639999999	-0.15477159210000002	-0.057550420899999996	-0.10307515689999999	-0.13659991230000001	0.0790279207	0.1459017124	0.1329830064	0.1344825513	0.0542907492	0.019186819	-0.0484353325	0.031258552599999996	-0.08418398199999999	0.0053417186	-0.014293138799999999	0.0670233151	-0.05048853230000002	0.0359821862	-0.0170684333	0.1303177093	-0.1286608985	0.0690553862	0.018567426499999998	0.1070390775	0.0781141789	0.1333970044	0.2605675516	0.0439960619	0.0570666354	-0.0719697257	0.0408530832	0.0359746829	0.0195513719	-0.16480184720000002	-0.011376701000000001	0.11934271980000001	0.112315068	0.1009072399	0.040626	-6.309999999999648e-05	3.9816099999995586e-09	0.001650471876	-0.0283582	-0.0093225	8.690900625000002e-05	0.0008041875072399999	-0.13416800000000004	-0.023373000000000036	0.0005462971290000015	0.01800105222400001	0.00237713	-0.0003609	1.3024880999999996e-07	5.6507470369e-06	-0.00202406	-0.0006230499999999997	3.881913024999997e-07	4.0968188836e-06	-3.67051e-05	-0.0001299322	1.3472643660100002e-09	1.6882376596839998e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39064.984375	-155.1171875	1526073004.218994	24061.34185791016	26718.67578125	-39.015625	1522.218994140625	713887635.5035553	26044.72265625	-179.603515625	678327578.240982	32257.42282485962	1.619723	24.727148	0.07824459999999997	0.2227976096	-0.1593773619	-0.1285216723	0.1531058959	-0.22031537710000001	-0.0933348337	-0.0071323370999999995	0.2004690966	0.102712068	-0.1341735614	0.10986782640000001	0.011904006799999999	0.1618490789	-0.23435805469999998	0.0458841043	-0.1198216297	0.0059448995	0.0207563615	0.070925895	0.1487773273	0.0739429407	-0.2310219183	-0.0218810637	0.018059713300000002	-0.0356497483	0.0280653671	-0.114238035	0.062806736	-0.022677536	0.0164378819	0.063884633	0.1147349458	0.0952564329	-0.0091241705	0.1013731104	-0.0088810103	-0.0576805128	-0.21656025199999998	-0.1874926617	-0.2407585729	0.0313559599	0.024461574500000003	0.056577495400000004	-0.106640986	-0.037290125	-0.2043428514	-0.10684788390000001	0.0203136777	0.0586222471	0.1412241216	0.1426355674	0.07495913530000001	0.1194039203	0.17990349379999998	-0.173045332	0.0830552663	-0.1022781668	0.1056790934	0.03662012	0.0275748375	-0.0850489271	-0.1427620101	0.2129230946	-0.10357164869999999	-0.052191054900000006	-0.0492034346	0.115214699	-0.10419050099999999	-0.0465867882	0.10207362369999999	0.0440745776	0.0209468121	-0.073045216	0.0955588362	0.1457651788	0.025367775800000002	0.0022592916	0.07783310389999999	0.11875383099999999	0.1100111431	0.0959136145	0.040669300000000005	4.330000000000306e-05	1.874890000000265e-09	0.0016539919624900005	-0.0261228	0.0022353999999999985	4.997013159999993e-06	0.00068240067984	-0.07749960000000003	0.05666840000000002	0.0032113075585600026	0.006006188000160002	0.00215486	-0.00022226999999999965	4.940395289999985e-08	4.643421619600002e-06	-0.00186038	0.00016367999999999984	2.679114239999994e-08	3.4610137444e-06	-3.67051e-05	0.0	1.3472643660100002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
