csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
31044.044921875	n/a	963732725.111393	n/a	23195.65625	n/a	n/a	538038468.8681642	22693.765625	n/a	515006998.2424317	n/a	n/a	n/a	n/a	-0.061848234	-0.0101335481	-0.1385298459	0.0249086014	0.0005816831	-0.042906096799999995	0.1681286236	-0.053514911500000005	0.1449741696	-0.1284185649	0.09809725220000001	-0.0883276915	0.062808103	-0.1020344266	0.17989532809999995	-0.0028567276	0.09513644789999999	-0.0081809902	0.015025483899999999	-0.050182413499999995	0.0650754869	-0.0088007866	0.046335611299999996	-0.140947977	0.0490294539	-0.0388547546	0.1399902582	-0.0529970946	0.082266308	-0.039940789500000004	0.0254930568	-0.0452890001	0.0176370204	0.0414193533	-0.004381247800000001	-0.0103385775	-0.10595350140000001	0.163476605	-0.0622212318	-0.1773563063	0.027075977799999998	0.05696607190000001	0.2024207634	-0.08248574040000001	0.0345336341	-0.10742767939999999	0.18838330469999998	-0.0023134479	0.1156060955	-0.1433488211	-0.0034649758	0.0455780606	-0.1811954094	-0.0691367828	0.11870173980000001	-0.1044541971	0.136022864	-0.009628635600000001	0.066295786	-0.0151985802	0.1511506359	-0.0141783469	0.042992101799999995	-0.0084065185	0.0004452032	-0.0574493096	0.0804576185	-0.021293225699999998	0.042411632000000005	-0.1046662736	0.1254857088	-0.0218771552	0.12366379460000004	-0.0233229281	0.11505216289999999	-0.0043024619	0.0075163829	0.0250761638	-0.0420967954	0.0536310013	0.0034353691	-0.2071910511	0.0532215269	0.0146874152	0.0262167318	-0.0879894174	-0.024948718300000002	-0.064135918	0.1217078847	0.1216831682	0.1216419777	-0.0318293	n/a	0.0010131043384899998	n/a	-0.094449	n/a	0.008920613601	n/a	-0.0812896	n/a	0.006607999068160001	n/a	-0.00025	n/a	6.25e-08	n/a	-0.0	n/a	n/a	0.0	-0.000816213	n/a	n/a	6.66203661369e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31583.1484375	539.103515625	997495265.2251588	290632.6005592346	23252.140625	56.484375	3190.484619140625	540662043.6447754	22818.513671875	124.748046875	520684566.1935463	15562.075199127195	1.763664	25.235933	0.20088695	0.1037925405	-0.2510195219	-0.1392063338	-0.1957889784	0.1841625416	0.1098849629	0.10718084189999999	-0.012766485800000001	0.2740725942	0.0167840595	-0.0330862643	0.036582655299999996	-0.0278121519	-0.1594486009	0.1748063098	0.046646585899999995	-0.1045225716	-0.1031206153	-0.0103430464	0.0089490136	-0.20574631149999997	0.0371089725	0.0388105897	-0.0924710026	0.0394107743	0.0358846217	-0.0437812046	0.011375596799999999	-0.0200086886	-0.10562168150000001	-0.0040010848	0.0300730562	-0.0983416906	0.0055891447	0.0462811954	-0.07450137820000001	-0.0435465466	-0.1190357732	0.061325291799999994	0.1319517659	0.11973417130000001	-0.1217747457	-0.08758969009999999	0.07501616650000001	-0.2637403161	-0.2420219816	-0.05723656780000001	-0.17829252399999998	0.2266679232	-0.0308342915	0.18020877170000002	-0.1076445084	-0.1340195528	-0.1099352844	0.2447151038	0.03224845	-0.0136338768	0.030496355	0.11453965949999999	-0.08472682050000001	0.21551364969999998	0.044748139000000006	-0.1394406449	-0.017355597099999998	0.050344395800000004	0.16669403859999998	-0.1021868928	0.025630670499999997	0.0657556381	-0.0452710222	-0.0006669047	-0.034813676	-0.0367863592	0.0067810419	0.027383379500000003	0.0799866335	-0.0359159966	-0.0079180486	0.0996221174	-0.1649272728	-0.0301810384	0.0963654687	0.006392549599999999	-0.0614929996	-0.0854935923	0.1388378763	-0.0343615592	-0.0516923278	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0317403	8.899999999999879e-05	0.00100744664409	7.920999999999787e-09	-0.04373	0.050719000000000014	0.0019123129	0.002572416961000001	-0.114374	-0.0330844	0.013081411876	0.0010945775233599999	0.00204781	0.00229781	4.1935257961e-06	5.2799307960999985e-06	2.1175799999999998e-22	2.1175799999999998e-22	4.484145056399999e-44	4.484145056399999e-44	-0.0008582939999999999	-4.208099999999991e-05	1.7708105609999925e-09	7.366685904359999e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31250.70703125	-332.44140625	976606689.9530182	110517.28858947754	23218.625	-33.515625	1123.297119140625	539104546.890625	22682.90625	-135.607421875	514514235.94628906	18389.372867584232	1.785939	25.554667	0.11106145	0.0785011837	-0.057031323499999995	-0.1140525452	0.053077263799999996	0.097735098	-0.0866859001	0.1526135549	0.11041727220000001	0.0699129936	-0.0933191078	-0.038440984500000004	0.0095080179	0.0508126685	-0.09871454980000001	0.11402792	-0.0114076744	0.08493295640000001	-0.0360888537	-0.014182961599999997	0.051454148600000006	0.1639412095	0.0240221585	0.054123171399999996	0.0165227646	-0.0942328505	-0.1043173881	0.0222882115	0.0687225039	-0.0967327132	0.11441528390000001	0.20342500370000002	-0.014594559699999999	0.0660341012	0.08294997559999999	0.0100002036	0.07401261599999999	0.028136792799999998	0.0511493522	-0.043731706399999994	-0.1901284192	0.24093414100000002	0.0861104924	-0.0369493298	0.0516565762	-0.0139191288	-0.1578689901	0.0881326756	0.12121695449999999	-0.0468523995	-0.0637754234	0.10245443789999999	0.1035566627	-0.1364772028	0.07959744889999999	0.10986819839999999	-0.059182401399999994	0.0156171973	0.0570661271	0.0261886508	-0.026399055699999997	0.1374407152	-0.018483498	0.0567462879	0.012845008	-0.0893272184	-0.11107825699999999	0.0716143469	-0.12448795900000001	0.0815408266	-0.0733468875	-0.0433881801	0.0603668001	0.014520368	0.08389395390000001	-0.04821811980000002	-0.059301748200000004	-0.1347212375	0.11900053710000001	-0.1275263463	0.0354367408	0.0845206535	0.0446479864	-0.014296496399999999	0.2220022532	0.0325154913	-0.2005717031	0.021920734700000003	-0.1645057862	0.1215101995	0.120893123	0.1198669825	-0.031749900000000005	-9.600000000005438e-06	0.0010080561500100003	9.21600000001044e-11	-0.0147757	0.028954299999999995	0.00021832131049000006	0.0008383514884899997	-0.111688	0.002685999999999994	0.012474209344000002	7.214595999999968e-06	0.00290264	0.00085483	8.4253189696e-06	7.307343289e-07	0.00033095	0.00033095	1.095279025e-07	1.095279025e-07	-0.0004558430000000001	0.0004024509999999999	1.6196680740099987e-07	2.0779284064900005e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31376.021484375	125.314453125	984454724.1879617	15703.712162017822	23193.623046875	-25.001953125	625.0976600646973	537944150.0405312	22621.9140625	-60.9921875	511750995.85113525	3720.0469360351562	1.707834	24.437067000000006	0.07826360000000003	0.0796971797	-0.0317614827	0.0266031018	0.1588804043	0.0138898246	0.0743405454	-0.0460761344	0.0736000512	0.0179628677	-0.035659878900000004	-0.0343113491	-0.007825133	0.0950330488	-0.0941905647	0.2623345661	-0.0116282581	-0.0757502954	-0.0337723289	-0.022606579900000003	0.025791895899999997	0.0325645058	-0.024710014	-0.1368763183	0.20779904670000002	0.0424610153	0.07009513190000001	0.0303417962	0.0334360732	-0.0645683098	0.1311056024	-0.0687899121	-0.0782634599	-0.0332233177	0.0812309863	-0.0151737928	0.0708315224	0.0971193842	-0.0861316674	0.1128496093	-0.1209805969	0.0588901143	-0.0429364705	0.0178698863	0.09357115740000001	-0.0455620905	0.0107295568	0.0226346247	0.1833633186	0.08242425469999999	-0.0204385547	0.018471719299999998	-0.076030842	0.044459504000000004	0.0641561332	0.0644963519	-0.0356773058	0.049028112	0.0817234433	-0.004734807299999999	0.0019272744	0.2689718679	-0.0171194069	-0.001558892	0.048554727199999995	-0.0075956475	-0.051751060700000004	0.0024292798	0.0188661823	-0.104612632	0.1943729016	0.0196785318	0.0383044154	-0.047792886500000006	0.152424651	-0.0599611558	-0.1072928062	0.008766934799999999	-0.09205828419999999	-0.0581504568	-0.0579820435	0.0563450666	0.025334819100000003	0.043084125099999995	0.1252673851	-0.1211055599	-0.0153144753	-0.0724948297	0.011592118700000001	0.1213126213	0.12010478890000001	0.1181006348	-0.0317717	-2.1799999999995434e-05	0.00100944092089	4.75239999999801e-10	-0.0135497	0.0012259999999999994	0.00018359437009000005	1.503075999999999e-06	-0.0878023	0.02388570000000001	0.0077092438852899995	0.0005705266644900005	0.00223394	-0.0006687000000000004	4.9904879236e-06	4.4715969000000045e-07	1.3233299999999999e-23	-0.00033095	1.095279025e-07	1.7512022888999995e-46	-0.000518795	-6.295199999999991e-05	3.962954303999988e-09	2.69148252025e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31024.517578125	-351.50390625	962520690.9553874	123554.9961090088	23174.490234375	-19.1328125	366.06451416015625	537056997.6231422	22575.14453125	-46.76953125	509637150.60682684	2187.3890533447266	1.248653	17.866737	0.23054801	-0.061486106299999996	0.0826672037	-0.0781479658	0.0551152042	-0.0512515747	-0.0859174391	0.0300920667	0.0093555016	-0.0112133179	0.002474056	-0.1640516673	-0.11129383699999999	0.23635654309999998	-0.009509208199999999	0.0251271013	-0.1492377789	-0.0411554382	0.0575246062	0.0414210646	0.0483141653	0.0443259414	-0.0036896557000000003	-0.064573008	-0.0021625334	0.1395651212	0.0380656697	-0.0028189083000000003	-0.11418697109999999	0.19053374739999998	0.2015868057	-0.024538017000000002	-0.1286002222	-0.0150189008	-0.0002086473	-0.0203323464	0.069295989	-0.1645120836	0.0942349436	0.10779160439999999	-0.0083626989	0.0028156597999999997	-0.06657803030000001	-0.1707720288	-0.0723207197	0.0820744214	-0.0526145018	0.0057204623	0.1007916228	0.11203671650000001	-0.0374116272	-0.050214216799999996	0.0806172483	-0.0104417001	0.0418211033	0.0077123838	0.051192189299999996	0.1022351703	0.1920711105	-0.198662874	-0.058568918	0.0589634694	-0.1095418281	0.0688116417	-0.01015574	0.0459813054	-0.0319534523	-0.0657184541	-0.024712312200000003	-0.0617218151	0.09073354970000001	0.0994516882	-0.1259817182	-0.0020066283	-0.1025742146	0.033050775899999996	-0.2453342342000001	-0.0318766408	-0.033128562	0.023503966299999998	0.1516976591	-0.0186685142	-0.1103391735	-0.0563297989	-0.0057525324	-0.1469454806	-0.0725134882	-0.0213587158	-0.0367687102	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0149363	0.0168354	0.00022309305769	0.00028343069316000004	-0.0392979	-0.0257482	0.0015443249444100002	0.0006629698032400001	-0.011731	0.07607130000000001	0.00013761636099999999	0.005786842683689999	5.90298e-05	-0.0021749102	3.4845172880399993e-09	4.730234378064038e-06	3.08891e-24	-1.014439e-23	1.0290864847209995e-46	9.5413649881e-48	-0.0004558430000000001	6.295199999999991e-05	3.962954303999988e-09	2.0779284064900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31120.447265625	95.9296875	968482238.0125463	9202.504943847656	23161.7265625	-12.763671875	162.91131973266604	536465577.35601807	22615.251953125	40.107421875	511449620.9033241	1608.6052894592285	1.0772700000000002	15.414446	0.1016972	0.0424171602	0.0178545124	-0.1047601812	-0.052540413499999994	-0.0907418486	0.0798907229	0.09457782630000001	-0.0922371992	0.0457489436	0.0262377767	-0.1434332952	-0.13659132640000002	-0.040640720400000004	0.0777729699	-0.0493016222	0.013620555	-0.0501771861	-0.07088498110000001	-0.1153469414	-0.0162010968	0.0092702912	-0.0665000009	-0.085142613	-0.0331381823	0.08529181460000003	0.1197336201	0.06004467910000001	-0.1358868021	0.0322358408	0.10794147789999999	0.0804803463	0.0119297085	0.0138658696	-0.1878165157	-0.015682838	0.0926504167	0.0759742267	-0.0248202906	-0.1614063911	0.1087703572	-0.0396306761	-0.0823992057	-0.12353434099999999	0.031997721800000004	0.041708231	-0.06845354070000001	-0.010909575900000001	-0.0391611365	0.020136155	-0.0524877533	-0.10219346730000001	-0.0690673351	-0.09804184810000001	-0.0794111945	-0.0187843557	0.045933629299999994	0.0273401507	0.1798142914	-0.0155585194	0.10232049439999999	-0.0679770737	0.0665529641	-0.1283805857	0.0375473325	-0.0366114404	-0.064818227	-0.0161161135	0.08218167030000001	-0.1100040252	0.08129678530000001	0.1479784554	-0.10600949380000001	-0.0297093754	-0.12943708199999998	-0.0320315105	0.0093974842	-0.0806460462	-0.006351722299999999	0.12488560630000001	0.1079507697	0.038002601000000004	0.160361889	-0.2126248516	-0.0702192333	0.049304858099999994	0.014656893700000001	-0.0811876339	0.0509396643	0.1207205288	0.11775003070000001	0.11285322490000001	-0.00711631	0.007819989999999999	5.06418680161e-05	6.115224360009997e-05	-0.0312705	0.008027400000000004	0.00097784417025	6.443915076000006e-05	-0.0539361	-0.042205099999999995	0.00290910288321	0.0017812704660100005	0.000785368	0.0007263382	6.168028954240001e-07	5.2756718077924e-07	-0.000146556	-0.000146556	2.1478661136e-08	2.1478661136e-08	-0.0004558430000000001	0.0	0.0	2.0779284064900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31226.38671875	105.939453125	975087227.5089264	11223.167728424072	23181.306640625	19.580078125	383.3794593811035	537372977.5666847	22624.150390625	8.8984375	511852180.8976173	79.18218994140625	0.991287	14.184132000000005	0.10680879	-0.055241207	-0.0206711109	-0.027289653599999998	-0.048616439500000004	-0.016433701999999998	0.0285952792	0.0233095918	-0.1199784348	0.09395966380000001	-0.0119489259	0.057955192	-0.0028838005	-0.1590323099	0.0560530872	-0.1924992577	-0.0199360251	-0.0024499696	0.196747493	-0.1423579921	0.0704879851	0.015138474399999999	-0.11032359189999999	-0.0294696234	0.0105629395	0.05233132980000001	0.00041201190000000003	0.005579476999999999	-0.0343387015	0.0810865845	-0.158889536	0.0118120029	-0.1077257541	0.053617890700000004	-0.0569668282	0.17759528030000002	0.18089077679999999	0.0530644931	0.015461273999999999	0.0650234668	-0.041615604199999996	-0.0954243266	0.0042939354	0.0092128242	-0.0480012626	-0.0256970188	0.0125147865	-0.05750474150000001	-0.0519657934	0.0082061897	0.07801947669999999	-0.024914310800000002	-0.0342234655	-0.051791576299999996	-0.1393970701	0.017035039	-0.0531970154	-0.0021789449	-0.0424457905	0.08480853279999999	0.0042644836	-0.2888241945	0.0146813558	0.0591091282	0.19480478559999997	0.0418698181	-0.0659510089	-0.1574668948	0.0180920295	-0.0387868396	0.0070475077	0.015265492	0.0052546577	0.05883643280000001	0.0170335239	0.1257950228	0.057349125	-0.0758674385	-0.1038283849	0.0787308425	0.0291540806	-0.1782379518	-0.031760061400000004	-0.045171414900000005	0.10577230380000001	0.0054914232	-0.038480996499999996	-0.0450007396	0.22507222899999998	0.120326335	0.1161887065	0.1093977275	-0.0199676	-0.012851289999999998	0.00039870504976	0.00016515565466409995	0.0337828	0.06505330000000001	0.0011412775758399998	0.00423193184089	-0.0581539	-0.004217800000000001	0.0033818760852100003	1.7789836840000008e-05	0.000438196	-0.00034717200000000014	1.9201573441600001e-07	1.2052839758400006e-07	-2.4711299999999998e-23	0.000146556	2.1478661136e-08	6.106483476899998e-46	-0.0004558430000000001	0.0	0.0	2.0779284064900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31143.0546875	-83.33203125	969889855.2686156	6944.227432250977	23179.892578125	-1.4140625	1.99957275390625	537307419.9334145	22650.283203125	26.1328125	513035329.1817665	682.9238891601562	1.112662	15.920869	0.09838379	0.0186385313	0.0045157242	-0.0455577479	-0.09986364390000001	-0.023777759300000003	0.1091528399	0.1040303809	-0.0806674003	-0.0183847529	-0.1058839317	0.0498125992	0.0007397997	0.015465531999999999	-0.0292028404	-0.032756959700000005	0.0511393976	0.0195552017	-0.0037487096999999996	-0.0999465006	-0.1903618254	-0.1908874171	-0.0480936854	-0.0346891444	0.0293330775	-0.0567926086	0.062302904699999995	-0.0304427464	-0.2188075597	0.0390038363	0.0753775924	-0.029344606000000002	0.07143043519999999	-0.05920277230000001	0.050135728	-0.0781429663	-0.0098544478	0.011773331599999999	-0.1055137134	-0.0691915987	0.0085518151	0.0012329655	0.0878813039	0.0676937267	-0.010146536	0.027088439900000004	-0.1124784892	0.0673492206	-0.11649137849999999	0.041714356	0.0875080005	-0.0310519161	-0.1036940232	-0.1225302206	-0.0290351248	-0.0343519897	-0.0988682646	0.010801601899999999	-0.0201940069	-0.020942881599999998	-0.0522044583	-0.0168227997	0.067148689	-0.0766730438	0.10274166189999999	0.0795373571	0.0545676881	0.11221375539999999	0.21737872219999999	-0.0182020471	0.0586102066	0.053592483200000006	0.0106288068	-0.10952109800000001	-0.2320417052	-0.0271122412	-0.0128663798	0.0453937347	-0.0199567754	0.0241329707	-0.0853386691	0.058283450199999996	-0.0611177249	-0.0548364331	0.0731050511	0.0835620364	0.11824459699999999	0.1165984485	-0.0269259737	0.1198669825	0.1143757435	0.10540925529999999	-0.0221646	-0.002197000000000001	0.0004912694931599999	4.826809000000006e-06	-0.00261449	-0.03639729	6.835557960100002e-06	0.0013247627193441	-0.0860046	-0.0278507	0.007396791221160001	0.0007756614904899999	0.000846926	0.0004087300000000001	7.17283649476e-07	1.6706021290000005e-07	0.000230046	0.000230046	5.2921162115999984e-08	5.2921162115999984e-08	-0.0004558430000000001	0.0	0.0	2.0779284064900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31191.875	48.8203125	972933066.015625	2383.422912597656	23160.431640625	-19.4609375	378.7280883789063	536405593.7800637	22616.45703125	-33.826171875	511504128.6463776	1144.209903717041	1.187529	16.992125999999995	0.078351185	0.033400700400000004	-0.0196408548	0.0345335357	0.1501584806	-0.0659422226	-0.07011897660000001	0.0671059963	0.0332808334	-0.0745063995	-0.0596634405	0.0428416967	0.0688420239	0.0207064804	0.0102491386	0.0043932183000000005	0.0341435141	-0.0261059136	0.0701822899	-0.052474944	-0.0651961789	-0.19489018859999999	0.0418939053	0.0064389684	0.1245686158	-0.1544755083	0.030031264	-0.025796452	0.06311774519999999	-0.0577259964	0.0949674633	0.0904110342	0.0350265191	0.04352966	-0.1348818128	0.16025180519999999	-0.0713125332	0.10159403060000001	0.010569143500000001	-0.0157648882	0.0400565792	-0.17881023170000002	0.0947352751	0.0360059328	0.0366832077	0.0154645264	-0.0041428776	0.08282359519999999	0.0808332992	-0.0495418857	0.22607637460000002	-0.06553685990000001	0.082522598	-0.0671724794	0.05723121110000001	-0.0431526595	-0.06852735780000001	-0.0412664242	-0.027748386400000002	-0.056088505999999996	-0.0319062009	0.013937596200000001	0.0270778317	0.0437167398	0.0747659348	0.0545353184	0.1313063916	0.0726541577	0.13315867050000002	0.045072594400000006	0.0013878185999999999	-0.0161121309	0.0828723188	-0.1361172977	0.0786482874	-0.1192127618	0.0333147241	-0.07652934089999999	0.0588402971	0.040081458	0.0391928604	-0.1981893638	0.12047887550000001	0.1345281122	0.015516071499999999	0.1876656265	-0.026532688500000002	0.1503674499	0.0965271658	0.11934271980000001	0.112315068	0.1009072399	-0.0196856	0.0024789999999999986	0.0003875228473600001	6.1454409999999925e-06	0.014739600000000004	0.017354090000000003	0.00021725580816000007	0.00030116443972810016	-0.06668560000000001	0.01931899999999999	0.0044469692473600025	0.0003732237609999996	0.000526964	-0.000319962	2.77691057296e-07	1.0237568144400002e-07	-6.22059e-05	-0.0002922519	8.541117305360999e-08	3.86957399481e-09	-0.000284075	0.00017176800000000004	2.9504245824000013e-08	8.0698605625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31091.634765625	-100.240234375	966689752.3990213	10048.104587554932	23178.91015625	18.478515625	341.4555397033692	537261876.0315094	22629.736328125	13.279296875	512104966.2804604	176.33972549438477	1.216878	17.412079000000002	0.072225065	-0.08048276929999999	0.03200844	-0.0301533233	-0.1121189015	0.0222710191	-0.0903077533	-0.0238645675	-0.0151271789	-0.06744484740000001	0.034098474	-0.1349954546	0.0552023778	-0.11619947480000001	-0.0981370322	0.1098335141	-0.040116332000000005	0.1044592866	0.1321575248	0.0438301015	0.0700952338	-0.0796997499	0.0261916684	0.1746959477	0.02491515	0.0507692592	0.0739453754	-0.064821344	0.055453935700000005	-0.0625729966	0.0222992458	-0.16980366	0.11742029359999999	0.060891044400000004	-0.1174312758	0.0040674006	-0.1873735704	0.0171395194	0.0197720103	-0.0093676882	0.054819621	0.1346746718	-0.025709161499999997	-0.08964844779999999	-0.0757754746	0.0069472849	-0.0268680202	-0.0801769172	-0.10159415570000001	0.1103062025	0.0983584957	0.024585837200000002	0.0856502393	0.0398075254	0.0210025027	-0.068211559	0.056486711399999986	-0.1565607656	0.1050730775	0.1388177842	-0.0624284962	0.060751257999999995	-0.0811067704	0.130661138	0.035888409100000004	-0.0066603478	0.0565058704	-0.0360694207	-0.0411008264	0.14891802939999998	0.0941159324	0.016862588799999998	-0.08493035539999999	-0.0650233974	0.0368639202	-0.1300902908	0.0663952139	0.1621277041	0.011679970800000002	0.0736211059	0.0133383127	-0.009205549300000001	0.1141691617	0.11607789140000001	-0.0652208353	0.024417301800000003	0.0719118014	0.014014616	-0.244951693	0.11875383099999999	0.1100111431	0.0959136145	-0.0198829	-0.00019730000000000092	0.0003953297124100001	3.892729000000037e-08	0.0407011	0.0259615	0.0016565795412099998	0.0006739994822499997	-0.07359550000000001	-0.006909899999999997	0.005416297620250001	4.774671800999995e-05	0.00107871	0.0005517460000000001	1.1636152641e-06	3.044236485160001e-07	5.76904e-05	0.00011989629999999999	1.4375122753690001e-08	3.32818225216e-09	-0.00017259	0.000111485	1.2428905225000002e-08	2.97873081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
