name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2117.0	2.333	798.0	0.146
Left-G&S_occipital_inf	2177.0	2.208	929.0	0.131
Left-G&S_paracentral	2866.0	2.573	921.0	0.121
Left-G&S_subcentral	3447.0	2.6460000000000004	1153.0	0.125
Left-G&S_transv_frontopol	1871.0	2.306	608.0	0.159
Left-G&S_cingul-Ant	5034.0	2.786	1710.0	0.10800000000000001
Left-G&S_cingul-Mid-Ant	2897.0	2.7739999999999996	1045.0	0.125
Left-G&S_cingul-Mid-Post	2620.0	2.6710000000000003	968.0	0.12
Left-G_cingul-Post-dorsal	1683.0	3.03	428.0	0.158
Left-G_cingul-Post-ventral	842.0	2.707	224.0	0.14300000000000002
Left-G_cuneus	3587.0	2.05	1548.0	0.151
Left-G_front_inf-Opercular	3260.0	2.812	845.0	0.124
Left-G_front_inf-Orbital	1097.0	2.764	276.0	0.147
Left-G_front_inf-Triangul	2878.0	2.6210000000000004	832.0	0.15
Left-G_front_middle	11698.0	2.388	3746.0	0.142
Left-G_front_sup	18080.0	2.886	5018.0	0.138
Left-G_Ins_lg&S_cent_ins	1482.0	3.445	429.0	0.11699999999999999
Left-G_insular_short	2360.0	3.8560000000000003	437.0	0.122
Left-G_occipital_middle	5554.0	2.2969999999999997	1999.0	0.15
Left-G_occipital_sup	2598.0	2.061	1140.0	0.126
Left-G_oc-temp_lat-fusifor	4465.0	2.8139999999999996	1246.0	0.132
Left-G_oc-temp_med-Lingual	4885.0	2.093	2080.0	0.16
Left-G_oc-temp_med-Parahip	3675.0	3.3080000000000003	842.0	0.11699999999999999
Left-G_orbital	6145.0	2.623	1724.0	0.145
Left-G_pariet_inf-Angular	6201.0	2.7539999999999996	1719.0	0.15
Left-G_pariet_inf-Supramar	6632.0	2.438	2265.0	0.145
Left-G_parietal_sup	6554.0	2.5180000000000002	2023.0	0.139
Left-G_postcentral	4158.0	2.204	1500.0	0.131
Left-G_precentral	6615.0	2.833	1791.0	0.11599999999999999
Left-G_precuneus	6709.0	2.725	1936.0	0.138
Left-G_rectus	2630.0	2.639	706.0	0.129
Left-G_subcallosal	1675.0	2.9010000000000002	546.0	0.075
Left-G_temp_sup-G_T_transv	1172.0	2.2230000000000003	416.0	0.10800000000000001
Left-G_temp_sup-Lateral	5386.0	2.765	1390.0	0.14
Left-G_temp_sup-Plan_polar	2438.0	3.366	600.0	0.087
Left-G_temp_sup-Plan_tempo	2509.0	2.3169999999999997	1006.0	0.09699999999999999
Left-G_temporal_inf	6435.0	2.714	1857.0	0.136
Left-G_temporal_middle	6603.0	2.7	1791.0	0.139
Left-Lat_Fis-ant-Horizont	467.0	2.04	261.0	0.08800000000000001
Left-Lat_Fis-ant-Vertical	574.0	2.101	294.0	0.08900000000000001
Left-Lat_Fis-post	2025.0	2.552	991.0	0.113
Left-Pole_occipital	2875.0	1.893	1359.0	0.147
Left-Pole_temporal	5577.0	3.048	1280.0	0.146
Left-S_calcarine	3291.0	1.911	1980.0	0.131
Left-S_central	3518.0	1.982	1975.0	0.096
Left-S_cingul-Marginalis	1713.0	2.438	780.0	0.105
Left-S_circular_insula_ant	864.0	3.037	334.0	0.09300000000000001
Left-S_circular_insula_inf	2027.0	2.8819999999999997	868.0	0.083
Left-S_circular_insula_sup	2887.0	2.62	1332.0	0.09699999999999999
Left-S_collat_transv_ant	1639.0	2.352	794.0	0.102
Left-S_collat_transv_post	710.0	2.2359999999999998	372.0	0.152
Left-S_front_inf	2867.0	1.986	1492.0	0.11199999999999999
Left-S_front_middle	2171.0	1.956	1133.0	0.11
Left-S_front_sup	4878.0	2.146	2343.0	0.092
Left-S_interm_prim-Jensen	515.0	2.298	279.0	0.133
Left-S_intrapariet&P_trans	3465.0	2.272	1749.0	0.11599999999999999
Left-S_oc_middle&Lunatus	1119.0	2.052	615.0	0.121
Left-S_oc_sup&transversal	1694.0	2.35	841.0	0.12300000000000001
Left-S_occipital_ant	1289.0	2.004	712.0	0.10300000000000001
Left-S_oc-temp_lat	1313.0	2.427	516.0	0.126
Left-S_oc-temp_med&Lingual	2627.0	2.32	1239.0	0.10300000000000001
Left-S_orbital_lateral	425.0	1.801	272.0	0.12300000000000001
Left-S_orbital_med-olfact	917.0	2.331	482.0	0.106
Left-S_orbital-H_Shaped	2487.0	2.536	986.0	0.124
Left-S_parieto_occipital	3326.0	2.3609999999999998	1553.0	0.109
Left-S_pericallosal	1468.0	2.225	948.0	0.122
Left-S_postcentral	3379.0	2.049	1789.0	0.11
Left-S_precentral-inf-part	3211.0	2.349	1533.0	0.106
Left-S_precentral-sup-part	1971.0	2.269	956.0	0.10400000000000001
Left-S_suborbital	917.0	2.404	447.0	0.107
Left-S_subparietal	1715.0	2.6060000000000003	803.0	0.125
Left-S_temporal_inf	3184.0	2.367	1342.0	0.124
Left-S_temporal_sup	9479.0	2.417	4038.0	0.114
Left-S_temporal_transverse	685.0	2.1	404.0	0.086
BrainSegVolNotVent	1183333.0	1183333.0	89579.0	1183333.0
eTIV	1294739.797538	1294739.797538	1183333.0	1294739.797538
