onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0415	6	active_change	correct	1.1290000000000013	right
20.0578	6	active_change	correct	0.8582999999999998	right
26.0659	6	active_nochange	correct	0.8189999999999991	left
36.0823	6	passive	n/a	1.445200000000007	right
42.0905	6	active_change	incorrect	0.9708000000000041	left
52.1068	6	active_nochange	incorrect	1.1291999999999973	right
60.1233	6	active_change	incorrect	2.5523000000000025	left
66.1314	6	active_nochange	correct	2.096999999999994	left
72.1396	6	active_change	incorrect	2.1895999999999987	left
78.1477	6	active_change	correct	1.0224000000000046	right
86.1642	6	active_nochange	correct	1.448599999999999	left
92.1723	6	active_nochange	incorrect	1.8611999999999966	right
100.1888	6	active_nochange	correct	2.2623999999999995	left
106.1969	6	passive	n/a	1.7012	right
112.2051	6	active_change	correct	0.740799999999993	right
118.2132	6	active_nochange	incorrect	0.6424999999999983	right
126.22970000000001	6	passive	n/a	1.5686999999999784	right
134.2461	6	active_nochange	correct	1.8488999999999862	left
140.2543	6	active_nochange	correct	1.852499999999992	left
150.2706	6	active_nochange	correct	1.9168999999999983	left
156.2788	6	passive	n/a	1.4095000000000084	right
162.287	6	passive	n/a	1.3940999999999804	right
172.3033	6	active_change	correct	1.4553999999999974	right
180.3198	6	active_change	correct	1.261700000000019	right
188.3362	6	active_nochange	correct	1.5570000000000164	left
194.3444	6	active_change	correct	1.4595999999999947	right
204.3607	6	passive	n/a	1.5369000000000028	right
210.3689	6	active_nochange	incorrect	1.4834999999999923	right
216.377	6	active_change	correct	2.6480999999999995	right
222.3852	6	active_change	correct	1.6278000000000077	right
228.3934	6	active_nochange	correct	2.498299999999972	left
238.4097	6	active_change	correct	1.3057000000000016	right
244.4179	6	active_change	correct	1.2963000000000022	right
252.4343	6	active_change	correct	1.882599999999968	right
258.4425	6	active_change	correct	2.0541999999999803	right
264.4506	6	active_nochange	incorrect	1.4078999999999837	right
272.4671	6	passive	n/a	1.900100000000009	right
280.4835	6	passive	n/a	1.5194000000000187	right
296.4997	6	active_nochange	incorrect	1.868599999999958	right
302.5079	6	active_nochange	correct	2.1732000000000085	left
