csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
32179.41015625	n/a	n/a	1035514438.0041656	22716.359375	n/a	n/a	516032983.2541504	22484.6328125	n/a	505558712.71295166	n/a	n/a	n/a	n/a	-0.0578510392	-0.0586699944	0.09862998449999999	0.0917700406	-0.12288555470000001	0.11640493810000001	0.0328459418	-0.039861781	0.1047305201	-0.1356637667	0.11304619630000001	-0.1857878941	0.001428776	-0.0180719199	0.0191817923	-0.228223235	0.11153141050000001	-0.1198433405	0.047832519500000004	-0.1555803895	0.0252861895	-0.17844968670000005	0.0835767563	-0.0826955096	0.014156863799999999	-0.0553503153	0.041455997	-0.0786755641	0.0656136842	-0.08933153070000001	0.0668812105	-0.1050302106	0.0453399925	0.052436937999999995	-0.0277153046	-0.0216341237	0.20717286350000005	-0.10617693660000001	-0.0717613283	0.08758320789999999	-0.08981582140000001	0.1182272085	-0.18753092989999998	0.0316261884	0.0972893897	-0.1240953291	0.11487181279999999	0.0149109977	-0.0273068988	0.147936066	-0.1016404376	0.0995412119	-0.1475467365	0.0043722722	-0.007242374300000002	0.0001145206	0.2794696962	0.1428689094	-0.09582142310000001	0.0814323716	-0.0992472313	0.037959434199999996	-0.0413299816	0.2070541909	-0.0308792004	0.0184121192	-0.0539970651	0.0970311369	-0.037049996	0.0101431383	-0.0318534425	0.141234848	-0.0345900809	-0.0481464005	0.1100866601	-0.0424534771	-0.017252693200000002	0.1089510519	0.0692678236	0.1217078847	0.1216831682	0.1216419777	0.0189077	n/a	0.00035750111929	n/a	-0.00342587	n/a	1.1736585256900003e-05	n/a	0.0616851	n/a	n/a	0.0038050515620100004	-0.000714288	n/a	n/a	5.10207346944e-07	0.000492318	n/a	n/a	2.423770131240001e-07	0.000281018	n/a	7.897111632400001e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32390.30859375	210.8984375	44478.150939941406	1049132090.7983552	22710.2578125	-6.1015625	37.22906494140625	515755809.9102173	22435.015625	-49.6171875	503329926.0939941	2461.865295410156	1.182517	20.018976	0.17956158000000005	-0.0364908639	-0.0220968725	0.1367359683	0.0673049929	0.009447307	0.1493468468	0.035273665600000004	-0.1419253268	0.066222349	-0.10095441390000001	-0.0589103462	-0.0516298586	0.1664371967	0.133289921	0.009867939000000001	-0.1297707718	0.0595223236	-0.2174892992	0.0251935617	-0.0797704523	0.0045430301000000005	-0.038258491400000004	-0.0288151979	-0.0381979937	0.0718855159	0.1026620131	0.0536214433	0.160171066	-0.0463021004	-0.044224180099999996	0.11320258230000001	-0.054567044800000006	0.0520065986	-0.11204475050000001	-0.010220152199999999	-0.1436922941	-0.1607472559	0.19048906329999998	-0.0937607347	0.034277616000000004	-0.1390974452	-0.0368046239	-0.24172033489999997	-0.051830934	0.055158255499999996	-0.0022263351	0.1496182612	0.0923806526	-0.0443945792	0.0935620788	-0.0015841669	-0.0836607557	-0.0801080959	0.046116100800000004	0.192328647	-0.028602198399999997	0.1339362783	0.1392494833	-0.18762570120000002	0.023379525699999997	-0.07499429349999999	0.0772340235	-0.0776080447	0.0195344565	-0.0198748567	-0.0668991508	0.18258709210000001	-0.1135953904	0.05714126360000001	-0.0664580204	0.0179267503	0.10831100519999999	0.0287626753	-0.0896433693	-0.1636928738	0.0101575813	0.11397943529999999	-0.0012190077	0.0363320709	0.1216419777	0.12141962949999999	0.12104935019999999	0.0236994	0.004791700000000003	0.0005616615603600001	2.296038889000003e-05	-0.042225300000000014	-0.03879943000000001	0.0017829759600900004	0.0015053957683249007	0.145455	0.08376990000000001	0.0070173961460100005	0.021157157025	-0.00146013	-0.0007458419999999999	5.562802889640001e-07	2.1319796169e-06	0.000509469	1.7150999999999972e-05	2.94156800999999e-10	2.59558661961e-07	0.0	-0.000281018	0.0	7.897111632400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31928.29296875	-462.015625	213458.43774414065	1019415891.8983307	22703.14453125	-7.11328125	50.59877014160156	515432771.60682684	22448.40234375	13.38671875	503930767.7868805	179.20423889160156	1.371468	23.217745	0.23697255	-0.0674550067	-0.1211442873	-0.023293846	0.0964434902	-0.028797688199999998	0.0356726026	0.1236777576	-0.020871607099999998	-0.004801079099999999	0.0589067075	0.12361196470000001	-0.023672762400000002	0.0977013226	0.0142302873	0.1662036148	-0.1381728139	0.0298276107	0.1713676201	-0.0246780454	-0.0651230283	0.1383218124	0.083337908	0.0485008117	0.0107576642	-0.041526844199999996	0.0849820018	0.001257583	0.0257254596	-0.0761132144	-0.1564677872	-0.0381197558	0.0045804119	-0.1083783468	-0.10849143039999999	-0.0093472526	0.1250871193	0.1558341563	-0.12333853480000001	-0.023563627400000002	0.1603787216	0.0937871704	0.0979831599	-0.0671592649	-0.0277135003	0.0930696681	-0.019352684499999998	0.0615111072	0.0407799918	-0.0041087233	0.0581060986	0.0949220811	0.15903726640000002	0.0548715882	0.0657358425	0.0848296067	0.09454276460000001	0.1616435583	-0.030461400899999998	0.1689485841	0.0018262509	-0.1318928391	-0.0755746436	0.1362179889	-0.022706661	-0.0436176116	-0.043913449800000004	0.0616240565	0.0036785217	0.0232053401	-0.1185213989	-0.0224499559	-0.017120325	0.0513935835	0.0712198117	0.0652501546	-0.09795467460000001	-0.1451160959	0.10367346390000001	0.1497247404	0.1215101995	0.120893123	0.1198669825	0.0317399	0.008040499999999999	0.00100742125201	6.464964024999999e-05	0.029855400000000008	0.07208070000000001	0.0008913449091600002	0.00519562731249	0.056100300000000006	-0.08935470000000001	0.00798426241209	0.0031472436600900005	-0.000420867	0.001039263	1.0800675831690005e-06	1.7712903168899995e-07	0.000468088	-4.1381e-05	1.7123871610000002e-09	2.1910637574400006e-07	0.00026928900000000003	0.00026928900000000003	7.251656552100001e-08	7.251656552100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32284.8671875	356.57421875	127145.17347717285	1042312649.3145143	22697.41015625	-5.734375	32.883056640625	515172427.8010407	22477.361328125	28.958984375	505231772.27508926	838.6227760314941	1.161639	19.665516	0.1309743	-0.0263178484	0.0224767426	-0.018209578	0.0162832925	0.1280155305	0.044920411699999996	0.0780673624	-0.073718169	-0.0560845018	-0.15340811140000002	-0.05657816860000001	0.0947038076	0.10462665859999999	-0.0659280745	0.0601784896	-0.12338483300000001	0.0138625774	-0.056086984299999997	-0.0617718585	0.020215926000000002	-0.0351209675	0.0506137989	0.07464901139999999	0.12732803410000001	-0.024671907200000003	-0.1707889859	-0.05081379019999999	-0.0662750137	-0.1817096225	0.022888808700000002	0.054909489900000004	0.15673866990000002	-0.0796557143	0.0562719863	-0.1268463053	0.0992317459	0.0034930039	0.0746494132	-0.0776182911	0.0030259558	0.049828085099999996	0.0263612942	-0.1377462767	-0.0571160317	0.0011084158	0.1237980741	0.0518634028	0.0608688892	-0.15632752630000002	0.07713335860000001	-0.0075005322	-0.1196533698	0.09447084289999999	0.0798450153	0.0119730383	0.0175057077	0.1327766784	0.0194451542	-0.0338471975	-0.115181639	-0.0209488129	0.045419956399999996	0.0700610352	-0.0640934049	0.1217994956	0.0368828471	-0.111701996	0.0305469464	-0.0969341066	-0.1137198143	0.19753417	-0.0322606567	0.066374711	0.0647339487	0.1005958704	-0.0411648552	-0.048520584699999994	-0.1053422027	-0.1527193074	0.1213126213	0.12010478890000001	0.1181006348	0.03169	-4.99000000000055e-05	0.0010042560999999998	2.490010000000549e-09	-0.0270115	-0.05686690000000001	0.0007296211322500001	0.0032338443156100004	0.0587893	0.002688999999999997	7.230720999999983e-06	0.0034561817944900003	-0.00154291	-0.001122043	1.2589804938490002e-06	2.3805712681e-06	0.00071864	0.000250552	6.277630470399997e-08	5.164434496e-07	0.000214514	-5.477500000000002e-05	4.601625619600001e-08	3.000300625000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32138.91796875	-145.94921875	21301.174453735348	1032910048.2020416	22713.41015625	16.0	256.0	515899000.9260407	22429.619140625	-47.7421875	503087814.79349136	2279.316467285156	1.302111	22.043592	0.15116770000000002	-0.1159315221	0.0016795622	-0.0935183391	0.0058648616	0.0969858668	0.0906518399	0.0598448483	-0.014774073899999999	-0.05957832110000001	-0.025928367799999998	0.0346277968	0.0895683077	0.1331145728	-0.18142575	0.0180022338	-0.0045432182	0.0152519378	-0.0369244223	-0.1163901448	0.1050227429	0.0940761231	0.0542838662	0.0189250797	-0.0072664958	0.0105940297	-0.10531091710000001	-0.1182176542	0.010734577700000001	0.3003800677	-0.009139801999999999	0.0026791798999999997	0.0126740301	0.0663182907	-0.034193504900000005	0.122386331	0.09995849130000001	-0.0920426633	-0.1742413577	-0.10822659039999999	0.0291722858	0.09725931730000001	-0.057047397	-0.059515990899999996	0.021921463500000002	-0.007563380799999998	0.0890318458	0.0985422039	0.0343685526	-0.059687257199999996	0.0170910867	0.0429026342	0.0067349651	0.1097941341	0.20390159559999999	-0.0725892477	-0.043780106299999996	0.0166158502	0.0137148834	-0.0554628571	-0.07260940860000001	-0.0109782486	-0.1428772686	0.060013256699999996	-0.0777675072	0.047389553	0.1718383534	-0.09500650669999999	-0.08474402210000001	-0.0280234113	0.15599890619999998	-0.1432685993	0.0422074963	-0.1948500218	0.0815876675	-0.1276885882	-0.005456465400000001	-0.0455434267	-0.1064475709	0.0778074821	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0237591	-0.007930899999999998	0.0005644948328099999	6.289917480999998e-05	0.015821	0.042832499999999996	0.0002503040410000001	0.00183462305625	0.0220001	-0.036789200000000015	0.0013534452366400006	0.0004840044000099999	-0.00105269	0.00049022	2.403156484e-07	1.1081562361e-06	-0.0	-0.00071864	5.164434496e-07	0.0	0.000151072	-6.344200000000001e-05	2.2822749184e-08	4.0248873640000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32235.923828125	97.005859375	9410.136753082275	1039154785.0526774	22709.720703125	-3.689453125	13.612064361572266	515731414.4139442	22443.90625	14.287109375	503728927.75878906	204.1214942932129	1.099075	18.606373	0.06710129	-0.057596970899999995	-0.0056742458999999995	0.0053428825	0.0345530729	0.0287719301	0.007478661899999998	-0.0711594792	-0.1551570309	0.0072212119999999986	-0.09981256210000004	0.0542763858	0.0564546638	-0.0172036008	-0.1137430852	0.0437732757	-0.0570909939	0.1414460262	0.0709627149	-0.0731268629	0.08374128139999999	0.065741251	0.1169569102	-0.0359055349	0.020586979	0.0391388071	0.1351197726	0.0400587466	0.0163546307	-0.0002097632	-0.0828085955	-0.0766160215	0.0393793753	-0.0884271033	-0.20547898260000005	-0.0163947846	0.022195427099999998	-0.1642254897	-0.1115059125	-0.0816621936	0.0090331683	-0.052899252199999997	-0.11288263400000001	-0.0227985123	-0.0101841126	0.030475738999999998	0.0204013283	-0.0075575231000000005	0.1471519105	-0.0085695692	0.0624783413	-0.1512151697	-0.0216274102	0.0701403697	0.0825974258	-0.0544361392	-0.035030225	0.053334799	0.10893733050000001	0.1068989885	-0.0597232193	0.0388763803	-0.06728207679999999	0.113869729	-0.1325579564	-0.0169720636	-0.0560683264	0.109376981	-0.0501653476	0.0963735228	-0.0737656044	-0.1121692993	-0.08484704	0.0735423016	0.0804742288	-0.1750581985	-0.1716426102	0.0465587554	-0.014197873500000001	-0.10043823140000001	0.1207205288	0.11775003070000001	0.11285322490000001	0.0180549	-0.005704199999999996	0.0003259794140100001	3.253789763999995e-05	0.00480076	-0.01102024	2.30472965776e-05	0.00012144568965760003	0.038286699999999986	0.0162866	0.0002652533395599998	0.0014658713968899995	-0.000896207	0.00015648299999999999	2.4486929289000005e-08	8.03186986849e-07	0.000456554	0.000456554	2.0844155491600002e-07	2.0844155491600002e-07	0.00021984	6.8768e-05	4.83296256e-08	4.7290378240000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32319.4375	83.513671875	6974.533390045166	1044546040.3164062	22718.814453125	9.09375	82.6962890625	516144530.1555214	22425.388671875	-18.517578125	502898057.0846597	342.9006996154785	0.931102	15.762735	0.04550109	0.0094652447	0.017081349699999998	0.0283683057	-0.0294136995	0.0727052559	0.0405704795	-0.1152381035	-0.1333963638	0.0165846101	0.048699355599999994	0.09293834179999999	0.0059562	-0.0251920069	0.053071164000000004	0.0710380976	-0.1595062403	0.048821860599999996	0.1176935365	-0.011556081000000001	-0.0281164396	0.0685021505	0.14727861650000001	-0.27773473309999996	-0.059845905	0.0193401443	0.0047527933000000005	0.0032026012	0.05971429280000001	0.0228294212	-0.0629949629	-0.0592938758	-0.1387046861	-0.0283484567	0.1761340313	0.0020999184	-0.1089305525	0.0256671464	0.1516722413	-0.0250474158	-0.0389228351	-0.0767068533	-0.1783853836	-0.0272918974	-0.017447688899999998	-0.0427505452	0.061244977	0.0221173248	0.1540239659	0.1137208234	-0.046244919800000006	-0.12373308949999999	0.084480381	0.0190992613	-0.0223872686	0.066027878	0.0403993734	0.127990846	0.0023056525	0.10535669980000001	-0.0060136936	-0.0761236389	0.0159368278	-0.1041164268	-0.2296755466	-0.0547751183	-0.025094593199999998	-0.0150895268	-0.0313540385	0.0922854908	-0.0135325617	-0.159384308	0.0830740182	0.1157759912	-0.074516217	0.0682229345	0.1813017004	0.026166553399999997	0.0620731786	-0.0513485296	0.120326335	0.1161887065	0.1093977275	0.013555700000000002	-0.0044992	0.00018375700249000006	2.024280064e-05	0.0158284	0.011027639999999998	0.00025053824656000003	0.00012160884396959995	0.059567	0.0212803	0.0004528511680900001	0.003548227488999999	-0.0008828439999999998	1.3363000000000067e-05	1.7856976900000183e-10	7.794135283359999e-07	0.000574027	0.00011747299999999995	1.3799905728999984e-08	3.29506996729e-07	0.000262883	4.304299999999999e-05	6.9107471689e-08	1.852699848999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32284.0546875	-35.3828125	1251.9434204101562	1042260187.0654908	22699.12890625	-19.685546875	387.5207557678223	515250453.1025543	22427.60546875	2.216796875	502997487.0619049	4.9141883850097665	0.8517129999999999	14.418752	0.116321619	-0.0491812457	0.061191224599999997	-0.0019764601000000002	0.0379370311	0.09480938369999999	0.1085928977	-0.0050540086	0.022835379700000002	0.0356658823	0.052597906500000007	-0.0653396443	0.1281003316	0.0825812324	0.052833186	0.0794992432	-0.0048791335	-0.020895892	0.1566167254	0.1868311147	0.061837742	-0.1174495151	-0.1729284004	-0.060505571200000004	-0.0580961384	0.1033934698	0.2082442225	0.067593525	0.0034040446000000004	0.06378400669999999	-0.0540442454	0.0001515663	0.0662880348	0.11359639029999999	-0.0783255073	0.0585917196	-0.0192328119	0.0655375252	-0.0810170395	-0.0827026475	-0.0386431075	0.0199645126	-0.0755906995	0.0200630457	0.049034872199999996	0.0199112351	0.0855894458	0.1292277599	-0.040932070099999995	0.044686168899999996	-0.0042971828	0.0400913025	-0.09044203070000001	0.09065530960000001	0.0346556909	0.0949487768	0.055132159800000004	0.0614398029	-0.1180434568	0.1164658549	0.1172646724	0.2185938897	0.0082186775	-0.1401832714	0.1076171507	-0.0062288998	-0.0842644805	0.18999612850000008	0.007175599499999998	0.11458644039999999	-0.00018194189999999998	-0.012224855	0.0323395974	-0.17627495829999998	0.035782259	-0.0043613851	-0.024745	0.056615965199999986	0.08443415230000001	0.0337802633	0.1198669825	0.1143757435	0.10540925529999999	-0.000249849	-0.013805549000000002	6.242452280100001e-08	0.00019059318319140104	-0.038209	-0.0540374	0.0014599276809999999	0.0029200405987600004	0.0475376	-0.012029399999999996	0.0001447064643599999	0.0022598234137600004	-0.00058445	0.00029839399999999984	8.903897923599992e-08	3.4158180250000005e-07	0.000381681	-0.000192346	3.699698371599998e-08	1.4568038576099998e-07	2.4637600000000006e-05	-0.00023824540000000002	6.070113337600001e-10	5.676087062116e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32228.263671875	-55.791015625	3112.637424468994	1038660979.3038981	22699.1953125	0.06640625	0.0044097900390625	515253467.835022	22431.130859375	3.525390625	503155631.63040537	12.42837905883789	0.826319	13.988856	0.06376319899999999	-0.0788150156	0.0601997751	-0.0439472504	0.0288866802	0.08357506719999999	0.0060639225	-0.0609576985	-0.0279973953	-0.0670675851	0.079354642	-0.0315170886	0.1478862505	-0.0179990255	0.053248712999999996	0.0846844674	0.08929318720000001	-0.0547492379	0.0319551879	0.144581891	0.0254666281	0.10224731279999999	-0.0331874642	0.107533838	-0.0361946988	0.0269455126	0.0565761025	-0.0350006565	0.010039510500000001	-0.0420149675	0.031159905499999998	0.050017273099999995	0.1313182664	-0.0588601696	0.0353062371	-0.0253242515	-0.09520127449999999	-0.0185839617	-0.0385995277	-0.07079401639999999	-0.041547554900000006	0.0684927571	-0.096833406	0.0556485628	0.0183731023	0.0186054676	0.0804597802	0.001652122	0.0473900229	0.0383581569	-0.081113111	0.0405428362	-0.06693599160000001	0.13667335619999998	-0.030335817299999998	0.05238532480000002	0.0818976733	-0.0559104267	-0.0530964955	0.0333797179	0.1529022037	0.034175359100000004	-0.1197582325	0.1007333726	0.054338034400000006	-0.0021264929	0.0409342706	0.017954112	-0.0330426897	0.0322227442	-0.022071486	0.1069591331	-0.0653323414	0.0577447314	0.039669139900000004	0.049066478	0.0014662265	0.1192273567	0.0783222151	0.139512804	0.11934271980000001	0.112315068	0.1009072399	0.00564878	0.005898629	3.19087154884e-05	3.4793824079641e-05	-0.0382005	8.500000000001562e-06	0.0014592782002499998	7.225000000002657e-11	0.015220600000000003	-0.032317	0.0010443884889999998	0.0002316666643600001	-0.0007693869999999997	-0.00018493699999999968	3.4201693968999884e-08	5.919563557689996e-07	0.000232773	-0.00014890799999999998	2.2173592463999996e-08	5.4183269528999994e-08	0.000201574	0.00017693640000000002	4.0632077476000016e-08	3.130648964496001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32288.57421875	60.310546875	3637.3620643615723	1042552025.0797273	22691.349609375	-7.845703125	61.55505752563477	514897347.09488297	22456.5859375	25.455078125	504298251.9683228	647.9610023498535	0.9029450000000002	15.286065	0.08433672	-0.006304395799999999	0.0306724706	-0.0809162351	-0.0285467392	0.1747792527	-0.0688984139	-0.0334250882	-0.073082837	-0.15470139970000002	-0.0460661401	0.0829935025	0.0854211665	-0.0821885664	-0.0067125371	-0.0093528966	-0.027399810400000002	-0.18190949690000002	0.0834108112	-0.016781623500000002	-0.022646339100000003	0.088992439	-0.0616044623	-0.0499305751	0.0210842227	0.1407458827	0.09997294109999999	0.0414329212	0.0610971472	0.1307892561	0.0840712497	0.1484340839	-0.0081025776	0.1125182927	0.1022685441	0.0602382694	-0.10824721470000001	0.0093191642	0.07603365179999999	0.0188874386	-0.0434478405	0.0453259288	-0.2010121055	0.0551828297	0.0019434012	-0.0326950202	0.1810404712	-0.0708222413	0.1070143124	-0.08138000719999999	-0.0650001207	-0.1022432889	0.0719364163	0.09697147880000001	-0.036757828	-0.0458148417	0.0031736907	0.0120333379	-0.17731232870000002	0.0178990297	0.0094818813	-0.0568848526	-0.1392596907	-0.044363746399999994	0.0671271681	0.13780223800000002	-0.010640269499999999	0.1068482134	-0.09759639449999999	0.07134383799999999	0.15345619	0.0518018744	0.1661616407	-0.1113391363	-0.092089249	0.0133064543	0.1151959726	0.09004436119999999	-0.0036678719	-0.0856355145	0.11875383099999999	0.1100111431	0.0959136145	0.00846325	0.0028144700000000003	7.162660056250001e-05	7.921241380900003e-06	-0.0196401	0.0185604	0.00038573352800999985	0.00034448844816000005	0.0372782	0.0220576	0.0004865377177599999	0.0013896641952399998	-0.00152394	-0.0007545530000000004	5.693502298090005e-07	2.3223931236e-06	0.000296305	6.353200000000001e-05	4.036315024000002e-09	8.7796653025e-08	0.000201574	0.0	4.0632077476000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
