onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0427	6	active_change	incorrect	1.6218000000000004	left
20.059	6	active_change	incorrect	1.647199999999998	left
26.0672	6	active_nochange	incorrect	1.5228000000000002	right
36.0837	6	passive	miss	n/a	right
42.0919	6	active_change	incorrect	2.043599999999998	left
52.1083	6	active_nochange	correct	1.2398999999999987	left
60.12479999999999	6	active_change	correct	1.6312000000000069	right
66.133	6	active_nochange	correct	1.5277999999999992	left
72.1412	6	active_change	incorrect	1.5014000000000038	left
78.1494	6	active_change	correct	1.4069999999999965	right
86.1659	6	active_nochange	correct	1.50330000000001	left
92.1741	6	active_nochange	incorrect	1.4138999999999982	right
100.1905	6	active_nochange	incorrect	1.2062999999999988	right
106.1987	6	passive	n/a	1.251899999999992	right
112.2069	6	active_change	correct	1.6015000000000015	right
118.2151	6	active_nochange	incorrect	1.2911999999999892	right
126.23159999999999	6	passive	n/a	1.4084000000000003	right
134.2481	6	active_nochange	incorrect	1.4257000000000062	right
140.2563	6	active_nochange	incorrect	1.7642999999999915	right
150.2727	6	active_nochange	incorrect	1.479600000000005	right
156.2809	6	passive	n/a	1.5242000000000075	right
162.2891	6	passive	n/a	1.455900000000014	right
172.3055	6	active_change	incorrect	1.449200000000019	left
180.322	6	active_change	incorrect	2.254400000000004	left
188.3385	6	active_nochange	incorrect	1.2716999999999814	right
194.3467	6	active_change	correct	1.4302999999999884	right
204.3632	6	passive	n/a	1.4904999999999973	right
210.3713	6	active_nochange	incorrect	1.3293000000000177	right
216.3795	6	active_change	correct	2.059899999999999	right
222.3877	6	active_change	correct	1.5784999999999911	right
228.3959	6	active_nochange	correct	1.612099999999998	left
238.4124	6	active_change	incorrect	1.6923000000000172	left
244.4206	6	active_change	correct	1.710899999999981	right
252.437	6	active_change	correct	1.613299999999981	right
258.4452	6	active_change	incorrect	1.6458999999999833	left
264.4534	6	active_nochange	incorrect	1.3326000000000136	right
272.4699	6	passive	n/a	0.585899999999981	right
280.4864	6	passive	n/a	1.4420999999999822	right
296.5027	6	active_nochange	correct	1.793299999999988	left
302.5109	6	active_nochange	incorrect	1.7069000000000187	right
