csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
32456.408203125	n/a	1053418433.4478797	n/a	23136.302734375	n/a	n/a	535288504.21664816	22636.94140625	n/a	n/a	512431116.2299957	n/a	n/a	n/a	-0.0633541258	0.0005545	-0.104703511	0.1192328309	-0.0386593947	0.024695518700000002	-0.0738914774	0.09870567890000001	-0.0213026919	0.0309635018	-0.07220495860000001	0.0647412597	-0.09161769880000001	0.0882439382	-0.058376205599999995	0.027623016299999997	-0.10473115960000001	0.2291093662	-0.09925642259999999	0.17008498149999998	-0.0050914564	0.0776890284	-0.0239187261	0.1174583113	-0.0370188713	0.1057057684	-0.1109202581	0.0446434354	-0.078096311	0.0267701502	-0.0382985018	0.0404364766	-0.0771210951	0.1168683826	0.0343950717	-0.0029343958	-0.1533436649	0.025722867799999997	0.0721623044	-0.0479867161	0.0116580201	-0.1200258398	0.1209044157	-0.0366581085	0.0477015301	0.0389579404	-0.0110390754	0.047907885	-0.1337916072	-0.00315825	0.0856157285	-0.0163439934	0.0129860923	-0.0563982159	0.0668230441	-0.13431512	0.0976591518	0.0036124565	-0.179801806	0.1725611238	-0.1016733542	0.0198259376	-0.0036997303999999997	0.014062601899999999	-0.1092711667	0.12864164039999998	-0.0820708285	0.0896356604	-0.040883625699999995	0.0640926778	-0.0031934087	0.0095706535	0.061397355	-0.0321997066	0.06536096059999999	-0.066064074	-0.1255565347	0.2413240065	-0.1839070414	0.1229261243	0.1217078847	0.1216831682	0.1216419777	0.00020552	n/a	4.22384704e-08	n/a	-0.00030177	n/a	n/a	9.10651329e-08	-0.0101333	n/a	0.00010268376889	n/a	0.00349224	n/a	1.21957402176e-05	n/a	0.00227864	n/a	5.1922002496e-06	n/a	-0.0009685710000000002	n/a	9.381297820410005e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32514.130859375	57.72265625	1057168705.5405617	3331.905044555664	23150.123046875	13.8203125	191.00103759765625	535928197.085453	22660.369140625	23.427734375	548.8587379455566	513492329.58938986	1.251739	19.760881	0.098359734	-0.0866528701	0.0745485012	0.0194991115	-0.1259553894	-0.0286897669	-0.0886502205	-0.0382259006	0.0710299014	0.0900807455	-0.1866904734	-0.1013562686	0.0630209185	-0.0784418887	-0.0152480568	0.039228313199999996	-0.0330419786	0.0103522824	-0.1653226771	0.042527805099999996	-0.1364230427	0.08241328070000001	-0.0957521575	0.0824735258	0.1724557775	-0.08736576929999999	0.078679414	0.0011795924	-0.0416600242	0.0095424761	0.0302106606	0.0050168116	-0.0828930406	-0.141216497	0.029620818900000002	-0.1863712679	0.10430969550000001	0.0368549441	0.0637477489	-0.0931252177	-0.0852160387	-0.09135121140000001	0.0434593329	-0.10477462550000001	0.0269777313	-0.0376195551	0.0330735223	0.1049612219	0.0039986503	-0.0072370208	-0.037084796600000004	0.23052092149999998	0.0250469696	0.0242933764	-0.0819306	-0.0856986954	0.0922594159	-0.008710197900000001	-0.0257176406	0.0968967716	-0.1412956913	0.1377466657	0.0679044671	-0.0034531905	-0.0790573915	-0.1704020234	0.0082897392	-0.0040213931	0.0674901022	-0.015013048000000001	0.036833016	-0.0466264888	0.012188681399999998	-0.123025163	0.11918967720000001	-0.026570651	0.1148428856	-0.15870971	-0.015405803300000001	0.11375022929999999	-0.022941247799999998	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0109249	-0.01113042	0.00011935344001	0.0001238862493764	-0.000277706	2.4064000000000022e-05	5.790760960000009e-10	7.712062243599996e-08	-0.036005300000000004	-0.02587200000000001	0.0012963816280900002	0.0006693603840000003	0.00327013	-0.0002221100000000002	1.06937502169e-05	4.9332852100000076e-08	0.00148618	-0.0007924600000000003	2.2087309924e-06	6.279928516000004e-07	-0.0007564759999999997	0.0002120950000000005	5.722559385759996e-07	4.4984289025000194e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32642.1484375	128.017578125	1065509854.6157836	16388.500308990482	23138.509765625	-11.61328125	134.86830139160156	535390634.17392355	22714.251953125	53.8828125	2903.3574829101562	515937241.7900429	1.279335	20.196522	0.090243986	-0.0417259935	0.0893969688	-0.1858567717	-0.0623875816	-0.0069072352	-0.0950356208	-0.10696534640000001	0.058762176900000004	-0.0233628952	-0.2054153104	-0.0716746469	0.13396136220000002	0.0486184259	0.0345684706	-0.045371471100000005	0.10052381449999999	0.0002225746	0.0231944442	-0.1141257915	0.0667861489	0.0344590187	0.0818885684	0.0792641924	0.06401299519999999	-0.1293456765	-0.0918184897	-0.04948730900000002	0.13178332	0.0757331101	-0.0009735433	0.18405385629999998	-0.005478525	-0.048720925899999996	-0.0527736179	-0.009742110699999999	-0.0053636273	-0.05376641769999999	0.10340267980000001	0.1122459184	-0.049214142599999997	-0.054177416900000004	-0.1588153167	-0.080055986	0.1275563387	0.0346003569	0.006400311600000001	0.10851922619999999	0.0807955833	-0.0041120428	0.0487011246	0.2353060964	0.0012794772	0.1384397916	0.0568335388	0.0019905847	-0.0228670623	0.0418712951	0.0429265728	-0.013304263700000001	0.09742562240000001	0.048623879800000006	0.0699892597	0.1476515256	-0.08884698880000001	-0.035359471499999996	0.0010064664	-0.1348470444	-0.0114935729	0.1136068036	-0.061653074400000014	0.0043192701000000005	0.1555473693	-0.0146920695	0.0606859978	-0.0684813657	-0.09399833460000001	-0.0314695606	-0.0233027869	-0.0560267193	-0.0349914023	0.1215101995	0.120893123	0.1198669825	-0.00551592	0.00540898	3.0425373446399995e-05	2.92570646404e-05	0.029843	0.030120706	0.000907256929938436	0.000890604649	-0.0185665	0.017438800000000004	0.00034471492225000003	0.0003041117454400002	0.00296075	-0.00030938000000000016	8.7660405625e-06	9.571598440000009e-08	0.00192231	0.0004361300000000001	3.6952757361e-06	1.9020937690000008e-07	-0.0007564759999999997	0.0	5.722559385759996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32764.8671875	122.71875	1073536521.8145143	15059.8916015625	23116.97265625	-21.537109375	463.8470802307129	534394424.7898102	22675.478515625	-38.7734375	1503.3794555664062	514177325.91257095	1.500799	23.692717	0.03574761	0.1433234063	-0.0395036671	-0.0136871483	0.0213612383	-0.019990070500000002	-0.0397841347	-0.014138028700000001	-0.20257956940000002	-0.009202374499999999	0.06374969059999999	-0.0962047347	0.08063581780000001	0.0392998569	0.0700782699	0.0531108276	0.062042698099999995	0.0415547516	0.1341611895	0.027494490099999998	0.0094652348	0.0048744612	-0.0894255617	0.0104351413	-0.050786933099999994	0.0669429263	-0.1286499042	-0.019777720800000002	-0.0052246012	0.016342743700000002	-0.1344355674	0.0059802664	0.0451224005	-0.2387435691	-0.017796102	0.0540489512	0.21798752100000002	0.0340028753	0.0329016304	-0.062440978499999994	0.14366680810000002	0.050896496299999996	-0.0333091872	-0.020019459	0.07069343389999999	-0.1274244677	0.017571166399999998	0.0158913683	0.07764369230000001	0.1553433067	-0.0079472482	-0.0196472029	-0.1811757248	0.0324982019	0.011788001999999999	0.0993783885	0.0087137391	-0.046414156399999996	0.1148585525	-0.0841455612	-0.0254435519	-0.0628237874	0.0020649014	-0.09325574869999999	0.011122330900000001	0.0033602249	-0.05450024690000002	-0.08948976210000001	-0.092606853	0.011713714699999999	-0.034125880899999995	-0.19743594550000002	-0.0556299726	0.0396297446	-0.08447336800000001	-0.161092169	-0.0221278316	-0.1921231471	0.031031165299999997	0.1226508192	0.0269931481	0.1213126213	0.12010478890000001	0.1181006348	-0.00887693	-0.00336101	7.87998862249e-05	1.1296388220100003e-05	0.029834	-9.000000000005531e-06	8.100000000009956e-11	0.0008900675559999998	-0.0349296	-0.0163631	0.0012200769561600002	0.00026775104160999994	0.00318392	0.00022317	1.01373465664e-05	4.980484889999998e-08	0.00201943	9.712000000000002e-05	4.0780975249e-06	9.432294400000004e-09	-0.0007564759999999997	0.0	5.722559385759996e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32604.7734375	-160.09375	1063071250.9107057	25630.0087890625	23127.533203125	10.560546875	111.52515029907228	534882792.0616493	22641.888671875	-33.58984375	1128.277603149414	512655122.6295815	1.330394	21.002588	0.086015635	0.0259136759	0.1012295857	-0.043429630999999996	0.09220964460000004	0.0025180948	-0.0359191273	-0.0968164799	-0.0530232539	0.07209161830000001	0.104025298	-0.08680455880000001	-0.047300899	-0.019842632	0.1272385637	-0.07367676620000001	-0.0595500052	-0.0922419962	0.20926490890000002	-0.045582834100000004	-0.0392797228	-0.0242334695	0.0573177301	0.025906802599999997	-0.0002513173	0.1228360381	-0.1414362505	0.07988963240000001	0.0276905488	0.0272130157	-0.0787066988	0.12097546599999999	-0.0180577274	0.0163200735	0.0712287552	-0.0194115332	-0.0389277776	-0.10368963390000001	0.007113817900000001	0.1183669623	0.0569687654	-0.09805254640000001	-0.0641055743	0.1317169439	0.0286116134	-0.0838026164	-0.0059633641	0.027716089500000003	0.0999771337	-0.026791501800000003	-0.0804593188	-0.0166844932	-0.123549189	-0.08467930470000001	-0.0038771301	0.1730330371	-0.1251413469	0.0730989486	-0.0194320448	-0.1634142935	0.011033981299999999	0.0097513576	-0.0630345963	0.025623979900000003	-0.010668875	0.0037782357000000003	-0.1295362704	0.0453674964	-0.10664498689999999	0.0245221512	-0.10116282130000001	-0.049219632699999995	0.0672895077	-0.06379508219999999	0.0634692202	0.08634847539999999	-0.0520658689	0.0122258891	0.0302364341	-0.0946299089	0.09122891	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.000140255	0.009017185	1.9671465025e-08	8.130962532422501e-05	0.0201623	-0.009671699999999998	9.354178088999997e-05	0.00040651834128999987	0.00649965	0.04142925	4.22454501225e-05	0.0017163827555625002	0.00292378	-0.00026013999999999985	8.5484894884e-06	6.767281959999992e-08	0.00176162	-0.00025781	3.1033050244e-06	6.646599610000001e-08	-0.0007564759999999997	0.0	5.722559385759996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32574.33203125	-30.44140625	1061087107.2821198	926.6792144775392	23076.306640625	-51.2265625	2624.1607055664067	532515928.17215353	22588.984375	-52.904296875	2798.8646278381348	510262215.0939941	1.156421	18.256123	0.093388755	0.09982259	-0.0624018286	0.1120919653	-0.0999007478	0.097073966	0.0542752107	-0.0030973278000000003	-0.041837873500000004	-0.06307137780000001	0.0955385942	-0.0659593945	-0.08954235560000001	-0.032246182799999995	0.0398952227	0.1042620056	0.013176413100000001	-0.0828671964	-0.0260062383	-0.0034744247999999997	-0.1402796885	0.0207490086	-0.0402872858	0.0909534766	0.050010352300000005	0.09123306029999999	0.06458453759999999	-0.0183563829	0.0092575011	0.0357756932	0.0212257563	-0.022662025	0.0950189867	0.10039519779999999	0.0288602977	-0.12946407070000002	0.1004580794	-0.0304344697	0.0222716606	0.0514910232	0.0707066705	0.0296794136	0.1358095117	-0.0621423995	0.0115445547	-0.2408229582	-0.09852176509999999	-0.06973046969999999	0.0212337699	-0.0456344312	0.0732459504	-0.05840156940000001	-0.0406083196	-0.08044897	-0.0381704262	0.0437743631	0.1141321272	0.0628657249	0.0061916563	-0.0864237977	-0.0964525591	0.0284773616	0.013506623999999998	-0.039114269300000004	-0.0660409773	-0.058734210700000004	-0.0834011207	0.0354604742	0.0434785691	0.0439135069	-0.016744782	0.0258900544	0.0479865375	0.0296372243	-0.016957168600000003	0.0550351741	0.18176939760000002	0.0250324696	0.0804308673	0.0151687257	-0.0081420785	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0214479	-0.021588155	0.0004600124144100001	0.0004660484363040251	0.0187079	-0.001454399999999998	2.1152793599999945e-06	0.00034998552241000006	-0.0490193	-0.05551895	0.00240289177249	0.003082353809102501	0.00269391	-0.0002298700000000001	7.257151088099998e-06	5.284021690000003e-08	0.00175144	-1.018000000000004e-05	3.0675420736e-06	1.0363240000000084e-10	-0.000699981	5.649499999999972e-05	4.89973400361e-07	3.1916850249999692e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32392.990234375	-181.341796875	1049305816.3243141	32884.84729385377	23099.7890625	23.482421875	551.4241371154785	533600254.7319946	22629.142578125	40.158203125	1612.6812782287598	512078093.8211098	1.531311	24.17441	0.091270288	-0.2293156122	-0.030480897799999997	-0.0517211917	-0.045513600099999996	-0.0029189033	0.1307445953	-0.1494874599	0.1051577617	-0.025768761600000002	-0.0404612048	0.0459362238	0.025679949100000002	0.024049708399999998	0.028170672999999997	0.14851064630000002	-0.1228017292	0.05766747	-0.0432959551	-0.2277709832	0.16729630980000001	-0.1641908294	-0.0571227803	-0.1452972291	0.0102370364	-0.0258491478	-0.1100593381	-0.0352025365	-0.0287357554	0.057700170499999995	-0.14972971640000002	-0.0015164454	0.098129593	-0.0621602514	-0.1644540394	0.038066248399999995	-0.0896448266	0.0351309696	0.061176605	0.043638798	-0.2428166984	0.0103366264	-0.0424573648	-0.0208601859	-0.0517502404	-0.1766866348	0.0123815537	-0.1010364943	0.11978246699999999	-0.1074207721	0.0197618788	0.019546787	0.0542831823	0.0491151902	0.0027347371999999997	0.0171961258	0.0934485083	-0.0633980243	-0.0858228458	0.0249413768	0.3268955615	0.1401282915	-0.0819974262	-0.022303012200000003	0.0941783975	0.033465109900000005	0.024046953700000002	-0.110158856	-0.0796520975	0.0215203481	-0.093803225	-0.09549616679999999	-0.09477120509999999	0.1157604644	0.0678462171	-0.10926529410000001	-0.021061477999999998	0.054615352199999995	-0.049536598	-0.0608539436	-0.1338733475	0.120326335	0.1161887065	0.1093977275	0.00014518799999999998	0.021593088000000003	2.1079555343999996e-08	0.0004662614493757441	0.0412828	0.0225749	0.0005096261100100001	0.0017042695758399998	-0.014644799999999996	0.0343745	0.00021447016703999994	0.0011816062502500002	0.00264107	-5.283999999999975e-05	6.975250744900001e-06	2.7920655999999732e-09	0.00160622	-0.00014521999999999994	2.5799426884e-06	2.1088848399999986e-08	-0.0007564769999999998	-5.6495999999999745e-05	5.722574515289996e-07	3.1917980159999704e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32719.810546875	326.8203125	1070586002.2233924	106811.51666259766	23150.5859375	50.796875	2580.322509765625	535949629.2495728	22745.12109375	115.978515625	13451.01608657837	517340533.5693512	1.479963	23.363794	0.13049432800000002	0.1120825107	-0.0249312594	-0.1580769342	-0.17184665079999994	-0.1005017567	-0.0045271365	0.0488555839	0.0496801782	-0.095821944	0.0320289655	-0.0561252627	0.0563477286	-0.0695972136	-0.076073173	0.0293791367	0.0508066646	-0.1266430651	0.0524821031	0.0681636947	-0.1009855488	0.0624219106	-0.0054091701	-0.0565555388	-0.026692298599999997	-0.045716167300000006	0.1652930226	0.0006667387	-0.1537617829	0.0543708396	0.030246523799999998	-0.1006218472	0.0534100838	-0.148668795	-0.1876318199	0.22831595	-0.0402581802	-0.0371776079	0.017769883	0.1075725617	0.0599669713	0.0574721491	-0.1339101936	-0.20318931969999998	0.0068751032	0.0235993405	0.0973000428	0.0026770463	-0.059444734299999996	-0.04826515309999999	0.073074702	-0.014097778500000003	-0.0269606099	0.0387329663	-0.0677964888	-0.0821097151	0.052154355599999994	0.1044765842	-0.0186979851	-0.1339661173	-0.13395351560000002	-0.0534043469	0.0375420564	-0.0634128716	0.08983010529999999	-0.0304728187	0.1457353411	0.0796337246	0.0782093009	-0.0263638394	-0.020678365	0.0087608176	-0.1655826587	0.0625833884	0.0037417464	-0.19924159660000001	-0.17730032739999999	-0.013848460600000001	-0.0731948461	0.0635734854	-0.0675930377	0.1198669825	0.1143757435	0.10540925529999999	-0.00586907	-0.006014258000000001	3.44459826649e-05	3.6171299290564e-05	0.00220528	-0.03907752	0.0015270525693504007	4.8632598784e-06	-0.0566743	-0.0420295	0.003211976280490001	0.0017664788702500005	0.00206769	-0.0005733800000000001	4.2753419361e-06	3.287646244000001e-07	0.00161867	1.2450000000000004e-05	2.6200925689e-06	1.5500250000000008e-10	-0.000474846	0.0002816309999999998	2.2547872371599997e-07	7.931602016099987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32729.912109375	10.1015625	1071247146.6874123	102.04156494140624	23153.09375	2.5078125	6.28912353515625	536065750.19628906	22674.365234375	-70.755859375	5006.3916358947745	514126838.7818337	1.139114	17.982904	0.180658038	0.0954532169	0.108170334	-0.0388787823	0.0770879822	-0.061463737000000004	-0.0910280459	0.018077171200000002	-0.0190666484	-0.0946388843	0.10656811349999999	0.045827182599999995	-0.07961024809999999	-0.11592414779999999	-0.0160870667	-0.1279294906	-0.09792592779999999	-0.10158855300000001	-0.1475339524	-0.1951975464	0.1431352528	-0.020526438600000002	-0.09515358369999999	0.06979761940000001	-0.1014896289	-0.05251645940000002	0.027885389500000003	0.0537944004	0.0307822315	0.0114757173	0.0742239365	-0.11944249529999999	0.0815082224	-0.0388755287	0.0270191544	-0.0299504213	0.09127710019999999	-0.0489303729	-0.0407095408	0.0101994505	0.1155696794	-0.0773564586	-0.075449998	0.0418412762	0.0404390328	0.08628390150000001	0.0580078095	0.0860984013	-0.009457598000000001	-0.0176144708	0.0637037399	-0.1603949699	0.02588556	-0.0950728511	-0.1618705217	-0.0410571404	-0.07034548809999999	0.17437960519999998	-0.0636906725	0.1489771738	0.1924758192	0.047486426500000005	0.0399728277	-0.0512959221	-0.0906548741	0.0642775168	0.0525664542	0.023459180099999997	-0.0388064725	0.06489296559999999	0.1095351491	0.048697418099999994	-0.0818538872	0.0525238808	-0.00011813290000000001	-0.05921364990000001	0.0301623568	-0.0169920185	0.0992214424	0.0101080154	-0.022661879	0.11934271980000001	0.112315068	0.1009072399	0.000126298	0.005995368	1.5951184803999998e-08	3.5944437455424004e-05	0.0943886	0.09218332	0.0084977644862224	0.008909207809959999	-0.0264205	0.030253800000000008	0.0006980428202499999	0.0009152924144400004	0.00263625	0.0005685600000000001	6.949814062500001e-06	3.232604736000001e-07	0.00142435	-0.00019432	2.0287729225e-06	3.77602624e-08	-0.0007564769999999998	-0.0002816309999999998	5.722574515289996e-07	7.931602016099987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32621.005859375	-108.90625	1064130023.277378	11860.5712890625	23094.466796875	-58.626953125	3437.1196327209473	533354396.6319618	22600.080078125	-74.28515625	5518.284439086914	510763619.5376625	1.106055	17.46101	0.107883103	0.13561799130000002	-0.0281595291	0.1723553775	0.035724277900000004	0.0795735659	-0.0409750828	0.030691955299999997	-0.0986557526	0.0300099384	0.1020770676	-0.0160510598	-0.0974578321	-0.09545470699999999	0.0070087493	0.044185447999999995	-0.0581737455	-0.0190330106	-0.1467536932	-0.0120440571	-0.1061814714	-0.0220913594	-0.0743699206	0.14000785300000002	-0.0783178991	0.0627226774	0.0162653782	-0.0429169358	0.0843187682	-0.013847668899999999	-0.0343388556	-0.1928621327	0.17166128719999998	0.0533341843	-0.1251673171	-0.0387834435	0.0496009027	0.0578895012	0.01212227	0.051517536100000004	0.1291627168	0.0253997888	0.15716313640000001	0.0457019944	0.024149997599999997	-0.084394394	-0.0817779012	0.022656372200000004	0.0061146108	0.0452562295	-0.0347691479	-0.09715045779999999	-0.046122581600000004	-0.1328681286	-0.1043042306	0.0104676512	0.0807728841	0.0421009884	-0.0121966329	0.09314545	-0.0718377713	0.0428864288	-0.016226963799999997	-0.0377888387	-0.1563429837	0.0448567909	-0.0770929669	0.0286235244	0.036183777400000006	0.028512414700000002	0.0899879038	-0.0480848223	-0.1167284173	0.19085973	-0.0305651294	-0.0775804549	0.2285034039	0.041174417799999995	0.09112496380000001	0.0675297155	-0.06330826349999999	0.11875383099999999	0.1100111431	0.0959136145	0.000134001	7.702999999999989e-06	1.7956268000999997e-08	5.933620899999986e-11	0.044011400000000006	-0.0503772	0.0025378622798400002	0.0019370033299600008	-0.030793200000000007	-0.004372700000000004	0.0009482211662400002	1.9120505290000034e-05	0.00195822	-0.00067803	3.8346255684e-06	4.597246809000001e-07	0.00133457	-8.978000000000002e-05	1.7810770849e-06	8.060448400000005e-09	-0.000461777	0.0002946999999999998	2.13237997729e-07	8.684808999999987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
