csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
30941.87109375	n/a	957399386.7822418	n/a	23124.990234375	n/a	534765173.3399392	n/a	22627.587890625	n/a	512007733.7479592	n/a	n/a	n/a	n/a	0.021351273799999997	-0.0185870922	0.15779469470000002	0.012444842900000001	-0.0948653797	0.0547346096	0.010586105600000001	-0.0213988236	0.1100499756	-0.07263000879999999	0.11960317449999999	-0.0316619356	0.06723073519999999	-0.0159042017	0.060574443099999986	-0.09347171859999999	0.0863321468	-0.08127378219999999	0.0008079739	-0.10219482099999999	0.1249586223	-0.0005736876999999999	0.04987956599999999	-0.0563656646	0.003666661	0.0361781517	-0.139721284	0.1090310064	-0.10763863	0.1213131981	0.0428085273	-0.0156937775	0.0086650648	-0.0176041369	0.0577896906	-0.0084548764	0.0329140537	-0.0123350908	0.0294056558	-0.1310549604	0.09721839269999999	-0.0389733698	0.048930895599999996	-0.0408858994	0.0491955066	0.1026886534	-0.0171928276	0.0139564709	-0.0481566319	0.0694947216	0.0046993064000000005	-0.12567419900000001	0.083094087	0.017630146399999998	-0.09735483730000001	0.0687774496	0.009787259599999999	-0.0161230272	0.11688717720000001	-0.032745343999999996	0.0833143177	-0.0572616919	0.0344791044	-0.0184273307	0.0417589549	-0.0752000153	0.1442725428	-0.0468340333	0.0076515657999999985	-0.08495595460000001	0.0640314422	-0.045701570899999995	0.0784701679	-0.0522517834	0.0219507497	-0.0825328333	-0.0594983958	0.1211564092	-0.15982072220000001	0.031843332200000005	0.0211556748	-0.0435727343	0.0781134742	-0.0008628283	0.129095386	-0.0381016754	0.0489019754	-0.0321772039	0.1246489177	-0.1050328077	0.0005252901999999999	-0.0123184371	0.0263101677	-0.0901874639	0.0026069242	0.09491342359999999	0.0949062958	0.0948944166	0.0948777865	0.0948564063	-7.456229999999999e-05	n/a	n/a	5.5595365812899994e-09	-0.05624019999999999	n/a	0.0031629600960399987	n/a	0.055671500000000006	n/a	n/a	0.0030993159122500004	-0.00435342	n/a	1.89522656964e-05	n/a	0.00054517	n/a	2.972103289e-07	n/a	0.0004767180000000001	n/a	2.272600515240001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31247.732421875	305.861328125	976420781.509098	93551.15204238893	23060.875	-64.115234375	531803955.765625	4110.763278961183	22605.158203125	-22.4296875	510993177.3883095	503.09088134765625	1.068831	18.045618	0.0802333566	-0.0810689083	-0.040973720400000004	-0.0326999968	-0.0441102175	0.0082348545	0.0598497739	-0.0167917607	0.039766814	0.2247398386	-0.0138450701	-0.0367396885	0.056591328499999996	0.0199942968	-0.0914287273	0.0910980404	-0.069100194	0.0190539728	-0.015739478600000002	0.030850370800000002	-0.0787496956	0.1285903524	0.006207053299999999	-0.028183211099999998	0.047694503099999994	0.08561433189999999	-0.0204131028	-0.006316508199999999	0.0537844341	0.0611676252	0.0666935397	-0.0311768912	-0.10424178199999999	0.024113736299999997	-0.0738763693	0.1479341277	-0.10275926699999999	-0.025650947599999998	0.086724434	0.1295888573	-0.0970823035	0.0676943094	0.027874144700000002	0.0109915927	0.1316271768	-0.0470709807	-0.0962444449	-0.015847061200000002	-0.006487885600000001	0.0117904953	0.0291484567	0.0273374978	-0.1733500148	-0.045117769	-0.0423178216	0.0070477785999999995	0.0559944518	-0.0182569331	-0.0067933341	0.22669730429999999	0.028182781	0.0264488025	0.06547583059999999	-0.0291915982	-0.1282801741	0.07647347019999999	-0.057769102	0.0485809809	0.0103846014	0.08894192710000001	-0.0247170793	0.0968845884	-0.0412265602	-0.027032952599999997	-0.0143086461	-0.0083441045	0.0159319528	-0.032007647400000006	-0.047540852599999996	0.0037261882	0.0753891193	-0.0066663446	0.0201956096	0.0162823657	0.0313077295	0.2434932066	0.0805741666	0.1069190167	-0.0368197535	-0.0266099892	-0.1639205295	-0.018687254599999998	-0.0795852672	-0.069550213	0.1230870257	0.0260769406	0.0948944166	0.09483027720000001	0.09472341039999999	0.09457386429999999	0.0943817063	-2.7055700000000006e-05	4.750659999999999e-05	2.256877043559999e-09	7.320109024900002e-10	-0.0668938	-0.010653600000000013	0.0044747804784400005	0.00011349919296000026	0.0336184	-0.02205310000000001	0.0004863392196100003	0.00113019681856	-0.00407374	0.00027968000000000003	1.6595357587600006e-05	7.822090240000002e-08	0.000140069	-0.000405101	1.9619324761000002e-08	1.64106820201e-07	0.000211916	-0.00026480200000000007	4.490839105599999e-08	7.012009920400003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30963.513671875	-284.21875	958739178.90839	80780.2978515625	23098.337890625	37.462890625	533533213.30948263	1403.468173980713	22653.42578125	48.267578125	513177699.6266022	2329.7590980529785	1.11707	18.860077	0.07126741430000003	0.0665774774	0.0052479313	0.11538986429999999	-0.0049353751	-0.08537194570000001	-0.08455417259999999	0.0141586299	-0.0915769664	0.2040813865	0.0039527306	0.0638264508	-0.0565993859	0.021345365699999997	-0.042696758200000004	-0.0046242908	-0.111167399	0.155957415	-0.059828669699999996	0.0660644339	0.0306698446	0.030303532999999997	-0.0590849531	0.0909336307	-0.0828938717	0.041356441	0.0039894748	-0.0705951777	0.0286023268	-0.1236247303	0.0101013448	-0.0145066273	0.0208674135	0.0544356733	0.11349779789999999	0.082551396	-0.0099378078	0.1140041697	0.050386777	-0.056122435199999994	-0.1099674925	0.1460860549	0.0327669086	-0.1213829141	0.043354425099999996	0.1084623617	0.1228726293	-0.00038510059999999997	0.012777270600000001	0.06854632849999999	-0.0059208768000000005	-0.0181241818	-0.0545309664	0.11629808960000006	-0.0052349193	-0.08862498769999999	-0.0704037244	0.015183533600000004	-0.11238299939999999	0.1913871032	0.04404489599999999	0.0112103246	-0.022238498500000002	0.0304291125	-0.015890491399999998	-0.025693790499999997	-0.0108171172	0.21477361	-0.0480886067	-0.0161521258	0.0109755893	-0.030141969700000007	-0.0772847522	0.0853414824	-0.055516384800000006	-0.0319652972	0.0048225133	-0.0760753829	0.096851273	-0.046488453799999996	-0.0027833796999999997	0.059146883	0.0598851463	-0.0051113586	0.1434448779	0.05697187860000001	-0.1427750416	0.0404682093	0.044338851	0.1147347837	-0.0790936335	-0.0908646631	0.0469830491	0.0358371093	-8.8808e-05	0.024823607999999997	0.0948564063	0.0946783009	0.0943817063	0.09396699359999999	0.0934346818	-0.00353667	-0.0035096143	1.231739253476449e-05	1.25080346889e-05	-0.0377616	0.029132200000000007	0.00142593843456	0.0008486850768400002	0.0483453	0.0147269	0.00021688158361	0.00233726803209	-0.00363901	0.0004347300000000004	1.32423937801e-05	1.8899017290000032e-07	0.000140069	0.0	1.9619324761000002e-08	0.0	0.00025516	4.3244000000000015e-05	6.510662559999999e-08	1.8700435360000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31190.673828125	227.16015625	972858133.8524818	51601.736587524414	23044.328125	-54.009765625	531041058.732666	2917.054782867432	22647.33203125	-6.09375	512901648.1336823	37.1337890625	1.135831	19.176817	0.12654699079999998	-0.0312036064	-0.0065791138	-0.0322788439	-0.0030628127	0.1061552262	0.0250656765	-0.006942873299999999	0.0307655903	-0.0888196133	-0.009079066700000001	-0.0560507592	0.033643696699999996	-0.020850230900000002	-0.0546032813	0.0179648925	-0.12888468849999998	0.2247023084	0.0380661116	-0.027686901400000002	-0.0077132387	0.0434075117	-0.1590960752	-0.1683720358	0.111107274	0.0927449819	0.0106604289	-0.059475607	0.07945466429999999	0.044717228399999996	-0.0485574198	0.0743638553	-0.1686073306	0.0203942441	0.04440140769999999	-0.0760568466	-0.11151972619999999	0.0537210888	-0.0164569474	-0.0247643819	0.028535195299999996	0.052185376799999995	0.0200674643	0.0499655297	0.0316427522	-0.1323204448	-0.0388097902	0.0100570112	0.0084546441	0.1015441278	0.0176545494	0.0235284217	0.0094331017	-0.0686525699	-0.0133167371	0.11057653529999999	0.0223566913	-0.008921059399999999	0.0494588551	-0.0856736272	-0.0176773681	0.0011880476	0.007979336	-0.0331512881	-0.09547722800000001	0.018044223300000002	-0.0033691659000000002	0.1849172316	0.016276748799999997	-0.0356098694	-0.0678460635	0.0022349595	-0.045385883099999996	-0.19237945480000002	-0.1577873598	0.026147783100000002	-0.0050768469	-0.1031004392	0.0071039716	0.0794968186	0.2061118863	0.010724965900000001	-0.020553721299999998	0.0297496969	-0.06330572150000001	-0.0273396944	0.0041004418	0.1429072672	0.0210169507	0.0199929189	0.037992595	-0.0241644026	0.0430885882	-0.09410986880000001	0.0653658055	-0.138110696	0.0947994005	0.09445048869999999	0.0938699199	0.0930591182	0.0920200721	-1.56792e-05	0.0035209908	1.239737621368464e-05	2.4583731264000003e-10	-0.00684271	0.03091889	4.68226801441e-05	0.0009559777588320998	0.00688569	-0.04145961	0.0017188992613521	4.74127267761e-05	-0.00288122	0.0007577899999999999	8.3014286884e-06	5.742456840999999e-07	0.000140069	0.0	1.9619324761000002e-08	0.0	0.0	-0.00025516	0.0	6.510662559999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31188.2734375	-2.400390625	972708400.012268	5.7618751525878915	23062.638671875	18.310546875	531885302.50946426	335.27612686157227	22646.6015625	-0.73046875	512868562.3306274	0.5335845947265625	1.050558	17.73712	0.07469125370000003	0.038511578500000004	-0.020503830600000002	-0.109367798	0.020744943999999998	0.08199884219999999	0.0185765447	-0.0034105419	0.0412924006	-0.1208655575	-0.0065813819	0.018299091599999998	0.0538525487	0.1935929663	0.022804455	0.025551457799999996	-0.0498219638	0.029448688599999998	0.0270159072	0.0422539322	0.1398483835	-0.18418106539999998	-0.050633919000000006	0.0490991548	-0.10302510880000001	-0.0357993019	-0.1000637815	-0.08319571	0.1059388088	0.0538753721	-0.0588294839	0.012097754399999999	-0.0249959202	0.0260246209	0.0146468925	-0.0741718378	0.013122233300000001	-0.0641485035	-0.12136803060000001	-0.058505086	-0.0446657651	-0.0321793939	-0.064065274	-0.0813952607	-0.0002782781	0.0342533941	-0.0808618156	-0.061255936799999994	-0.0279023409	-0.0420162027	-0.0871531048	-0.0488791605	0.046789864900000006	0.11812322730000001	0.017633239199999998	0.08461431800000001	0.0067403209	-0.009280136	0.0479836066	-0.10295861810000001	-7.78131e-05	0.0552351356	-0.18592710640000001	0.0021296229	-0.0397920294	0.0406695095	-0.0204100561	0.0657521193	0.0033121849	-0.0652681743	0.1367395398	-0.2011408342	0.0569921855	0.0710762563	0.0127628202	-0.08730333130000001	-0.081862952	-0.0433694022	0.0384490635	0.0334010286	0.0423839432	-0.0540179849	0.0379460243	-0.0376940654	-0.05713469190000001	-0.0633080364	0.060334047	-0.0505991085	-0.0535721551	0.1204625913	0.09170215429999999	0.0382250573	-0.0040552452	-0.0254915442	0.0630663288	-0.0493012079	0.09472341039999999	0.09414702289999999	0.09318897359999999	0.0918531464	0.0901449566	-6.32929e-05	-4.76137e-05	2.26706442769e-09	4.00599119041e-09	-0.00691594	-7.322999999999965e-05	4.78302260836e-05	5.362632899999949e-09	0.0378282	0.03094251	0.0009574389251001	0.00143097271524	-0.0035092	-0.0006279800000000003	1.231448464e-05	3.9435888040000025e-07	0.000140069	0.0	1.9619324761000002e-08	0.0	0.000244578	0.000244578	5.981839808400002e-08	5.981839808400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31042.021484375	-146.251953125	963607097.8363992	21389.6337928772	23068.65234375	6.013671875	532162720.9568024	36.164249420166016	22639.138671875	-7.462890625	512530599.8043861	55.69473648071289	0.9856990000000002	16.642069	0.1140767134	0.0559179146	-0.007868359200000001	-0.0391938494	-0.0013438125	-0.0129020474	-0.10804629939999999	0.0414700018	0.0506796444	-0.0530328389	0.006050766	0.0137835345	-0.0165820499	0.032181335299999995	0.0771018112	0.0184855721	-0.0636148731	-0.0394802556	0.006935143299999999	0.109801497	0.1043748599	0.10193532029999999	0.105183549	-0.1264549146	-0.042246967999999996	-0.0256635057	0.0465930073	-0.0043654715999999994	0.0760193167	0.0234877363	-0.10934661050000001	0.066359337	-0.0341160599	0.030771521200000002	0.0058438826	-0.0976065455	0.0908084313	0.0738568488	0.1307745312	-0.0158906805	0.010545851	-0.0470545499	-0.0119999523	0.043752022300000006	-0.0429309607	-0.0048519109999999996	0.003347348	-0.0426556244	-0.0350776136	-0.0593937925	-0.0724691708	-0.0043052805	0.05923438	-0.007623245	-0.0058896076	-0.0115244857	-0.1115414126	0.0344700724	0.0556524141	-0.0429930961	0.0079473195	0.0007971345	-0.0392844604	-0.025414869	0.0811237727	0.0122831569	-0.0615314239	0.0520160993	-0.0125502549	0.0402876921	0.138612075	0.14517538	0.1731224292	-0.0072648962	-0.0239329955	0.0654704698	-0.0367669884	-0.050581468600000005	0.0422194989	0.046895560999999995	0.0747594591	-0.0162814027	-0.0583215046	-0.0636380459	-0.036683080699999995	-0.0801347803	-0.11223642029999999	-0.0401069708	0.09291255529999999	-0.0648602692	-0.0638329555	0.021191941800000003	-0.0432403879	0.0398425557	-0.0665619463	-0.014343938899999999	0.09462845140000001	0.0937681467	0.0923400945	0.0903529413	0.087818719	-1.56795e-05	4.76134e-05	2.2670358595599993e-09	2.4584672025e-10	-0.028721100000000006	-0.021805160000000004	0.0008249015852100003	0.0004754650026256002	0.00897966	-0.02884854	0.0008322382601316	8.06342937156e-05	-0.00248627	0.00102293	6.1815385129e-06	1.0463857849e-06	0.000140069	0.0	1.9619324761000002e-08	0.0	0.0	-0.000244578	0.0	5.981839808400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31156.849609375	114.828125	970749277.5812113	13185.498291015625	23058.841796875	-9.810546875	531710185.0133095	96.24682998657228	22681.7890625	42.650390625	514463555.0757446	1819.055820465088	0.994994	16.79899	0.07023016871999999	0.0109302183	-0.0351328613	0.0061478628	0.003646312	0.013521995	-0.08342142400000001	0.0418903037	0.0299609209	-0.07424378179999999	0.037399762999999996	-0.013373008799999999	-0.1265192369	0.13150398619999998	0.062144348099999996	-0.0537418725	-0.0212448536	0.026886043999999998	-0.0277092205	0.0630443448	0.09191502119999999	-0.0332467421	0.0567139866	-0.0150774705	-0.09067828970000001	-0.072696945	-0.0681004489	-0.032514798500000004	-0.016639446000000002	0.04566401900000002	-0.0168263209	-0.1191513233	-0.12726897880000002	-0.0997813649	0.0792805009	0.024429236400000002	0.0588529382	0.0057733015	-0.0422999067	-0.051323219	0.0755121758	0.0689076275	0.011426518600000001	0.0609140974	0.0236977791	-0.0111956125	0.010968168200000001	-0.0097099259	0.018752811499999997	-0.07664344969999999	0.0322862732	-0.0642992108	0.1189407327	-0.0207613938	-0.0008340200999999999	0.011867438400000001	-0.08293367089999999	0.0422992623	0.0496121699	-0.047816209000000005	0.044212597	-0.08511932039999999	-0.17098531890000002	0.0316741892	0.0394195048	-0.056085429699999995	0.008345932700000001	0.0647954939	-0.0390611598	-0.0220262444	0.09992336449999999	-0.0130825626	0.09240286060000001	0.0672085383	0.0121699715	-0.085802135	-0.0290004258	0.0937466612	-0.0354192552	0.0353711643	0.0935397157	-0.1459917435	0.0543187798	0.1056238524	0.0584391976	-0.0101794949	-0.014779145	0.011402049899999999	0.005753786800000001	-0.0162073532	-0.0211687264	0.0047907719	0.0906809959	-0.040695579700000005	-0.0413308444	0.0533619209	0.0945145424	0.0933141636	0.0913248123	0.0885633085	0.0850530009	-8.980779999999999e-06	6.698720000000002e-06	4.487284963840003e-11	8.065440940839999e-11	-0.0510775	-0.0223564	0.00260891100625	0.0004998086209599998	0.0206248	0.011645139999999998	0.00013560928561959996	0.00042538237504	-0.00314682	-0.0006605499999999997	9.9024761124e-06	4.363263024999997e-07	7.618039999999999e-05	-6.38886e-05	5.803453344159999e-09	4.08175320996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30970.197265625	-186.65234375	959153118.6717262	34839.097427368164	23078.654296875	19.8125	532624284.1546669	392.53515625	22651.99609375	-29.79296875	513112927.03126526	887.6209869384766	0.905857	15.294059	0.12395152871999998	0.0931346596	0.0003120302	0.0072626511	0.0330857528	-0.0436147422	-0.1102307699	0.0608933589	-0.024895639900000002	-0.05491328559999999	-0.015840629199999998	0.0804476699	-0.0546314773	0.0796668408	8.818620000000001e-05	-0.05097398190000002	-0.0996689212	-0.047834238	0.0126251021	0.0031550034	0.08717948269999999	-0.0823874144	-0.058392737	0.0252604437	-0.0917111164	0.1157691113	0.0727374019	0.056242712	-0.0455199644	0.018902269699999998	0.0613922495	-0.0326513908	-0.0075092688	0.0010529222	0.0064654568999999995	-0.0235130568	0.0043815799	0.0991895398	0.0842788229	0.1473966408	0.1471933258	0.026445851099999997	-0.098083978	0.0949651113	-0.041197243599999996	-0.016473918	0.0685767353	-0.0601858137	-0.034290984100000005	-0.015649241499999998	0.006879674499999999	-0.0430808795	0.11997351380000001	-0.0189583496	0.0318020493	-0.0455736622	-0.10488265960000001	0.056913439	-0.0085883012	-0.0437847265	-0.014191074199999999	0.035209946400000004	-0.10439135109999999	0.0675878183	0.0133569033	-0.0593235671	-0.1274303884	0.0287663079	0.012889673400000001	-0.06471392179999999	0.0937430781	-0.1367103569	0.013090198999999999	0.0001054639	-0.0479846152	0.0529807188	0.10557036789999999	-0.0172919855	-0.0824940398	-0.0273649505	-0.0099098853	0.0101241853	-0.0360931745	0.0310636475	0.0456860245	-0.0451293745	-0.06952054419999999	0.09028624730000001	0.0120230909	-0.1505844406	-0.1177029751	0.07324760849999999	0.0253004561	0.0800718255	-0.07519596320000001	0.0183210477	0.0943817063	0.0927854371	0.0901449566	0.0864899808	0.0818616429	-1.56795e-05	-6.698720000000002e-06	4.487284963840003e-11	2.4584672025e-10	0.0292958	0.08037330000000001	0.0008582438976399997	0.00645986735289	0.0252614	0.004636600000000001	2.1498059560000005e-05	0.0006381383299600001	-0.00243201	0.0007148099999999998	5.9146726401e-06	5.109533360999996e-07	0.000140069	6.38886e-05	1.9619324761000002e-08	4.08175320996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31060.90234375	90.705078125	964779654.4079742	8227.411197662354	23093.826171875	15.171875	533324807.2567787	230.185791015625	22735.724609375	83.728515625	516913173.51334006	7010.464328765869	0.8838829999999999	14.92306	0.050414054499999986	0.046148594400000006	-0.014894961799999999	0.0047281835	0.0431796032	0.019158850800000002	0.0659797973	0.0339453808	-0.036413522000000004	-0.10020827119999999	-0.047636299699999995	0.0608460042	-0.032179541	0.0254839185	-0.0152080498	-0.1304697961	0.0045031799	0.0338317609	-0.0135065381	0.0439674358	0.0096140902	-0.0637295312	0.14559416349999998	0.055676387800000005	-0.0033086828999999997	0.0716155254	0.0046131172	0.011063978	-0.0625329572	0.0134355296	0.0352892646	-0.10457536220000001	0.0520902248	0.0521370027	0.0346739554	-0.031101746800000007	0.0154681531	-0.1778322429	-0.0191032243	-0.013194443899999998	-0.0047945847	-0.0999571084	-0.0560267154	-0.0793374459	0.0883629893	-0.0596238016	0.042732689299999994	-0.0354035336	0.0128287884	-0.0793975629	-0.045427965	-0.0014746486999999999	0.10195942890000001	-0.038256103300000004	0.048813517699999996	0.0182238522	0.06386527389999999	0.0301837275	-0.0101081281	-0.0896259273	-0.0526763943	0.0293839171	-0.0496385175	0.0559545715	0.0039533021	-0.1286000662	0.0327601005	0.0646669566	-0.0022535096	0.0192250476	-0.0004831199	-0.027226520299999998	0.059608292599999994	0.0297662246	0.09872162039999999	0.017821602	0.0878411406	0.0423751396	-0.018948657600000002	-0.0565444067	-0.0454676071	0.013374778799999999	0.1447100609	-0.0233677965	0.0390782675	-0.024168287400000002	0.13061794029999999	-0.1353543448	0.0416594935	-0.0189533348	-0.0325967737	0.046557602999999996	-0.037710862000000005	0.0359669678	0.0482016313	0.0034250032	0.0942299696	0.0921823909	0.08880265359999999	0.0841395995	0.0782606159	-0.00549533	-0.005479650500000001	3.002656960215025e-05	3.01986518089e-05	0.0126478	-0.016647999999999996	0.00015996684483999998	0.0002771559039999999	-0.0008295039999999999	-0.026090904	0.0006807352715372159	6.880768860159999e-07	-0.00247592	-4.390999999999987e-05	6.1301798464e-06	1.9280880999999883e-09	0.000140069	0.0	1.9619324761000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31302.77734375	241.875	979863869.4323883	58503.515625	23110.677734375	16.8515625	534103425.3421363	283.97515869140625	22693.353515625	-42.37109375	514988293.7851296	1795.309585571289	1.012824	17.100023	0.022047654300000004	-0.0311238898	-0.011597269299999999	-0.045514936	0.0391632465	-0.08655551310000001	-0.0040878386	0.047081301500000006	0.08201450889999999	0.011688484499999999	-0.0743112959	-0.0245772952	0.0191689164	-0.0044115752	-0.023071845	-0.025527091800000002	-0.0283533123	-0.1335577626	0.096802363	0.0008635975999999999	0.0314689098	0.0213520318	-0.0602794068	-0.0173715278	-0.0990895484	-0.0427209532	-0.0098128202	0.0542412693	0.0191168286	0.0207876183	0.0345493268	-0.044611488399999996	0.0616616732	0.1469587572	-0.006763925400000001	-0.0019562893	0.0712546327	-0.0586698585	0.0346308411	-0.036598632400000004	0.09788298449999999	0.11970346890000001	-0.0401243109	0.0265408982	-0.052998949000000004	-0.0572480258	-0.0445452404	-0.0004363403	0.0107093916	0.0227788314	0.0841733799	0.045362238	0.1453399163	-0.0126560256	0.0407438014	-0.0862934965	-0.0157414724	0.049777767199999996	0.0673745013	0.0233971002	-0.08338792190000001	-0.0084202932	0.021615566	-0.0171798646	-0.0211159006	-0.0256685628	-0.08217137669999999	-0.09828275460000001	0.1077035732	0.0109629728	0.0920810957	-0.0257477381	0.0033971146000000003	0.039642931400000005	-0.0801915776	-0.0252698558	-0.061551115999999996	0.0215245271	-0.06455121059999999	-0.054580652	0.020630971799999998	0.0440800163	0.0462603437	-0.1448943756	-0.0146871165	0.000598618	-0.0316456756	-0.004900016599999999	-0.0088715538	0.02431447	0.043735305	0.0033452487	0.1019825357	-0.0027295222	0.025588379300000002	-0.012396137	0.09405936279999999	0.0915055078	0.0873003222	0.0815196937	0.07426794099999999	-1.56797e-05	0.0054796503000000005	3.002656741029009e-05	2.4585299209000005e-10	0.012608500000000005	-3.9299999999993854e-05	0.00015897427225000012	1.5444899999995168e-09	0.0122712	0.013100704	0.000171628445295616	0.00015058234943999998	-0.00240736	6.856000000000006e-05	5.7953821696e-06	4.700473600000009e-09	0.000140069	0.0	1.9619324761000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
