onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0423	6	active_change	correct	1.0093000000000014	right
20.0587	6	active_change	incorrect	1.1426999999999978	left
26.067	6	active_nochange	incorrect	0.7662000000000013	right
36.0835	6	passive	n/a	1.708599999999997	right
42.0917	6	active_change	correct	1.9031999999999982	right
52.1083	6	active_nochange	correct	1.6554000000000002	left
60.12479999999999	6	active_change	correct	1.7187000000000126	right
66.1331	6	active_nochange	incorrect	1.5892999999999944	right
72.1413	6	active_change	correct	1.5600000000000023	right
78.1496	6	active_change	correct	1.387599999999992	right
86.1661	6	active_nochange	correct	2.1059000000000054	left
92.1743	6	active_nochange	incorrect	1.4395999999999987	right
100.1909	6	active_nochange	correct	1.6047999999999973	left
106.1991	6	passive	n/a	0.6525000000000034	right
112.2074	6	active_change	correct	1.4880999999999887	right
118.2156	6	active_nochange	correct	1.4628000000000014	left
126.2322	6	passive	n/a	1.7390000000000043	right
134.2487	6	active_nochange	incorrect	1.897299999999973	right
140.257	6	active_nochange	correct	1.620900000000006	left
150.2735	6	active_nochange	correct	1.650199999999984	left
156.2817	6	passive	n/a	1.6619000000000028	right
162.29	6	passive	n/a	1.5994000000000028	right
172.3065	6	active_change	correct	1.6577000000000055	right
180.323	6	active_change	correct	1.4720999999999833	right
188.3396	6	active_nochange	correct	1.5563000000000216	left
194.3478	6	active_change	correct	1.4839999999999804	right
204.3643	6	passive	n/a	1.646300000000025	right
210.3726	6	active_nochange	correct	1.5798999999999808	left
216.3808	6	active_change	incorrect	1.8894999999999982	left
222.3891	6	active_change	correct	1.561099999999982	right
228.3973	6	active_nochange	incorrect	2.511799999999994	right
238.4138	6	active_change	correct	1.4221000000000004	right
244.4221	6	active_change	correct	1.4067000000000007	right
252.4386	6	active_change	correct	1.5129999999999768	right
258.4469	6	active_change	correct	1.5565999999999462	right
264.4551	6	active_nochange	correct	1.7491999999999734	left
272.4717	6	passive	n/a	1.527499999999975	left
280.4882	6	passive	n/a	1.4017999999999802	right
296.5046	6	active_nochange	correct	1.6961000000000013	left
302.5129	6	active_nochange	correct	1.590599999999995	left
