onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.014	3.5807	control	3.5807	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
15.0223	0.8463000000000012	control	0.8463000000000012	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.0305	2.033999999999999	control	2.033999999999999	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0388	1.6416000000000004	control	1.6416000000000004	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0471	2.4632000000000005	control	2.4632000000000005	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.0553	3.4728999999999957	control	3.4728999999999957	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0636	2.728499999999997	emotion	2.728499999999997	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0718	3.771099999999997	emotion	3.771099999999997	left	incorrect	n/a	male	black	black	black	anger
50.0801	4.645699999999998	emotion	4.645699999999998	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0883	2.691500000000005	emotion	2.691500000000005	right	incorrect	n/a	male	black	black	black	fear
60.0966	4.0149999999999935	emotion	4.0149999999999935	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1049	3.7146000000000043	emotion	3.7146000000000043	left	incorrect	n/a	female	asian	black	asian	fear
70.1131	3.9142999999999972	control	3.9142999999999972	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1214	1.4420000000000073	control	1.4420000000000073	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1296	1.7377000000000038	control	1.7377000000000038	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1379	0.8072999999999979	control	0.8072999999999979	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
90.1462	0.8519000000000005	control	0.8519000000000005	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1544	0.6106000000000051	control	0.6106000000000051	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1627	1.4692000000000007	emotion	1.4692000000000007	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1709	1.9168999999999983	emotion	1.9168999999999983	right	incorrect	n/a	male	black	black	black	anger
110.1792	1.5885000000000105	emotion	1.5885000000000105	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1875	1.4491000000000014	emotion	1.4491000000000014	left	incorrect	n/a	male	black	black	black	fear
120.1957	2.9307000000000016	emotion	2.9307000000000016	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.204	2.0764000000000067	emotion	2.0764000000000067	right	incorrect	n/a	female	asian	black	asian	anger
130.2122	0.9221000000000004	control	0.9221000000000004	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2205	0.697700000000026	control	0.697700000000026	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2287	0.5884000000000071	control	0.5884000000000071	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.237	1.6689000000000078	control	1.6689000000000078	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2453	1.5795000000000243	control	1.5795000000000243	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
155.2535	1.0131999999999834	control	1.0131999999999834	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
160.2618	2.177800000000019	emotion	2.177800000000019	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.27	1.6204999999999927	emotion	1.6204999999999927	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2783	1.3130999999999915	emotion	1.3130999999999915	left	incorrect	n/a	male	black	black	black	anger
175.2866	1.831700000000012	emotion	1.831700000000012	right	incorrect	n/a	female	black	asian	asian	anger
180.2948	1.270399999999995	emotion	1.270399999999995	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3031	1.1399999999999864	emotion	1.1399999999999864	left	incorrect	n/a	female	asian	asian	black	fear
190.3113	0.7967000000000155	control	0.7967000000000155	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
195.3196	0.7062999999999988	control	0.7062999999999988	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3278	0.7299999999999898	control	0.7299999999999898	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.3361	0.5636000000000081	control	0.5636000000000081	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3444	0.8461999999999819	control	0.8461999999999819	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3526	0.6619000000000028	control	0.6619000000000028	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3609	1.7275000000000205	emotion	1.7275000000000205	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3691	1.772199999999998	emotion	1.772199999999998	right	incorrect	n/a	female	black	asian	asian	fear
230.3774	1.7068000000000154	emotion	1.7068000000000154	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3857	1.520399999999995	emotion	1.520399999999995	right	incorrect	n/a	male	black	black	black	fear
240.3939	1.5930999999999926	emotion	1.5930999999999926	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.4022	1.3267000000000166	emotion	1.3267000000000166	left	incorrect	n/a	female	asian	asian	black	anger
