onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0127	0.9958999999999989	control	0.9958999999999989	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.0208	1.7796000000000003	control	1.7796000000000003	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.029	1.1123000000000012	control	1.1123000000000012	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.0372	0.917900000000003	control	0.917900000000003	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0454	0.8434999999999988	control	0.8434999999999988	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0536	1.122099999999996	control	1.122099999999996	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0618	1.6957000000000022	emotion	1.6957000000000022	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.07	1.6244000000000014	emotion	1.6244000000000014	left	incorrect	n/a	male	black	black	black	anger
50.0782	1.3149999999999977	emotion	1.3149999999999977	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0864	1.5006000000000057	emotion	1.5006000000000057	right	incorrect	n/a	male	black	black	black	fear
60.0945	2.0423000000000044	emotion	2.0423000000000044	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1027	1.2399999999999949	emotion	1.2399999999999949	left	incorrect	n/a	female	asian	black	asian	fear
70.1109	0.7856000000000023	control	0.7856000000000023	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1191	3.241100000000003	control	3.241100000000003	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1273	0.7368999999999915	control	0.7368999999999915	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
85.1355	0.9784000000000077	control	0.9784000000000077	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1437	0.6081000000000074	control	0.6081000000000074	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1519	0.841700000000003	control	0.841700000000003	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.16	1.8393999999999977	emotion	1.8393999999999977	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1682	1.6731000000000051	emotion	1.6731000000000051	right	incorrect	n/a	male	black	black	black	anger
110.1764	1.3237000000000023	emotion	1.3237000000000023	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1846	1.3592999999999904	emotion	1.3592999999999904	left	incorrect	n/a	male	black	black	black	fear
120.1928	1.7539000000000016	emotion	1.7539000000000016	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.201	1.9535000000000053	emotion	1.9535000000000053	right	incorrect	n/a	female	asian	black	asian	anger
130.2092	0.7921999999999798	control	0.7921999999999798	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
135.2174	0.9418000000000006	control	0.9418000000000006	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2255	0.6435999999999922	control	0.6435999999999922	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2337	1.2830999999999904	control	1.2830999999999904	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2419	0.6518000000000086	control	0.6518000000000086	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2501	0.7713999999999999	control	0.7713999999999999	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
160.2583	1.8060000000000116	emotion	1.8060000000000116	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2665	1.789699999999982	emotion	1.789699999999982	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2747	1.439300000000003	emotion	1.439300000000003	left	incorrect	n/a	male	black	black	black	anger
175.2829	1.8768999999999778	emotion	1.8768999999999778	right	incorrect	n/a	female	black	asian	asian	anger
180.291	1.4605999999999995	emotion	1.4605999999999995	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.2992	1.3421999999999912	emotion	1.3421999999999912	left	incorrect	n/a	female	asian	asian	black	fear
190.3074	0.8109000000000037	control	0.8109000000000037	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
195.3156	0.6415000000000077	control	0.6415000000000077	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3238	0.9390999999999963	control	0.9390999999999963	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.332	1.04170000000002	control	1.04170000000002	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3402	0.6783999999999821	control	0.6783999999999821	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3484	0.875	control	0.875	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3565	1.7206999999999937	emotion	1.7206999999999937	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3647	1.8543999999999983	emotion	1.8543999999999983	right	incorrect	n/a	female	black	asian	asian	fear
230.3729	1.8360000000000127	emotion	1.8360000000000127	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3811	1.1975999999999942	emotion	1.1975999999999942	right	incorrect	n/a	male	black	black	black	fear
240.3893	1.449200000000019	emotion	1.449200000000019	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.3975	1.699799999999982	emotion	1.699799999999982	left	incorrect	n/a	female	asian	asian	black	anger
