csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33
32956.50390625	n/a	n/a	1086131149.7226717	25274.509765625	n/a	638800843.8926735	n/a	24467.755859375	n/a	n/a	598671076.7939796	n/a	n/a	n/a	-0.0258805002	-0.1096068254	0.0365587365	0.08179172929999999	-0.2099206582	0.0105381099	-0.0344168109	-0.13277369279999998	0.0825740368	-0.09429451289999999	0.055963129699999996	-0.12152507929999999	0.036563382799999995	-0.0748715247	0.0029350115999999997	-0.0313160399	0.1060072575	0.0200112441	-0.0325853619	0.048199333600000005	-0.08250209160000001	0.0303478114	-0.2087367913	0.0024074736	-0.1064833775	0.0512846099	-0.0626104026	0.007275299399999998	-0.059679177699999995	0.0444175782	-0.0395146331	0.1145525975	-1.04306e-05	-0.0324107081	0.08749708210000001	0.0682350538	-0.13658948740000001	-0.06293835019999999	0.0976008253	-0.1089532126	0.036944518100000004	-0.1332434314	0.0734506548	-0.0803137751	0.2107519112	-0.020664671399999997	-0.1139698426	0.005359147900000001	-0.1260485135	0.0817259592	-0.0718969409	0.1458888989	-0.0252934845	0.0235336475	-0.0643085118	0.051099415999999995	-0.012540486299999999	0.0091201254	-0.0122689948	0.052476836799999996	-0.1903723794	0.0352233245	-0.0940403991	0.0332400682	-0.0360278832	0.023075287400000002	-0.07014403	0.0113527418	-0.0041324684	0.1324944831	-0.08449397480000001	0.0570009194	0.0089591777	-0.096216693	0.11417600789999999	0.0893150623	-0.0305540035	0.1217078847	0.1216831682	0.1216419777	-0.0198886	n/a	0.00039555640996	n/a	-0.0622373	n/a	n/a	0.00387348151129	0.0686707	n/a	0.004715665038489999	n/a	-0.000147695	n/a	n/a	2.1813813024999998e-08	0.000777039	n/a	6.037896075209999e-07	n/a	-0.000500562	n/a	n/a	2.50562315844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32790.26953125	-166.234375	27633.867431640625	1075201775.932022	25275.080078125	0.5703125	638829672.9556313	0.32525634765625	24506.357421875	38.6015625	1490.0806274414062	600561554.0886879	1.3682470000000002	20.174278	0.10455	0.1058731158	-0.059415620999999995	0.0297041792	0.0404603013	-0.0708828727	-0.1221964457	-0.0505195984	-0.042182600199999996	0.0160123606	-0.053425662699999994	-0.0200421047	-0.068615755	0.05987441900000001	-0.0586285597	-0.0910583903	-0.08791929960000001	-0.0385906577	0.0507589418	0.0823794549	-0.0572254387	0.0874522764	-0.0204904365	0.0850494398	-0.10384279960000001	-0.0059533863	-0.0702976422	-0.07535402769999999	-0.0629498556	0.004932327	0.025781555299999998	-0.0273226413	-0.11014420220000001	0.0374002228	0.1187585406	0.1102062466	-0.1476524044	0.0101148812	0.10488400029999999	0.020701155	-0.0784502816	0.035034082	-0.0951978631	-0.0422629203	-0.0317442697	0.0849676544	0.0262505016	-0.06144745	-0.0840002714	-0.055646159699999996	0.0186007139	0.030105084	0.0213393234	-0.019134260400000002	-0.1277554108	-0.0336044426	-0.1151238814	-0.11451267960000001	-0.09863655269999999	0.006778284399999999	-0.0165105516	0.082111407	0.021646705099999997	0.0672499343	0.011575873600000001	0.1142291417	0.10549800029999999	-0.025068831099999998	0.0010830153	0.0351013829	0.0517276681	0.051892904299999994	-0.011847913500000001	-0.0236205842	-0.07952683719999999	-0.15446684630000002	0.1567736467	-0.1947065643	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0156931	0.004195499999999998	0.0002462733876100001	1.7602220249999982e-05	-0.037955800000000005	0.0242815	0.0005895912422499999	0.0014406427536400007	0.0559598	-0.012710899999999995	0.0031314992160400004	0.00016156697880999993	0.000627155	0.00077485	6.003925225e-07	3.93323394025e-07	0.000447457	-0.00032958200000000003	2.00217766849e-07	1.0862429472400002e-07	-0.000337752	0.00016281	2.65070961e-08	1.1407641350399997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33225.69921875	435.4296875	189599.01275634766	1103947088.5748444	25280.935546875	5.85546875	639125702.1252481	34.286514282226555	24526.818359375	20.4609375	418.6499633789063	601564818.8337746	1.427353	21.045769	0.07026040000000001	-0.023122930099999998	0.1656117462	0.0215700294	-0.006017011700000001	-0.0681145797	0.0006964571000000001	0.0344210359	0.017906198999999998	0.1233096917	-0.0716658228	-0.0650921943	0.0406523118	-0.1817311657	-0.036396327400000004	-0.0406745711	-0.0327803663	-0.13269864779999999	-0.049449518399999996	0.0512298891	0.07417026730000001	-0.0156424465	0.0846092258	0.08451472189999999	-0.1044427683	-0.024121814100000003	-0.1243459767	-0.09227159210000001	-0.0514186391	-0.0308535609	0.0187698053	-0.0445814153	-0.1368005619	0.126174375	0.14103113009999999	-0.0557928521	0.1684297364	-0.0800517675	0.0052885592	-0.1931342507	-0.0221063222	0.0238629487	-0.1386924472	0.0055363947999999994	0.0004184847	0.0686268703	0.034834152	0.0007998603	-0.0279694942	-0.09025330349999999	-0.1116333044	0.023172559300000003	0.0798975583	0.151262852	0.0019829007	0.1140254223	-0.0766585901	0.0880599355	0.04773516	-0.0605670268	0.0200175444	0.0163357033	0.0979931612	0.10097631609999999	0.0043957053	0.0902429265	0.0807873268	-0.0610588154	0.0315432623	0.0561691437	-0.0107025577	0.0312239944	-0.021923448199999997	0.053357687	0.06871258	-0.2577122948	-0.0424559237	0.0767886777	0.1215101995	0.120893123	0.1198669825	-0.0198841	-0.004190999999999997	0.00039537743281	1.7564480999999972e-05	-0.0379875	-3.169999999999562e-05	1.0048899999997225e-09	0.00144305015625	0.068695	0.012735200000000002	0.004719003025000001	0.00016218531904000006	0.0	-0.000627155	3.93323394025e-07	0.0	0.000171372	-0.0002760849999999999	2.9368362384000003e-08	7.622292722499995e-08	-0.000500562	-0.00016281	2.65070961e-08	2.50562315844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33073.86328125	-151.8359375	23054.151916503906	1093880432.346817	25307.13671875	26.201171875	640451168.9015045	686.501407623291	24507.478515625	-19.33984375	374.02955627441406	600616503.193821	1.269978	18.725332	0.0787684	-0.0884892958	-0.0193642622	0.0692594126	-0.1315383628	-0.068694961	0.0730786006	0.0678481905	-0.0184345323	0.11269741550000001	-0.1269209491	-0.1504321812	-0.0827802735	0.1598383281	0.0089923921	0.0148128374	-0.0968260777	-0.0491903068	-0.0823710982	-0.011874946899999999	0.044734263600000004	0.052705020899999996	0.1722329169	0.0165615448	-0.046865639699999996	0.0840160808	-0.0559910941	0.0120383402	0.1190020718	-0.049101573499999995	0.1364287818	0.0453960771	0.10535312849999999	0.0744955182	0.0490825585	-0.0255190639	0.024641137400000002	0.0434219541	-0.10273773650000001	-0.04329834269999999	-0.10173312039999999	0.10761032400000001	-0.1034323145	-0.1264219316	0.1266437172	0.0552855435	0.0164758503	0.052018990599999995	0.07118015009999999	-0.2454799655	-0.013299136000000001	-0.020986072400000003	0.0071172825	-0.1007310205	-0.0082894021	-0.0715105954	-0.1481770687	-0.00022709599999999998	0.100354926	-0.058701454199999996	-0.024585268599999998	-0.0013810734	0.148544669	0.0823277323	-0.049581998099999997	-0.0314849755	-0.0650557888	-0.0779220038	-0.1385725106	-0.08217721360000001	0.046476288399999996	-0.1498189071	-0.030590221600000002	-0.0227573225	0.050326191	-0.044084741100000005	-0.0666093272	0.0742148911	0.1213126213	0.12010478890000001	0.1181006348	-0.0198952	-1.11e-05	0.00039581898303999986	1.2320999999999998e-10	-0.07993559999999998	-0.04194809999999998	0.0017596430936099984	0.0063897001473599965	0.0687423	4.730000000000012e-05	0.004725503809290001	2.2372900000000114e-09	0.000462466	0.000462466	2.1387480115599998e-07	2.1387480115599998e-07	0.000444144	0.000272772	1.97263892736e-07	7.4404563984e-08	-0.000500562	0.0	0.0	2.50562315844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32970.56640625	-103.296875	10670.244384765623	1087058249.148941	25271.32421875	-35.8125	638639827.7691803	1282.53515625	24477.62890625	-29.849609375	890.9991798400879	599154316.8720857	1.6453810000000002	24.260502	0.13373264999999998	0.0293979592	-0.0749684938	0.0308969041	0.0430948817	-0.097181024	-0.075765185	0.054922730999999995	-0.1239872268	0.0486350963	-0.0920005607	0.039831725	-0.0579638527	0.0777518299	-0.0158461739	-0.010864616	0.0521164007	-0.10759821230000001	0.1025819934	-0.0661635693	-0.0262539098	0.0522636784	0.0381186737	-0.015135311100000003	-0.0493654137	-0.0039329442	-0.0106924365	0.14269558599999999	-0.0284131942	-0.0404628943	-0.0691152344	-0.2400669996	0.0108710919	-0.09967098320000001	-0.0968412463	-0.0771572393	-0.0923260939	-0.142336531	-0.0017682557	0.07238810450000001	-0.1471845265	0.0266081026	-0.20799910670000002	0.1196985843	-0.0368393784	0.0958500671	0.0909872323	-0.1155176126	-0.059635101600000004	-0.0767114665	0.0310113686	-0.0373614132	-0.0039382586	-0.025426233	-0.052653028899999996	-0.0632128137	-0.0402414727	0.0916443969	-0.0834694304	0.0213298669	-0.0699148859	0.0173181892	0.07859104089999999	0.0056031438	0.1337249136	0.031588666200000004	-0.1365254569	0.0317618656	-0.0405441582	-0.0784902906	0.0819504858	0.1900499576	0.13861595029999998	-0.0203806798	0.155260678	0.047980603499999996	0.08448048289999999	0.1348975703	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.019809	8.619999999999808e-05	0.00039239648099999996	7.430439999999671e-09	-0.0334542	0.04648139999999999	0.0021605205459599985	0.0011191834976399997	0.08561239999999999	0.016870099999999985	0.007329483033759999	0.0002846002740099995	-0.000380721	-0.000843187	7.109643169690002e-07	1.4494847984099998e-07	-0.000118568	-0.0005627119999999999	1.4058370624e-08	3.1664479494399994e-07	-0.000500562	0.0	0.0	2.50562315844e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32878.140625	-92.42578125	8542.525039672852	1080972130.9572754	25246.560546875	-24.763671875	637388819.4470253	613.239444732666	24417.59765625	-60.03125	3603.7509765625	596219075.3025055	1.69138	24.938744	0.09741190399999998	0.0566237239	0.006937038	0.1419585667	-0.042212943499999996	0.025177283199999997	-0.1039949914	0.15630961210000002	-0.1379411041	0.0290962596	-0.10411400720000001	0.034574202799999995	-0.1077196761	-0.06421069019999999	0.11212410369999999	0.0260076843	0.0160031308	0.1440292435	0.0877097522	-0.17492317440000002	-0.08579116449999999	0.0190614356	0.0263391513	0.12199451160000001	-0.0243237312	-0.0323860242	-0.1018510415	0.21382748210000002	0.016743616200000002	0.18385444280000002	-0.0364389932	-0.0211728523	-0.10195141	-0.09530839220000001	-0.0188478009	0.050584808700000004	-0.02795415	0.0486367155	0.0309282034	-0.0470217414	-0.1861868217	-0.1035225847	-0.10724052029999999	0.0761827418	0.0462571087	-0.035971098199999996	0.19738201170000005	-0.1214942559	-0.0370949675	-0.0188796291	0.0002896417	-0.0358280196	0.1278675943	-0.15648181220000001	0.1152081378	-0.008964485500000001	0.0930169101	0.019838561100000002	-0.0800549256	0.036407586400000004	-0.2525184119	0.0379104232	0.0063000341	0.1084950794	0.0190516214	-0.1240158271	-0.1427990977	0.079768193	-0.1000557492	0.08814041660000001	-0.1122659883	0.1324335952	0.0073889153	0.0181759977	-0.0547811065	-0.0199585923	0.0408823366	-0.042096912199999996	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0198525	-4.350000000000187e-05	0.0003941217562500001	1.8922500000001633e-09	-0.07767509999999997	-0.044220899999999966	0.001955487996809997	0.006033421160009996	0.08863809999999997	0.0030256999999999784	0.007856712771609995	9.154860489999871e-06	0.000511277	0.0008919980000000001	7.956604320039998e-07	2.61404170729e-07	-8.129919999999996e-06	0.00011043808000000001	6.609559920639994e-11	1.2196569514086398e-08	-0.000500562	0.0	0.0	2.50562315844e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32838.171875	-39.96875	1597.5009765625	1078345532.092041	25255.076171875	8.515625	637818872.4472084	72.515869140625	24434.517578125	16.919921875	286.2837562561035	597045649.2756996	1.299281	19.1574	0.087465054	-0.026172952599999997	-0.09805970289999999	0.17601848469999998	-0.020405354	-0.0410624811	-0.0024725764000000003	0.17533026559999998	-0.0866242228	-0.005406473100000001	-0.025296978799999998	-0.1197866094	-0.0745135356	0.050530516399999996	0.0304828921	-0.0148626253	-0.16032141689999999	-0.0017125723000000002	0.0217696901	-0.1250261985	-0.0240662733	0.0150483555	-0.034876505099999996	-0.002389965	0.0725009371	-0.038255614900000005	-0.0030608516999999997	-0.10315707689999999	0.0392988946	0.0082140694	-0.1149009708	-0.120407524	0.0761537298	-0.010699430900000001	-0.139996425	0.0185526311	0.08347361959999999	-0.0721367048	-0.0417396211	-0.0280266385	-0.2246635918	0.0789467316	0.0621634379	-0.18643540390000002	0.0163913856	0.0232520231	0.1435814118	0.0033902427	0.1229725198	-0.07992854370000001	-0.0229557794	0.0028911785999999997	0.0744227852	-0.0636892845	0.0242688667	-0.0108246577	-0.1388298275	-0.029155387	-0.054822757800000003	0.0001209597	-0.1354172226	-0.0220171681	-0.015120243200000001	-0.09885727130000001	-0.0846166119	0.0184686789	0.0555804659	-0.064550417	0.0394672638	-0.0052888616	-0.0094815001	0.0408167137	0.1916421266	0.0285278721	-0.0158638253	0.1127261331	-0.0360415161	0.1766618509	0.120326335	0.1161887065	0.1093977275	-0.0198213	3.1200000000002066e-05	0.00039288393369	9.734400000001283e-10	-0.0421047	0.035570399999999974	0.0012652533561599982	0.0017728057620899995	0.0688164	-0.01982169999999997	0.00473569690896	0.0003928997908899988	0.000566369	5.509200000000009e-05	3.0351284640000087e-09	3.2077384416100005e-07	-0.0005938730000000001	-0.0005857430800000001	3.526851401290001e-07	3.430949557678865e-07	-0.000500562	0.0	0.0	2.50562315844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32881.16796875	42.99609375	1848.664077758789	1081171206.989151	25208.919921875	-46.15625	635489643.6275063	2130.3994140625	24488.158203125	53.640625	2877.316650390625	599669892.1812782	1.314659	19.384138	0.15729724999999994	0.1140824216	-0.036179280099999996	0.0131075741	0.117770742	0.08851920279999999	-0.12779179400000001	0.150557583	-0.048463489000000005	-0.0504276579	-0.09723305869999999	0.0471319266	0.0645308009	0.0902055001	-0.0140196637	-0.1259181577	0.049960782999999995	-0.0336432025	0.0120479859	0.1290949732	-0.0786523208	-0.0401214186	0.0367175652	0.029578735499999998	0.1300075942	0.020708793200000002	0.1232774466	0.1031418964	0.0457348825	0.053609324900000005	0.1917721549	0.268325037	-0.04609859400000002	-0.0326246952	0.1622934677	-0.1341636089	-0.053219408200000005	0.025763948	0.1047978975	0.0239702594	-0.10366384599999999	0.12157014640000001	0.0668015325	0.0209374169	-0.1149801015	-0.09354420849999999	0.1839164409	-0.0668325539	-0.055634282	0.004879154	-0.0458800204	-0.0951363124	-0.0657362479	-0.0774509908	-0.1350288738	-0.0123967492	-0.0223194187	-0.0050877606	-0.0329007215	0.09079366550000001	0.1538775893	0.0306903521	-0.0402393498	0.029522854700000007	-0.0617952573	-0.1755220634	-0.0383389246	0.0834897371	-0.018634771	0.0212544117	-0.0415243043	-0.0907107107	-0.33261401809999996	0.07425319400000001	0.0990849702	-0.0102500655	-0.049842322300000005	-0.0346689316	0.1198669825	0.1143757435	0.10540925529999999	-0.0198521	-3.0799999999997496e-05	0.00039410587440999993	9.486399999998457e-10	0.07185760000000001	0.1139623	0.01298740582129	0.005163514677760001	0.0688421	2.5700000000003494e-05	0.004739234732410001	6.604900000001798e-10	0.000137576	-0.000428793	1.83863436849e-07	1.8927155776000004e-08	-0.000157097	0.0004367760000000001	2.4679467409000002e-08	1.9077327417600005e-07	-0.000500562	0.0	0.0	2.50562315844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33033.69921875	152.53125	23265.7822265625	1091225284.0748444	25271.693359375	62.7734375	638658485.2502785	3940.5044555664062	24546.9140625	58.755859375	3452.2510108947754	602550989.9917603	1.4492459999999998	21.368574	0.1216074805	0.0535188704	0.1708601032	0.0102095667	-0.0040179867	-0.013304412600000001	-0.0293496028	0.0471317889	0.0230540861	0.12664521980000001	-0.0383764712	-0.0303488871	0.2361659816	-0.0982116189	-0.1142820858	0.0312237843	0.0149676231	0.0772225114	-0.0576697522	-0.1047882761	-0.12517317220000002	-0.08755947210000001	0.0329998782	-0.1011851514	0.0373348863	-0.0380224001	-0.024990220299999998	0.10664569859999999	-0.09302826230000001	0.0851225249	0.0785490526	0.0281258702	-0.18275077850000002	0.1361536068	0.0041338833	-0.0213112871	0.0443840862	0.1536864458	0.08296524870000001	-0.15329081	0.013510155800000001	0.0690894654	0.0763480954	0.0725224288	0.006631789399999999	0.0156660413	0.0376557965	-0.0333259417	0.0434023274	-0.0896849849	-0.1319950157	-0.0816595831	-0.053080308799999996	0.2062396141	0.0710445658	0.0380153701	0.1176846165	-0.042314185	0.0409874569	0.1448079388	-0.0939779015	-0.1309126797	-0.040416485499999995	-0.0119889047	0.0221586765	-0.0686809595	-0.0638863092	0.1246895252	0.023585325600000002	0.107506836	-0.051167432400000004	0.0417255938	-0.0393945438	-0.1485256276	0.054611942000000004	-0.1873156353	-0.1206870516	0.005749679000000001	0.11934271980000001	0.112315068	0.1009072399	-0.014582	0.005270099999999998	0.000212634724	2.7773954009999982e-05	-0.0112654	-0.083123	0.006909433129	0.00012690923716	0.053150800000000005	-0.0156913	0.002825007540640001	0.00024621689568999993	0.000336374	0.000198798	3.9520644804e-08	1.13147467876e-07	-5.4333900000000005e-06	0.00015166361000000002	2.9521726892100015e-11	2.3001850598232105e-08	-0.000500562	0.0	0.0	2.50562315844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33042.04296875	8.34375	69.6181640625	1091776603.5487213	25285.23046875	13.537109375	639342879.8578032	183.2533302307129	24547.54296875	0.62890625	0.3955230712890625	602581865.8026277	1.183747	17.453888	0.0704764955	-0.057835736	-0.0228238892	-0.0414100428	0.0152656901	-0.14018847369999998	0.0136281489	0.0209174265	-0.025123085	-0.20092370350000002	0.1456177381	-0.1128990952	0.298675641	0.036407467	0.05541366599999999	0.10704119849999999	-0.078523567	0.0483431233	-0.2069705846	0.0129892875	-0.10213918849999999	0.0730524003	-0.0182445127	0.006926661999999999	-0.0252281925	0.027035567799999997	-0.0123616585	0.06672082559999999	0.0269183188	0.038912959500000004	-0.1400494993	0.0636109263	0.0162456851	0.0239454817	0.030686101099999998	0.21713277399999997	-0.0993577866	-0.0362353015	-0.050241092	0.0061998125	0.033474691099999995	0.1154879664	0.1360946273	-0.0244005397	-0.0109233767	0.1334960602	0.0002869729	0.0223001102	0.1667765004	0.2158904291	-0.2133064212	-0.0126915007	-0.20468128730000001	0.0122721986	0.07428270599999999	-0.0833600766	-0.0883872297	-0.1942496218	0.1574907339	0.0733212959	-0.044582349800000004	0.027347795299999998	-0.039248323599999996	0.0009375802	0.0022970310999999998	0.0017429727	0.0034511231	-0.033011676600000005	0.014761259799999999	-0.0008128492	-0.1645562797	-0.030047897	0.055274890099999995	-0.0178271821	-0.1529827833	0.0056542211	0.13283171289999998	-0.0093072275	0.11875383099999999	0.1100111431	0.0959136145	-0.0198583	-0.005276299999999999	0.00039435207889	2.7839341689999993e-05	0.0257351	0.0370005	0.00136903700025	0.00066229537201	0.051458900000000016	-0.0016918999999999962	0.0026480183892100013	2.862525609999987e-06	3.24417e-05	-0.00030393229999999997	9.237484298329002e-08	1.0524638988899998e-09	-0.000231657	-0.00022622361	5.3664965649e-08	5.11771217214321e-08	-0.000500562	0.0	0.0	2.50562315844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
