csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
33077.16796875	n/a	n/a	1094099040.832901	23918.814453125	n/a	n/a	572109684.8430214	23272.7109375	n/a	n/a	541619074.3804321	n/a	n/a	n/a	-0.0098801092	-0.1322579559	-0.0325371438	-0.0306231846	0.0485369509	-0.029108076400000002	0.13527386800000002	-0.0636447686	0.0414242544	-0.0165932417	0.090259702	-0.060236051900000004	0.0673933973	-0.0978167284	0.0711417427	-0.3089782795	0.11553380699999999	-0.0234408856	0.178371534	-0.0531942028	0.1559441686	-8.40892e-05	0.0688838026	-0.0523598865	0.034905898	-0.0405664775	0.1601066117	-0.1260614634	0.0589072213	-0.0685296055	0.0097124797	-0.0245218046	0.049936786600000005	-0.09297712960000001	0.0379719508	-0.08410557310000001	0.10642310810000001	0.11932635529999999	-0.1268116047	0.0676090172	0.1499920405	-0.0068034465	-0.1139162542	0.0187863058	-0.0065918468000000004	0.1923266736	-0.02156088	0.05196666269999999	-0.0593143881	-0.029952954500000007	-0.0289072204	0.0450397888	-0.0439230012	0.1202467708	-0.10393592130000001	-0.0241437929	0.043861253200000005	-0.0578087146	0.0386719636	-0.0545500829	0.0976447423	-0.2103785945	0.2247773084	-0.10779563589999999	0.0664704731	-0.19385476210000002	0.0842534665	-0.1377866476	0.0088129059	-0.0016111071	0.0012180067	-0.046727324699999996	0.1381597284	-0.026114296800000002	0.2163403438	-0.0862928477	0.0055968936	-0.043092287400000005	0.009100940600000001	-0.006622108000000001	0.0056809587	-0.0422577096	0.0717247093	0.0180776134	0.167727317	-0.027252097799999996	-0.1771055219	0.1611657669	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.0312506	n/a	0.0009766000003599998	n/a	0.0126483	n/a	n/a	0.00015997949288999998	-4.74987e-05	n/a	n/a	2.2561265016899997e-09	0.0	n/a	n/a	0.0	-0.000605659	n/a	3.66822824281e-07	n/a	0.00272627	n/a	7.432548112899998e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33004.6796875	-72.48828125	5254.5509185791025	1089308881.274475	23872.94921875	-45.865234375	2103.6197242736816	569917704.4010162	23267.5625	-5.1484375	26.50640869140625	541379464.6914061	1.154623	18.170183	0.0961760583	0.006971241600000001	-0.0959657175	0.1067946173	0.0509769577	0.038817792999999996	0.0180478629	0.0984845558	-0.1179559743	0.1007897312	-0.016654789099999998	-0.0637983969	-0.0077651515	-0.0190527477	-0.11830086599999999	-0.014136505	-0.07325794969999999	-0.0140113878	-0.1630361224	0.10998525210000001	0.0048191611	-0.047138138600000004	-0.0946215093	-0.0663255629	-0.0716874701	0.0930044547	-0.0305437629	0.0518700646	-0.0005335245	0.054546013	-0.1239696693	0.0470234803	-0.1351734296	-0.0956529307	-0.0135914245	0.013244515	0.0039757462	-0.0199063632	0.0369223793	0.1304163262	0.1435268784	0.0554489766	0.0013061113	-0.0630341759	-0.1063090841	-0.0364567223	0.0848002724	0.0687126633	0.1572705283	-0.14633870300000001	-0.0490423669	0.051977282400000005	0.0436604711	0.0085773701	0.059269535199999994	-0.1661810783	0.038718435499999995	0.0106252375	0.0667737709	0.0163031262	-0.0615225887	0.0937091261	-0.0814195026	-0.0163004049	0.00047426699999999995	0.1861192579	-0.0154371006	0.021052252900000002	0.0625835462	0.16489530859999998	0.020140405	0.0025015118	-0.0292201191	0.053112203499999996	-0.041650841699999996	0.029523604300000002	-0.1437321468	0.13118102380000002	0.0241994924	0.0431408617	0.1638184559	0.0202235564	-0.0869781533	-0.0845238649	0.0626384577	-0.019946116200000003	-0.040886907	0.07384464290000001	0.1105105598	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.0381978	0.0069472000000000075	0.0014590719248400005	4.82635878400001e-05	-0.0419155	-0.0545638	0.00297720827044	0.0017569091402499994	-2.87904e-05	1.87083e-05	3.5000048889000007e-10	8.288871321599997e-10	0.000212517	0.000212517	4.516347528900001e-08	4.516347528900001e-08	-0.000605659	0.0	3.66822824281e-07	0.0	0.00224586	-0.0004804099999999997	5.0438871396e-06	2.3079376809999968e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33102.65234375	97.97265625	9598.641372680664	1095785592.1911774	23882.685546875	9.736328125	94.79608535766602	570382668.930912	23306.9140625	39.3515625	1548.5454711914062	543212243.1167604	1.511868	23.792114	0.016636697199999998	-0.0772210851	0.0637172229	0.0354976418	0.0178626058	0.0040942214000000005	-0.0080362388	-0.07880112809999999	-0.06343765650000001	0.0773761148	-0.0884684488	-0.0817568245	0.0477224006	-0.06546083009999999	-0.0414934084	-0.09807070609999999	0.032612479300000004	-0.026981948399999997	0.027391476499999998	-0.0913570237	0.0474720642	0.0486488278	-0.064590992	0.0014256415	-0.0502424136	0.0287188356	0.0007072728	0.0996782151	-0.07343910299999999	-0.11237285	-0.0739545906	-0.0502881842	0.0834525931	0.0742760171	-0.10066399390000001	0.008558595799999999	-0.026819151	-0.0763423577	0.1037481294	0.0313713445	-0.0275210518	-0.0397634771	-0.0713016273	0.0682500351	-0.0364947984	0.022649757599999997	-0.0108595779	-0.10248549259999999	0.020149316	0.09825534539999999	0.0061306016000000005	0.0235888379	0.0024077422	0.0006809351	-0.1004178342	-0.0687205618	0.0742566917	0.06112439	0.0923875692	-0.024711937799999997	0.040008319300000005	0.0768606196	0.05940778190000001	-0.045779307199999994	0.0315368231	-0.0490302446	0.1207721628	0.0269890504	-0.0277298173	0.0187429268	0.0160397636	0.0498666605	-0.0367379901	0.10086124119999999	0.0311018397	0.1426729417	0.0009126308	0.0807622339	0.0071972352	0.058548480199999996	-0.107736918	-0.0808896566	-0.0343109539	-0.027169327799999997	-0.13154797070000002	0.030682711499999998	0.0811600549	0.055666873	0.0011558069	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0406421	0.0024442999999999965	0.00165178029241	5.974602489999982e-06	-0.0418692	4.629999999999912e-05	2.1436899999999186e-09	0.0017530299086399993	1.08568e-05	3.96472e-05	1.5719004678399995e-09	1.1787010624000002e-10	0.000271767	5.925e-05	3.5105625000000007e-09	7.385730228900001e-08	-0.00038278	0.00022287900000000005	1.4652052839999998e-07	4.967504864100002e-08	0.00224586	0.0	5.0438871396e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32928.51953125	-174.1328125	30322.23638916016	1084287398.5199127	23888.61328125	5.927734375	35.13803482055664	570665844.5011139	23283.669921875	-23.244140625	540.2900733947754	542129285.0308267	1.2084450000000002	19.017178	0.14186525679999998	-0.0010901334	0.053770316299999996	-0.0591524533	0.0138954127	0.0050331032	0.0304406076	-0.1983022938	0.043520128	0.0008678078999999999	-0.0937991887	0.07338580780000001	-0.0278141925	0.023276283300000002	0.0993304764	0.0608637051	-0.1133595578	0.0145112173	-0.0292087181	-0.1298689872	-0.0578637883	-0.10582383210000001	0.0602765794	0.0420666946	0.0002315307	-0.0895581318	0.0040248468	-0.09138959449999999	-9.6403e-06	0.06921351	-0.1177236249	0.1302528974	0.1010756324	0.1437050841	-0.0894602921	0.0732121021	-0.044231607	0.012586579399999999	-0.0334127299	0.0798445324	0.0677029081	-0.0647960247	0.0284396399	0.0639602954	0.043709095499999996	-0.068913691	-0.0096753746	0.0404762456	0.0489441137	-0.0242307092	-0.115413566	0.013756450600000001	0.0069820078	0.0569911376	-0.16668062720000001	0.0614477349	0.0509942544	0.1089785866	-0.059237630599999994	-0.0080820259	0.023086400299999997	-0.0896560968	-0.0102460752	0.1664203977	-0.0184681621	-0.0104233967	0.0069266716	-0.1391370535	0.061453906600000004	-0.043727109900000005	-0.080696041	-0.0178494706	0.0876214775	-0.12520023630000002	-0.041231025299999995	0.0719444223	-0.0395955532	0.0868811175	-0.1894781395	-0.0679382581	-0.0758559916	-0.0238755044	-0.151978852	0.099906862	0.0276510313	-0.055407903200000004	-0.029593383199999997	0.0745817321	-0.022729674199999998	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0313512	-0.009290899999999998	0.0009828977414400005	8.632082280999996e-05	-0.0990349	-0.05716569999999999	0.00326791725649	0.00980791141801	-0.019442	-0.0194528568	0.00037841363768130617	0.00037799136399999984	0.00126174	0.0009899730000000001	9.800465407289995e-07	1.5919878275999996e-06	-0.000404273	-2.1493000000000033e-05	1.63436658529e-07	4.619490490000014e-10	0.00213821	-0.00010764999999999992	4.571942004100001e-06	1.1588522499999987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32957.66796875	29.1484375	849.6314086914062	1086207877.9383698	23875.931640625	-12.681640625	160.82400894165042	570060111.707798	23263.662109375	-20.0078125	400.31256103515625	541197974.7391701	1.279656	20.137815	0.03703375000000001	0.0936254376	-0.0974419342	-0.1153191262	0.0626806194	-0.0003337405	-0.0049936095	-0.023510887400000003	0.03992171	0.1144795795	-0.0994560974	0.0387013359	-0.11839005720000001	0.030059255899999998	-0.0165051598	-0.0992910696	-0.033281284700000004	0.0272588979	0.0980082266	0.0579275021	0.15151355390000001	-0.0773436936	-0.0304126183	-0.011045657	0.13657989	0.0256692674	0.0424235503	-0.0201632991	0.0549229556	-0.0803764349	-0.0922011398	0.130870635	-0.0253413755	-0.0758353505	0.0047508442	-0.023126650699999998	-0.0023063054	0.0498415626	-0.050577927800000005	0.1360147522	0.0172880321	0.09261459710000004	0.074577256	-0.0964967988	0.0798363585	-0.11466102859999999	0.0493997063	-0.04093461	0.0579621924	-0.024109892799999998	0.0317285673	0.0663424541	-0.0008679438000000001	-0.0012750013	-0.0028757254999999997	-0.0066557559	0.1526675111	0.0968477275	-0.08781485160000001	0.0972603242	0.0475194454	0.0649016846	-0.0071307311	0.0017133954	-0.0141084243	-0.1048165134	0.0365161597	0.0729367058	0.010601381399999998	0.0850993395	0.024059792799999997	-0.15674685119999998	-0.0235717469	-0.09147745369999999	0.07239267469999999	-0.0776515274	0.0744643857	0.1516019106	0.0369032338	0.050018979500000005	0.049089201900000004	-0.0196114004	0.0584713674	0.039427754	0.0587447043	-0.06653111269999999	-0.049913869900000005	0.04993784	0.1355131912	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.0313726	2.139999999999781e-05	0.00098424003076	4.579599999999063e-10	-0.106626	-0.007591100000000003	5.762479921000005e-05	0.011369103876	-0.0200133	-0.0005713000000000003	3.2638369000000035e-07	0.00040053217688999993	0.00133204	7.030000000000014e-05	4.942090000000019e-09	1.7743305616e-06	-0.000173964	0.000230309	3.0263473296000004e-08	5.304223548100001e-08	0.00186182	-0.00027639000000000027	3.4663737124e-06	7.639143210000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32871.16796875	-86.5	7482.25	1080513683.629776	23856.68359375	-19.248046875	370.48730850219727	569141352.0923004	23243.443359375	-20.21875	408.7978515625	540257659.2004738	1.184473	18.639931	0.14666918	0.061690637699999995	-0.0725760753	0.0241187901	0.095296651	0.061249735599999994	0.0038132887	0.011679901000000001	0.13832330810000001	-0.0109583035	-0.0383976963	-0.1346786774	-0.0366537429	0.0759858744	-0.0179740671	-0.0092360113	-0.0321316606	-0.0524336705	-0.11900526539999999	-0.027935653900000003	-0.0352319677	0.1108391835	0.0030133069	-0.045426632300000006	0.1986577449	0.056103613200000006	0.0187823394	0.0413597233	-0.0343675873	0.0074115549	-0.0094812485	-0.0879468813	0.0088679448	0.0304660121	-0.0036364204999999998	-0.1217901159	-0.0371693377	-0.0739234339	-0.1486378484	0.1418361518	0.0587292417	0.0834386163	0.0572691076	-0.06258602740000001	-0.0582801247	0.0660261606	0.0994266511	0.12345719039999999	0.006422206	-0.030820441400000002	0.022050776299999998	0.09762986439999999	0.05907238190000001	0.013642376999999999	0.051226747999999996	0.1275514197	0.0796532213	0.0033909977	0.10297238759999999	0.1197261938	-0.0298682794	0.0032594848	-0.024592343500000002	0.030860216	0.05922340280000001	0.1206982561	0.052905428399999996	-0.0329183502	-0.0760437234	-0.09770740789999999	0.2168533875	-0.0382183828	-0.0826747391	0.0303256326	0.0133281064	-0.007000445300000001	-0.0257492583	-0.0101912504	0.023704713399999997	-0.0557130978	0.0530274515	0.030027430499999997	0.0437523416	0.0153804918	-0.109388418	-0.1538255204	-0.0718590092	0.0356133382	0.114018138	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.031343	-2.9599999999997687e-05	0.000982383649	8.761599999998629e-10	-0.0209989	0.08562710000000001	0.00733200025441	0.00044095380121	-0.00577208	0.01424122	0.00020281234708839995	3.3316907526399994e-05	0.000612155	-0.0007198850000000001	5.182344132250001e-07	3.74733744025e-07	1.5656199999999998e-05	0.0001896202	2.451165984399999e-10	3.595582024804e-08	0.0018359	-2.591999999999981e-05	3.3705288100000007e-06	6.718463999999901e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33009.4765625	138.30859375	19129.267105102543	1089625542.9302368	23896.8125	40.12890625	1610.329116821289	571057647.6601562	23300.021484375	56.578125	3201.084228515625	542891001.1723366	1.504985	23.683788	0.02060027	-0.020567916999999998	0.1213329124	0.026626058199999997	-0.015284741200000004	0.0349752176	-0.0368424925	-0.0187818789	0.08520509050000001	0.0083013495	-0.050533332800000004	-0.038810500899999996	0.12287223130000001	0.0015386287	-0.0685943195	0.0309404968	0.0442427633	0.10857906029999999	-0.0813892193	-0.0864322078	0.0520410193	0.07440872309999999	0.0034926309000000003	0.0573910743	-0.0352024649	0.0044032033	0.032932493300000004	0.0522604187	-0.15151845460000002	0.0175460939	-0.0090412445	-0.1544356866	-0.09710206980000001	0.0770093718	-0.0505466741	-0.0359134152	-0.0831587372	-0.0016323636	0.0183243186	-0.110250551	-0.054524543200000004	-0.0071682811	0.0036591038	0.1085141494	-0.0306457815	0.0308875139	0.011375501699999999	-0.12263650640000001	0.0700183349	0.1320755981	0.060238661799999996	-0.0173016693	0.0329193497	-0.0355732587	0.0057384677	0.07509830049999999	0.045117987699999994	0.0382695117	0.08732976	-0.0628893849	0.047980740599999995	-0.0334873724	-0.07415724809999999	-0.0413007646	-0.0840869041	0.07691450700000001	0.1094200215	0.0168243661	-0.0751122526	-0.0486214912	0.0119470789	0.0433539372	-0.012075787	0.0118105801	0.0162136302	0.1800128245	-0.0703884872	-0.1254666547	0.13095803039999998	-0.027834256800000002	-0.0326137045	-0.074517136	-0.0313987275	0.05489361809999999	-0.06412581519999999	0.046260070199999996	0.038409366800000004	-0.0822194183	-0.1353854982	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.033973199999999995	0.0026301999999999927	0.0011541783182399995	6.91795203999996e-06	-0.019853	0.0011459000000000018	1.313086810000004e-06	0.00039414160900000004	-0.00326202	0.00251006	6.3004012035999976e-06	1.06407744804e-05	0.0006421	2.994500000000008e-05	8.967030250000048e-10	4.122924100000001e-07	-0.000134621	-0.0001502772	1.8122813641e-08	2.258323683984e-08	0.00172984	-0.00010606000000000004	2.9923464256000007e-06	1.1248723600000011e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33030.2265625	20.75	430.5625	1090995866.7700806	23944.201171875	47.388671875	2245.686222076416	573324769.7592201	23314.326171875	14.3046875	204.62408447265625	543557804.8485756	1.202863	18.929327	0.11058502	-0.0208329631	0.08077915990000001	-0.0995474245	-0.131610057	-0.010330043	-0.005724373299999999	-0.0194035335	-0.0136528658	0.0526863261	-0.0145712431	0.1438457246	0.15304612880000001	0.072883938	0.08584939429999999	0.0012800730999999999	0.1510267247	-0.011075439099999999	0.0961806091	-0.0233040771	0.0770507779	0.09952150369999999	0.1152268506	-0.034031456200000004	0.1540971401	-0.0735647599	0.0536624849	-0.0014076076000000002	-0.10808149189999999	-0.1442763289	0.087192404	0.1240965797	-0.0252062729	-0.0783820834	0.1903553045	0.1005629651	-0.1955840489	-0.045830926900000006	0.1034093344	0.10676231789999999	0.11541146140000001	0.0367815564	-0.028132787700000002	0.0599439771	0.1247519998	0.085848915	-0.0696972593	-0.1490457222	-0.0019336989999999999	-0.048515232699999994	0.014480208100000001	-0.137508545	-0.006292258199999999	-0.0178095584	0.002368673	-0.0380669725	-0.0211881112	0.0313320345	-0.0562330243	-0.0509977264	0.191006875	-0.1362352293	0.0020026507	-0.0771932233	0.0418019844	-0.110052607	-0.0038519034999999996	0.064773368	-0.0724015027	-0.18907121629999998	0.0861220781	-0.037273853100000004	0.0246300369	-0.08982469130000001	0.0383923531	0.0037992615	0.2187490852	0.0408413975	0.1546871746	0.0660836079	0.056755754400000004	0.2098382585	-0.190324329	0.0697563995	0.0105793052	0.0827598569	-0.0252452596	0.0842746189	0.1002059234	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.0290847	-0.004888499999999997	0.0008459197740899999	2.389743224999997e-05	-0.07844579999999997	-0.05859279999999997	0.003433116211839997	0.006153743537639996	0.00321163	0.00647365	4.19081443225e-05	1.03145672569e-05	0.0011917	0.0005495999999999999	3.020601599999999e-07	1.42014889e-06	-5.04096e-05	8.42114e-05	2.54112777216e-09	7.09155988996e-09	0.00155105	-0.00017879000000000007	2.4057561025e-06	3.196586410000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33079.37890625	49.15234375	2415.952896118164	1094245308.8232574	23924.28125	-19.919921875	396.8032875061035	572371233.3291017	23318.515625	4.189453125	17.551517486572266	543753170.9533691	1.3414100000000002	21.109625	0.10502473	-0.0623238065	0.0331809484	0.08606798630000001	-0.10362535140000001	0.023113897400000003	0.1333025222	0.11928191710000001	0.0726880741	-0.061510850199999995	-0.0521293632	0.1105238867	-0.043903993499999995	0.0189007609	-0.0516558187	0.0639925016	0.0534499085	-0.010537216299999999	-0.09552007929999999	-0.0374781343	-0.08747504519999999	-0.0900125104	0.10682532119999999	-0.033605433999999997	-0.0362981041	0.0790573386	0.031800974100000004	0.09384985130000001	0.0169279675	-0.1360869614	0.1611054359	-0.040018166	0.0117418944	-0.0751108613	0.15258521490000002	0.0070615087	0.1134166401	0.0202688715	0.0902864324	-0.057718483200000004	0.018170224199999998	0.12074395019999999	-0.0628120615	0.029165180699999998	-0.0766891757	-0.00039719129999999997	-0.09312881	-0.0491304759	-0.0724932721	-0.099735571	0.1469511324	-0.102291295	0.0234178951	0.1210397522	0.14581060939999999	0.0500435678	-0.059476348	0.08710870970000001	-0.0886469096	0.0051430495	-0.0413117977	-0.055464783200000006	-0.0265905767	-0.0413183997	0.019785727	0.0839235235	-0.0314594497	-0.077820251	0.114028953	-0.1088278508	-0.0844732426	0.0822998616	-0.1339649428	0.1225938786	0.0723825525	-0.0778555212	0.1086967196	-0.0257444576	0.09850015390000001	-0.0306927668	0.0036503065999999996	0.07857061	0.0794470318	-0.1200398645	0.0214101546	0.0517363474	0.0102791276	-0.1440724757	0.0631716534	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.0148765	-0.0142082	0.00022131025225	0.00020187294724	-0.049530300000000006	0.028915499999999962	0.0008361061402499978	0.002453250618090001	-0.00505158	-0.00826321	6.82806395041e-05	2.55184604964e-05	0.00171775	0.0005260500000000001	2.767286025000001e-07	2.9506650625e-06	-0.000281766	-0.0002313564	7.939207875599997e-08	5.352578382095999e-08	0.0012357000000000002	-0.00031534999999999983	1.5269544900000005e-06	9.944562249999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32919.54296875	-159.8359375	25547.526916503906	1083696309.2713776	23905.798828125	-18.482421875	341.5999183654785	571487217.6107826	23284.232421875	-34.283203125	1175.3380165100098	542155479.4758949	1.356929	21.353851	0.030694290000000006	0.0199277885	0.0094491669	-0.09031807509999999	-0.0042745221	-0.0432061923	-0.049121394400000004	0.0767896117	0.0491533292	0.137927739	0.034188623	0.0492073451	0.1192871361	0.0982339652	0.1067372555	0.0758197166	-0.1337144602	-0.0431793491	0.1459759796	-0.07913512290000001	-0.0061116834	-0.1089353514	0.0840765857	0.0054214052	-0.1368067529	-0.12687500210000002	-0.0296842421	-0.1402422107	-0.0053294219	-0.004708087	-0.0010906414	-0.099505718	0.1357166975	-0.0473097938	0.06269017860000001	0.0892176834	0.066822702	-0.020153421	-0.10413006890000001	0.0197173528	-0.038837501	0.0223804181	0.0559544746	0.0187327093	0.0870029849	-0.12722466359999998	-0.032672955	0.0259836037	0.0391837492	-0.024456720699999997	-0.0903600682	-0.007124419599999998	-0.044367711500000004	-0.052292449500000004	0.1070486743	-0.0507082946	0.0978747816	-0.045832013600000006	0.0393063776	-0.0666953978	0.10439052730000001	-0.1074397113	-0.0701759322	0.1681065059	0.0626246257	-0.1661332222	-0.0628875721	-0.0048641990000000005	0.13111595880000002	-0.045763774400000005	-0.14160646300000002	0.09575445839999999	0.1083272374	-0.0818812801	-0.0731540646	-0.06725584	-0.0073553622	-0.0591650269	-0.0056156786	0.0019967510999999998	-0.1661401511	0.08668758730000001	0.0104609004	-0.044373652300000004	0.0423628692	-0.1435464747	-0.006466396	0.0188389931	-0.0112195749	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.0134457	-0.0014307999999999994	0.00018078684849000002	2.0471886399999987e-06	-0.0384847	0.01104560000000001	0.00012200527936000022	0.0014810721340899995	0.00317971	0.00823129	6.77541350641e-05	1.01105556841e-05	0.00161642	-0.00010133000000000016	1.0267768900000035e-08	2.6128136164e-06	-0.000380168	-9.840200000000004e-05	1.4452770822400002e-07	9.682953604000009e-09	0.0012357000000000002	0.0	1.5269544900000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
