csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
33189.28515625	n/a	n/a	1101528649.1828766	25238.267578125	n/a	636970150.3450357	n/a	24328.48828125	n/a	n/a	591875342.0509187	n/a	n/a	n/a	-0.051337804400000006	-0.010884228300000002	-0.0541968833	0.1190143307	-0.049009871600000005	0.10212373539999996	-0.1529438402	0.11310880470000001	-0.0272351544	0.018139058200000002	-0.09735433980000001	0.0517719284	-0.0624015602	0.0830349123	-0.0520639348	0.0120667855	-0.0033586909000000004	0.08947645039999999	-0.1500871982	0.1068866722	-0.10192622529999999	0.09937020349999999	-0.0056762934	0.1257713875	-0.1167483309	0.0839206966	-0.1753733109	0.08043189070000001	-0.044535764299999996	0.018145030700000002	-0.0005736434	-0.10726415119999999	0.10067028	-0.037253817200000004	0.0662446208	0.008870559	-0.19842130579999998	-0.0648743745	-0.011798777	0.08856813890000001	-0.11122096210000001	0.0884785	-0.1475245948	-0.0514395049	0.1250481638	-0.1111297182	0.1306259645	0.011081519599999999	-0.09635612619999999	0.057510662699999986	-0.0393159495	0.0751724188	-0.11243842679999999	0.004046180999999999	-0.0024196948000000003	0.0757356949	-0.0326682406	-0.1618882182	0.1602659925	-0.078970975	0.042984644800000006	-0.0741928751	0.0993810199	-0.0296569444	0.1990444454	-0.052997638099999994	0.0555347908	-0.0675665909	0.061465273200000003	-0.0179733497	0.0955525991	-0.11688621980000001	-0.0679736847	0.0725383113	-0.1658955704	-0.0537500245	0.1217078847	0.1216831682	0.1216419777	0.07151469999999999	n/a	n/a	0.005114352316089998	-0.0146493	n/a	0.00021460199049	n/a	-0.044793300000000015	n/a	0.0020064397248900014	n/a	0.00132504	n/a	n/a	1.7557310016e-06	-0.000957032	n/a	9.159102490239999e-07	n/a	0.00282046	n/a	7.9549946116e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33353.48046875	164.1953125	26960.100646972656	1112454659.3792877	25228.40234375	-9.865234375	636472284.8181305	97.32284927368164	24304.57421875	-23.9140625	571.8823852539062	590712327.9547273	1.2502719999999998	21.334415	0.08372974999999999	0.1394228264	0.11184049130000001	-0.0319701081	0.022770527999999998	-0.057709230800000004	0.19129196559999997	-0.0521362707	-0.10000629859999999	-0.12076781449999999	-0.11386565050000001	0.0101834919	0.011229753700000001	0.044500775	-0.0896911125	-0.0443138939	-0.024175792400000003	-0.0361345123	0.0504966742	0.0769327806	0.0956870459	0.0359077593	0.042643435199999996	0.0755343309	0.0557863621	0.0609458617	0.0876733575	0.10692405029999999	0.0986663205	-0.1706319083	0.061879225	0.0671789352	-0.0308869256	-0.08053103219999999	0.12185838859999999	0.0235711537	0.2192726883	-0.0070312167000000005	0.1415848331	-0.1160791959	0.0531598698	-0.0408534238	0.0818369117	-0.1024506004	-0.0635887982	0.18541770079999997	-0.0728688651	-0.050963525999999995	0.1472010377	0.0986650966	-0.0159186165	-0.0289015933	-0.0614667363	0.0695672278	-0.1160645799	-0.009460950899999999	-0.0494236676	-0.06290772730000001	0.025827882400000002	0.0711081871	0.049586155800000004	0.037360786800000004	0.0683195657	-0.0127934045	-0.15629795800000001	-0.0387802504	0.041834190099999995	0.0894312408	-0.1353346565	0.1552890288	0.041566674399999996	-0.0753055207	0.1520496437	-0.055498618799999996	0.124039755	-0.031001071	0.2106192459	0.1216419777	0.12141962949999999	0.12104935019999999	0.0714955	-1.919999999998312e-05	3.686399999993518e-10	0.0051116065202500005	-0.0184473	-0.0037980000000000006	0.00034030287729000004	1.4424804000000006e-05	-0.063183	-0.0183897	0.003992091489000001	0.0003381810660899998	0.00217043	0.0008453900000000001	7.146842521000002e-07	4.7107663849e-06	-0.000890755	6.6277e-05	7.93444470025e-07	4.392640729000001e-09	0.00250167	-0.0003187899999999998	6.258352788900002e-06	1.0162706409999987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33064.51171875	-288.96875	83502.9384765625	1093261935.199356	25175.7265625	-52.67578125	633817207.9497682	2774.737930297852	24312.291015625	7.716796875	59.54895401000977	591087494.4284401	1.23108	21.006941	0.022508799999999995	0.0044297341999999995	-0.031485681200000004	-0.10723600900000001	0.1009615014	0.07712007309999999	0.07445929700000001	-0.2140472765	0.058360051399999995	0.0199926362	-0.06015466200000001	-0.070563643	0.1230550473	-0.0712442953	-0.0357327406	-0.0650471597	0.0206481849	-0.12884268710000002	0.060486506399999994	0.0657635678	-0.0709599789	0.1267640491	0.11295202900000001	-0.07263783480000001	-0.0213653444	0.139108309	0.0071883976	0.04713137059999999	0.0563516584	0.1027784775	0.0753603318	-0.1266074452	-0.057084723	0.0707094264	-0.0302550981	-0.0468447813	0.1359464814	0.050649892099999996	-0.028398141499999998	0.0392467804	0.1277292456	-0.054025730599999995	0.10786663949999999	-0.08917906490000001	0.0760578071	0.0968670478	-0.1869737768	0.0927098467	0.0528455809	-0.1266576788	-0.0562692846	-0.11423468449999999	0.058006758	-0.023226293399999997	-0.0580112712	-0.1164943199	-0.058779976500000004	-0.0241961796	0.026592428199999997	-0.1396439693	0.0406791416	0.0785615802	-0.0776734871	-0.1120114359	-0.1139180853	-0.0274578438	0.08801906109999999	0.13334292539999998	0.0738201221	-0.10272988109999999	-0.006958984200000001	-0.00041824440000000004	0.0337552201	0.0155472535	0.1085336718	-0.060533024500000004	0.024999735099999996	0.1215101995	0.120893123	0.1198669825	0.0714922	-3.2999999999977488e-06	1.0889999999985144e-11	0.005111134660840001	-0.0120153	0.006431999999999999	0.00014436743408999998	4.137062400000001e-05	-0.0591799	0.0040031000000000025	0.0035022605640100003	1.602480961000002e-05	0.00217043	0.0	0.0	4.7107663849e-06	-0.000957033	-6.627800000000002e-05	9.159121630889999e-07	4.3927732840000015e-09	0.0026768	0.0001751299999999999	7.165258240000001e-06	3.0670516899999964e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33115.28515625	50.7734375	2577.9419555664067	1096622110.9797516	25207.73046875	32.00390625	635429675.3851472	1024.250015258789	24323.673828125	11.3828125	129.56842041015622	591641108.4970131	1.3458850000000002	22.965939	0.04257007	-0.0662864933	0.0603576947	0.0515539708	0.1221267207	-0.015382634899999999	0.071980519	-0.169578468	-0.1139446725	0.015317731499999999	0.0436132688	-0.0838046256	0.0353147312	0.011933993700000001	-0.008130650500000001	-0.0327763724	-0.09140891599999999	-0.10763056160000001	0.0036166058	0.12813568460000002	-0.0212390537	0.0802373195	-0.0084817707	-0.0354750581	0.0361483847	-0.0459011765	0.017435808	0.1228133024	-0.0532208007	0.086317071	-0.1474118619	-0.0497972173	0.07376575219999999	-0.0158508779	0.0687382883	-0.0228450677	-0.0408940506	0.2091900441	-0.0727069668	-0.051993367199999994	-0.0355484717	-0.1259956808	0.043673209299999995	-0.11967566060000001	-0.013705474399999999	0.09736453869999999	-0.1824037274	-0.09267502050000001	0.0047204398	-0.0658979365	0.0255393594	-0.0415712956	-0.030770190899999997	0.0066868622	-0.0594317552	-0.1274416169	0.0079205351	0.0396337524	0.1346301477	-0.0100798237	0.0534481336	0.0219133498	-0.0412452918	0.0466441087	0.009967530799999999	-0.043620151600000004	0.1084960592	-0.0802813327	-0.027134236800000003	-0.1034843908	-0.16844782949999998	-0.0654122608	0.0520386066	0.0089374849	-0.1471651585	0.1569852352	0.0493204449	0.1213126213	0.12010478890000001	0.1181006348	0.0688303	-0.002661900000000009	7.085711610000048e-06	0.00473761019809	0.00496642	0.01698172	2.46653276164e-05	0.0002883788141584	-0.0448308	0.014349099999999997	0.0020098006286400003	0.0002058966708099999	0.00217043	0.0	0.0	4.7107663849e-06	-0.00106451	-0.00010747700000000004	1.1331815401e-06	1.1551305529000006e-08	0.00261273	-6.406999999999984e-05	6.826358052900002e-06	4.104964899999979e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33254.10546875	138.8203125	19271.079162597656	1105835530.526749	25258.21875	50.48828125	637977614.4228517	2549.0665435791016	24365.17578125	41.501953125	1722.4121131896973	593661790.8512115	1.028792	17.555128	0.059644840000000025	0.10274597369999999	0.0757019731	-0.0597439351	-0.026310753	-0.0885535116	0.1288063804	-0.0232393488	0.0094844193	-0.0590883676	-0.0977006369	-0.053253395499999995	0.0263318165	0.0796984224	-0.06368076190000001	-0.0832073159	-0.068175696	0.0280631637	-0.045446611500000005	0.0521957702	0.0849907384	0.0498411782	-0.07239415610000001	-0.0408461133	0.0167278266	0.0039621623	0.07031452099999999	0.1174107265	0.0603449411	-0.0442322324	-0.057782105999999986	-0.11823513220000001	0.0122521097	0.0050085765	0.0014466692	0.066774266	-0.1932683823	-0.162114123	0.10601278380000001	-0.0984904025	0.0856172534	0.017785463999999997	0.0511972792	-0.1330277476	-0.09791588429999999	0.11104682910000001	-0.019531539	0.0390685254	0.1310378371	-0.0030336276	0.0315549247	-0.0429251346	-0.0662030022	0.0412602631	-0.0994819791	0.0297319871	0.0142400123	0.0634202805	0.0826536092	0.0966065514	0.0675404543	-0.0136338426	0.0087601102	0.0228628948	-0.0648445049	-0.0254109845	0.1190203594	-0.006792491899999999	-0.113691742	-0.035332209100000005	0.025531447599999996	0.0870782972	-0.0577182257	-0.0577147799	-0.1374009211	-0.0613449716	-0.233098993	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.07146480000000001	0.0026345000000000123	6.940590250000063e-06	0.0051072176390400004	0.007918059999999998	0.0029516399999999976	6.269567416359998e-05	8.712178689599986e-06	-0.084848	-0.040017199999999996	0.007199183104000002	0.00160137629584	0.00229332	0.00012289000000000007	1.5101952100000015e-08	5.2593166224e-06	-0.00105186	1.2650000000000118e-05	1.1064094595999998e-06	1.6002250000000298e-10	0.00246744	-0.00014529000000000018	6.0882601536e-06	2.1109184100000048e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33026.328125	-227.77734375	51882.518325805664	1090738349.420166	25234.49609375	-23.72265625	636779793.105484	562.7644195556642	24368.724609375	3.548828125	12.594181060791016	593834739.0875587	1.1939620000000002	20.37356	0.10910634000000004	0.022710250699999997	-0.052272971200000004	-0.1106081089	0.0269638767	-0.0359611171	0.0914548508	-0.11547595869999999	-0.02912093	0.0789476987	-0.1178873265	-0.0371121211	-0.034083069199999996	-0.1062418814	0.0015287397000000001	0.0153474052	-0.022157275299999998	-0.08718698119999999	0.011977570600000001	-0.015752491599999998	0.0725156965	0.041471217799999995	0.0873794031	-0.010954138899999999	-0.08604296439999999	0.1500353756	-0.0069772314000000005	-0.06644062349999999	-0.021073210099999996	-0.0507418275	-0.0118651874	-0.08303824809999999	0.1809430444	-0.1026555516	0.0416969572	0.0031032066999999997	0.0491235083	-0.0205044367	-0.004563746699999999	0.035637888199999995	0.1217909094	-0.0226444348	0.060869426799999994	-0.053908922000000005	-0.0462400561	0.101549524	-0.0911543189	-0.0130705348	0.0920569503	-0.0979735358	-0.1151976796	0.0414259544	0.0506143501	0.018567369	0.0203370732	-0.06656315480000001	-0.021942351800000003	0.0023103722	-0.0558938981	0.0181762232	0.06723128169999999	0.1133011166	0.049919392400000005	-0.1692278466	-0.088819605	-0.0027785190999999997	-0.13002127970000002	-0.0299940184	0.0174119234	-0.0822857667	0.0768695497	-0.06222030150000001	0.14290713630000001	0.0157232486	-0.0118591746	0.0174280636	-0.069303566	0.1207205288	0.11775003070000001	0.11285322490000001	0.07149889999999999	3.4099999999981374e-05	1.1628099999987293e-09	0.0051120927012099976	0.0488279	0.04090984	0.00238416381841	0.0016736150088256002	-0.0678927	0.016955300000000006	0.00460941871329	0.00028748219809000017	0.00189284	-0.00040048000000000015	1.6038423040000012e-07	3.5828432656e-06	-0.0006597980000000001	0.0003920619999999999	4.353334008040001e-07	1.5371261184399992e-07	0.00269904	0.0002316000000000002	7.284816921600002e-06	5.363856000000009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33078.20703125	51.87890625	2691.420913696289	1094167780.402237	25262.666015625	28.169921875	638202294.2170143	793.5444984436035	24301.64453125	-67.080078125	4499.736881256104	590569926.923233	1.344568	22.943476	0.10756165000000004	-0.0440661651	0.0379867143	0.1397109043	0.0843214828	-0.11910834320000001	0.0760088253	-0.0608737734	-0.07302934059999999	-0.050571683799999996	-0.0125968725	-0.012440148400000002	-0.024762335400000002	-0.10088006109999999	0.11808324369999999	0.1884678638	-0.1216896876	-0.0669971134	-0.0920012693	0.06731118309999999	0.0772097378	0.0126912247	-0.042764444699999994	0.112791519	-0.0802248926	-0.0622171951	0.0143192976	-0.1359505673	-0.0879181859	0.0259600327	0.050383740700000006	-0.0685728803	6.327189999999999e-05	-0.0274030083	-0.0372085717	-0.20650279559999998	-0.0118544209	-0.0662609162	-0.0431841663	-0.0389750722	-0.1261229147	-0.0977792362	0.08085348980000001	-0.0251265718	-0.12334306839999999	0.0759671277	-0.0662549777	-0.057679525499999995	0.0721222552	0.0448463365	-0.0119116085	0.04811366190000002	0.0859276567	0.033883123700000004	0.2087532525	-0.09188059800000001	0.0887953264	0.07201759370000001	0.1150729435	0.08522672869999999	0.042774773099999996	0.07397963769999999	0.1278349843	0.0412017222	0.0484692345	0.0836512222	-0.09254618699999999	0.00760378	0.11221834480000001	-0.013344386599999999	0.0903218052	0.1194844041	0.0564325268	0.09061726490000001	-0.0958573101	-0.1113078125	0.051404713899999996	0.120326335	0.1161887065	0.1093977275	0.0621961	-0.009302799999999986	8.654208783999976e-05	0.003868354855210001	0.0360764	-0.0127515	0.0013015066369600002	0.00016260075224999994	-0.0324735	0.0354192	0.00105452820225	0.0012545197286399998	0.00213313	0.00024029	5.77392841e-08	4.5502435969e-06	-0.000983251	-0.00032345299999999997	9.667825290010002e-07	1.04621843209e-07	0.00226102	-0.00043802000000000034	5.1122114403999985e-06	1.918615204000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33055.7421875	-22.46484375	504.66920471191406	1092682091.5664673	25212.20703125	-50.458984375	635655383.3866119	2546.109104156494	24292.669921875	-8.974609375	80.54361343383789	590133811.9331702	1.231111	21.00746	0.06702211999999999	0.1174123906	0.0086254933	-0.0258537662	-0.0858938949	-0.0139183348	0.06954042	-0.0966078936	-0.0475188471	-0.0898047536	-0.1115164892	0.0495386203	0.037741313900000004	-0.022512194500000002	-0.025063437200000004	0.13062720490000002	0.1147759317	-0.0007353818	0.0815699129	-0.24430442940000002	0.0661649892	0.0188937941	0.0443582435	-0.0567374363	0.0408952275	0.044061654900000004	0.0020274373999999997	0.0804235681	-0.0239395	-0.0123051491	-0.016280088	0.20777307260000002	0.0275862146	-0.10309955650000001	-0.1186157332	0.052526066600000004	0.042896691699999996	-0.0967945357	0.1215016174	-0.0251967988	0.0402523384	0.1027880407	0.11417575960000001	0.0144758655	-0.0168245198	0.0675550717	-0.11133451650000001	0.0104690813	0.0888594251	0.0657944672	-0.048268692599999996	-0.0407030997	0.0086012793	0.0440732995	0.11372245800000001	0.0195902287	-0.0682281596	-0.0575376492	-0.2921541771	0.01280243	0.013706642	-0.042035267300000005	-0.0675100246	-0.0362310516	-0.024552657599999996	-0.0137370179	0.0315761548	-0.0784236838	0.0632607492	0.22568366809999998	-0.0206703412	-0.0747217956	-0.046358461100000005	0.0996879365	0.08680012949999999	0.0016946538	-0.0827563147	0.1198669825	0.1143757435	0.10540925529999999	0.0541062	-0.008089900000000004	6.544648201000008e-05	0.00292748087844	0.0361161	3.969999999999668e-05	0.0013043726792100001	1.5760899999997364e-09	-0.00109288	0.031380620000000005	1.1943866944e-06	0.0009847433115844004	0.00176178	-0.00037135000000000016	1.3790082250000008e-07	3.1038687684e-06	-0.0008631329999999998	0.00012011800000000032	7.449985756889996e-07	1.4428333924000082e-08	0.00220225	-5.8769999999999656e-05	4.849905062500002e-06	3.4539128999999597e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33103.98828125	48.24609375	2327.685562133789	1095874040.1251373	25214.150390625	1.943359375	635753379.9210548	3.776645660400391	24290.107421875	-2.5625	6.56640625	590009318.566227	1.240033	21.159702	0.11845743	-0.0914127053	-0.0108771158	-0.0442862175	-0.0039977725	-0.0342521873	-0.0087073215	-0.2034668171	-0.0716881966	-0.0737993173	0.049030557999999995	-0.003747595	-0.12406062970000001	-0.0030407564	0.0823070295	0.0481874808	0.11100377130000001	0.1366346434	0.0875099529	0.0871406526	-0.19041152320000002	-0.0322335644	-0.0522545933	-0.062323052999999996	0.0952975801	-0.019678974	0.1976587334	-0.062251832300000004	-0.0366659071	0.0292641881	0.0580903778	0.020051337	-0.0390111715	-0.09220605300000001	-0.07357817259999999	-0.0524685582	-0.14024000109999998	0.0203922422	-0.0910473934	-0.0100564999	-0.0025445727	0.0361984131	0.0783263765	-0.0008499166	-0.028845991600000002	0.026661178599999998	-0.2278939942	-0.0163623519	-0.0527935319	0.0427417872	0.079875048	0.1065870413	0.0276791356	-0.05605461269999999	0.0517390395	0.1201881594	0.0015642842	-0.1504404502	0.1018153644	-0.1388050297	-0.1323228874	-0.0848733732	-0.012318608799999999	-0.0167881421	-0.07210780509999999	0.1888045351	0.0726778204	-0.0331363042	0.0707032346	0.0630499024	0.0520442051	0.0857287981	-0.00026953729999999997	0.0666770464	-0.0838003004	0.0569746964	-0.0716222603	0.11934271980000001	0.112315068	0.1009072399	0.0500756	-0.004030600000000002	1.6245736360000022e-05	0.00250756571536	0.0791797	0.043063600000000014	0.006269424892090001	0.0018544736449600007	0.0224955	0.023588380000000003	0.0005060475202500001	0.0005564116710244001	0.00133287	-0.0004289099999999998	1.8396378809999983e-07	1.7765424369000003e-06	-0.00136092	-0.0004977870000000003	1.8521032464e-06	2.477918973690003e-07	0.00217345	-2.8800000000000263e-05	4.7238849025e-06	8.294400000000154e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33059.27734375	-44.7109375	1999.0679321289065	1092915818.490982	25244.1015625	29.951171875	637264663.6978151	897.072696685791	24292.6171875	2.509765625	6.2989234924316415	590131249.8184204	1.259574	21.493151	0.098308	-0.046396093	0.043996119800000004	0.041901466400000004	-0.1460043155	-0.09186236880000001	-0.0237042771	-0.0646686682	-0.07933334610000001	-0.1230593647	0.0673341213	-0.0481975702	-0.0674256775	0.2548458513	0.0484242314	-0.0369929261	-0.0596139859	0.14311249869999998	0.0582617361	-0.0303172829	-0.011835531699999999	-0.1311290672	0.0267073458	0.0314070057	-0.0443122119	0.05475144480000002	-0.0229877042	-0.033421285	-0.0292867906	0.1073542288	0.0589911407	0.0162007574	0.0348545153	0.073462084	-0.0587604112	0.0043059987	-0.0635921045	0.14728603070000001	-0.0274358333	-0.0621558485	-0.044901549900000004	0.1160790477	-0.1107265351	-0.1297456586	-0.08448292789999999	-0.0128923589	-0.1005086125	-0.0483283283	0.0010658289	0.09830718349999999	0.210431953	0.0174183545	-0.1811493335	-0.06771539530000001	-0.06487891059999999	0.1153248601	0.1286020484	-0.046841645700000004	-0.0322141729	0.04387045480000002	-0.0993374529	-0.0057471286	0.0371837825	-0.04632736	0.0344212244	-0.0112306937	-0.0196122102	-0.014013431399999998	0.1209373718	-0.059643697999999995	-0.0377241352	-0.047149520800000004	-0.1403844674	-0.0111416126	0.0056651827	0.09022221960000001	0.033228021499999996	0.11875383099999999	0.1100111431	0.0959136145	0.050049800000000005	-2.5799999999992496e-05	6.656399999996128e-10	0.002504982480040001	0.051743	-0.02743670000000001	0.002677338049	0.0007527725068900004	0.0400573	0.017561800000000002	0.0016045872832900006	0.00030841681924000016	0.00111108	-0.0002217900000000001	4.919080410000006e-08	1.2344987663999998e-06	-0.000957196	0.000403724	9.162241824160002e-07	1.6299306817599996e-07	0.00173329	-0.00044016	3.0042942241e-06	1.937408256e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
