csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
36805.328125	n/a	n/a	1354632178.388916	23697.767578125	n/a	561584188.1868324	n/a	22309.904296875	n/a	n/a	497731829.7357216	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	-0.00226952	n/a	n/a	5.1507210304e-06	0.0	n/a	n/a	0.0	-5.60104e-05	n/a	n/a	3.13716490816e-09	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37544.3046875	738.9765625	546086.3599243164	1409574814.4678345	23708.8359375	11.068359375	562108901.5112915	122.5085792541504	22038.376953125	-271.52734375	73727.09840393066	485690058.7280312	3.570286	111.965431	2.3976795400000004	-0.0264745652	-0.1111715949	-0.0029000603000000004	-0.055131593099999994	-0.1157671991	0.0155461707	-0.0507048384	0.0691534067	-0.063841222	0.0542607033	-0.2024167827	0.028409553100000002	-0.07226883690000001	0.1977452328	-0.0374640801	0.1654428358	-0.006415879100000001	0.0323273974	-0.2642769324	-0.0605280694	0.1181355769	-0.0102848939	0.049705786200000004	-0.0891968084	0.0167715042	-0.1479269094	-0.16919839120000002	0.007496260699999998	-0.1531502712	0.07966829610000001	0.1221610506	0.12213587039999999	0.1220939072	0.0	0.10185	0.10185	0.0103734225	0.0103734225	0.128234	0.13050351999999998	0.017031168732390394	0.016443958755999997	-0.026963	-0.026963	0.0007270033690000001	0.0007270033690000001	0.0344492	0.0345052104	0.0011906095447482682	0.0011867473806400001	0.0039167	0.0039167	1.5340538890000002e-05	1.5340538890000002e-05	0.00434535	0.00434535	1.8882066622500007e-05	1.8882066622500007e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36612.87890625	-931.42578125	867553.985977173	1340502901.8037262	23717.962890625	9.126953125	562541763.6810646	83.30127334594727	22003.236328125	-35.140625	1234.863525390625	484142408.9113197	0.808817	25.364784	0.23144549999999986	-0.0010613827	-0.1174467132	0.00042517699999999994	-0.046850052	-0.1187151185	0.0112145254	-0.042033092	0.058158210999999994	-0.036266051800000004	0.0190773419	-0.1630543841	0.0027476015000000003	-0.0984021901	0.149678688	0.011401901499999999	-0.1372220454	0.059156900400000004	0.0091871808	0.0703537405	-0.050269157	0.12011521210000001	-0.0014606168	0.0403255835	-0.0708090471	-0.0029128216999999997	-0.09838832310000001	-0.1388440296	-0.0036351633	-0.1752702316	0.0328193972	0.1220939072	0.1218673892	0.12149017050000001	0.0	0.101461	-0.0003890000000000005	1.5132100000000035e-07	0.010294334521	0.138158	0.009924000000000016	9.848577600000032e-05	0.019087632964	-0.1113	-0.084337	0.007112729568999998	0.01238769	0.0329069	-0.0015422999999999965	2.378689289999989e-06	0.0010828640676100003	0.00287494	-0.0010417600000000003	8.265280003599999e-06	1.0852638976000009e-06	0.0041935	-0.00015185000000000025	1.758544225e-05	2.3058422500000077e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37286.96484375	674.0859375	454391.8511352539	1390317747.2590485	23814.55078125	96.587890625	567132828.912735	9329.220615386965	21971.671875	-31.564453125	996.3147010803224	482754364.982666	1.19236	37.39283	0.987209	-0.0015204209	0.0184620256	0.1187460857	0.0231859085	-0.039363373	0.0312847051	-0.090093906	0.1602986904	-0.0486788619	-0.1009122841	-0.041406254100000005	-0.0183488422	-0.0266891178	-0.022313862900000002	0.01103463	0.0347396207	0.0001651077	0.1255056015	-0.012130697900000001	0.028398465	0.045032506900000005	-0.0162681797	0.0773618345	-0.1728440268	-0.0092235351	0.0836605016	-0.0606203251	-0.0328494518	-0.043784696399999996	-0.004572934	0.1219596574	0.12133101710000001	0.1202856824	0.0	0.117983	0.016522	0.0002729764839999998	0.013919988288999995	0.014817	-0.123341	0.015213002280999999	0.000219543489	0.25763400000000003	0.368934	0.13611229635600006	0.06637527795600001	0.024778	-0.008128900000000001	6.607901521000002e-05	0.0006139492840000001	0.00158622	-0.00128872	2.5160938884e-06	1.6607992384e-06	0.00404288	-0.00015061999999999975	1.6344878694400002e-05	2.2686384399999923e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37170.02734375	-116.9375	13674.37890625	1381610932.7351227	23806.072265625	-8.478515625	566729076.7161598	71.88522720336914	22042.1171875	70.4453125	4962.542053222656	485854930.1074829	1.315542	41.255852	0.5570979999999998	-0.0318413569	-0.0044052518	0.024977298300000002	0.0267974832	-0.0491739204	0.0601327085	-0.0850032309	0.1425005041	-0.0735000569	-0.023835856000000002	-0.0920608066	0.050950962999999995	-0.0659323285	-0.0342634963	0.032690966200000005	0.0709041384	-0.0003959607	0.0123423444	-0.0095084314	0.0296542025	0.0516940378	-0.052565648099999994	0.0847543174	-0.16288327689999998	0.043200335599999994	-0.0214829179	-0.0854673443	0.0297960529	-0.0312704093	-0.0494646605	0.121758375	0.12052793310000001	0.11848639890000001	0.0	0.1185	0.0005170000000000036	2.6728900000000374e-07	0.01404225	-0.13583499999999998	-0.15065199999999998	0.022696025103999998	0.018451147224999995	0.247264	-0.010370000000000046	0.00010753690000000097	0.061139485696	0.0293732	0.004595200000000001	2.1115863040000007e-05	0.0008627848782400003	-0.0012624200000000006	-0.0028486400000000004	1.5937042564000014e-06	8.114749849600004e-06	0.00451022	0.0004673399999999993	2.03420844484e-05	2.1840667559999927e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36944.05859375	-225.96875	51061.8759765625	1364863465.3784332	23739.875	-66.197265625	563581665.015625	4382.077976226808	21988.31640625	-53.80078125	2894.524063110352	483486058.3813629	1.174907	36.845512	0.8773504999999999	-0.0079132104	0.0098648148	0.0643736438	-0.0286066086	0.0212106843	-0.027485570600000002	-0.0627883335	0.0096161254	-0.1008105705	-0.12267247029999999	-0.037509833799999996	-0.0413923302	0.047306947099999996	0.0385678651	0.0159941156	-0.029117214300000006	-0.0033462815999999998	0.059512416299999996	-0.0106291141	-0.0253977731	-0.0180669668	0.0268288096	0.071974366	-0.04860256860000002	0.0756386835	0.0968611804	-0.0808440521	-0.0319676431	0.0281086237	0.0059025791	0.12149017050000001	0.1194599025	0.1161012174	0.0	0.109022	-0.009477999999999986	8.983248399999975e-05	0.011885796484000002	0.315175	0.45101	0.2034100201	0.099335280625	0.264852	0.01758799999999999	0.00030933774399999976	0.07014658190399999	0.0224121	-0.006961100000000005	4.845691321000007e-05	0.0005023022264099998	-0.00221778	-0.0009553599999999992	4.9185481284e-06	9.127127295999986e-07	0.00444119	-6.902999999999944e-05	1.97241686161e-05	4.765140899999922e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37030.3671875	86.30859375	7449.173355102539	1371248094.0410767	23702.8671875	-37.0078125	561825912.9082642	1369.5781860351562	21963.81640625	-24.5	600.25	482409231.1274567	0.552783	17.33548	0.2745635	-0.0077253137	-0.029723608199999998	0.0660647251	-0.037092702400000004	-0.0130257603	-0.0449993643	-0.0407064382	-0.0273927367	-0.0059987999	-0.07563981809999999	-0.10310802359999999	-0.0824732507	0.0107715053	0.0032371804	0.011355573600000002	-0.0002947299	-0.0053956311	0.0502624673	-0.0031987778999999997	-0.0358745989	0.014661028799999996	0.0501470724	0.040755324	0.0319902073	-0.0070478592	0.0494715222	-0.1252489726	-0.08575296880000001	-0.026060433799999998	-0.0022577712	0.1211551914	0.1181292731	0.11314193199999999	0.0	0.118551	0.009528999999999996	9.080184099999992e-05	0.014054339601	0.120526	-0.194649	0.037888233201	0.014526516676	0.256695	-0.00815699999999997	6.653664899999951e-05	0.065892323025	0.0231229	0.0007108000000000045	5.052366400000063e-07	0.0005346685044100001	-0.0022847	-6.691999999999983e-05	5.219854089999998e-06	4.478286399999977e-09	0.00397434	-0.00046685000000000037	1.57953784356e-05	2.1794892250000037e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37023.7265625	-6.640625	44.097900390625	1370756328.574768	23677.849609375	-25.017578125	560640562.1241798	625.8792152404785	21904.443359375	-59.373046875	3525.1586952209473	479804638.88406754	0.619271	19.420568	0.16130250000000013	-0.0049786201	-0.0239299721	0.0988585932	-0.0475022701	-0.0120205014	-0.0750768852	-0.0352982742	-0.0921531451	0.016050511899999998	-0.0943703519	-0.048214403899999994	-0.0348244367	-0.0103601017	-0.0051969246000000005	0.0052231186	-0.0026401994	-0.0259500323	0.1299609627	0.013311201299999999	-0.047742388200000006	0.0025488222	0.079726533	0.044466199500000005	0.08561520060000001	-0.0005636777	0.096504538	-0.0783743887	-0.048069663	-0.0433968267	0.0049325309999999995	0.1207536218	0.11653897	0.10962317619999999	0.0	0.102791	-0.015759999999999996	0.00024837759999999986	0.010565989680999999	0.196719	0.07619300000000001	0.005805373249000002	0.038698364961	0.278929	0.022233999999999976	0.0004943507559999988	0.077801387041	0.0235823	0.00045939999999999523	2.1104835999999559e-07	0.0005561248732899998	-0.00253227	-0.00024757000000000034	6.4123913529e-06	6.129090490000018e-08	0.00420968	0.00023534000000000055	1.7721405702400005e-05	5.538491560000026e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36907.6484375	-116.078125	13474.131103515625	1362174513.1860962	23658.00390625	-19.845703125	559701148.8281404	393.8519325256348	21809.025390625	-95.41796875	9104.588760375977	475633588.48892593	0.6769850000000001	21.230494	0.15033549999999998	-0.007737456899999998	-0.0449967028	0.0576445317	-0.0412984749	-0.0189935507	-0.092867487	-0.039897532400000005	-0.0761105834	0.10771445269999999	-0.0440521055	-0.057163908799999996	0.09564686789999999	-0.0808727962	-0.077315155	-0.0114820146	-0.024935745099999997	-0.0468655821	0.09003756339999999	0.0509122741	-0.040461246	0.0146301974	0.09218915130000001	0.0405785293	0.0844615665	-0.0907875805	0.0102215148	-0.0599319415	0.11753980369999999	-0.024010906800000002	-0.1373620864	0.1202856824	0.1146924889	0.10556234960000001	0.0	0.10201	-0.0007810000000000039	6.099610000000061e-07	0.0104060401	0.15744	-0.039279000000000015	0.0015428398410000006	0.0247873536	0.296749	0.017820000000000003	0.00031755240000000016	0.08805996900100001	0.0220989	-0.0014833999999999956	2.2004755599999875e-06	0.0004883613812100001	-0.00289044	-0.00035817000000000016	8.3546433936e-06	1.2828574890000004e-07	0.00420214	-7.540000000000323e-06	1.7657980579600002e-05	5.685160000000489e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36998.52734375	90.87890625	8258.975601196289	1368891025.6062164	23672.427734375	14.423828125	560383834.8392067	208.04681777954102	21803.904296875	-5.12109375	26.225601196289066	475410242.5872841	0.609334	19.108923	0.1554957	-0.014525508400000001	-0.0176710913	-0.043449736600000004	-0.040786607200000005	-0.0060472499	-0.0641539086	-0.018640468700000003	-0.0570206865	0.053814116399999994	-0.0023973329	-0.0700556066	0.0132121704	-0.08091285620000001	-0.039627786899999996	-0.0098840963	-0.0206825481	0.0038183346000000003	0.0047083462	0.08735392619999999	-0.0404420717	0.0028708365	0.060704694800000014	0.0195072368	0.0577911804	-0.031412152	-0.0284379129	-0.0552024676	0.016895991399999997	-0.0463628304	-0.079877107	0.11975163039999999	0.11259388880000001	0.1009795324	0.0	0.108135	0.006124999999999992	3.75156249999999e-05	0.011693178225	0.0571548	-0.1002852	0.010057121339039998	0.0032666711630400004	0.305059	0.008310000000000041	6.905610000000066e-05	0.093060993481	0.0216899	-0.00040899999999999964	1.672809999999997e-07	0.0004704517620100001	-0.00306915	-0.0001787099999999999	9.4196817225e-06	3.1937264099999963e-08	0.00397434	-0.00022780000000000025	1.57953784356e-05	5.1892840000000095e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
