csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46
40216.76171875	n/a	1617387923.1427155	n/a	23441.25390625	n/a	549492384.6972809	n/a	23617.921875	n/a	n/a	557806233.6936035	n/a	n/a	n/a	-0.0748309689	-0.0838280813	0.022420818500000002	-0.028440709100000006	0.11302399699999999	-0.06847664839999999	0.0108792098	-0.055679132400000005	0.0036841212	-0.021969251699999998	0.0617695954	-0.0169934894	0.0870731114	-0.0785193203	0.0151777675	-0.099504489	0.011513011399999998	-0.2008508724	0.1210210393	-0.0061604147	0.0525762434	-0.1121306314	0.0654668353	0.0137383495	-0.05678762070000001	0.21026784969999998	-0.0622117367	0.0158998535	-0.1654921447	0.0796663296	-0.10532702199999999	0.0213870075	-0.0449245696	-0.0159106207	-0.1021496526	-0.0508664151	0.0653420179	-0.052036803099999994	0.10578123630000001	-0.0814540404	0.1507543291	-0.0122363401	0.08570306470000001	0.0840041834	-0.1060501825	0.045725980599999994	-0.0092459776	0.031426217299999996	-0.008531224300000001	0.030331122599999996	-0.0022622187	0.0332485476	-0.1244904083	0.1682110444	-0.0265366309	0.1471692703	-0.0177925598	0.0653692417	-0.030823485299999998	-0.0832250595	0.012491940600000001	-0.0109388071	0.0335403134	-0.0457559103	0.0254456313	-0.0011676127	0.0886487541	-0.007382115	0.0201828093	-0.07028075360000001	0.0204109952	-0.0785193602	0.0653530504	-0.0669512172	0.033916105099999996	-0.0833167935	0.1188740959	-0.0060197551	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.011039	n/a	0.000121859521	n/a	0.08280759999999998	n/a	0.006857098617759997	n/a	0.058260800000000015	n/a	n/a	0.003394320816640001	0.000299942	n/a	n/a	8.996520336399998e-08	-0.0	n/a	0.0	n/a	0.000219167	n/a	4.803417388900001e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40230.26953125	13.5078125	1618474586.557022	182.46099853515625	23441.955078125	0.701171875	549525257.8848305	0.4916419982910156	23619.216796875	1.294921875	1.6768226623535156	557867402.0977821	1.420998	25.813025	0.11554676500000002	0.0805304128	0.06343979450000001	0.065629023	-0.0325114118	-0.0774819963	-0.0025301941	0.0423446277	0.0051105416999999995	0.006444770799999999	-0.1407866142	0.0643152062	-0.135791826	0.09638902210000001	0.0406233257	-0.031765135	-0.1182795593	-0.022251455299999997	-0.09184671130000001	0.0033617444	-0.0262484225	0.0679347649	-0.14767420539999998	-0.10399421130000001	-0.031880332000000004	0.0347485949	0.0834456873	0.0357884402	0.0331050062	0.046455978099999996	0.0943229765	-0.0316670852	0.0041856987	-0.0627013844	-0.0405832158	0.0883008693	-0.042476186299999996	-0.0491470922	0.09629634449999999	0.0098089512	0.0098236916	0.0967747783	0.11467971449999999	0.023940315099999998	-0.028995240499999998	-0.0425183226	-0.020554604299999998	-0.146780863	0.020020154499999998	0.0021526520999999997	0.16012003560000002	-0.0712769142	-0.0590144835	-0.09475300630000001	0.0671738788	-0.020832920300000002	0.0236440464	0.050695274000000005	-0.0224216739	-0.0828435647	-0.1545276062	0.0711309804	-0.0493562913	0.0063280563	-0.0366869423	0.1334056129	-0.0055522906999999995	0.1013305026	-0.0172775079	-0.11311333900000001	0.0324377505	-0.0677458778	-0.0646863745	0.0930993173	-0.054673414000000004	-0.032326662	0.0432108833	0.13823638859999998	-0.043813999900000004	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.00301364	-0.00802536	9.0820260496e-06	6.440640312960001e-05	0.0425742	-0.04023339999999998	0.0018125625056400001	0.0016187264755599985	0.0347366	-0.02352420000000001	0.0005533879856400004	0.00120663137956	-0.000422076	-0.0007220179999999999	5.213099923239999e-07	1.7814814977599994e-07	9.01701e-05	9.01701e-05	8.13064693401e-09	8.13064693401e-09	0.000282255	6.308799999999996e-05	7.966788502499998e-08	3.9800957439999964e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40327.8125	97.54296875	1626332461.0351562	9514.630752563477	23428.265625	-13.689453125	548883630.1955566	187.40112686157227	23684.33984375	65.123046875	4241.011234283447	560947953.8342439	1.433272	26.035986	0.135489385	-0.13106676650000001	-0.0662774339	-0.0086890763	0.0778661591	0.1696279329	0.0501675979	0.1770623889	0.005060141	0.0121837228	-0.0226927953	0.0532076545	-0.048458315999999994	0.0568055775	0.1773497446	0.0620047921	-0.1668625792	-0.0168306551	0.0336803699	-0.0785512657	0.0059788827	0.1268596295	-0.0095423799	0.0609513218	0.0637142371	-0.0380814718	0.0569539254	-0.03972806	-0.0004248818	0.0105721035	-0.008190390300000001	-0.0628298094	0.0622090292	-0.0361515945	0.0852144556	-0.15812543769999998	0.1340280766	-0.060102453	0.0460830905	0.0131784308	-0.0756093816	-0.0646214169	0.1082626693	-0.0465548996	0.1077924232	-0.030974341000000002	0.2304278041	-0.0052005455	-0.0358420904	0.015973888000000002	0.136211461	0.0049344433	-0.0502382408	0.0536529334	0.1287183233	-0.05603873559999999	-0.0678020891	0.0654178802	0.0499733134	-0.090016686	0.00704014	0.055197685499999996	-0.0013909296	-0.0237935662	-0.004198276	0.0166142868	0.1329353163	0.0112736427	-0.0360549357	-0.09310905359999999	-0.0390403722	-0.039143037	0.0637437209	-0.045381967999999995	-0.070105507	-0.0790656558	-0.0817256491	-0.073585515	-0.0444450797	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.00589414	0.0028805	3.47408863396e-05	8.297280249999999e-06	0.00265156	-0.03992264	7.0307704336e-06	0.0015938171845696002	0.0735474	0.0388108	0.00150627819664	0.00540922004676	-0.0008316939999999999	-0.000409618	1.6778690592399996e-07	6.917149096359997e-07	0.000475806	0.0003856359	2.26391349636e-07	1.4871504736880998e-07	0.0	-0.000282255	0.0	7.966788502499998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40204.953125	-122.859375	1616438255.7834473	15094.426025390625	23492.5703125	64.3046875	551900859.8877563	4135.092834472656	23676.357421875	-7.982421875	63.71905899047852	560569900.7683754	1.44997	26.339314	0.11321553	0.0947179281	0.0900210811	-0.019713417	-0.0756510279	-0.1204318316	-0.0855102068	-0.0217720975	-0.0201341505	0.04339575	0.114993606	0.0498586512	-0.0082354285	0.1056850736	0.11747689380000001	-0.0124704479	-0.0001558602	-0.046863813600000005	0.0860003711	0.129666319	-0.07149108259999999	0.0739918375	-0.1578478509	0.025249311099999998	0.0176176805	-0.10103447609999999	0.0881758252	0.0812392853	-0.0673824981	0.1012640908	-0.042225695099999995	-0.0036721667	0.055661113	-0.1093506668	-0.075386729	0.10744107130000001	-0.0583688789	0.1161512083	-0.0495124614	0.058818557199999996	0.014651937700000001	0.0489673532	0.1184479599	-0.09816560380000001	-0.025023178599999998	0.08281512860000001	-0.0592851404	-0.12373441589999999	-0.07639567309999999	-0.0426011592	0.0080703505	0.0461903026	-0.009793514599999999	0.16989695149999998	-0.0478436222	-0.1474313241	0.09045327189999999	-0.0264643393	0.0080878813	-0.16005636380000002	-0.053098077	0.0057475877	0.1077075473	0.10047106800000001	-0.040053016600000005	0.013233013200000001	0.025268455099999997	0.0168866079	-0.10063897349999999	-0.0086061099	0.0193479969	0.1153295526	0.0883708926	0.1083274374	-0.1094746284	-0.0237596673	-0.0086632384	-0.085411095	0.08851556640000001	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0017065	-0.004187639999999999	2.91214225e-06	1.7536328769599994e-05	0.0296289	0.02697734	0.00087787171521	0.0007277768734756	0.0262137	-0.0473337	0.00224047915569	0.00068715806769	-0.000422076	0.000409618	1.6778690592399996e-07	1.7814814977599994e-07	0.000510787	3.4980999999999955e-05	2.60903359369e-07	1.223670360999997e-09	0.000249738	0.000249738	6.2369068644e-08	6.2369068644e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40271.9921875	67.0390625	1621833354.750061	4494.235900878906	23486.587890625	-5.982421875	551619810.7440529	35.78937149047852	23735.7890625	59.431640625	3532.1199073791504	563387682.4194946	1.544651	28.059227000000003	0.14207760999999994	-0.1042203864	-0.0098762673	-0.07797968820000001	0.0180105819	0.0672314337	0.0770713416	0.0652235492	0.029630894799999998	-0.0827289153	0.10288795740000001	0.1159605576	0.0788352839	-0.032799621200000004	0.0948274652	-0.096585154	0.1726806038	0.022469009300000002	0.0241228856	0.0754084755	0.022025857000000003	0.061829503499999994	0.0674088638	0.09622825439999999	-0.0286167169	-0.09304286560000001	-0.0588202216	0.10543501289999999	0.09248626289999999	0.1487122862	0.011998934	-0.10681224660000001	0.0647066137	0.12360081279999999	0.033246244	-0.0869683057	0.13812155710000001	-0.0223727702	0.070491556	0.07451633769999999	-0.0266759678	-0.0581634859	0.0514281086	0.0199244428	-0.0099902261	-0.0116725101	0.038652659900000004	0.0719327865	-0.0794109725	0.0675931134	-0.1838636195	0.1257078406	0.10258858189999999	0.05771705200000001	-0.0458163189	-0.1414929352	0.0353233024	0.0007850881	0.0461312896	-0.1417201821	0.0675966188	0.0484070676	-0.1150443443	-0.0928752914	-0.0635108781	-0.0677169874	-0.043594528099999995	-0.1248746117	-0.0191677689	-0.1341738716	-0.0219814409	-0.030152723	-0.0566304095	-0.0927270561	0.069412733	0.12173243119999999	0.0669565397	-0.0443044633	0.0992270334	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.00332286	0.0016163599999999998	1.10413985796e-05	2.6126196496e-06	-0.024952	-0.054580899999999995	0.0006226023040000001	0.0029790746448099996	0.0793149	0.0531012	0.002819737441439999	0.006290853362009999	-0.0007665460000000001	-0.0003444700000000001	1.1865958090000009e-07	5.875927701160001e-07	0.000507937	-2.8499999999999884e-06	2.57999995969e-07	8.122499999999931e-12	0.000558001	0.00030826299999999997	3.11365116001e-07	9.502607716900002e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40257.28515625	-14.70703125	1620649008.1516266	216.29676818847656	23504.451171875	17.86328125	552459224.8910562	319.0968170166016	23647.52734375	-88.26171875	7790.130996704102	559205549.4734039	1.584589	28.78471	0.08646462999999999	0.1196772179	0.0405323954	0.0022705941	0.032491766	-0.1284021683	0.0011230581	-0.0754717362	-0.0749046327	0.0206931653	0.1770178041	-0.0387952265	0.17957083940000002	0.0289858204	0.0111396177	0.013415016699999999	0.1333741882	-0.0763136062	0.006177030799999999	0.1174725425	-0.07624237	-0.0337124476	0.0404921581	0.1019223762	-0.0549487378	0.011247436000000001	0.0319107714	-0.0598180073	0.18709061010000005	-0.0559608046	-0.07781850809999999	-0.0096588375	-0.1172877781	-0.0172871063	0.024139096699999998	0.114304289	-0.0342554297	0.10323767539999999	-0.14956479779999998	0.008737911899999999	0.0710523602	-0.031437539900000006	0.0792865183	-0.050107955999999995	-0.0890260869	0.1241782075	-0.005427948199999999	0.0153532578	-0.0823597142	-0.0898995633	-0.1642958814	0.17051241949999998	0.0242942336	0.0590149441	-0.0582175678	0.0166336593	0.0578153479	-0.06830509629999999	0.1564777242	0.1573606193	0.0166678162	-0.0218047791	-0.0053538506000000005	0.0049797806	0.0705345355	0.0902308235	0.0303414441	0.0392848791	0.0769913589	0.0643705435	-0.08986317349999999	-0.011654505700000001	-0.10599558210000001	-0.0233028389	0.0382437506	-0.0982917185	0.168627423	-0.08259739940000001	-0.0803537122	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.00643339	0.00311053	4.13885068921e-05	9.6753968809e-06	0.0139543	0.038906300000000005	0.00019472248849000006	0.0015137001796900005	0.0619674	-0.0173475	0.0003009357562499998	0.00383995866276	-0.0007006439999999999	6.590200000000017e-05	4.343073604000022e-09	4.90902014736e-07	9.71e-05	-0.000410837	9.42841e-09	1.6878704056899994e-07	0.0006232680000000001	6.526700000000004e-05	3.8846299982400006e-07	4.259781289000005e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40299.36328125	42.078125	1624038680.8741608	1770.568603515625	23453.39453125	-51.056640625	550061715.0384674	2606.7805519104004	23729.423828125	81.896484375	6707.034152984619	563085555.2147865	1.53445	27.873924	0.15594486	-0.0552769275	0.0615468685	-0.05640727650000001	-0.0810206217	-0.0179529368	0.1333537774	-0.0474978493	-0.025090811	0.0912308699	0.0370838217	-0.0233902762	0.061356673099999995	-0.0914767273	0.055169417000000005	0.050655405	0.0436526243	0.0191299497	-0.0978123207	-0.1199257287	-0.0076939001000000005	0.0086404514	0.0199057276	-0.0784208525	-0.0192363418	0.055677156299999996	-0.0057749039	0.0340876527	-0.049869871600000004	0.0401841066	0.0006649686	0.0235651971	-0.0422005354	-0.0156826135	-0.0865971436	0.0089177896	0.0098102009	-0.031163435899999998	-0.0408124332	-0.0399067206	0.0619237696	-0.11745453970000001	-0.06801083599999999	-0.055946683	-0.1395635643	-0.09279299449999999	0.054610589400000006	-0.0103097933	0.006324138199999999	-0.0147855632	-0.1102354291	-0.035729945	-0.045868624299999994	-0.0494502074	0.0479312087	0.1223595993	-0.0889133761	-0.0200552645	-0.0006969963000000001	-0.0936793675	-0.0759014762	0.029803203599999998	0.071177	-0.1015713458	0.1602621941	0.0510670589	0.0398651146	-0.0072254873	0.1587825813	-0.038576435299999996	0.045779596500000005	0.0227203591	0.0270345915	-0.0867156921	0.116209231	-0.177422505	0.11210890359999999	0.0320395581	-0.0571325714	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.00246992	-0.00396347	6.1005048064e-06	1.57090944409e-05	-0.0414713	-0.055425600000000005	0.00171986872369	0.0030719971353600005	0.0339346	-0.0280328	0.0007858378758399998	0.00115155707716	0.000221678	0.000922322	8.506778716839998e-07	4.9141135684e-08	2.78232e-05	-6.927680000000001e-05	7.741304582400001e-10	4.799275018240001e-09	0.00024440700000000003	-0.000378861	5.973478164900003e-08	1.4353565732100002e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40408.4765625	109.11328125	1632844978.1021118	11905.708145141602	23487.11328125	33.71875	551644490.2862701	1136.9541015625	23745.70703125	16.283203125	265.14270401000977	563858602.4139558	1.492149	27.105495	0.14889928	-0.015318656299999999	-0.1823964188	-0.13686936859999999	0.13072358679999999	0.09265792310000001	-0.0716860876	0.0350995063	0.08774502390000001	0.026864893799999998	-0.053589772599999995	-0.0383436887	-0.0248503966	-0.0144740727	-0.0038950415000000003	-0.0082512725	-0.0086052239	0.1274651471	-0.1085722006	-0.0032261023	-0.05174556190000002	-0.011201077700000001	0.0302812989	0.0108853031	-0.0314810457	0.0011206205	-0.050267633799999996	-0.0132182923	-0.077559679	0.0065428674	0.1493025674	-0.0383937357	0.1459989066	0.1337354493	0.1365550563	-0.071034903	-0.0085541976	0.040546784700000005	0.0912179335	-0.054467874699999995	-0.1325704062	0.0074762462	-0.0662388759	0.028646790099999996	0.1331778476	0.039803787	0.0652701298	0.0956280075	0.052016480999999996	0.0189425469	0.0344654898	-0.1121900751	0.043983738700000004	0.020882668	0.0640144651	0.021611891299999998	0.0977691643	0.0268844132	-0.0411856514	-0.0726426803	-0.050920097000000004	0.036894861800000005	-0.08800944039999999	-0.031914189100000004	0.11384030630000001	0.0458839312	-0.057249393899999994	0.0157962051	-0.0300700645	0.0554350273	-0.11201938609999999	-0.0714717183	0.0609370209	-0.1021664861	-1.2900299999999999e-05	0.1966792934	-0.0705025969	-0.2070724061	0.1301803547	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.012079	0.00960908	0.00014590224100000004	9.23344184464e-05	0.0359026	0.0773739	0.00128899668676	0.005986720401209999	0.0555396	0.021604999999999992	0.0004667760249999997	0.0030846471681599988	-0.000422076	-0.000643754	4.14419212516e-07	1.7814814977599994e-07	-2.12468e-05	-4.907e-05	4.514265102399998e-10	2.4078649000000003e-09	0.000131005	-0.00011340200000000002	1.7162310025000003e-08	1.2860013604000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40257.77734375	-150.69921875	1620688636.6589508	22710.25453186035	23496.484375	9.37109375	552084777.9846191	87.81739807128906	23700.966796875	-44.740234375	2001.6885719299319	561735827.1065712	1.488563	27.040359	0.0842365075	0.0321148515	0.08473450810000001	-0.1095366783	-0.0245411239	-0.09297878849999999	0.0578062079	0.14052062369999999	0.1476479155	-0.0053926825	0.1113900737	-0.0998227785	0.11101240039999999	0.0346053835	-0.1049589001	-0.0005491277	-0.07485263360000001	-0.10156350369999999	0.1468506923	-0.0254093704	0.0002841222	-0.0714139234	0.038676403	-0.0860850125	-0.08816334960000001	0.1002047916	-0.0720691731	0.1165912383	-0.1767747348	-0.0759570353	0.1576710046	0.0635403757	0.1596913233	0.12341976130000001	-0.0061208579	0.0786611316	0.2061551986	0.1134733827	-0.0342655464	-0.08858690960000001	-0.011384333200000001	0.013688725700000001	0.013696058600000002	0.0145502551	-0.065460382	0.09181108539999999	0.0662909313	-0.026101256899999998	-0.0340094639	0.252395357	0.0733232994	-0.0174963326	0.07296189480000001	0.1002691692	-0.0705901709	0.2155857631	-0.0179121985	-0.0770033049	-0.0910756933	0.0056537655000000004	0.002541935	-0.0630930232	-0.0016379303	0.11407989019999999	0.0355838935	-0.0338561146	-0.10355231460000001	-0.166819606	-0.1604109494	0.09864958970000001	-0.1388737763	-0.1514509222	0.0238250226	0.11031722880000001	0.0975321169	0.07798670690000001	0.089985823	0.1228121882	0.05127760730000002	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.00429488	-0.007784120000000001	1.84459942144e-05	6.0592524174400023e-05	-0.023814	-0.0597166	0.000567106596	0.00356607231556	0.0582448	0.0027052000000000053	7.318107040000026e-06	0.0033924567270399997	-0.000302783	0.00011929299999999996	1.4230819848999991e-08	9.1677545089e-08	9.06695e-06	3.031375e-05	8.220958230250003e-11	9.189234390624998e-10	0.0	-0.000131005	0.0	1.7162310025000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40258.21875	0.44140625	1620724176.9228516	0.1948394775390625	23474.3671875	-22.1171875	551045914.8535767	489.16998291015625	23720.330078125	19.36328125	374.9366607666016	562654059.0152017	1.40733	25.564734	0.07812056249999999	-0.100251256	-0.0164270566	-0.027022756800000002	-0.0936219195	0.0732351564	0.0022432128	-0.07498848820000001	0.0324656632	0.0220857275	0.07546004419999999	0.0213098517	-0.0197702713	-0.040247061800000004	-0.0038190917	0.078175303	-0.1426239784	0.006798684300000001	0.10348692470000001	0.017339924	0.145811485	0.0530555029	-0.057975493600000004	-0.00021790759999999997	0.0454531186	-0.1420681742	-0.0070859137	-0.0404965511	0.0021763679	-0.0332919851	0.0503306508	-0.029119914900000002	0.0605338984	0.15882591	-0.0894687352	-0.11052995730000001	-0.048460273899999996	0.0821629237	-0.0280042338	0.0597698479	-0.038496179900000004	-0.0701520908	-0.07426187599999999	-0.0008412817999999999	-0.0372746721	-0.0350447549	0.0185770696	0.0451775115	0.0208279481	0.06226350820000001	0.0399761172	-0.0517077899	0.0023037289	-0.022268749100000002	0.0035333082000000007	-0.026424751899999998	-0.021338434	0.0692263938	0.0479760771	-0.0657784633	0.1870521513	-0.036928362400000005	0.0973958897	-0.0447819284	-0.1246818013	0.0011695094	0.0104734981	-0.0886907807	-0.10219254470000001	-0.0417726194	0.06958558349999999	0.0367618456	-0.013479327900000001	0.12440313970000001	0.0963237149	0.15852544710000002	-0.1552726709	0.0036988201000000003	0.066523311	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.00440988	-0.008704759999999999	1.94470416144e-05	7.577284665759998e-05	-0.0238013	1.2699999999997436e-05	0.00056650188169	1.6128999999993485e-10	0.042507300000000005	-0.015737499999999998	0.00024766890624999984	0.0018068705532900003	0.000515816	0.0008185989999999999	6.701043228009999e-07	2.66066145856e-07	0.000105479	9.641205e-05	1.1125819441e-08	9.2952833852025e-09	0.000158301	0.000158301	2.5059206601000004e-08	2.5059206601000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
