csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
34172.546875	n/a	n/a	1167762959.9240725	25689.298828125	n/a	659940074.2807045	n/a	24700.091796875	n/a	n/a	610094534.7740518	n/a	n/a	n/a	-0.0900057763	0.0327397403	-0.147700586	0.11453159880000001	-0.0490193425	0.1318639902	-0.08487101779999999	0.0559996504	-0.1933527772	0.007541049300000002	-0.0358002971	0.0805502713	-0.0839096895	0.0349813662	-0.044423615599999994	0.0150034672	-0.0651229224	0.1064798211	-0.0561205354	0.0295580218	-0.04995039019999999	-0.13319433990000001	-0.0297686679	0.08916565789999999	-0.0767717373	0.1030626294	-0.0638852924	0.0105836355	-0.0397529367	0.1019358707	-0.033766757599999996	0.1705446021	-0.09328400029999999	0.0581158857	-0.0723562999	0.034016393900000004	-0.11115652359999999	0.0486794605	-0.0947197959	0.10118201240000001	-0.0946304465	0.0046294138	-0.1456348142	0.0953005855	-0.0422544808	0.0842679013	-0.10777231970000001	-0.018190915800000002	0.1394697002	-0.08829046880000001	0.0384371436	-0.1808931514	0.01537813	0.0750027435	-0.0611022749	0.0798651043	-0.0053570833	0.049150903499999996	-0.0524397029	0.046355664000000005	-0.1091087504	0.095190966	-0.0206914018	0.0744491952	0.1310330201	-0.0537049215	-0.14272611640000002	0.10380345380000001	-0.0965283637	0.058467407199999995	-0.0122810273	0.0777409978	-0.0662576438	0.09271130820000001	-0.1688505706	0.0913973925	-0.0169335033	0.02482398	-0.0205534488	0.10726379300000001	-0.0665228137	0.0543886195	-0.0936169641	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.07468910000000001	n/a	n/a	0.005578461658810001	0.0764581	n/a	0.005845841055609999	n/a	-0.22385	n/a	0.0501088225	n/a	0.00255104	n/a	n/a	6.507805081600002e-06	0.0008245139999999999	n/a	6.798233361959999e-07	n/a	0.00155043	n/a	2.4038331849e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34017.7734375	-154.7734375	23954.816955566406	1157208909.6450806	25689.05078125	-0.248046875	659927330.0416412	0.061527252197265625	24738.185546875	38.09375	1451.1337890625	611977824.1516151	1.245463	21.847158	0.183147	-0.10280126560000001	-0.0645621412	0.0083887911	0.0312099427	-0.052206667400000004	0.0989857242	0.0525774574	-0.0389621661	-0.057684269	0.028902419300000006	-0.0800808577	-0.0013634708	0.1252601035	-0.099251102	0.0067195345	0.0588234706	-0.0046381956	0.1223198196	0.041193596299999996	0.1026927944	-0.06973585809999999	-0.0396468922	-0.0271109416	0.093720838	-0.0456119337	-0.0189081629	0.0093058293	0.0007814672000000001	-0.0740668181	-0.0002917803	-0.043280255	-0.1112079193	-0.0027315446	7.10596e-05	-0.0767911619	-0.0178610169	0.1686280601	0.1245934537	-0.0777594854	-0.0489372902	-0.0834001707	0.0892046606	0.0633996705	0.021701568799999998	-0.11757999390000001	0.054344696	-0.0781426015	-0.0241254742	0.1114167936	0.0488866561	-0.056364963	-0.0621574769	0.0484863417	0.0642737173	0.0100871649	-0.1406187239	-0.0395983128	-0.0959117118	-0.011962620600000001	0.047400791399999996	-0.12447259769999999	-0.0078071248	-0.08607473480000001	0.049253789000000006	0.0039096608	-0.0166573745	-0.075824239	0.09627192539999999	0.047868787	0.009242460400000001	0.0602711634	-0.0003604811	0.007489405500000002	0.0362924013	0.0454047109	0.018803757	-0.0605272101	0.0370180195	0.007160748900000001	-0.20343678399999998	-0.0727327129	0.148742965	0.031592964	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.07455439999999999	-0.00013470000000001536	1.8144090000004135e-08	0.0055583585593599995	0.116306	0.039847899999999985	0.013527085636	0.0015878551344099994	-0.168825	0.05502499999999999	0.028501880625	0.003027750624999999	0.00161878	-0.00093226	8.691087076000002e-07	2.6204486884e-06	0.000513676	-0.00031083799999999986	2.6386303297600004e-07	9.662026224399996e-08	0.00103074	-0.00051969	1.0624249476000002e-06	2.700776961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33990.6875	-27.0859375	733.6480102539062	1155366836.7226562	25684.537109375	-4.513671875	659695446.5228615	20.373233795166016	24800.544921875	62.359375	3888.691650390625	615067028.4219397	1.115146	19.561213	0.05027704999999998	-0.0762386999	-0.1022749467	-0.0027084436	-0.0436839946	-0.040065357999999995	0.10809036710000001	0.1200570375	0.0367755092	0.054056995700000006	-0.030875044	-0.140180509	-0.0048950207	0.0110252708	-0.0592454241	-0.0022014861	-0.0589773833	-0.08820269310000001	0.0930770748	-0.0799256027	0.0107521603	-0.045079493600000006	-0.028597824100000002	-0.1542972448	-0.0201503572	0.0733287342	-0.026757969700000002	-0.0564560299	0.12632126	0.1351511802	0.08344730019999999	-0.08457530529999999	-0.026390376099999998	0.0157382098	0.0958393582	0.0007922658000000001	0.2406274844	0.0340045464	-0.0242450858	0.052910272300000005	-0.061307980899999996	-0.030266969300000002	0.119786087	0.0532646159	-0.0647144892	-0.0873145396	0.0359273223	-0.0323916452	-0.008499609200000001	0.1127515409	0.11327288869999999	0.0498998143	0.0483409951	0.0249382289	0.1404240965	0.0216394257	-0.0191566818	-0.023951708500000002	-0.0018340669	0.0034022335	0.1142682408	-0.062012363	0.09735446310000001	-0.011562436799999999	0.0192332158	0.0419332417	0.1144518953	-0.060507450899999995	-0.0855409712	-0.0711065535	0.1122351884	-0.1112646733	-0.11974012390000001	0.1642979084	0.0861369278	-0.0443671842	0.0180767534	0.09054480039999999	0.1342354426	0.1330794683	-0.0066441414	0.0276756839	-0.1449653202	0.031014070499999997	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.074536	-1.839999999998787e-05	3.385599999995536e-10	0.005555615296	0.128106	0.011800000000000005	0.016411147235999998	0.0001392400000000001	-0.17311600000000002	-0.004291000000000017	0.029969149456000006	1.8412681000000148e-05	0.00220954	0.0005907599999999999	3.4899737759999984e-07	4.8820670115999984e-06	0.0004210830000000001	-9.259299999999996e-05	1.7731089288900004e-07	8.573463648999995e-09	0.00103074	0.0	1.0624249476000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34081.0859375	90.3984375	8171.877502441406	1161520418.6792605	25748.66015625	64.123046875	662993499.8420563	4111.765140533447	24846.263671875	45.71875	2090.2041015625	617336818.4523354	1.24134	21.774822	0.07650719999999997	-0.051887780099999996	-0.068209138	-0.0574478455	-0.051070139699999996	-0.1206628656	0.0195030024	0.0149124464	0.0883180084	-0.0981971025	0.0045813929	-0.0107015069	0.0913143314	-0.0598051502	-0.158763725	-0.11473551439999999	-0.0955510084	0.0607321163	0.0040755565999999995	-0.088666106	-0.04198260400000002	0.025132793900000002	-0.0077614405	-0.0556764698	0.0692957001	-0.09875093720000001	-0.040790301099999995	-0.0699649168	0.0078264176	0.0222402656	0.0082291438	-0.0898086607	-0.022288578700000002	0.1209041943	0.049542126299999996	-0.0981670224	-0.0589793483	0.0097093786	-0.0620997377	-0.041871887	-0.026082721899999998	-0.0220610829	0.0830835615	-0.0688281913	-0.05730625900000001	0.023582343199999998	0.027479562000000003	0.0174884116	-0.1178822084	0.0398448155	0.011095663200000001	0.059663162400000004	-0.08708899619999999	0.0462333921	0.0582401049	-0.0455805512	0.0727489895	-0.207401012	0.045443463200000006	0.1096094915	0.0174245881	0.020322544799999998	0.0916885392	0.013554737800000001	0.0030840915000000003	-0.044514272599999995	0.0154057243	-0.0295764109	0.13391124199999999	0.0393557678	0.0676523037	0.043154841799999996	-0.0201829281	0.0858684816	-0.0156452396	-0.0068628809	-0.046784241799999994	0.0362568422	-0.0154410833	-0.1466064867	-0.0316075158	-0.0463537241	-0.0269987857	0.05442151480000002	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0745481	1.2100000000000999e-05	1.4641000000002418e-10	0.00555741921361	0.0736789	-0.054427099999999985	0.005428580305210001	0.0029623092144099986	-0.190626	-0.01750999999999997	0.036338271875999986	0.00030660009999999903	0.00221331	3.7700000000001617e-06	1.4212900000001222e-11	4.8987411561e-06	0.0004210830000000001	0.0	1.7731089288900004e-07	0.0	0.00111813	8.738999999999992e-05	1.2502146969e-06	7.637012099999983e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34383.94921875	302.86328125	91726.1671295166	1182255963.8775787	25755.75390625	7.09375	663358859.2793121	50.3212890625	24807.978515625	-38.28515625	1465.753189086914	615435798.0317116	1.265299	22.195107	0.12438720000000004	-0.07666186559999999	0.10902545470000001	-0.0995595519	0.1372900925	-0.1057573291	-0.016209439	-0.0659227027	0.0085650882	-0.08716824599999999	0.0012807075	-0.0670554138	0.0230861114	-0.074972784	0.0011223681	-0.05244625	0.0856621471	0.0161178023	0.0365722345	0.06629961969999999	0.1006490255	-0.0667264765	-0.0701987397	0.1217595847	0.0371205707	-0.011884571000000002	-0.0368244186	0.0194524799	-0.0526067886	-0.0037678396999999996	-0.1622382201	-0.0636413324	-0.06382018469999999	0.1132871092	-0.0261990355	0.0444474722	-0.21641247510000008	0.0085634645	-0.050330133	0.0400065499	-0.06650435889999999	-0.0955785859	-0.09664980810000001	-0.1047287466	0.08053941440000001	-0.02310134	0.049720749	-0.0877080449	-0.1077221243	0.0091356472	-0.0510160634	-0.0064954821999999995	-0.0671595783	-0.0066041386	0.0715156908	0.0324646418	0.0294336962	-0.043593312599999996	-0.022820395	-0.0598787717	-0.0103651416	-0.06342253839999999	-0.0530614129	-0.11184013109999999	0.0646255595	0.011373814199999999	-0.1358272083	0.0166852611	0.0389925749	0.09780210519999999	-0.037656027599999996	0.11814953660000001	-0.024642804	0.0514326999	-0.1350947153	0.1375776321	-0.0137180242	0.0227283615	-0.1719877413	-0.0720904087	-0.018801724	0.0014618449	-0.0879328952	0.0079423135	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.07450769999999997	-4.040000000003763e-05	1.6321600000030406e-09	0.005551397359289995	0.126646	0.052967099999999996	0.016039209316000003	0.0028055136824100004	-0.176552	0.014074000000000003	0.031170608704	0.00019807747600000008	0.00148008	-0.0007332300000000001	5.376262329000002e-07	2.1906368064e-06	0.000151659	-0.00026942400000000004	2.3000452281000003e-08	7.258929177600004e-08	0.00126159	0.00014346	1.5916093280999995e-06	2.0580771599999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34083.14453125	-300.8046875	90483.46002197266	1161660741.1380768	25678.5859375	-77.16796875	659389775.7495728	5954.895401000977	24744.70703125	-63.271484375	4003.280735015869	612300526.0623933	1.525486	26.759138	0.14113579999999998	-0.13650102390000002	0.0183876815	0.048861756900000004	0.0560222754	-0.065284076	0.1141790156	0.0007015594000000001	-0.0735063765	-0.09661666470000001	0.1358334197	-0.023482783700000003	-0.1040624001	0.037771094399999997	0.0542609179	-0.22479350420000002	0.09015008449999999	-0.021535047	-0.015991061299999998	0.05477151809999999	0.19686079829999997	-0.0034237617	-0.1190924993	-0.1389419726	-0.1134055502	-0.0446282284	0.0695948147	-0.049355053200000006	-0.0360913807	-0.07879736080000001	-0.016683817	-0.0023942746	-0.0456687692	-0.0935173534	-0.1057252733	0.085857725	-0.1342784379	-0.0798075717	0.0217564719	0.146042615	-0.0560212521	-0.1266949479	0.050896062	0.0394106323	0.09066232210000001	0.0650897299	0.11926047949999999	-0.086984366	-0.0338245663	0.12733378880000001	-0.0060598888	-0.0622202519	-0.1363990345	-0.0796299436	-0.0077242768000000015	0.1816036143	-0.12385317230000001	-0.0610823599	0.1311120583	-0.1218945007	-0.0402257472	-0.0156739721	-0.0080144001	-0.1902605073	-0.0347121673	0.1305638675	0.1620845983	-0.0359798039	0.011802758799999999	-0.0505871952	0.0264813396	0.0416114079	0.07356608740000001	-0.0516415535	0.0279441364	0.1198887084	-0.047406585300000005	-0.013153246100000002	-0.1281114435	-0.0441126991	-0.0643127804	0.1404640094	-0.08451102099999999	-0.1214583477	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.07443769999999998	-6.999999999998674e-05	4.899999999998144e-09	0.0055409711812899965	0.0819625	-0.04468350000000002	0.006717851406249999	0.0019966151722500014	-0.138269	0.038282999999999984	0.019118316361	0.0014655880889999989	0.00185604	0.0003759600000000001	1.4134592160000005e-07	3.4448844816e-06	0.000331132	0.00017947299999999998	1.09648401424e-07	3.2210557728999995e-08	0.000655037	-0.0006065529999999999	4.29073471369e-07	3.679065418089999e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34028.58984375	-54.5546875	2976.2139282226562	1157944926.7541654	25683.765625	5.1796875	659655816.6799316	26.82916259765625	24755.37890625	10.671875	113.888916015625	612828784.7920074	1.177458	20.654251	0.1042899555	-0.0623397204	-0.0750840529	0.0060335284999999995	-0.0181126582	-0.0293369718	0.0852426353	0.0489678281	-0.0382808957	0.0308726392	0.0727396666	-0.0051179702	-0.015612681299999999	0.08978515220000001	0.0029844689	-0.09616518660000001	0.17483721530000002	-0.0037951290999999996	0.0393692182	0.107825448	0.0832737967	0.0012379761	0.0048544734	0.0374916987	-0.0991453279	0.0149674666	-0.06862854480000001	-0.0116751398	0.0876760208	-0.056085790700000006	-0.0808123505	0.0546305109	-0.034942796899999996	-0.0510797512	0.0068303072	-0.0377956514	0.0847512098	0.019384031200000002	0.0577537116	0.060974462300000004	-0.0005942539	-0.0461555042	0.0886132382	0.0182148705	0.0062169980000000005	0.0760325934	-0.062166053	-0.0690759086	-0.0099754328	0.0958422935	0.039467998500000004	-0.0380833754	-0.0049970642999999995	-0.0754913297	-0.0213173468	0.0549545996	-0.14047827400000001	-0.0720625105	0.0140042839	-0.1290171857	-0.073207648	-0.081731176	-0.1221532064	-0.0777633786	0.0032894115	0.0190353857	0.0227850866	0.0952571506	-0.0439297133	0.0789749825	0.09195979369999999	0.0653978754	-0.0389537923	-0.0784443403	0.0108177107	0.0138933017	-0.029555768399999998	-0.055650635899999995	0.07683720940000001	0.0543248329	-0.0201597225	0.0421324897	-0.031557803100000004	-0.056976672	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.057566999999999986	-0.016870699999999992	0.0002846205184899996	0.0033139594889999998	0.117508	0.035545499999999994	0.013808130063999995	0.0012634825702499994	-0.110602	0.02766700000000001	0.012232802403999998	0.0007654628890000006	0.00174446	-0.00011158	1.2450096400000005e-08	3.0431406916e-06	9.38989e-06	-0.00032174211	8.817003421209998e-11	1.0351798534725207e-07	0.000604224	-5.081300000000003e-05	3.6508664217600004e-07	2.581960969000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34026.63671875	-1.953125	3.814697265625	1157812006.3897858	25683.232421875	-0.533203125	659628427.6360513	0.2843055725097656	24724.048828125	-31.330078125	981.5737953186036	611278590.4555093	1.2955709999999998	22.726114000000006	0.04663499450000001	0.0220208502	-0.08246639900000001	-0.0580952428	-0.051755795	-0.000813418	0.0560460416	0.0460519401	-0.0337068487	-0.1317083121	-0.0502384152	0.0021916377	0.1381869707	0.0527750609	-0.0540150571	-0.0321665398	-0.0197217915	-0.0479193954	-0.0750489516	-0.03998426	-0.0330719413	0.0829937266	0.1245221383	-0.10841676210000001	-0.0230683367	0.042119685999999996	-0.0864743315	0.0808524478	0.059536967	0.0324772106	-0.1663733995	0.10461088519999999	0.0213986483	-0.1205024851	-0.0626713671	-0.0243035204	-0.013869383999999998	0.06519668519999999	-0.0631502655	0.014421842399999999	0.1000977661	0.030536911400000002	0.0672202301	-0.0705103141	-0.0099393561	0.02519912	-0.1438489182	-0.0276539321	0.0090388705	0.0569455251	0.056014809400000004	-0.0495639599	-0.1035663725	0.0967639444	0.050968986200000004	-0.1392450687	-0.0136677659	-0.07273228849999999	0.0486108607	-0.043728477300000006	-0.0063105708	0.0573676965	0.0164108473	0.07345488	-0.1041710711	-0.0806731587	0.1080394133	0.022898935899999997	-0.09768387349999999	0.08096490719999999	-0.059883993899999995	0.0119816282	-0.1488091375	-0.14832467800000002	0.0192410003	-0.0335581322	0.011246513500000001	-0.0796309645	-0.0836725571	0.0799887353	0.08348609809999999	0.0578583234	0.08400024730000001	0.08587899140000001	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.0575011	-6.589999999999374e-05	4.3428099999991755e-09	0.0033063765012100003	0.12023	0.0027220000000000018	0.014455252899999996	7.409284000000013e-06	-0.110543	5.899999999998962e-05	0.012219754849	3.4809999999987752e-09	0.00128009	-0.00046437	2.156394969e-07	1.6386304081e-06	-0.000224712	-0.00023410188999999998	5.0495482944000006e-08	5.4803694901572096e-08	0.000426934	-0.00017728999999999998	1.82272640356e-07	3.1431744099999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34189.36328125	162.7265625	26479.934143066406	1168912561.5772858	25662.654296875	-20.578125	658571825.5609169	423.459228515625	24759.484375	35.435546875	1255.6779823303225	613032066.5158691	1.073627	18.832907	0.069158025	-0.0408609483	0.039904477599999995	-0.049180854	0.1044870992	0.0481943555	0.1215311659	0.0605456177	0.006440055300000001	-0.06406510530000001	-0.1931273059	-0.10639659609999999	-0.0126498262	0.0158036685	0.0297578419	-0.032386104900000004	-0.10430462859999999	-0.0345014337	-0.0326379052	0.0525381091	-0.045680981100000004	0.0660812912	-0.0406161149	-0.1253955425	0.034667155299999995	0.0951706165	-0.038027258599999995	-0.0226699319	-0.046716229299999995	0.08466817609999999	-0.025525258999999998	0.0236994043	0.0871662057	-0.0531043777	-0.0519763568	-0.0637500709	-0.0296360673	0.0253662748	-0.0371925506	0.0405845144	0.0715751463	-0.0678892327	-0.034383431400000004	-0.0488471211	0.0610579364	-0.10507616339999999	-0.0444884841	-0.0083960861	0.0833512813	0.1247084629	0.0807306887	0.024564749599999998	0.014845491	0.18335352030000002	0.0921511459	0.0050420337	0.0160116502	0.0256427697	0.08525447859999999	0.0438772822	0.030220806800000007	0.050840382	-0.0034476603	0.050568138	-0.0635245053	0.0657549652	0.0386602385	-0.09758649039999999	-0.1021846492	0.021584334	0.010486298600000001	-0.0717749723	-0.0566893488	-0.0372785571	0.0087992782	-0.001246811	0.0668159587	-0.0813180685	-0.0520817099	-0.0700315623	0.031089392999999996	0.026321815	0.023519883999999998	0.0247936988	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.05757819999999999	7.709999999998969e-05	5.944409999998408e-09	0.0033152491152399987	0.0937353	-0.026494699999999986	0.00878630646609	0.0007019691280899991	-0.1214	-0.010856999999999992	0.014737959999999996	0.00011787444899999984	0.00111935	-0.00016073999999999993	2.5837347599999977e-08	1.2529444225000005e-06	7.18425e-05	0.00029655450000000004	5.16134480625e-09	8.794457147025004e-08	0.000604224	0.00017728999999999998	3.6508664217600004e-07	3.1431744099999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34079.4140625	-109.94921875	12088.830703735352	1161406462.8433228	25691.6484375	28.994140625	660060799.4360963	840.6601905822754	24792.404296875	32.919921875	1083.7212562561037	614663310.819706	0.93957	16.481358	0.05536232499999999	-0.0849741633	-0.0102447633	0.060861024000000014	0.06791534519999999	-0.0034037534000000004	0.0858651961	0.012226406100000002	-0.0246358924	-0.0302123378	-0.0129904861	0.0374017763	-0.10189192550000001	0.0966869239	0.0185629927	0.1559767353	0.0390031056	0.057331118099999995	0.023427597999999997	0.0856431193	-0.1294557794	-0.0627242244	-0.0417605319	0.0448828543	0.005316145600000001	0.07248841269999999	0.0277158923	0.0035136692999999997	0.0117675072	-0.040372194199999996	0.16357135949999999	0.1067117994	0.013455698899999998	0.0796202392	0.0177398053	-0.060649197099999996	0.138654923	0.0317956602	0.0308974635	-0.1081482517	0.05145836610000002	-0.0777262112	0.0267028892	0.0649943714	0.072396306	-0.0924621448	-0.0091820547	0.0740405252	0.0247153289	0.0864812125	0.008356898100000001	0.0004401326	-0.028764698999999998	0.0400586704	-0.10288955039999999	0.0108318889	-0.0739034759	0.10839754039999999	-0.12509263210000002	0.060892707699999986	-0.0522399569	-0.0210982446	-0.07769956360000001	0.12935722119999998	0.1049415203	0.0724018128	-0.0482093669	-0.0039134943	-0.0616926456	-0.0301947094	0.0286272913	-0.0604011262	0.1036945066	-0.0237263129	0.028277919199999998	-0.0014158648999999998	-0.0189895681	0.0378166906	0.1788915833	0.0061172872	0.0334525837	-0.1677769697	-0.037824528999999996	0.019466441	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.05758430000000001	6.100000000015815e-06	3.7210000000192933e-11	0.003315951606490001	0.08466549999999999	-0.009069800000000015	0.007168246890249998	8.22612720400003e-05	-0.119417	0.0019829999999999848	0.014260419889000004	3.932288999999939e-06	0.000296567	-0.0008227830000000001	6.76971865089e-07	8.795198548900001e-08	0.00013512799999999998	6.328549999999998e-05	1.8259576383999998e-08	4.005054510249998e-09	0.000604224	0.0	3.6508664217600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
