csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
29844.66015625	n/a	n/a	890703739.8420563	18774.763671875	n/a	352491750.93475723	n/a	18899.578125	n/a	357194053.3029785	n/a	n/a	n/a	n/a	-0.056300881399999995	0.1205747554	-0.1275198586	0.1089259189	0.054533951100000005	-0.0328181513	0.0326540047	-0.08771467849999999	0.1476543356	-0.1013926938	0.050152391100000006	-0.049046831500000006	0.1367013413	-0.08256302230000001	0.014167996200000001	-0.0417644401	0.0055711392	-0.0721257452	-0.23696266489999998	0.0518779144	-0.0783509421	0.0533245692	-0.0223523264	0.0172547238	-0.055817882400000005	0.0961422899	-0.046162067	0.19171804539999998	-0.0260133349	0.0643049506	-0.0985502187	0.09357356210000001	-0.0234123488	0.0548838417	0.0783644366	-0.0131998013	-0.0954667942	0.0437509223	0.0587185092	-0.043162107699999994	-0.0112485765	0.062499466399999995	-0.026995239900000002	0.0301448704	-0.23564585710000002	0.144010219	-0.1018529422	0.07581040929999999	0.0636413845	-0.07409988599999999	0.0272278216	-0.0898909844	0.0866085424	-0.0264354973	0.0616759187	-0.1481705574	0.1104161769	-0.061672615199999996	0.06698531690000001	-0.0408613827	0.0749799181	-0.1451313386	-0.11926949949999999	0.0749681771	-0.0659605277	0.06591268509999999	-0.06621180019999999	0.0483591744	-0.0484511104	0.0477962226	-0.1711835459	0.0197609016	-0.0775809137	0.11666237800000001	-0.0378655612	0.0907074306	0.10727961789999996	-0.060058587000000004	0.058531804699999995	0.0757063625	-0.044548536799999996	-0.1123689507	0.0320445111	0.0774308325	-0.044233506500000006	0.1217078847	0.1216831682	0.1216419777	-3.30135e-06	n/a	1.08989118225e-11	n/a	-8.18318e-05	n/a	n/a	6.696443491239999e-09	0.010922	n/a	n/a	0.00011929008399999998	0.0024715	n/a	n/a	6.1083122500000015e-06	-0.0	n/a	0.0	n/a	0.000631187	n/a	3.98397028969e-07	n/a	0.0	0.0
29920.453125	75.79296875	5744.574111938477	895233515.2053223	18813.4453125	38.681640625	353945724.52642816	1496.2693214416504	18977.98046875	78.40234375	360163742.67225647	6146.927505493164	1.426405	21.541681	0.12698099955	-0.1358365459	0.0663398792	-0.212690482	-0.012764916299999998	0.16923254920000005	-0.0643336853	-0.0933530635	-0.2362153076	0.0873722295	0.052469113600000006	0.1652735832	-0.0019313554000000002	0.0851416723	0.0013774848999999999	0.037034506	0.0610928873	-0.06642009110000001	-0.0852887709	-0.17813299719999998	0.1137504049	0.034190709	-0.063179578	-0.1420812137	0.0374001901	-0.1488312999	0.090041919	0.142578134	0.081488667	0.0261405082	0.0477345347	0.07131650860000001	-0.059485092999999996	0.0505791017	-0.1664683411	-0.0635245312	-0.0311765736	0.0425498846	-0.0143772927	0.047343573	0.1634057791	-0.049056937800000006	-0.047103510700000004	0.1179811847	-0.1359475559	-0.2241816868	-0.0644207747	0.0258868927	0.0334353305	0.17187104760000002	-0.1681787673	-0.012739339799999999	-0.18034346199999998	-0.1461454618	-0.0110806513	0.1074401323	-0.060484728200000004	0.1140207441	-0.0416940831	-0.0053123652	-0.1931561605	0.1003964923	-0.0657429402	-0.12106930949999999	-0.0430604595	-0.0791238315	0.1387125812	0.0089985115	-0.0790649123	-0.1281177283	-0.0312203898	-0.1131366353	0.08446966759999999	-0.0250936533	0.0052343167	-0.1182763078	-0.1211336512	-0.08955031210000003	-0.07001678530000001	-0.0781965795	-0.0045224572	0.07367765030000001	-0.0174868733	-0.1292732721	-0.09517739759999999	0.044921028700000004	0.1216419777	0.12141962949999999	0.12104935019999999	0.00819183	0.00819513135	6.710607874890001e-05	6.716017784375284e-05	-0.0583457	-0.058263868200000006	0.003394678337626971	0.0034042207084899996	0.0425454	0.0316234	0.0010000394275599999	0.0018101110611600003	0.00200915	-0.0004623500000000002	2.1376752250000024e-07	4.0366837225e-06	0.000110085	0.000110085	1.2118707225e-08	1.2118707225e-08	0.00062565	-5.537000000000012e-06	3.914379225e-07	3.0658369000000125e-11	0.0	0.0
29791.146484375	-129.306640625	16720.2073097229	887512408.8534889	18763.828125	-49.6171875	352081245.904541	2461.865295410156	18900.330078125	-77.650390625	357222477.06207657	6029.583164215088	1.322185	19.967745	0.08691276	-0.0033013559	-0.029047429500000006	-0.1725498755	-0.1359850198	0.0192749047	0.0663875474	-0.0842190116	-0.1974388162	0.0358554247	-0.1038018875	0.1198153694	-0.1707424123	0.09483724	-0.08620206429999999	0.0748969303	-0.075023639	-0.0844577141	-0.0020805267000000003	-0.16009071619999998	0.0030336490000000002	-0.0557943761	-0.0546834891	0.0305772189	0.041062274100000004	0.1529134459	0.1598221992	-0.1578462673	-0.0797600153	0.0430158289	0.19293060239999998	-0.0061592001	0.0915357415	-0.0151619893	-0.0987009739	0.0592348135	-0.0141073256	0.0150616172	0.015252666100000001	-0.11964332949999999	0.011033791000000001	0.062344158899999995	-0.0817816511	0.1687166559	0.0452333487	-0.14787500720000002	0.0838057744	0.0325224661	0.023411333500000003	0.0466286595	-0.011130563100000001	-0.1351274516	-0.19357756969999998	-0.0889063542	-0.0509810914	0.0315369955	-0.1882558852	0.1250994818	-0.0076367619	-0.1272104865	0.025220282799999997	0.0025629963	-0.1680110773	-0.0496222084	0.12187404619999999	-0.053557153899999994	-0.0194600902	0.0955216052	0.1411782211	-0.091816921	0.1972890422	0.0254155467	0.039344385600000004	0.1294463173	0.0777165053	-0.0568208662	-0.027224886299999997	-0.0039686467999999996	-0.025106566400000002	0.0900603835	-0.0159753215	0.0065270161	-0.1247954066	0.0570275772	0.046915735800000004	0.017197858700000002	0.1215101995	0.120893123	0.1198669825	0.00762682	-0.0005650100000000003	5.816838331240001e-05	3.1923630010000036e-07	-0.0150349	0.0433108	0.0018758253966400004	0.00022604821801	0.0258647	-0.01668070000000001	0.0002782457524900002	0.0006689827060899999	0.00206492	5.577000000000013e-05	3.1102929000000134e-09	4.2638946064e-06	-0.0	-0.000110085	0.0	1.2118707225e-08	0.00026438	-0.00036127	6.98967844e-08	1.3051601289999995e-07	0.0	0.0
29806.115234375	14.96875	224.0634765625	888404505.3648415	18742.796875	-21.03125	351292434.69750977	442.3134765625	18858.849609375	-41.48046875	355656208.58902365	1720.6292877197266	1.211056	18.289457	0.07478780999999997	-0.0096915748	0.1042288267	-0.06844521190000001	-0.1741758237	0.03008574	0.0845798983	0.0943705534	-0.2640265348	-0.05453337690000001	-0.0050985015	-0.014322638	-0.1459872184	0.0247775165	0.0319628136	0.0255249392	-0.1256909036	0.043956971100000006	-0.0617316003	0.0107444948	0.01700123	0.1533398924	0.1162733893	-0.0960442116	0.0814142549	0.11562445310000001	0.0428283479	0.1915454925	-0.0506688835	-0.0417961085	-0.018038624399999998	-0.2290915292	0.1121005089	-0.0032069332	0.0354978136	-0.0309549499	-0.0574579696	0.08464694019999999	0.04701962639999999	0.020421078999999998	0.0235186198	-0.027393627099999998	0.0332713356	0.23278998690000002	0.044369383899999996	-0.0872140154	0.08763448439999999	0.0361945026	0.072926492	0.0578249287	0.043736825	0.0287755017	-0.278891651	-0.1265670112	0.0335630316	-0.1122905871	-0.014258923100000001	0.1347739614	0.0062266405	0.0404868189	0.1018667442	-0.1500413837	-0.0115087445	0.0710050122	-0.0159173521	-0.0008034491000000001	0.1527462777	-0.0248793164	-0.0694818546	0.171079727	-0.012178645900000002	-0.1618229621	0.0463060287	0.079671813	0.1559877942	0.1473454813	-0.0351940556	0.0703755314	0.0496927176	0.0778731195	0.023870479500000003	-0.12734219900000002	0.09878317560000001	-0.0560268233	-0.0429710387	-0.029543632	0.1213126213	0.12010478890000001	0.1181006348	0.00608736	-0.0015394600000000005	3.70559517696e-05	2.369937091600001e-06	-0.050806300000000006	-0.035771400000000016	0.0012795930579600006	0.002581280119690001	0.055807900000000014	0.029943200000000014	0.0008965952262400006	0.003114521702410001	0.00214253	7.761000000000009e-05	6.023312100000015e-09	4.5904348009000015e-06	-6.00602e-23	-6.00602e-23	3.60722762404e-45	3.60722762404e-45	0.000191315	-7.306499999999998e-05	3.6601429225e-08	5.338494224999997e-09	0.0	0.0
29610.025390625	-196.08984375	38451.22682189941	876753603.6334572	18686.66015625	-56.13671875	349191267.7951813	3151.3311920166016	18775.2734375	-83.576171875	352510892.65289307	6984.976505279541	1.333091	20.132442	0.12801328326000005	0.1343903555	0.0167920233	-0.051341865800000004	-0.0134478426	-0.134631437	0.1485279065	0.0737984699	-0.07088965700000001	-0.0162647264	0.0152074298	0.07253230320000001	-0.2000936757	0.09398208470000001	-0.1642127905	0.0379387865	-0.10658333630000001	-0.023117676	0.1011055865	-0.094589929	-0.0498280808	0.0790895792	-0.06004251	0.0676818688	-0.1455896767	0.0067265003	0.0590852559	-0.0238330621	-0.11977206650000001	0.1118580131	0.0435952823	0.1016454724	-0.0593798647	0.0334976623	-0.11819675060000001	-0.0848585383	0.0725295993	-0.048271056900000005	-0.0191183421	0.0498306735	-0.2024240019	0.1508552952	0.0464373893	0.0509717482	0.0439573425	0.0004525816	0.1990117879	0.0316374696	-0.0030483739	-0.08402926880000001	0.1546045222	0.0788461424	-0.1134516366	-0.0648152528	0.016495938999999998	-0.027786343300000002	-0.2083231108	0.060848057000000004	-0.030787652000000002	-0.11173974880000001	0.1685153467	-0.0113293226	-0.18486021870000002	0.0118532998	-0.0812821167	-0.0225726386	-0.0982789593	0.1344047357	-0.0205665889	-0.0333709931	0.0568021591	0.1017130077	0.059244134800000015	0.0609641704	-0.0673488859	-0.0562774241	-0.1060144707	-0.0592499492	-0.0038356304999999998	-0.05829873150000001	0.023958812799999996	-0.0353576082	-0.0281047931	0.1118899564	0.0402964792	0.1411982385	0.12104935019999999	0.11905633460000001	0.11575891279999999	3.0867400000000007e-06	-0.00608427326	9.5279638276e-12	3.701838110235103e-05	0.0230305	0.07383680000000001	0.005451873034240001	0.0005304039302500001	0.0258655	-0.02994240000000001	0.0008965473177600006	0.0006690240902499997	0.0020578000000000003	-8.472999999999986e-05	7.179172899999979e-09	4.2345408400000015e-06	-8.69512e-05	-8.69512e-05	7.56051118144e-09	7.56051118144e-09	-5.29396e-23	-0.000191315	2.80260124816e-45	3.6601429225e-08	0.0	0.0
29683.01171875	72.986328125	5327.004093170166	881081184.6954498	18695.791015625	9.130859375	349532601.69992447	83.37259292602539	18802.626953125	27.353515625	353538780.33838266	748.2148170471191	1.476134	22.292696	0.12070471326	0.0774590493	0.1694014027	-0.0022464199	-0.0324911027	-0.19739593379999998	-0.1272338811	0.12226288810000001	-0.1094181633	0.0277074242	0.016343316599999998	-0.05499050019999999	-0.1319185718	0.0685225827	-0.060221212	0.049870456900000006	-0.08765634609999999	-0.09291784269999999	0.0291954094	0.037913173	0.16842291260000006	0.1137403752	-0.028211423	0.07232162639999999	0.0309368546	0.026457789199999998	0.0775738004	-0.0654383501	0.0588764908	0.0732425391	-0.17026405420000001	-0.043612767999999996	-0.0146291746	0.0732804408	0.0906174081	-0.006118287900000001	-0.0700007307	0.0150615222	-0.2032137428	0.049048166799999994	-0.0056547097	0.0133977933	0.1544656572	0.0688376821	0.023692141	0.057640815199999994	0.1924556889	-0.09888516119999999	-0.10772226439999999	-0.2153531166	-0.0760393458	0.11103308890000001	-0.12673953710000002	0.0272410919	-0.0568084054	-0.09321103300000001	-0.0829285299	0.1322102358	0.028573297400000006	-0.1036642589	0.0255445116	-0.0884332737	-0.0118861253	-0.0927362848	-0.1019116118	0.10830690859999999	0.0074699367000000015	-0.032375155600000004	0.0362298366	0.0041880405	0.0787425878	0.0762658393	0.0375826394	-0.1637133408	0.059419735	0.06331789410000001	-0.0381742333	0.0442162345	0.0622687947	-0.020761517900000002	0.0523336828	0.0232792848	-0.0104801986	0.0689813712	-0.144712813	0.0280614786	0.1207205288	0.11775003070000001	0.11285322490000001	0.00316899	0.00316590326	1.00424976201e-05	1.0022943451678626e-05	-0.021769	-0.044799500000000006	0.0020069952002500007	0.000473889361	0.0612533	0.03538780000000001	0.0012522963888400007	0.003751966760890001	0.00241419	0.00035638999999999983	1.2701383209999992e-07	5.8283133561e-06	-0.0	8.69512e-05	0.0	7.56051118144e-09	0.000303689	0.000303689	9.2227008721e-08	9.2227008721e-08	0.0	0.0
29697.142578125	14.130859375	199.6811866760254	881920277.3054848	18685.869140625	-9.921875	349161705.5405617	98.443603515625	18806.83984375	4.212890625	353697224.9084625	17.74844741821289	1.3207799999999998	19.946524	0.06196241465000001	0.0289982225	-0.0146163383	0.0785203062	0.203521544	-0.1493953764	-0.035537698300000004	0.0821338045	0.17346456429999998	0.0327260458	0.08815180789999999	0.0121560525	0.045961197999999995	0.0302587115	0.0093139906	0.1057072983	0.0327718114	-0.1140021841	0.031417803700000003	-0.055129699000000004	0.11716674	0.021506262400000004	0.2010629639	0.12002652359999999	-0.0465855277	-0.08998772699999999	-0.0202365925	0.20847807489999998	0.0801493192	0.05136166440000002	-8.53367e-05	0.01897289	0.0015516996	-0.034902333199999996	0.07924390419999999	0.0650755672	0.0357797674	0.0344311448	0.1292813282	-0.005649586999999999	0.11827217529999999	0.0406977856	0.0307514291	-0.1969480745	0.0166576045	0.0927134642	0.0867134398	0.0062428009	-0.0982166983	-0.1561866469	0.0441082388	0.12138592150000001	0.10522799640000001	0.048521824500000005	0.0071319718	0.0444106014	0.035250052000000004	0.0831855768	0.0182578026	-0.0399589568	-0.1390785735	0.021681017099999998	-0.049436394800000005	0.06329461389999999	-0.0873708264	-0.0093354407	-0.1148808614	-0.12409737970000001	-0.0218396537	0.046864997199999994	-0.0702134887	-0.06428254280000001	0.21899979519999999	-0.10458606919999999	-0.0387126736	0.0248475583	0.1123627348	0.08677342380000001	-0.0750866164	-0.0093740962	0.0021234314	-0.031330904	0.0021825605	-0.1759107274	-0.0029338707	-0.0333822894	0.120326335	0.1161887065	0.1093977275	-8.47465e-06	-0.00317746465	7.18196926225e-11	1.0096281601999622e-05	-0.0218122	-4.3200000000000176e-05	1.866240000000016e-09	0.00047577206884	0.053695900000000005	-0.007557399999999999	5.711429475999997e-05	0.0028832496768100005	0.0015534	-0.00086079	7.409594240999998e-07	2.4130515600000003e-06	-0.000158307	-0.000158307	2.5061106249000002e-08	2.5061106249000002e-08	0.000308279	4.5900000000000086e-06	9.5035941841e-08	2.1068100000000077e-11	0.0	0.0
29752.60546875	55.462890625	3076.132236480713	885217532.1790924	18722.609375	36.740234375	350536101.8088379	1349.8448219299314	18903.001953125	96.162109375	357323482.8398476	9247.151279449465	1.216416	18.370403	0.06550242464999999	-0.0658016927	0.0581415412	0.0396166171	0.0878306189	-0.0608105896	-0.1016943218	0.043694697000000005	0.17039537920000006	0.0646440204	0.1756140927	-0.0584797371	0.1131738238	0.021927136200000003	-0.0329805579	0.0182278769	0.048578618899999995	-0.1934029593	0.0718224191	-0.0752769854	-0.0758009425	0.0797526303	-0.0469974499	0.028555045699999997	0.1172474475	0.0085235661	0.036714399700000004	0.06900459219999999	-0.0313220748	0.0225535658	-0.06530463480000001	0.0227893065	-0.0610023742	-0.0273567785	-0.0316634211	-0.0488580775	-0.1620863825	-0.13449319810000002	-0.08000131719999999	-0.059924199299999995	-0.0022494509	-0.0662001891	0.07213954809999999	-0.1415316896	-0.1221132304	0.0681271928	-0.0763656932	-0.1356062976	-0.1410393732	-0.0906688992	-0.036395529700000005	0.1569741612	0.19542835960000002	0.053766918	-0.0425385726	0.015237768300000001	0.066599512	0.0128602177	-0.0596543279	-0.092544543	-0.16469912539999998	-0.016948124499999998	-0.0997729041	0.08904730000000001	0.014567778200000001	0.1295522753	0.015297053	0.0552753175	-0.0764890015	0.0523342484	0.0928507151	0.0160150316	-0.019519507	0.0063305306	0.020370944199999998	0.0729181335	-0.068784742	0.0387745254	-0.0922474813	-0.0023662014	-0.0647084962	0.19801466269999998	0.09779487369999999	0.056420064900000004	-0.042032237400000005	0.0124751421	0.1198669825	0.1143757435	0.10540925529999999	0.0111323	0.01114077465	0.00012392810329	0.0001241168598020826	-0.0454667	-0.0236545	0.0005595353702499999	0.00206722080889	0.0375605	-0.016135399999999998	0.00026035113316000004	0.0014107911602500006	0.00147154	-8.186000000000022e-05	6.7010596000000355e-09	2.1654299716e-06	1.0587899999999999e-22	0.000158307	1.1210362640999998e-44	2.5061106249000002e-08	0.000359547	5.1267999999999984e-05	1.2927404520899998e-07	2.6284078239999984e-09	0.0	0.0
29692.970703125	-59.634765625	3556.3052711486816	881672509.1766397	18726.884765625	4.275390625	350696213.0249977	18.27896499633789	18870.685546875	-32.31640625	356102773.009037	1044.350112915039	1.2087770000000002	18.255049	0.18440304978885505	0.012149813600000002	-0.080129904	-0.0658457125	0.0953517775	0.0025479034	0.052104001500000004	-0.1510413554	0.0882093861	0.0093661781	0.2035172335	0.1356224534	0.0744412534	0.029331607000000006	-0.07862629110000001	-0.069569328	0.0143293195	-0.0609449342	0.0217997704	-0.0611938639	0.0240354965	-0.0515947191	0.0560707402	0.1308529835	0.2131079932	-0.0312024513	-0.1293950075	0.0527922666	-0.0841759923	-0.11414310119999999	-0.1307056749	0.0506486583	0.0786667598	0.0666171062	-0.011453155100000001	0.0320590456	0.045244190700000006	-0.0230414831	-0.042311063200000006	-0.0950852306	-0.1411258325	0.0641472052	-0.09861271769999999	-0.10011147570000001	-0.1692392754	0.0311790336	-0.1268044072	0.072201747	-0.096103257	0.015465296399999997	0.046435379000000006	-0.0015921791	0.137118594	-0.1771892154	-0.0354992444	0.10572855210000001	-0.020801298	0.031047204199999998	-0.1641667486	-0.11478030460000001	-0.1074351366	0.05886746070000001	-0.0496097659	0.0153478948	0.1321350749	0.1336460841	-0.007612935	-0.1705107723	0.018866656000000002	0.136895722	-0.0732848257	0.0660015453	-0.0185244129	-0.0381132723	-0.13974764	0.0558989731	-0.0330259591	0.0099589536	0.0517429594	0.07403215980000001	0.022501757400000003	0.035852418399999995	0.002069474	0.0756250215	0.06709164179999999	-0.0209155197	0.11934271980000001	0.112315068	0.1009072399	2.11145e-10	-0.011132299788855	4.4582211025000005e-20	0.00012392809858894106	0.06851400000000002	0.11398070000000002	0.012991599972490005	0.004694168196000003	0.0449787	0.007418199999999994	5.50296912399999e-05	0.0020230834536900002	0.00079365	-0.0006778899999999999	4.5953485209999993e-07	6.298803225e-07	-0.0	-1.0587899999999999e-22	0.0	1.1210362640999998e-44	0.0	-0.000359547	0.0	1.2927404520899998e-07	0.0	0.0
29643.560546875	-49.41015625	2441.363540649414	878740681.896244	18751.453125	24.568359375	351616994.29907227	603.6042823791504	18894.728515625	24.04296875	357010765.6791725	578.0643463134767	1.124539	16.982882	0.155728016721145	0.0273755409	0.022022144900000002	-0.0453462184	-0.0592161695	0.048711169400000004	-0.0135098238	-0.11976084869999999	-0.0385682163	0.0205063774	0.044093536100000004	-0.0557328047	0.1464333185	-0.053229819500000004	0.0571277544	0.0435470928	0.0033235534999999997	-0.012382168300000001	0.0724521094	0.0775433325	-0.10585777730000001	-0.16347510980000002	-0.1045225476	0.0673999231	-0.07629552120000001	-0.031025292700000002	0.2840703857	0.0529299704	-0.11620484380000001	-0.0072129029	-0.1355626309	-0.034454676600000005	0.038541525099999994	-0.2109410481	0.0011886578	-0.04411976769999999	-0.107168779	0.0228931426	-0.0709420691	0.0272926193	-0.1067891166	0.0416603554	0.00582055	0.0214030084	-0.1274175851	0.043192924699999996	-0.2387321579	-0.0658539277	-0.125425932	0.0529752416	-0.038866428700000004	-0.0637456062	0.017127153500000002	-0.0159766204	-0.032996029700000006	0.014734656899999999	0.1414919158	0.023313183300000002	0.0135487575	-0.0019716722	0.0488505825	0.0528139004	0.0050271629	-0.0172244987	0.1302181057	-0.09643928480000001	-0.17096934030000002	0.1092285433	-0.1323372935	-0.015062071100000001	0.0843501516	-0.0285941082	-0.12056230429999999	0.0171410356	0.0851227443	0.2383637378	0.013812658500000002	-0.045876126600000004	-0.07476124719999999	-0.0863070922	-0.0195110868	0.1124511652	0.180615645	0.1463684108	-0.0101944399	-0.0990998181	0.11875383099999999	0.1100111431	0.0959136145	-1.36651e-06	-1.366721145e-06	1.8673495800999997e-12	1.8679266881901108e-12	-0.0416783	-0.11019230000000002	0.012142342979290005	0.0017370806908900002	0.0307508	-0.014227899999999996	0.00020243313840999995	0.00094561170064	0.00121392	0.00042027	1.7662687290000006e-07	1.4736017664e-06	-0.0	0.0	0.0	0.0	0.000205859	0.000205859	4.237792788100001e-08	4.237792788100001e-08	0.0	0.0
