csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
35741.93359375	n/a	n/a	1277485817.0200348	24432.84765625	n/a	n/a	596964044.5935211	24525.65234375	n/a	n/a	601507622.8864899	n/a	n/a	n/a	-0.0201788677	0.0154964833	-0.1183166161	0.022382526	-0.0281276338	0.0281759602	-0.0568537601	0.0950490891	-0.0541795257	0.10100654939999999	-0.0506627672	0.15542946130000002	-0.227289718	0.12477231429999999	-0.0971183414	0.13587861369999998	-0.0029061938	0.0722228667	-0.024480105800000002	0.1299141321	-0.0014584576	0.0386967266	-0.011896191	0.08283767759999999	-0.1491830343	0.1029644411	-0.012797070700000001	0.0705464766	-0.033830478500000004	0.0198657654	-0.0842229275	0.044605207699999996	0.12975121439999998	-0.1290435123	0.1167525647	-0.0120156817	-0.014500265	0.0516697237	0.0063287486	0.0349911229	-0.0106413878	0.0013460379	-0.0500556429	0.0769864698	-0.053574332300000006	0.0308249463	0.0926407781	-0.1268225415	-0.0223095486	0.043282779400000006	-0.0610260166	0.0987861677	-0.005441830999999999	0.0010215093	-0.1478301533	0.2939420255	-0.053435391900000004	0.10267297289999999	-0.0369119863	0.0884285506	-0.0567865551	0.0773627226	-0.0816821331	0.0188743435	-0.0195326868	0.0177252486	-0.11270850619999999	0.0032222403000000004	-0.11679227	0.1489604895	-0.0128746752	0.000936969	-0.0661455294	0.0943336434	-0.0404527826	-0.1565725768	0.0306180754	0.0351904536	-0.1496309773	0.1159283161	-0.0062762026	-0.0900185738	0.0357652244	0.0803491087	0.1217078847	0.1216831682	0.1216419777	-2.36979e-05	n/a	5.615904644099998e-10	n/a	-0.07649269999999997	n/a	0.005851133153289995	n/a	-0.0976483	n/a	0.009535190492890002	n/a	0.000578451	n/a	n/a	3.3460555940100005e-07	-0.000206682	n/a	n/a	4.2717449124000004e-08	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35689.8515625	-52.08203125	2712.537979125977	1273765504.5532837	24430.185546875	-2.662109375	7.0868263244628915	596833965.8547401	24476.8828125	-48.76953125	2378.4671783447266	599117792.2168579	1.168984	17.731776999999994	0.13168219209999998	0.045540892199999995	0.018328933000000002	-0.1957595605	0.036758993	0.0665371818	0.0017831679	-0.049206441600000005	-0.0101999365	-0.020695083899999998	0.1321963838	-0.054322482000000005	0.066524793	-0.0177085137	-0.1086534518	-0.0039974089	0.097311194	-0.0575789163	0.0303116847	-0.0906978185	-0.0630208636	0.0773671784	0.0678463307	-0.0749443984	0.0746408797	-0.1495183705	-0.0826223821	-0.0198437806	0.050366247999999995	-0.0960979811	-0.083205532	-0.0007258913000000001	0.1065954023	-0.1497556142	0.0073398983999999985	-0.0875532725	-0.0821209583	0.0620738702	-0.1035529702	0.0017269997	0.1258671127	0.0224394966	-0.0332007454	-0.1144370986	0.0304757427	-0.0739646023	-0.0463542911	-0.0311939982	0.016249765700000002	0.0655589417	0.0159504871	-0.0470732253	-0.038977013	-0.0667116181	0.0291844284	-0.0867638919	0.0281852048	0.09335458070000001	-0.0287081111	0.0355751883	0.1032613951	-0.1091974559	-0.061976630199999994	-0.0578978426	-0.0706079998	-0.1520461781	-0.0486721794	-0.1363736751	-0.11614739339999999	0.0817509242	-0.0138430279	-0.0626955766	-0.0245650439	-0.0802668886	-0.05629437599999999	0.0932045065	-0.0519356398	0.08615989119999999	0.047571604	0.0606425985	0.0243799657	0.0036512797999999997	0.1322477397	-0.0608003502	0.0054268912	0.1216419777	0.12141962949999999	0.12104935019999999	-0.00527494	-0.005251242099999999	2.7824992003599995e-05	2.7575543592812395e-05	-0.05774360000000001	0.018749099999999963	0.0033343233409600013	0.00035152875080999863	-0.109604	-0.011955699999999986	0.012013036815999998	0.0001429387624899997	0.00154502	0.0009665689999999999	9.342556317610001e-07	2.3870868004000003e-06	-0.000512753	-0.000306071	9.3679457041e-08	2.6291563900900003e-07	0.000641883	0.000641883	4.12013785689e-07	4.12013785689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35689.35546875	-0.49609375	0.2461090087890625	1273730093.7747955	24458.078125	27.892578125	777.9959144592285	598197585.5686035	24521.779296875	44.896484375	2015.6943092346191	601317659.8846474	1.170289	17.751580999999995	0.14058896999999998	0.0561216731	0.0268459724	-0.0762100522	0.0892831368	-0.0042232740999999996	-0.0763894106	-0.0836949944	0.0818354108	0.0384421267	0.1172038447	-0.023956156699999998	0.0108372391	-0.14495165640000002	0.1057114027	-0.109155561	0.14985787609999998	-0.11357867619999999	-0.0234123706	0.0112879473	0.0430122188	-0.0363062453	0.1288924642	0.0810169225	0.0344745797	0.026998422299999998	-0.0425724071	-0.0386879718	0.10753742960000001	-0.046164928200000004	0.06543200190000001	-0.0278390948	0.029295934500000002	-0.0804650552	-0.0258460859	-0.0473287698	-0.0172056179	0.1406376594	-0.001229483	0.1297030958	-0.09188438970000001	0.050021300899999996	-0.0807221296	-0.0912459054	0.0271472044	0.0089634183	-0.0092235515	-0.0766455231	0.0523748452	-0.0169152932	-0.0599287578	-0.0791308902	0.0502418142	-0.1007897965	0.0503673562	-0.0604214158	0.2105891604	-0.146040994	0.0272297907	0.048181046	0.0711424505	-0.1135022352	0.0014250677	-0.0029592402	0.05024262	0.0654816889	-0.1038353018	-0.0770276498	0.0903906159	0.012786955800000001	-0.0058727878	-0.11712961599999999	-0.1024735373	-0.0812385397	-0.0391256859	-0.053722282	-0.0301181684	0.0213484549	0.0192995119	0.046255234900000004	0.0693573115	0.206275017	-0.0296843502	0.07206682190000001	-0.0316688333	0.1215101995	0.120893123	0.1198669825	-0.00543956	-0.00016462000000000074	2.9588812993600005e-05	2.7099744400000244e-08	-0.0827677	-0.025024099999999997	0.006850492163289999	0.0006262055808099997	-0.147034	-0.037430000000000005	0.021618997156000002	0.0014010049000000005	0.00019296	-0.00135206	1.8280662436e-06	3.72335616e-08	-0.000682511	-0.000169758	2.8817778563999997e-08	4.65821265121e-07	0.0006042959999999999	-3.758700000000006e-05	3.6517365561599995e-07	1.4127825690000044e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35650.62890625	-38.7265625	1499.7466430664062	1270967341.411148	24425.33203125	-32.74609375	1072.306655883789	596596844.8368073	24484.53515625	-37.244140625	1387.1260108947754	599492461.8176423	1.3098459999999998	19.868456	0.107808755	0.0131860322	0.011459768899999999	0.0218018259	0.1654417317	0.1861602403	-0.0323798758	-0.0095134151	0.041804195499999995	-0.043774641600000004	0.10640868789999999	-0.0319674785	-0.038390222599999996	0.0126078871	-0.1330689433	-0.0795477242	-0.1062797777	0.0100150705	0.1187279906	0.1787834066	0.0079307717	0.0386820222	0.1265470192	-0.0774345998	-0.0048755967	0.0700821359	-0.1247219692	0.07834358059999999	0.0201194865	-0.0343181776	-0.1477759292	-0.0544836368	0.0197471491	-0.1530456459	0.0490896124	0.06318422259999999	0.10274640289999999	0.0097971714	0.07237427490000001	-0.0651877854	0.13104725539999998	0.0215870272	-0.10557228449999999	-0.020500718	0.010883888500000001	0.09793438269999999	-0.18834159620000002	-0.1438738557	-0.012603011899999999	0.1851946216	-0.0410796435	-0.0093497514	0.042183124100000004	-0.0292922601	0.0275892484	-0.0859714973	-0.0603558792	0.1224551825	0.1062513501	0.1311295834	-0.05854848360000001	-0.1281310586	0.1169872617	0.054650459900000004	-0.0565198829	0.0354376778	-0.037288876	-0.0441720412	-0.0374096875	0.1633709219	-0.1472633202	-0.0288079647	0.05313292360000002	-0.1286127386	-0.015103987099999999	0.0263108988	0.0368829667	-0.0421137896	-0.14927297050000002	0.0041824094	-0.027968546	0.0171966707	-0.1405662382	-0.0335886062	0.14560751800000002	0.1213126213	0.12010478890000001	0.1181006348	-0.0181333	-0.012693740000000002	0.00032881656889000005	0.00016113103518760005	-0.0520585	0.0307092	0.00271008742225	0.00094305496464	-0.10598900000000001	0.041045	0.011233668121	0.0016846920250000001	3.78717e-05	-0.0001550883	2.405238079689e-08	1.43426566089e-09	-0.000406476	0.00027603500000000005	7.619532122500002e-08	1.6522273857599998e-07	0.000640389	3.609300000000006e-05	4.10098071321e-07	1.3027046490000045e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35717.0859375	66.45703125	4416.5370025634775	1275710227.8667605	24471.095703125	45.763671875	2094.313663482666	598834524.9115027	24565.349609375	80.814453125	6530.975833892822	603456401.4308205	1.4150790000000002	21.464685	0.13677383600000004	0.08633207550000001	-0.08443072369999999	0.12387439970000001	0.1730248125	0.12256966400000001	-0.1573148717	0.0138702039	0.1401151359	0.0032025865999999997	0.014791425300000001	0.1140335665	-0.0878407784	0.0480962453	0.1126521065	-0.005348203199999999	0.1862002645	-0.093753035	0.0479199668	0.011837478	0.084487071	0.0371510883	-0.0526069951	0.0236987733	-0.15285988150000002	0.14971815859999998	0.1444185936	-0.028558362799999997	-0.10926929869999999	0.1097519827	-0.0194465694	-0.0940151665	0.0308100233	-0.0078406938	-0.0437006729	-0.0795918811	0.0420184281	0.032586616	0.05633105030000001	0.1783772424	0.09300825789999999	0.1222254197	-0.0086835152	-0.0307734222	0.031879742999999995	0.1385602375	-0.025562039100000003	-0.1168000988	0.1453213175	0.1126393399	-0.16568097539999999	-0.0048407792	0.14288717550000002	-0.0220601021	0.1544925411	0.0693478914	0.0158969687	-0.137925006	-0.030868147599999996	-0.0309743007	0.1654524538	-0.001765076	0.0575381637	-0.0224197998	0.1332842921	0.0021455368	0.0719086607	0.053236	0.0293566236	-0.041206250800000004	-0.0746140526	-0.0416402659	0.1110633867	0.07373376549999999	-0.0385300488	-0.1685521771	-0.06830195530000001	-0.0206092076	-0.0293640699	0.09486275220000001	0.0901571701	0.0028730234000000003	-0.0133917139	-0.0424535405	-0.0397453058	0.12104935019999999	0.11905633460000001	0.11575891279999999	5.802100000000001e-05	0.018191321	3.366436441000001e-09	0.000330924159725041	-0.0828268	-0.030768300000000005	0.006860278798240001	0.0009466882848900004	-0.130617	-0.02462800000000001	0.017060800689000004	0.0006065383840000005	0.000178685	0.0001408133	1.982838545689e-08	3.1928329225e-08	0.000240108	0.000646584	4.18070869056e-07	5.7651851664e-08	0.000164062	-0.00047632699999999997	2.6916339844e-08	2.26887410929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35664.3125	-52.7734375	2785.0357055664062	1271943186.0976562	24462.779296875	-8.31640625	69.16261291503906	598427570.9276161	24518.34375	-47.005859375	2209.5508155822754	601149180.2431642	1.301283	19.738562	0.15625761220000006	0.11029096050000001	-0.08125955110000001	0.1511425702	0.12773865380000002	-0.05764089610000001	-0.1001730245	-0.1166240793	0.047795368899999996	0.0742027341	-0.147717431	0.035278308	-0.082502562	0.0365434928	-0.1262236669	-0.038064489900000005	0.0924641397	0.1205701543	0.0010373144	0.2720784198	-0.023551496499999998	-0.0768037948	-0.0030437877000000003	0.0045192362	-0.08349848509999999	0.0828768003	-0.038686508	0.08765881519999999	0.064272932	0.11932914619999999	-0.11099644310000001	0.097431321	0.1157363424	0.0556073443	-0.0447485458	0.048484143099999995	0.09470836789999999	0.1600809986	-0.0888809441	0.0610076383	-0.032109722400000006	0.1412409911	-0.009325887	0.0378248297	-0.0276228751	0.1501731486	-0.1496001598	-0.0505536458	0.1834493511	-0.0706005996	-0.0703612859	-0.1223745924	0.058611515499999996	-0.026526535	-0.050820035300000004	0.15778808619999998	-0.1017811751	0.0366945627	0.09701043029999999	0.0680728678	0.1225404291	0.10459222130000001	0.1109550665	0.18939048	-0.0284308496	0.1348008739	-0.0190198481	0.0452649503	-0.0087937633	0.034644132200000004	-0.2106822536	0.0874579473	-0.0599345999	0.0781227683	0.09236596050000001	-0.1366904548	-0.0641894051	0.14197584929999998	-0.0207359755	-0.0367616097	-0.0009030477	0.12068650439999999	0.09536927640000001	-0.1502995413	-0.0342515246	0.1207205288	0.11775003070000001	0.11285322490000001	-8.0512e-06	-6.60722e-05	6.482182144000001e-11	4.36553561284e-09	-0.00608694	0.07673986000000001	3.70508385636e-05	0.0058890061128196005	-0.093706	0.03691100000000001	0.008780814436	0.001362421921000001	1.09424e-05	-0.00016774259999999998	2.8137579854759997e-08	1.1973611776e-10	-0.0004429630000000001	-0.000683071	4.6658599104100006e-07	1.9621621936900002e-07	0.000164062	0.0	2.6916339844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35870.59375	206.28125	42551.9541015625	1286699495.977539	24474.6171875	11.837890625	140.13565444946292	599006886.4746704	24533.16796875	14.82421875	219.7574615478516	601876330.582901	1.167997	17.716809999999995	0.1203815013	0.0004345831	-0.12396575580000001	0.1412915779	0.018506282199999998	0.0358281965	-0.11079193050000001	0.0453431498	0.0606830991	0.0847464547	-0.1564338736	-0.041211107999999996	-0.0081449114	-0.09848342439999999	-0.1600593612	0.0788310458	-0.027781674500000002	-0.0445279723	0.0210749077	0.0026915076000000003	-0.085675167	0.0289189889	-0.0584512262	-0.0938013532	0.0646713276	-0.0005440242	-0.09637308259999999	-0.1417776599	-0.045315766900000005	0.060801865999999996	0.0509888495	0.0853317968	0.21775401879999998	-0.12236051460000001	-0.1063045317	0.1027239858	-0.0826586084	0.0172765608	0.0038525375	0.011446288899999999	-0.16738534130000002	0.0397190616	0.1261951466	0.08798975640000001	0.0583141682	0.1428076966	-0.1401760263	0.011239181200000002	0.0710311471	0.0283406396	-0.11796102970000001	0.0161151222	0.0431312936	-0.0177356352	-0.16074273890000002	0.1496276834	0.0150461559	0.1600160031	-0.0605818172	0.0269607407	-0.0041095895	-0.0433553071	-0.0183435105	0.0172000262	-0.0973750438	-0.0828408407	0.09831474650000001	0.0143910495	-0.047509856399999995	0.07320301809999999	0.0025932665	-0.0713643179	-0.0326401901	0.1367828061	-0.0024468605	-0.0370550511	-0.12307287830000001	0.0963020532	-0.1040078292	0.0090606357	0.11921952220000001	0.08020024099999999	-0.0519508663	0.0948119262	-0.09229536890000001	0.120326335	0.1161887065	0.1093977275	5.04601e-05	5.85113e-05	2.5462216920100003e-09	3.4235722276900007e-09	-0.058694900000000015	-0.05260796000000001	0.0034450912860100012	0.002767597455361601	-0.07852139999999999	0.015184600000000006	0.006165610257959999	0.0002305720771600002	0.000353276	0.0003423336	1.1719229368896e-07	1.2480393217599998e-07	0.000265312	0.0007082750000000001	5.016534756250001e-07	7.039045734400001e-08	0.000164062	0.0	2.6916339844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35708.66796875	-161.92578125	26219.95863342285	1275108968.1024325	24435.65625	-38.9609375	1517.9546508789062	597101296.3681642	24499.970703125	-33.197265625	1102.0584449768066	600248564.4539832	0.9643	14.627025	0.012778010199999988	0.11323460939999999	-0.08256472570000001	0.11667056890000001	0.0711280653	0.0413471507	0.0161555517	-0.1092547333	0.007844646700000001	0.1292524957	-0.0338821998	-0.0041188696	-0.0981955342	-0.0882104665	0.0287973259	0.030451365299999998	0.0418355907	0.0324016828	0.0390182888	0.031048893199999997	0.052830923200000005	-0.08231084849999999	-0.024448664199999998	0.052453601600000004	-0.0309949292	-0.09194289720000001	-0.1071846559	-0.1025822859	-0.04143164	-0.1390726272	-0.0615597509	0.049965628899999996	0.0756588337	-0.1938895921	0.1082399359	-0.1719776409	0.008128188	-0.1228245128	-0.07572384	0.1368354879	0.0362534052	0.139839098	0.0005123286	0.0369571522	-0.060795108099999995	0.1087659722	-0.0851307187	-0.048749613600000005	0.1220796918	0.0315769662	0.0409699221	-0.0791145382	0.0051814526	-0.0953471336	-0.0662019831	0.098703026	0.0443978139	-0.0832331738	-0.0667296374	0.0666094426	0.0403740983	-0.0056788124	0.1269767031	-0.0780378134	-0.0854310816	0.0565095656	-0.0309778138	0.0362393133	-0.1003159767	0.040910404500000004	0.062330195199999994	-0.06578812	0.020945520800000002	-0.0555741796	-0.049431661200000004	0.1390890054	0.039333355099999995	0.1331281144	-0.044425535700000005	0.2948370851	-0.029588870099999998	-0.053163765	0.05913865099999999	-0.08654892900000001	0.0298929239	0.1198669825	0.1143757435	0.10540925529999999	6.85703e-05	1.8110199999999995e-05	4.701886042089999e-09	3.2797934403999984e-10	-0.0586766	1.830000000001275e-05	0.00344294338756	3.3489000000046665e-10	-0.07954419999999998	-0.0010227999999999904	0.006327279753639997	1.0461198399999805e-06	0.000217603	-0.00013567299999999995	1.8407162928999997e-08	4.7351065608999996e-08	0.000364015	9.870299999999997e-05	9.742282208999991e-09	1.32506920225e-07	0.000164062	0.0	2.6916339844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35745.1875	36.51953125	1333.6761627197266	1277718429.4101562	24413.537109375	-22.119140625	489.2563819885254	596020794.1908302	24499.216796875	-0.75390625	0.5683746337890625	600211623.6602821	1.22898	18.641825	0.10063629907	-0.0028765988	0.0422063304	0.0429807654	0.0513719792	0.0389595404	0.0417980372	-0.0627328771	0.1581919162	0.027905502599999996	0.0518937878	-0.0516741788	0.0138123997	-0.0295888852	0.0928869466	0.0766762059	-0.1104547017	0.048019002000000005	-0.0108485481	-0.0082350845	0.0040966092	0.1327681991	0.0076017390000000015	-0.042725294000000004	0.0215077589	0.0355907932	-0.0768170524	-0.0156396665	0.0024125297	-0.1009360338	-0.04425635309999999	0.1140838109	0.0305235523	0.08931569730000001	0.008773596600000001	-0.0038118546999999997	-0.0249886225	-0.0749785253	-0.042121220599999995	-0.0816725856	-0.0958085935	0.0195915492	-0.0363436125	0.0601897197	0.0922897726	0.0502509872	-0.0099195559	0.069652785	0.0149838433	0.0316590892	0.053067126500000006	-0.0291544491	0.1539637396	-0.07853667889999999	0.0074414952	-0.0717769666	0.038728281600000004	-0.0053051296	-0.10076519810000001	0.0012133013	-0.1303012453	0.0420461746	0.08563906619999999	-0.0178067996	0.0233446845	-0.112021255	0.0062491846999999994	0.0259724744	0.0034999536	0.0709847126	-0.022832870699999997	0.017180558999999998	-0.0145154355	0.041254018999999996	0.10546846929999999	0.1103856602	0.028352887	0.060818406900000004	0.0586941215	-0.0390349209	-0.0419693763	-0.025906357799999998	-0.0127476301	0.0268069639	-0.0172099601	0.11934271980000001	0.112315068	0.1009072399	-1.52877e-06	-7.009907e-05	2.3371377129e-12	4.9138796148649e-09	-0.111111	-0.052434399999999985	0.012345654320999995	0.0027493663033599986	-0.0539347	0.025609499999999983	0.0029089518640899995	0.0006558464902499992	0.000644225	0.000426622	1.8200633088399998e-07	4.15025850625e-07	0.000340191	-2.3823999999999977e-05	5.67582975999999e-10	1.15729916481e-07	0.000164062	0.0	2.6916339844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35573.8671875	-171.3203125	29350.649475097656	1265500026.6738892	24395.712890625	-17.82421875	317.7027740478516	595150807.4418068	24473.546875	-25.669921875	658.9448890686035	598954496.6428223	1.196519	18.149439	0.06545787792999999	0.018017361000000003	0.1424329916	0.0271333909	0.0765343773	-0.083746563	0.1540960675	-0.17261261390000002	0.0378865989	0.0774962783	0.17905246019999999	-0.0559063592	-0.0899159029	-0.0199571274	0.0281499461	-0.013140988999999999	-0.0818198812	0.0046470196999999994	-0.1147226076	0.058467773099999995	-0.1224380268	0.0492231202	0.0720914959	0.0294339723	-0.0856449947	0.0680640871	0.0652332097	0.060230483200000004	-0.011391420800000001	-0.0038206453000000002	-0.0366648657	0.0832719328	-0.0683521021	0.0544722114	-0.1030017016	-0.11283849970000001	-0.1427142883	-0.0439321166	0.028623534500000002	0.061506892699999996	-0.12341923789999999	0.0213760744	-0.1822969439	0.0407646443	-0.029100243300000002	-0.0185866315	-0.0071227623	0.0659560176	0.0004497505	-0.0892274594	0.1811021196	-0.1103000284	0.03001505	-0.1875899206	0.0507760392	-0.1067663531	-0.0067417999	-0.0473030634	-0.09566346029999999	0.1781495757	-0.0799803659	0.0198694399	-0.0552642229	0.11558904869999999	0.0627835239	-0.0026683908000000004	-0.0541741421	-0.0074560342	0.0402385998	-0.026342851299999998	-0.10989129119999999	0.023829383399999998	0.026838877599999998	0.09121917339999999	0.05670280690000001	0.1130038737	-0.0736487296	-0.0669924577	0.1360677662	0.04288845769999999	-0.032805999599999996	-0.0381038704	0.0339706424	0.0488457009	-0.050625378799999995	0.11875383099999999	0.1100111431	0.0959136145	-4.25067e-05	-4.097793e-05	1.80681954489e-09	1.6791907470848996e-09	-0.075173	0.035937999999999984	0.005650979929000001	0.0012915398439999988	-0.07608629999999998	-0.022151599999999987	0.005789125047689997	0.0004906933825599995	0.000580772	-6.345299999999999e-05	4.026283208999999e-09	3.37296115984e-07	0.000257098	-8.309300000000001e-05	6.9044466490000026e-09	6.6099381604e-08	0.000164062	0.0	2.6916339844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
