onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0389	6	active_change	correct	1.0547000000000004	right
20.0553	6	active_change	incorrect	1.7769000000000013	left
26.0634	6	active_nochange	correct	2.7346000000000004	left
36.0799	6	passive	miss	n/a	right
42.0881	6	active_change	incorrect	2.0644000000000062	left
52.1045	6	active_nochange	incorrect	1.2937999999999974	right
60.120999999999995	6	active_change	incorrect	1.4420000000000073	left
66.1292	6	active_nochange	correct	1.8397000000000077	left
72.1374	6	active_change	incorrect	1.8132999999999981	left
78.1456	6	active_change	incorrect	1.4968999999999966	left
86.1621	6	active_nochange	incorrect	1.3152000000000044	right
92.1703	6	active_nochange	correct	1.535800000000009	left
100.1867	6	active_nochange	incorrect	1.319199999999995	right
106.1949	6	passive	miss	n/a	right
112.2031	6	active_change	incorrect	1.5523999999999916	left
118.2113	6	active_nochange	incorrect	1.656000000000006	right
126.2278	6	passive	miss	n/a	left
134.2443	6	active_nochange	incorrect	1.691599999999994	right
140.2525	6	active_nochange	incorrect	1.819199999999995	right
150.2689	6	active_nochange	incorrect	1.6364999999999839	right
156.2771	6	passive	miss	n/a	right
162.2853	6	passive	miss	n/a	right
172.3018	6	active_change	incorrect	1.7159000000000049	left
180.3182	6	active_change	incorrect	1.3503000000000043	left
188.3347	6	active_nochange	incorrect	1.4146000000000072	right
194.3429	6	active_change	incorrect	1.7802000000000078	left
204.3594	6	passive	miss	n/a	left
210.3675	6	active_nochange	incorrect	1.5531000000000006	right
216.3757	6	active_change	incorrect	1.7446999999999946	left
222.3839	6	active_change	incorrect	2.075400000000002	left
228.3921	6	active_nochange	correct	1.3249999999999886	left
238.4086	6	active_change	incorrect	1.1881999999999948	left
244.4168	6	active_change	incorrect	1.4968000000000075	left
252.4332	6	active_change	incorrect	1.2882000000000176	left
258.4414	6	active_change	incorrect	1.2187999999999874	left
264.4496	6	active_nochange	correct	1.225500000000011	left
272.4661	6	passive	miss	n/a	right
280.4826	6	passive	miss	n/a	left
296.4989	6	active_nochange	incorrect	1.5762000000000285	right
302.5071	6	active_nochange	incorrect	1.1568000000000325	right
