name	volume	thickness	area	meancurv
Left-bankssts	2379.0	2.4459999999999997	1032.0	0.106
Left-caudalanteriorcingulate	1446.0	2.9130000000000003	535.0	0.15
Left-caudalmiddlefrontal	5205.0	2.356	2148.0	0.125
Left-cuneus	2415.0	1.915	1212.0	0.155
Left-entorhinal	1748.0	3.426	339.0	0.096
Left-fusiform	7682.0	2.541	2695.0	0.136
Left-inferiorparietal	12653.0	2.342	5068.0	0.134
Left-inferiortemporal	10116.0	2.509	3513.0	0.142
Left-isthmuscingulate	2558.0	2.488	970.0	0.14300000000000002
Left-lateraloccipital	9294.0	2.068	4380.0	0.151
Left-lateralorbitofrontal	7103.0	2.519	2605.0	0.14800000000000002
Left-lingual	5980.0	2.164	2605.0	0.145
Left-medialorbitofrontal	4743.0	2.616	1552.0	0.136
Left-middletemporal	11082.0	2.513	3673.0	0.149
Left-parahippocampal	1942.0	2.9130000000000003	558.0	0.098
Left-paracentral	3317.0	2.436	1267.0	0.10400000000000001
Left-parsopercularis	4334.0	2.428	1637.0	0.11699999999999999
Left-parsorbitalis	2326.0	2.648	719.0	0.16699999999999998
Left-parstriangularis	3602.0	2.342	1389.0	0.131
Left-pericalcarine	1591.0	1.746	1018.0	0.129
Left-postcentral	8492.0	1.9069999999999998	4121.0	0.13
Left-posteriorcingulate	3159.0	2.636	1219.0	0.162
Left-precentral	13328.0	2.4	5109.0	0.111
Left-precuneus	8768.0	2.421	3431.0	0.136
Left-rostralanteriorcingulate	2318.0	2.987	702.0	0.16399999999999998
Left-rostralmiddlefrontal	14422.0	2.13	6040.0	0.151
Left-superiorfrontal	21850.0	2.54	7700.0	0.132
Left-superiorparietal	12170.0	2.08	5499.0	0.131
Left-superiortemporal	9967.0	2.5639999999999996	3471.0	0.11
Left-supramarginal	9295.0	2.2769999999999997	3747.0	0.131
Left-frontalpole	966.0	2.675	279.0	0.207
Left-temporalpole	1681.0	3.2119999999999997	397.0	0.142
Left-transversetemporal	1037.0	2.4930000000000003	379.0	0.12300000000000001
Left-insula	6794.0	2.861	2312.0	0.124
BrainSegVolNotVent	1053415.0	1053415.0	83305.8	1053415.0
eTIV	1088755.12353	1088755.12353	1053415.0	1088755.12353
