name	volume	thickness	area	meancurv
Left-bankssts	2178.0	2.485	905.0	0.105
Left-caudalanteriorcingulate	1858.0	2.875	643.0	0.149
Left-caudalmiddlefrontal	5411.0	2.4619999999999997	2052.0	0.1
Left-cuneus	2707.0	1.891	1413.0	0.14800000000000002
Left-entorhinal	2863.0	3.4819999999999998	525.0	0.124
Left-fusiform	8982.0	2.5869999999999997	3045.0	0.14300000000000002
Left-inferiorparietal	11124.0	2.3169999999999997	4481.0	0.128
Left-inferiortemporal	9218.0	2.515	3231.0	0.125
Left-isthmuscingulate	2722.0	2.399	1015.0	0.128
Left-lateraloccipital	10429.0	2.008	4785.0	0.142
Left-lateralorbitofrontal	6214.0	2.5869999999999997	2160.0	0.14
Left-lingual	7023.0	1.9769999999999999	3476.0	0.139
Left-medialorbitofrontal	4809.0	2.622	1659.0	0.128
Left-middletemporal	10564.0	2.741	3068.0	0.133
Left-parahippocampal	2552.0	2.997	731.0	0.096
Left-paracentral	3013.0	2.265	1246.0	0.09
Left-parsopercularis	4101.0	2.5469999999999997	1504.0	0.11599999999999999
Left-parsorbitalis	2402.0	2.758	658.0	0.15
Left-parstriangularis	2963.0	2.373	1147.0	0.113
Left-pericalcarine	1961.0	1.64	1333.0	0.129
Left-postcentral	8878.0	2.064	3896.0	0.111
Left-posteriorcingulate	3148.0	2.431	1204.0	0.147
Left-precentral	12229.0	2.4659999999999997	4570.0	0.10400000000000001
Left-precuneus	7846.0	2.28	3374.0	0.131
Left-rostralanteriorcingulate	2027.0	3.069	581.0	0.129
Left-rostralmiddlefrontal	12687.0	2.377	4737.0	0.149
Left-superiorfrontal	19729.0	2.59	6707.0	0.121
Left-superiorparietal	9596.0	1.98	4539.0	0.11900000000000001
Left-superiortemporal	10753.0	2.7430000000000003	3567.0	0.102
Left-supramarginal	7399.0	2.319	3048.0	0.122
Left-frontalpole	1015.0	2.4530000000000003	286.0	0.168
Left-temporalpole	2351.0	3.161	487.0	0.16699999999999998
Left-transversetemporal	1111.0	2.528	396.0	0.121
Left-insula	7458.0	3.275	2100.0	0.12
BrainSegVolNotVent	1024683.0	1024683.0	78568.6	1024683.0
eTIV	1187630.051026	1187630.051026	1024683.0	1187630.051026
