name	volume	thickness	area	meancurv
Left-bankssts	2321.0	2.5340000000000003	954.0	0.109
Left-caudalanteriorcingulate	1240.0	2.6	569.0	0.155
Left-caudalmiddlefrontal	5774.0	2.5340000000000003	2123.0	0.11599999999999999
Left-cuneus	2539.0	1.78	1374.0	0.14
Left-entorhinal	2351.0	3.542	449.0	0.113
Left-fusiform	9357.0	2.717	3019.0	0.139
Left-inferiorparietal	10471.0	2.4459999999999997	3870.0	0.125
Left-inferiortemporal	10275.0	2.582	3409.0	0.13
Left-isthmuscingulate	2278.0	2.947	756.0	0.11699999999999999
Left-lateraloccipital	11891.0	2.256	4906.0	0.15
Left-lateralorbitofrontal	7592.0	2.75	2520.0	0.136
Left-lingual	6387.0	2.13	2882.0	0.145
Left-medialorbitofrontal	5324.0	2.7289999999999996	1702.0	0.132
Left-middletemporal	9324.0	2.496	3028.0	0.127
Left-parahippocampal	1929.0	2.688	620.0	0.08800000000000001
Left-paracentral	3536.0	2.443	1320.0	0.099
Left-parsopercularis	4165.0	2.615	1429.0	0.11900000000000001
Left-parsorbitalis	1978.0	2.352	640.0	0.14800000000000002
Left-parstriangularis	3291.0	2.377	1267.0	0.121
Left-pericalcarine	1864.0	1.6680000000000001	1259.0	0.127
Left-postcentral	8253.0	2.0980000000000003	3609.0	0.124
Left-posteriorcingulate	3374.0	2.742	1184.0	0.155
Left-precentral	10804.0	2.6039999999999996	3810.0	0.106
Left-precuneus	8718.0	2.55	3226.0	0.126
Left-rostralanteriorcingulate	2823.0	3.141	761.0	0.128
Left-rostralmiddlefrontal	14771.0	2.371	5485.0	0.14400000000000002
Left-superiorfrontal	21146.0	2.75	6785.0	0.127
Left-superiorparietal	11679.0	2.2119999999999997	4762.0	0.13
Left-superiortemporal	11841.0	2.7230000000000003	3806.0	0.11
Left-supramarginal	10217.0	2.5340000000000003	3701.0	0.13
Left-frontalpole	1019.0	2.634	280.0	0.168
Left-temporalpole	1774.0	2.821	445.0	0.155
Left-transversetemporal	1285.0	2.9139999999999997	418.0	0.135
Left-insula	7053.0	3.3310000000000004	2095.0	0.11199999999999999
BrainSegVolNotVent	1042832.0	1042832.0	78463.4	1042832.0
eTIV	1170094.984101	1170094.984101	1042832.0	1170094.984101
