onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0147	2.5871000000000013	control	2.5871000000000013	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
15.023	0.9477000000000011	control	0.9477000000000011	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.0312	0.855400000000003	control	0.855400000000003	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0395	3.4160000000000004	control	3.4160000000000004	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0478	2.1646000000000036	control	2.1646000000000036	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
35.0561	2.3352000000000004	control	2.3352000000000004	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0643	3.8788999999999945	emotion	3.8788999999999945	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0726	1.3795999999999964	emotion	1.3795999999999964	left	incorrect	n/a	male	black	black	black	anger
50.0809	1.3721999999999994	emotion	1.3721999999999994	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0892	1.3218000000000032	emotion	1.3218000000000032	right	incorrect	n/a	male	black	black	black	fear
60.0975	2.5234000000000023	emotion	2.5234000000000023	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1057	1.8271000000000015	emotion	1.8271000000000015	left	incorrect	n/a	female	asian	black	asian	fear
70.114	0.8797999999999888	control	0.8797999999999888	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
75.1223	1.5433000000000021	control	1.5433000000000021	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1306	0.7360000000000042	control	0.7360000000000042	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1388	0.7656999999999954	control	0.7656999999999954	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1471	0.5433000000000021	control	0.5433000000000021	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1554	0.7549000000000063	control	0.7549000000000063	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1637	1.7834999999999894	emotion	1.7834999999999894	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1719	1.242200000000011	emotion	1.242200000000011	right	incorrect	n/a	male	black	black	black	anger
110.1802	1.1038999999999959	emotion	1.1038999999999959	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1885	0.741500000000002	emotion	0.741500000000002	right	correct	n/a	male	black	black	black	fear
120.1968	2.2720000000000056	emotion	2.2720000000000056	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.205	2.1038000000000068	emotion	2.1038000000000068	right	incorrect	n/a	female	asian	black	asian	anger
130.2133	0.983399999999989	control	0.983399999999989	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2216	0.6839999999999975	control	0.6839999999999975	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2299	0.6446000000000254	control	0.6446000000000254	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
145.2381	0.655399999999986	control	0.655399999999986	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2464	0.6539999999999964	control	0.6539999999999964	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2547	0.6615999999999929	control	0.6615999999999929	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
160.263	1.4222000000000037	emotion	1.4222000000000037	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2713	2.243799999999993	emotion	2.243799999999993	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2795	1.447499999999991	emotion	1.447499999999991	left	incorrect	n/a	male	black	black	black	anger
175.2878	2.813999999999993	emotion	2.813999999999993	left	correct	n/a	female	black	asian	asian	anger
180.2961	2.4106999999999914	emotion	2.4106999999999914	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3044	1.3432999999999993	emotion	1.3432999999999993	left	incorrect	n/a	female	asian	asian	black	fear
190.3126	0.8540999999999883	control	0.8540999999999883	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
195.3209	0.5896999999999935	control	0.5896999999999935	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3292	4.023200000000003	control	4.023200000000003	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.3375	0.9688999999999908	control	0.9688999999999908	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3457	0.8105999999999938	control	0.8105999999999938	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.354	0.9531999999999812	control	0.9531999999999812	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3623	1.5697999999999865	emotion	1.5697999999999865	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3706	1.311399999999992	emotion	1.311399999999992	right	incorrect	n/a	female	black	asian	asian	fear
230.3788	1.7440999999999747	emotion	1.7440999999999747	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3871	1.4367000000000019	emotion	1.4367000000000019	right	incorrect	n/a	male	black	black	black	fear
240.3954	1.4754000000000076	emotion	1.4754000000000076	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.4037	1.2180000000000177	emotion	1.2180000000000177	left	incorrect	n/a	female	asian	asian	black	anger
