onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0166	1.1189999999999998	control	1.1189999999999998	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
15.0248	1.3306999999999984	control	1.3306999999999984	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.033	0.8043999999999976	control	0.8043999999999976	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0412	0.9029999999999987	control	0.9029999999999987	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0495	0.7196000000000033	control	0.7196000000000033	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0577	0.8111999999999995	control	0.8111999999999995	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0659	3.845800000000004	emotion	3.845800000000004	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0741	1.6824999999999974	emotion	1.6824999999999974	left	incorrect	n/a	male	black	black	black	anger
50.0823	1.411200000000001	emotion	1.411200000000001	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0905	1.1987999999999985	emotion	1.1987999999999985	right	incorrect	n/a	male	black	black	black	fear
60.0988	2.0343000000000018	emotion	2.0343000000000018	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.107	1.7069999999999936	emotion	1.7069999999999936	left	incorrect	n/a	female	asian	black	asian	fear
70.1152	1.3666999999999945	control	1.3666999999999945	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
75.1234	0.7563999999999993	control	0.7563999999999993	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1316	0.6759999999999877	control	0.6759999999999877	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1399	0.6226000000000056	control	0.6226000000000056	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
90.1481	1.6761999999999944	control	1.6761999999999944	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
95.1563	0.6589000000000027	control	0.6589000000000027	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.1645	1.7674999999999983	emotion	1.7674999999999983	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1727	1.7840999999999951	emotion	1.7840999999999951	right	incorrect	n/a	male	black	black	black	anger
110.1809	2.436800000000005	emotion	2.436800000000005	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1892	1.1672999999999973	emotion	1.1672999999999973	left	incorrect	n/a	male	black	black	black	fear
120.1974	1.2019999999999982	emotion	1.2019999999999982	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2056	2.2235999999999905	emotion	2.2235999999999905	right	incorrect	n/a	female	asian	black	asian	anger
130.2138	1.3873000000000104	control	1.3873000000000104	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.222	1.150999999999982	control	1.150999999999982	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2302	0.9076000000000022	control	0.9076000000000022	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
145.2385	0.6872000000000185	control	0.6872000000000185	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
150.2467	0.7258999999999958	control	0.7258999999999958	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2549	0.6315000000000168	control	0.6315000000000168	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2631	1.7490999999999985	emotion	1.7490999999999985	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2713	1.873800000000017	emotion	1.873800000000017	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2795	2.2983999999999867	emotion	2.2983999999999867	left	incorrect	n/a	male	black	black	black	anger
175.2878	2.2450000000000045	emotion	2.2450000000000045	right	incorrect	n/a	female	black	asian	asian	anger
180.296	1.4176999999999964	emotion	1.4176999999999964	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3042	1.627299999999991	emotion	1.627299999999991	left	incorrect	n/a	female	asian	asian	black	fear
190.3124	0.875	control	0.875	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3206	0.6615999999999929	control	0.6615999999999929	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.3288	1.0792999999999893	control	1.0792999999999893	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.3371	0.5919000000000096	control	0.5919000000000096	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3453	0.6765000000000043	control	0.6765000000000043	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3535	0.9951000000000079	control	0.9951000000000079	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
220.3617	1.5497999999999763	emotion	1.5497999999999763	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3699	1.2964000000000055	emotion	1.2964000000000055	right	incorrect	n/a	female	black	asian	asian	fear
230.3782	1.3550000000000182	emotion	1.3550000000000182	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3864	1.1055999999999813	emotion	1.1055999999999813	right	incorrect	n/a	male	black	black	black	fear
240.3946	1.34729999999999	emotion	1.34729999999999	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.4028	1.9628999999999905	emotion	1.9628999999999905	left	incorrect	n/a	female	asian	asian	black	anger
