csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
35650.91015625	n/a	n/a	1270987394.9690096	22954.6328125	n/a	n/a	526915167.55670166	22814.50390625	n/a	n/a	520501588.4882965	n/a	n/a	n/a	0.0346495109	0.0155866002	-0.0224096538	0.005813374499999999	0.0448116567	-0.0567817299	0.041637680499999996	-0.0013531089	-0.0629645584	0.0123776534	-0.0161331855	0.0780867031	-0.1229041479	0.0432298574	-0.0980993799	0.048052125999999994	-0.0270327225	0.1010767766	-0.1057882549	0.08713492130000003	-0.1895856475	0.1491310213	-0.0188502935	0.0574676115	-0.0190679871	0.0903859709	-0.0307248689	0.0960792941	-0.012809616999999999	0.0238803023	0.060128871699999996	-0.0308532839	-0.1049550946	0.046991574800000005	0.137763658	-0.0294981761	0.1376849267	-0.09809087130000001	0.019157423700000002	-0.0784650681	0.0092936337	-0.016399442900000002	0.035801605699999996	-0.0789317485	0.00223415	-0.0179424311	0.1080567348	-0.0212567784	0.0488648697	-0.0010960529	0.0765438758	-0.1334342002	0.2259591966	-0.051982899400000004	0.056513460999999994	-0.0162670113	0.008956004200000001	-0.014408346499999999	0.001963543	-0.0089969736	0.047987147599999995	-0.1637537897	0.0001673722	0.08270123780000001	0.0100460368	-0.0401930926	0.012906156200000001	-0.1747132114	0.048905300199999995	-0.1527839258	0.029301692	-0.1110397395	0.0946862425	-0.051292509400000005	0.15988922789999999	-0.0452321718	0.0146443428	0.0213991201	-0.024043392400000002	0.0078545331	0.018833854	-0.1521264757	-0.039037178900000004	0.1006485729	0.1303435315	-0.0016721752	0.0396987677	-0.054935562199999996	0.0692190001	-0.0221988792	0.0528485174	-0.0333307985	0.085195058	-0.1359693246	0.09345166419999999	0.0934450686	0.0934340765	0.09341868810000001	0.0933989044	0.0933747261	0.07585360000000001	n/a	n/a	0.005753768632960002	-0.0541035	n/a	n/a	0.00292718871225	-0.105846	n/a	n/a	0.011203375716000002	-0.00145297	n/a	2.1111218209e-06	n/a	-0.00156502	n/a	n/a	2.4492876004e-06	0.002	n/a	4e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35740.484375	89.57421875	8023.540664672852	1277382223.3596194	22924.2109375	-30.421875	925.490478515625	525519447.1069946	22873.740234375	59.236328125	3508.942569732666	523207992.30966574	1.032064	16.40539	0.1286384	0.0530255372	0.025191220099999998	0.014932106100000004	-0.0114701268	0.0018635507	0.0840411378	-0.043672589000000005	-0.055074641900000006	0.0152094194	-0.0608158103	0.0231604529	0.0611950618	-0.09063290789999999	0.0001252624	0.0207667559	0.0531551925	-0.06743025379999999	-0.0364740175	-0.038978249900000005	0.1567183131	0.0093947123	0.0662486951	-0.07306726	0.0055602435	-0.0703416558	0.0837996406	0.023533828	-0.0228621823	-0.0103762495	-0.0051666694	-0.07109013730000001	-0.1355442595	-0.1117620774	0.00015058809999999998	-0.0617425296	-0.1146375766	0.10972967189999999	0.0892868436	0.0030140193	-0.1561265222	0.0515303857	-0.0653987762	-0.10459414759999999	0.04271297	0.066720653	-0.0168486445	0.028392981299999998	0.0208119431	-0.0176481067	-0.021078178599999997	0.0494091702	-0.0968342507	0.1295289889	0.0355061755	-0.0701959064	-0.0013731643	-0.0746212926	-0.0106492368	-0.0291867854	-0.0346560673	0.0841720856	-0.0529355006	0.0903166575	0.012362694799999999	0.0640167134	-0.0079276441	-0.1110478576	-0.0100977752	0.056832491799999996	-0.0437420147	-0.0119870799	0.0004680525	0.07109145900000001	0.039980608	0.037656385099999995	0.025455208700000002	-0.0320610193	0.0091877667	-0.0300165012	-0.1625622686	0.06945131809999999	-0.0039939840999999995	0.18124210030000001	0.046614804800000006	0.054008965	0.0732582993	-0.0377897066	0.0112620051	0.014514031200000001	0.0018628626999999999	-0.1051208315	-0.0629023514	-0.0760697958	-0.0195085702	0.0934340765	0.0933747261	0.0932758368	0.09313745039999999	0.0929596255	0.0927424375	0.0570049	-0.01884870000000001	0.00035527349169000037	0.0032495586240099995	-0.0915725	-0.037469	0.0014039259610000002	0.00838552275625	-0.0762918	0.029554200000000006	0.0008734507376400003	0.005820438747240002	-0.00188671	-0.00043374	3.5596746241e-06	1.8813038759999995e-07	-0.00168344	-0.00011841999999999995	1.4023296399999985e-08	2.8339702336e-06	0.00169683	-0.00030317	2.8792320489e-06	9.191204889999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35716.4921875	-23.9921875	575.6250610351562	1275667814.1797485	22949.5	25.2890625	639.5366821289062	526679550.25	22881.01953125	7.279296875	52.98816299438477	523541054.789444	1.191283	18.936289	0.083676	0.0458253541	0.0104054561	0.0211511244	0.082993743	0.0355371458	-0.0520520559	-0.051499360099999995	-0.0254164783	-0.1688442418	-0.027369892599999997	-0.0250292087	-0.0234500127	-0.070919509	-0.0291735508	0.1079128018	0.09172953390000001	0.1144463251	-0.034592416099999995	-0.007555565	0.18055767050000002	0.0008374025	0.0626678208	0.018697548999999997	0.0758877674	0.030259676800000006	0.026458557599999998	0.0546774309	-0.013786906299999999	-0.0083553059	-0.1399161999	-0.0376597136	0.031087544900000007	0.0771764665	0.0735786901	0.09647129609999999	-0.1315665323	0.0002630738	-0.0327559517	0.0228202313	-0.1127850718	-0.061159345899999995	-0.0368059688	-0.10668933289999999	-0.062148997000000004	0.0480047794	0.0675172029	0.05616724519999999	-0.0777753354	-0.009717049399999999	0.08590987800000001	-0.020899790300000002	-0.0062497578	0.0728432347	-0.0398108035	0.0387187348	-0.0864622067	-0.0324064086	-0.12080896470000001	-0.0318239427	0.0736395599	0.0510751215	0.0689028173	0.1973856082	0.060164940099999994	0.02182752	-0.1279215896	-0.0840778683	-0.034050483	0.0645782681	-0.011590455900000001	-0.0594069817	-0.049404761799999995	-0.002378522	-0.0588444339	0.007268463599999999	0.14964965759999999	0.030513975699999998	0.0680697479	0.1212461835	-0.0030404840000000004	0.0406408636	-0.0762320791	0.06783787990000001	0.0742577868	0.0684462497	-0.0437490043	-0.0696442201	-0.0256084295	-0.0127755282	-0.0885084699	-0.053599090499999995	-0.0573316801	0.0832150581	-0.13232740210000002	0.0933989044	0.093234094	0.0929596255	0.0925758217	0.0920831339	0.0914821417	0.0537731	-0.0032318000000000004	1.044453124e-05	0.00289154628361	-0.0718747	0.019697799999999998	0.0003880033248400001	0.00516597250009	-0.0539629	0.02232890000000001	0.0004985797752100002	0.00291199457641	-0.00205267	-0.00016595999999999996	4.2134541289e-06	2.7542721599999975e-08	-0.00112329	0.0005601499999999999	3.137680224999999e-07	1.2617804241e-06	0.00165459	-4.224000000000003e-05	2.7376680681e-06	1.7842176000000026e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35773.66015625	57.16796875	3268.176651000977	1279754760.9748688	22958.421875	8.921875	79.599853515625	527089134.9904785	22887.677734375	6.658203125	44.33166885375977	523845792.07260513	1.151056	18.296848	0.18056285	0.091608292	-0.0654310686	-0.0061289385	0.0527448909	0.0221824777	0.1838852357	0.0438492495	-0.1237335376	0.0260170569	0.12965812210000002	0.043564762800000004	-0.0925637465	-0.0935338412	-0.0553355987	-0.0212196567	0.0787390783	0.0100655378	0.0563601658	0.031829790499999996	0.0858164733	-0.1235510745	-0.0226071186	-0.0321019331	0.054087532599999995	0.009910351	0.13403199699999999	0.03724455	-0.015023617900000001	-0.0867090826	0.0838179269	-0.11586281650000001	-0.0184688322	0.0711677167	0.0896567431	-0.0251360362	0.08639598679999999	-0.0534463342	-0.0208588197	-0.0479739259	-0.0259583051	0.0092660404	0.09189314359999999	-0.0184349506	0.0159551121	0.0134112701	-0.0739852887	0.0691228124	-0.1002296925	0.055880673	0.0007127782	0.0809477499	0.006852559100000001	0.13481415160000002	0.015961848600000002	-0.18826669370000002	0.1328883882	-0.0694386312	-0.0430427571	0.1046138248	0.1548866097	0.0697587927	-0.0586964376	0.007148164499999998	0.030140370299999997	-0.09182834779999999	-0.0464206936	0.044496548399999995	-0.0713614541	0.1028101225	-0.044844149800000004	-0.0773576069	-0.0269482884	0.0427688537	-0.0186214526	-0.0151658167	0.025125642200000003	-0.08524962720000001	-0.034127904900000006	0.09296346539999999	-0.0245268439	0.0948776543	0.0820396937	-0.0352655582	-0.07355714599999999	0.09142221960000001	0.0356602904	-0.0335624491	-0.0711220136	0.0271991392	0.059184529699999995	0.030887024199999998	0.0896761069	5.71572e-05	0.011649921200000002	0.09334615449999999	0.0930232783	0.0924859781	0.09173549269999999	0.09077355179999999	0.08960237289999999	0.0513166	-0.0024565000000000003	6.0343922500000015e-06	0.00263339343556	0.0117522	0.08362689999999999	0.006993458403610001	0.00013811420484000002	-0.08458969999999999	-0.03062679999999999	0.0009380008782399992	0.0071554173460899985	-0.00124337	0.0008093	1.5459689568999995e-06	6.549664900000001e-07	-0.000946387	0.00017690300000000017	3.1294671409000064e-08	8.956483537689998e-07	0.00136374	-0.00029085000000000005	1.8597867876e-06	8.459372250000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35818.296875	44.63671875	1992.4366607666016	1282950391.0256348	22955.4296875	-2.9921875	8.95318603515625	526951752.1377564	22871.384765625	-16.29296875	265.46083068847656	523100241.09726334	0.8798590000000001	13.985987	0.09268009	0.08786354980000001	-0.0486761409	0.0124909341	0.01777396	0.0394906035	0.06852073110000001	0.010836829099999999	0.023084756600000002	0.024827941800000003	0.0052965988	0.014114954499999999	-0.0492350437	0.030433286299999997	0.0670911717	-0.0257019733	0.05308858	-0.043538216500000004	0.080037597	-0.0581691991	0.07615977759999999	-0.0495008678	-0.0057473386	-0.029060571299999997	-0.036792473900000004	-0.0363306871	0.1022901031	0.0284298907	-0.0406502775	0.0234705032	0.0372638026	-0.1169191675	0.022595631600000003	0.030900922799999998	0.0502194696	0.0401411567	-0.0037520767	0.10090195910000001	-0.0293382473	0.0188248461	0.0241785867	0.0254245079	0.0836635232	-0.024865227200000003	-0.020728139099999997	0.0629156481	-0.0774983487	-0.0024455538	-0.0374455379	-0.009324543900000001	0.055290995700000005	0.06682921509999999	-0.027485078700000002	0.054004568200000005	-0.021705484100000002	-0.0690940022	0.012902906799999999	0.011515923700000001	-0.0033221152	-0.00047778260000000004	0.0372644859	-0.0587980531	-0.0538855217	-0.035277531	0.0555334409	0.0047057719	-0.0012070296	0.0049725419	-0.06724116690000001	0.0455364635	0.0210228196	-0.019111458600000002	0.0265785359	0.06955720509999999	0.023254529399999998	-0.0095461628	0.079416915	-0.12430110949999999	0.036335591	0.025370910099999998	-0.0336702844	0.0620108416	0.0315297736	-0.09212565310000001	0.0758389107	0.0203457022	0.0454434096	0.0181629444	-0.07675688929999999	0.0086747231	-0.0099711286	-0.0253163277	0.1168271808	0.0259500112	-0.11092031210000004	0.0932758368	0.0927424375	0.0918556968	0.0906189933	0.08903703859999999	0.08711586	0.0512912	-2.540000000000181e-05	6.45160000000092e-10	0.00263078719744	-0.00680339	-0.01855559	0.0003443099202481	4.628611549210001e-05	-0.054219900000000015	0.03036979999999998	0.0009223247520399988	0.002939797556010001	-0.00151516	-0.00027179000000000005	2.2957098256e-06	7.386980410000002e-08	-0.0007617539999999999	0.000184633	3.4089344689000004e-08	5.802691565159999e-07	0.000945577	-0.000418163	8.941158629289999e-07	1.7486029456900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35687.3125	-130.984375	17156.906494140625	1273584273.4726562	22936.96484375	-18.46484375	340.95045471191406	526104356.24342346	22776.158203125	-95.2265625	9068.098205566406	518753382.4937782	1.098686	17.464393999999995	0.05822624	0.029308922400000006	-0.054763896799999996	0.0212748405	-0.0044109716	0.0140837519	-0.10392759359999999	0.013530675800000001	0.08738278099999999	-0.0387664203	-0.0148001302	-0.0347371561	-0.052782838	0.0018789935	0.089420241	0.0920600375	-0.0319740644	-0.0040997784	0.0565557014	-0.1129097394	0.0462804063	-0.1099937874	0.0327484511	-0.023246689100000002	-0.0237340358	0.09325727880000001	-0.04731329	0.1314274917	0.0675840487	-0.0392806529	0.0420968052	-0.0117008171	-0.0553242412	-0.0702685418	-0.051120365099999995	-0.0025782046	-0.06477868769999999	0.0467783687	0.0046822314	0.0893125649	0.0472499607	-0.016146808999999998	0.0673856203	-0.1003906507	0.009293281700000001	0.0057705105	-0.0141737547	-0.0337467807	-0.06049049030000001	0.0200936093	0.1373379866	-0.014056768999999998	-0.0032042446000000004	0.08966983699999999	-0.0375623176	0.10106527800000001	-0.0549900754	0.055246242300000005	-0.0104017796	-0.0580361844	0.0351850256	-0.0747807305	0.0333832165	0.0394801196	-0.054873269599999996	0.056869113799999996	0.056464872699999995	-0.0667501992	-0.1698627462	0.017196686	0.023557014700000004	0.0384013509	0.001278926	0.0113716257	-0.15455175029999998	0.022655631000000002	-0.0218241274	-0.0090408267	-0.0099491398	-0.08273851360000001	-0.0838819454	0.040689653900000004	0.0425501047	-0.0079078253	0.11689327740000001	-0.0044529509000000005	0.0328259616	0.0321971312	-0.029317074300000006	-0.0578535853	-0.0483237075	-0.062476774900000004	0.08133849950000001	0.0642569882	-0.0013142737	0.0931879645	0.0923917831	0.09106984900000001	0.0892296847	0.0868817616	0.08403944039999997	0.0512783	-1.2899999999996248e-05	1.664099999999032e-10	0.00262946405089	0.0162921	0.02309549	0.0005334016583401	0.00026543252241	-0.0291682	0.02505170000000001	0.0006275876728900003	0.0008507838912400001	-0.00171634	-0.00020118	2.9458229956e-06	4.0473392400000014e-08	-0.000761897	-1.4300000000008314e-07	2.0449000000023783e-14	5.804870386089999e-07	0.000945577	0.0	8.941158629289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35685.21484375	-2.09765625	4.400161743164063	1273434558.4445953	22929.484375	-7.48046875	55.95741271972656	525761253.70336914	22777.671875	1.513671875	2.291202545166016	518822336.045166	1.037832	16.497078	0.13982529999999999	0.0023265662	-0.096978106	0.0044318942	0.0131046117	-0.0319049837	0.1611750187	0.0286881527	0.04028655	0.1146620815	0.1585774743	-0.0451383279	0.0547484729	-0.0489791216	-0.0309330337	-0.0109745414	-0.020885238799999997	-0.0122731396	-0.0545329304	-0.0857142011	-0.0063502085	0.022647931899999998	0.0156999714	-0.0480056717	0.0655065255	0.209787892	0.0370539162	0.012785261499999999	0.0726194162	-0.0670008025	0.004919592899999999	0.1145527482	-0.1753868928	0.0274340983	-1.417e-05	-0.041804607599999995	0.0718083065	0.0003857593	0.0292099636	0.0836452887	-0.039587433	0.0706708157	0.1504060357	-0.0167448247	0.0311958856	-0.0592474449	-0.09669354849999999	-0.032143680099999995	-0.07055197440000001	0.10907814789999999	0.0237921356	0.0156477791	-0.0374704025	0.1115865036	0.051721856100000005	-0.1562840211	0.0362348023	0.0319864535	0.1868997537	0.1103860634	0.0164730156	0.0360761861	-0.0380073955	0.0220368537	0.0226991975	0.055038229400000006	0.05741627730000001	-0.0194229055	0.0062720970999999995	-0.0333025365	0.012425058400000001	0.0092270415	-0.0512227348	-0.1391447316	-0.0983493053	0.10647661800000001	-0.0597508222	0.1313422953	-0.0542926332	0.0770109506	-0.0874215066	0.0065851224	0.0731661411	-0.0290767077	0.025874850499999998	0.1562942067	0.08719983560000001	0.0032237501	0.0640597104	0.062437052	-0.0416366393	0.0465817803	-0.0004014022	-0.0387176073	0.2414048846	0.0930825541	0.091971579	0.09012976550000001	0.0875717494	0.0843178574	0.0803939463	0.0512823	3.999999999997062e-06	1.5999999999976493e-11	0.0026298742932899994	-0.0493065	-0.0655986	0.004303176321960001	0.0024311309422500003	-0.041225300000000006	-0.012057100000000005	0.00014537366041000012	0.0016995253600900007	-0.000474334	0.0012420060000000001	2.2499274355600005e-07	1.5425789040359997e-06	-0.0007605919999999999	1.305000000000056e-06	1.7030250000001466e-12	5.78500190464e-07	0.000945578	1.0000000000157452e-09	8.941177540839998e-07	1.0000000000314906e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35687.65234375	2.4375	5.94140625	1273608529.8083649	22936.607421875	7.123046875	50.73779678344727	526087960.0252113	22742.75	-34.921875	1219.537353515625	517232677.5625	0.947972	15.068685	0.06920960000000001	-0.0146449757	-0.056871377699999996	-0.0081515023	-0.0134444595	-0.0211969955	-0.0103744808	0.0474730029	0.10666209039999999	-0.0366505881	0.0480326457	0.013663253700000001	-0.0157512079	-0.1063677852	0.013809903500000002	0.0401807602	0.0728987532	0.1077493118	0.027933742999999997	0.0592683942	0.0332416834	-0.0914057875	-0.0488961426	-0.16518083779999998	0.0766930828	0.0813000263	0.11593662980000001	-0.0373955137	-0.0523082862	-0.0134934531	0.1866770432	0.053275891500000006	-0.012009763100000001	-0.035997088999999996	0.023680850299999997	-0.0356312108	0.09546166880000001	0.0462495222	-0.0152546156	-0.1127967954	0.0947239358	0.0294889133	-0.0325056316	-0.022198205800000002	0.1247451339	-0.0660165304	-0.085876682	-0.0371290156	-0.014377010400000001	0.050114911799999995	0.0674485874	-0.00043441089999999996	-0.1278905714	0.0359041159	0.0049426737	0.015593995	-0.0335000938	0.09793458880000001	-0.0313733057	0.0329023486	0.07769639490000001	0.0335996027	-0.044629236399999994	0.09128971109999999	-0.00093884	-0.1050638249	-0.0571409799	0.091573137	-0.0645607302	0.0851829443	-0.10082180619999999	0.0346099133	-0.028560367000000007	-0.08514829060000001	0.0047354483	-0.0008998564	-0.021172236400000002	-0.0676716705	-0.17652517239999999	-0.0517803099	0.012854776299999999	0.06345965190000001	-0.0038839521	-0.0135989982	0.0130682537	-0.0763257343	0.014409144799999999	-0.1092129924	-0.0043939126	0.0725320127	0.0957780334	0.09902673810000001	5.1552e-05	-0.0888049525	0.19809235670000008	0.0929596255	0.0914821417	0.08903703859999999	0.08565017859999999	0.0813573849	0.076204063	0.0348092	-0.016473099999999997	0.0002713630236099999	0.0012116804046399998	-0.0311391	0.01816740000000001	0.0003300544227600003	0.0009696435488099998	-0.0200735	0.021151800000000002	0.0004473986432400002	0.0004029454022500001	-0.000343139	0.00013119500000000002	1.17744373321e-07	1.7212128025000002e-08	-0.0006766480000000001	8.394399999999986e-05	7.046595135999977e-09	4.578525159040001e-07	0.000998785	5.32070000000001e-05	9.975714762250002e-07	2.830984849000011e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35632.62109375	-55.03125	3028.4384765625	1269683686.0107574	22928.767578125	-7.83984375	61.46315002441406	525728382.6516762	22719.228515625	-23.521484375	553.2602272033691	516163344.34518814	1.0581200000000002	16.819578	0.13190345	-0.0549150904	-0.008296799399999999	0.0203375952	0.0385243922	-0.0307597225	-0.04994792	-0.07642545120000001	0.1223202269	-0.1226432245	-0.0581186392	-0.0423688488	0.0192909925	0.0185084501	0.14992339	0.0260738577	-0.0207945389	0.0385261148	-0.0232894454	0.0216846498	-0.0744016238	0.009304704300000001	-0.0548901212	0.09631072380000001	0.0115249846	0.1017983746	-0.0190489385	0.0087767504	0.0318591777	-0.0346300696	0.0935679209	0.015571877900000001	0.0536218687	0.12134608179999999	-0.0909098015	0.0355045052	0.08170595230000001	0.015569553600000001	0.0160469379	-0.0366969612	0.036762972799999995	-0.0560449579	0.0078780868	-0.024571245099999996	-0.0227362586	-0.0169213227	0.0793798109	-0.057493628	-0.0108892596	-0.0491113648	0.12491206140000001	-0.0939311022	-0.046761019800000005	-0.024533754799999998	0.0092402251	0.0430679646	-0.17888270309999998	0.07557065660000001	-0.0331521929	-0.0539500965	-0.015477006100000001	-0.1240236034	-0.06130630240000001	0.0584161614	-0.0384509719	-0.012881328700000002	0.030610122400000002	0.0693729887	0.0219930096	-0.0550196867	0.037319762	-0.03229981	-0.0188056894	-0.07587509719999999	-0.0555471295	-0.0007896191999999999	-0.0711653127	0.013080441399999998	-0.078650026	0.0378904511	0.004425709	-0.0847004294	0.0382148492	-0.08321559440000001	-0.012255536000000001	-0.0244561673	-0.0279384273	-0.0065607866	-0.060147255499999996	-0.0545795167	-0.1408020008	0.0546711138	0.061554398600000004	0.0792083992	0.0148803706	0.0928192018	0.0909238394	0.0877935189	0.0834707573	0.0780142679	0.0714981626	0.0392825	0.0044733	2.0010412889999995e-05	0.00154311480625	-0.0615461	-0.030407000000000007	0.0009245856490000002	0.0037879224252099996	0.0244824	0.0445559	0.0019852282248100004	0.0005993879097599999	-0.0008179839999999999	-0.0004748449999999999	6.69097824256e-07	2.2547777402499992e-07	-0.000304703	0.00037194500000000015	1.3834308302500004e-07	9.284391820899998e-08	0.00120134	0.00020255499999999988	1.4432177956e-06	4.102852802499995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35723.99609375	91.375	8349.390625	1276203896.9062653	22939.94140625	11.173828125	124.85443496704102	526240911.7221832	22743.919921875	24.69140625	609.6655426025392	517285893.4126625	0.963697	15.318658	0.120785975	-0.018161530500000002	-0.0966509998	0.0013555092999999999	0.031100470499999998	-0.0024000243	-0.0203757546	-0.0035935403	0.11858182910000001	-0.051355548499999994	0.0833149573	-0.0343909196	0.0358272819	-0.0144260721	0.0382095396	-0.1060209419	0.0075733443000000015	-0.0278971923	-0.1134380161	-0.0826897359	-0.0546469512	0.017293639	-0.0047075431	-0.0725360048	0.1166673961	0.027551370899999997	-0.0085437281	-0.1057435325	-0.0024478512	0.0099509389	-0.0774550726	0.0459102315	-0.0696781089	-0.045937394400000005	0.0071207883999999996	-0.043656310499999997	-0.043805775400000004	0.0101874843	0.0385723344	0.0874842545	0.000580901	0.074727837	-0.0667116743	0.0534036513	0.13369765179999998	-0.068879352	-0.050926815199999996	-0.0424661975	-0.0678062558	0.1191614482	0.00432479	-0.0145688098	-0.0123137496	-0.024987781400000002	-0.0193721639	0.0174423555	-0.09124646480000001	0.0891208043	0.0400233283	0.0201239897	-0.0191323097	-0.0291017079	-0.0678812276	0.0070663573	0.1302876811	0.1001108814	0.0715407927	0.0036472077	0.0192996993	0.0005631382	-0.08799631849999999	0.0134816774	-0.0497738576	-0.08652333779999999	0.0890484619	0.017913948500000002	-0.019227615	0.10055815380000001	0.0239877364	-0.0270073254	-0.055229122199999994	-0.0126616167	-0.029139266400000002	0.0882350792	0.0169850733	-0.0016935127	-0.00020509150000000005	0.06091429690000001	0.048694557699999995	-0.014726783799999999	0.21451044030000002	-0.0576681257	-0.0867896309	-0.08697451910000001	0.059599668099999996	0.0926613095	0.0902970926	0.0864013124	0.08104004669999999	0.07430423	0.066308111	0.0325275	-0.006754999999999997	4.5630024999999956e-05	0.00105803825625	-0.0657392	-0.004193099999999997	1.7582087609999986e-05	0.00432164241664	-0.0198289	-0.044311300000000005	0.00196349130769	0.00039318527520999997	4.68755e-05	0.0008648594999999999	2.19731250025e-09	7.479819547402498e-07	-0.000130172	0.00017453099999999996	3.046106996099998e-08	1.6944749584000004e-08	0.000930199	-0.00027114099999999997	8.652701796009999e-07	7.351744188100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
