onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0354	6	active_change	correct	0.9260999999999999	right
20.0518	6	active_change	incorrect	1.1313999999999993	left
26.06	6	active_nochange	incorrect	1.180100000000003	right
36.0765	6	passive	n/a	1.8042999999999978	right
42.0847	6	active_change	correct	0.882000000000005	right
52.1012	6	active_nochange	incorrect	1.3832000000000022	right
60.1177	6	active_change	incorrect	1.7235000000000014	left
66.1259	6	active_nochange	correct	1.0430999999999955	left
72.1341	6	active_change	incorrect	1.1377999999999986	left
78.1423	6	active_change	correct	1.2593999999999994	right
86.1588	6	active_nochange	correct	1.7617000000000047	left
92.167	6	active_nochange	incorrect	1.384299999999996	right
100.1835	6	active_nochange	correct	1.9096000000000117	left
106.1917	6	passive	n/a	1.877200000000002	right
112.1999	6	active_change	incorrect	1.6239000000000061	left
118.2081	6	active_nochange	correct	1.2475000000000023	left
126.22460000000001	6	passive	n/a	1.869799999999998	right
134.2411	6	active_nochange	correct	1.7490999999999985	left
140.2494	6	active_nochange	incorrect	1.2587000000000046	right
150.2658	6	active_nochange	correct	1.2989999999999782	left
156.274	6	passive	n/a	1.7536000000000058	right
162.2822	6	passive	n/a	2.4983000000000004	right
172.2987	6	active_change	correct	1.656499999999994	right
180.3152	6	active_change	incorrect	1.5608000000000004	left
188.3317	6	active_nochange	correct	1.815100000000001	left
194.3399	6	active_change	correct	1.5586999999999875	right
204.3564	6	passive	n/a	1.3949999999999818	right
210.3646	6	active_nochange	incorrect	1.7256000000000142	right
216.3728	6	active_change	correct	1.4962999999999909	right
222.381	6	active_change	incorrect	1.3959000000000117	left
228.3892	6	active_nochange	correct	1.3345000000000198	left
238.4057	6	active_change	correct	1.2828000000000088	right
244.4139	6	active_change	correct	1.5893999999999835	right
252.43040000000002	6	active_change	correct	1.5416999999999916	right
258.4386	6	active_change	correct	1.522299999999973	right
264.4468	6	active_nochange	correct	1.497000000000014	left
272.4633	6	passive	n/a	1.6143000000000143	right
280.4798	6	passive	n/a	1.8795000000000073	right
296.4961	6	active_nochange	correct	1.584799999999973	left
302.5043	6	active_nochange	correct	1.5305000000000177	left
